 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                fe68          fe69          fe70          fe71          fe72          fe73          fe74          fe75 
    180  5.987296131417E-02  3.570876E-12  3.025637E-14  1.897072E-15  1.167933E-17  2.463104E-19  4.616622E-22  2.500023E-24  3.021944E-27
    181  6.018239261751E-02  3.152865E-12  2.700560E-14  1.757246E-15  1.096765E-17  2.389531E-19  4.523558E-22  2.516405E-24  3.073757E-27
    182  6.051941164510E-02  2.801184E-12  2.427954E-14  1.645283E-15  1.042363E-17  2.353302E-19  4.503707E-22  2.580207E-24  3.187900E-27
    183  6.081686890997E-02  2.579636E-12  2.259554E-14  1.587199E-15  1.018963E-17  2.374164E-19  4.587572E-22  2.697719E-24  3.366902E-27
    184  6.107970107709E-02  2.454256E-12  2.169875E-14  1.573559E-15  1.022124E-17  2.449056E-19  4.772798E-22  2.872361E-24  3.617033E-27
    185  6.149099227918E-02  2.396786E-12  2.150373E-14  1.639496E-15  1.084738E-17  2.715830E-19  5.363970E-22  3.347789E-24  4.275167E-27
    186  6.184187848266E-02  2.494371E-12  2.266256E-14  1.803657E-15  1.212302E-17  3.151721E-19  6.296538E-22  4.054418E-24  5.239860E-27
    187  6.212841772032E-02  2.688899E-12  2.468341E-14  2.034878E-15  1.385479E-17  3.714919E-19  7.491586E-22  4.949034E-24  6.458960E-27
    188  6.241083345826E-02  2.997155E-12  2.779565E-14  2.372617E-15  1.636165E-17  4.523141E-19  9.206311E-22  6.237842E-24  8.220004E-27
    189  6.286334795077E-02  3.782014E-12  3.565664E-14  3.219012E-15  2.265835E-17  6.579489E-19  1.359262E-21  9.593485E-24  1.283962E-26
    190  6.324448148531E-02  4.791338E-12  4.580703E-14  4.336075E-15  3.105483E-17  9.400533E-19  1.966641E-21  1.436810E-23  1.948308E-26
    191  6.354755735680E-02  5.884904E-12  5.689287E-14  5.593333E-15  4.061712E-17  1.271051E-18  2.685918E-21  2.017242E-23  2.764044E-26
    192  6.382753282149E-02  7.177881E-12  7.011470E-14  7.139585E-15  5.251406E-17  1.694767E-18  3.614727E-21  2.785250E-23  3.853378E-26
    193  6.429792763326E-02  1.012327E-11  1.006308E-13  1.087270E-14  8.171960E-17  2.778115E-18  6.018982E-21  4.842901E-23  6.809924E-26
    194  6.470641913937E-02  1.369705E-11  1.382539E-13  1.573030E-14  1.204778E-16  4.285812E-18  9.413189E-21  7.865437E-23  1.121760E-25
    195  6.514351188605E-02  1.891249E-11  1.940679E-13  2.334312E-14  1.824409E-16  6.814578E-18  1.518854E-20  1.321780E-22  1.913923E-25
    196  6.551961572666E-02  2.490192E-11  2.591990E-13  3.271342E-14  2.601868E-16  1.013748E-17  2.288289E-20  2.062680E-22  3.026066E-25
    197  6.614173306661E-02  3.890491E-11  4.147054E-13  5.670224E-14  4.642933E-16  1.940628E-17  4.473761E-20  4.275990E-22  6.410743E-25
    198  6.666431851744E-02  5.596954E-11  6.087612E-13  8.906190E-14  7.474089E-16  3.315168E-17  7.779792E-20  7.814159E-22  1.193181E-24
    199  6.714973898932E-02  7.767210E-11  8.609234E-13  1.341679E-13  1.152072E-15  5.401505E-17  1.288820E-19  1.355955E-21  2.106084E-24
    200  6.763365269933E-02  1.066527E-10  1.204806E-12  2.000526E-13  1.757770E-15  8.713063E-17  2.113865E-19  2.329949E-21  3.681147E-24
    201  6.810748363549E-02  1.439635E-10  1.657053E-12  2.928703E-13  2.632221E-15  1.378260E-16  3.399003E-19  3.922320E-21  6.301674E-24
    202  6.886988901479E-02  2.280375E-10  2.705949E-12  5.291093E-13  4.932919E-15  2.822475E-16  7.147577E-19  8.884195E-21  1.466460E-23
    203  6.932442343830E-02  2.960391E-10  3.577975E-12  7.434616E-13  7.085716E-15  4.276619E-16  1.100408E-18  1.430448E-20  2.399808E-23
    204  6.977291475786E-02  3.792606E-10  4.668231E-12  1.030257E-12  1.003575E-14  6.386313E-16  1.669401E-18  2.268670E-20  3.867653E-23
    205  7.051837306122E-02  5.598918E-10  7.106039E-12  1.734528E-12  1.752428E-14  1.218325E-15  3.269916E-18  4.786520E-20  8.381423E-23
    206  7.120724846930E-02  7.833801E-10  1.023173E-11  2.743321E-12  2.867560E-14  2.164993E-15  5.955465E-18  9.344071E-20  1.677431E-22
    207  7.185571854523E-02  1.053274E-09  1.413764E-11  4.143886E-12  4.473660E-14  3.652647E-15  1.028496E-17  1.723641E-19  3.167979E-22
    208  7.250556240022E-02  1.389974E-09  1.918055E-11  6.150831E-12  6.860317E-14  6.061786E-15  1.747548E-17  3.130386E-19  5.891626E-22
    209  7.308358088908E-02  1.752226E-09  2.478841E-11  8.615436E-12  9.893887E-14  9.383121E-15  2.762745E-17  5.253329E-19  1.009898E-21
    210  7.365083251161E-02  2.171849E-09  3.149179E-11  1.185180E-11  1.400883E-13  1.424794E-14  4.283507E-17  8.640356E-19  1.696090E-21
    211  7.420607479025E-02  2.648831E-09  3.935563E-11  1.601801E-11  1.947916E-13  2.122370E-14  6.513118E-17  1.392482E-18  2.790156E-21
    212  7.477269193766E-02  3.208781E-09  4.888776E-11  2.156261E-11  2.699876E-13  3.157068E-14  9.894979E-17  2.245834E-18  4.595813E-21
    213  7.532671922740E-02  3.835450E-09  5.990244E-11  2.859739E-11  3.685117E-13  4.619752E-14  1.478319E-16  3.558877E-18  7.435020E-21
    214  7.590819975934E-02  4.583632E-09  7.349387E-11  3.814439E-11  5.066936E-13  6.836469E-14  2.236198E-16  5.729175E-18  1.223302E-20
    215  7.648106882397E-02  5.419411E-09  8.919664E-11  5.028964E-11  6.884560E-13  9.990537E-14  3.339780E-16  9.101615E-18  1.985800E-20
    216  7.706864365518E-02  6.390526E-09  1.080671E-10  6.636586E-11  9.372430E-13  1.466293E-13  5.013113E-16  1.456189E-17  3.248592E-20
    217  7.765097184480E-02  7.480036E-09  1.299661E-10  8.692054E-11  1.266228E-12  2.135339E-13  7.466018E-16  2.311355E-17  5.271850E-20
    218  7.824188421090E-02  8.729525E-09  1.559461E-10  1.137755E-10  1.710841E-12  3.114700E-13  1.114247E-15  3.681478E-17  8.588608E-20
    219  7.883216312169E-02  1.014339E-08  1.863483E-10  1.483747E-10  2.303389E-12  4.528837E-13  1.657852E-15  5.848008E-17  1.395538E-19
    220  7.934760137230E-02  1.153545E-08  2.172137E-10  1.867696E-10  2.981817E-12  6.273076E-13  2.343252E-15  8.755475E-17  2.131257E-19
    221  7.991019390762E-02  1.324481E-08  2.562629E-10  2.397232E-10  3.946775E-12  8.942670E-13  3.415396E-15  1.359397E-16  3.381804E-19
    222  8.044081450283E-02  1.506709E-08  2.991445E-10  3.030984E-10  5.137934E-12  1.248973E-12  4.871529E-15  2.058751E-16  5.228139E-19
    223  8.103419684334E-02  1.739432E-08  3.555534E-10  3.941483E-10  6.904361E-12  1.816654E-12  7.255423E-15  3.280340E-16  8.525119E-19
    224  8.158988408622E-02  1.989953E-08  4.181075E-10  5.044589E-10  9.114396E-12  2.583850E-12  1.055216E-14  5.084339E-16  1.350380E-18
    225  8.219791245697E-02  2.307195E-08  4.997136E-10  6.617495E-10  1.237073E-11  3.806773E-12  1.593285E-14  8.234010E-16  2.239784E-18
    226  8.273529679330E-02  2.633035E-08  5.859480E-10  8.429193E-10  1.624256E-11  5.376408E-12  2.299917E-14  1.265022E-15  3.514809E-18
    227  8.327310875316E-02  3.010801E-08  6.885936E-10  1.076750E-09  2.139179E-11  7.620724E-12  3.332491E-14  1.951795E-15  5.539863E-18
    228  8.381967664174E-02  3.457226E-08  8.131854E-10  1.384598E-09  2.838086E-11  1.089849E-11  4.874300E-14  3.044136E-15  8.830547E-18
    229  8.442137901789E-02  4.035980E-08  9.793804E-10  1.832271E-09  3.888114E-11  1.622360E-11  7.439299E-14  4.988575E-15  1.482420E-17
    230  8.496109010092E-02  4.649790E-08  1.160651E-09  2.364539E-09  5.177206E-11  2.328722E-11  1.092191E-13  7.810449E-15  2.372023E-17
    231  8.556251684447E-02  5.457595E-08  1.406286E-09  3.151851E-09  7.147991E-11  3.497445E-11  1.682417E-13  1.293124E-14  4.024166E-17
    232  8.609514523980E-02  6.300228E-08  1.670222E-09  4.075125E-09  9.536378E-11  5.028986E-11  2.474467E-13  2.028165E-14  6.450250E-17
    233  8.668730402486E-02  7.401840E-08  2.025900E-09  5.435873E-09  1.317573E-10  7.555965E-11  3.813225E-13  3.358736E-14  1.094476E-16
    234  8.725638446658E-02  8.647095E-08  2.441191E-09  7.181173E-09  1.800870E-10  1.120041E-10  5.792869E-13  5.470705E-14  1.825098E-16
    235  8.784892152766E-02  1.016029E-07  2.963358E-09  9.597558E-09  2.494347E-10  1.688839E-10  8.962563E-13  9.105187E-14  3.113368E-16
    236  8.837914431516E-02  1.172030E-07  3.520426E-09  1.243239E-08  3.336802E-10  2.438625E-10  1.324560E-12  1.437070E-13  5.023999E-16
    237  8.927467123273E-02  1.483675E-07  4.686374E-09  1.918123E-08  5.438608E-10  4.527456E-10  2.558412E-12  3.104748E-13  1.127145E-15
    238  9.009385267910E-02  1.822341E-07  6.030980E-09  2.827640E-08  8.434891E-10  7.917150E-10  4.640786E-12  6.245555E-13  2.347774E-15
    239  9.088007009323E-02  2.193887E-07  7.597547E-09  4.063734E-08  1.273387E-09  1.342695E-09  8.155050E-12  1.213264E-12  4.717186E-15
    240  9.160938796651E-02  2.572227E-07  9.295380E-09  5.622489E-08  1.844969E-09  2.168765E-09  1.361816E-11  2.225295E-12  8.929246E-15
    241  9.231864750676E-02  2.961887E-07  1.116157E-08  7.615045E-08  2.614499E-09  3.418556E-09  2.217896E-11  3.973234E-12  1.644362E-14
    242  9.335415502949E-02  3.544461E-07  1.421199E-08  1.158064E-07  4.250829E-09  6.502588E-09  4.427262E-11  9.082539E-12  3.933978E-14
    243  9.429165011748E-02  4.050273E-07  1.719393E-08  1.647697E-07  6.430405E-09  1.135425E-08  8.080547E-11  1.876874E-11  8.475850E-14
    244  9.514750284226E-02  4.462658E-07  1.997298E-08  2.222969E-07  9.181031E-09  1.850563E-08  1.372028E-10  3.573603E-11  1.677109E-13
    245  9.592869681963E-02  4.773586E-07  2.243505E-08  2.864606E-07  1.246569E-08  2.837571E-08  2.184815E-10  6.323109E-11  3.074556E-13
    246  9.638259128200E-02  4.918492E-07  2.378911E-08  3.292505E-07  1.477328E-08  3.611516E-08  2.843005E-10  8.752739E-11  4.345272E-13
    247  9.686466198075E-02  5.039461E-07  2.513442E-08  3.790935E-07  1.757566E-08  4.636219E-08  3.737100E-10  1.228970E-10  6.237978E-13
    248  9.745016881397E-02  5.136831E-07  2.660244E-08  4.455529E-07  2.150081E-08  6.223143E-08  5.163765E-10  1.840525E-10  9.598847E-13
    249  9.798964068785E-02  5.175652E-07  2.775803E-08  5.122767E-07  2.565712E-08  8.092805E-08  6.898363E-10  2.649322E-10  1.416892E-12
    250  9.892639389759E-02  5.123717E-07  2.922281E-08  6.394183E-07  3.418429E-08  1.253750E-07  1.120425E-09  4.904691E-10  2.741352E-12
    251  9.977784733458E-02  4.947841E-07  2.986676E-08  7.635807E-07  4.334808E-08  1.825180E-07  1.703648E-09  8.408841E-10  4.894467E-12
    252  1.005622893962E-01  4.684187E-07  2.981342E-08  8.813452E-07  5.291309E-08  2.533894E-07  2.463145E-09  1.359656E-09  8.218764E-12
    253  1.013070552067E-01  4.357179E-07  2.918039E-08  9.908556E-07  6.276827E-08  3.398984E-07  3.435346E-09  2.110444E-09  1.322767E-11
    254  1.019791947326E-01  4.008871E-07  2.812454E-08  1.083225E-06  7.206004E-08  4.363616E-07  4.569763E-09  3.094288E-09  2.004445E-11
    255  1.025982572428E-01  3.654025E-07  2.676780E-08  1.159013E-06  8.068790E-08  5.420681E-07  5.867362E-09  4.348823E-09  2.904770E-11
    256  1.032644197032E-01  3.248783E-07  2.494415E-08  1.225643E-06  8.964227E-08  6.737735E-07  7.559219E-09  6.178722E-09  4.266514E-11
    257  1.039121745974E-01  2.842480E-07  2.285553E-08  1.271091E-06  9.757750E-08  8.186778E-07  9.514001E-09  8.559073E-09  6.106007E-11
    258  1.045193471709E-01  2.461600E-07  2.067719E-08  1.292819E-06  1.038936E-07  9.671358E-07  1.161968E-08  1.144468E-08  8.419969E-11
    259  1.051181778144E-01  2.096663E-07  1.839454E-08  1.291409E-06  1.086112E-07  1.120682E-06  1.391770E-08  1.499651E-08  1.137601E-10
    260  1.056826419982E-01  1.769645E-07  1.618103E-08  1.267831E-06  1.113375E-07  1.266558E-06  1.623204E-08  1.904565E-08  1.487365E-10
    261  1.062431336111E-01  1.467085E-07  1.398182E-08  1.223033E-06  1.121501E-07  1.406829E-06  1.860642E-08  2.377553E-08  1.911502E-10
    262  1.068146627648E-01  1.188133E-07  1.181588E-08  1.156798E-06  1.108939E-07  1.537507E-06  2.100330E-08  2.928975E-08  2.426165E-10
    263  1.073656177930E-01  9.510370E-08  9.857529E-09  1.076044E-06  1.076972E-07  1.644989E-06  2.318867E-08  3.519360E-08  3.000854E-10
    264  1.079139362418E-01  7.469755E-08  8.070673E-09  9.828990E-07  1.027201E-07  1.729230E-06  2.515615E-08  4.156516E-08  3.648493E-10
    265  1.084202130578E-01  5.878149E-08  6.601105E-09  8.898573E-07  9.680905E-08  1.783652E-06  2.671883E-08  4.776930E-08  4.307645E-10
    266  1.089957947327E-01  4.396149E-08  5.160144E-09  7.809503E-07  8.895843E-08  1.816730E-06  2.814203E-08  5.505428E-08  5.120087E-10
    267  1.095139929398E-01  3.332295E-08  4.071624E-09  6.842167E-07  8.125692E-08  1.821477E-06  2.908643E-08  6.173473E-08  5.904129E-10
    268  1.100036617482E-01  2.532130E-08  3.214468E-09  5.969426E-07  7.376064E-08  1.807027E-06  2.970255E-08  6.813287E-08  6.691592E-10
    269  1.105581599754E-01  1.833866E-08  2.431814E-09  5.058694E-07  6.539846E-08  1.772355E-06  3.010979E-08  7.544494E-08  7.637749E-10
    270  1.111738162549E-01  1.267366E-08  1.764713E-09  4.165122E-07  5.664054E-08  1.717751E-06  3.028012E-08  8.372787E-08  8.768653E-10
    271  1.117276452796E-01  9.012715E-09  1.311837E-09  3.473027E-07  4.944697E-08  1.660948E-06  3.027686E-08  9.155246E-08  9.887638E-10
    272  1.122547306619E-01  6.489969E-09  9.857190E-10  2.912902E-07  4.333834E-08  1.605355E-06  3.021980E-08  9.955081E-08  1.107335E-09
    273  1.128196390807E-01  4.561575E-09  7.254246E-10  2.412368E-07  3.763783E-08  1.548850E-06  3.018681E-08  1.090462E-07  1.252216E-09
    274  1.134172103791E-01  3.147000E-09  5.256341E-10  1.981968E-07  3.252972E-08  1.497241E-06  3.028269E-08  1.206758E-07  1.433642E-09
    275  1.139661173569E-01  2.245541E-09  3.925099E-10  1.663068E-07  2.860677E-08  1.460746E-06  3.057639E-08  1.334491E-07  1.636045E-09
    276  1.145721141816E-01  1.559689E-09  2.867777E-10  1.382472E-07  2.505397E-08  1.435310E-06  3.121392E-08  1.506925E-07  1.913222E-09
    277  1.151138636995E-01  1.136186E-09  2.186571E-10  1.183202E-07  2.247429E-08  1.427431E-06  3.212976E-08  1.698185E-07  2.225068E-09
    278  1.160623872824E-01  6.645069E-10  1.386437E-10  9.212480E-08  1.901548E-08  1.450337E-06  3.469587E-08  2.153042E-07  2.982737E-09
    279  1.166131253687E-01  4.930791E-10  1.078646E-10  8.077429E-08  1.750536E-08  1.485589E-06  3.683208E-08  2.510209E-07  3.593078E-09
    280  1.171578902390E-01  3.700108E-10  8.485592E-11  7.154932E-08  1.627740E-08  1.535971E-06  3.946188E-08  2.952141E-07  4.365501E-09
    281  1.179966344325E-01  2.400535E-10  5.924972E-11  6.011517E-08  1.474829E-08  1.641798E-06  4.458248E-08  3.855779E-07  5.997719E-09
    282  1.184626561866E-01  1.896655E-10  4.878137E-11  5.486131E-08  1.404050E-08  1.713903E-06  4.800772E-08  4.502195E-07  7.204632E-09
    283  1.189221956404E-01  1.506442E-10  4.036116E-11  5.024292E-08  1.340908E-08  1.792879E-06  5.179067E-08  5.261983E-07  8.660677E-09
    284  1.197605220964E-01  9.863313E-11  2.849109E-11  4.279388E-08  1.233751E-08  1.952006E-06  5.967740E-08  7.028942E-07  1.218351E-08
    285  1.205341475296E-01  6.647092E-11  2.059767E-11  3.680311E-08  1.140180E-08  2.108663E-06  6.796806E-08  9.183093E-07  1.670452E-08
    286  1.212540834288E-01  4.564123E-11  1.510780E-11  3.175491E-08  1.052580E-08  2.253754E-06  7.634762E-08  1.173338E-06  2.233389E-08
    287  1.219299358624E-01  3.171976E-11  1.117733E-11  2.739100E-08  9.679715E-09  2.381196E-06  8.455571E-08  1.468096E-06  2.917103E-08
    288  1.225766858039E-01  2.218485E-11  8.303756E-12  2.355553E-08  8.854536E-09  2.488468E-06  9.247470E-08  1.805276E-06  3.738846E-08
    289  1.231854533608E-01  1.565539E-11  6.205410E-12  2.021517E-08  8.057561E-09  2.569925E-06  9.971251E-08  2.175763E-06  4.686867E-08
    290  1.237219182154E-01  1.140124E-11  4.754825E-12  1.749973E-08  7.347627E-09  2.622155E-06  1.057120E-07  2.546205E-06  5.679643E-08
    291  1.242404039059E-01  8.327355E-12  3.648978E-12  1.509693E-08  6.667627E-09  2.652972E-06  1.110153E-07  2.942739E-06  6.790798E-08
    292  1.248086455930E-01  5.847430E-12  2.705991E-12  1.271231E-08  5.936575E-09  2.662252E-06  1.160802E-07  3.419095E-06  8.191130E-08
    293  1.253177247642E-01  4.212452E-12  2.047791E-12  1.078073E-08  5.294608E-09  2.646619E-06  1.197621E-07  3.880882E-06  9.616948E-08
    294  1.258810647447E-01  2.905450E-12  1.492048E-12  8.890071E-09  4.617908E-09  2.603801E-06  1.227981E-07  4.424338E-06  1.138413E-07
    295  1.264205598797E-01  2.020555E-12  1.093946E-12  7.315380E-09  4.010968E-09  2.538478E-06  1.245871E-07  4.969978E-06  1.326064E-07
    296  1.270317883483E-01  1.324095E-12  7.614775E-13  5.783730E-09  3.373056E-09  2.436361E-06  1.251450E-07  5.608526E-06  1.559730E-07
    297  1.275757308169E-01  9.019702E-13  5.475255E-13  4.635313E-09  2.857049E-09  2.323307E-06  1.243111E-07  6.184000E-06  1.784850E-07
    298  1.286048671531E-01  4.322065E-13  2.908785E-13  2.962050E-09  2.029141E-09  2.065976E-06  1.195137E-07  7.249791E-06  2.246386E-07
    299  1.290949488661E-01  3.029854E-13  2.143103E-13  2.356064E-09  1.698203E-09  1.927595E-06  1.157768E-07  7.728717E-06  2.477982E-07
    300  1.295345101683E-01  2.206748E-13  1.632426E-13  1.904629E-09  1.437234E-09  1.798824E-06  1.117667E-07  8.132297E-06  2.688976E-07
    301  1.303954523490E-01  1.199660E-13  9.695113E-14  1.231401E-09  1.017224E-09  1.541947E-06  1.024379E-07  8.828236E-06  3.102236E-07
    302  1.308549873199E-01  8.723019E-14  7.394076E-14  9.634541E-10  8.356342E-10  1.404881E-06  9.675849E-08  9.136800E-06  3.317624E-07
    303  1.312776310019E-01  6.553758E-14  5.806130E-14  7.633974E-10  6.926366E-10  1.281375E-06  9.124480E-08  9.375674E-06  3.509136E-07
    304  1.320787884157E-01  3.906651E-14  3.766049E-14  4.829577E-10  4.775520E-10  1.059214E-06  8.038592E-08  9.698962E-06  3.846486E-07
    305  1.327308179063E-01  2.626294E-14  2.714286E-14  3.268750E-10  3.468709E-10  8.926997E-07  7.138863E-08  9.827211E-06  4.087168E-07
    306  1.333821207310E-01  1.803783E-14  2.000020E-14  2.177321E-10  2.480880E-10  7.416301E-07  6.251868E-08  9.829655E-06  4.288785E-07
    307  1.339749669338E-01  1.304442E-14  1.542898E-14  1.486684E-10  1.808060E-10  6.192633E-07  5.478954E-08  9.725459E-06  4.433881E-07
    308  1.345530840576E-01  9.627544E-15  1.213530E-14  1.012589E-10  1.312920E-10  5.136693E-07  4.765825E-08  9.529529E-06  4.536145E-07
    309  1.351098094661E-01  7.244290E-15  9.712969E-15  6.911745E-11  9.535529E-11  4.244217E-07  4.123555E-08  9.258162E-06  4.595407E-07
    310  1.359304916944E-01  4.814067E-15  7.075437E-15  3.874836E-11  5.861847E-11  3.150210E-07  3.277696E-08  8.733889E-06  4.613487E-07
    311  1.363572082699E-01  3.901181E-15  6.016449E-15  2.846379E-11  4.518890E-11  2.676395E-07  2.886494E-08  8.411837E-06  4.590617E-07
    312  1.367788244083E-01  3.167932E-15  5.125083E-15  2.084776E-11  3.472253E-11  2.264187E-07  2.530621E-08  8.064717E-06  4.546109E-07
    313  1.375777712339E-01  2.131993E-15  3.778775E-15  1.144518E-11  2.088515E-11  1.627394E-07  1.947083E-08  7.354664E-06  4.410298E-07
    314  1.380438267916E-01  1.688578E-15  3.157634E-15  8.034900E-12  1.546925E-11  1.332228E-07  1.659015E-08  6.920817E-06  4.303715E-07
    315  1.384690951451E-01  1.360957E-15  2.673362E-15  5.794377E-12  1.171759E-11  1.103266E-07  1.425311E-08  6.516286E-06  4.189612E-07
    316  1.391087445178E-01  9.788077E-16  2.071360E-15  3.536357E-12  7.702749E-12  8.233798E-08  1.124575E-08  5.906073E-06  3.993978E-07
    317  1.397002518981E-01  7.175975E-16  1.627560E-15  2.247868E-12  5.246062E-12  6.231756E-08  8.963953E-09  5.352932E-06  3.794251E-07
    318  1.402705851668E-01  5.286870E-16  1.282543E-15  1.460882E-12  3.645242E-12  4.727538E-08  7.151182E-09  4.836843E-06  3.588677E-07
    319  1.408634912375E-01  3.819225E-16  9.941492E-16  9.420275E-13  2.520949E-12  3.516508E-08  5.607133E-09  4.323293E-06  3.364851E-07
    320  1.414089642241E-01  2.814666E-16  7.820296E-16  6.395104E-13  1.825819E-12  2.663449E-08  4.459320E-09  3.879419E-06  3.156169E-07
    321  1.419220762512E-01  2.100945E-16  6.208575E-16  4.524048E-13  1.373199E-12  2.042011E-08  3.580466E-09  3.489533E-06  2.960542E-07
    322  1.422771704232E-01  1.709131E-16  5.272395E-16  3.595271E-13  1.138901E-12  1.692461E-08  3.064550E-09  3.234079E-06  2.825099E-07
    323  1.426029315631E-01  1.410697E-16  4.527366E-16  2.937223E-13  9.678145E-13  1.421705E-08  2.651650E-09  3.011235E-06  2.702130E-07
    324  1.430135230101E-01  1.104087E-16  3.725219E-16  2.305849E-13  7.986783E-13  1.138808E-08  2.205137E-09  2.746884E-06  2.550258E-07
    325  1.434683796643E-01  8.381720E-17  2.989950E-16  1.793069E-13  6.566493E-13  8.884784E-09  1.793701E-09  2.475468E-06  2.387019E-07
    326  1.440315208021E-01  5.921739E-17  2.264007E-16  1.342484E-13  5.270670E-13  6.508875E-09  1.384077E-09  2.169185E-06  2.192731E-07
    327  1.445490332405E-01  4.271537E-17  1.741381E-16  1.046951E-13  4.385130E-13  4.862188E-09  1.084855E-09  1.913964E-06  2.021124E-07
    328  1.451370980342E-01  2.927114E-17  1.284092E-16  8.038295E-14  3.625933E-13  3.479250E-09  8.201379E-10  1.655281E-06  1.837452E-07
    329  1.457052374241E-01  2.018305E-17  9.507793E-17  6.313822E-14  3.061293E-13  2.511541E-09  6.244997E-10  1.434902E-06  1.672054E-07
    330  1.463107957421E-01  1.345897E-17  6.844276E-17  4.923675E-14  2.580169E-13  1.764419E-09  4.645963E-10  1.227429E-06  1.506842E-07
    331  1.468752132891E-01  9.158432E-18  5.004036E-17  3.925478E-14  2.212820E-13  1.265508E-09  3.516459E-10  1.058330E-06  1.364430E-07
    332  1.475510939381E-01  5.729663E-18  3.413277E-17  3.002231E-14  1.847950E-13  8.485141E-10  2.515580E-10  8.840259E-07  1.208999E-07
    333  1.481899111058E-01  3.641591E-18  2.355666E-17  2.328137E-14  1.558364E-13  5.789680E-10  1.825725E-10  7.431050E-07  1.075094E-07
    334  1.491767377555E-01  1.778172E-18  1.307642E-17  1.563336E-14  1.192498E-13  3.196732E-10  1.109723E-10  5.654109E-07  8.930504E-08
    335  1.497116139607E-01  1.196489E-18  9.436985E-18  1.254776E-14  1.027878E-13  2.318392E-10  8.481416E-11  4.866965E-07  8.065086E-08
    336  1.502421520731E-01  8.015450E-19  6.779780E-18  1.004334E-14  8.835423E-14  1.681597E-10  6.482426E-11  4.183025E-07  7.272307E-08
    337  1.509052103900E-01  4.822496E-19  4.453164E-18  7.561327E-15  7.275595E-14  1.129087E-10  4.648327E-11  3.456413E-07  6.382879E-08
    338  1.515352476696E-01  2.954356E-19  2.966270E-18  5.737777E-15  6.014605E-14  7.774432E-11  3.408153E-11  2.879823E-07  5.634332E-08
    339  1.521327102765E-01  1.838833E-19  1.999660E-18  4.384000E-15  4.987926E-14  5.469541E-11  2.545867E-11  2.414837E-07  4.992978E-08
    340  1.526678407657E-01  1.195498E-19  1.396705E-18  3.425619E-15  4.196124E-14  4.016743E-11  1.973440E-11  2.060107E-07  4.477109E-08
    341  1.532481602429E-01  7.455850E-20  9.415150E-19  2.605651E-15  3.459089E-14  2.901146E-11  1.511818E-11  1.732796E-07  3.976186E-08
    342  1.535863948111E-01  5.646242E-20  7.460713E-19  2.214351E-15  3.081475E-14  2.411127E-11  1.300607E-11  1.565618E-07  3.708915E-08
    343  1.538995751697E-01  4.352435E-20  5.997954E-19  1.899473E-15  2.761896E-14  2.035622E-11  1.133890E-11  1.423561E-07  3.473884E-08
    344  1.546020187628E-01  2.417145E-20  3.658989E-19  1.336206E-15  2.144927E-14  1.412388E-11  8.459415E-12  1.148946E-07  2.997765E-08
    345  1.552062305672E-01  1.453665E-20  2.384071E-19  9.788960E-16  1.711759E-14  1.049496E-11  6.694892E-12  9.548816E-08  2.640115E-08
    346  1.557875935888E-01  8.895331E-21  1.574637E-19  7.192218E-16  1.366513E-14  7.993275E-12  5.421567E-12  7.975472E-08  2.332616E-08
    347  1.566447447202E-01  4.341257E-21  8.580611E-20  4.494967E-16  9.661502E-15  5.486762E-12  4.078550E-12  6.099639E-08  1.939544E-08
    348  1.574294426159E-01  2.303247E-21  5.021069E-20  2.878317E-16  6.931912E-15  3.987543E-12  3.227569E-12  4.766612E-08  1.637392E-08
    349  1.581710514975E-01  1.308820E-21  3.123213E-20  1.859271E-16  4.991367E-15  2.994424E-12  2.629925E-12  3.761074E-08  1.390828E-08
    350  1.588328903187E-01  8.271838E-22  2.138368E-20  1.245216E-16  3.684978E-15  2.345393E-12  2.217360E-12  3.042376E-08  1.202175E-08
    351  1.594606073659E-01  5.615808E-22  1.568612E-20  8.431286E-17  2.738059E-15  1.872056E-12  1.899203E-12  2.485119E-08  1.046208E-08
    352  1.600565792087E-01  4.067115E-22  1.226822E-20  5.767286E-17  2.046894E-15  1.515439E-12  1.644898E-12  2.045565E-08  9.149850E-09
    353  1.607059625219E-01  3.005372E-22  9.905124E-21  3.782133E-17  1.479080E-15  1.206775E-12  1.410689E-12  1.654001E-08  7.907068E-09
    354  1.613957576202E-01  2.281575E-22  8.308655E-21  2.393935E-17  1.038022E-15  9.479569E-13  1.199677E-12  1.318260E-08  6.766961E-09
    355  1.620398820205E-01  1.818945E-22  7.304993E-21  1.547975E-17  7.392065E-16  7.555127E-13  1.030315E-12  1.063560E-08  5.837970E-09
    356  1.627691861850E-01  1.442164E-22  6.492537E-21  9.388028E-18  4.996195E-16  5.835121E-13  8.664768E-13  8.339120E-09  4.940972E-09
    357  1.634667099868E-01  1.170655E-22  5.892872E-21  5.783988E-18  3.408849E-16  4.544716E-13  7.325851E-13  6.595670E-09  4.207044E-09
    358  1.645369737572E-01  8.586207E-23  5.144042E-21  2.737854E-18  1.873900E-16  3.078757E-13  5.635468E-13  4.587506E-09  3.280442E-09
    359  1.651200899964E-01  7.257010E-23  4.783447E-21  1.827324E-18  1.347723E-16  2.483522E-13  4.874528E-13  3.763902E-09  2.866057E-09
