 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                zn77          zn78          zn79          zn80          zn81          zn82          zn83          zn84 
    352  1.600565792087E-01  2.831852E-26  4.289685E-21  1.286796E-14  1.765370E-08  3.036500E-09  1.040734E-05  7.645965E-08  6.946627E-05
    353  1.607059625219E-01  1.904487E-26  3.154815E-21  1.116797E-14  1.188431E-08  2.187697E-09  8.697820E-06  6.670761E-08  6.998183E-05
    354  1.613957576202E-01  1.261974E-26  2.288717E-21  9.663439E-15  7.742505E-09  1.532756E-09  7.140202E-06  5.734550E-08  7.014895E-05
    355  1.620398820205E-01  8.689053E-27  1.694127E-21  8.449743E-15  5.139964E-09  1.089668E-09  5.896907E-06  4.946378E-08  6.996549E-05
    356  1.627691861850E-01  5.849492E-27  1.206711E-21  7.251420E-15  3.209286E-09  7.356915E-10  4.718393E-06  4.159412E-08  6.936928E-05
    357  1.634667099868E-01  4.128130E-27  8.705918E-22  6.244809E-15  2.026174E-09  5.008801E-10  3.784393E-06  3.500104E-08  6.842797E-05
    358  1.645369737572E-01  2.588169E-27  5.266012E-22  4.926953E-15  9.827398E-10  2.731206E-10  2.660075E-06  2.650715E-08  6.629888E-05
    359  1.651200899964E-01  2.084697E-27  4.018112E-22  4.312847E-15  6.576502E-10  1.949360E-10  2.180873E-06  2.264394E-08  6.480154E-05
    360  1.656939516385E-01  1.719963E-27  3.081372E-22  3.770343E-15  4.388771E-10  1.386792E-10  1.781997E-06  1.927290E-08  6.309646E-05
    361  1.664404283242E-01  1.381636E-27  2.207165E-22  3.152803E-15  2.573021E-10  8.841210E-11  1.360338E-06  1.552208E-08  6.055348E-05
    362  1.671401020014E-01  1.153614E-27  1.641732E-22  2.654858E-15  1.545097E-10  5.747180E-11  1.047330E-06  1.257233E-08  5.784982E-05
    363  1.682228463170E-01  8.989661E-28  1.085945E-22  2.017039E-15  6.853051E-11  2.885667E-11  6.850654E-07  8.903935E-09  5.309170E-05
    364  1.688914277275E-01  7.818673E-28  8.770095E-23  1.694728E-15  4.108114E-11  1.868951E-11  5.216093E-07  7.124641E-09  4.986263E-05
    365  1.695862681704E-01  6.786178E-28  7.279457E-23  1.407432E-15  2.378973E-11  1.173783E-11  3.880313E-07  5.583745E-09  4.629588E-05
    366  1.708796298676E-01  5.261264E-28  5.762822E-23  9.857754E-16  8.455420E-12  4.860586E-12  2.177785E-07  3.457751E-09  3.932861E-05
    367  1.720689125062E-01  4.166914E-28  5.184777E-23  7.001391E-16  3.219237E-12  2.133014E-12  1.232358E-07  2.145132E-09  3.280486E-05
    368  1.730357271347E-01  3.445271E-28  5.027644E-23  5.246072E-16  1.498888E-12  1.116118E-12  7.567503E-08  1.421074E-09  2.768387E-05
    369  1.739185931198E-01  2.882397E-28  5.016102E-23  3.990308E-16  7.801294E-13  6.470681E-13  4.743051E-08  9.553820E-10  2.328792E-05
    370  1.748109107026E-01  2.400975E-28  5.077070E-23  2.996805E-16  4.399295E-13  4.072553E-13  2.907086E-08  6.291037E-10  1.924373E-05
    371  1.757092013639E-01  1.983624E-28  5.171208E-23  2.218144E-16  2.760889E-13  2.859156E-13  1.738765E-08  4.047944E-10  1.562174E-05
    372  1.765567714958E-01  1.652602E-28  5.268919E-23  1.651685E-16  1.976376E-13  2.278565E-13  1.057032E-08  2.638425E-10  1.267206E-05
    373  1.775373762473E-01  1.325053E-28  5.367627E-23  1.153677E-16  1.467499E-13  1.919399E-13  5.814333E-09  1.574596E-10  9.789252E-06
    374  1.784803688374E-01  1.068405E-28  5.433626E-23  8.035946E-17  1.159899E-13  1.715462E-13  3.234452E-09  9.482131E-11  7.546686E-06
    375  1.795112536071E-01  8.357427E-29  5.453472E-23  5.286130E-17  9.124692E-14  1.546412E-13  1.670595E-09  5.345945E-11  5.597226E-06
    376  1.804824008025E-01  6.626102E-29  5.413175E-23  3.490210E-17  7.261140E-14  1.400930E-13  8.905173E-10  3.097027E-11  4.184604E-06
    377  1.815169070317E-01  5.148848E-29  5.294288E-23  2.185298E-17  5.607886E-14  1.244410E-13  4.504793E-10  1.713278E-11  3.035263E-06
    378  1.825428215499E-01  4.047028E-29  5.099746E-23  1.342238E-17  4.259696E-14  1.087510E-13  2.303900E-10  9.577329E-12  2.191277E-06
    379  1.841355644659E-01  2.845138E-29  4.648393E-23  6.011058E-18  2.668013E-14  8.496163E-14  8.432267E-11  4.024377E-12  1.301702E-06
    380  1.856860183354E-01  2.212567E-29  4.073974E-23  2.623268E-18  1.616130E-14  6.408229E-14  3.592152E-11  1.959213E-12  7.722617E-07
    381  1.870847965371E-01  1.962007E-29  3.493273E-23  1.206718E-18  9.940561E-15  4.819613E-14  2.025622E-11  1.251304E-12  4.773952E-07
    382  1.883699545972E-01  1.917884E-29  2.951188E-23  5.851885E-19  6.209313E-15  3.631239E-14  1.442798E-11  1.006220E-12  3.048143E-07
    383  1.895671856375E-01  1.992694E-29  2.468474E-23  2.992365E-19  3.929218E-15  2.743492E-14  1.186144E-11  9.317353E-13  1.992936E-07
    384  1.907324824205E-01  2.135384E-29  2.041831E-23  1.595091E-19  2.477395E-15  2.060470E-14  1.045264E-11  9.251178E-13  1.310837E-07
    385  1.917913284253E-01  2.331506E-29  1.699134E-23  9.394352E-20  1.610367E-15  1.572904E-14  9.567665E-12  9.453571E-13  8.932418E-08
    386  1.928179034582E-01  2.553332E-29  1.412376E-23  5.937250E-20  1.047450E-15  1.198123E-14  8.861363E-12  9.753182E-13  6.121743E-08
    387  1.939781308337E-01  2.849432E-29  1.141758E-23  3.851682E-20  6.366979E-16  8.723959E-15  8.141738E-12  1.013338E-12  3.987760E-08
    388  1.950365569225E-01  3.153944E-29  9.410500E-24  2.813236E-20  3.988097E-16  6.455857E-15  7.511704E-12  1.046986E-12  2.682124E-08
    389  1.963061656501E-01  3.555823E-29  7.530763E-24  2.111629E-20  2.239815E-16  4.438678E-15  6.765487E-12  1.081548E-12  1.663607E-08
    390  1.975160386553E-01  3.973944E-29  6.192044E-24  1.717412E-20  1.269282E-16  3.057038E-15  6.053276E-12  1.104374E-12  1.053377E-08
    391  1.988970783448E-01  4.484198E-29  5.112948E-24  1.427282E-20  6.467456E-17  1.950291E-15  5.234635E-12  1.112694E-12  6.234822E-09
    392  2.001908516564E-01  4.981240E-29  4.452272E-24  1.238041E-20  3.353757E-17  1.249451E-15  4.467961E-12  1.098037E-12  3.835798E-09
    393  2.023233395230E-01  5.743538E-29  3.925244E-24  1.021456E-20  1.076867E-17  5.635484E-16  3.237591E-12  1.015224E-12  1.768217E-09
    394  2.035207364909E-01  6.129953E-29  3.869786E-24  9.346942E-21  5.587375E-18  3.480437E-16  2.595128E-12  9.354255E-13  1.180695E-09
    395  2.047171141817E-01  6.389241E-29  3.953319E-24  8.670936E-21  2.928559E-18  2.098406E-16  2.011305E-12  8.349496E-13  8.138988E-10
    396  2.061861175315E-01  6.519983E-29  4.219266E-24  8.070422E-21  1.436664E-18  1.111934E-16  1.401886E-12  6.939778E-13  5.485793E-10
    397  2.075162532616E-01  6.420572E-29  4.591975E-24  7.718731E-21  8.846849E-19  6.372050E-17  9.661546E-13  5.623593E-13  4.093297E-10
    398  2.088103947538E-01  6.063417E-29  5.052282E-24  7.527151E-21  6.664998E-19  3.940899E-17  6.465641E-13  4.416424E-13  3.248586E-10
    399  2.102374295066E-01  5.459563E-29  5.640345E-24  7.458021E-21  5.812429E-19  2.629838E-17  3.991003E-13  3.261215E-13  2.648663E-10
    400  2.116254943500E-01  4.688461E-29  6.256065E-24  7.498432E-21  5.625050E-19  2.053659E-17  2.415738E-13  2.356392E-13  2.252735E-10
    401  2.137594200207E-01  3.439326E-29  7.203817E-24  7.685423E-21  5.785591E-19  1.728745E-17  1.062765E-13  1.368008E-13  1.830120E-10
    402  2.149968302441E-01  2.771497E-29  7.721878E-24  7.829857E-21  5.986250E-19  1.665124E-17  6.478575E-14  9.818336E-14  1.643649E-10
    403  2.163578604848E-01  2.124407E-29  8.253016E-24  8.002082E-21  6.257752E-19  1.634761E-17  3.710514E-14  6.741664E-14  1.468152E-10
    404  2.188327022992E-01  1.280460E-29  9.123670E-24  8.342868E-21  6.856299E-19  1.624100E-17  1.331161E-14  3.365490E-14  1.204250E-10
    405  2.210861741802E-01  7.952066E-30  9.850447E-24  8.695098E-21  7.504798E-19  1.637325E-17  5.292573E-15  1.791054E-14  1.007295E-10
    406  2.231360986547E-01  5.103366E-30  1.049755E-23  9.067387E-21  8.178451E-19  1.663401E-17  2.411169E-15  1.032570E-14  8.552361E-11
    407  2.249661932162E-01  3.590336E-30  1.108608E-23  9.449973E-21  8.849241E-19  1.698613E-17  1.306242E-15  6.563902E-15  7.374829E-11
    408  2.266023391923E-01  2.728674E-30  1.163091E-23  9.834754E-21  9.507188E-19  1.740759E-17  8.413774E-16  4.589656E-15  6.446482E-11
    409  2.291569547831E-01  2.188648E-30  1.252770E-23  1.051554E-20  1.065260E-18  1.829323E-17  5.375987E-16  2.943063E-15  5.200183E-11
    410  2.305971902523E-01  1.747446E-30  1.306031E-23  1.094061E-20  1.136694E-18  1.892916E-17  4.682170E-16  2.451235E-15  4.594192E-11
    411  2.319348711247E-01  1.498901E-30  1.357252E-23  1.136006E-20  1.207832E-18  1.961644E-17  4.348778E-16  2.148876E-15  4.086609E-11
    412  2.335360820165E-01  1.568012E-30  1.420692E-23  1.189098E-20  1.299472E-18  2.057055E-17  4.180744E-16  1.910676E-15  3.542644E-11
    413  2.351317971316E-01  1.556686E-30  1.486050E-23  1.244842E-20  1.398357E-18  2.167460E-17  4.169563E-16  1.756179E-15  3.063282E-11
    414  2.376293164755E-01  1.869195E-30  1.592038E-23  1.336947E-20  1.569737E-18  2.373727E-17  4.351174E-16  1.605114E-15  2.424215E-11
    415  2.399259738388E-01  1.982012E-30  1.692611E-23  1.425829E-20  1.747206E-18  2.603017E-17  4.671238E-16  1.517045E-15  1.940577E-11
    416  2.420046682363E-01  1.887160E-30  1.785319E-23  1.508754E-20  1.926225E-18  2.846723E-17  5.064461E-16  1.459311E-15  1.576369E-11
    417  2.451201276448E-01  2.486862E-30  1.925348E-23  1.635485E-20  2.231647E-18  3.283954E-17  5.823937E-16  1.397574E-15  1.140730E-11
    418  2.467564269033E-01  2.280944E-30  1.998525E-23  1.702336E-20  2.412058E-18  3.551911E-17  6.304320E-16  1.374995E-15  9.568108E-12
    419  2.483354027874E-01  2.446605E-30  2.068339E-23  1.766490E-20  2.600673E-18  3.838051E-17  6.823052E-16  1.359527E-15  8.043392E-12
    420  2.499258654919E-01  2.661396E-30  2.137439E-23  1.830344E-20  2.806305E-18  4.155781E-17  7.402928E-16  1.350524E-15  6.726490E-12
    421  2.515152656983E-01  2.730541E-30  2.204842E-23  1.892975E-20  3.028813E-18  4.505216E-17  8.043269E-16  1.348573E-15  5.603434E-12
    422  2.542060864984E-01  3.949450E-30  2.314005E-23  1.995180E-20  3.448404E-18  5.176826E-17  9.277628E-16  1.362821E-15  4.074316E-12
    423  2.556901221114E-01  3.814738E-30  2.370938E-23  2.048901E-20  3.705288E-18  5.594590E-17  1.004656E-15  1.381048E-15  3.401306E-12
    424  2.570805114381E-01  3.880240E-30  2.421786E-23  2.097157E-20  3.964042E-18  6.019513E-17  1.082904E-15  1.405392E-15  2.863376E-12
    425  2.598984391343E-01  5.547905E-30  2.516347E-23  2.187745E-20  4.547701E-18  6.990316E-17  1.261734E-15  1.478121E-15  2.001722E-12
    426  2.622653138568E-01  6.590830E-30  2.585726E-23  2.255153E-20  5.106679E-18  7.932801E-17  1.435374E-15  1.565842E-15  1.470355E-12
    427  2.644885215151E-01  7.966831E-30  2.641437E-23  2.310183E-20  5.696757E-18  8.938237E-17  1.620618E-15  1.672759E-15  1.095041E-12
    428  2.667229470066E-01  9.791302E-30  2.687293E-23  2.356525E-20  6.361328E-18  1.008093E-16  1.831154E-15  1.806494E-15  8.123984E-13
    429  2.687894382327E-01  1.165630E-29  2.719961E-23  2.390712E-20  7.047501E-18  1.127008E-16  2.050257E-15  1.955810E-15  6.169852E-13
    430  2.709436570286E-01  1.451546E-29  2.743445E-23  2.416896E-20  7.844805E-18  1.266151E-16  2.306642E-15  2.140170E-15  4.660585E-13
    431  2.728595154549E-01  1.760796E-29  2.754867E-23  2.431694E-20  8.632248E-18  1.404418E-16  2.561427E-15  2.330997E-15  3.673198E-13
    432  2.763050324764E-01  2.640293E-29  2.752120E-23  2.437399E-20  1.026060E-17  1.692443E-16  3.092227E-15  2.745242E-15  2.516973E-13
    433  2.797281875476E-01  3.790382E-29  2.719027E-23  2.415854E-20  1.219432E-17  2.037275E-16  3.727829E-15  3.260134E-15  1.915837E-13
    434  2.831107064370E-01  5.433610E-29  2.656673E-23  2.368168E-20  1.447623E-17  2.447008E-16  4.483225E-15  3.887713E-15  1.670383E-13
    435  2.863632962154E-01  7.716972E-29  2.569858E-23  2.298735E-20  1.708665E-17  2.918402E-16  5.352532E-15  4.622299E-15  1.651302E-13
    436  2.894106333807E-01  1.068291E-28  2.466124E-23  2.214466E-20  1.997221E-17  3.441851E-16  6.318142E-15  5.447620E-15  1.769022E-13
    437  2.941185503109E-01  1.803908E-28  2.268606E-23  2.053803E-20  2.544940E-17  4.439928E-16  8.160224E-15  7.037892E-15  2.143683E-13
    438  2.983685787405E-01  2.880688E-28  2.059022E-23  1.885779E-20  3.171210E-17  5.585459E-16  1.027605E-14  8.879486E-15  2.654239E-13
    439  3.021949729112E-01  4.388745E-28  1.853320E-23  1.725618E-20  3.869330E-17  6.865195E-16  1.264183E-14  1.095066E-14  3.255198E-13
    440  3.059150641439E-01  6.606424E-28  1.645667E-23  1.571266E-20  4.698515E-17  8.386745E-16  1.545754E-14  1.342794E-14  3.984543E-13
    441  3.094680949786E-01  9.756838E-28  1.447381E-23  1.434128E-20  5.659211E-17  1.014978E-15  1.872412E-14  1.631553E-14  4.838730E-13
    442  3.127856926026E-01  1.401916E-27  1.268221E-23  1.323259E-20  6.735906E-17  1.212433E-15  2.238764E-14  1.956927E-14  5.802446E-13
    443  3.178598433803E-01  2.440754E-27  1.017429E-23  1.203988E-20  8.797993E-17  1.589871E-15  2.940520E-14  2.584256E-14  7.660509E-13
    444  3.224504526026E-01  4.020792E-27  8.278313E-24  1.171047E-20  1.120875E-16  2.029598E-15  3.760447E-14  3.323392E-14  9.848342E-13
    445  3.266870398371E-01  6.362189E-27  6.956400E-24  1.226458E-20  1.401971E-16  2.540076E-15  4.715380E-14  4.191996E-14  1.241763E-12
    446  3.305577136787E-01  9.661136E-27  6.203000E-24  1.369542E-20  1.720143E-16  3.114976E-15  5.794642E-14  5.183125E-14  1.534759E-12
    447  3.362681054783E-01  1.785719E-26  6.116252E-24  1.788073E-20  2.325565E-16  4.200902E-15  7.843930E-14  7.090906E-14  2.098425E-12
    448  3.414589872690E-01  3.115333E-26  7.488591E-24  2.440162E-20  3.057400E-16  5.500832E-15  1.031445E-13  9.432943E-14  2.790083E-12
    449  3.462773530350E-01  5.215003E-26  1.059812E-23  3.318451E-20  3.938084E-16  7.049057E-15  1.328056E-13  1.230195E-13  3.637255E-12
    450  3.508856189623E-01  8.528216E-26  1.609720E-23  4.399785E-20  5.011195E-16  8.915033E-15  1.688849E-13  1.587138E-13  4.691409E-12
    451  3.552628710565E-01  1.359858E-25  2.485400E-23  5.599103E-20  6.291304E-16  1.111557E-14  2.118875E-13  2.023515E-13  5.980687E-12
    452  3.595141079779E-01  2.138410E-25  3.845587E-23  6.925351E-20  7.832295E-16  1.373297E-14  2.636756E-13  2.564441E-13  7.579946E-12
    453  3.636744849418E-01  3.328752E-25  5.925050E-23  8.578537E-20  9.680547E-16  1.683256E-14  3.259254E-13  3.236781E-13  9.569631E-12
    454  3.676260234901E-01  5.065133E-25  8.944399E-23  1.091271E-19  1.180035E-15  2.034060E-14  3.976403E-13  4.041566E-13  1.195415E-11
    455  3.714655117309E-01  7.611087E-25  1.334489E-22  1.448172E-19  1.424857E-15  2.433669E-14  4.810667E-13  5.018949E-13  1.485428E-11
    456  3.752653942304E-01  1.137990E-24  1.981775E-22  1.997026E-19  1.709371E-15  2.891394E-14  5.790559E-13  6.223911E-13  1.843578E-11
    457  3.809506426681E-01  2.073544E-24  3.575287E-22  3.379126E-19  2.222517E-15  3.700970E-14  7.593354E-13  8.601035E-13  2.551962E-11
    458  3.865190953769E-01  3.723475E-24  6.358308E-22  5.777116E-19  2.837401E-15  4.647265E-14  9.826454E-13  1.182621E-12  3.516508E-11
    459  3.928522091207E-01  7.223747E-24  1.219793E-21  1.068393E-18  3.686562E-15  5.917355E-14  1.306221E-12  1.700378E-12  5.072051E-11
    460  3.991093841216E-01  1.385875E-23  2.313115E-21  1.957248E-18  4.709413E-15  7.399767E-14  1.719595E-12  2.431932E-12  7.282349E-11
    461  4.054183851758E-01  2.664454E-23  4.391428E-21  3.588475E-18  5.991701E-15  9.202204E-14  2.265845E-12  3.476699E-12  1.045974E-10
    462  4.147392755742E-01  6.961210E-23  1.123048E-20  8.711795E-18  8.658391E-15  1.282536E-13  3.437528E-12  5.835849E-12  1.770527E-10
    463  4.232199499949E-01  1.657188E-22  2.614451E-20  1.934311E-17  1.252279E-14  1.790985E-13  5.112009E-12  9.245362E-12  2.830717E-10
    464  4.316976825025E-01  3.922132E-22  6.027988E-20  4.255297E-17  1.884773E-14  2.598394E-13  7.736025E-12  1.451782E-11  4.492472E-10
    465  4.393401554526E-01  8.489282E-22  1.269386E-19  8.594557E-17  2.811110E-14  3.745180E-13  1.137903E-11  2.168817E-11  6.784093E-10
    466  4.465935084243E-01  1.758103E-21  2.552372E-19  1.663039E-16  4.199452E-14  5.413468E-13  1.654834E-11  3.163537E-11  1.000771E-09
    467  4.537106765818E-01  3.576336E-21  5.024473E-19  3.156675E-16  6.327800E-14  7.895225E-13  2.403786E-11  4.570636E-11  1.463241E-09
    468  4.602314649238E-01  6.827878E-21  9.276027E-19  5.643945E-16  9.311433E-14  1.127565E-12  3.397094E-11  6.392032E-11  2.070136E-09
    469  4.709552966107E-01  1.961305E-20  2.501957E-18  1.448522E-15  1.785300E-13  2.059134E-12  6.033224E-11  1.106270E-10  3.654931E-09
    470  4.769745726746E-01  3.528454E-20  4.324619E-18  2.440740E-15  2.587642E-13  2.905662E-12  8.345344E-11  1.502749E-10  5.021998E-09
    471  4.828178172001E-01  6.220096E-20  7.309976E-18  4.029794E-15  3.719882E-13  4.071854E-12  1.144426E-10  2.020934E-10  6.828688E-09
    472  4.927188450138E-01  1.613581E-19  1.752771E-17  9.316145E-15  6.904275E-13  7.248733E-12  1.955910E-10  3.329799E-10  1.145517E-08
    473  5.000000000000E-01  3.232938E-19  3.293149E-17  1.709281E-14  1.089245E-12  1.110643E-11  2.900507E-10  4.795668E-10  1.669729E-08
