 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                k48           k49           k50           k51           k52           k53           k54           k55  
    358  1.645369737572E-01  7.655185E-18  1.811453E-14  4.000641E-13  2.116081E-08  3.894498E-09  1.024609E-05  1.135927E-08  8.469182E-08
    359  1.651200899964E-01  5.499022E-18  1.288841E-14  3.133216E-13  1.777845E-08  3.485341E-09  1.039517E-05  1.192982E-08  9.746711E-08
    360  1.656939516385E-01  3.935868E-18  9.254512E-15  2.475216E-13  1.494417E-08  3.119033E-09  1.054132E-05  1.251927E-08  1.120076E-07
    361  1.664404283242E-01  2.524921E-18  6.070386E-15  1.839996E-13  1.190350E-08  2.696859E-09  1.072983E-05  1.332898E-08  1.343013E-07
    362  1.671401020014E-01  1.650805E-18  4.119948E-15  1.405722E-13  9.597557E-09  2.349758E-09  1.090350E-05  1.413295E-08  1.593137E-07
    363  1.682228463170E-01  8.418484E-19  2.282598E-15  9.376273E-14  6.837627E-09  1.889896E-09  1.116177E-05  1.546295E-08  2.077673E-07
    364  1.688914277275E-01  5.541100E-19  1.595338E-15  7.356139E-14  5.532777E-09  1.649319E-09  1.131132E-05  1.633451E-08  2.448200E-07
    365  1.695862681704E-01  3.582900E-19  1.099931E-15  5.727173E-14  4.421054E-09  1.426620E-09  1.145510E-05  1.727802E-08  2.904460E-07
    366  1.708796298676E-01  1.639647E-19  5.543878E-16  3.626094E-14  2.891466E-09  1.083093E-09  1.167938E-05  1.912182E-08  3.987161E-07
    367  1.720689125062E-01  8.565813E-20  2.953629E-16  2.389500E-14  1.932080E-09  8.317268E-10  1.181690E-05  2.088639E-08  5.325330E-07
    368  1.730357271347E-01  5.500151E-20  1.772940E-16  1.707196E-14  1.380323E-09  6.662568E-10  1.186459E-05  2.233565E-08  6.717877E-07
    369  1.739185931198E-01  3.968218E-20  1.111258E-16  1.256146E-14  1.006256E-09  5.398064E-10  1.184589E-05  2.363763E-08  8.281410E-07
    370  1.748109107026E-01  3.076594E-20  6.942532E-17  9.231380E-15  7.253091E-10  4.333727E-10  1.175607E-05  2.489616E-08  1.018914E-06
    371  1.757092013639E-01  2.531957E-20  4.318758E-17  6.767112E-15  5.156869E-10  3.438356E-10  1.158210E-05  2.605818E-08  1.249446E-06
    372  1.765567714958E-01  2.198285E-20  2.769462E-17  5.061981E-15  3.705147E-10  2.742263E-10  1.133226E-05  2.701037E-08  1.505271E-06
    373  1.775373762473E-01  1.929047E-20  1.656182E-17  3.614096E-15  2.486184E-10  2.079077E-10  1.092736E-05  2.786337E-08  1.852128E-06
    374  1.784803688374E-01  1.738646E-20  1.017879E-17  2.623049E-15  1.670318E-10  1.572667E-10  1.041452E-05  2.835659E-08  2.235800E-06
    375  1.795112536071E-01  1.573929E-20  6.014192E-18  1.846313E-15  1.056855E-10  1.134537E-10  9.710112E-06  2.842890E-08  2.708445E-06
    376  1.804824008025E-01  1.445595E-20  3.724228E-18  1.331392E-15  6.733136E-11  8.188828E-11  8.917509E-06  2.797893E-08  3.190258E-06
    377  1.815169070317E-01  1.327874E-20  2.280695E-18  9.397033E-16  4.050721E-11  5.636754E-11  7.952849E-06  2.688580E-08  3.722101E-06
    378  1.825428215499E-01  1.225740E-20  1.455356E-18  6.682564E-16  2.386111E-11  3.799989E-11  6.911124E-06  2.518249E-08  4.233422E-06
    379  1.841355644659E-01  1.088570E-20  8.006082E-19  3.963532E-16  9.946562E-12  1.959581E-11  5.239630E-06  2.148853E-08  4.905654E-06
    380  1.856860183354E-01  9.742536E-21  5.206711E-19  2.415633E-16  4.053811E-12  9.857783E-12  3.721102E-06  1.716085E-08  5.305909E-06
    381  1.870847965371E-01  8.838357E-21  4.036476E-19  1.577137E-16  1.806113E-12  5.328523E-12  2.572980E-06  1.321573E-08  5.395801E-06
    382  1.883699545972E-01  8.093639E-21  3.497544E-19  1.094646E-16  9.099247E-13  3.213052E-12  1.751944E-06  9.950881E-09  5.263002E-06
    383  1.895671856375E-01  7.460385E-21  3.230817E-19  8.023350E-17  5.295834E-13  2.216413E-12  1.184212E-06  7.397370E-09  4.996835E-06
    384  1.907324824205E-01  6.890555E-21  3.091431E-19  6.151920E-17  3.508170E-13  1.736386E-12  7.889451E-07  5.413453E-09  4.653859E-06
    385  1.917913284253E-01  6.405704E-21  3.025046E-19  5.022297E-17  2.640238E-13  1.524838E-12  5.368690E-07  4.016251E-09  4.307352E-06
    386  1.928179034582E-01  5.958086E-21  2.993130E-19  4.276571E-17  2.124338E-13  1.427732E-12  3.653640E-07  2.975129E-09  3.966249E-06
    387  1.939781308337E-01  5.473012E-21  2.980489E-19  3.738681E-17  1.736189E-13  1.387587E-12  2.346450E-07  2.105469E-09  3.595391E-06
    388  1.950365569225E-01  5.041497E-21  2.978845E-19  3.440471E-17  1.477501E-13  1.385816E-12  1.557968E-07  1.529030E-09  3.283299E-06
    389  1.963061656501E-01  4.530453E-21  2.976956E-19  3.260019E-17  1.237392E-13  1.409376E-12  9.515879E-08  1.041283E-09  2.949781E-06
    390  1.975160386553E-01  4.042790E-21  2.961805E-19  3.215725E-17  1.055529E-13  1.449920E-12  5.953884E-08  7.236866E-10  2.675675E-06
    391  1.988970783448E-01  3.479281E-21  2.910024E-19  3.272412E-17  8.878812E-14  1.514913E-12  3.496802E-08  4.798435E-10  2.412817E-06
    392  2.001908516564E-01  2.947618E-21  2.811844E-19  3.397633E-17  7.608574E-14  1.594619E-12  2.139406E-08  3.292136E-10  2.210303E-06
    393  2.023233395230E-01  2.090715E-21  2.513776E-19  3.675823E-17  5.985377E-14  1.770816E-12  9.724049E-09  1.808111E-10  1.954152E-06
    394  2.035207364909E-01  1.646811E-21  2.271658E-19  3.826056E-17  5.265224E-14  1.896201E-12  6.353095E-09  1.312549E-10  1.844651E-06
    395  2.047171141817E-01  1.249444E-21  1.987410E-19  3.940830E-17  4.641844E-14  2.040071E-12  4.215911E-09  9.649563E-11  1.754079E-06
    396  2.061861175315E-01  8.450675E-22  1.611655E-19  4.002400E-17  3.975472E-14  2.238541E-12  2.626750E-09  6.771836E-11  1.661737E-06
    397  2.075162532616E-01  5.653658E-22  1.278250E-19  3.967702E-17  3.440813E-14  2.432633E-12  1.776767E-09  5.051322E-11  1.589074E-06
    398  2.088103947538E-01  3.670903E-22  9.844942E-20  3.853644E-17  2.967471E-14  2.626604E-12  1.266994E-09  3.911995E-11  1.521882E-06
    399  2.102374295066E-01  2.191208E-22  7.133470E-20  3.652136E-17  2.492264E-14  2.836531E-12  9.244793E-10  3.076460E-11  1.445408E-06
    400  2.116254943500E-01  1.284580E-22  5.075721E-20  3.403823E-17  2.075902E-14  3.027254E-12  7.242344E-10  2.556060E-11  1.363740E-06
    401  2.137594200207E-01  5.395170E-23  2.897880E-20  2.975641E-17  1.525248E-14  3.277312E-12  5.547979E-10  2.115369E-11  1.218420E-06
    402  2.149968302441E-01  3.210562E-23  2.069851E-20  2.723667E-17  1.257263E-14  3.392670E-12  4.984149E-10  1.989862E-11  1.123473E-06
    403  2.163578604848E-01  1.797366E-23  1.421365E-20  2.455688E-17  1.004296E-14  3.492584E-12  4.547364E-10  1.919908E-11  1.012229E-06
    404  2.188327022992E-01  6.289877E-24  7.251228E-21  2.010541E-17  6.500169E-15  3.605534E-12  4.009290E-10  1.903756E-11  8.035210E-07
    405  2.210861741802E-01  2.513225E-24  4.080084E-21  1.661181E-17  4.268419E-15  3.644022E-12  3.647831E-10  1.948432E-11  6.220517E-07
    406  2.231360986547E-01  1.179054E-24  2.578388E-21  1.389425E-17  2.872585E-15  3.641327E-12  3.369288E-10  2.005215E-11  4.758730E-07
    407  2.249661932162E-01  6.606474E-25  1.840495E-21  1.180809E-17  2.004675E-15  3.619732E-12  3.149343E-10  2.057006E-11  3.652281E-07
    408  2.266023391923E-01  4.323757E-25  1.453353E-21  1.018689E-17  1.451013E-15  3.591747E-12  2.973803E-10  2.100249E-11  2.830718E-07
    409  2.291569547831E-01  2.671247E-25  1.125755E-21  8.057259E-18  8.782031E-16  3.541652E-12  2.738706E-10  2.159054E-11  1.843879E-07
    410  2.305971902523E-01  2.223437E-25  1.023804E-21  7.045460E-18  6.653407E-16  3.513380E-12  2.626569E-10  2.187276E-11  1.427443E-07
    411  2.319348711247E-01  1.966590E-25  9.584094E-22  6.211967E-18  5.168449E-16  3.488449E-12  2.534862E-10  2.210481E-11  1.115922E-07
    412  2.335360820165E-01  1.787571E-25  9.036137E-22  5.334290E-18  3.854613E-16  3.461141E-12  2.439832E-10  2.234793E-11  8.229500E-08
    413  2.351317971316E-01  1.702963E-25  8.649817E-22  4.575186E-18  2.915204E-16  3.437251E-12  2.359827E-10  2.255702E-11  6.017806E-08
    414  2.376293164755E-01  1.696709E-25  8.228936E-22  3.585664E-18  1.946083E-16  3.407290E-12  2.260606E-10  2.282897E-11  3.625353E-08
    415  2.399259738388E-01  1.787870E-25  7.957237E-22  2.854971E-18  1.401232E-16  3.388124E-12  2.193293E-10  2.303247E-11  2.238867E-08
    416  2.420046682363E-01  1.932480E-25  7.772634E-22  2.315374E-18  1.084245E-16  3.377790E-12  2.148861E-10  2.318885E-11  1.431149E-08
    417  2.451201276448E-01  2.245057E-25  7.585772E-22  1.681606E-18  7.982563E-17  3.374759E-12  2.106321E-10  2.339232E-11  7.215937E-09
    418  2.467564269033E-01  2.453588E-25  7.530791E-22  1.417480E-18  7.055174E-17  3.379136E-12  2.093634E-10  2.349165E-11  5.019790E-09
    419  2.483354027874E-01  2.684638E-25  7.507870E-22  1.199728E-18  6.408856E-17  3.387264E-12  2.086774E-10  2.358658E-11  3.541156E-09
    420  2.499258654919E-01  2.948674E-25  7.517892E-22  1.012259E-18  5.942782E-17  3.399347E-12  2.084651E-10  2.368407E-11  2.503626E-09
    421  2.515152656983E-01  3.246337E-25  7.564878E-22  8.525296E-19  5.619219E-17  3.415360E-12  2.086876E-10  2.378593E-11  1.787306E-09
    422  2.542060864984E-01  3.836338E-25  7.741215E-22  6.345180E-19  5.313201E-17  3.451568E-12  2.099550E-10  2.397518E-11  1.049302E-09
    423  2.556901221114E-01  4.213981E-25  7.899055E-22  5.379274E-19  5.246246E-17  3.476516E-12  2.110937E-10  2.409187E-11  8.079439E-10
    424  2.570805114381E-01  4.605919E-25  8.091660E-22  4.601801E-19  5.236724E-17  3.503164E-12  2.124253E-10  2.421105E-11  6.501678E-10
    425  2.598984391343E-01  5.529594E-25  8.635585E-22  3.340036E-19  5.350925E-17  3.567097E-12  2.158701E-10  2.448717E-11  4.600825E-10
    426  2.622653138568E-01  6.462243E-25  9.281342E-22  2.544520E-19  5.567441E-17  3.631345E-12  2.195053E-10  2.476082E-11  3.806661E-10
    427  2.644885215151E-01  7.494493E-25  1.007775E-21  1.969012E-19  5.860936E-17  3.700746E-12  2.235204E-10  2.505777E-11  3.418848E-10
    428  2.667229470066E-01  8.712512E-25  1.109913E-21  1.523944E-19  6.239665E-17  3.779603E-12  2.281370E-10  2.539953E-11  3.225794E-10
    429  2.687894382327E-01  1.002866E-24  1.227699E-21  1.207576E-19  6.663777E-17  3.860896E-12  2.329262E-10  2.575777E-11  3.148231E-10
    430  2.709436570286E-01  1.162904E-24  1.378681E-21  9.562413E-20  7.182786E-17  3.954444E-12  2.384555E-10  2.617776E-11  3.128109E-10
    431  2.728595154549E-01  1.328112E-24  1.541304E-21  7.874511E-20  7.712795E-17  4.045397E-12  2.438397E-10  2.659385E-11  3.142184E-10
    432  2.763050324764E-01  1.690993E-24  1.915497E-21  5.849094E-20  8.839409E-17  4.227945E-12  2.546518E-10  2.745049E-11  3.212267E-10
    433  2.797281875476E-01  2.156633E-24  2.418268E-21  4.808852E-20  1.020310E-16  4.434357E-12  2.668704E-10  2.845033E-11  3.317225E-10
    434  2.831107064370E-01  2.750812E-24  3.082693E-21  4.489278E-20  1.182556E-16  4.663846E-12  2.804380E-10  2.959618E-11  3.445554E-10
    435  2.863632962154E-01  3.485263E-24  3.926077E-21  4.709564E-20  1.368541E-16  4.909328E-12  2.949288E-10  3.085731E-11  3.589365E-10
    436  2.894106333807E-01  4.359951E-24  4.950782E-21  5.325688E-20  1.573878E-16  5.162079E-12  3.098249E-10  3.219037E-11  3.742098E-10
    437  2.941185503109E-01  6.185538E-24  7.132029E-21  7.039835E-20  1.962045E-16  5.597110E-12  3.354092E-10  3.455987E-11  4.013798E-10
    438  2.983685787405E-01  8.512761E-24  9.960623E-21  9.477975E-20  2.403066E-16  6.037341E-12  3.612340E-10  3.704835E-11  4.298901E-10
    439  3.021949729112E-01  1.137796E-23  1.348494E-20  1.257843E-19  2.891464E-16  6.472722E-12  3.867134E-10  3.959662E-11  4.590472E-10
    440  3.059150641439E-01  1.511726E-23  1.812557E-20  1.666253E-19  3.467825E-16  6.931353E-12  4.134910E-10  4.237573E-11  4.908001E-10
    441  3.094680949786E-01  1.986561E-23  2.405911E-20  2.185371E-19  4.131431E-16  7.401294E-12  4.408652E-10  4.532836E-11  5.244836E-10
    442  3.127856926026E-01  2.567345E-23  3.135408E-20  2.818761E-19  4.870855E-16  7.867195E-12  4.679420E-10  4.836721E-11  5.590958E-10
    443  3.178598433803E-01  3.809477E-23  4.703048E-20  4.166176E-19  6.277267E-16  8.626801E-12  5.119583E-10  5.358448E-11  6.183921E-10
    444  3.224504526026E-01  5.456415E-23  6.788410E-20  5.938716E-19  7.909708E-16  9.357167E-12  5.541311E-10  5.895099E-11  6.792197E-10
    445  3.266870398371E-01  7.615086E-23  9.524716E-20  8.242625E-19  9.802263E-16  1.006076E-11  5.946201E-10  6.450100E-11  7.419551E-10
    446  3.305577136787E-01  1.034052E-22  1.297719E-19  1.112633E-18  1.193516E-15  1.072251E-11  6.325771E-10  7.011711E-11  8.052635E-10
    447  3.362681054783E-01  1.627627E-22  2.047289E-19  1.733358E-18  1.597886E-15  1.172216E-11  6.896921E-10  7.944564E-11  9.100459E-10
    448  3.414589872690E-01  2.464187E-22  3.097094E-19  2.595463E-18  2.085852E-15  1.265278E-11  7.426345E-10  8.911647E-11  1.018190E-09
    449  3.462773530350E-01  3.628450E-22  4.545549E-19  3.777442E-18  2.673816E-15  1.355075E-11  7.935545E-10  9.921929E-11  1.130657E-09
    450  3.508856189623E-01  5.262756E-22  6.556933E-19  5.410959E-18  3.393346E-15  1.447977E-11  8.461430E-10  1.099974E-10  1.250086E-09
    451  3.552628710565E-01  7.504366E-22  9.280796E-19  7.615492E-18  4.258371E-15  1.548922E-11  9.032671E-10  1.213400E-10  1.375166E-09
    452  3.595141079779E-01  1.060818E-21  1.299773E-18  1.061699E-17  5.312536E-15  1.667211E-11  9.702456E-10  1.334779E-10  1.508352E-09
    453  3.636744849418E-01  1.490709E-21  1.806172E-18  1.470144E-17  6.600517E-15  1.811985E-11  1.052274E-09  1.465196E-10  1.650709E-09
    454  3.676260234901E-01  2.062132E-21  2.467294E-18  2.003296E-17  8.116615E-15  1.985412E-11  1.150554E-09  1.600622E-10  1.797739E-09
    455  3.714655117309E-01  2.830056E-21  3.338780E-18  2.706632E-17  9.928173E-15  2.195653E-11  1.269642E-09  1.743891E-10  1.952427E-09
    456  3.752653942304E-01  3.876058E-21  4.501355E-18  3.646425E-17  1.212574E-14  2.451136E-11  1.414209E-09  1.897950E-10  2.117811E-09
    457  3.809506426681E-01  6.219392E-21  7.030080E-18  5.697704E-17  1.637230E-14  2.933661E-11  1.686720E-09  2.153417E-10  2.389960E-09
    458  3.865190953769E-01  9.908882E-21  1.086404E-17  8.825581E-17  2.200086E-14  3.535520E-11  2.025596E-09  2.435821E-10  2.687875E-09
    459  3.928522091207E-01  1.688146E-20  1.779031E-17  1.452385E-16  3.084469E-14  4.389650E-11  2.504666E-09  2.800632E-10  3.068400E-09
    460  3.991093841216E-01  2.866545E-20  2.890264E-17  2.376875E-16  4.315928E-14  5.424163E-11  3.082236E-09  3.212569E-10  3.492520E-09
    461  4.054183851758E-01  4.903158E-20  4.704375E-17  3.906993E-16  6.069931E-14  6.673045E-11  3.775969E-09  3.686609E-10  3.973684E-09
    462  4.147392755742E-01  1.088918E-19  9.622220E-17  8.144248E-16  1.009491E-13  8.929453E-11  5.020879E-09  4.511234E-10  4.794186E-09
    463  4.232199499949E-01  2.260001E-19  1.836441E-16  1.588924E-15  1.612470E-13  1.145465E-10  6.402389E-09  5.411528E-10  5.667796E-09
    464  4.316976825025E-01  4.704395E-19  3.487510E-16  3.097910E-15  2.590344E-13  1.448628E-10  8.046788E-09  6.479386E-10  6.676244E-09
    465  4.393401554526E-01  9.127481E-19  6.191952E-16  5.651488E-15  3.993626E-13  1.771125E-10  9.780475E-09  7.608517E-10  7.712153E-09
    466  4.465935084243E-01  1.713783E-18  1.063339E-15  9.988222E-15  6.053176E-13  2.126018E-10  1.167149E-08  8.847190E-10  8.815031E-09
    467  4.537106765818E-01  3.180567E-18  1.800635E-15  1.744080E-14  9.149007E-13  2.526421E-10  1.378518E-08  1.024107E-09  1.001684E-08
    468  4.602314649238E-01  5.602429E-18  2.907149E-15  2.901818E-14  1.341557E-12  2.944293E-10  1.596996E-08  1.169127E-09  1.122566E-08
    469  4.709552966107E-01  1.418287E-17  6.342454E-15  6.674602E-14  2.539537E-12  3.753445E-10  2.014257E-08  1.448187E-09  1.344036E-08
    470  4.769745726746E-01  2.384377E-17  9.782836E-15  1.062022E-13  3.649191E-12  4.283329E-10  2.283605E-08  1.629339E-09  1.480411E-08
    471  4.828178172001E-01  3.941217E-17  1.485353E-14  1.662962E-13  5.201994E-12  4.856818E-10  2.571723E-08  1.823610E-09  1.620533E-08
    472  4.927188450138E-01  9.191122E-17  2.992109E-14  3.531660E-13  9.530248E-12  5.978306E-10  3.125316E-08  2.197207E-09  1.872972E-08
    473  5.000000000000E-01  1.705524E-16  4.977635E-14  6.105354E-13  1.491318E-11  6.938798E-10  3.589429E-08  2.509572E-09  2.067528E-08
