 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                i133          i134          i135          i136          i137          i138          i139          i140 
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.088045E-29  1.000000E-30  1.279890E-30  6.885431E-30  8.574941E-29  5.660876E-28
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.391515E-29  1.000000E-30  1.592215E-30  3.803930E-30  4.796508E-29  3.644197E-28
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.274766E-29  1.000000E-30  1.492392E-30  2.141704E-30  2.715400E-29  2.341151E-28
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.975073E-29  1.000000E-30  2.441784E-30  1.098045E-30  1.239668E-29  1.126407E-28
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.239585E-29  1.000000E-30  1.409058E-30  1.000000E-30  6.837724E-30  6.985304E-29
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.308118E-29  1.000000E-30  1.439754E-30  1.000000E-30  4.403395E-30  4.187562E-29
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  2.382337E-29  1.000000E-30  2.647121E-30  1.000000E-30  4.074853E-30  1.600402E-29
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  2.186146E-29  1.000000E-30  2.374929E-30  1.000000E-30  3.336770E-30  6.504759E-30
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.839826E-29  1.000000E-30  1.978167E-30  1.000000E-30  2.592616E-30  3.166001E-30
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.577882E-29  1.000000E-30  1.780059E-30  1.000000E-30  2.186663E-30  1.727787E-30
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.656244E-29  1.000000E-30  1.817302E-30  1.000000E-30  2.426486E-30  1.073847E-30
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.610681E-29  1.000000E-30  1.786624E-30  1.000000E-30  2.190432E-30  1.000000E-30
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.550427E-29  1.000000E-30  1.664783E-30  1.000000E-30  2.062701E-30  1.000000E-30
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.750747E-29  1.000000E-30  1.900555E-30  1.000000E-30  2.382030E-30  1.000000E-30
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.701672E-29  1.000000E-30  1.815158E-30  1.000000E-30  2.358561E-30  1.000000E-30
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.823709E-29  1.000000E-30  1.959429E-30  1.000000E-30  2.393468E-30  1.000000E-30
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.729645E-29  1.000000E-30  1.832793E-30  1.000000E-30  2.370754E-30  1.000000E-30
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.810181E-29  1.000000E-30  1.927953E-30  1.000000E-30  2.428908E-30  1.000000E-30
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.756287E-29  1.000000E-30  1.906922E-30  1.000000E-30  2.228639E-30  1.000000E-30
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  2.653872E-29  1.105021E-30  2.891960E-30  1.000000E-30  3.451285E-30  1.000000E-30
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  2.514238E-29  1.065658E-30  2.938578E-30  1.000000E-30  3.520650E-30  1.000000E-30
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  2.302432E-29  1.000000E-30  2.403400E-30  1.000000E-30  2.927678E-30  1.000000E-30
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  2.116790E-29  1.000000E-30  2.180931E-30  1.000000E-30  2.673786E-30  1.000000E-30
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.967917E-29  1.000000E-30  2.156711E-30  1.000000E-30  2.440143E-30  1.000000E-30
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.818204E-29  1.000000E-30  1.951160E-30  1.000000E-30  2.217145E-30  1.000000E-30
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.615523E-29  1.000000E-30  1.757339E-30  1.000000E-30  2.126544E-30  1.000000E-30
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.610924E-29  1.000000E-30  1.662771E-30  1.000000E-30  1.965153E-30  1.000000E-30
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.757705E-29  1.000000E-30  1.855466E-30  1.000000E-30  2.272994E-30  1.000000E-30
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.618958E-29  1.000000E-30  1.655210E-30  1.000000E-30  1.946227E-30  1.000000E-30
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.871803E-29  1.000000E-30  1.948194E-30  1.000000E-30  2.181362E-30  1.000000E-30
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.781622E-29  1.000000E-30  1.806880E-30  1.000000E-30  2.112992E-30  1.000000E-30
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.944344E-29  1.000000E-30  2.019801E-30  1.000000E-30  2.291492E-30  1.000000E-30
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.734978E-29  1.000000E-30  1.857373E-30  1.000000E-30  2.314951E-30  1.000000E-30
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  2.748689E-29  1.184241E-30  2.776538E-30  1.000000E-30  3.249240E-30  1.000000E-30
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.556403E-29  1.000000E-30  1.625647E-30  1.000000E-30  1.879072E-30  1.000000E-30
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.559809E-29  1.000000E-30  1.562452E-30  1.000000E-30  1.800653E-30  1.000000E-30
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.800892E-29  1.000000E-30  1.862796E-30  1.000000E-30  2.310596E-30  1.000000E-30
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.723062E-29  1.000000E-30  1.701807E-30  1.000000E-30  1.954925E-30  1.000000E-30
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.440933E-29  1.000000E-30  1.565275E-30  1.000000E-30  1.791836E-30  1.000000E-30
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.704060E-29  1.000000E-30  1.708882E-30  1.000000E-30  1.953637E-30  1.000000E-30
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.442596E-29  1.000000E-30  1.564062E-30  1.000000E-30  1.781780E-30  1.000000E-30
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  2.122244E-29  1.000000E-30  2.597642E-30  1.000000E-30  2.579460E-30  1.000000E-30
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.318604E-29  1.000000E-30  1.295160E-30  1.000000E-30  1.468671E-30  1.000000E-30
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.345126E-29  1.000000E-30  1.330350E-30  1.000000E-30  1.502953E-30  1.000000E-30
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  2.129681E-29  1.000000E-30  2.668381E-30  1.000000E-30  2.569093E-30  1.191135E-30
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  2.065245E-29  1.000000E-30  1.915863E-30  1.000000E-30  1.984436E-30  1.351035E-30
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.558480E-29  1.000000E-30  1.600447E-30  1.000000E-30  1.791471E-30  1.499764E-30
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.336683E-29  1.000000E-30  1.349472E-30  1.000000E-30  1.507519E-30  1.681211E-30
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.187511E-29  1.000000E-30  1.146127E-30  1.000000E-30  1.278697E-30  1.883391E-30
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.729382E-29  1.000000E-30  1.589181E-30  1.000000E-30  1.767503E-30  2.359568E-30
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  8.070056E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.556720E-30
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  7.137620E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.837418E-30
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  8.119777E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.249550E-30
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  6.935618E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.699920E-30
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  9.931502E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.105048E-30  4.580468E-30
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  7.786464E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.524217E-30
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  5.254439E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.552056E-30
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  5.744415E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.532546E-30
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  2.244095E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.775702E-30
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.609969E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.118071E-29
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.280444E-29
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.466112E-29
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.847140E-29
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.099610E-29
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.366016E-29
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.017170E-29
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.706937E-29
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.499564E-29
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.469670E-29
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.555359E-29
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.921331E-29
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.379044E-29
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.271462E-28
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.723190E-28
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.329844E-28
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.117265E-28
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.098579E-28
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.265626E-28
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.208579E-28
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.304129E-27
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.831234E-27
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.535166E-27
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.438033E-27
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.487848E-27
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.761663E-30  8.393852E-27
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.583313E-30  1.244443E-26
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.439380E-30  1.331432E-29  1.785746E-26
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.932780E-30  3.304576E-29  3.049796E-26
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.522338E-30  6.966285E-29  4.975220E-26
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.785954E-30  1.658360E-29  1.334674E-28  7.855888E-26
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.202583E-29  3.058340E-29  2.435727E-28  1.218944E-25
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.392004E-29  5.404714E-29  4.272567E-28  1.854509E-25
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.300031E-29  9.332440E-29  7.336548E-28  2.794081E-25
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.378496E-29  1.586815E-28  1.242077E-27  4.182805E-25
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.215162E-28  2.621688E-28  2.045388E-27  6.150222E-25
    455  3.714655117309E-01  1.000000E-30  1.000000E-30  2.055623E-30  1.000000E-30  1.955655E-28  4.263542E-28  3.318087E-27  8.964731E-25
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.094588E-28  6.886031E-28  5.350556E-27  1.304634E-24
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.221645E-28  1.410801E-27  1.094287E-26  2.297117E-24
    458  3.865190953769E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.224380E-27  2.842232E-27  2.204205E-26  4.020120E-24
    459  3.928522091207E-01  1.000000E-30  1.000000E-30  1.301462E-30  1.000000E-30  2.631353E-27  6.292705E-27  4.887600E-26  7.650346E-24
    460  3.991093841216E-01  1.000000E-30  1.000000E-30  1.078777E-29  1.000000E-30  5.583209E-27  1.377721E-26  1.073737E-25  1.455871E-23
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.187458E-26  3.031307E-26  2.375317E-25  2.807868E-23
    462  4.147392755742E-01  1.000000E-30  1.000000E-30  1.249226E-29  1.000000E-30  3.602352E-26  9.702686E-26  7.693758E-25  7.533769E-23
    463  4.232199499949E-01  1.000000E-30  1.000000E-30  2.166439E-29  1.379638E-30  9.824728E-26  2.790940E-25  2.245502E-24  1.879484E-22
    464  4.316976825025E-01  1.000000E-30  1.000000E-30  1.300537E-29  3.645712E-30  2.665230E-25  8.018586E-25  6.569536E-24  4.766377E-22
    465  4.393401554526E-01  1.000000E-30  1.000000E-30  1.781222E-28  1.207921E-29  6.529459E-25  2.076117E-24  1.734852E-23  1.120857E-21
    466  4.465935084243E-01  1.000000E-30  1.000000E-30  1.394617E-28  2.967365E-29  1.523225E-24  5.123281E-24  4.371388E-23  2.555304E-21
    467  4.537106765818E-01  1.000000E-30  1.000000E-30  2.708957E-28  8.105508E-29  3.488106E-24  1.244023E-23  1.085864E-22  5.813009E-21
    468  4.602314649238E-01  1.000000E-30  1.000000E-30  5.199666E-28  2.087532E-28  7.435813E-24  2.807404E-23  2.505961E-22  1.248098E-20
    469  4.709552966107E-01  1.000000E-30  1.000000E-30  1.828820E-27  1.011970E-27  2.571788E-23  1.074020E-22  9.971969E-22  4.485062E-20
    470  4.769745726746E-01  1.000000E-30  1.000000E-30  3.608117E-27  2.448658E-27  5.150945E-23  2.286313E-22  2.171257E-21  9.311632E-20
    471  4.828178172001E-01  1.062971E-30  1.074842E-30  7.780454E-27  5.778331E-27  1.009767E-22  4.769312E-22  4.631302E-21  1.907066E-19
    472  4.927188450138E-01  1.615520E-30  1.706578E-30  3.005743E-26  2.460106E-26  3.152133E-22  1.665459E-21  1.678814E-20  6.534441E-19
    473  5.000000000000E-01  1.370461E-30  1.771546E-30  8.121850E-26  7.091344E-26  7.269632E-22  4.194634E-21  4.339997E-20  1.636817E-18
