 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sc49          sc50          sc51          sc52          sc53          sc54          sc55          sc56 
    180  5.987296131417E-02  3.898420E-11  5.361046E-11  7.794612E-11  1.274789E-11  7.854285E-12  3.204487E-14  9.645715E-18  1.087483E-20
    181  6.018239261751E-02  2.864123E-11  4.072111E-11  6.149689E-11  1.035857E-11  6.637583E-12  2.741891E-14  8.366901E-18  9.540895E-21
    182  6.051941164510E-02  2.196379E-11  3.238477E-11  5.097878E-11  8.867915E-12  5.931028E-12  2.483505E-14  7.692552E-18  8.881530E-21
    183  6.081686890997E-02  1.825776E-11  2.780187E-11  4.540185E-11  8.126189E-12  5.644888E-12  2.392329E-14  7.508983E-18  8.765542E-21
    184  6.107970107709E-02  1.595267E-11  2.499549E-11  4.216973E-11  7.740823E-12  5.560781E-12  2.382013E-14  7.564992E-18  8.917532E-21
    185  6.149099227918E-02  1.336631E-11  2.190551E-11  3.890016E-11  7.430256E-12  5.627164E-12  2.451415E-14  7.930857E-18  9.493578E-21
    186  6.184187848266E-02  1.171358E-11  1.995004E-11  3.701754E-11  7.315248E-12  5.796188E-12  2.561782E-14  8.420295E-18  1.021292E-20
    187  6.212841772032E-02  1.058426E-11  1.860441E-11  3.578599E-11  7.271803E-12  5.979123E-12  2.674167E-14  8.904720E-18  1.091764E-20
    188  6.241083345826E-02  9.602061E-12  1.741301E-11  3.470863E-11  7.250104E-12  6.183612E-12  2.798329E-14  9.438917E-18  1.169689E-20
    189  6.286334795077E-02  8.224713E-12  1.568384E-11  3.310703E-11  7.229592E-12  6.540351E-12  3.016458E-14  1.038807E-17  1.309671E-20
    190  6.324448148531E-02  7.211906E-12  1.434908E-11  3.179306E-11  7.208059E-12  6.853400E-12  3.212046E-14  1.125761E-17  1.440125E-20
    191  6.354755735680E-02  6.486377E-12  1.335121E-11  3.075067E-11  7.183816E-12  7.107236E-12  3.374113E-14  1.199273E-17  1.552126E-20
    192  6.382753282149E-02  5.873243E-12  1.247592E-11  2.978624E-11  7.154597E-12  7.344001E-12  3.528401E-14  1.270549E-17  1.662233E-20
    193  6.429792763326E-02  4.956444E-12  1.110328E-11  2.816729E-11  7.090668E-12  7.745075E-12  3.797031E-14  1.397696E-17  1.862252E-20
    194  6.470641913937E-02  4.265650E-12  1.000916E-11  2.677081E-11  7.020440E-12  8.095052E-12  4.039350E-14  1.515745E-17  2.051992E-20
    195  6.514351188605E-02  3.623359E-12  8.936602E-12  2.530096E-11  6.933295E-12  8.473455E-12  4.309477E-14  1.650910E-17  2.273666E-20
    196  6.551961572666E-02  3.141975E-12  8.090954E-12  2.406264E-11  6.849499E-12  8.802928E-12  4.551525E-14  1.775119E-17  2.481298E-20
    197  6.614173306661E-02  2.472760E-12  6.842015E-12  2.208685E-11  6.697823E-12  9.358933E-12  4.974019E-14  1.998552E-17  2.863525E-20
    198  6.666431851744E-02  2.016098E-12  5.927390E-12  2.050589E-11  6.559972E-12  9.837647E-12  5.352113E-14  2.205494E-17  3.227024E-20
    199  6.714973898932E-02  1.663839E-12  5.177084E-12  1.910666E-11  6.425390E-12  1.029242E-11  5.723461E-14  2.414874E-17  3.603356E-20
    200  6.763365269933E-02  1.370223E-12  4.513303E-12  1.777499E-11  6.284697E-12  1.075557E-11  6.114085E-14  2.641540E-17  4.019926E-20
    201  6.810748363549E-02  1.130414E-12  3.938089E-12  1.653377E-11  6.141386E-12  1.121695E-11  6.516410E-14  2.881879E-17  4.471622E-20
    202  6.886988901479E-02  8.253494E-13  3.148804E-12  1.466283E-11  5.899320E-12  1.196982E-11  7.203564E-14  3.308634E-17  5.297871E-20
    203  6.932442343830E-02  6.820314E-13  2.747745E-12  1.361601E-11  5.747450E-12  1.242361E-11  7.637843E-14  3.589096E-17  5.857165E-20
    204  6.977291475786E-02  5.635098E-13  2.396591E-12  1.263253E-11  5.592222E-12  1.287000E-11  8.081534E-14  3.884424E-17  6.459564E-20
    205  7.051837306122E-02  4.080456E-13  1.900016E-12  1.110500E-11  5.323422E-12  1.360354E-11  8.851013E-14  4.418379E-17  7.582830E-20
    206  7.120724846930E-02  3.008626E-13  1.524271E-12  9.808352E-12  5.063889E-12  1.426564E-11  9.595710E-14  4.962461E-17  8.771308E-20
    207  7.185571854523E-02  2.244448E-13  1.232024E-12  8.686195E-12  4.811558E-12  1.486856E-11  1.032305E-13  5.520847E-17  1.003556E-19
    208  7.250556240022E-02  1.664363E-13  9.905586E-13  7.657749E-12  4.554134E-12  1.544840E-11  1.107539E-13  6.127617E-17  1.145881E-19
    209  7.308358088908E-02  1.269873E-13  8.125637E-13  6.821922E-12  4.323536E-12  1.594223E-11  1.176379E-13  6.709459E-17  1.287010E-19
    210  7.365083251161E-02  9.695800E-14  6.665028E-13  6.071469E-12  4.097632E-12  1.640807E-11  1.245844E-13  7.322503E-17  1.440400E-19
    211  7.420607479025E-02  7.420261E-14  5.473637E-13  5.403098E-12  3.879463E-12  1.684704E-11  1.315800E-13  7.966312E-17  1.606446E-19
    212  7.477269193766E-02  5.630344E-14  4.465101E-13  4.785941E-12  3.661845E-12  1.728109E-11  1.389525E-13  8.672861E-17  1.794184E-19
    213  7.532671922740E-02  4.284147E-14  3.648819E-13  4.241842E-12  3.455190E-12  1.769818E-11  1.464494E-13  9.419093E-17  1.998253E-19
    214  7.590819975934E-02  3.207838E-14  2.945927E-13  3.731196E-12  3.246938E-12  1.813341E-11  1.546831E-13  1.026908E-16  2.237405E-19
    215  7.648106882397E-02  2.407645E-14  2.382406E-13  3.284708E-12  3.051939E-12  1.856732E-11  1.632465E-13  1.118386E-16  2.502067E-19
    216  7.706864365518E-02  1.790390E-14  1.913588E-13  2.880034E-12  2.863253E-12  1.902858E-11  1.726216E-13  1.221660E-16  2.808936E-19
    217  7.765097184480E-02  1.333093E-14  1.538758E-13  2.527630E-12  2.688392E-12  1.951280E-11  1.826446E-13  1.335178E-16  3.155030E-19
    218  7.824188421090E-02  9.879686E-15  1.233457E-13  2.215170E-12  2.524129E-12  2.004324E-11  1.937228E-13  1.463846E-16  3.557165E-19
    219  7.883216312169E-02  7.324589E-15  9.894462E-14  1.943563E-12  2.373475E-12  2.062729E-11  2.059158E-13  1.608660E-16  4.020650E-19
    220  7.934760137230E-02  5.640730E-15  8.166580E-14  1.735785E-12  2.252808E-12  2.119613E-11  2.177014E-13  1.751206E-16  4.486618E-19
    221  7.991019390762E-02  4.246773E-15  6.633462E-14  1.537226E-12  2.132948E-12  2.189289E-11  2.320080E-13  1.927183E-16  5.073620E-19
    222  8.044081450283E-02  3.254971E-15  5.463166E-14  1.374012E-12  2.031141E-12  2.263853E-11  2.471568E-13  2.116502E-16  5.717833E-19
    223  8.103419684334E-02  2.422038E-15  4.407512E-14  1.215600E-12  1.929783E-12  2.360045E-11  2.664499E-13  2.361224E-16  6.567209E-19
    224  8.158988408622E-02  1.841526E-15  3.615868E-14  1.087730E-12  1.846774E-12  2.464813E-11  2.872375E-13  2.628935E-16  7.515206E-19
    225  8.219791245697E-02  1.370077E-15  2.924110E-14  9.676574E-13  1.768947E-12  2.598938E-11  3.136453E-13  2.974452E-16  8.764007E-19
    226  8.273529679330E-02  1.058829E-15  2.433239E-14  8.764376E-13  1.711049E-12  2.737955E-11  3.408821E-13  3.336507E-16  1.009908E-18
    227  8.327310875316E-02  8.210389E-16  2.032161E-14  7.971917E-13  1.662886E-12  2.899987E-11  3.725915E-13  3.764737E-16  1.170885E-18
    228  8.381967664174E-02  6.368576E-16  1.699768E-14  7.273997E-13  1.623518E-12  3.091250E-11  4.101764E-13  4.281538E-16  1.369157E-18
    229  8.442137901789E-02  4.840370E-16  1.403547E-14  6.611472E-13  1.590430E-12  3.337063E-11  4.589355E-13  4.966334E-16  1.637902E-18
    230  8.496109010092E-02  3.797551E-16  1.186281E-14  6.094277E-13  1.568726E-12  3.593884E-11  5.105391E-13  5.707566E-16  1.935625E-18
    231  8.556251684447E-02  2.910806E-16  9.875987E-15  5.589332E-13  1.552211E-12  3.923806E-11  5.781025E-13  6.703311E-16  2.345724E-18
    232  8.609514523980E-02  2.307943E-16  8.421450E-15  5.193055E-13  1.543024E-12  4.257384E-11  6.480211E-13  7.762779E-16  2.793607E-18
    233  8.668730402486E-02  1.787314E-16  7.068013E-15  4.795996E-13  1.537071E-12  4.677621E-11  7.384898E-13  9.174910E-16  3.407060E-18
    234  8.725638446658E-02  1.400142E-16  5.978383E-15  4.448051E-13  1.533879E-12  5.132324E-11  8.395252E-13  1.080469E-15  4.136229E-18
    235  8.784892152766E-02  1.087205E-16  5.023350E-15  4.112917E-13  1.531352E-12  5.658149E-11  9.606708E-13  1.282959E-15  5.070816E-18
    236  8.837914431516E-02  8.670015E-17  4.295198E-15  3.830682E-13  1.528202E-12  6.173404E-11  1.084004E-12  1.496695E-15  6.088524E-18
    237  8.927467123273E-02  5.899453E-17  3.281227E-15  3.381007E-13  1.517180E-12  7.136016E-11  1.327104E-12  1.939255E-15  8.286346E-18
    238  9.009385267910E-02  4.135303E-17  2.549509E-15  2.994731E-13  1.497826E-12  8.104294E-11  1.589586E-12  2.447725E-15  1.094600E-17
    239  9.088007009323E-02  2.925345E-17  1.986221E-15  2.644474E-13  1.469298E-12  9.107200E-11  1.881123E-12  3.047372E-15  1.424300E-17
    240  9.160938796651E-02  2.116108E-17  1.567553E-15  2.341894E-13  1.435577E-12  1.010201E-10  2.190361E-12  3.720756E-15  1.812543E-17
    241  9.231864750676E-02  1.542466E-17  1.241589E-15  2.073334E-13  1.399453E-12  1.115055E-10  2.535831E-12  4.512658E-15  2.289530E-17
    242  9.335415502949E-02  9.747137E-18  8.847726E-16  1.738417E-13  1.352580E-12  1.294712E-10  3.159769E-12  6.022213E-15  3.244775E-17
    243  9.429165011748E-02  6.519149E-18  6.612852E-16  1.508064E-13  1.336261E-12  1.512513E-10  3.938650E-12  7.992910E-15  4.550778E-17
    244  9.514750284226E-02  4.605347E-18  5.204788E-16  1.367448E-13  1.366259E-12  1.805518E-10  4.992495E-12  1.073524E-14  6.431887E-17
    245  9.592869681963E-02  3.438146E-18  4.329755E-16  1.303959E-13  1.455108E-12  2.216881E-10  6.479565E-12  1.469593E-14  9.229414E-17
    246  9.638259128200E-02  2.935216E-18  3.958674E-16  1.296752E-13  1.544032E-12  2.557388E-10  7.722006E-12  1.806889E-14  1.166527E-16
    247  9.686466198075E-02  2.508418E-18  3.656538E-16  1.314608E-13  1.677520E-12  3.037454E-10  9.496386E-12  2.297371E-14  1.527616E-16
    248  9.745016881397E-02  2.104616E-18  3.394635E-16  1.373300E-13  1.907047E-12  3.849186E-10  1.255811E-11  3.164335E-14  2.181508E-16
    249  9.798964068785E-02  1.815637E-18  3.234436E-16  1.465029E-13  2.200367E-12  4.911005E-10  1.666958E-11  4.361996E-14  3.109829E-16
    250  9.892639389759E-02  1.443614E-18  3.090590E-16  1.716171E-13  2.957492E-12  7.874232E-10  2.865340E-11  8.010743E-14  6.057834E-16
    251  9.977784733458E-02  1.203330E-18  3.067403E-16  2.056583E-13  4.020019E-12  1.257440E-09  4.878546E-11  1.449370E-13  1.157150E-15
    252  1.005622893962E-01  1.031297E-18  3.097363E-16  2.474089E-13  5.438411E-12  1.976970E-09  8.142842E-11  2.559855E-13  2.149798E-15
    253  1.013070552067E-01  8.986135E-19  3.154307E-16  2.972572E-13  7.309954E-12  3.066871E-09  1.337867E-10  4.439837E-13  3.914177E-15
    254  1.019791947326E-01  7.957613E-19  3.213295E-16  3.512828E-13  9.566478E-12  4.572108E-09  2.101772E-10  7.327160E-13  6.752100E-15
    255  1.025982572428E-01  7.104250E-19  3.261509E-16  4.087000E-13  1.223649E-11  6.601068E-09  3.186000E-10  1.162655E-12  1.116428E-14
    256  1.032644197032E-01  6.269889E-19  3.300159E-16  4.784779E-13  1.587251E-11  9.758875E-09  4.966124E-10  1.904333E-12  1.912205E-14
    257  1.039121745974E-01  5.514150E-19  3.311494E-16  5.530867E-13  2.028637E-11  1.417731E-08  7.599456E-10  3.059078E-12  3.209468E-14
    258  1.045193471709E-01  4.841868E-19  3.287865E-16  6.270962E-13  2.529168E-11  1.995194E-08  1.123389E-09  4.734146E-12  5.177272E-14
    259  1.051181778144E-01  4.215545E-19  3.228145E-16  7.014736E-13  3.108329E-11  2.764387E-08  1.634512E-09  7.208764E-12  8.215569E-14
    260  1.056826419982E-01  3.654457E-19  3.132182E-16  7.695727E-13  3.728423E-11  3.714724E-08  2.300967E-09  1.059573E-11  1.255837E-13
    261  1.062431336111E-01  3.122579E-19  2.992674E-16  8.312835E-13  4.403889E-11  4.917332E-08  3.191040E-09  1.534209E-11  1.891139E-13
    262  1.068146627648E-01  2.618029E-19  2.810351E-16  8.845342E-13  5.135344E-11  6.443058E-08  4.386054E-09  2.204158E-11  2.828692E-13
    263  1.073656177930E-01  2.173042E-19  2.600756E-16  9.231332E-13  5.856334E-11  8.223758E-08  5.864580E-09  3.076378E-11  4.105642E-13
    264  1.079139362418E-01  1.769965E-19  2.361304E-16  9.456521E-13  6.557663E-11  1.031373E-07  7.706037E-09  4.219772E-11  5.856961E-13
    265  1.084202130578E-01  1.440953E-19  2.124696E-16  9.513984E-13  7.165790E-11  1.251995E-07  9.768967E-09  5.567057E-11  8.014057E-13
    266  1.089957947327E-01  1.120055E-19  1.850117E-16  9.404962E-13  7.784450E-11  1.533236E-07  1.257242E-08  7.498880E-11  1.125542E-12
    267  1.095139929398E-01  8.780202E-20  1.606486E-16  9.157094E-13  8.255127E-11  1.812125E-07  1.554385E-08  9.661967E-11  1.506187E-12
    268  1.100036617482E-01  6.869152E-20  1.385000E-16  8.805774E-13  8.611415E-11  2.096544E-07  1.877135E-08  1.213500E-10  1.961113E-12
    269  1.105581599754E-01  5.129136E-20  1.154376E-16  8.306506E-13  8.910968E-11  2.440162E-07  2.294297E-08  1.550949E-10  2.611610E-12
    270  1.111738162549E-01  3.652627E-20  9.287568E-17  7.666902E-13  9.119407E-11  2.846307E-07  2.826764E-08  2.008739E-10  3.541704E-12
    271  1.117276452796E-01  2.651254E-20  7.529079E-17  7.041533E-13  9.198663E-11  3.234006E-07  3.375444E-08  2.509631E-10  4.613427E-12
    272  1.122547306619E-01  1.934397E-20  6.105159E-17  6.433591E-13  9.194051E-11  3.622539E-07  3.965587E-08  3.078948E-10  5.891165E-12
    273  1.128196390807E-01  1.368802E-20  4.837890E-17  5.793324E-13  9.119100E-11  4.060833E-07  4.680289E-08  3.807690E-10  7.607423E-12
    274  1.134172103791E-01  9.407491E-21  3.749826E-17  5.143336E-13  8.973521E-11  4.551908E-07  5.542531E-08  4.739249E-10  9.915452E-12
    275  1.139661173569E-01  6.606989E-21  2.943566E-17  4.579422E-13  8.789221E-11  5.031756E-07  6.446688E-08  5.771958E-10  1.260294E-11
    276  1.145721141816E-01  4.448537E-21  2.241529E-17  4.007395E-13  8.549567E-11  5.595760E-07  7.587017E-08  7.149291E-10  1.636997E-11
    277  1.151138636995E-01  3.112167E-21  1.750742E-17  3.543481E-13  8.312962E-11  6.133792E-07  8.751857E-08  8.635131E-10  2.063693E-11
    278  1.160623872824E-01  1.637960E-21  1.120423E-17  2.827396E-13  7.849142E-11  7.167839E-07  1.119407E-07  1.197937E-09  3.088163E-11
    279  1.166131253687E-01  1.124737E-21  8.617715E-18  2.471308E-13  7.569512E-11  7.826394E-07  1.288752E-07  1.446330E-09  3.897847E-11
    280  1.171578902390E-01  7.729688E-22  6.629209E-18  2.157871E-13  7.288175E-11  8.524272E-07  1.479775E-07  1.741190E-09  4.904854E-11
    281  1.179966344325E-01  4.289827E-22  4.385761E-18  1.739946E-13  6.842951E-11  9.702522E-07  1.828464E-07  2.315431E-09  6.987015E-11
    282  1.184626561866E-01  3.086417E-22  3.480058E-18  1.540950E-13  6.597827E-11  1.041342E-06  2.054860E-07  2.711282E-09  8.503158E-11
    283  1.189221956404E-01  2.228476E-22  2.767348E-18  1.365414E-13  6.358893E-11  1.115597E-06  2.304228E-07  3.166690E-09  1.031869E-10
    284  1.197605220964E-01  1.215142E-22  1.803750E-18  1.087878E-13  5.916831E-11  1.262876E-06  2.837280E-07  4.202324E-09  1.469226E-10
    285  1.205341475296E-01  6.907824E-23  1.209648E-18  8.786600E-14  5.519651E-11  1.412606E-06  3.432599E-07  5.450916E-09  2.035104E-10
    286  1.212540834288E-01  4.052721E-23  8.285703E-19  7.166850E-14  5.154291E-11  1.564210E-06  4.091831E-07  6.936704E-09  2.754679E-10
    287  1.219299358624E-01  2.436380E-23  5.767811E-19  5.890139E-14  4.815434E-11  1.717821E-06  4.818896E-07  8.690321E-09  3.658844E-10
    288  1.225766858039E-01  1.492180E-23  4.064924E-19  4.866900E-14  4.500333E-11  1.874266E-06  5.624469E-07  1.076571E-08  4.795671E-10
    289  1.231854533608E-01  9.328067E-24  2.903300E-19  4.045765E-14  4.205323E-11  2.029372E-06  6.492498E-07  1.314898E-08  6.179426E-10
    290  1.237219182154E-01  6.129947E-24  2.146562E-19  3.423840E-14  3.948330E-11  2.171912E-06  7.354916E-07  1.566017E-08  7.717741E-10
    291  1.242404039059E-01  4.073360E-24  1.598369E-19  2.905472E-14  3.705487E-11  2.313467E-06  8.279630E-07  1.850771E-08  9.552614E-10
    292  1.248086455930E-01  2.591572E-24  1.151861E-19  2.417121E-14  3.443882E-11  2.470941E-06  9.399546E-07  2.216814E-08  1.204066E-09
    293  1.253177247642E-01  1.711220E-24  8.512171E-20  2.036355E-14  3.207881E-11  2.612300E-06  1.050008E-06  2.598945E-08  1.478108E-09
    294  1.258810647447E-01  1.076105E-24  6.059490E-20  1.676023E-14  2.951728E-11  2.765850E-06  1.182085E-06  3.087454E-08  1.848313E-09
    295  1.264205598797E-01  6.872422E-25  4.352918E-20  1.383035E-14  2.711080E-11  2.905584E-06  1.317493E-06  3.623988E-08  2.279453E-09
    296  1.270317883483E-01  4.085804E-25  2.955323E-20  1.100484E-14  2.438322E-11  3.048207E-06  1.478790E-06  4.315046E-08  2.871702E-09
    297  1.275757308169E-01  2.547807E-25  2.070307E-20  8.884722E-15  2.197084E-11  3.153773E-06  1.625598E-06  5.000983E-08  3.500949E-09
    298  1.286048671531E-01  1.024113E-25  1.026860E-20  5.747974E-15  1.751297E-11  3.265385E-06  1.889779E-06  6.430898E-08  4.959075E-09
    299  1.290949488661E-01  6.525269E-26  7.189930E-21  4.571275E-15  1.540578E-11  3.261095E-06  1.995473E-06  7.127653E-08  5.758079E-09
    300  1.295345101683E-01  4.334856E-26  5.164500E-21  3.675256E-15  1.356232E-11  3.217493E-06  2.070345E-06  7.725275E-08  6.508378E-09
    301  1.303954523490E-01  1.931147E-26  2.609934E-21  2.299786E-15  1.014204E-11  3.006900E-06  2.136809E-06  8.690705E-08  7.954565E-09
    302  1.308549873199E-01  1.247602E-26  1.765371E-21  1.737775E-15  8.438525E-12  2.823307E-06  2.116591E-06  9.016557E-08  8.629302E-09
    303  1.312776310019E-01  8.381369E-27  1.213132E-21  1.316483E-15  6.987710E-12  2.614382E-06  2.059413E-06  9.156815E-08  9.132911E-09
    304  1.320787884157E-01  4.079752E-27  5.750550E-22  7.364318E-16  4.629699E-12  2.140319E-06  1.853052E-06  8.940354E-08  9.648295E-09
    305  1.327308179063E-01  2.391016E-27  3.035434E-22  4.329097E-16  3.126829E-12  1.719716E-06  1.609165E-06  8.301914E-08  9.558888E-09
    306  1.333821207310E-01  1.492102E-27  1.578363E-22  2.413699E-16  2.005686E-12  1.314550E-06  1.330094E-06  7.340404E-08  9.021318E-09
    307  1.339749669338E-01  1.028084E-27  8.779503E-23  1.362106E-16  1.286091E-12  9.884586E-07  1.074540E-06  6.307830E-08  8.230160E-09
    308  1.345530840576E-01  7.446338E-28  5.059596E-23  7.521229E-17  8.051833E-13  7.234454E-07  8.438742E-07  5.263118E-08  7.282509E-09
    309  1.351098094661E-01  5.605458E-28  3.069366E-23  4.113121E-17  4.974096E-13  5.204049E-07  6.500063E-07  4.299136E-08  6.297573E-09
    310  1.359304916944E-01  3.798836E-28  1.579498E-23  1.620533E-17  2.345624E-13  3.067759E-07  4.241720E-07  3.060983E-08  4.880182E-09
    311  1.363572082699E-01  3.123363E-28  1.152608E-23  9.799408E-18  1.558789E-13  2.289514E-07  3.338826E-07  2.521816E-08  4.202858E-09
    312  1.367788244083E-01  2.579794E-28  8.573298E-24  5.881788E-18  1.027506E-13  1.694921E-07  2.606133E-07  2.059583E-08  3.587143E-09
    313  1.375777712339E-01  1.802223E-28  5.060047E-24  2.184599E-18  4.555137E-14  9.339685E-08  1.588737E-07  1.368730E-08  2.592982E-09
    314  1.380438267916E-01  1.459812E-28  3.767882E-24  1.212055E-18  2.799771E-14  6.502296E-08  1.173771E-07  1.063793E-08  2.117295E-09
    315  1.384690951451E-01  1.203573E-28  2.886709E-24  7.010682E-19  1.777926E-14  4.626546E-08  8.819717E-08  8.373433E-09  1.743811E-09
    316  1.391087445178E-01  8.992642E-29  1.938420E-24  3.045078E-19  8.866878E-15  2.728897E-08  5.649959E-08  5.754370E-09  1.283348E-09
    317  1.397002518981E-01  6.840011E-29  1.341598E-24  1.405267E-19  4.623764E-15  1.648977E-08  3.686927E-08  4.008496E-09  9.527746E-10
    318  1.402705851668E-01  5.235405E-29  9.382804E-25  6.685724E-20  2.454834E-15  9.999442E-09  2.409058E-08  2.790297E-09  7.054389E-10
    319  1.408634912375E-01  3.948085E-29  6.437831E-25  3.116393E-20  1.265983E-15  5.850961E-09  1.524363E-08  1.886276E-09  5.086099E-10
    320  1.414089642241E-01  3.031588E-29  4.536907E-25  1.585185E-20  6.931458E-16  3.530243E-09  9.888511E-09  1.300616E-09  3.721352E-10
    321  1.419220762512E-01  2.356352E-29  3.254273E-25  8.690349E-21  3.981433E-16  2.172866E-09  6.518163E-09  9.080558E-10  2.747163E-10
    322  1.422771704232E-01  1.967571E-29  2.577571E-25  5.857176E-21  2.730972E-16  1.542193E-09  4.852574E-09  7.034840E-10  2.211843E-10
    323  1.426029315631E-01  1.668219E-29  2.077841E-25  4.159490E-21  1.948280E-16  1.121340E-09  3.687038E-09  5.543728E-10  1.805406E-10
    324  1.430135230101E-01  1.357617E-29  1.580704E-25  2.783135E-21  1.291298E-16  7.467829E-10  2.596064E-09  4.086424E-10  1.390644E-10
    325  1.434683796643E-01  1.076992E-29  1.165016E-25  1.852907E-21  8.362278E-17  4.734394E-10  1.751036E-09  2.898753E-10  1.034980E-10
    326  1.440315208021E-01  8.096881E-30  7.955890E-26  1.176458E-21  5.038712E-17  2.674537E-10  1.068518E-09  1.880923E-10  7.115067E-11
    327  1.445490332405E-01  6.156866E-30  5.574418E-26  8.043967E-22  3.249238E-17  1.572036E-10  6.745963E-10  1.254486E-10  4.991598E-11
    328  1.451370980342E-01  4.551056E-30  3.708699E-26  5.409618E-22  2.035680E-17  8.592071E-11  4.001009E-10  7.893701E-11  3.310727E-11
    329  1.457052374241E-01  3.372974E-30  2.494220E-26  3.780569E-22  1.327941E-17  4.823339E-11  2.431691E-10  5.053550E-11  2.213424E-11
    330  1.463107957421E-01  2.480135E-30  1.624797E-26  2.621057E-22  8.552205E-18  2.642774E-11  1.451212E-10  3.160374E-11  1.431434E-11
    331  1.468752132891E-01  1.839605E-30  1.085666E-26  1.882722E-22  5.729183E-18  1.549395E-11  9.216836E-11  2.072965E-11  9.521703E-12
    332  1.475510939381E-01  1.364798E-30  6.678301E-27  1.278863E-22  3.568076E-18  8.622085E-12  5.649025E-11  1.297346E-11  5.879212E-12
    333  1.481899111058E-01  1.014063E-30  4.195271E-27  8.912017E-23  2.278141E-18  5.300393E-12  3.807905E-11  8.760366E-12  3.772486E-12
    334  1.491767377555E-01  1.000000E-30  2.031687E-27  5.132480E-23  1.131737E-18  2.891418E-12  2.398342E-11  5.422617E-12  2.004236E-12
    335  1.497116139607E-01  1.000000E-30  1.368067E-27  3.814244E-23  7.712662E-19  2.224669E-12  1.995619E-11  4.470967E-12  1.483228E-12
    336  1.502421520731E-01  1.000000E-30  9.202582E-28  2.838360E-23  5.240053E-19  1.773540E-12  1.720949E-11  3.840482E-12  1.139140E-12
    337  1.509052103900E-01  1.000000E-30  5.599778E-28  1.963148E-23  3.215398E-19  1.383686E-12  1.482050E-11  3.322034E-12  8.662373E-13
    338  1.515352476696E-01  1.000000E-30  3.491509E-28  1.383467E-23  2.011399E-19  1.119059E-12  1.317339E-11  2.990766E-12  7.057576E-13
    339  1.521327102765E-01  1.000000E-30  2.223511E-28  9.904504E-24  1.279396E-19  9.258721E-13  1.193107E-11  2.756870E-12  6.053476E-13
    340  1.526678407657E-01  1.000000E-30  1.484707E-28  7.337613E-24  8.496424E-20  7.864750E-13  1.099578E-11  2.588848E-12  5.422144E-13
    341  1.532481602429E-01  1.000000E-30  9.607647E-29  5.298404E-24  5.433193E-20  6.617239E-13  1.011172E-11  2.434044E-12  4.915020E-13
    342  1.535863948111E-01  1.000000E-30  7.454121E-29  4.380224E-24  4.178762E-20  5.989257E-13  9.641604E-12  2.352161E-12  4.674797E-13
    343  1.538995751697E-01  1.000000E-30  5.895013E-29  3.668335E-24  3.269251E-20  5.460571E-13  9.227868E-12  2.279652E-12  4.476639E-13
    344  1.546020187628E-01  1.000000E-30  3.519161E-29  2.462737E-24  1.879492E-20  4.442475E-13  8.376024E-12  2.128405E-12  4.097292E-13
    345  1.552062305672E-01  1.000000E-30  2.272998E-29  1.747671E-24  1.164948E-20  3.719245E-13  7.709377E-12  2.006483E-12  3.817664E-13
    346  1.557875935888E-01  1.000000E-30  1.507461E-29  1.254360E-24  7.325065E-21  3.126915E-13  7.105908E-12  1.891640E-12  3.570478E-13
    347  1.566447447202E-01  1.000000E-30  8.546816E-30  7.683752E-25  3.684732E-21  2.410335E-13  6.280307E-12  1.726491E-12  3.232771E-13
    348  1.574294426159E-01  1.000000E-30  5.230285E-30  4.912192E-25  1.967925E-21  1.888243E-13  5.581872E-12  1.578272E-12  2.942573E-13
    349  1.581710514975E-01  1.000000E-30  3.400712E-30  3.216542E-25  1.088010E-21  1.485125E-13  4.953346E-12  1.436692E-12  2.675502E-13
    350  1.588328903187E-01  1.000000E-30  2.386416E-30  2.211592E-25  6.464477E-22  1.191571E-13  4.429281E-12  1.312944E-12  2.447209E-13
    351  1.594606073659E-01  1.000000E-30  1.761624E-30  1.555397E-25  3.986526E-22  9.608343E-14  3.961312E-12  1.197717E-12  2.238469E-13
    352  1.600565792087E-01  1.000000E-30  1.350652E-30  1.116635E-25  2.549111E-22  7.776041E-14  3.540393E-12  1.089993E-12  2.046365E-13
    353  1.607059625219E-01  1.000000E-30  1.060574E-30  7.835823E-26  1.603980E-22  6.145852E-14  3.119595E-12  9.787411E-13  1.849346E-13
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  5.427657E-26  1.016089E-22  4.763533E-14  2.716298E-12  8.686567E-13  1.655024E-13
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  3.886725E-26  6.905328E-23  3.737530E-14  2.378421E-12  7.736501E-13  1.487250E-13
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  2.704808E-26  4.734403E-23  2.842209E-14  2.049413E-12  6.788891E-13  1.318104E-13
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.943163E-26  3.508359E-23  2.192842E-14  1.783842E-12  6.007086E-13  1.176139E-13
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.210598E-26  2.472182E-23  1.491264E-14  1.462613E-12  5.041806E-13  9.949693E-14
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  9.534728E-27  2.142419E-23  1.222159E-14  1.328286E-12  4.633187E-13  9.145967E-14
