 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                mn67          mn68          mn69          mn70          mn71          mn72          mn73          mn74 
    357  1.634667099868E-01  1.697961E-17  2.614652E-16  2.379909E-13  4.140651E-13  2.962528E-09  5.820412E-10  1.381251E-06  5.422923E-08
    358  1.645369737572E-01  1.073483E-17  1.827708E-16  2.016154E-13  4.045990E-13  1.578049E-09  3.482095E-10  1.044099E-06  4.558255E-08
    359  1.651200899964E-01  8.369393E-18  1.497356E-16  1.844309E-13  4.003005E-13  1.115583E-09  2.621218E-10  8.925073E-07  4.130752E-08
    360  1.656939516385E-01  6.540016E-18  1.223580E-16  1.686687E-13  3.956866E-13  7.903222E-10  1.974120E-10  7.623160E-07  3.738517E-08
    361  1.664404283242E-01  4.747883E-18  9.359869E-17  1.495970E-13  3.885251E-13  5.047641E-10  1.362850E-10  6.189211E-07  3.274627E-08
    362  1.671401020014E-01  3.515478E-18  7.232727E-17  1.329466E-13  3.800834E-13  3.322012E-10  9.620376E-11  5.075263E-07  2.885011E-08
    363  1.682228463170E-01  2.199864E-18  4.768600E-17  1.092167E-13  3.628207E-13  1.754899E-10  5.612938E-11  3.711585E-07  2.360480E-08
    364  1.688914277275E-01  1.646765E-18  3.655991E-17  9.581294E-14  3.494701E-13  1.200148E-10  4.048793E-11  3.052827E-07  2.082303E-08
    365  1.695862681704E-01  1.215021E-18  2.741075E-17  8.281557E-14  3.331703E-13  8.202382E-11  2.899124E-11  2.484992E-07  1.824075E-08
    366  1.708796298676E-01  6.902123E-19  1.568211E-17  6.142572E-14  2.970925E-13  4.314519E-11  1.618893E-11  1.688490E-07  1.423032E-08
    367  1.720689125062E-01  4.099090E-19  9.083270E-18  4.496506E-14  2.582564E-13  2.618327E-11  1.012838E-11  1.177227E-07  1.128641E-08
    368  1.730357271347E-01  2.693730E-19  5.729549E-18  3.392542E-14  2.244175E-13  1.868402E-11  7.409759E-12  8.758433E-08  9.336580E-09
    369  1.739185931198E-01  1.841810E-19  3.717929E-18  2.559786E-14  1.929233E-13  1.434043E-11  5.909792E-12  6.666593E-08  7.837485E-09
    370  1.748109107026E-01  1.261786E-19  2.401566E-18  1.881304E-14  1.619588E-13  1.132048E-11  4.971173E-12  5.050547E-08  6.561327E-09
    371  1.757092013639E-01  8.662089E-20  1.557033E-18  1.344402E-14  1.325195E-13  9.075235E-12  4.366667E-12  3.805959E-08  5.473178E-09
    372  1.765567714958E-01  6.115250E-20  1.061324E-18  9.580716E-15  1.074150E-13  7.422536E-12  3.979234E-12  2.909933E-08  4.609489E-09
    373  1.775373762473E-01  4.105237E-20  7.111985E-19  6.282937E-15  8.189937E-14  5.869780E-12  3.641200E-12  2.123085E-08  3.765539E-09
    374  1.784803688374E-01  2.816878E-20  5.169117E-19  4.079306E-15  6.153754E-14  4.654827E-12  3.367204E-12  1.564515E-08  3.096592E-09
    375  1.795112536071E-01  1.870966E-20  3.928838E-19  2.460365E-15  4.361894E-14  3.561035E-12  3.077652E-12  1.114329E-08  2.489826E-09
    376  1.804824008025E-01  1.277451E-20  3.240053E-19  1.487702E-15  3.073578E-14  2.727337E-12  2.798044E-12  8.072662E-09  2.024136E-09
    377  1.815169070317E-01  8.504202E-21  2.768977E-19  8.431494E-16  2.052583E-14  2.012600E-12  2.484160E-12  5.692703E-09  1.616206E-09
    378  1.825428215499E-01  5.686017E-21  2.443328E-19  4.684090E-16  1.341248E-14  1.461273E-12  2.164054E-12  4.012106E-09  1.289972E-09
    379  1.841355644659E-01  3.032365E-21  2.062897E-19  1.807351E-16  6.623396E-15  8.547116E-13  1.671684E-12  2.307012E-09  9.023102E-10
    380  1.856860183354E-01  1.634021E-21  1.755002E-19  7.098953E-17  3.241026E-15  4.865723E-13  1.235499E-12  1.329875E-09  6.314823E-10
    381  1.870847965371E-01  9.298634E-22  1.501742E-19  3.239614E-17  1.731157E-15  2.852762E-13  9.047670E-13  8.014394E-10  4.546756E-10
    382  1.883699545972E-01  5.518718E-22  1.283254E-19  1.765147E-17  1.034361E-15  1.728460E-13  6.614478E-13  4.999809E-10  3.347758E-10
    383  1.895671856375E-01  3.383369E-22  1.091059E-19  1.139182E-17  6.983566E-16  1.084544E-13  4.842135E-13  3.201082E-10  2.506760E-10
    384  1.907324824205E-01  2.104185E-22  9.154531E-20  8.301710E-18  5.250583E-16  6.989424E-14  3.524813E-13  2.065937E-10  1.888045E-10
    385  1.917913284253E-01  1.377808E-22  7.671057E-20  6.649654E-18  4.372239E-16  4.808136E-14  2.620273E-13  1.386994E-10  1.460828E-10
    386  1.928179034582E-01  9.266940E-23  6.344083E-20  5.538926E-18  3.853590E-16  3.452819E-14  1.951695E-13  9.409248E-11  1.139068E-10
    387  1.939781308337E-01  6.141914E-23  4.998389E-20  4.580358E-18  3.479339E-16  2.500193E-14  1.396780E-13  6.096121E-11  8.654849E-11
    388  1.950365569225E-01  4.447424E-23  3.922877E-20  3.852877E-18  3.237867E-16  1.958724E-14  1.027202E-13  4.118594E-11  6.773497E-11
    389  1.963061656501E-01  3.321874E-23  2.840479E-20  3.100843E-18  3.011009E-16  1.558123E-14  7.142130E-14  2.605250E-11  5.122495E-11
    390  1.975160386553E-01  2.803765E-23  2.020037E-20  2.481435E-18  2.825941E-16  1.322900E-14  5.097227E-14  1.711856E-11  4.000692E-11
    391  1.988970783448E-01  2.589408E-23  1.316984E-20  1.881380E-18  2.633445E-16  1.150689E-14  3.524011E-14  1.085933E-11  3.100475E-11
    392  2.001908516564E-01  2.598147E-23  8.539074E-21  1.422544E-18  2.464928E-16  1.041476E-14  2.558049E-14  7.311455E-12  2.525113E-11
    393  2.023233395230E-01  2.847776E-23  3.955461E-21  8.658367E-19  2.209748E-16  9.172844E-15  1.618460E-14  4.083208E-12  1.940002E-11
    394  2.035207364909E-01  3.067310E-23  2.514686E-21  6.464722E-19  2.079604E-16  8.646130E-15  1.312135E-14  3.056984E-12  1.741850E-11
    395  2.047171141817E-01  3.329259E-23  1.582753E-21  4.792753E-19  1.959322E-16  8.195140E-15  1.101032E-14  2.342520E-12  1.602617E-11
    396  2.061861175315E-01  3.704119E-23  8.927977E-22  3.304717E-19  1.824492E-16  7.717035E-15  9.306684E-15  1.737827E-12  1.489627E-11
    397  2.075162532616E-01  4.092932E-23  5.345128E-22  2.358730E-19  1.713549E-16  7.338109E-15  8.310761E-15  1.354802E-12  1.424902E-11
    398  2.088103947538E-01  4.516582E-23  3.295458E-22  1.701301E-19  1.614355E-16  7.006557E-15  7.656552E-15  1.079321E-12  1.384916E-11
    399  2.102374295066E-01  5.036634E-23  2.006482E-22  1.193556E-19  1.513276E-16  6.673119E-15  7.169780E-15  8.515994E-13  1.359349E-11
    400  2.116254943500E-01  5.597137E-23  1.318746E-22  8.548541E-20  1.421675E-16  6.372754E-15  6.847155E-15  6.840856E-13  1.347687E-11
    401  2.137594200207E-01  6.569348E-23  8.248816E-23  5.286292E-20  1.290494E-16  5.941653E-15  6.517801E-15  4.975221E-13  1.346899E-11
    402  2.149968302441E-01  7.199615E-23  7.028562E-23  4.111154E-20  1.218528E-16  5.703043E-15  6.381328E-15  4.177376E-13  1.353328E-11
    403  2.163578604848E-01  7.956125E-23  6.409075E-23  3.207478E-20  1.142080E-16  5.446789E-15  6.257089E-15  3.474287E-13  1.364700E-11
    404  2.188327022992E-01  9.531898E-23  6.345994E-23  2.248919E-20  1.009611E-16  4.994503E-15  6.074886E-15  2.547773E-13  1.394522E-11
    405  2.210861741802E-01  1.124553E-22  6.917135E-23  1.819416E-20  8.961429E-17  4.598028E-15  5.940718E-15  1.982145E-13  1.429626E-11
    406  2.231360986547E-01  1.309711E-22  7.755619E-23  1.626739E-20  7.994080E-17  4.254078E-15  5.843130E-15  1.626503E-13  1.466861E-11
    407  2.249661932162E-01  1.503839E-22  8.719977E-23  1.546351E-20  7.187572E-17  3.964259E-15  5.779597E-15  1.401379E-13  1.503839E-11
    408  2.266023391923E-01  1.704614E-22  9.755059E-23  1.520583E-20  6.515007E-17  3.721637E-15  5.746096E-15  1.255845E-13  1.539706E-11
    409  2.291569547831E-01  2.078937E-22  1.172971E-22  1.537511E-20  5.558182E-17  3.377938E-15  5.747964E-15  1.107200E-13  1.601003E-11
    410  2.305971902523E-01  2.327775E-22  1.306026E-22  1.570323E-20  5.068784E-17  3.204700E-15  5.783720E-15  1.056409E-13  1.638532E-11
    411  2.319348711247E-01  2.586639E-22  1.445477E-22  1.613500E-20  4.645131E-17  3.057378E-15  5.842462E-15  1.026172E-13  1.675435E-11
    412  2.335360820165E-01  2.935304E-22  1.634700E-22  1.680678E-20  4.175308E-17  2.898364E-15  5.948401E-15  1.008289E-13  1.722370E-11
    413  2.351317971316E-01  3.329173E-22  1.850174E-22  1.764721E-20  3.745385E-17  2.758732E-15  6.096473E-15  1.007784E-13  1.772345E-11
    414  2.376293164755E-01  4.050203E-22  2.248941E-22  1.933193E-20  3.142932E-17  2.577306E-15  6.423090E-15  1.037247E-13  1.857504E-11
    415  2.399259738388E-01  4.840862E-22  2.692161E-22  2.133130E-20  2.657350E-17  2.449341E-15  6.837884E-15  1.093792E-13  1.943877E-11
    416  2.420046682363E-01  5.676250E-22  3.166727E-22  2.357345E-20  2.268294E-17  2.364428E-15  7.319654E-15  1.168160E-13  2.029144E-11
    417  2.451201276448E-01  7.171806E-22  4.031098E-22  2.785047E-20  1.765509E-17  2.289789E-15  8.256865E-15  1.321506E-13  2.170099E-11
    418  2.467564269033E-01  8.088782E-22  4.569722E-22  3.061222E-20  1.536374E-17  2.274437E-15  8.864811E-15  1.423211E-13  2.250559E-11
    419  2.483354027874E-01  9.068993E-22  5.152210E-22  3.366516E-20  1.336254E-17  2.274080E-15  9.535180E-15  1.536156E-13  2.332387E-11
    420  2.499258654919E-01  1.015876E-21  5.807461E-22  3.716879E-20  1.154235E-17  2.286899E-15  1.030014E-14  1.665551E-13  2.418907E-11
    421  2.515152656983E-01  1.135873E-21  6.537722E-22  4.114650E-20  9.907655E-18  2.311406E-15  1.116147E-14  1.811585E-13  2.509382E-11
    422  2.542060864984E-01  1.366825E-21  7.966965E-22  4.911122E-20  7.527302E-18  2.373766E-15  1.286091E-14  2.100243E-13  2.671326E-11
    423  2.556901221114E-01  1.510604E-21  8.871271E-22  5.425104E-20  6.408770E-18  2.415639E-15  1.393978E-14  2.283714E-13  2.765117E-11
    424  2.570805114381E-01  1.656882E-21  9.801837E-22  5.960648E-20  5.476515E-18  2.456652E-15  1.504954E-14  2.472579E-13  2.855703E-11
    425  2.598984391343E-01  1.991038E-21  1.196405E-21  7.225947E-20  3.900299E-18  2.533506E-15  1.761684E-14  2.910015E-13  3.046759E-11
    426  2.622653138568E-01  2.315194E-21  1.410501E-21  8.501421E-20  2.870478E-18  2.575910E-15  2.013388E-14  3.339599E-13  3.214191E-11
    427  2.644885215151E-01  2.660641E-21  1.642806E-21  9.904578E-20  2.117489E-18  2.581473E-15  2.282863E-14  3.800309E-13  3.376475E-11
    428  2.667229470066E-01  3.052839E-21  1.911119E-21  1.154437E-19  1.543402E-18  2.540416E-15  2.588818E-14  4.324378E-13  3.543715E-11
    429  2.687894382327E-01  3.460685E-21  2.194670E-21  1.329458E-19  1.152765E-18  2.453005E-15  2.905621E-14  4.868094E-13  3.701365E-11
    430  2.709436570286E-01  3.937838E-21  2.531529E-21  1.539178E-19  8.665844E-19  2.309302E-15  3.273131E-14  5.500105E-13  3.867961E-11
    431  2.728595154549E-01  4.412281E-21  2.871254E-21  1.752234E-19  6.977297E-19  2.140624E-15  3.634223E-14  6.122297E-13  4.017356E-11
    432  2.763050324764E-01  5.403038E-21  3.593567E-21  2.209073E-19  5.474784E-19  1.769798E-15  4.372557E-14  7.397784E-13  4.286881E-11
    433  2.797281875476E-01  6.596040E-21  4.482031E-21  2.776084E-19  5.318119E-19  1.374534E-15  5.234335E-14  8.891156E-13  4.552987E-11
    434  2.831107064370E-01  8.025288E-21  5.567566E-21  3.474045E-19  5.971204E-19  1.019932E-15  6.234296E-14  1.062899E-12  4.812180E-11
    435  2.863632962154E-01  9.684781E-21  6.850856E-21  4.304284E-19  7.103079E-19  7.456957E-16  7.361710E-14  1.259355E-12  5.057280E-11
    436  2.894106333807E-01  1.154377E-20  8.311195E-21  5.253870E-19  8.524159E-19  5.555599E-16  8.591609E-14  1.474198E-12  5.283586E-11
    437  2.941185503109E-01  1.513047E-20  1.117475E-20  7.125670E-19  1.139927E-18  3.756358E-16  1.088169E-13  1.875452E-12  5.628335E-11
    438  2.983685787405E-01  1.932642E-20  1.456531E-20  9.351682E-19  1.482159E-18  3.055421E-16  1.342879E-13  2.323259E-12  5.935601E-11
    439  3.021949729112E-01  2.414580E-20  1.847833E-20  1.192734E-18  1.876212E-18  2.968434E-16  1.618820E-13  2.809805E-12  6.209539E-11
    440  3.059150641439E-01  3.009630E-20  2.331223E-20  1.511379E-18  2.361353E-18  3.264239E-16  1.938251E-13  3.374434E-12  6.474327E-11
    441  3.094680949786E-01  3.732623E-20  2.917356E-20  1.898034E-18  2.947629E-18  3.849162E-16  2.300842E-13  4.016706E-12  6.727778E-11
    442  3.127856926026E-01  4.587616E-20  3.607979E-20  2.353709E-18  3.636317E-18  4.658807E-16  2.701614E-13  4.727829E-12  6.967782E-11
    443  3.178598433803E-01  6.359515E-20  5.029897E-20  3.291592E-18  5.049418E-18  6.458963E-16  3.462560E-13  6.080383E-12  7.349759E-11
    444  3.224504526026E-01  8.657152E-20  6.856489E-20  4.495156E-18  6.858289E-18  8.847511E-16  4.352961E-13  7.665419E-12  7.723384E-11
    445  3.266870398371E-01  1.164751E-19  9.210635E-20  6.044108E-18  9.183464E-18  1.195998E-15  5.403693E-13  9.537578E-12  8.105634E-11
    446  3.305577136787E-01  1.544305E-19  1.217221E-19  7.989628E-18  1.210335E-17  1.589398E-15  6.619192E-13  1.170429E-11  8.499343E-11
    447  3.362681054783E-01  2.386396E-19  1.869780E-19  1.226893E-17  1.853373E-17  2.459515E-15  9.032885E-13  1.600687E-11  9.189542E-11
    448  3.414589872690E-01  3.591834E-19  2.809509E-19  1.842843E-17  2.782168E-17  3.719324E-15  1.214361E-12  2.154868E-11  9.974900E-11
    449  3.462773530350E-01  5.226468E-19  4.124505E-19  2.707007E-17  4.093557E-17  5.498873E-15  1.612397E-12  2.863220E-11  1.088302E-10
    450  3.508856189623E-01  7.328425E-19  5.919576E-19  3.893300E-17  5.910674E-17  7.961538E-15  2.117105E-12  3.760063E-11  1.193934E-10
    451  3.552628710565E-01  9.855781E-19  8.241480E-19  5.437381E-17  8.302956E-17  1.119340E-14  2.724472E-12  4.837111E-11  1.311228E-10
    452  3.595141079779E-01  1.295760E-18  1.123020E-18  7.430041E-17  1.142661E-16  1.539141E-14  3.441971E-12  6.105901E-11  1.438589E-10
    453  3.636744849418E-01  1.703248E-18  1.508934E-18  9.990800E-17  1.548302E-16  2.080384E-14  4.272653E-12  7.569407E-11  1.572550E-10
    454  3.676260234901E-01  2.257681E-18  1.994064E-18  1.317133E-16  2.056465E-16  2.752461E-14  5.189872E-12  9.177989E-11  1.705198E-10
    455  3.714655117309E-01  3.052817E-18  2.620693E-18  1.721277E-16  2.706946E-16  3.604151E-14  6.218330E-12  1.097205E-10  1.837172E-10
    456  3.752653942304E-01  4.223343E-18  3.451611E-18  2.247511E-16  3.559985E-16  4.708587E-14  7.395565E-12  1.301326E-10  1.970196E-10
    457  3.809506426681E-01  7.122803E-18  5.274631E-18  3.374264E-16  5.404350E-16  7.058158E-14  9.532160E-12  1.668641E-10  2.175539E-10
    458  3.865190953769E-01  1.222930E-17  8.109345E-18  5.075760E-16  8.224527E-16  1.057478E-13  1.219456E-11  2.121288E-10  2.389864E-10
    459  3.928522091207E-01  2.307680E-17  1.344389E-17  8.172104E-16  1.343325E-15  1.690054E-13  1.613456E-11  2.782415E-10  2.660674E-10
    460  3.991093841216E-01  4.373124E-17  2.247516E-17  1.321809E-15  2.206523E-15  2.705574E-13  2.126745E-11  3.630581E-10  2.969490E-10
    461  4.054183851758E-01  8.378520E-17  3.817914E-17  2.163671E-15  3.672459E-15  4.368756E-13  2.803718E-11  4.730215E-10  3.335343E-10
    462  4.147392755742E-01  2.193696E-16  8.493137E-17  4.529124E-15  7.890311E-15  8.903293E-13  4.182963E-11  6.916922E-10  4.001406E-10
    463  4.232199499949E-01  5.237206E-16  1.780316E-16  8.939359E-15  1.596476E-14  1.702319E-12  5.947321E-11  9.630753E-10  4.765738E-10
    464  4.316976825025E-01  1.237397E-15  3.761484E-16  1.773598E-14  3.248729E-14  3.246830E-12  8.340706E-11  1.319685E-09  5.712034E-10
    465  4.393401554526E-01  2.656102E-15  7.412957E-16  3.300979E-14  6.187276E-14  5.791446E-12  1.117814E-10  1.729031E-09  6.751141E-10
    466  4.465935084243E-01  5.421330E-15  1.413263E-15  5.964941E-14  1.142616E-13  9.989282E-12  1.460709E-10  2.208437E-09  7.930687E-10
    467  4.537106765818E-01  1.079220E-14  2.660359E-15  1.067269E-13  2.087818E-13  1.697143E-11  1.881777E-10  2.778986E-09  9.304209E-10
    468  4.602314649238E-01  2.006887E-14  4.740517E-15  1.819210E-13  3.625945E-13  2.743804E-11  2.355776E-10  3.402061E-09  1.078337E-09
    469  4.709552966107E-01  5.445609E-14  1.217543E-14  4.366343E-13  8.955940E-13  5.964612E-11  3.361959E-10  4.672927E-09  1.377175E-09
    470  4.769745726746E-01  9.423593E-14  2.057210E-14  7.123090E-13  1.481635E-12  9.140296E-11  4.077227E-10  5.543074E-09  1.581175E-09
    471  4.828178172001E-01  1.591870E-13  3.408936E-14  1.143081E-12  2.405816E-12  1.373162E-10  4.896709E-10  6.512882E-09  1.808759E-09
    472  4.927188450138E-01  3.801449E-13  7.937505E-14  2.530963E-12  5.403073E-12  2.684652E-10  6.622858E-10  8.480343E-09  2.272294E-09
    473  5.000000000000E-01  7.109058E-13  1.463898E-13  4.510707E-12  9.668901E-12  4.318630E-10  8.218985E-10  1.022762E-08  2.686400E-09
