 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                as92          as93          as94          as95          as96          as97          as98          as99 
    360  1.656939516385E-01  5.011386E-11  5.926780E-08  5.892273E-09  1.018156E-06  1.878875E-09  9.583374E-09  6.553182E-12  1.350716E-11
    361  1.664404283242E-01  4.124087E-11  5.723397E-08  6.143180E-09  1.229190E-06  2.375590E-09  1.367333E-08  9.721098E-12  2.246389E-11
    362  1.671401020014E-01  3.374059E-11  5.442456E-08  6.280391E-09  1.443157E-06  2.913789E-09  1.879805E-08  1.386607E-11  3.569565E-11
    363  1.682228463170E-01  2.389871E-11  4.872915E-08  6.297484E-09  1.797176E-06  3.885723E-09  2.996593E-08  2.341638E-11  7.136917E-11
    364  1.688914277275E-01  1.897399E-11  4.469199E-08  6.198384E-09  2.023716E-06  4.566705E-09  3.935499E-08  3.188197E-11  1.079536E-10
    365  1.695862681704E-01  1.468482E-11  4.022087E-08  6.006824E-09  2.259379E-06  5.332330E-09  5.163340E-08  4.343973E-11  1.642518E-10
    366  1.708796298676E-01  8.789530E-12  3.179645E-08  5.458522E-09  2.677025E-06  6.875393E-09  8.286272E-08  7.486066E-11  3.482632E-10
    367  1.720689125062E-01  5.244543E-12  2.445447E-08  4.780715E-09  3.003950E-06  8.349194E-09  1.234257E-07  1.191843E-10  6.728113E-10
    368  1.730357271347E-01  3.353631E-12  1.915151E-08  4.166632E-09  3.208385E-06  9.517297E-09  1.663918E-07  1.697381E-10  1.123388E-09
    369  1.739185931198E-01  2.184474E-12  1.496761E-08  3.594196E-09  3.339548E-06  1.052061E-08  2.147446E-07  2.304602E-10  1.766492E-09
    370  1.748109107026E-01  1.398888E-12  1.144936E-08  3.040789E-09  3.420363E-06  1.145851E-08  2.738650E-07  3.095424E-10  2.755593E-09
    371  1.757092013639E-01  8.857357E-13  8.593830E-09  2.528739E-09  3.456395E-06  1.232720E-08  3.459744E-07  4.122386E-10  4.273854E-09
    372  1.765567714958E-01  5.786180E-13  6.483193E-09  2.103283E-09  3.458014E-06  1.309168E-08  4.280164E-07  5.363226E-10  6.426879E-09
    373  1.775373762473E-01  3.592024E-13  4.619635E-09  1.679909E-09  3.430759E-06  1.392828E-08  5.445039E-07  7.236803E-10  1.027505E-08
    374  1.784803688374E-01  2.356774E-13  3.306278E-09  1.343297E-09  3.382715E-06  1.469914E-08  6.833074E-07  9.617269E-10  1.609502E-08
    375  1.795112536071E-01  1.565618E-13  2.266959E-09  1.041175E-09  3.308420E-06  1.549949E-08  8.728878E-07  1.309010E-09  2.628258E-08
    376  1.804824008025E-01  1.129313E-13  1.573544E-09  8.121754E-10  3.216629E-06  1.619062E-08  1.094064E-06  1.743059E-09  4.160976E-08
    377  1.815169070317E-01  8.399016E-14  1.050286E-09  6.148134E-10  3.089656E-06  1.680366E-08  1.382259E-06  2.350845E-09  6.764179E-08
    378  1.825428215499E-01  6.516471E-14  6.919132E-10  4.594995E-10  2.928381E-06  1.721529E-08  1.724173E-06  3.131317E-09  1.086237E-07
    379  1.841355644659E-01  4.551747E-14  3.461481E-10  2.804431E-10  2.597108E-06  1.726383E-08  2.357579E-06  4.749260E-09  2.211839E-07
    380  1.856860183354E-01  3.217065E-14  1.654090E-10  1.631306E-10  2.184529E-06  1.640624E-08  3.046054E-06  6.801356E-09  4.242456E-07
    381  1.870847965371E-01  2.314766E-14  7.982520E-11  9.429323E-11  1.763355E-06  1.481416E-08  3.644814E-06  8.946369E-09  7.293031E-07
    382  1.883699545972E-01  1.680321E-14  3.874825E-11  5.412942E-11  1.371033E-06  1.278954E-08  4.089712E-06  1.096698E-08  1.147123E-06
    383  1.895671856375E-01  1.226441E-14  1.891061E-11  3.093528E-11  1.030202E-06  1.061079E-08  4.346285E-06  1.267248E-08  1.677741E-06
    384  1.907324824205E-01  8.904393E-15  9.155886E-12  1.748163E-11  7.422616E-07  8.431188E-09  4.408018E-06  1.396008E-08  2.331592E-06
    385  1.917913284253E-01  6.593685E-15  4.742110E-12  1.042630E-11  5.280384E-07  6.563409E-09  4.292537E-06  1.467020E-08  3.032707E-06
    386  1.928179034582E-01  4.880045E-15  2.588174E-12  6.530872E-12  3.646104E-07  4.951201E-09  4.035289E-06  1.486222E-08  3.789413E-06
    387  1.939781308337E-01  3.447971E-15  1.439160E-12  4.252425E-12  2.294701E-07  3.448457E-09  3.611131E-06  1.449008E-08  4.692521E-06
    388  1.950365569225E-01  2.490700E-15  9.544026E-13  3.270402E-12  1.443707E-07  2.382298E-09  3.145018E-06  1.366051E-08  5.520208E-06
    389  1.963061656501E-01  1.674959E-15  6.794326E-13  2.797650E-12  7.912562E-08  1.462737E-09  2.555033E-06  1.222107E-08  6.459410E-06
    390  1.975160386553E-01  1.140534E-15  5.441594E-13  2.680929E-12  4.282573E-08  8.832257E-10  2.018339E-06  1.059816E-08  7.257444E-06
    391  1.988970783448E-01  7.300318E-16  4.459476E-13  2.705963E-12  2.039864E-08  4.769202E-10  1.483106E-06  8.677682E-09  8.024594E-06
    392  2.001908516564E-01  4.793981E-16  3.765040E-13  2.783208E-12  9.916452E-09  2.606312E-10  1.078132E-06  6.992176E-09  8.598295E-06
    393  2.023233395230E-01  2.397233E-16  2.851195E-13  2.932098E-12  2.986133E-09  9.407633E-11  6.062812E-07  4.675131E-09  9.276024E-06
    394  2.035207364909E-01  1.636303E-16  2.427497E-13  3.012658E-12  1.577762E-09  5.399536E-11  4.298507E-07  3.660912E-09  9.539076E-06
    395  2.047171141817E-01  1.127349E-16  2.057518E-13  3.088235E-12  8.904364E-10  3.234319E-11  3.009739E-07  2.834274E-09  9.738136E-06
    396  2.061861175315E-01  7.319477E-17  1.669466E-13  3.174056E-12  5.114749E-10  1.921120E-11  1.917809E-07  2.046795E-09  9.913943E-06
    397  2.075162532616E-01  5.125122E-17  1.374117E-13  3.245521E-12  3.640692E-10  1.376309E-11  1.261971E-07  1.511191E-09  1.002280E-05
    398  2.088103947538E-01  3.774113E-17  1.131384E-13  3.309943E-12  2.956936E-10  1.127714E-11  8.323840E-08  1.116457E-09  1.009310E-05
    399  2.102374295066E-01  2.849830E-17  9.082807E-14  3.375889E-12  2.571045E-10  1.007765E-11  5.217570E-08  7.941699E-10  1.013800E-05
    400  2.116254943500E-01  2.304882E-17  7.299543E-14  3.435723E-12  2.355135E-10  9.631202E-12  3.293144E-08  5.674844E-10  1.015475E-05
    401  2.137594200207E-01  1.851366E-17  5.168794E-14  3.521417E-12  2.146148E-10  9.489026E-12  1.610482E-08  3.360730E-10  1.013838E-05
    402  2.149968302441E-01  1.713332E-17  4.212251E-14  3.568763E-12  2.057861E-10  9.523421E-12  1.064827E-08  2.479502E-10  1.010923E-05
    403  2.163578604848E-01  1.623012E-17  3.349900E-14  3.619895E-12  1.977800E-10  9.597149E-12  6.776064E-09  1.775162E-10  1.006307E-05
    404  2.188327022992E-01  1.564085E-17  2.190286E-14  3.713552E-12  1.867450E-10  9.771014E-12  3.091761E-09  9.862228E-11  9.947323E-06
    405  2.210861741802E-01  1.583848E-17  1.474725E-14  3.803959E-12  1.800070E-10  9.953485E-12  1.638570E-09  6.028611E-11  9.813772E-06
    406  2.231360986547E-01  1.642551E-17  1.023520E-14  3.894035E-12  1.762683E-10  1.013982E-11  1.025717E-09  4.111157E-11  9.675207E-06
    407  2.249661932162E-01  1.719257E-17  7.364477E-15  3.982602E-12  1.746404E-10  1.032544E-11  7.502974E-10  3.136677E-11  9.541434E-06
    408  2.266023391923E-01  1.802588E-17  5.479580E-15  4.068878E-12  1.743978E-10  1.050771E-11  6.146959E-10  2.623888E-11  9.415522E-06
    409  2.291569547831E-01  1.952388E-17  3.452600E-15  4.216437E-12  1.759799E-10  1.082101E-11  5.057529E-10  2.214787E-11  9.207836E-06
    410  2.305971902523E-01  2.044038E-17  2.668113E-15  4.305553E-12  1.777610E-10  1.101028E-11  4.730005E-10  2.109933E-11  9.083759E-06
    411  2.319348711247E-01  2.132180E-17  2.107043E-15  4.391262E-12  1.798884E-10  1.119181E-11  4.525296E-10  2.059983E-11  8.962520E-06
    412  2.335360820165E-01  2.240369E-17  1.599563E-15  4.496496E-12  1.829346E-10  1.141354E-11  4.361164E-10  2.039565E-11  8.807443E-06
    413  2.351317971316E-01  2.350342E-17  1.230362E-15  4.602990E-12  1.864091E-10  1.163608E-11  4.255628E-10  2.046524E-11  8.638812E-06
    414  2.376293164755E-01  2.526219E-17  8.473358E-16  4.770028E-12  1.924957E-10  1.198018E-11  4.165217E-10  2.087698E-11  8.336864E-06
    415  2.399259738388E-01  2.692843E-17  6.371736E-16  4.921125E-12  1.985576E-10  1.228486E-11  4.135616E-10  2.141297E-11  8.005263E-06
    416  2.420046682363E-01  2.849547E-17  5.230066E-16  5.053951E-12  2.042662E-10  1.254644E-11  4.139666E-10  2.194723E-11  7.649072E-06
    417  2.451201276448E-01  3.100303E-17  4.366437E-16  5.244102E-12  2.130018E-10  1.290895E-11  4.185555E-10  2.276257E-11  6.996930E-06
    418  2.467564269033E-01  3.242532E-17  4.175422E-16  5.339456E-12  2.176172E-10  1.308488E-11  4.224322E-10  2.318325E-11  6.593018E-06
    419  2.483354027874E-01  3.388649E-17  4.105231E-16  5.428677E-12  2.220705E-10  1.324575E-11  4.269350E-10  2.358094E-11  6.163347E-06
    420  2.499258654919E-01  3.546291E-17  4.119392E-16  5.516069E-12  2.265525E-10  1.339983E-11  4.321171E-10  2.397315E-11  5.694159E-06
    421  2.515152656983E-01  3.716080E-17  4.198915E-16  5.601322E-12  2.310320E-10  1.354695E-11  4.378600E-10  2.435769E-11  5.194779E-06
    422  2.542060864984E-01  4.036792E-17  4.446853E-16  5.742351E-12  2.386480E-10  1.378424E-11  4.487002E-10  2.499713E-11  4.305783E-06
    423  2.556901221114E-01  4.234565E-17  4.633577E-16  5.819227E-12  2.428916E-10  1.391106E-11  4.552259E-10  2.534723E-11  3.810097E-06
    424  2.570805114381E-01  4.435305E-17  4.836792E-16  5.891262E-12  2.469155E-10  1.402880E-11  4.616744E-10  2.567622E-11  3.354653E-06
    425  2.598984391343E-01  4.894171E-17  5.327991E-16  6.039168E-12  2.552850E-10  1.426905E-11  4.757278E-10  2.635460E-11  2.494023E-06
    426  2.622653138568E-01  5.340788E-17  5.822870E-16  6.167599E-12  2.626303E-10  1.447820E-11  4.885873E-10  2.694700E-11  1.870660E-06
    427  2.644885215151E-01  5.817768E-17  6.359160E-16  6.293664E-12  2.698815E-10  1.468576E-11  5.016059E-10  2.753186E-11  1.385937E-06
    428  2.667229470066E-01  6.358636E-17  6.972098E-16  6.427125E-12  2.775891E-10  1.490913E-11  5.156774E-10  2.815524E-11  9.989894E-07
    429  2.687894382327E-01  6.917894E-17  7.609008E-16  6.557513E-12  2.851501E-10  1.513157E-11  5.296327E-10  2.876917E-11  7.231434E-07
    430  2.709436570286E-01  7.565496E-17  8.349242E-16  6.701120E-12  2.935245E-10  1.538178E-11  5.451998E-10  2.945208E-11  5.071983E-07
    431  2.728595154549E-01  8.200765E-17  9.077572E-16  6.835596E-12  3.014288E-10  1.562126E-11  5.599594E-10  3.009922E-11  3.651521E-07
    432  2.763050324764E-01  9.499324E-17  1.057175E-15  7.093099E-12  3.168147E-10  1.609494E-11  5.887877E-10  3.136475E-11  1.970292E-07
    433  2.797281875476E-01  1.102119E-16  1.233028E-15  7.367227E-12  3.337337E-10  1.662467E-11  6.205526E-10  3.276314E-11  1.038384E-07
    434  2.831107064370E-01  1.280356E-16  1.439794E-15  7.652852E-12  3.522664E-10  1.721313E-11  6.553628E-10  3.430102E-11  5.399480E-08
    435  2.863632962154E-01  1.483906E-16  1.676794E-15  7.936461E-12  3.720676E-10  1.784986E-11  6.925432E-10  3.594994E-11  2.840919E-08
    436  2.894106333807E-01  1.709295E-16  1.940134E-15  8.203056E-12  3.926974E-10  1.852093E-11  7.312530E-10  3.767330E-11  1.551191E-08
    437  2.941185503109E-01  2.138687E-16  2.444011E-15  8.587668E-12  4.294220E-10  1.973218E-11  8.000912E-10  4.075268E-11  6.288461E-09
    438  2.983685787405E-01  2.631228E-16  3.024872E-15  8.849343E-12  4.689382E-10  2.105433E-11  8.740727E-10  4.407874E-11  3.134669E-09
    439  3.021949729112E-01  3.180761E-16  3.675859E-15  8.934389E-12  5.111158E-10  2.248090E-11  9.529577E-10  4.763852E-11  2.034484E-09
    440  3.059150641439E-01  3.832834E-16  4.451532E-15  8.783500E-12  5.595302E-10  2.413026E-11  1.043433E-09  5.173108E-11  1.650362E-09
    441  3.094680949786E-01  4.586666E-16  5.351763E-15  8.331841E-12  6.137280E-10  2.598171E-11  1.144645E-09  5.631269E-11  1.569979E-09
    442  3.127856926026E-01  5.429137E-16  6.361456E-15  7.586749E-12  6.717879E-10  2.795940E-11  1.253011E-09  6.121140E-11  1.615445E-09
    443  3.178598433803E-01  7.036422E-16  8.295970E-15  5.906069E-12  7.728936E-10  3.135722E-11  1.441599E-09  6.969081E-11  1.787661E-09
    444  3.224504526026E-01  8.907869E-16  1.055863E-14  4.151184E-12  8.723516E-10  3.460578E-11  1.626976E-09  7.793454E-11  1.986875E-09
    445  3.266870398371E-01  1.108440E-15  1.320023E-14  2.711296E-12  9.667450E-10  3.758357E-11  1.802774E-09  8.564873E-11  2.180841E-09
    446  3.305577136787E-01  1.354617E-15  1.619768E-14  1.720382E-12  1.054784E-09  4.027614E-11  1.966602E-09  9.275158E-11  2.361666E-09
    447  3.362681054783E-01  1.824149E-15  2.193474E-14  8.291787E-13  1.192708E-09  4.439182E-11  2.223011E-09  1.037547E-10  2.643506E-09
    448  3.414589872690E-01  2.396231E-15  2.894858E-14  4.418832E-13  1.334117E-09  4.856173E-11  2.485668E-09  1.149547E-10  2.931626E-09
    449  3.462773530350E-01  3.094963E-15  3.753747E-14  2.892997E-13  1.485665E-09  5.302052E-11  2.766985E-09  1.269146E-10  3.240394E-09
    450  3.508856189623E-01  3.966820E-15  4.827543E-14  2.462174E-13  1.653894E-09  5.797062E-11  3.079132E-09  1.401564E-10  3.583491E-09
    451  3.552628710565E-01  5.044476E-15  6.156655E-14  2.595520E-13  1.839326E-09  6.342958E-11  3.423093E-09  1.547175E-10  3.962192E-09
    452  3.595141079779E-01  6.409629E-15  7.841855E-14  3.071617E-13  2.048426E-09  6.958987E-11  3.810876E-09  1.711005E-10  4.389944E-09
    453  3.636744849418E-01  8.165203E-15  1.001010E-13  3.828213E-13  2.287148E-09  7.663152E-11  4.253542E-09  1.897667E-10  4.879278E-09
    454  3.676260234901E-01  1.035868E-14  1.271985E-13  4.839092E-13  2.552831E-09  8.448202E-11  4.746184E-09  2.105051E-10  5.425131E-09
    455  3.714655117309E-01  1.313887E-14  1.615489E-13  6.154338E-13  2.856043E-09  9.345830E-11  5.308433E-09  2.341352E-10  6.049614E-09
    456  3.752653942304E-01  1.667698E-14  2.052676E-13  7.853580E-13  3.208698E-09  1.039143E-10  5.962422E-09  2.615704E-10  6.777736E-09
    457  3.809506426681E-01  2.372073E-14  2.922955E-13  1.129156E-12  3.849335E-09  1.229222E-10  7.150741E-09  3.112649E-10  8.104743E-09
    458  3.865190953769E-01  3.294372E-14  4.061634E-13  1.587536E-12  4.616208E-09  1.456566E-10  8.573739E-09  3.704692E-10  9.699689E-09
    459  3.928522091207E-01  4.666321E-14  5.752255E-13  2.281618E-12  5.647562E-09  1.761858E-10  1.048875E-08  4.495829E-10  1.185657E-08
    460  3.991093841216E-01  6.442785E-14  7.934479E-13  3.195891E-12  6.815103E-09  2.107535E-10  1.265881E-08  5.384787E-10  1.431787E-08
    461  4.054183851758E-01  8.812632E-14  1.083407E-12  4.436642E-12  8.134781E-09  2.499943E-10  1.511513E-08  6.382487E-10  1.713025E-08
    462  4.147392755742E-01  1.389785E-13  1.702101E-12  7.168384E-12  1.038675E-08  3.178328E-10  1.931695E-08  8.073181E-10  2.201414E-08
    463  4.232199499949E-01  2.097597E-13  2.557721E-12  1.111829E-11  1.285215E-08  3.938409E-10  2.393240E-08  9.914682E-10  2.748726E-08
    464  4.316976825025E-01  3.144677E-13  3.816386E-12  1.726702E-11  1.585366E-08  4.890989E-10  2.957308E-08  1.215109E-09  3.431974E-08
    465  4.393401554526E-01  4.483341E-13  5.419687E-12  2.565297E-11  1.914776E-08  5.970971E-10  3.578765E-08  1.460262E-09  4.201082E-08
    466  4.465935084243E-01  6.198166E-13  7.472453E-12  3.725293E-11  2.290746E-08  7.246636E-10  4.291000E-08  1.740056E-09  5.101396E-08
    467  4.537106765818E-01  8.391887E-13  1.010925E-11  5.351508E-11  2.731239E-08  8.797719E-10  5.128881E-08  2.067987E-09  6.183370E-08
    468  4.602314649238E-01  1.091753E-12  1.317612E-11  7.426563E-11  3.207600E-08  1.054145E-09  6.038665E-08  2.422898E-09  7.382871E-08
    469  4.709552966107E-01  1.629476E-12  1.989163E-11  1.260269E-10  4.171320E-08  1.427128E-09  7.888845E-08  3.141895E-09  9.888921E-08
    470  4.769745726746E-01  2.004624E-12  2.479006E-11  1.685753E-10  4.827838E-08  1.696040E-09  9.155094E-08  3.632381E-09  1.164630E-07
    471  4.828178172001E-01  2.423101E-12  3.052975E-11  2.226523E-10  5.558056E-08  2.008651E-09  1.056753E-07  4.178360E-09  1.363871E-07
    472  4.927188450138E-01  3.262928E-12  4.318895E-11  3.533725E-10  7.038824E-08  2.684092E-09  1.343988E-07  5.285966E-09  1.776628E-07
    473  5.000000000000E-01  3.994393E-12  5.580105E-11  4.924215E-10  8.357356E-08  3.329631E-09  1.600076E-07  6.271285E-09  2.149807E-07
