 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                si36          si37          si38          si39          si40          si41          si42          si43 
    180  5.987296131417E-02  2.730978E-16  2.363967E-19  4.919622E-21  1.141044E-24  6.180337E-27  5.628590E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  3.057474E-16  2.668256E-19  5.723593E-21  1.329636E-24  7.240392E-27  6.681152E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  3.458237E-16  3.045087E-19  6.751821E-21  1.571485E-24  8.608222E-27  8.057916E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  3.855941E-16  3.422316E-19  7.814172E-21  1.822075E-24  1.003505E-26  9.513503E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  4.245676E-16  3.794863E-19  8.893174E-21  2.077278E-24  1.149768E-26  1.102381E-29  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  4.937222E-16  4.462196E-19  1.089344E-20  2.551963E-24  1.423983E-26  1.389694E-29  1.251026E-30  1.000000E-30
    186  6.184187848266E-02  5.617607E-16  5.125726E-19  1.295995E-20  3.044116E-24  1.710423E-26  1.694330E-29  1.532441E-30  1.000000E-30
    187  6.212841772032E-02  6.242582E-16  5.740735E-19  1.493848E-20  3.516995E-24  1.988151E-26  1.993855E-29  1.808292E-30  1.000000E-30
    188  6.241083345826E-02  6.926535E-16  6.419286E-19  1.718624E-20  4.056033E-24  2.307613E-26  2.342881E-29  2.129843E-30  1.000000E-30
    189  6.286334795077E-02  8.181151E-16  7.677436E-19  2.151780E-20  5.099643E-24  2.934270E-26  3.039674E-29  2.772123E-30  1.000000E-30
    190  6.324448148531E-02  9.411113E-16  8.925921E-19  2.600624E-20  6.186944E-24  3.597627E-26  3.792235E-29  3.464230E-30  1.000000E-30
    191  6.354755735680E-02  1.052009E-15  1.006283E-18  3.024174E-20  7.217419E-24  4.233996E-26  4.525575E-29  4.138006E-30  1.000000E-30
    192  6.382753282149E-02  1.165903E-15  1.124058E-18  3.476645E-20  8.322635E-24  4.924668E-26  5.332864E-29  4.880010E-30  1.000000E-30
    193  6.429792763326E-02  1.384976E-15  1.353200E-18  4.393488E-20  1.057455E-23  6.356937E-26  7.040489E-29  6.453865E-30  1.000000E-30
    194  6.470641913937E-02  1.607354E-15  1.588924E-18  5.382121E-20  1.301880E-23  7.945509E-26  8.979355E-29  8.246964E-30  1.000000E-30
    195  6.514351188605E-02  1.883490E-15  1.885484E-18  6.684478E-20  1.625997E-23  1.009981E-25  1.167147E-28  1.075383E-29  1.000000E-30
    196  6.551961572666E-02  2.157777E-15  2.183765E-18  8.053468E-20  1.968833E-23  1.242730E-25  1.464520E-28  1.354206E-29  1.000000E-30
    197  6.614173306661E-02  2.697873E-15  2.780567E-18  1.095075E-19  2.700422E-23  1.754137E-25  2.137555E-28  1.993951E-29  1.000000E-30
    198  6.666431851744E-02  3.248847E-15  3.400571E-18  1.415685E-19  3.517722E-23  2.345565E-25  2.942866E-28  2.774595E-29  1.000000E-30
    199  6.714973898932E-02  3.854960E-15  4.093864E-18  1.795041E-19  4.493165E-23  3.074451E-25  3.966721E-28  3.788954E-29  1.000000E-30
    200  6.763365269933E-02  4.566565E-15  4.920727E-18  2.272906E-19  5.732150E-23  4.029312E-25  5.348742E-28  5.189803E-29  1.000000E-30
    201  6.810748363549E-02  5.382199E-15  5.883638E-18  2.860595E-19  7.268856E-23  5.252434E-25  7.174219E-28  7.090403E-29  1.000000E-30
    202  6.886988901479E-02  6.988980E-15  7.821140E-18  4.132011E-19  1.063157E-22  8.049347E-25  1.152594E-27  1.180698E-28  1.000000E-30
    203  6.932442343830E-02  8.151586E-15  9.251517E-18  5.137264E-19  1.331913E-22  1.038004E-24  1.529745E-27  1.606515E-28  1.000000E-30
    204  6.977291475786E-02  9.478201E-15  1.090904E-17  6.364765E-19  1.662818E-22  1.334339E-24  2.023886E-27  2.182945E-28  1.000000E-30
    205  7.051837306122E-02  1.214389E-14  1.431047E-17  9.069812E-19  2.400426E-22  2.025206E-24  3.225174E-27  3.653723E-28  1.000000E-30
    206  7.120724846930E-02  1.522518E-14  1.834124E-17  1.255544E-18  3.363781E-22  2.976563E-24  4.962711E-27  5.910515E-28  1.000000E-30
    207  7.185571854523E-02  1.880014E-14  2.312809E-17  1.703266E-18  4.616965E-22  4.277362E-24  7.450702E-27  9.333233E-28  1.000000E-30
    208  7.250556240022E-02  2.317773E-14  2.912606E-17  2.309020E-18  6.333864E-22  6.149630E-24  1.119869E-26  1.479924E-27  1.000000E-30
    209  7.308358088908E-02  2.788531E-14  3.571791E-17  3.024683E-18  8.386453E-22  8.494694E-24  1.609880E-26  2.235456E-27  1.000000E-30
    210  7.365083251161E-02  3.341026E-14  4.361312E-17  3.942099E-18  1.104722E-21  1.167112E-23  2.301000E-26  3.359493E-27  1.000000E-30
    211  7.420607479025E-02  3.984520E-14  5.299592E-17  5.107648E-18  1.446527E-21  1.593315E-23  3.266155E-26  5.015243E-27  1.000000E-30
    212  7.477269193766E-02  4.766364E-14  6.462908E-17  6.652705E-18  1.904711E-21  2.190239E-23  4.673413E-26  7.563790E-27  1.000000E-30
    213  7.532671922740E-02  5.679530E-14  7.849059E-17  8.620578E-18  2.494799E-21  2.993323E-23  6.644066E-26  1.133218E-26  1.000000E-30
    214  7.590819975934E-02  6.826910E-14  9.626877E-17  1.132186E-17  3.314113E-21  4.159517E-23  9.625684E-26  1.736263E-26  1.000000E-30
    215  7.648106882397E-02  8.185382E-14  1.177625E-16  1.482064E-17  4.387759E-21  5.759173E-23  1.389000E-25  2.649594E-26  1.000000E-30
    216  7.706864365518E-02  9.867587E-14  1.449411E-16  1.956259E-17  5.860081E-21  8.056351E-23  2.027726E-25  4.099550E-26  1.000000E-30
    217  7.765097184480E-02  1.188839E-13  1.782861E-16  2.580179E-17  7.820440E-21  1.126099E-22  2.957484E-25  6.338386E-26  1.000000E-30
    218  7.824188421090E-02  1.437819E-13  2.202550E-16  3.422632E-17  1.049945E-20  1.585184E-22  4.347877E-25  9.892364E-26  1.000000E-30
    219  7.883216312169E-02  1.741306E-13  2.725172E-16  4.548579E-17  1.412362E-20  2.236499E-22  6.407709E-25  1.548534E-25  1.000000E-30
    220  7.934760137230E-02  2.061995E-13  3.288440E-16  5.844691E-17  1.834275E-20  3.029064E-22  9.017084E-25  2.298130E-25  1.000000E-30
    221  7.991019390762E-02  2.484345E-13  4.044949E-16  7.702143E-17  2.445720E-20  4.229354E-22  1.312996E-24  3.547888E-25  1.000000E-30
    222  8.044081450283E-02  2.967698E-13  4.928013E-16  1.001675E-16  3.216315E-20  5.810804E-22  1.877155E-24  5.362072E-25  1.000000E-30
    223  8.103419684334E-02  3.631876E-13  6.166226E-16  1.348937E-16  4.386031E-20  8.324629E-22  2.812199E-24  8.552372E-25  1.000000E-30
    224  8.158988408622E-02  4.401954E-13  7.631831E-16  1.789186E-16  5.886741E-20  1.170477E-21  4.123971E-24  1.330532E-24  1.000000E-30
    225  8.219791245697E-02  5.453206E-13  9.675371E-16  2.447620E-16  8.158896E-20  1.707553E-21  6.301178E-24  2.169796E-24  1.000000E-30
    226  8.273529679330E-02  6.614863E-13  1.198054E-15  3.242883E-16  1.093626E-19  2.395638E-21  9.211235E-24  3.361223E-24  1.000000E-30
    227  8.327310875316E-02  8.057759E-13  1.490006E-15  4.317458E-16  1.473199E-19  3.378949E-21  1.354050E-23  5.238510E-24  1.000000E-30
    228  8.381967664174E-02  9.886057E-13  1.867403E-15  5.800772E-16  2.003283E-19  4.816069E-21  2.013189E-23  8.268527E-24  1.000000E-30
    229  8.442137901789E-02  1.244002E-12  2.406033E-15  8.071815E-16  2.825103E-19  7.155513E-21  3.134241E-23  1.375496E-23  1.000000E-30
    230  8.496109010092E-02  1.535996E-12  3.035030E-15  1.091529E-15  3.866862E-19  1.026713E-20  4.690875E-23  2.185816E-23  1.000000E-30
    231  8.556251684447E-02  1.951210E-12  3.949377E-15  1.535445E-15  5.514162E-19  1.543716E-20  7.394266E-23  3.685232E-23  1.504015E-30
    232  8.609514523980E-02  2.419714E-12  5.004141E-15  2.085184E-15  7.580322E-19  2.224790E-20  1.111451E-22  5.881578E-23  2.325646E-30
    233  8.668730402486E-02  3.084223E-12  6.534197E-15  2.942387E-15  1.084410E-18  3.355662E-20  1.757165E-22  9.944429E-23  3.796132E-30
    234  8.725638446658E-02  3.903874E-12  8.466588E-15  4.109617E-15  1.534873E-18  4.999403E-20  2.739714E-22  1.654705E-22  6.105348E-30
    235  8.784892152766E-02  4.995449E-12  1.110376E-14  5.829919E-15  2.208057E-18  7.589358E-20  4.361868E-22  2.820274E-22  1.004204E-29
    236  8.837914431516E-02  6.229844E-12  1.415845E-14  7.977776E-15  3.059982E-18  1.103967E-19  6.622575E-22  4.553142E-22  1.570148E-29
    237  8.927467123273E-02  9.033715E-12  2.132416E-14  1.355133E-14  5.311291E-18  2.081175E-19  1.342784E-21  1.025020E-21  3.347726E-29
    238  9.009385267910E-02  1.261941E-11  3.085344E-14  2.190572E-14  8.759501E-18  3.704784E-19  2.556460E-21  2.149717E-21  6.677281E-29
    239  9.088007009323E-02  1.727299E-11  4.369718E-14  3.454196E-14  1.408413E-17  6.414897E-19  4.723698E-21  4.362852E-21  1.290983E-28
    240  9.160938796651E-02  2.291426E-11  5.985433E-14  5.230591E-14  2.172098E-17  1.060419E-18  8.297356E-21  8.367008E-21  2.366064E-28
    241  9.231864750676E-02  2.989275E-11  8.057888E-14  7.768261E-14  3.284496E-17  1.716492E-18  1.425349E-20  1.566609E-20  4.237742E-28
    242  9.335415502949E-02  4.333889E-11  1.223887E-13  1.363526E-13  5.920719E-17  3.421207E-18  3.100465E-20  3.869490E-20  9.805458E-28
    243  9.429165011748E-02  5.957085E-11  1.755767E-13  2.232469E-13  9.934473E-17  6.294761E-18  6.179651E-20  8.665410E-20  2.068495E-27
    244  9.514750284226E-02  7.853072E-11  2.407996E-13  3.458337E-13  1.574316E-16  1.086137E-17  1.147705E-19  1.791743E-19  4.048656E-27
    245  9.592869681963E-02  9.989367E-11  3.177105E-13  5.102813E-13  2.372265E-16  1.770209E-17  2.001547E-19  3.449399E-19  7.410629E-27
    246  9.638259128200E-02  1.143900E-10  3.717021E-13  6.374186E-13  3.000129E-16  2.344104E-17  2.757497E-19  5.035917E-19  1.050450E-26
    247  9.686466198075E-02  1.316298E-10  4.376464E-13  8.047780E-13  3.838227E-16  3.149906E-17  3.865194E-19  7.509430E-19  1.517901E-26
    248  9.745016881397E-02  1.553680E-10  5.312885E-13  1.063782E-12  5.156372E-16  4.493538E-17  5.805567E-19  1.216443E-18  2.366255E-26
    249  9.798964068785E-02  1.802535E-10  6.326907E-13  1.370676E-12  6.744885E-16  6.214622E-17  8.421740E-19  1.892615E-18  3.553101E-26
    250  9.892639389759E-02  2.313332E-10  8.500926E-13  2.114110E-12  1.068293E-15  1.085342E-16  1.598860E-18  4.062296E-18  7.167786E-26
    251  9.977784733458E-02  2.874494E-10  1.101916E-12  3.108857E-12  1.609931E-15  1.789323E-16  2.845638E-18  8.092085E-18  1.348922E-25
    252  1.005622893962E-01  3.486298E-10  1.390214E-12  4.410555E-12  2.336948E-15  2.824067E-16  4.822198E-18  1.522902E-17  2.408316E-25
    253  1.013070552067E-01  4.158776E-10  1.722404E-12  6.111696E-12  3.310473E-15  4.334527E-16  7.922023E-18  2.765876E-17  4.159114E-25
    254  1.019791947326E-01  4.849323E-10  2.079013E-12  8.166014E-12  4.513171E-15  6.356807E-16  1.235793E-17  4.726795E-17  6.790153E-25
    255  1.025982572428E-01  5.560505E-10  2.461764E-12  1.062448E-11  5.983040E-15  9.018528E-16  1.856488E-17  7.728829E-17  1.064227E-24
    256  1.032644197032E-01  6.408019E-10  2.937762E-12  1.403611E-11  8.067112E-15  1.308765E-15  2.866156E-17  1.307772E-16  1.720131E-24
    257  1.039121745974E-01  7.316763E-10  3.471340E-12  1.831925E-11  1.074205E-14  1.872998E-15  4.357811E-17  2.175199E-16  2.735759E-24
    258  1.045193471709E-01  8.245200E-10  4.040726E-12  2.341945E-11  1.399596E-14  2.612372E-15  6.435019E-17  3.496397E-16  4.215673E-24
    259  1.051181778144E-01  9.230661E-10  4.671950E-12  2.970794E-11  1.809306E-14  3.613406E-15  9.418709E-17  5.566480E-16  6.436542E-24
    260  1.056826419982E-01  1.022112E-09  5.334286E-12  3.702810E-11  2.296073E-14  4.889536E-15  1.344629E-16  8.606177E-16  9.564560E-24
    261  1.062431336111E-01  1.126176E-09  6.060493E-12  4.591994E-11  2.899236E-14  6.583422E-15  1.909819E-16  1.323845E-15  1.414200E-23
    262  1.068146627648E-01  1.237434E-09  6.872493E-12  5.694759E-11  3.662765E-14  8.883523E-15  2.721989E-16  2.047457E-15  2.100288E-23
    263  1.073656177930E-01  1.348988E-09  7.724982E-12  6.978828E-11  4.570278E-14  1.181560E-14  3.817251E-16  3.107645E-15  3.065012E-23
    264  1.079139362418E-01  1.463750E-09  8.643453E-12  8.513973E-11  5.677336E-14  1.564811E-14  5.330159E-16  4.697532E-15  4.454529E-23
    265  1.084202130578E-01  1.572184E-09  9.552504E-12  1.019339E-10  6.912501E-14  2.021924E-14  7.233276E-16  6.861587E-15  6.273651E-23
    266  1.089957947327E-01  1.697344E-09  1.065548E-11  1.245443E-10  8.610144E-14  2.695522E-14  1.019772E-15  1.052143E-14  9.227282E-23
    267  1.095139929398E-01  1.810889E-09  1.171013E-11  1.485903E-10  1.045377E-13  3.480316E-14  1.384914E-15  1.541714E-14  1.302056E-22
    268  1.100036617482E-01  1.918160E-09  1.275841E-11  1.750245E-10  1.252028E-13  4.419394E-14  1.844915E-15  2.207845E-14  1.799092E-22
    269  1.105581599754E-01  2.038325E-09  1.400062E-11  2.098105E-10  1.529682E-13  5.771115E-14  2.543969E-15  3.305378E-14  2.585990E-22
    270  1.111738162549E-01  2.168556E-09  1.544096E-11  2.552470E-10  1.901051E-13  7.725450E-14  3.618350E-15  5.152822E-14  3.852370E-22
    271  1.117276452796E-01  2.281367E-09  1.678342E-11  3.031512E-10  2.302002E-13  1.000618E-13  4.950347E-15  7.660748E-14  5.497116E-22
    272  1.122547306619E-01  2.383371E-09  1.809172E-11  3.555743E-10  2.750804E-13  1.275243E-13  6.647620E-15  1.113917E-13  7.685664E-22
    273  1.128196390807E-01  2.485288E-09  1.951452E-11  4.198262E-10  3.313931E-13  1.646592E-13  9.079421E-15  1.657364E-13  1.096257E-21
    274  1.134172103791E-01  2.582876E-09  2.102595E-11  4.977466E-10  4.014423E-13  2.147223E-13  1.256693E-14  2.512620E-13  1.589061E-21
    275  1.139661173569E-01  2.661439E-09  2.240157E-11  5.791236E-10  4.764825E-13  2.728133E-13  1.686761E-14  3.668943E-13  2.226247E-21
    276  1.145721141816E-01  2.734040E-09  2.388415E-11  6.803003E-10  5.723038E-13  3.533398E-13  2.321344E-14  5.543419E-13  3.212661E-21
    277  1.151138636995E-01  2.784963E-09  2.515740E-11  7.811726E-10  6.704684E-13  4.428898E-13  3.072108E-14  7.977188E-13  4.436330E-21
    278  1.160623872824E-01  2.838150E-09  2.720180E-11  9.825572E-10  8.737980E-13  6.500783E-13  4.959962E-14  1.493340E-12  7.723154E-21
    279  1.166131253687E-01  2.846926E-09  2.824976E-11  1.113354E-09  1.010986E-12  8.059903E-13  6.499699E-14  2.133684E-12  1.057562E-20
    280  1.171578902390E-01  2.839026E-09  2.916267E-11  1.252257E-09  1.161027E-12  9.911351E-13  8.442471E-14  3.019746E-12  1.434898E-20
    281  1.179966344325E-01  2.794070E-09  3.028511E-11  1.483219E-09  1.420420E-12  1.347288E-12  1.248471E-13  5.101655E-12  2.270889E-20
    282  1.184626561866E-01  2.752917E-09  3.075087E-11  1.618898E-09  1.578781E-12  1.587442E-12  1.541357E-13  6.784323E-12  2.911602E-20
    283  1.189221956404E-01  2.701786E-09  3.109426E-11  1.756742E-09  1.744398E-12  1.857413E-12  1.888346E-13  8.944593E-12  3.702512E-20
    284  1.197605220964E-01  2.582855E-09  3.140367E-11  2.016110E-09  2.069587E-12  2.445255E-12  2.702807E-13  1.465343E-11  5.676695E-20
    285  1.205341475296E-01  2.449513E-09  3.134629E-11  2.258780E-09  2.391768E-12  3.106845E-12  3.708002E-13  2.278327E-11  8.299067E-20
    286  1.212540834288E-01  2.309603E-09  3.101133E-11  2.482689E-09  2.706697E-12  3.834813E-12  4.913276E-13  3.394108E-11  1.167057E-19
    287  1.219299358624E-01  2.168565E-09  3.047355E-11  2.687023E-09  3.011616E-12  4.621787E-12  6.325980E-13  4.881294E-11  1.589434E-19
    288  1.225766858039E-01  2.029054E-09  2.979286E-11  2.873432E-09  3.307685E-12  5.468912E-12  7.969264E-13  6.837615E-11  2.112734E-19
    289  1.231854533608E-01  1.895894E-09  2.902163E-11  3.038269E-09  3.587180E-12  6.349492E-12  9.808440E-13  9.304963E-11  2.735896E-19
    290  1.237219182154E-01  1.779084E-09  2.825919E-11  3.173022E-09  3.831490E-12  7.188083E-12  1.168327E-12  1.211411E-10  3.408683E-19
    291  1.242404039059E-01  1.668377E-09  2.747119E-11  3.292372E-09  4.063554E-12  8.047824E-12  1.373215E-12  1.551793E-10  4.184013E-19
    292  1.248086455930E-01  1.550636E-09  2.656638E-11  3.409647E-09  4.311128E-12  9.037056E-12  1.625254E-12  2.018623E-10  5.192794E-19
    293  1.253177247642E-01  1.448709E-09  2.572550E-11  3.501928E-09  4.525267E-12  9.956373E-12  1.875660E-12  2.536911E-10  6.255654E-19
    294  1.258810647447E-01  1.341266E-09  2.478805E-11  3.588926E-09  4.751536E-12  1.099442E-11  2.178587E-12  3.238521E-10  7.618717E-19
    295  1.264205598797E-01  1.244193E-09  2.389769E-11  3.656888E-09  4.956062E-12  1.199333E-11  2.492204E-12  4.055690E-10  9.118904E-19
    296  1.270317883483E-01  1.141081E-09  2.290435E-11  3.715591E-09  5.171806E-12  1.311029E-11  2.871734E-12  5.180703E-10  1.106320E-18
    297  1.275757308169E-01  1.055789E-09  2.204751E-11  3.751583E-09  5.348327E-12  1.407038E-11  3.226435E-12  6.381925E-10  1.301440E-18
    298  1.286048671531E-01  9.115794E-10  2.053494E-11  3.779734E-09  5.640529E-12  1.573306E-11  3.922050E-12  9.235228E-10  1.725056E-18
    299  1.290949488661E-01  8.502141E-10  1.986581E-11  3.776113E-09  5.760403E-12  1.642892E-11  4.254914E-12  1.089273E-09  1.950838E-18
    300  1.295345101683E-01  7.991651E-10  1.930044E-11  3.764486E-09  5.857747E-12  1.698928E-11  4.549138E-12  1.255341E-09  2.164697E-18
    301  1.303954523490E-01  7.094353E-10  1.829205E-11  3.721659E-09  6.022590E-12  1.789589E-11  5.101601E-12  1.630558E-09  2.609687E-18
    302  1.308549873199E-01  6.665037E-10  1.780307E-11  3.689430E-09  6.097774E-12  1.827051E-11  5.376885E-12  1.859515E-09  2.859339E-18
    303  1.312776310019E-01  6.298778E-10  1.738456E-11  3.655051E-09  6.160050E-12  1.854786E-11  5.615015E-12  2.088136E-09  3.094384E-18
    304  1.320787884157E-01  5.673978E-10  1.667276E-11  3.579956E-09  6.262843E-12  1.890566E-11  6.022269E-12  2.569758E-09  3.549228E-18
    305  1.327308179063E-01  5.224393E-10  1.616449E-11  3.511539E-09  6.334425E-12  1.904620E-11  6.306175E-12  3.010355E-09  3.924811E-18
    306  1.333821207310E-01  4.821308E-10  1.571452E-11  3.438737E-09  6.397748E-12  1.906845E-11  6.544904E-12  3.495912E-09  4.301350E-18
    307  1.339749669338E-01  4.490364E-10  1.535268E-11  3.370072E-09  6.450363E-12  1.900473E-11  6.725389E-12  3.978472E-09  4.642437E-18
    308  1.345530840576E-01  4.196297E-10  1.503803E-11  3.301809E-09  6.498360E-12  1.887853E-11  6.867997E-12  4.488645E-09  4.972632E-18
    309  1.351098094661E-01  3.936645E-10  1.476649E-11  3.235493E-09  6.542471E-12  1.870831E-11  6.974928E-12  5.019345E-09  5.287862E-18
    310  1.359304916944E-01  3.591633E-10  1.441883E-11  3.137903E-09  6.605759E-12  1.839965E-11  7.087593E-12  5.876029E-09  5.745715E-18
    311  1.363572082699E-01  3.427795E-10  1.425962E-11  3.087536E-09  6.638376E-12  1.822021E-11  7.126799E-12  6.359420E-09  5.980739E-18
    312  1.367788244083E-01  3.275026E-10  1.411449E-11  3.038126E-09  6.670601E-12  1.803307E-11  7.152071E-12  6.865062E-09  6.211406E-18
    313  1.375777712339E-01  3.008622E-10  1.387175E-11  2.945910E-09  6.732573E-12  1.766979E-11  7.173751E-12  7.903855E-09  6.643624E-18
    314  1.380438267916E-01  2.865741E-10  1.374755E-11  2.893084E-09  6.769542E-12  1.745859E-11  7.173392E-12  8.562697E-09  6.893284E-18
    315  1.384690951451E-01  2.742407E-10  1.364353E-11  2.845513E-09  6.803855E-12  1.726694E-11  7.163545E-12  9.201729E-09  7.120310E-18
    316  1.391087445178E-01  2.568680E-10  1.350292E-11  2.775200E-09  6.856790E-12  1.698716E-11  7.136481E-12  1.023570E-08  7.460630E-18
    317  1.397002518981E-01  2.419581E-10  1.338847E-11  2.711562E-09  6.907358E-12  1.674256E-11  7.102764E-12  1.127611E-08  7.774660E-18
    318  1.402705851668E-01  2.285232E-10  1.329048E-11  2.651459E-09  6.957681E-12  1.652084E-11  7.062906E-12  1.236426E-08  8.077917E-18
    319  1.408634912375E-01  2.154418E-10  1.319993E-11  2.590284E-09  7.011727E-12  1.630555E-11  7.013490E-12  1.359358E-08  8.394837E-18
    320  1.414089642241E-01  2.041502E-10  1.312626E-11  2.535202E-09  7.063133E-12  1.612439E-11  6.965504E-12  1.482015E-08  8.688234E-18
    321  1.419220762512E-01  1.941272E-10  1.306461E-11  2.484428E-09  7.113018E-12  1.596924E-11  6.919447E-12  1.606537E-08  8.966441E-18
    322  1.422771704232E-01  1.875017E-10  1.302581E-11  2.449871E-09  7.148442E-12  1.586930E-11  6.885057E-12  1.698424E-08  9.160798E-18
    323  1.426029315631E-01  1.816386E-10  1.299291E-11  2.418591E-09  7.181613E-12  1.578358E-11  6.852868E-12  1.787068E-08  9.340486E-18
    324  1.430135230101E-01  1.745301E-10  1.295500E-11  2.379739E-09  7.224361E-12  1.568411E-11  6.812652E-12  1.905044E-08  9.568993E-18
    325  1.434683796643E-01  1.670034E-10  1.291738E-11  2.337440E-09  7.272968E-12  1.558500E-11  6.769099E-12  2.044405E-08  9.824984E-18
    326  1.440315208021E-01  1.581594E-10  1.287676E-11  2.286140E-09  7.335033E-12  1.547769E-11  6.716223E-12  2.230646E-08  1.014666E-17
    327  1.445490332405E-01  1.504620E-10  1.284487E-11  2.240037E-09  7.394032E-12  1.539272E-11  6.666443E-12  2.416546E-08  1.044782E-17
    328  1.451370980342E-01  1.421906E-10  1.281470E-11  2.188847E-09  7.463411E-12  1.531322E-11  6.612919E-12  2.646327E-08  1.079666E-17
    329  1.457052374241E-01  1.346488E-10  1.279135E-11  2.140584E-09  7.532905E-12  1.525312E-11  6.565143E-12  2.888859E-08  1.114107E-17
    330  1.463107957421E-01  1.270587E-10  1.277246E-11  2.090429E-09  7.609887E-12  1.520536E-11  6.515012E-12  3.172231E-08  1.151740E-17
    331  1.468752132891E-01  1.203783E-10  1.276021E-11  2.044860E-09  7.684458E-12  1.517622E-11  6.471686E-12  3.461686E-08  1.187749E-17
    332  1.475510939381E-01  1.128482E-10  1.275208E-11  1.991760E-09  7.777502E-12  1.516057E-11  6.426195E-12  3.843823E-08  1.232133E-17
    333  1.481899111058E-01  1.061672E-10  1.275092E-11  1.943045E-09  7.869558E-12  1.516368E-11  6.386688E-12  4.245027E-08  1.275497E-17
    334  1.491767377555E-01  9.662212E-11  1.276132E-11  1.870549E-09  8.020064E-12  1.520210E-11  6.336287E-12  4.951760E-08  1.345433E-17
    335  1.497116139607E-01  9.181522E-11  1.277300E-11  1.832617E-09  8.106028E-12  1.523945E-11  6.315820E-12  5.384485E-08  1.384912E-17
    336  1.502421520731E-01  8.728237E-11  1.278904E-11  1.795955E-09  8.194730E-12  1.528733E-11  6.297163E-12  5.853199E-08  1.425301E-17
    337  1.509052103900E-01  8.193275E-11  1.281503E-11  1.751422E-09  8.310354E-12  1.536246E-11  6.280744E-12  6.499210E-08  1.477531E-17
    338  1.515352476696E-01  7.715512E-11  1.284579E-11  1.710393E-09  8.425319E-12  1.544919E-11  6.272753E-12  7.181783E-08  1.529047E-17
    339  1.521327102765E-01  7.287980E-11  1.288080E-11  1.672655E-09  8.539441E-12  1.554489E-11  6.268573E-12  7.899125E-08  1.579740E-17
    340  1.526678407657E-01  6.925242E-11  1.291687E-11  1.639784E-09  8.645918E-12  1.564175E-11  6.270060E-12  8.605351E-08  1.626756E-17
    341  1.532481602429E-01  6.552280E-11  1.296094E-11  1.605092E-09  8.766030E-12  1.575845E-11  6.277904E-12  9.445992E-08  1.679487E-17
    342  1.535863948111E-01  6.344184E-11  1.298905E-11  1.585321E-09  8.838353E-12  1.583197E-11  6.285012E-12  9.975046E-08  1.711069E-17
    343  1.538995751697E-01  6.157326E-11  1.301693E-11  1.567331E-09  8.907066E-12  1.590382E-11  6.292197E-12  1.049322E-07  1.740939E-17
    344  1.546020187628E-01  5.758075E-11  1.308532E-11  1.527997E-09  9.066915E-12  1.607779E-11  6.314982E-12  1.176036E-07  1.810083E-17
    345  1.552062305672E-01  5.435482E-11  1.315053E-11  1.495238E-09  9.210806E-12  1.624131E-11  6.342271E-12  1.297731E-07  1.871932E-17
    346  1.557875935888E-01  5.142040E-11  1.321922E-11  1.464652E-09  9.355282E-12  1.641089E-11  6.373387E-12  1.427281E-07  1.933553E-17
    347  1.566447447202E-01  4.738087E-11  1.333151E-11  1.421192E-09  9.579571E-12  1.668315E-11  6.429419E-12  1.643477E-07  2.028475E-17
    348  1.574294426159E-01  4.396135E-11  1.344521E-11  1.382968E-09  9.796543E-12  1.695478E-11  6.492910E-12  1.871013E-07  2.119464E-17
    349  1.581710514975E-01  4.095517E-11  1.356345E-11  1.348242E-09  1.001304E-11  1.723234E-11  6.560908E-12  2.116261E-07  2.209218E-17
    350  1.588328903187E-01  3.844598E-11  1.367709E-11  1.318276E-09  1.021529E-11  1.749630E-11  6.630565E-12  2.362929E-07  2.292380E-17
    351  1.594606073659E-01  3.620636E-11  1.379194E-11  1.290695E-09  1.041515E-11  1.776070E-11  6.703671E-12  2.623937E-07  2.373726E-17
    352  1.600565792087E-01  3.419934E-11  1.390822E-11  1.265305E-09  1.061300E-11  1.802547E-11  6.778511E-12  2.899222E-07  2.453330E-17
    353  1.607059625219E-01  3.213727E-11  1.404194E-11  1.238395E-09  1.083685E-11  1.832793E-11  6.867762E-12  3.232561E-07  2.542538E-17
    354  1.613957576202E-01  3.007904E-11  1.419175E-11  1.210605E-09  1.108410E-11  1.866479E-11  6.970502E-12  3.628797E-07  2.639720E-17
    355  1.620398820205E-01  2.827308E-11  1.433998E-11  1.185444E-09  1.132485E-11  1.899531E-11  7.073054E-12  4.042941E-07  2.732745E-17
    356  1.627691861850E-01  2.635444E-11  1.451579E-11  1.157693E-09  1.160770E-11  1.938589E-11  7.198323E-12  4.568615E-07  2.840428E-17
    357  1.634667099868E-01  2.463440E-11  1.469159E-11  1.131819E-09  1.188848E-11  1.977545E-11  7.325853E-12  5.133820E-07  2.945036E-17
    358  1.645369737572E-01  2.219892E-11  1.497624E-11  1.093345E-09  1.233952E-11  2.040423E-11  7.536639E-12  6.136557E-07  3.108342E-17
    359  1.651200899964E-01  2.096659E-11  1.513688E-11  1.072831E-09  1.259406E-11  2.075993E-11  7.658993E-12  6.759293E-07  3.197926E-17
