 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cl37          cl38          cl39          cl40          cl41          cl42          cl43          cl44 
    180  5.987296131417E-02  7.107828E-15  1.069209E-14  1.130550E-13  5.940858E-14  6.551007E-13  3.012617E-13  5.135599E-13  2.395361E-14
    181  6.018239261751E-02  6.637643E-15  1.028916E-14  1.065847E-13  5.716046E-14  6.556398E-13  3.116404E-13  5.534450E-13  2.638519E-14
    182  6.051941164510E-02  6.168974E-15  9.884273E-15  9.976818E-14  5.464618E-14  6.539854E-13  3.222739E-13  5.984971E-13  2.922380E-14
    183  6.081686890997E-02  5.789702E-15  9.554545E-15  9.397771E-14  5.238977E-14  6.506321E-13  3.310183E-13  6.395494E-13  3.189693E-14
    184  6.107970107709E-02  5.479062E-15  9.283277E-15  8.905200E-14  5.038017E-14  6.462349E-13  3.382019E-13  6.767384E-13  3.439135E-14
    185  6.149099227918E-02  5.034482E-15  8.893456E-15  8.172302E-14  4.722941E-14  6.367686E-13  3.483488E-13  7.364892E-13  3.854800E-14
    186  6.184187848266E-02  4.690897E-15  8.591167E-15  7.584811E-14  4.455694E-14  6.263421E-13  3.558891E-13  7.887948E-13  4.234184E-14
    187  6.212841772032E-02  4.432020E-15  8.362468E-15  7.131505E-14  4.240034E-14  6.162836E-13  3.612101E-13  8.321419E-13  4.560292E-14
    188  6.241083345826E-02  4.194009E-15  8.151211E-15  6.708064E-14  4.030730E-14  6.050898E-13  3.656810E-13  8.752419E-13  4.895653E-14
    189  6.286334795077E-02  3.844111E-15  7.838030E-15  6.077444E-14  3.704062E-14  5.847057E-13  3.711734E-13  9.446390E-13  5.460661E-14
    190  6.324448148531E-02  3.575762E-15  7.594549E-15  5.591000E-14  3.439017E-14  5.654313E-13  3.741458E-13  1.002912E-12  5.961222E-14
    191  6.354755735680E-02  3.377458E-15  7.412263E-15  5.232253E-14  3.235656E-14  5.489115E-13  3.754274E-13  1.048934E-12  6.374910E-14
    192  6.382753282149E-02  3.204914E-15  7.251223E-15  4.922221E-14  3.054236E-14  5.328158E-13  3.757401E-13  1.090915E-12  6.768042E-14
    193  6.429792763326E-02  2.935523E-15  6.993267E-15  4.445428E-14  2.764486E-14  5.042388E-13  3.743673E-13  1.159619E-12  7.448684E-14
    194  6.470641913937E-02  2.720056E-15  6.779106E-15  4.073525E-14  2.529034E-14  4.781904E-13  3.712705E-13  1.216753E-12  8.056232E-14
    195  6.514351188605E-02  2.506227E-15  6.557283E-15  3.715583E-14  2.294323E-14  4.494324E-13  3.660625E-13  1.274562E-12  8.718484E-14
    196  6.551961572666E-02  2.334679E-15  6.371261E-15  3.437951E-14  2.106631E-14  4.242453E-13  3.601016E-13  1.321188E-12  9.295550E-14
    197  6.614173306661E-02  2.073417E-15  6.069520E-15  3.034126E-14  1.825218E-14  3.823272E-13  3.474418E-13  1.390572E-12  1.025283E-13
    198  6.666431851744E-02  1.873416E-15  5.819093E-15  2.741930E-14  1.616180E-14  3.474959E-13  3.343900E-13  1.440156E-12  1.104711E-13
    199  6.714973898932E-02  1.702064E-15  5.587750E-15  2.503666E-14  1.443249E-14  3.159371E-13  3.205839E-13  1.478319E-12  1.176677E-13
    200  6.763365269933E-02  1.544065E-15  5.358615E-15  2.293678E-14  1.289767E-14  2.855788E-13  3.054825E-13  1.508530E-12  1.246032E-13
    201  6.810748363549E-02  1.400927E-15  5.134843E-15  2.111068E-14  1.156623E-14  2.572137E-13  2.896669E-13  1.529906E-12  1.310598E-13
    202  6.886988901479E-02  1.192975E-15  4.776457E-15  1.857090E-14  9.743476E-15  2.149217E-13  2.627614E-13  1.546777E-12  1.405588E-13
    203  6.932442343830E-02  1.081269E-15  4.564790E-15  1.725181E-14  8.822518E-15  1.918678E-13  2.462230E-13  1.546606E-12  1.456121E-13
    204  6.977291475786E-02  9.794654E-16  4.358000E-15  1.606917E-14  8.019741E-15  1.707800E-13  2.297975E-13  1.539143E-12  1.500873E-13
    205  7.051837306122E-02  8.275843E-16  4.019700E-15  1.432143E-14  6.888220E-15  1.394603E-13  2.027687E-13  1.511187E-12  1.562701E-13
    206  7.120724846930E-02  7.050274E-16  3.715260E-15  1.290520E-14  6.031292E-15  1.145851E-13  1.786243E-13  1.469424E-12  1.604878E-13
    207  7.185571854523E-02  6.038925E-16  3.437847E-15  1.171411E-14  5.358964E-15  9.454288E-14  1.570448E-13  1.417860E-12  1.630883E-13
    208  7.250556240022E-02  5.151575E-16  3.169784E-15  1.063480E-14  4.791732E-15  7.751646E-14  1.368620E-13  1.355982E-12  1.643342E-13
    209  7.308358088908E-02  4.458671E-16  2.940756E-15  9.757175E-15  4.360348E-15  6.470184E-14  1.202819E-13  1.294004E-12  1.643254E-13
    210  7.365083251161E-02  3.858523E-16  2.725427E-15  8.962353E-15  3.992159E-15  5.402754E-14  1.053390E-13  1.228299E-12  1.633446E-13
    211  7.420607479025E-02  3.340759E-16  2.523916E-15  8.240871E-15  3.675762E-15  4.521215E-14  9.204689E-14  1.160626E-12  1.615105E-13
    212  7.477269193766E-02  2.876557E-16  2.328046E-15  7.556885E-15  3.390298E-15  3.767523E-14  7.984236E-14  1.089489E-12  1.588341E-13
    213  7.532671922740E-02  2.478800E-16  2.146436E-15  6.935416E-15  3.142033E-15  3.153054E-14  6.918295E-14  1.019091E-12  1.555258E-13
    214  7.590819975934E-02  2.114864E-16  1.966230E-15  6.329143E-15  2.908977E-15  2.620435E-14  5.931081E-14  9.455266E-13  1.514322E-13
    215  7.648106882397E-02  1.804027E-16  1.799026E-15  5.774529E-15  2.702661E-15  2.190842E-14  5.082475E-14  8.744599E-13  1.469013E-13
    216  7.706864365518E-02  1.528523E-16  1.638100E-15  5.246855E-15  2.511614E-15  1.831561E-14  4.328714E-14  8.039267E-13  1.418662E-13
    217  7.765097184480E-02  1.293553E-16  1.488893E-15  4.762225E-15  2.339898E-15  1.542647E-14  3.687561E-14  7.371332E-13  1.366127E-13
    218  7.824188421090E-02  1.089125E-16  1.347588E-15  4.306792E-15  2.180999E-15  1.305509E-14  3.134064E-14  6.731593E-13  1.311439E-13
    219  7.883216312169E-02  9.147133E-17  1.216285E-15  3.886212E-15  2.035781E-15  1.114139E-14  2.666924E-14  6.134839E-13  1.256558E-13
    220  7.934760137230E-02  7.836595E-17  1.109442E-15  3.545554E-15  1.918871E-15  9.771129E-15  2.320054E-14  5.650025E-13  1.209183E-13
    221  7.991019390762E-02  6.604871E-17  1.000840E-15  3.200498E-15  1.800507E-15  8.536511E-15  1.998770E-14  5.161117E-13  1.158929E-13
    222  8.044081450283E-02  5.609920E-17  9.058233E-16  2.899427E-15  1.696855E-15  7.575022E-15  1.743396E-14  4.738694E-13  1.113557E-13
    223  8.103419684334E-02  4.663166E-17  8.078304E-16  2.589529E-15  1.589492E-15  6.686673E-15  1.504259E-14  4.309426E-13  1.065664E-13
    224  8.158988408622E-02  3.914749E-17  7.236490E-16  2.323648E-15  1.496308E-15  5.999010E-15  1.318562E-14  3.947668E-13  1.024083E-13
    225  8.219791245697E-02  3.227485E-17  6.395884E-16  2.058301E-15  1.401677E-15  5.373641E-15  1.151184E-14  3.594320E-13  9.826963E-14
    226  8.273529679330E-02  2.718118E-17  5.719525E-16  1.844788E-15  1.323915E-15  4.909182E-15  1.029331E-14  3.316308E-13  9.498660E-14
    227  8.327310875316E-02  2.286943E-17  5.101696E-16  1.649635E-15  1.251091E-15  4.510700E-15  9.278948E-15  3.067507E-13  9.205731E-14
    228  8.381967664174E-02  1.917952E-17  4.530447E-16  1.468995E-15  1.181416E-15  4.160168E-15  8.426304E-15  2.842264E-13  8.944697E-14
    229  8.442137901789E-02  1.579895E-17  3.962699E-16  1.289152E-15  1.108926E-15  3.824110E-15  7.659686E-15  2.622719E-13  8.697547E-14
    230  8.496109010092E-02  1.327435E-17  3.503273E-16  1.143291E-15  1.047048E-15  3.557297E-15  7.097015E-15  2.447239E-13  8.506567E-14
    231  8.556251684447E-02  1.093428E-17  3.041985E-16  9.964255E-16  9.804585E-16  3.288652E-15  6.583722E-15  2.272064E-13  8.323121E-14
    232  8.609514523980E-02  9.210053E-18  2.674177E-16  8.789330E-16  9.228175E-16  3.069231E-15  6.209514E-15  2.131686E-13  8.180419E-14
    233  8.668730402486E-02  7.609750E-18  2.306117E-16  7.609155E-16  8.595843E-16  2.839775E-15  5.862646E-15  1.988244E-13  8.034661E-14
    234  8.725638446658E-02  6.333235E-18  1.989589E-16  6.589805E-16  7.990910E-16  2.628972E-15  5.581866E-15  1.859992E-13  7.898950E-14
    235  8.784892152766E-02  5.229255E-18  1.695792E-16  5.639205E-16  7.359821E-16  2.415889E-15  5.329034E-15  1.733897E-13  7.753546E-14
    236  8.837914431516E-02  4.402726E-18  1.461549E-16  4.877644E-16  6.793645E-16  2.228961E-15  5.125959E-15  1.625551E-13  7.612099E-14
    237  8.927467123273E-02  3.283864E-18  1.122165E-16  3.767313E-16  5.839357E-16  1.919593E-15  4.809708E-15  1.448342E-13  7.329891E-14
    238  9.009385267910E-02  2.501051E-18  8.682666E-17  2.930281E-16  4.981189E-16  1.644612E-15  4.526590E-15  1.290749E-13  7.010406E-14
    239  9.088007009323E-02  1.914884E-18  6.695865E-17  2.270699E-16  4.190376E-16  1.391927E-15  4.245518E-15  1.142592E-13  6.638049E-14
    240  9.160938796651E-02  1.485525E-18  5.202491E-17  1.771850E-16  3.503030E-16  1.171850E-15  3.969557E-15  1.009166E-13  6.237927E-14
    241  9.231864750676E-02  1.152723E-18  4.031003E-17  1.378419E-16  2.891653E-16  9.751078E-16  3.686338E-15  8.846939E-14  5.805408E-14
    242  9.335415502949E-02  7.858390E-19  2.735933E-17  9.409777E-17  2.119809E-16  7.245304E-16  3.253663E-15  7.158618E-14  5.120395E-14
    243  9.429165011748E-02  5.486314E-19  1.902894E-17  6.580097E-17  1.554954E-16  5.388378E-16  2.855393E-15  5.802755E-14  4.481525E-14
    244  9.514750284226E-02  3.918713E-19  1.355790E-17  4.713131E-17  1.147086E-16  4.029948E-16  2.500500E-15  4.726848E-14  3.910487E-14
    245  9.592869681963E-02  2.869668E-19  9.910165E-18  3.463666E-17  8.561667E-17  3.048406E-16  2.193278E-15  3.887213E-14  3.420379E-14
    246  9.638259128200E-02  2.392027E-19  8.249696E-18  2.893229E-17  7.182234E-17  2.578076E-16  2.024893E-15  3.458546E-14  3.152356E-14
    247  9.686466198075E-02  1.971662E-19  6.786288E-18  2.389393E-17  5.937594E-17  2.150278E-16  1.855527E-15  3.049986E-14  2.884731E-14
    248  9.745016881397E-02  1.560944E-19  5.351608E-18  1.894162E-17  4.692708E-17  1.718390E-16  1.664058E-15  2.614773E-14  2.585161E-14
    249  9.798964068785E-02  1.261256E-19  4.299488E-18  1.529889E-17  3.766298E-17  1.393729E-16  1.502216E-15  2.268071E-14  2.334410E-14
    250  9.892639389759E-02  8.772151E-20  2.941390E-18  1.057615E-17  2.559800E-17  9.653483E-17  1.255432E-15  1.774892E-14  1.955968E-14
    251  9.977784733458E-02  6.375747E-20  2.085988E-18  7.582760E-18  1.803016E-17  6.923175E-17  1.068888E-15  1.431546E-14  1.676253E-14
    252  1.005622893962E-01  4.801921E-20  1.521919E-18  5.595233E-18  1.311747E-17  5.126000E-17  9.282255E-16  1.187962E-14  1.469067E-14
    253  1.013070552067E-01  3.706431E-20  1.129976E-18  4.203954E-18  9.794346E-18  3.896678E-17  8.216787E-16  1.012401E-14  1.317474E-14
    254  1.019791947326E-01  2.958052E-20  8.647231E-19  3.254998E-18  7.619838E-18  3.085887E-17  7.475630E-16  8.939149E-15  1.217333E-14
    255  1.025982572428E-01  2.417961E-20  6.764616E-19  2.576112E-18  6.134017E-18  2.529761E-17  6.975064E-16  8.143398E-15  1.155810E-14
    256  1.032644197032E-01  1.957907E-20  5.199009E-19  2.006647E-18  4.953599E-18  2.088580E-17  6.629051E-16  7.576986E-15  1.124194E-14
    257  1.039121745974E-01  1.601997E-20  4.027766E-19  1.576477E-18  4.116651E-18  1.778573E-17  6.483008E-16  7.290406E-15  1.129240E-14
    258  1.045193471709E-01  1.331317E-20  3.172040E-19  1.259008E-18  3.539562E-18  1.568904E-17  6.515965E-16  7.244238E-15  1.168305E-14
    259  1.051181778144E-01  1.111491E-20  2.507257E-19  1.009798E-18  3.118299E-18  1.420916E-17  6.707160E-16  7.402949E-15  1.242879E-14
    260  1.056826419982E-01  9.385763E-21  2.008973E-19  8.209857E-19  2.822230E-18  1.322242E-17  7.029319E-16  7.733047E-15  1.349134E-14
    261  1.062431336111E-01  7.935496E-21  1.611972E-19  6.688770E-19  2.601117E-18  1.254107E-17  7.482636E-16  8.230535E-15  1.492490E-14
    262  1.068146627648E-01  6.685500E-21  1.287643E-19  5.431350E-19  2.432336E-18  1.208122E-17  8.073326E-16  8.910763E-15  1.682431E-14
    263  1.073656177930E-01  5.663212E-21  1.036636E-19  4.446017E-19  2.310213E-18  1.180712E-17  8.755637E-16  9.729140E-15  1.912165E-14
    264  1.079139362418E-01  4.793888E-21  8.348820E-20  3.643760E-19  2.217886E-18  1.165570E-17  9.534809E-16  1.069758E-14  2.190528E-14
    265  1.084202130578E-01  4.104350E-21  6.832577E-20  3.032894E-19  2.152282E-18  1.159691E-17  1.032753E-15  1.172346E-14  2.496462E-14
    266  1.089957947327E-01  3.433644E-21  5.436218E-20  2.462354E-19  2.094838E-18  1.159968E-17  1.129276E-15  1.303465E-14  2.907290E-14
    267  1.095139929398E-01  2.918116E-21  4.420831E-20  2.041161E-19  2.054805E-18  1.164842E-17  1.219907E-15  1.433550E-14  3.339387E-14
    268  1.100036617482E-01  2.496756E-21  3.632265E-20  1.709213E-19  2.024625E-18  1.172372E-17  1.306829E-15  1.565559E-14  3.805147E-14
    269  1.105581599754E-01  2.087542E-21  2.904213E-20  1.397811E-19  1.997449E-18  1.183593E-17  1.403683E-15  1.723793E-14  4.405487E-14
    270  1.111738162549E-01  1.705988E-21  2.261711E-20  1.117757E-19  1.973908E-18  1.198704E-17  1.505272E-15  1.907140E-14  5.168131E-14
    271  1.117276452796E-01  1.418133E-21  1.802612E-20  9.135601E-20  1.957199E-18  1.214248E-17  1.587740E-15  2.075035E-14  5.941374E-14
    272  1.122547306619E-01  1.186281E-21  1.450119E-20  7.536417E-20  1.944254E-18  1.230658E-17  1.654903E-15  2.233653E-14  6.755238E-14
    273  1.128196390807E-01  9.772062E-22  1.146521E-20  6.129662E-20  1.932652E-18  1.249982E-17  1.711332E-15  2.398116E-14  7.711448E-14
    274  1.134172103791E-01  7.936978E-22  8.923595E-21  4.923558E-20  1.921868E-18  1.272343E-17  1.750333E-15  2.560149E-14  8.810569E-14
    275  1.139661173569E-01  6.539164E-22  7.073840E-21  4.023348E-20  1.912359E-18  1.294596E-17  1.765085E-15  2.692499E-14  9.887179E-14
    276  1.145721141816E-01  5.267421E-22  5.462664E-21  3.217917E-20  1.900950E-18  1.320896E-17  1.756301E-15  2.815053E-14  1.113976E-13
    277  1.151138636995E-01  4.333050E-22  4.327934E-21  2.634258E-20  1.888746E-18  1.345636E-17  1.725893E-15  2.899360E-14  1.230108E-13
    278  1.160623872824E-01  3.062749E-22  2.864604E-21  1.851726E-20  1.859736E-18  1.390533E-17  1.623339E-15  2.976832E-14  1.434789E-13
    279  1.166131253687E-01  2.499202E-22  2.248930E-21  1.507733E-20  1.836415E-18  1.416355E-17  1.538681E-15  2.978590E-14  1.551470E-13
    280  1.171578902390E-01  2.040722E-22  1.766979E-21  1.229239E-20  1.807445E-18  1.440701E-17  1.440306E-15  2.948185E-14  1.662200E-13
    281  1.179966344325E-01  1.489245E-22  1.213923E-21  8.952646E-21  1.749930E-18  1.473948E-17  1.268050E-15  2.838956E-14  1.815709E-13
    282  1.184626561866E-01  1.248928E-22  9.836450E-22  7.497986E-21  1.710580E-18  1.488998E-17  1.166286E-15  2.749871E-14  1.890690E-13
    283  1.189221956404E-01  1.049184E-22  7.984912E-22  6.289384E-21  1.666515E-18  1.500736E-17  1.064627E-15  2.645046E-14  1.956122E-13
    284  1.197605220964E-01  7.616184E-23  5.437504E-22  4.547762E-21  1.573273E-18  1.512914E-17  8.816016E-16  2.415059E-14  2.046229E-13
    285  1.205341475296E-01  5.656420E-23  3.801592E-22  3.360095E-21  1.473823E-18  1.511616E-17  7.240085E-16  2.175497E-14  2.097422E-13
    286  1.212540834288E-01  4.279669E-23  2.716809E-22  2.526349E-21  1.371955E-18  1.498683E-17  5.919926E-16  1.940349E-14  2.115049E-13
    287  1.219299358624E-01  3.286728E-23  1.977019E-22  1.926541E-21  1.270419E-18  1.475998E-17  4.832468E-16  1.717901E-14  2.104945E-13
    288  1.225766858039E-01  2.547895E-23  1.456107E-22  1.482578E-21  1.170057E-18  1.444881E-17  3.939401E-16  1.511960E-14  2.075156E-13
    289  1.231854533608E-01  2.000159E-23  1.089961E-22  1.155464E-21  1.074494E-18  1.407721E-17  3.224739E-16  1.327005E-14  2.028097E-13
    290  1.237219182154E-01  1.612509E-23  8.432928E-23  9.256384E-22  9.906832E-19  1.369161E-17  2.690689E-16  1.173884E-14  1.973086E-13
    291  1.242404039059E-01  1.306781E-23  6.575592E-23  7.459770E-22  9.110520E-19  1.327254E-17  2.253271E-16  1.036836E-14  1.911118E-13
    292  1.248086455930E-01  1.035173E-23  5.001339E-23  5.879016E-22  8.262422E-19  1.276770E-17  1.852684E-16  8.994831E-15  1.834477E-13
    293  1.253177247642E-01  8.378171E-24  3.908408E-23  4.740475E-22  7.530523E-19  1.228107E-17  1.553851E-16  7.868530E-15  1.756161E-13
    294  1.258810647447E-01  6.609660E-24  2.972553E-23  3.731140E-22  6.758933E-19  1.171241E-17  1.281435E-16  6.751684E-15  1.664310E-13
    295  1.264205598797E-01  5.250279E-24  2.285033E-23  2.963630E-22  6.062640E-19  1.114557E-17  1.069037E-16  5.805811E-15  1.573204E-13
    296  1.270317883483E-01  4.027323E-24  1.693544E-23  2.279598E-22  5.327526E-19  1.048569E-17  8.749031E-17  4.862685E-15  1.464891E-13
    297  1.275757308169E-01  3.168272E-24  1.295604E-23  1.803218E-22  4.724120E-19  9.890605E-18  7.363424E-17  4.132874E-15  1.366182E-13
    298  1.286048671531E-01  1.990913E-24  7.786880E-24  1.156571E-22  3.717475E-19  8.769833E-18  5.416772E-17  3.012688E-15  1.182763E-13
    299  1.290949488661E-01  1.588270E-24  6.095262E-24  9.356360E-23  3.298577E-19  8.247159E-18  4.721835E-17  2.577552E-15  1.095353E-13
    300  1.295345101683E-01  1.293036E-24  4.891802E-24  7.739313E-23  2.955453E-19  7.789216E-18  4.197267E-17  2.237434E-15  1.019310E-13
    301  1.303954523490E-01  8.579237E-25  3.174130E-24  5.346011E-23  2.368106E-19  6.930844E-18  3.380839E-17  1.690965E-15  8.789284E-14
    302  1.308549873199E-01  6.865025E-25  2.515576E-24  4.391280E-23  2.096942E-19  6.496553E-18  3.033064E-17  1.451887E-15  8.070060E-14
    303  1.312776310019E-01  5.578648E-25  2.030411E-24  3.667727E-23  1.871743E-19  6.113677E-18  2.755954E-17  1.260731E-15  7.436953E-14
    304  1.320787884157E-01  3.742744E-25  1.351256E-24  2.615251E-23  1.503220E-19  5.434378E-18  2.320642E-17  9.645370E-16  6.331825E-14
    305  1.327308179063E-01  2.689996E-25  9.683809E-25  1.991701E-23  1.253218E-19  4.927120E-18  2.033544E-17  7.750020E-16  5.511458E-14
    306  1.333821207310E-01  1.925295E-25  6.937812E-25  1.522056E-23  1.042229E-19  4.461110E-18  1.792603E-17  6.226024E-16  4.759875E-14
    307  1.339749669338E-01  1.415172E-25  5.119402E-25  1.195400E-23  8.796735E-20  4.071723E-18  1.605214E-17  5.112464E-16  4.147295E-14
    308  1.345530840576E-01  1.045008E-25  3.804841E-25  9.472110E-24  7.444534E-20  3.722280E-18  1.445989E-17  4.225704E-16  3.605718E-14
    309  1.351098094661E-01  7.783231E-26  2.858525E-25  7.590778E-24  6.330443E-20  3.412411E-18  1.310774E-17  3.522179E-16  3.129518E-14
    310  1.359304916944E-01  5.021695E-26  1.876319E-25  5.506754E-24  4.976211E-20  3.000553E-18  1.138401E-17  2.712459E-16  2.523067E-14
    311  1.363572082699E-01  3.992798E-26  1.507493E-25  4.671994E-24  4.387262E-20  2.805918E-18  1.059392E-17  2.376365E-16  2.247317E-14
    312  1.367788244083E-01  3.179285E-26  1.214606E-25  3.977434E-24  3.871190E-20  2.625613E-18  9.873817E-18  2.088599E-16  1.994844E-14
    313  1.375777712339E-01  2.060046E-26  8.076336E-26  2.945572E-24  3.050403E-20  2.314803E-18  8.656079E-18  1.650461E-16  1.583411E-14
    314  1.380438267916E-01  1.598070E-26  6.369753E-26  2.479158E-24  2.652865E-20  2.150671E-18  8.023331E-18  1.447525E-16  1.380853E-14
    315  1.384690951451E-01  1.266393E-26  5.131646E-26  2.121562E-24  2.334003E-20  2.010881E-18  7.489095E-18  1.288045E-16  1.213773E-14
    316  1.391087445178E-01  8.916890E-27  3.711735E-26  1.683428E-24  1.923455E-20  1.817402E-18  6.755953E-18  1.088194E-16  9.961633E-15
    317  1.397002518981E-01  6.443815E-27  2.755125E-26  1.363668E-24  1.607234E-20  1.655053E-18  6.145626E-18  9.388504E-17  8.296659E-15
    318  1.402705851668E-01  4.709317E-27  2.069856E-26  1.116075E-24  1.350594E-20  1.512162E-18  5.611478E-18  8.199209E-17  6.953570E-15
    319  1.408634912375E-01  3.398057E-27  1.539651E-26  9.086521E-25  1.126015E-20  1.376516E-18  5.106570E-18  7.167832E-17  5.781790E-15
    320  1.414089642241E-01  2.517276E-27  1.174555E-26  7.539458E-25  9.519849E-21  1.262466E-18  4.683445E-18  6.373653E-17  4.903501E-15
    321  1.419220762512E-01  1.899064E-27  9.119802E-27  6.339255E-25  8.125152E-21  1.163801E-18  4.318237E-18  5.735865E-17  4.228569E-15
    322  1.422771704232E-01  1.562545E-27  7.659155E-27  5.628314E-25  7.277654E-21  1.099992E-18  4.082368E-18  5.343789E-17  3.825910E-15
    323  1.426029315631E-01  1.306830E-27  6.530090E-27  5.050633E-25  6.576370E-21  1.044510E-18  3.877459E-18  5.015937E-17  3.502912E-15
    324  1.430135230101E-01  1.043711E-27  5.346015E-27  4.411233E-25  5.786337E-21  9.785398E-19  3.634000E-18  4.641365E-17  3.156221E-15
    325  1.434683796643E-01  8.141353E-28  4.288661E-27  3.802539E-25  5.019808E-21  9.103037E-19  3.382349E-18  4.270091E-17  2.842468E-15
    326  1.440315208021E-01  5.991948E-28  3.270413E-27  3.170436E-25  4.207535E-21  8.323476E-19  3.094992E-18  3.863735E-17  2.540233E-15
    327  1.445490332405E-01  4.524384E-28  2.552842E-27  2.687480E-25  3.574370E-21  7.665308E-19  2.852429E-18  3.533099E-17  2.329523E-15
    328  1.451370980342E-01  3.293307E-28  1.930875E-27  2.232380E-25  2.968123E-21  6.980278E-19  2.599975E-18  3.200613E-17  2.164535E-15
    329  1.457052374241E-01  2.427400E-28  1.477600E-27  1.870166E-25  2.479014E-21  6.376614E-19  2.377468E-18  2.916140E-17  2.069215E-15
    330  1.463107957421E-01  1.756690E-28  1.113193E-27  1.551865E-25  2.043936E-21  5.789855E-19  2.161097E-18  2.645653E-17  2.022375E-15
    331  1.468752132891E-01  1.302093E-28  8.567438E-28  1.306819E-25  1.706264E-21  5.291414E-19  1.977193E-18  2.420036E-17  2.025529E-15
    332  1.475510939381E-01  9.126783E-29  6.280150E-28  1.066475E-25  1.373590E-21  4.750551E-19  1.777495E-18  2.178846E-17  2.082073E-15
    333  1.481899111058E-01  6.540762E-29  4.693374E-28  8.820945E-26  1.117723E-21  4.289729E-19  1.607191E-18  1.975464E-17  2.180417E-15
    334  1.491767377555E-01  3.940669E-29  3.009597E-28  6.608175E-26  8.115669E-22  3.663749E-19  1.375556E-18  1.701439E-17  2.411021E-15
    335  1.497116139607E-01  2.998888E-29  2.370328E-28  5.663129E-26  6.818642E-22  3.363458E-19  1.264292E-18  1.570544E-17  2.572972E-15
    336  1.502421520731E-01  2.296280E-29  1.873891E-28  4.865599E-26  5.731191E-22  3.089583E-19  1.162710E-18  1.451134E-17  2.757167E-15
    337  1.509052103900E-01  1.654036E-29  1.400711E-28  4.032841E-26  4.609746E-22  2.778422E-19  1.047167E-18  1.315377E-17  3.020481E-15
    338  1.515352476696E-01  1.215365E-29  1.065005E-28  3.380551E-26  3.746033E-22  2.511842E-19  9.480515E-19  1.198801E-17  3.303607E-15
    339  1.521327102765E-01  9.113714E-30  8.227623E-29  2.863965E-26  3.073184E-22  2.282420E-19  8.626381E-19  1.097990E-17  3.600505E-15
    340  1.526678407657E-01  7.059595E-30  6.541148E-29  2.471867E-26  2.572409E-22  2.094749E-19  7.926842E-19  1.015139E-17  3.889716E-15
    341  1.532481602429E-01  5.390507E-30  5.111668E-29  2.109935E-26  2.120196E-22  1.908629E-19  7.232251E-19  9.325325E-18  4.227267E-15
    342  1.535863948111E-01  4.579820E-30  4.429581E-29  1.925062E-26  1.893637E-22  1.807836E-19  6.855708E-19  8.875529E-18  4.434918E-15
    343  1.538995751697E-01  3.961360E-30  3.881733E-29  1.768935E-26  1.704706E-22  1.719178E-19  6.524243E-19  8.477833E-18  4.633919E-15
    344  1.546020187628E-01  2.945270E-30  2.895884E-29  1.465228E-26  1.345943E-22  1.535835E-19  5.838005E-19  7.649730E-18  5.102818E-15
    345  1.552062305672E-01  2.254768E-30  2.254366E-29  1.247797E-26  1.097833E-22  1.393881E-19  5.305896E-19  7.002311E-18  5.528228E-15
    346  1.557875935888E-01  1.761078E-30  1.775021E-29  1.070218E-26  9.015067E-23  1.269612E-19  4.839426E-19  6.429343E-18  5.952725E-15
    347  1.566447447202E-01  1.286630E-30  1.254039E-29  8.550327E-27  6.733351E-23  1.106293E-19  4.225349E-19  5.665846E-18  6.596873E-15
    348  1.574294426159E-01  1.000000E-30  9.148885E-30  6.975033E-27  5.150082E-23  9.752919E-20  3.731838E-19  5.043328E-18  7.192589E-15
    349  1.581710514975E-01  1.000000E-30  6.810004E-30  5.761499E-27  3.990426E-23  8.656872E-20  3.318170E-19  4.512887E-18  7.743920E-15
    350  1.588328903187E-01  1.000000E-30  5.247986E-30  4.863605E-27  3.176056E-23  7.783399E-20  2.987959E-19  4.083541E-18  8.213907E-15
    351  1.594606073659E-01  1.000000E-30  4.110919E-30  4.145199E-27  2.555755E-23  7.036247E-20  2.705067E-19  3.710682E-18  8.627611E-15
    352  1.600565792087E-01  1.000000E-30  3.267190E-30  3.563836E-27  2.076867E-23  6.392912E-20  2.461119E-19  3.384576E-18  8.979214E-15
    353  1.607059625219E-01  1.000000E-30  2.554177E-30  3.025211E-27  1.655782E-23  5.758699E-20  2.220276E-19  3.058727E-18  9.306742E-15
    354  1.613957576202E-01  1.000000E-30  1.976525E-30  2.543752E-27  1.300367E-23  5.153307E-20  1.990009E-19  2.743195E-18  9.576916E-15
    355  1.620398820205E-01  1.000000E-30  1.555022E-30  2.164695E-27  1.036249E-23  4.645035E-20  1.796368E-19  2.474426E-18  9.743112E-15
    356  1.627691861850E-01  1.000000E-30  1.198345E-30  1.804487E-27  8.008171E-24  4.129437E-20  1.599616E-19  2.198841E-18  9.824800E-15
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.516732E-27  6.249756E-24  3.689003E-20  1.431255E-19  1.961024E-18  9.788068E-15
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.162579E-27  4.261307E-24  3.101325E-20  1.206134E-19  1.641045E-18  9.512393E-15
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.005833E-27  3.455374E-24  2.820623E-20  1.098391E-19  1.487766E-18  9.259566E-15
