 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ar39          ar40          ar41          ar42          ar43          ar44          ar45          ar46 
    360  1.656939516385E-01  1.000000E-30  7.614853E-30  3.547964E-29  6.113390E-26  4.761773E-25  4.152384E-23  2.365980E-19  4.547610E-18
    361  1.664404283242E-01  1.000000E-30  5.446052E-30  2.558252E-29  4.474331E-26  3.645505E-25  3.272474E-23  1.737831E-19  3.321019E-18
    362  1.671401020014E-01  1.000000E-30  3.987466E-30  1.892001E-29  3.335783E-26  2.841122E-25  2.624654E-23  1.284659E-19  2.456042E-18
    363  1.682228463170E-01  1.000000E-30  2.472935E-30  1.198126E-29  2.112071E-26  1.934965E-25  1.874232E-23  7.835155E-20  1.516125E-18
    364  1.688914277275E-01  1.000000E-30  1.837246E-30  9.090416E-30  1.590815E-26  1.528459E-25  1.527251E-23  5.697537E-20  1.119686E-18
    365  1.695862681704E-01  1.000000E-30  1.351168E-30  6.861610E-30  1.182735E-26  1.196636E-25  1.236625E-23  4.036539E-20  8.111211E-19
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  4.159604E-30  6.789906E-27  7.606666E-26  8.401074E-24  2.074473E-20  4.432297E-19
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  2.679093E-30  4.054532E-27  5.021886E-26  5.917534E-24  1.095367E-20  2.537385E-19
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.916955E-30  2.656728E-27  3.586788E-26  4.466588E-24  6.460701E-21  1.630981E-19
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.424986E-30  1.799764E-27  2.638291E-26  3.460649E-24  3.979780E-21  1.106083E-19
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.086436E-30  1.210561E-27  1.934801E-26  2.679468E-24  2.459735E-21  7.672084E-20
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.088881E-28  1.415120E-26  2.071895E-24  1.537662E-21  5.482462E-20
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.514295E-28  1.053458E-26  1.628178E-24  1.014875E-21  4.155106E-20
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.522331E-28  7.475196E-27  1.230706E-24  6.532255E-22  3.160499E-20
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.280996E-28  5.370833E-27  9.414066E-25  4.517625E-22  2.554677E-20
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.410581E-28  3.731885E-27  7.007126E-25  3.205786E-22  2.118825E-20
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.935998E-29  2.643791E-27  5.306048E-25  2.453395E-22  1.842327E-20
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.466679E-29  1.824807E-27  3.931795E-25  1.929313E-22  1.629912E-20
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.348042E-29  1.259755E-27  2.916989E-25  1.572467E-22  1.471972E-20
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.560085E-29  7.032961E-28  1.822601E-25  1.187989E-22  1.285703E-20
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.431065E-30  3.950055E-28  1.142746E-25  9.208733E-23  1.144317E-20
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.851560E-30  2.329090E-28  7.449042E-26  7.324538E-23  1.036884E-20
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.154850E-30  1.425556E-28  5.007614E-26  5.895846E-23  9.489343E-21
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.295176E-30  8.986351E-29  3.449449E-26  4.764743E-23  8.726629E-21
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.725171E-29  2.406097E-26  3.821834E-23  8.016124E-21
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.809345E-29  1.749589E-26  3.085582E-23  7.384407E-21
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.579071E-29  1.300048E-26  2.470403E-23  6.775120E-21
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.687100E-29  9.558097E-27  1.886415E-23  6.089669E-21
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.171654E-29  7.455994E-27  1.446872E-23  5.466412E-21
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.979871E-30  5.838259E-27  1.027926E-23  4.733602E-21
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.934184E-30  4.892874E-27  7.245090E-24  4.062457E-21
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.732812E-30  4.250497E-27  4.733523E-24  3.349341E-21
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.238640E-30  3.906474E-27  3.114456E-24  2.750463E-21
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.242978E-30  3.629666E-27  1.530256E-24  1.934821E-21
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.411303E-30  3.562537E-27  1.034196E-24  1.573941E-21
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.741937E-30  3.533185E-27  7.143439E-25  1.278310E-21
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.306605E-30  3.535092E-27  4.784524E-25  9.946289E-22
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.920672E-30  3.565608E-27  3.569896E-25  8.011465E-22
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.570493E-30  3.618289E-27  2.885806E-25  6.594204E-22
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.449059E-30  3.702064E-27  2.469120E-25  5.450722E-22
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.368266E-30  3.809758E-27  2.263939E-25  4.661180E-22
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.012072E-29  4.030007E-27  2.160912E-25  3.888558E-22
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.120815E-29  4.191046E-27  2.172635E-25  3.614978E-22
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.261130E-29  4.400095E-27  2.226424E-25  3.417989E-22
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.572751E-29  4.878891E-27  2.412720E-25  3.256822E-22
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.911935E-29  5.445154E-27  2.672125E-25  3.255804E-22
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.281030E-29  6.090677E-27  2.984988E-25  3.332304E-22
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.673718E-29  6.791515E-27  3.332602E-25  3.443411E-22
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.081835E-29  7.533969E-27  3.704701E-25  3.567687E-22
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.854211E-29  8.951991E-27  4.419384E-25  3.795905E-22
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.360088E-29  9.913724E-27  4.905291E-25  3.938384E-22
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.894951E-29  1.092847E-26  5.418083E-25  4.077478E-22
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.627438E-29  1.231663E-26  6.119357E-25  4.250801E-22
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.462130E-29  1.391287E-26  6.925322E-25  4.429303E-22
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.028160E-29  1.691027E-26  8.437060E-25  4.716775E-22
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.790022E-29  2.030643E-26  1.014761E-24  4.986286E-22
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.170874E-28  2.401703E-26  1.201411E-24  5.231778E-22
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.532057E-28  3.096924E-26  1.550516E-24  5.598061E-22
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.762655E-28  3.542399E-26  1.773891E-24  5.788000E-22
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.018643E-28  4.034479E-26  2.020357E-24  5.968864E-22
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.313613E-28  4.600470E-26  2.303528E-24  6.148149E-22
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.650600E-28  5.246291E-26  2.626270E-24  6.324055E-22
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.336706E-28  6.554237E-26  3.278792E-24  6.613927E-22
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.786121E-28  7.410454E-26  3.705255E-24  6.769582E-22
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.261393E-28  8.313671E-26  4.154570E-24  6.912897E-22
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.414810E-28  1.049444E-25  5.237263E-24  7.197427E-22
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.617086E-28  1.275940E-25  6.358934E-24  7.433227E-22
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.985002E-28  1.532667E-25  7.627255E-24  7.656186E-22
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.640664E-28  1.842287E-25  9.153064E-24  7.886950E-22
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.147116E-27  2.183526E-25  1.083041E-23  8.112200E-22
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.374551E-27  2.606069E-25  1.290188E-23  8.366687E-22
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.613906E-27  3.049445E-25  1.506965E-23  8.617562E-22
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.152519E-27  4.043166E-25  1.990959E-23  9.154700E-22
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.862642E-27  5.347628E-25  2.623055E-23  9.850421E-22
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.790693E-27  7.045418E-25  3.441283E-23  1.077436E-21
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.961590E-27  9.179575E-25  4.464043E-23  1.197799E-21
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.379986E-27  1.175673E-24  5.692163E-23  1.348875E-21
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.395456E-27  1.721573E-24  8.274087E-23  1.684441E-21
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.330597E-26  2.426987E-24  1.158064E-22  2.138283E-21
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.818035E-26  3.303887E-24  1.565599E-22  2.721176E-21
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.460004E-26  4.456323E-24  2.096702E-22  3.505385E-21
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.280675E-26  5.927032E-24  2.768785E-22  4.523178E-21
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.288981E-26  7.731627E-24  3.586663E-22  5.786678E-21
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.452263E-26  1.159873E-23  5.320606E-22  8.521233E-21
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.322510E-26  1.672466E-23  7.590415E-22  1.217123E-20
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.307647E-25  2.342605E-23  1.052290E-21  1.696044E-20
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.779597E-25  3.185040E-23  1.416822E-21  2.299243E-20
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.798947E-25  5.005316E-23  2.193540E-21  3.604136E-20
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.217660E-25  7.540415E-23  3.258125E-21  5.422600E-20
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.162591E-25  1.101935E-22  4.697246E-21  7.918919E-20
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.846148E-25  1.582504E-22  6.656581E-21  1.136832E-19
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.194675E-30  1.245730E-24  2.229995E-22  9.259609E-21  1.601758E-19
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.437769E-30  1.735438E-24  3.109186E-22  1.274599E-20  2.233363E-19
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.728158E-30  2.398538E-24  4.301212E-22  1.740942E-20  3.090223E-19
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.134076E-30  3.259149E-24  5.850209E-22  2.339026E-20  4.204470E-19
    455  3.714655117309E-01  1.000000E-30  1.094513E-30  1.000000E-30  2.826390E-30  4.387261E-24  7.883011E-22  3.113990E-20  5.667901E-19
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.313213E-30  5.884108E-24  1.058309E-21  4.130487E-20  7.613433E-19
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.112698E-30  9.118479E-24  1.642420E-21  6.294720E-20  1.182770E-18
    458  3.865190953769E-01  1.000000E-30  1.074748E-30  1.000000E-30  6.811832E-30  1.398750E-23  2.522653E-21  9.495980E-20  1.818889E-18
    459  3.928522091207E-01  1.000000E-30  1.100717E-30  1.000000E-30  1.125442E-29  2.272321E-23  4.102877E-21  1.513045E-19  2.963120E-18
    460  3.991093841216E-01  1.000000E-30  1.325454E-30  1.000000E-30  2.080715E-29  3.665216E-23  6.622475E-21  2.393069E-19  4.791533E-18
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.820791E-29  5.927975E-23  1.071224E-20  3.792602E-19  7.766050E-18
    462  4.147392755742E-01  1.000000E-30  1.306303E-30  1.000000E-30  9.942979E-29  1.203839E-22  2.172418E-20  7.464664E-19  1.579992E-17
    463  4.232199499949E-01  1.000000E-30  1.821075E-30  1.050035E-30  2.451150E-28  2.288634E-22  4.117932E-20  1.377817E-18  3.003605E-17
    464  4.316976825025E-01  1.000000E-30  1.224466E-30  1.000000E-30  5.997610E-28  4.343577E-22  7.775694E-20  2.535212E-18  5.686873E-17
    465  4.393401554526E-01  1.148847E-30  3.619444E-30  1.611254E-30  1.351414E-27  7.732883E-22  1.374996E-19  4.382514E-18  1.007726E-16
    466  4.465935084243E-01  1.000000E-30  2.071355E-30  1.293459E-30  2.917878E-27  1.335558E-21  2.354961E-19  7.352838E-18  1.728414E-16
    467  4.537106765818E-01  1.000000E-30  2.467472E-30  1.684500E-30  6.214769E-27  2.282000E-21  3.982246E-19  1.219507E-17  2.924977E-16
    468  4.602314649238E-01  1.137753E-30  3.249430E-30  2.445804E-30  1.242742E-26  3.726753E-21  6.429082E-19  1.935785E-17  4.721837E-16
    469  4.709552966107E-01  1.743577E-30  4.993388E-30  6.640873E-30  3.885099E-26  8.347316E-21  1.406822E-18  4.126918E-17  1.030926E-15
    470  4.769745726746E-01  1.753283E-30  6.195542E-30  1.021726E-29  7.364662E-26  1.312212E-20  2.177066E-18  6.302971E-17  1.591329E-15
    471  4.828178172001E-01  2.055819E-30  7.317429E-30  1.692962E-29  1.370288E-25  2.036172E-20  3.321055E-18  9.499404E-17  2.418778E-15
    472  4.927188450138E-01  4.198245E-30  1.195106E-29  4.086062E-29  3.923846E-25  4.289309E-20  6.768009E-18  1.900115E-16  4.884413E-15
    473  5.000000000000E-01  2.492995E-30  1.010380E-29  8.835459E-29  8.502317E-25  7.422599E-20  1.138938E-17  3.159883E-16  8.143121E-15
