 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cr59          cr60          cr61          cr62          cr63          cr64          cr65          cr66 
    180  5.987296131417E-02  2.419169E-11  1.107166E-11  9.333830E-13  2.962974E-13  2.222556E-15  2.329146E-16  1.981297E-19  5.267662E-21
    181  6.018239261751E-02  2.004382E-11  9.578721E-12  8.244965E-13  2.714836E-13  2.065665E-15  2.267972E-16  1.930640E-19  5.322009E-21
    182  6.051941164510E-02  1.752325E-11  8.779642E-12  7.730804E-13  2.649416E-13  2.047576E-15  2.365537E-16  2.015375E-19  5.779834E-21
    183  6.081686890997E-02  1.650451E-11  8.622908E-12  7.746931E-13  2.750652E-13  2.155385E-15  2.604800E-16  2.220963E-19  6.596548E-21
    184  6.107970107709E-02  1.627876E-11  8.826707E-12  8.072441E-13  2.957645E-13  2.346152E-15  2.950782E-16  2.517805E-19  7.714233E-21
    185  6.149099227918E-02  1.683556E-11  9.677187E-12  9.100912E-13  3.503065E-13  2.832818E-15  3.793357E-16  3.240690E-19  1.042601E-20
    186  6.184187848266E-02  1.795606E-11  1.085134E-11  1.045204E-12  4.196920E-13  3.450368E-15  4.875507E-16  4.169798E-19  1.398840E-20
    187  6.212841772032E-02  1.920395E-11  1.209194E-11  1.187724E-12  4.937431E-13  4.114441E-15  6.075717E-16  5.201243E-19  1.805774E-20
    188  6.241083345826E-02  2.067442E-11  1.355721E-11  1.357649E-12  5.840583E-13  4.932601E-15  7.607852E-16  6.519267E-19  2.341475E-20
    189  6.286334795077E-02  2.345536E-11  1.641886E-11  1.696114E-12  7.710166E-13  6.653262E-15  1.100516E-15  9.446190E-19  3.583105E-20
    190  6.324448148531E-02  2.616030E-11  1.935304E-11  2.052427E-12  9.775313E-13  8.590483E-15  1.507444E-15  1.295831E-18  5.147611E-20
    191  6.354755735680E-02  2.853538E-11  2.206388E-11  2.389458E-12  1.181256E-12  1.053302E-14  1.937729E-15  1.667783E-18  6.874166E-20
    192  6.382753282149E-02  3.089793E-11  2.488996E-11  2.748325E-12  1.406411E-12  1.271106E-14  2.443078E-15  2.105239E-18  8.979146E-20
    193  6.429792763326E-02  3.521819E-11  3.040092E-11  3.468429E-12  1.881404E-12  1.739584E-14  3.599628E-15  3.108387E-18  1.404555E-19
    194  6.470641913937E-02  3.931966E-11  3.605176E-11  4.232049E-12  2.415304E-12  2.278089E-14  5.026877E-15  4.349232E-18  2.066681E-19
    195  6.514351188605E-02  4.405890E-11  4.310314E-11  5.217073E-12  3.144661E-12  3.030145E-14  7.164164E-15  6.211859E-18  3.115923E-19
    196  6.551961572666E-02  4.843021E-11  5.011537E-11  6.228335E-12  3.935892E-12  3.863374E-14  9.696333E-15  8.423877E-18  4.427944E-19
    197  6.614173306661E-02  5.622146E-11  6.387565E-11  8.295087E-12  5.670870E-12  5.740518E-14  1.591247E-14  1.387156E-17  7.882164E-19
    198  6.666431851744E-02  6.326747E-11  7.778455E-11  1.048295E-11  7.658751E-12  7.957355E-14  2.398427E-14  2.097180E-17  1.272712E-18
    199  6.714973898932E-02  7.018459E-11  9.288966E-11  1.295949E-11  1.007401E-11  1.072472E-13  3.495031E-14  3.065148E-17  1.977971E-18
    200  6.763365269933E-02  7.741636E-11  1.103365E-10  1.593665E-11  1.318409E-11  1.438266E-13  5.069520E-14  4.459804E-17  3.060891E-18
    201  6.810748363549E-02  8.475609E-11  1.299301E-10  1.941764E-11  1.707890E-11  1.908515E-13  7.266153E-14  6.412598E-17  4.676329E-18
    202  6.886988901479E-02  9.694849E-11  1.672376E-10  2.641124E-11  2.565334E-11  2.980690E-13  1.285277E-13  1.140438E-16  9.173414E-18
    203  6.932442343830E-02  1.043461E-10  1.932200E-10  3.154118E-11  3.251732E-11  3.867828E-13  1.797465E-13  1.600336E-16  1.365614E-17
    204  6.977291475786E-02  1.116526E-10  2.218249E-10  3.741828E-11  4.092595E-11  4.982528E-13  2.493800E-13  2.228032E-16  2.015751E-17
    205  7.051837306122E-02  1.235570E-10  2.761323E-10  4.920510E-11  5.941162E-11  7.520270E-13  4.259937E-13  3.829062E-16  3.819750E-17
    206  7.120724846930E-02  1.339641E-10  3.340712E-10  6.264683E-11  8.294021E-11  1.088673E-12  6.919599E-13  6.256588E-16  6.836269E-17
    207  7.185571854523E-02  1.428918E-10  3.954285E-10  7.782872E-11  1.124549E-10  1.527853E-12  1.083259E-12  9.852047E-16  1.173603E-16
    208  7.250556240022E-02  1.506313E-10  4.629802E-10  9.568117E-11  1.509981E-10  2.124221E-12  1.681267E-12  1.538483E-15  1.999528E-16
    209  7.308358088908E-02  1.562381E-10  5.275388E-10  1.138904E-10  1.945071E-10  2.823054E-12  2.465338E-12  2.268814E-15  3.187772E-16
    210  7.365083251161E-02  1.603635E-10  5.942382E-10  1.339444E-10  2.473374E-10  3.702314E-12  3.563490E-12  3.298454E-15  5.005466E-16
    211  7.420607479025E-02  1.629284E-10  6.615900E-10  1.555937E-10  3.102744E-10  4.787813E-12  5.070477E-12  4.720972E-15  7.728156E-16
    212  7.477269193766E-02  1.639495E-10  7.312279E-10  1.796304E-10  3.876125E-10  6.171089E-12  7.207471E-12  6.752367E-15  1.194700E-15
    213  7.532671922740E-02  1.633415E-10  7.991466E-10  2.049143E-10  4.779126E-10  7.846485E-12  1.009259E-11  9.514676E-15  1.817318E-15
    214  7.590819975934E-02  1.610369E-10  8.687089E-10  2.330651E-10  5.900673E-10  1.000810E-11  1.425175E-11  1.352716E-14  2.801032E-15
    215  7.648106882397E-02  1.572099E-10  9.341546E-10  2.621206E-10  7.198510E-10  1.260969E-11  1.985667E-11  1.897762E-14  4.256808E-15
    216  7.706864365518E-02  1.518372E-10  9.969946E-10  2.930074E-10  8.751768E-10  1.584997E-11  2.768994E-11  2.665788E-14  6.493950E-15
    217  7.765097184480E-02  1.452888E-10  1.054005E-09  3.243969E-10  1.053654E-09  1.972751E-11  3.822554E-11  3.707587E-14  9.806684E-15
    218  7.824188421090E-02  1.376859E-10  1.105695E-09  3.567231E-10  1.262112E-09  2.444698E-11  5.263973E-11  5.145496E-14  1.480171E-14
    219  7.883216312169E-02  1.293980E-10  1.150830E-09  3.892860E-10  1.500965E-09  3.008378E-11  7.200987E-11  7.095287E-14  2.220554E-14
    220  7.934760137230E-02  1.217877E-10  1.184977E-09  4.178581E-10  1.737680E-09  3.588937E-11  9.429449E-11  9.357586E-14  3.153778E-14
    221  7.991019390762E-02  1.133280E-10  1.216765E-09  4.490984E-10  2.029103E-09  4.331212E-11  1.260173E-10  1.260576E-13  4.607945E-14
    222  8.044081450283E-02  1.053761E-10  1.241908E-09  4.786435E-10  2.339455E-09  5.152230E-11  1.650872E-10  1.664145E-13  6.569552E-14
    223  8.103419684334E-02  9.664765E-11  1.265187E-09  5.119327E-10  2.733825E-09  6.236249E-11  2.227676E-10  2.265414E-13  9.751797E-14
    224  8.158988408622E-02  8.878148E-11  1.283033E-09  5.435051E-10  3.154972E-09  7.439424E-11  2.943817E-10  3.019009E-13  1.409928E-13
    225  8.219791245697E-02  8.063978E-11  1.299056E-09  5.787640E-10  3.682519E-09  9.006063E-11  3.987292E-10  4.127882E-13  2.108441E-13
    226  8.273529679330E-02  7.388859E-11  1.310922E-09  6.108460E-10  4.217207E-09  1.065393E-10  5.211933E-10  5.441903E-13  3.009921E-13
    227  8.327310875316E-02  6.756718E-11  1.321234E-09  6.440960E-10  4.828034E-09  1.260229E-10  6.817651E-10  7.180807E-13  4.303189E-13
    228  8.381967664174E-02  6.161915E-11  1.330530E-09  6.792761E-10  5.538067E-09  1.494704E-10  8.959544E-10  9.522674E-13  6.193130E-13
    229  8.442137901789E-02  5.560999E-11  1.339678E-09  7.198366E-10  6.440661E-09  1.803936E-10  1.210968E-09  1.300291E-12  9.257393E-13
    230  8.496109010092E-02  5.063540E-11  1.346862E-09  7.579212E-10  7.376752E-09  2.136458E-10  1.589163E-09  1.722455E-12  1.330802E-12
    231  8.556251684447E-02  4.554832E-11  1.353368E-09  8.020914E-10  8.578618E-09  2.579663E-10  2.152195E-09  2.357793E-12  1.996383E-12
    232  8.609514523980E-02  4.140575E-11  1.357210E-09  8.423941E-10  9.798626E-09  3.046938E-10  2.814821E-09  3.113747E-12  2.860232E-12
    233  8.668730402486E-02  3.713332E-11  1.358288E-09  8.878015E-10  1.134477E-08  3.662590E-10  3.792694E-09  4.241936E-12  4.268435E-12
    234  8.725638446658E-02  3.331987E-11  1.354872E-09  9.310145E-10  1.303046E-08  4.362400E-10  5.044858E-09  5.703823E-12  6.268347E-12
    235  8.784892152766E-02  2.963250E-11  1.345220E-09  9.741540E-10  1.499684E-08  5.215623E-10  6.768952E-09  7.741789E-12  9.329724E-12
    236  8.837914431516E-02  2.654770E-11  1.329948E-09  1.009678E-09  1.693515E-08  6.095347E-10  8.774474E-09  1.014168E-11  1.327825E-11
    237  8.927467123273E-02  2.173847E-11  1.286489E-09  1.058523E-09  2.055004E-08  7.841726E-10  1.347274E-08  1.585836E-11  2.391247E-11
    238  9.009385267910E-02  1.780005E-11  1.225002E-09  1.085672E-09  2.411784E-08  9.714020E-10  1.963350E-08  2.351009E-11  4.037247E-11
    239  9.088007009323E-02  1.441492E-11  1.145159E-09  1.090665E-09  2.761312E-08  1.171950E-09  2.773305E-08  3.377541E-11  6.578632E-11
    240  9.160938796651E-02  1.165591E-11  1.054678E-09  1.074475E-09  3.073841E-08  1.370101E-09  3.755538E-08  4.647908E-11  1.018248E-10
    241  9.231864750676E-02  9.333217E-12  9.546026E-10  1.038882E-09  3.349887E-08  1.566644E-09  4.958066E-08  6.235124E-11  1.532521E-10
    242  9.335415502949E-02  6.571837E-12  7.955021E-10  9.542420E-10  3.671482E-08  1.843169E-09  7.211748E-08  9.289616E-11  2.705198E-10
    243  9.429165011748E-02  4.693059E-12  6.499665E-10  8.522672E-10  3.853710E-08  2.064444E-09  9.800378E-08  1.291008E-10  4.388867E-10
    244  9.514750284226E-02  3.421934E-12  5.243821E-10  7.464326E-10  3.917821E-08  2.228406E-09  1.264596E-07  1.701236E-10  6.670662E-10
    245  9.592869681963E-02  2.574267E-12  4.214867E-10  6.470181E-10  3.894464E-08  2.340924E-09  1.564317E-07  2.146232E-10  9.593381E-10
    246  9.638259128200E-02  2.190516E-12  3.675287E-10  5.896677E-10  3.846411E-08  2.388041E-09  1.756808E-07  2.438540E-10  1.177014E-09
    247  9.686466198075E-02  1.857540E-12  3.155663E-10  5.307142E-10  3.771813E-08  2.424043E-09  1.975579E-07  2.776792E-10  1.454636E-09
    248  9.745016881397E-02  1.538640E-12  2.599397E-10  4.630093E-10  3.653384E-08  2.449226E-09  2.261016E-07  3.227527E-10  1.868228E-09
    249  9.798964068785E-02  1.310918E-12  2.156404E-10  4.050745E-10  3.521467E-08  2.455162E-09  2.543498E-07  3.683761E-10  2.338775E-09
    250  9.892639389759E-02  1.025951E-12  1.530893E-10  3.155248E-10  3.251284E-08  2.427976E-09  3.080248E-07  4.577358E-10  3.417263E-09
    251  9.977784733458E-02  8.522615E-13  1.103628E-10  2.475396E-10  2.979926E-08  2.370362E-09  3.617308E-07  5.505959E-10  4.766998E-09
    252  1.005622893962E-01  7.368324E-13  8.046273E-11  1.951229E-10  2.715550E-08  2.290835E-09  4.154831E-07  6.468784E-10  6.429701E-09
    253  1.013070552067E-01  6.526736E-13  5.900884E-11  1.540708E-10  2.462498E-08  2.197727E-09  4.698383E-07  7.477241E-10  8.478790E-09
    254  1.019791947326E-01  5.896994E-13  4.419963E-11  1.233158E-10  2.235031E-08  2.099664E-09  5.212058E-07  8.463748E-10  1.081823E-08
    255  1.025982572428E-01  5.381418E-13  3.357729E-11  9.953355E-11  2.027470E-08  1.997558E-09  5.697955E-07  9.429312E-10  1.346974E-08
    256  1.032644197032E-01  4.865901E-13  2.477310E-11  7.831832E-11  1.809620E-08  1.877385E-09  6.220813E-07  1.050968E-09  1.692929E-08
    257  1.039121745974E-01  4.381461E-13  1.824184E-11  6.132967E-11  1.603003E-08  1.749341E-09  6.712624E-07  1.157486E-09  2.097225E-08
    258  1.045193471709E-01  3.930599E-13  1.354207E-11  4.816991E-11  1.414417E-08  1.619125E-09  7.138601E-07  1.255144E-09  2.541407E-08
    259  1.051181778144E-01  3.485118E-13  9.989288E-12  3.750947E-11  1.235563E-08  1.483156E-09  7.500592E-07  1.344751E-09  3.039397E-08
    260  1.056826419982E-01  3.064419E-13  7.413153E-12  2.924818E-11  1.074039E-08  1.348691E-09  7.766259E-07  1.418572E-09  3.558329E-08
    261  1.062431336111E-01  2.649170E-13  5.438058E-12  2.249647E-11  9.209202E-09  1.209705E-09  7.936969E-07  1.477194E-09  4.112983E-08
    262  1.068146627648E-01  2.236892E-13  3.911611E-12  1.695052E-11  7.752279E-09  1.066511E-09  7.995227E-07  1.517143E-09  4.700284E-08
    263  1.073656177930E-01  1.859089E-13  2.808311E-12  1.270259E-11  6.464153E-09  9.300902E-10  7.928988E-07  1.533297E-09  5.266972E-08
    264  1.079139362418E-01  1.510129E-13  1.986517E-12  9.359387E-12  5.300506E-09  7.977054E-10  7.741237E-07  1.525780E-09  5.813809E-08
    265  1.084202130578E-01  1.219631E-13  1.423839E-12  6.954448E-12  4.347491E-09  6.821576E-10  7.465285E-07  1.497802E-09  6.283354E-08
    266  1.089957947327E-01  9.325294E-14  9.606231E-13  4.880732E-12  3.413201E-09  5.617367E-10  7.047934E-07  1.443302E-09  6.756375E-08
    267  1.095139929398E-01  7.154576E-14  6.648485E-13  3.496100E-12  2.704670E-09  4.647950E-10  6.598636E-07  1.376722E-09  7.116676E-08
    268  1.100036617482E-01  5.456667E-14  4.636229E-13  2.516333E-12  2.142548E-09  3.836429E-10  6.130183E-07  1.301972E-09  7.397683E-08
    269  1.105581599754E-01  3.927334E-14  3.046040E-13  1.713021E-12  1.625452E-09  3.050055E-10  5.573010E-07  1.208041E-09  7.642263E-08
    270  1.111738162549E-01  2.657200E-14  1.886218E-13  1.103788E-12  1.180747E-09  2.334677E-10  4.950679E-07  1.098072E-09  7.829105E-08
    271  1.117276452796E-01  1.828298E-14  1.210426E-13  7.346064E-13  8.756333E-10  1.815495E-10  4.409170E-07  9.986638E-10  7.937473E-08
    272  1.122547306619E-01  1.258752E-14  7.867436E-14  4.949682E-13  6.539847E-10  1.419041E-10  3.924110E-07  9.069241E-10  7.997931E-08
    273  1.128196390807E-01  8.301323E-15  4.925379E-14  3.227498E-13  4.759500E-10  1.084659E-10  3.447285E-07  8.143715E-10  8.030619E-08
    274  1.134172103791E-01  5.255784E-15  2.980838E-14  2.045438E-13  3.387184E-10  8.133389E-11  2.997204E-07  7.248702E-10  8.050193E-08
    275  1.139661173569E-01  3.405143E-15  1.868355E-14  1.341801E-13  2.471834E-10  6.229491E-11  2.634339E-07  6.511822E-10  8.074416E-08
    276  1.145721141816E-01  2.084107E-15  1.113359E-14  8.447440E-14  1.748914E-10  4.650973E-11  2.289665E-07  5.799721E-10  8.124860E-08
    277  1.151138636995E-01  1.332480E-15  7.011723E-15  5.615000E-14  1.289080E-10  3.597995E-11  2.028681E-07  5.253456E-10  8.210091E-08
    278  1.160623872824E-01  5.974888E-16  3.119560E-15  2.778810E-14  7.634920E-11  2.321153E-11  1.666669E-07  4.488984E-10  8.517528E-08
    279  1.166131253687E-01  3.728776E-16  1.962432E-15  1.874420E-14  5.700664E-11  1.822079E-11  1.505316E-07  4.149454E-10  8.815848E-08
    280  1.171578902390E-01  2.332797E-16  1.248668E-15  1.285699E-14  4.312481E-11  1.448777E-11  1.375199E-07  3.879688E-10  9.222448E-08
    281  1.179966344325E-01  1.127546E-16  6.301244E-16  7.363096E-15  2.852868E-11  1.035550E-11  1.220847E-07  3.571200E-10  1.011219E-07
    282  1.184626561866E-01  7.536394E-17  4.355393E-16  5.489557E-15  2.291310E-11  8.685135E-12  1.154459E-07  3.446535E-10  1.075853E-07
    283  1.189221956404E-01  5.075502E-17  3.052170E-16  4.157922E-15  1.857855E-11  7.350981E-12  1.099218E-07  3.348854E-10  1.151014E-07
    284  1.197605220964E-01  2.475116E-17  1.624849E-16  2.565591E-15  1.276019E-11  5.463322E-12  1.015592E-07  3.212257E-10  1.319112E-07
    285  1.205341475296E-01  1.290499E-17  9.355783E-17  1.701184E-15  9.097582E-12  4.192281E-12  9.506788E-08  3.114416E-10  1.508216E-07
    286  1.212540834288E-01  7.125111E-18  5.751518E-17  1.195132E-15  6.642160E-12  3.279272E-12  8.936068E-08  3.026126E-10  1.710624E-07
    287  1.219299358624E-01  4.131680E-18  3.737506E-17  8.808388E-16  4.926317E-12  2.596149E-12  8.392070E-08  2.932943E-10  1.919591E-07
    288  1.225766858039E-01  2.492630E-18  2.542983E-17  6.756940E-16  3.695783E-12  2.073996E-12  7.853930E-08  2.829982E-10  2.131575E-07
    289  1.231854533608E-01  1.570783E-18  1.809905E-17  5.377575E-16  2.807458E-12  1.672229E-12  7.318818E-08  2.714958E-10  2.336873E-07
    290  1.237219182154E-01  1.059800E-18  1.365879E-17  4.471031E-16  2.198610E-12  1.380566E-12  6.827184E-08  2.598983E-10  2.518419E-07
    291  1.242404039059E-01  7.352545E-19  1.057418E-17  3.793775E-16  1.738330E-12  1.149010E-12  6.342815E-08  2.476322E-10  2.691068E-07
    292  1.248086455930E-01  5.014524E-19  8.114659E-18  3.211335E-16  1.348301E-12  9.430373E-13  5.806203E-08  2.331020E-10  2.873296E-07
    293  1.253177247642E-01  3.612755E-19  6.466956E-18  2.788813E-16  1.076120E-12  7.920282E-13  5.319149E-08  2.190121E-10  3.026643E-07
    294  1.258810647447E-01  2.569282E-19  5.086648E-18  2.405984E-16  8.469338E-13  6.597179E-13  4.790284E-08  2.028806E-10  3.182703E-07
    295  1.264205598797E-01  1.898498E-19  4.076824E-18  2.101440E-16  6.827421E-13  5.616795E-13  4.300884E-08  1.871910E-10  3.315939E-07
    296  1.270317883483E-01  1.384718E-19  3.191430E-18  1.808856E-16  5.444146E-13  4.766933E-13  3.767115E-08  1.691602E-10  3.443318E-07
    297  1.275757308169E-01  1.073704E-19  2.576246E-18  1.585351E-16  4.541056E-13  4.204592E-13  3.318552E-08  1.532596E-10  3.533583E-07
    298  1.286048671531E-01  7.123122E-20  1.728925E-18  1.235801E-16  3.421011E-13  3.524374E-13  2.559385E-08  1.247383E-10  3.641496E-07
    299  1.290949488661E-01  6.016519E-20  1.428772E-18  1.094452E-16  3.062882E-13  3.321882E-13  2.236409E-08  1.118670E-10  3.660401E-07
    300  1.295345101683E-01  5.242891E-20  1.203763E-18  9.797572E-17  2.808882E-13  3.191012E-13  1.971780E-08  1.009749E-10  3.660435E-07
    301  1.303954523490E-01  4.119510E-20  8.582273E-19  7.836503E-17  2.435753E-13  3.032423E-13  1.521172E-08  8.160957E-11  3.615291E-07
    302  1.308549873199E-01  3.646705E-20  7.134281E-19  6.916084E-17  2.278576E-13  2.980128E-13  1.312722E-08  7.221734E-11  3.565073E-07
    303  1.312776310019E-01  3.263108E-20  6.001315E-19  6.141059E-17  2.150627E-13  2.943988E-13  1.140765E-08  6.423411E-11  3.504208E-07
    304  1.320787884157E-01  2.626979E-20  4.283980E-19  4.846637E-17  1.935064E-13  2.889663E-13  8.644715E-09  5.089284E-11  3.354122E-07
    305  1.327308179063E-01  2.164623E-20  3.213635E-19  3.941588E-17  1.772109E-13  2.842184E-13  6.810530E-09  4.159100E-11  3.198910E-07
    306  1.333821207310E-01  1.745351E-20  2.376375E-19  3.159460E-17  1.613254E-13  2.780191E-13  5.301040E-09  3.359180E-11  3.017022E-07
    307  1.339749669338E-01  1.407079E-20  1.782933E-19  2.551110E-17  1.470387E-13  2.706389E-13  4.183095E-09  2.742280E-11  2.833534E-07
    308  1.345530840576E-01  1.119170E-20  1.329789E-19  2.044656E-17  1.332116E-13  2.615526E-13  3.288935E-09  2.229281E-11  2.639942E-07
    309  1.351098094661E-01  8.826322E-21  9.898199E-20  1.631427E-17  1.200655E-13  2.509796E-13  2.583120E-09  1.808466E-11  2.442233E-07
    310  1.359304916944E-01  6.069120E-21  6.282682E-20  1.146579E-17  1.013703E-13  2.325430E-13  1.786174E-09  1.312171E-11  2.142382E-07
    311  1.363572082699E-01  4.941935E-21  4.915173E-20  9.454340E-18  9.209585E-14  2.218013E-13  1.465262E-09  1.103895E-11  1.985143E-07
    312  1.367788244083E-01  4.003582E-21  3.829515E-20  7.756485E-18  8.328682E-14  2.105207E-13  1.198168E-09  9.255283E-12  1.829577E-07
    313  1.375777712339E-01  2.643379E-21  2.352060E-20  5.245410E-18  6.783115E-14  1.880056E-13  8.122500E-10  6.580567E-12  1.544052E-07
    314  1.380438267916E-01  2.055800E-21  1.755523E-20  4.136854E-18  5.964645E-14  1.745085E-13  6.457559E-10  5.380061E-12  1.385922E-07
    315  1.384690951451E-01  1.622779E-21  1.335248E-20  3.306813E-18  5.271967E-14  1.620931E-13  5.223390E-10  4.464716E-12  1.247132E-07
    316  1.391087445178E-01  1.124004E-21  8.757762E-21  2.334359E-18  4.332979E-14  1.436134E-13  3.796787E-10  3.373340E-12  1.051907E-07
    317  1.397002518981E-01  7.912766E-22  5.874039E-21  1.673605E-18  3.575797E-14  1.270934E-13  2.842330E-10  2.617882E-12  8.883506E-08
    318  1.402705851668E-01  5.577326E-22  3.959286E-21  1.201677E-18  2.942172E-14  1.119080E-13  2.166785E-10  2.066666E-12  7.463823E-08
    319  1.408634912375E-01  3.826808E-22  2.598440E-21  8.414485E-19  2.377020E-14  9.706250E-14  1.652267E-10  1.634762E-12  6.149914E-08
    320  1.414089642241E-01  2.678465E-22  1.750077E-21  6.010726E-19  1.936673E-14  8.444858E-14  1.308385E-10  1.339478E-12  5.095914E-08
    321  1.419220762512E-01  1.897967E-22  1.198792E-21  4.349255E-19  1.585549E-14  7.356586E-14  1.067960E-10  1.129525E-12  4.234406E-08
    322  1.422771704232E-01  1.485863E-22  9.176247E-22  3.457141E-19  1.374100E-14  6.657123E-14  9.359915E-11  1.012807E-12  3.703104E-08
    323  1.426029315631E-01  1.182213E-22  7.158015E-22  2.791238E-19  1.201273E-14  6.056114E-14  8.351616E-11  9.230293E-13  3.262334E-08
    324  1.430135230101E-01  8.818362E-23  5.214445E-22  2.123126E-19  1.010053E-14  5.355016E-14  7.305105E-11  8.294646E-13  2.768121E-08
    325  1.434683796643E-01  6.333419E-23  3.654256E-22  1.560483E-19  8.293800E-15  4.650385E-14  6.374064E-11  7.460378E-13  2.294611E-08
    326  1.440315208021E-01  4.164567E-23  2.336199E-22  1.057938E-19  6.449916E-15  3.877497E-14  5.465013E-11  6.645003E-13  1.803815E-08
    327  1.445490332405E-01  2.802227E-23  1.534347E-22  7.331157E-20  5.077991E-15  3.256169E-14  4.797312E-11  6.044399E-13  1.432010E-08
    328  1.451370980342E-01  1.769210E-23  9.447317E-23  4.795596E-20  3.838518E-15  2.649575E-14  4.180733E-11  5.487688E-13  1.092452E-08
    329  1.457052374241E-01  1.124266E-23  5.873838E-23  3.159644E-20  2.906004E-15  2.154700E-14  3.685871E-11  5.035591E-13  8.346517E-09
    330  1.463107957421E-01  6.850232E-24  3.503628E-23  2.003178E-20  2.138563E-15  1.712311E-14  3.233252E-11  4.611643E-13  6.199508E-09
    331  1.468752132891E-01  4.276307E-24  2.148771E-23  1.299295E-20  1.593236E-15  1.371052E-14  2.863667E-11  4.253288E-13  4.662138E-09
    332  1.475510939381E-01  2.409025E-24  1.188897E-23  7.678642E-21  1.108724E-15  1.040643E-14  2.472035E-11  3.855520E-13  3.288838E-09
    333  1.481899111058E-01  1.384042E-24  6.736121E-24  4.624185E-21  7.780175E-16  7.932332E-15  2.142235E-11  3.500472E-13  2.342097E-09
    334  1.491767377555E-01  5.777354E-25  2.774913E-24  2.089113E-21  4.410342E-16  5.115366E-15  1.698491E-11  2.984523E-13  1.367097E-09
    335  1.497116139607E-01  3.572606E-25  1.713446E-24  1.356846E-21  3.211421E-16  3.996390E-15  1.488139E-11  2.720855E-13  1.016148E-09
    336  1.502421520731E-01  2.201496E-25  1.059478E-24  8.831581E-22  2.324845E-16  3.104063E-15  1.298529E-11  2.470246E-13  7.525331E-10
    337  1.509052103900E-01  1.195957E-25  5.835411E-25  5.211644E-22  1.538632E-16  2.244335E-15  1.087562E-11  2.174805E-13  5.154961E-10
    338  1.515352476696E-01  6.672315E-26  3.340003E-25  3.213656E-22  1.030452E-16  1.635695E-15  9.123844E-12  1.913813E-13  3.593714E-10
    339  1.521327102765E-01  3.811816E-26  1.982255E-25  2.072307E-22  6.976170E-17  1.200640E-15  7.671428E-12  1.684377E-13  2.542437E-10
    340  1.526678407657E-01  2.303980E-26  1.257136E-25  1.435144E-22  4.887359E-17  9.047355E-16  6.533538E-12  1.494890E-13  1.865871E-10
    341  1.532481602429E-01  1.334648E-26  7.802329E-26  9.962710E-23  3.302622E-17  6.619068E-16  5.460125E-12  1.306793E-13  1.338251E-10
    342  1.535863948111E-01  9.707406E-27  5.958911E-26  8.188117E-23  2.619899E-17  5.500838E-16  4.905187E-12  1.205366E-13  1.104435E-10
    343  1.538995751697E-01  7.219635E-27  4.663650E-26  6.894712E-23  2.108111E-17  4.622167E-16  4.433638E-12  1.116563E-13  9.246692E-11
    344  1.546020187628E-01  3.726857E-27  2.752749E-26  4.863307E-23  1.286694E-17  3.110414E-16  3.514876E-12  9.356151E-14  6.261016E-11
    345  1.552062305672E-01  2.122510E-27  1.793859E-26  3.729761E-23  8.363879E-18  2.199980E-16  2.861711E-12  7.992512E-14  4.536301E-11
    346  1.557875935888E-01  1.240156E-27  1.209263E-26  2.950962E-23  5.488836E-18  1.566870E-16  2.335603E-12  6.834390E-14  3.368179E-11
    347  1.566447447202E-01  5.700352E-28  6.952917E-27  2.141136E-23  2.920620E-18  9.414176E-17  1.715343E-12  5.379976E-14  2.238104E-11
    348  1.574294426159E-01  2.866615E-28  4.294901E-27  1.619135E-23  1.627440E-18  5.867111E-17  1.281366E-12  4.285240E-14  1.601126E-11
    349  1.581710514975E-01  1.529174E-28  2.752011E-27  1.244146E-23  9.288472E-19  3.725330E-17  9.639640E-13  3.427514E-14  1.206526E-11
    350  1.588328903187E-01  8.955727E-29  1.866865E-27  9.826395E-24  5.622273E-19  2.480788E-17  7.425899E-13  2.790184E-14  9.651758E-12
    351  1.594606073659E-01  5.517072E-29  1.298307E-27  7.831466E-24  3.493074E-19  1.687792E-17  5.760308E-13  2.281658E-14  7.983480E-12
    352  1.600565792087E-01  3.550099E-29  9.201753E-28  6.278511E-24  2.226180E-19  1.172799E-17  4.496216E-13  1.873240E-14  6.771436E-12
    353  1.607059625219E-01  2.249964E-29  6.353920E-28  4.915302E-24  1.374924E-19  7.958285E-18  3.408408E-13  1.501037E-14  5.740729E-12
    354  1.613957576202E-01  1.424268E-29  4.309801E-28  3.770063E-24  8.376029E-20  5.357313E-18  2.517268E-13  1.176472E-14  4.868750E-12
    355  1.620398820205E-01  9.484681E-30  3.008317E-28  2.921939E-24  5.387896E-20  3.782943E-18  1.879238E-13  9.288561E-15  4.195279E-12
    356  1.627691861850E-01  6.138447E-30  2.025664E-28  2.179635E-24  3.399011E-20  2.651974E-18  1.335552E-13  7.037011E-15  3.552091E-12
    357  1.634667099868E-01  4.159338E-30  1.405926E-28  1.637106E-24  2.289922E-20  1.977379E-18  9.520948E-14  5.335809E-15  3.023047E-12
    358  1.645369737572E-01  2.331765E-30  8.289615E-29  1.043479E-24  1.373837E-20  1.389666E-18  5.532132E-14  3.411752E-15  2.336347E-12
    359  1.651200899964E-01  1.803472E-30  6.392053E-29  8.138077E-25  1.088589E-20  1.202313E-18  4.066200E-14  2.643246E-15  2.015852E-12
