 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                co69          co70          co71          co72          co73          co74          co75          co76 
    360  1.656939516385E-01  9.410880E-30  5.985781E-28  3.942365E-25  2.946312E-22  1.270714E-19  8.266823E-18  1.483927E-12  4.741633E-11
    361  1.664404283242E-01  8.591136E-30  3.713908E-28  2.617942E-25  2.263550E-22  8.919914E-20  6.471231E-18  1.135868E-12  4.105693E-11
    362  1.671401020014E-01  7.917899E-30  2.441777E-28  1.786247E-25  1.763301E-22  6.419105E-20  5.146253E-18  8.814098E-13  3.579313E-11
    363  1.682228463170E-01  6.785491E-30  1.380077E-28  9.960411E-26  1.191138E-22  3.870197E-20  3.602562E-18  5.902055E-13  2.875811E-11
    364  1.688914277275E-01  6.230726E-30  1.032954E-28  7.032142E-26  9.329234E-23  2.850405E-20  2.898425E-18  4.601624E-13  2.511182E-11
    365  1.695862681704E-01  5.550142E-30  8.043131E-29  4.958841E-26  7.214080E-23  2.077646E-20  2.307928E-18  3.534445E-13  2.172790E-11
    366  1.708796298676E-01  4.269728E-30  5.706528E-29  2.750124E-26  4.452264E-23  1.175707E-20  1.524131E-18  2.161900E-13  1.662050E-11
    367  1.720689125062E-01  3.284237E-30  4.533883E-29  1.743633E-26  2.837290E-23  7.103258E-21  1.048411E-18  1.369058E-13  1.296768E-11
    368  1.730357271347E-01  2.645957E-30  3.850005E-29  1.288508E-26  1.960281E-23  4.806549E-21  7.829409E-19  9.467278E-14  1.064479E-11
    369  1.739185931198E-01  2.050146E-30  3.312044E-29  1.022644E-26  1.393261E-23  3.410154E-21  6.054452E-19  6.767025E-14  8.913789E-12
    370  1.748109107026E-01  1.572268E-30  2.819933E-29  8.372512E-27  9.841951E-24  2.448641E-21  4.738756E-19  4.851195E-14  7.508517E-12
    371  1.757092013639E-01  1.104577E-30  2.358700E-29  6.981411E-27  6.905619E-24  1.775362E-21  3.752794E-19  3.484572E-14  6.356624E-12
    372  1.765567714958E-01  1.000000E-30  1.962422E-29  5.939460E-27  4.933653E-24  1.328529E-21  3.066892E-19  2.579004E-14  5.498882E-12
    373  1.775373762473E-01  1.000000E-30  1.547984E-29  4.925672E-27  3.324760E-24  9.590993E-22  2.471765E-19  1.836983E-14  4.702807E-12
    374  1.784803688374E-01  1.000000E-30  1.206005E-29  4.095315E-27  2.269141E-24  7.095772E-22  2.056245E-19  1.350189E-14  4.125918E-12
    375  1.795112536071E-01  1.000000E-30  8.908780E-30  3.302820E-27  1.485125E-24  5.136919E-22  1.716345E-19  9.797631E-15  3.642975E-12
    376  1.804824008025E-01  1.000000E-30  6.541179E-30  2.660701E-27  9.935048E-25  3.817173E-22  1.478721E-19  7.405072E-15  3.316350E-12
    377  1.815169070317E-01  1.000000E-30  4.562657E-30  2.073068E-27  6.434365E-25  2.787264E-22  1.282429E-19  5.596518E-15  3.064468E-12
    378  1.825428215499E-01  1.000000E-30  3.117452E-30  1.589306E-27  4.170555E-25  2.046715E-22  1.130817E-19  4.333282E-15  2.900282E-12
    379  1.841355644659E-01  1.000000E-30  1.618238E-30  1.012016E-27  2.109374E-25  1.265331E-22  9.485032E-20  3.010562E-15  2.764011E-12
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  6.264746E-28  1.078444E-25  7.879046E-23  8.100367E-20  2.176674E-15  2.731728E-12
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  3.965854E-28  5.863255E-26  5.107949E-23  7.058590E-20  1.654405E-15  2.762604E-12
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  2.581407E-28  3.354610E-26  3.411565E-23  6.220355E-20  1.299052E-15  2.826667E-12
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.733955E-28  1.998591E-26  2.328059E-23  5.516467E-20  1.041802E-15  2.908304E-12
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.195083E-28  1.215869E-26  1.597799E-23  4.892658E-20  8.427759E-16  3.003463E-12
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  8.758770E-29  7.828116E-27  1.133081E-23  4.374224E-20  6.965672E-16  3.100467E-12
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  6.691005E-29  5.164287E-27  8.094217E-24  3.910432E-20  5.789495E-16  3.201712E-12
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  5.200154E-29  3.300276E-27  5.546367E-24  3.433282E-20  4.707317E-16  3.323495E-12
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  4.349415E-29  2.242819E-27  3.932430E-24  3.037218E-20  3.898091E-16  3.439836E-12
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  3.732256E-29  1.465397E-27  2.624840E-24  2.611015E-20  3.117912E-16  3.585051E-12
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  3.406024E-29  1.019711E-27  1.807137E-24  2.251202E-20  2.530117E-16  3.728173E-12
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  3.207611E-29  7.126260E-28  1.202582E-24  1.890713E-20  2.004777E-16  3.896304E-12
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  3.131995E-29  5.404881E-28  8.438892E-25  1.598557E-20  1.628424E-16  4.057893E-12
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  3.074349E-29  3.872509E-28  5.033501E-25  1.201097E-20  1.190159E-16  4.331803E-12
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  3.143821E-29  3.421053E-28  3.921777E-25  1.018474E-20  1.020234E-16  4.489414E-12
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  3.180082E-29  3.137764E-28  3.139358E-25  8.605694E-21  8.902953E-17  4.649481E-12
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  3.241404E-29  2.950358E-28  2.474241E-25  6.969736E-21  7.753363E-17  4.849493E-12
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  3.336939E-29  2.885024E-28  2.051165E-25  5.738072E-21  7.040275E-17  5.033864E-12
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  3.415371E-29  2.885414E-28  1.744023E-25  4.732085E-21  6.571939E-17  5.216231E-12
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  3.524888E-29  2.939969E-28  1.486233E-25  3.811965E-21  6.257261E-17  5.420778E-12
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  3.627861E-29  3.032421E-28  1.292204E-25  3.079127E-21  6.109056E-17  5.623285E-12
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  3.776773E-29  3.227712E-28  1.067928E-25  2.203430E-21  6.103116E-17  5.941672E-12
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  3.923057E-29  3.364951E-28  9.681637E-26  1.809539E-21  6.194220E-17  6.130392E-12
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  4.026440E-29  3.528706E-28  8.776266E-26  1.452297E-21  6.355135E-17  6.341613E-12
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  4.189747E-29  3.859794E-28  7.552062E-26  9.678817E-22  6.782288E-17  6.736013E-12
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  4.380335E-29  4.199124E-28  6.811724E-26  6.636677E-22  7.293592E-17  7.107412E-12
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  4.542550E-29  4.543051E-28  6.395150E-26  4.682479E-22  7.847375E-17  7.455996E-12
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  4.691427E-29  4.887100E-28  6.206573E-26  3.416085E-22  8.409613E-17  7.776252E-12
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  4.826351E-29  5.233065E-28  6.175809E-26  2.570875E-22  8.966621E-17  8.070152E-12
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  4.998592E-29  5.869098E-28  6.382574E-26  1.643752E-22  9.943302E-17  8.544302E-12
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  5.177293E-29  6.298191E-28  6.642753E-26  1.279476E-22  1.055520E-16  8.820403E-12
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  5.306160E-29  6.751570E-28  6.982913E-26  1.016294E-22  1.116605E-16  9.082941E-12
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  5.481718E-29  7.380668E-28  7.526461E-26  7.762957E-23  1.195487E-16  9.405417E-12
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  5.688092E-29  8.121899E-28  8.234205E-26  6.011138E-23  1.280830E-16  9.736296E-12
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  6.047817E-29  9.572937E-28  9.735006E-26  4.205233E-23  1.429287E-16  1.027484E-11
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  6.515908E-29  1.131887E-27  1.163859E-25  3.252837E-23  1.583760E-16  1.079437E-11
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  7.033338E-29  1.334744E-27  1.391330E-25  2.790805E-23  1.740334E-16  1.128653E-11
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  8.013300E-29  1.747053E-27  1.862743E-25  2.589005E-23  2.009022E-16  1.206689E-11
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  8.756639E-29  2.032063E-27  2.191741E-25  2.656228E-23  2.168489E-16  1.249892E-11
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  9.530974E-29  2.363837E-27  2.576821E-25  2.811212E-23  2.335638E-16  1.293132E-11
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.043917E-28  2.766038E-27  3.045513E-25  3.046296E-23  2.518191E-16  1.338305E-11
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.148064E-28  3.249683E-27  3.611157E-25  3.354646E-23  2.715883E-16  1.385152E-11
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.361223E-28  4.301015E-27  4.846602E-25  4.038894E-23  3.088318E-16  1.468581E-11
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.505666E-28  5.035715E-27  5.713835E-25  4.506009E-23  3.315613E-16  1.516935E-11
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.649041E-28  5.845702E-27  6.673616E-25  5.005021E-23  3.543674E-16  1.563831E-11
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.978100E-28  7.930798E-27  9.159687E-25  6.215967E-23  4.053691E-16  1.663849E-11
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  2.291100E-28  1.026108E-26  1.196135E-24  7.467855E-23  4.534994E-16  1.753310E-11
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  2.593677E-28  1.307042E-26  1.536720E-24  8.871772E-23  5.034207E-16  1.842163E-11
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  2.884633E-28  1.665817E-26  1.975356E-24  1.054126E-22  5.584550E-16  1.936434E-11
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  3.118863E-28  2.082765E-26  2.489109E-24  1.235179E-22  6.138937E-16  2.028278E-11
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  3.304199E-28  2.626056E-26  3.163081E-24  1.455354E-22  6.765102E-16  2.129013E-11
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  3.403596E-28  3.224444E-26  3.909182E-24  1.681986E-22  7.364558E-16  2.223066E-11
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  3.397819E-28  4.657282E-26  5.702863E-24  2.175506E-22  8.545959E-16  2.403318E-11
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  3.185927E-28  6.705290E-26  8.268659E-24  2.798033E-22  9.853007E-16  2.597296E-11
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  2.849847E-28  9.614900E-26  1.190397E-23  3.574549E-22  1.127496E-15  2.804404E-11
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  2.496435E-28  1.360720E-25  1.687079E-23  4.509775E-22  1.276294E-15  3.018779E-11
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  2.202612E-28  1.884906E-25  2.336330E-23  5.594027E-22  1.426235E-15  3.233803E-11
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.940290E-28  3.117378E-25  3.854500E-23  7.776913E-22  1.677432E-15  3.594331E-11
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  2.014000E-28  4.900997E-25  6.038938E-23  1.044283E-21  1.923933E-15  3.950935E-11
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  2.437483E-28  7.350652E-25  9.024172E-23  1.359499E-21  2.161139E-15  4.298725E-11
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  3.308210E-28  1.088614E-24  1.331278E-22  1.755367E-21  2.404850E-15  4.662438E-11
    441  3.094680949786E-01  1.000000E-30  1.123503E-30  4.757771E-28  1.583401E-24  1.928787E-22  2.240227E-21  2.648987E-15  5.034575E-11
    442  3.127856926026E-01  1.000000E-30  1.669043E-30  6.916321E-28  2.247789E-24  2.727668E-22  2.814625E-21  2.886552E-15  5.404982E-11
    443  3.178598433803E-01  1.000000E-30  3.121668E-30  1.268609E-27  3.851448E-24  4.645215E-22  4.000983E-21  3.267699E-15  6.016859E-11
    444  3.224504526026E-01  1.238748E-30  5.598645E-30  2.238778E-27  6.297519E-24  7.551149E-22  5.526263E-21  3.632261E-15  6.620907E-11
    445  3.266870398371E-01  2.549517E-30  9.638206E-30  3.823353E-27  9.965031E-24  1.188105E-21  7.489675E-21  3.988032E-15  7.224272E-11
    446  3.305577136787E-01  4.111060E-30  1.586438E-29  6.290522E-27  1.523872E-23  1.806977E-21  9.952804E-21  4.332922E-15  7.817065E-11
    447  3.362681054783E-01  9.125826E-30  3.381945E-29  1.334329E-26  2.885259E-23  3.392055E-21  1.536414E-20  4.887197E-15  8.770858E-11
    448  3.414589872690E-01  1.906777E-29  6.858019E-29  2.689095E-26  5.225613E-23  6.091987E-21  2.323143E-20  5.455906E-15  9.729073E-11
    449  3.462773530350E-01  3.719563E-29  1.332687E-28  5.192023E-26  9.151771E-23  1.058012E-20  3.471308E-20  6.061190E-15  1.070645E-10
    450  3.508856189623E-01  6.942784E-29  2.509173E-28  9.706680E-26  1.566314E-22  1.795379E-20  5.171699E-20  6.731243E-15  1.173091E-10
    451  3.552628710565E-01  1.238036E-28  4.533962E-28  1.740300E-25  2.593297E-22  2.947045E-20  7.621798E-20  7.465838E-15  1.279584E-10
    452  3.595141079779E-01  2.142007E-28  7.967988E-28  3.031300E-25  4.185628E-22  4.714498E-20  1.115030E-19  8.277083E-15  1.392640E-10
    453  3.636744849418E-01  3.629320E-28  1.371924E-27  5.165735E-25  6.604900E-22  7.371011E-20  1.618018E-19  9.160575E-15  1.513512E-10
    454  3.676260234901E-01  5.965327E-28  2.288905E-27  8.519937E-25  1.007894E-21  1.114355E-19  2.300354E-19  1.007112E-14  1.638634E-10
    455  3.714655117309E-01  9.667511E-28  3.762099E-27  1.382496E-24  1.507705E-21  1.650993E-19  3.231944E-19  1.100929E-14  1.770687E-10
    456  3.752653942304E-01  1.561753E-27  6.166506E-27  2.233943E-24  2.234148E-21  2.421878E-19  4.520283E-19  1.197742E-14  1.912337E-10
    457  3.809506426681E-01  3.235113E-27  1.302333E-26  4.604887E-24  4.003332E-21  4.269713E-19  7.474034E-19  1.348178E-14  2.146326E-10
    458  3.865190953769E-01  6.680072E-27  2.740649E-26  9.432467E-24  7.076481E-21  7.417767E-19  1.228986E-18  1.501557E-14  2.403492E-10
    459  3.928522091207E-01  1.544320E-26  6.475467E-26  2.153190E-23  1.353485E-20  1.388687E-18  2.184063E-18  1.685731E-14  2.733289E-10
    460  3.991093841216E-01  3.577243E-26  1.532740E-25  4.906846E-23  2.569942E-20  2.576783E-18  3.897625E-18  1.883428E-14  3.102799E-10
    461  4.054183851758E-01  8.423450E-26  3.688731E-25  1.132146E-22  4.899761E-20  4.790947E-18  7.061290E-18  2.106169E-14  3.525169E-10
    462  4.147392755742E-01  3.029027E-25  1.369360E-24  3.917864E-22  1.263911E-19  1.186375E-17  1.723417E-17  2.495803E-14  4.255902E-10
    463  4.232199499949E-01  9.800229E-25  4.556789E-24  1.214254E-21  2.964037E-19  2.670377E-17  3.916575E-17  2.933257E-14  5.052840E-10
    464  4.316976825025E-01  3.194483E-24  1.525647E-23  3.760243E-21  6.877778E-19  5.922395E-17  8.933101E-17  3.471017E-14  6.002245E-10
    465  4.393401554526E-01  9.324750E-24  4.559498E-23  1.040521E-20  1.456473E-18  1.199438E-16  1.880352E-16  4.060924E-14  7.015460E-10
    466  4.465935084243E-01  2.584157E-23  1.290926E-22  2.725633E-20  2.949238E-18  2.319056E-16  3.808956E-16  4.731853E-14  8.141138E-10
    467  4.537106765818E-01  7.041478E-23  3.590173E-22  6.989517E-20  5.865946E-18  4.389876E-16  7.607728E-16  5.515996E-14  9.428585E-10
    468  4.602314649238E-01  1.765325E-22  9.163791E-22  1.650062E-19  1.098568E-17  7.824857E-16  1.432655E-15  6.364940E-14  1.079378E-09
    469  4.709552966107E-01  7.996461E-22  4.265259E-21  6.706791E-19  3.078871E-17  2.002134E-15  4.049997E-15  8.097638E-14  1.350182E-09
    470  4.769745726746E-01  1.862665E-21  1.007443E-20  1.462591E-18  5.498251E-17  3.376991E-15  7.248446E-15  9.296111E-14  1.532098E-09
    471  4.828178172001E-01  4.225010E-21  2.312162E-20  3.099397E-18  9.675230E-17  5.597857E-15  1.274629E-14  1.064982E-13  1.732998E-09
    472  4.927188450138E-01  1.681879E-20  9.339501E-20  1.088977E-17  2.538192E-16  1.314528E-14  3.310830E-14  1.346598E-13  2.137601E-09
    473  5.000000000000E-01  4.614067E-20  2.576733E-19  2.703279E-17  5.190883E-16  2.461020E-14  6.663672E-14  1.605318E-13  2.496113E-09
