 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ag124         ag125         ag126         ag127         ag128         ag129         ag130         ag131
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  2.533614E-27  4.869684E-20  5.207690E-14  2.705137E-06  1.528104E-07  6.352571E-06
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.870952E-27  3.673721E-20  4.779874E-14  2.367494E-06  1.441191E-07  6.836311E-06
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.426594E-27  2.888937E-20  4.517633E-14  2.071757E-06  1.353565E-07  7.272161E-06
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  9.564660E-28  2.052473E-20  4.280222E-14  1.659449E-06  1.211086E-07  7.906862E-06
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  7.623714E-28  1.690812E-20  4.201828E-14  1.435276E-06  1.122372E-07  8.271396E-06
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  6.072418E-28  1.387656E-20  4.146883E-14  1.226160E-06  1.030884E-07  8.628625E-06
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  4.147015E-28  9.775703E-21  4.076299E-14  9.016482E-07  8.688599E-08  9.233992E-06
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  3.018942E-28  7.127624E-21  3.994659E-14  6.692093E-07  7.325135E-08  9.729224E-06
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  2.388426E-28  5.563923E-21  3.892958E-14  5.205532E-07  6.328376E-08  1.009320E-05
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.950199E-28  4.470540E-21  3.761227E-14  4.110829E-07  5.506213E-08  1.039903E-05
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.608054E-28  3.643479E-21  3.587890E-14  3.220857E-07  4.763063E-08  1.068429E-05
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.330089E-28  3.023267E-21  3.371719E-14  2.504142E-07  4.095891E-08  1.094843E-05
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.120783E-28  2.611094E-21  3.135844E-14  1.966310E-07  3.540342E-08  1.117589E-05
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  9.193589E-29  2.285860E-21  2.830671E-14  1.476073E-07  2.973872E-08  1.141025E-05
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  7.648058E-29  2.104046E-21  2.520081E-14  1.114108E-07  2.503735E-08  1.160175E-05
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  6.245372E-29  2.007542E-21  2.173931E-14  8.119128E-08  2.059209E-08  1.176394E-05
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  5.190231E-29  1.993114E-21  1.858617E-14  5.981549E-08  1.702325E-08  1.186071E-05
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  4.261695E-29  2.032429E-21  1.544033E-14  4.271683E-08  1.376723E-08  1.188750E-05
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  3.532793E-29  2.111806E-21  1.264682E-14  3.025231E-08  1.104587E-08  1.181849E-05
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  2.678502E-29  2.283225E-21  9.022163E-15  1.720652E-08  7.649933E-09  1.147515E-05
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  2.102497E-29  2.479706E-21  6.319681E-15  9.539187E-09  5.156285E-09  1.081113E-05
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.754210E-29  2.663357E-21  4.501635E-15  5.379506E-09  3.479576E-09  9.913144E-06
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.547202E-29  2.823883E-21  3.256325E-15  3.059295E-09  2.339340E-09  8.863321E-06
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.430138E-29  2.954386E-21  2.384587E-15  1.742816E-09  1.561296E-09  7.743759E-06
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.375679E-29  3.051895E-21  1.746987E-15  9.735856E-10  1.019719E-09  6.592788E-06
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.371177E-29  3.104914E-21  1.309792E-15  5.579143E-10  6.746532E-10  5.557588E-06
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.399583E-29  3.114348E-21  9.841250E-16  3.166920E-10  4.410059E-10  4.607533E-06
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.470094E-29  3.067050E-21  7.090787E-16  1.629666E-10  2.667262E-10  3.644268E-06
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.563641E-29  2.964193E-21  5.221874E-16  8.700094E-11  1.652828E-10  2.885340E-06
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.712487E-29  2.767201E-21  3.594817E-16  4.030061E-11  9.176120E-11  2.136961E-06
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.887720E-29  2.514775E-21  2.499515E-16  1.923212E-11  5.214281E-11  1.577645E-06
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  2.127134E-29  2.172682E-21  1.631233E-16  8.363983E-12  2.774493E-11  1.096133E-06
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  2.388713E-29  1.831066E-21  1.082489E-16  4.008166E-12  1.611533E-11  7.692122E-07
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  2.901616E-29  1.294822E-21  5.350114E-17  1.444113E-12  8.018575E-12  4.194284E-07
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  3.235177E-29  1.035533E-21  3.541319E-17  9.297784E-13  6.210021E-12  2.955245E-07
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  3.603618E-29  8.133507E-22  2.307476E-17  6.467182E-13  5.218983E-12  2.068491E-07
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  4.105520E-29  5.931623E-22  1.340333E-17  4.412018E-13  4.510236E-12  1.326015E-07
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  4.605718E-29  4.391594E-22  8.096000E-18  3.177814E-13  4.037733E-12  8.815385E-08
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  5.128044E-29  3.239586E-22  4.947000E-18  2.282679E-13  3.595151E-12  5.893041E-08
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  5.736624E-29  2.291194E-22  2.939386E-18  1.537734E-13  3.078785E-12  3.759212E-08
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  6.337716E-29  1.621525E-22  1.875264E-18  1.007936E-13  2.555600E-12  2.416820E-08
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  7.200178E-29  9.389406E-23  1.112774E-18  4.876584E-14  1.785268E-12  1.213511E-08
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  7.599103E-29  6.797877E-23  9.056780E-19  3.087528E-14  1.399340E-12  8.112515E-09
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  7.881908E-29  4.737350E-23  7.651013E-19  1.822937E-14  1.042891E-12  5.184086E-09
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  7.795188E-29  2.436938E-23  6.123844E-19  6.860592E-15  5.836198E-13  2.296592E-09
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  6.931741E-29  1.320572E-23  5.169626E-19  2.993858E-15  3.343290E-13  1.103958E-09
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  5.664168E-29  7.553976E-24  4.450897E-19  1.671768E-15  2.017467E-13  5.828985E-10
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  4.411926E-29  4.608809E-24  3.883874E-19  1.229488E-15  1.312752E-13  3.431053E-10
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  3.374896E-29  2.991388E-24  3.424316E-19  1.097712E-15  9.234455E-14  2.233858E-10
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  2.103223E-29  1.577394E-24  2.784127E-19  1.109951E-15  5.823428E-14  1.260953E-10
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.588639E-29  1.134054E-24  2.462842E-19  1.174482E-15  4.754068E-14  9.625629E-11
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.224969E-29  8.575351E-25  2.188491E-19  1.255686E-15  4.079395E-14  7.701915E-11
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  9.098899E-30  6.382856E-25  1.889511E-19  1.373132E-15  3.534365E-14  6.061760E-11
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  6.936107E-30  4.970705E-25  1.622615E-19  1.508730E-15  3.170162E-14  4.875809E-11
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  4.918164E-30  3.641265E-25  1.263404E-19  1.755352E-15  2.797516E-14  3.550893E-11
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  3.950295E-30  2.914296E-25  9.908277E-20  2.019458E-15  2.561058E-14  2.679379E-11
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  3.486498E-30  2.458625E-25  7.865299E-20  2.291153E-15  2.386897E-14  2.077183E-11
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  3.245453E-30  1.954180E-25  5.458335E-20  2.761808E-15  2.158436E-14  1.408818E-11
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  3.168821E-30  1.738785E-25  4.463187E-20  3.042263E-15  2.047211E-14  1.143562E-11
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  3.163675E-30  1.553152E-25  3.653543E-20  3.336471E-15  1.944333E-14  9.319840E-12
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  3.177952E-30  1.384175E-25  2.968603E-20  3.657735E-15  1.845062E-14  7.560042E-12
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  3.194291E-30  1.231112E-25  2.397921E-20  4.005325E-15  1.750536E-14  6.115242E-12
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  3.288815E-30  1.003906E-25  1.646452E-20  4.658814E-15  1.602423E-14  4.244854E-12
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  3.286189E-30  8.946892E-26  1.328690E-20  5.056643E-15  1.528018E-14  3.464377E-12
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  3.300880E-30  8.019922E-26  1.082001E-20  5.455003E-15  1.463474E-14  2.863017E-12
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  3.405511E-30  6.403325E-26  7.032992E-21  6.342693E-15  1.349114E-14  1.949018E-12
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  3.459271E-30  5.297995E-26  4.839695E-21  7.175726E-15  1.271493E-14  1.423941E-12
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  3.526648E-30  4.447161E-26  3.381136E-21  8.033594E-15  1.214780E-14  1.076672E-12
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  3.615007E-30  3.756034E-26  2.350934E-21  8.969433E-15  1.174157E-14  8.325257E-13
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  3.704000E-30  3.247388E-26  1.685434E-21  9.897687E-15  1.151506E-14  6.758644E-13
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  3.846492E-30  2.837419E-26  1.209708E-21  1.092200E-14  1.143333E-14  5.650945E-13
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  4.002092E-30  2.566519E-26  9.254202E-22  1.187025E-14  1.149385E-14  5.003578E-13
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  4.490597E-30  2.279134E-26  6.409491E-22  1.360583E-14  1.191717E-14  4.404022E-13
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  5.128443E-30  2.228610E-26  5.462269E-22  1.522247E-14  1.273400E-14  4.293075E-13
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  6.065521E-30  2.408425E-26  5.671260E-22  1.645438E-14  1.392234E-14  4.493018E-13
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  7.395267E-30  2.820092E-26  6.609247E-22  1.697458E-14  1.541610E-14  4.888938E-13
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  9.146770E-30  3.464106E-26  8.021519E-22  1.660074E-14  1.712571E-14  5.400359E-13
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.362313E-29  5.131950E-26  1.120770E-21  1.420567E-14  2.037610E-14  6.419497E-13
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  2.017671E-29  7.686870E-26  1.533498E-21  1.074591E-14  2.401347E-14  7.573479E-13
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  2.945429E-29  1.133156E-25  2.040144E-21  7.535602E-15  2.795811E-14  8.820948E-13
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  4.330122E-29  1.677151E-25  2.698157E-21  4.947235E-15  3.250815E-14  1.025082E-12
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  6.328515E-29  2.462552E-25  3.530499E-21  3.144918E-15  3.761831E-14  1.184667E-12
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  9.071819E-29  3.543937E-25  4.546048E-21  2.002025E-15  4.316772E-14  1.357034E-12
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.583287E-28  6.197583E-25  6.714063E-21  9.950130E-16  5.337212E-14  1.672086E-12
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  2.606350E-28  1.021917E-24  9.583217E-21  5.749490E-16  6.476024E-14  2.021464E-12
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  4.105459E-28  1.610970E-24  1.333409E-20  4.217565E-16  7.749445E-14  2.409940E-12
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  6.203560E-28  2.435033E-24  1.805518E-20  3.985536E-16  9.137744E-14  2.831259E-12
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.143179E-27  4.484218E-24  2.829863E-20  4.932282E-16  1.166733E-13  3.594043E-12
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  2.004094E-27  7.850927E-24  4.268788E-20  6.849832E-16  1.458814E-13  4.468331E-12
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  3.394730E-27  1.327450E-23  6.268387E-20  9.603252E-16  1.796971E-13  5.473516E-12
    450  3.508856189623E-01  1.000000E-30  1.001877E-30  5.650553E-27  2.204357E-23  9.076130E-20  1.337809E-15  2.195779E-13  6.651054E-12
    451  3.552628710565E-01  1.000000E-30  1.085706E-30  9.212882E-27  3.583887E-23  1.293541E-19  1.837812E-15  2.659002E-13  8.009891E-12
    452  3.595141079779E-01  1.000000E-30  1.197160E-30  1.487671E-26  5.767753E-23  1.830059E-19  2.505227E-15  3.205607E-13  9.603152E-12
    453  3.636744849418E-01  1.000000E-30  1.347911E-30  2.387526E-26  9.220395E-23  2.577651E-19  3.396485E-15  3.853382E-13  1.147948E-11
    454  3.676260234901E-01  1.000000E-30  1.571995E-30  3.755245E-26  1.443977E-22  3.579378E-19  4.540103E-15  4.594489E-13  1.361306E-11
    455  3.714655117309E-01  1.000000E-30  1.873287E-30  5.849483E-26  2.238465E-22  4.939104E-19  6.025803E-15  5.456928E-13  1.608128E-11
    456  3.752653942304E-01  1.000000E-30  1.655309E-30  9.095689E-26  3.461991E-22  6.813900E-19  7.983527E-15  6.477304E-13  1.898445E-11
    457  3.809506426681E-01  1.000000E-30  3.144888E-30  1.768464E-25  6.669282E-22  1.109580E-18  1.218894E-14  8.390591E-13  2.438815E-11
    458  3.865190953769E-01  1.000000E-30  5.502563E-30  3.406989E-25  1.271221E-21  1.802584E-18  1.849712E-14  1.084346E-12  3.125567E-11
    459  3.928522091207E-01  1.000000E-30  1.094248E-29  7.209672E-25  2.652475E-21  3.160861E-18  2.981679E-14  1.457160E-12  4.159739E-11
    460  3.991093841216E-01  1.000000E-30  2.387796E-29  1.516389E-24  5.489482E-21  5.564490E-18  4.793349E-14  1.959610E-12  5.539937E-11
    461  4.054183851758E-01  1.000000E-30  5.384800E-29  3.215071E-24  1.142446E-20  9.952159E-18  7.756877E-14  2.653716E-12  7.427996E-11
    462  4.147392755742E-01  1.000000E-30  1.874313E-28  9.791493E-24  3.366609E-20  2.399565E-17  1.585975E-13  4.188623E-12  1.155180E-10
    463  4.232199499949E-01  1.000000E-30  5.972079E-28  2.700039E-23  8.971384E-20  5.466816E-17  3.050045E-13  6.400660E-12  1.741378E-10
    464  4.316976825025E-01  1.000000E-30  1.892993E-27  7.458172E-23  2.381633E-19  1.272893E-16  5.877727E-13  9.859071E-12  2.645980E-10
    465  4.393401554526E-01  1.000000E-30  5.357643E-27  1.866780E-22  5.719427E-19  2.777548E-16  1.063322E-12  1.465122E-11  3.884014E-10
    466  4.465935084243E-01  1.000000E-30  1.427531E-26  4.449202E-22  1.305820E-18  5.908871E-16  1.867922E-12  2.145588E-11  5.622183E-10
    467  4.537106765818E-01  1.000000E-30  3.706551E-26  1.039696E-21  2.912084E-18  1.252541E-15  3.247362E-12  3.134855E-11  8.121514E-10
    468  4.602314649238E-01  1.214945E-30  8.798331E-26  2.249986E-21  6.014699E-18  2.507444E-15  5.386875E-12  4.453826E-11  1.141934E-09
    469  4.709552966107E-01  5.889601E-30  3.559189E-25  7.872176E-21  1.932475E-17  7.866427E-15  1.234004E-11  7.985913E-11  2.012909E-09
    470  4.769745726746E-01  1.457799E-29  7.671200E-25  1.568782E-20  3.658333E-17  1.488003E-14  1.958535E-11  1.110973E-10  2.773720E-09
    471  4.828178172001E-01  3.790103E-29  1.600728E-24  3.035995E-20  6.711720E-17  2.745539E-14  3.056661E-11  1.532005E-10  3.789464E-09
    472  4.927188450138E-01  2.028702E-28  5.440285E-24  9.079101E-20  1.820450E-16  7.598673E-14  6.436791E-11  2.640220E-10  6.427494E-09
    473  5.000000000000E-01  6.899967E-28  1.311086E-23  1.990931E-19  3.697256E-16  1.574702E-13  1.102758E-10  3.931639E-10  9.458204E-09
