 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cr67          cr68          cr69          cr70          cr71          cr72          cr73          cr74 
    360  1.656939516385E-01  1.755075E-12  1.422188E-08  1.708309E-09  2.318673E-05  3.197590E-08  4.024460E-06  4.432983E-09  6.086512E-08
    361  1.664404283242E-01  1.562815E-12  1.071259E-08  1.381791E-09  2.255888E-05  3.224158E-08  4.730227E-06  5.382355E-09  8.487713E-08
    362  1.671401020014E-01  1.388054E-12  8.158483E-09  1.125634E-09  2.185596E-05  3.231151E-08  5.477557E-06  6.427329E-09  1.155013E-07
    363  1.682228463170E-01  1.133025E-12  5.258468E-09  8.060517E-10  2.053180E-05  3.200558E-08  6.805073E-06  8.379192E-09  1.847692E-07
    364  1.688914277275E-01  9.886725E-13  3.975260E-09  6.506568E-10  1.957538E-05  3.154174E-08  7.716851E-06  9.792343E-09  2.451735E-07
    365  1.695862681704E-01  8.502940E-13  2.936965E-09  5.149257E-10  1.846290E-05  3.080050E-08  8.737791E-06  1.144380E-08  3.275169E-07
    366  1.708796298676E-01  6.292580E-13  1.634630E-09  3.261436E-10  1.613440E-05  2.873804E-08  1.075249E-05  1.494738E-08  5.495548E-07
    367  1.720689125062E-01  4.669548E-13  9.229218E-10  2.076908E-10  1.376553E-05  2.606707E-08  1.263333E-05  1.856891E-08  8.626787E-07
    368  1.730357271347E-01  3.621416E-13  5.700901E-10  1.416188E-10  1.178080E-05  2.346404E-08  1.405565E-05  2.163159E-08  1.217564E-06
    369  1.739185931198E-01  2.848045E-13  3.628675E-10  9.872661E-11  9.987104E-06  2.084191E-08  1.518780E-05  2.438913E-08  1.639158E-06
    370  1.748109107026E-01  2.221493E-13  2.298486E-10  6.860617E-11  8.266417E-06  1.809412E-08  1.608678E-05  2.698051E-08  2.171547E-06
    371  1.757092013639E-01  1.719835E-13  1.461094E-10  4.791303E-11  6.667971E-06  1.532209E-08  1.669032E-05  2.926029E-08  2.830655E-06
    372  1.765567714958E-01  1.346769E-13  9.777197E-11  3.506566E-11  5.332298E-06  1.283423E-08  1.693610E-05  3.097250E-08  3.566182E-06
    373  1.775373762473E-01  1.009663E-13  6.415838E-11  2.555881E-11  4.002435E-06  1.017044E-08  1.681609E-05  3.231254E-08  4.565345E-06
    374  1.784803688374E-01  7.634988E-14  4.572694E-11  2.018742E-11  2.962224E-06  7.935249E-09  1.629617E-05  3.285795E-08  5.655841E-06
    375  1.795112536071E-01  5.596279E-14  3.403827E-11  1.685372E-11  2.065174E-06  5.865084E-09  1.531777E-05  3.257661E-08  6.983173E-06
    376  1.804824008025E-01  4.165332E-14  2.753245E-11  1.521862E-11  1.432638E-06  4.301873E-09  1.407840E-05  3.150376E-08  8.310840E-06
    377  1.815169070317E-01  3.023474E-14  2.304802E-11  1.435335E-11  9.409248E-07  3.000494E-09  1.250970E-05  2.957481E-08  9.767380E-06
    378  1.825428215499E-01  2.191013E-14  1.991986E-11  1.398272E-11  6.047615E-07  2.048525E-09  1.082276E-05  2.704002E-08  1.117260E-05
    379  1.841355644659E-01  1.311625E-14  1.627565E-11  1.379414E-11  2.910721E-07  1.084334E-09  8.190948E-06  2.233153E-08  1.313442E-05
    380  1.856860183354E-01  7.814907E-15  1.340348E-11  1.368730E-11  1.389054E-07  5.683817E-10  5.891340E-06  1.751782E-08  1.461793E-05
    381  1.870847965371E-01  4.815850E-15  1.113361E-11  1.348427E-11  7.253090E-08  3.232124E-10  4.193405E-06  1.350461E-08  1.551538E-05
    382  1.883699545972E-01  3.040562E-15  9.255666E-12  1.313959E-11  4.244033E-08  2.046016E-10  2.979995E-06  1.033981E-08  1.597887E-05
    383  1.895671856375E-01  1.952147E-15  7.669248E-12  1.264872E-11  2.810002E-08  1.458465E-10  2.121545E-06  7.899291E-09  1.614616E-05
    384  1.907324824205E-01  1.253004E-15  6.274840E-12  1.199724E-11  2.072927E-08  1.157515E-10  1.501266E-06  5.992975E-09  1.611138E-05
    385  1.917913284253E-01  8.320337E-16  5.138660E-12  1.125402E-11  1.696642E-08  1.014234E-10  1.086615E-06  4.624904E-09  1.595124E-05
    386  1.928179034582E-01  5.572984E-16  4.155935E-12  1.039970E-11  1.470616E-08  9.409204E-11  7.879314E-07  3.571274E-09  1.571400E-05
    387  1.939781308337E-01  3.578704E-16  3.192571E-12  9.303198E-12  1.302987E-08  9.021344E-11  5.463751E-07  2.660899E-09  1.537675E-05
    388  1.950365569225E-01  2.442264E-16  2.448306E-12  8.212572E-12  1.191875E-08  8.884384E-11  3.898487E-07  2.028543E-09  1.503062E-05
    389  1.963061656501E-01  1.637999E-16  1.724103E-12  6.860906E-12  1.085712E-08  8.860231E-11  2.608715E-07  1.470574E-09  1.458791E-05
    390  1.975160386553E-01  1.220476E-16  1.193909E-12  5.603113E-12  9.990928E-09  8.904159E-11  1.790571E-07  1.089925E-09  1.415514E-05
    391  1.988970783448E-01  9.802644E-17  7.549984E-13  4.289137E-12  9.102811E-09  8.987640E-11  1.179956E-07  7.841851E-10  1.366213E-05
    392  2.001908516564E-01  8.810617E-17  4.756662E-13  3.239314E-12  8.341785E-09  9.079886E-11  8.162371E-08  5.888571E-10  1.320902E-05
    393  2.023233395230E-01  8.401156E-17  2.100498E-13  1.937468E-12  7.220728E-09  9.257638E-11  4.745371E-08  3.914619E-10  1.249381E-05
    394  2.035207364909E-01  8.486994E-17  1.299313E-13  1.423792E-12  6.662550E-09  9.378627E-11  3.666418E-08  3.257790E-10  1.211379E-05
    395  2.047171141817E-01  8.687688E-17  7.952350E-14  1.035762E-12  6.154154E-09  9.521486E-11  2.935728E-08  2.808432E-10  1.175196E-05
    396  2.061861175315E-01  9.039777E-17  4.327680E-14  6.958316E-13  5.592576E-09  9.732092E-11  2.352106E-08  2.463900E-10  1.133397E-05
    397  2.075162532616E-01  9.435176E-17  2.501662E-14  4.843540E-13  5.137361E-09  9.959221E-11  2.010562E-08  2.288186E-10  1.098190E-05
    398  2.088103947538E-01  9.879185E-17  1.484625E-14  3.408060E-13  4.736358E-09  1.021391E-10  1.782730E-08  2.201650E-10  1.066414E-05
    399  2.102374295066E-01  1.043050E-16  8.603807E-15  2.328071E-13  4.334750E-09  1.053130E-10  1.607144E-08  2.175033E-10  1.034214E-05
    400  2.116254943500E-01  1.102474E-16  5.336607E-15  1.627531E-13  3.978276E-09  1.087304E-10  1.483905E-08  2.198135E-10  1.005685E-05
    401  2.137594200207E-01  1.204299E-16  2.999220E-15  9.744198E-14  3.483184E-09  1.145061E-10  1.346465E-08  2.295984E-10  9.668895E-06
    402  2.149968302441E-01  1.268995E-16  2.394209E-15  7.459126E-14  3.220538E-09  1.180797E-10  1.283912E-08  2.376881E-10  9.469705E-06
    403  2.163578604848E-01  1.344993E-16  2.041751E-15  5.728896E-14  2.949282E-09  1.221492E-10  1.223672E-08  2.480053E-10  9.270146E-06
    404  2.188327022992E-01  1.497245E-16  1.829887E-15  3.901192E-14  2.498998E-09  1.298122E-10  1.129400E-08  2.696702E-10  8.952518E-06
    405  2.210861741802E-01  1.654167E-16  1.858135E-15  3.046855E-14  2.133664E-09  1.370090E-10  1.055268E-08  2.919157E-10  8.704824E-06
    406  2.231360986547E-01  1.815375E-16  1.970755E-15  2.608775E-14  1.836951E-09  1.437438E-10  9.959637E-09  3.140529E-10  8.506559E-06
    407  2.249661932162E-01  1.977113E-16  2.116139E-15  2.365368E-14  1.599871E-09  1.499626E-10  9.495098E-09  3.354516E-10  8.347293E-06
    408  2.266023391923E-01  2.138281E-16  2.275468E-15  2.217649E-14  1.409314E-09  1.557473E-10  9.133765E-09  3.560701E-10  8.217055E-06
    409  2.291569547831E-01  2.426206E-16  2.576471E-15  2.066908E-14  1.149621E-09  1.653450E-10  8.675956E-09  3.915933E-10  8.034118E-06
    410  2.305971902523E-01  2.610550E-16  2.774785E-15  2.011122E-14  1.022096E-09  1.711260E-10  8.477123E-09  4.137020E-10  7.941251E-06
    411  2.319348711247E-01  2.797490E-16  2.978360E-15  1.973345E-14  9.147457E-10  1.767670E-10  8.331120E-09  4.357679E-10  7.861415E-06
    412  2.335360820165E-01  3.042670E-16  3.247824E-15  1.943366E-14  7.991532E-10  1.838855E-10  8.205410E-09  4.643146E-10  7.773862E-06
    413  2.351317971316E-01  3.311844E-16  3.545863E-15  1.928370E-14  6.967281E-10  1.913878E-10  8.133244E-09  4.952774E-10  7.695186E-06
    414  2.376293164755E-01  3.786791E-16  4.075522E-15  1.932642E-14  5.590091E-10  2.039299E-10  8.125446E-09  5.492569E-10  7.588823E-06
    415  2.399259738388E-01  4.285749E-16  4.635656E-15  1.965598E-14  4.534047E-10  2.162355E-10  8.229291E-09  6.053452E-10  7.508208E-06
    416  2.420046682363E-01  4.792449E-16  5.207448E-15  2.019478E-14  3.726431E-10  2.278652E-10  8.412811E-09  6.618318E-10  7.448226E-06
    417  2.451201276448E-01  5.656684E-16  6.188300E-15  2.144215E-14  2.739139E-10  2.457272E-10  8.843473E-09  7.573004E-10  7.378055E-06
    418  2.467564269033E-01  6.163799E-16  6.766681E-15  2.231525E-14  2.312549E-10  2.550527E-10  9.142665E-09  8.128660E-10  7.348866E-06
    419  2.483354027874E-01  6.689576E-16  7.368315E-15  2.330452E-14  1.953103E-10  2.638110E-10  9.478019E-09  8.701434E-10  7.324481E-06
    420  2.499258654919E-01  7.256607E-16  8.019223E-15  2.444999E-14  1.637613E-10  2.722089E-10  9.861309E-09  9.315504E-10  7.302702E-06
    421  2.515152656983E-01  7.862053E-16  8.716422E-15  2.574726E-14  1.364292E-10  2.799615E-10  1.028913E-08  9.967143E-10  7.282754E-06
    422  2.542060864984E-01  8.979132E-16  1.000820E-14  2.829931E-14  9.849854E-11  2.909237E-10  1.111284E-08  1.115885E-09  7.250466E-06
    423  2.556901221114E-01  9.646765E-16  1.078330E-14  2.990296E-14  8.151825E-11  2.953870E-10  1.161948E-08  1.186474E-09  7.232126E-06
    424  2.570805114381E-01  1.030685E-15  1.155171E-14  3.153460E-14  6.782418E-11  2.982553E-10  1.212703E-08  1.255812E-09  7.213837E-06
    425  2.598984391343E-01  1.175169E-15  1.324018E-14  3.523258E-14  4.573514E-11  2.992301E-10  1.325028E-08  1.406037E-09  7.171443E-06
    426  2.622653138568E-01  1.308175E-15  1.480169E-14  3.875473E-14  3.213016E-11  2.939585E-10  1.428813E-08  1.542442E-09  7.128223E-06
    427  2.644885215151E-01  1.443409E-15  1.639560E-14  4.242066E-14  2.267457E-11  2.831358E-10  1.533722E-08  1.679182E-09  7.079660E-06
    428  2.667229470066E-01  1.590017E-15  1.812992E-14  4.646678E-14  1.579482E-11  2.662184E-10  1.645922E-08  1.825007E-09  7.021890E-06
    429  2.687894382327E-01  1.735776E-15  1.986009E-14  5.054483E-14  1.130245E-11  2.454481E-10  1.755204E-08  1.967222E-09  6.959633E-06
    430  2.709436570286E-01  1.898868E-15  2.180222E-14  5.515646E-14  8.116191E-12  2.194578E-10  1.874159E-08  2.122735E-09  6.885013E-06
    431  2.728595154549E-01  2.054167E-15  2.365702E-14  5.958346E-14  6.267683E-12  1.938318E-10  1.983756E-08  2.267015E-09  6.809882E-06
    432  2.763050324764E-01  2.360110E-15  2.732463E-14  6.837519E-14  4.556447E-12  1.461408E-10  2.188687E-08  2.540194E-09  6.653341E-06
    433  2.797281875476E-01  2.702055E-15  3.144204E-14  7.827222E-14  4.105587E-12  1.028160E-10  2.401654E-08  2.829604E-09  6.471011E-06
    434  2.831107064370E-01  3.082265E-15  3.603901E-14  8.932774E-14  4.286890E-12  6.848781E-11  2.622257E-08  3.135735E-09  6.267271E-06
    435  2.863632962154E-01  3.492238E-15  4.101478E-14  1.012838E-13  4.758246E-12  4.443306E-11  2.845879E-08  3.452588E-09  6.053530E-06
    436  2.894106333807E-01  3.919312E-15  4.621652E-14  1.137616E-13  5.350027E-12  2.891272E-11  3.067099E-08  3.772324E-09  5.841717E-06
    437  2.941185503109E-01  4.667529E-15  5.536934E-14  1.356537E-13  6.461671E-12  1.474044E-11  3.432078E-08  4.313288E-09  5.500962E-06
    438  2.983685787405E-01  5.445831E-15  6.493561E-14  1.584455E-13  7.651947E-12  8.450592E-12  3.784850E-08  4.851966E-09  5.186565E-06
    439  3.021949729112E-01  6.246636E-15  7.481660E-14  1.819018E-13  8.893065E-12  5.750300E-12  4.121384E-08  5.379742E-09  4.902662E-06
    440  3.059150641439E-01  7.138678E-15  8.585807E-14  2.080285E-13  1.028794E-11  4.624602E-12  4.468527E-08  5.936818E-09  4.629294E-06
    441  3.094680949786E-01  8.121651E-15  9.805739E-14  2.368116E-13  1.183559E-11  4.331205E-12  4.823445E-08  6.517311E-09  4.373682E-06
    442  3.127856926026E-01  9.182875E-15  1.112577E-13  2.678764E-13  1.351559E-11  4.464949E-12  5.181264E-08  7.111201E-09  4.142433E-06
    443  3.178598433803E-01  1.114769E-14  1.357604E-13  3.253669E-13  1.664449E-11  5.137433E-12  5.792748E-08  8.140123E-09  3.807595E-06
    444  3.224504526026E-01  1.339151E-14  1.638203E-13  3.909825E-13  2.023862E-11  6.105283E-12  6.432749E-08  9.228955E-09  3.528816E-06
    445  3.266870398371E-01  1.599336E-14  1.964360E-13  4.670237E-13  2.442599E-11  7.293536E-12  7.118914E-08  1.040362E-08  3.294775E-06
    446  3.305577136787E-01  1.896891E-14  2.338159E-13  5.539377E-13  2.923342E-11  8.676357E-12  7.848900E-08  1.165690E-08  3.101892E-06
    447  3.362681054783E-01  2.481825E-14  3.074898E-13  7.247073E-13  3.872726E-11  1.141584E-11  9.165236E-08  1.391752E-08  2.855667E-06
    448  3.414589872690E-01  3.222473E-14  4.010758E-13  9.409015E-13  5.082045E-11  1.490189E-11  1.068787E-07  1.652844E-08  2.672529E-06
    449  3.462773530350E-01  4.135310E-14  5.168470E-13  1.207562E-12  6.584345E-11  1.922151E-11  1.243003E-07  1.951467E-08  2.535899E-06
    450  3.508856189623E-01  5.227609E-14  6.559831E-13  1.527138E-12  8.399872E-11  2.442476E-11  1.437247E-07  2.285137E-08  2.430156E-06
    451  3.552628710565E-01  6.459844E-14  8.136904E-13  1.888202E-12  1.046949E-10  3.033450E-11  1.638590E-07  2.632231E-08  2.344037E-06
    452  3.595141079779E-01  7.837519E-14  9.908390E-13  2.291979E-12  1.280402E-10  3.697500E-11  1.839772E-07  2.979875E-08  2.264724E-06
    453  3.636744849418E-01  9.377699E-14  1.189719E-12  2.742442E-12  1.542857E-10  4.441118E-11  2.034146E-07  3.315155E-08  2.183912E-06
    454  3.676260234901E-01  1.105981E-13  1.407678E-12  3.232272E-12  1.830021E-10  5.251663E-11  2.212939E-07  3.620828E-08  2.100212E-06
    455  3.714655117309E-01  1.296334E-13  1.655007E-12  3.783457E-12  2.154677E-10  6.164752E-11  2.381544E-07  3.903960E-08  2.011358E-06
    456  3.752653942304E-01  1.519074E-13  1.945085E-12  4.424508E-12  2.533644E-10  7.226869E-11  2.546247E-07  4.172967E-08  1.917118E-06
    457  3.809506426681E-01  1.938233E-13  2.492434E-12  5.621444E-12  3.243934E-10  9.208516E-11  2.797169E-07  4.563751E-08  1.769222E-06
    458  3.865190953769E-01  2.484259E-13  3.207597E-12  7.165976E-12  4.164192E-10  1.176087E-10  3.058372E-07  4.943281E-08  1.623490E-06
    459  3.928522091207E-01  3.331358E-13  4.320771E-12  9.535781E-12  5.582034E-10  1.566455E-10  3.382582E-07  5.375672E-08  1.464682E-06
    460  3.991093841216E-01  4.494587E-13  5.854775E-12  1.274671E-11  7.511098E-10  2.092721E-10  3.732792E-07  5.795444E-08  1.319789E-06
    461  4.054183851758E-01  6.123650E-13  8.010746E-12  1.717375E-11  1.018057E-09  2.813037E-10  4.111189E-07  6.192513E-08  1.187272E-06
    462  4.147392755742E-01  9.763740E-13  1.284973E-11  2.683199E-11  1.602469E-09  4.363391E-10  4.697507E-07  6.681468E-08  1.014890E-06
    463  4.232199499949E-01  1.503319E-12  1.988773E-11  4.038244E-11  2.423649E-09  6.492156E-10  5.233078E-07  6.972899E-08  8.787144E-07
    464  4.316976825025E-01  2.326594E-12  3.093049E-11  6.081557E-11  3.659695E-09  9.610498E-10  5.743690E-07  7.080952E-08  7.588913E-07
    465  4.393401554526E-01  3.462903E-12  4.622541E-11  8.796100E-11  5.292388E-09  1.360471E-09  6.164129E-07  7.010495E-08  6.629752E-07
    466  4.465935084243E-01  5.067089E-12  6.788502E-11  1.247951E-10  7.486472E-09  1.879518E-09  6.515859E-07  6.802161E-08  5.815430E-07
    467  4.537106765818E-01  7.382263E-12  9.922399E-11  1.757654E-10  1.047892E-08  2.561338E-09  6.808037E-07  6.479231E-08  5.100811E-07
    468  4.602314649238E-01  1.044412E-11  1.407542E-10  2.403188E-10  1.419692E-08  3.374789E-09  7.024885E-07  6.098440E-08  4.514820E-07
    469  4.709552966107E-01  1.854656E-11  2.508562E-10  4.007406E-10  2.311597E-08  5.209666E-09  7.267938E-07  5.346494E-08  3.682516E-07
    470  4.769745726746E-01  2.563552E-11  3.472628E-10  5.326477E-10  3.014597E-08  6.565262E-09  7.339591E-07  4.882736E-08  3.280398E-07
    471  4.828178172001E-01  3.511714E-11  4.761686E-10  7.004686E-10  3.874597E-08  8.137041E-09  7.363064E-07  4.420566E-08  2.930088E-07
    472  4.927188450138E-01  5.984791E-11  8.117371E-10  1.106416E-09  5.821896E-08  1.141507E-08  7.296306E-07  3.641593E-08  2.416033E-07
    473  5.000000000000E-01  8.846394E-11  1.198446E-09  1.537424E-09  7.722479E-08  1.431359E-08  7.159696E-07  3.093833E-08  2.093034E-07
