 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                kr97          kr98          kr99          kr100         kr101         kr102         kr103         kr104
    352  1.600565792087E-01  1.205478E-16  1.778294E-13  2.542527E-13  1.653891E-09  5.291683E-10  1.254110E-06  1.016934E-07  1.015796E-04
    353  1.607059625219E-01  7.429603E-17  9.588748E-14  1.482547E-13  1.073099E-09  3.681549E-10  1.010627E-06  8.711482E-08  1.003601E-04
    354  1.613957576202E-01  4.386612E-17  5.003376E-14  8.411199E-14  6.729669E-10  2.487799E-10  7.986572E-07  7.349811E-08  9.861724E-05
    355  1.620398820205E-01  2.646621E-17  2.739429E-14  4.982337E-14  4.315818E-10  1.711556E-10  6.367369E-07  6.231861E-08  9.656659E-05
    356  1.627691861850E-01  1.472948E-17  1.401814E-14  2.789362E-14  2.591861E-10  1.113606E-10  4.893220E-07  5.137620E-08  9.375525E-05
    357  1.634667099868E-01  8.281945E-18  7.467568E-15  1.620660E-14  1.577111E-10  7.320089E-11  3.772829E-07  4.238980E-08  9.057758E-05
    358  1.645369737572E-01  3.325161E-18  2.903426E-15  7.214513E-15  7.231135E-11  3.782878E-11  2.489786E-07  3.107205E-08  8.479254E-05
    359  1.651200899964E-01  1.994131E-18  1.755796E-15  4.701243E-15  4.692021E-11  2.621553E-11  1.968483E-07  2.602709E-08  8.120346E-05
    360  1.656939516385E-01  1.192098E-18  1.074884E-15  3.100303E-15  3.040028E-11  1.812972E-11  1.550007E-07  2.170184E-08  7.738232E-05
    361  1.664404283242E-01  6.022484E-19  5.726741E-16  1.821345E-15  1.715973E-11  1.114561E-11  1.124692E-07  1.697406E-08  7.204480E-05
    362  1.671401020014E-01  3.131114E-19  3.191372E-16  1.113487E-15  9.958623E-12  7.011804E-12  8.233597E-08  1.333965E-08  6.672530E-05
    363  1.682228463170E-01  1.106875E-19  1.294735E-16  5.223292E-16  4.218336E-12  3.368779E-12  4.956325E-08  8.971885E-09  5.806550E-05
    364  1.688914277275E-01  5.743829E-20  7.425233E-17  3.279401E-16  2.470306E-12  2.134148E-12  3.572807E-08  6.930369E-09  5.261168E-05
    365  1.695862681704E-01  2.866107E-20  4.149807E-17  2.015496E-16  1.407953E-12  1.320687E-12  2.505804E-08  5.226027E-09  4.695308E-05
    366  1.708796298676E-01  7.664749E-21  1.395393E-17  8.102156E-17  4.981441E-13  5.454388E-13  1.252964E-08  2.995105E-09  3.686665E-05
    367  1.720689125062E-01  2.211753E-21  5.042752E-18  3.457970E-17  1.956383E-13  2.474570E-13  6.351992E-09  1.724255E-09  2.849345E-05
    368  1.730357271347E-01  7.941662E-22  2.181419E-18  1.714625E-17  9.456511E-14  1.346812E-13  3.561878E-09  1.073518E-09  2.257539E-05
    369  1.739185931198E-01  3.085250E-22  1.003972E-18  8.951141E-18  5.019449E-14  7.977613E-14  2.055780E-09  6.824095E-10  1.793380E-05
    370  1.748109107026E-01  1.186497E-22  4.545069E-19  4.606508E-18  2.737750E-14  4.866349E-14  1.160188E-09  4.249921E-10  1.399990E-05
    371  1.757092013639E-01  4.557186E-23  2.023681E-19  2.336240E-18  1.529803E-14  3.047143E-14  6.400401E-10  2.591681E-10  1.075157E-05
    372  1.765567714958E-01  1.889809E-23  9.367205E-20  1.223676E-18  9.038617E-15  2.006554E-14  3.611006E-10  1.608545E-10  8.290257E-06
    373  1.775373762473E-01  7.142000E-24  3.794083E-20  5.724584E-19  4.994439E-15  1.258666E-14  1.828914E-10  9.107908E-11  6.055117E-06
    374  1.784803688374E-01  3.043120E-24  1.580761E-20  2.741080E-19  2.852772E-15  8.131229E-15  9.422649E-11  5.229109E-11  4.431934E-06
    375  1.795112536071E-01  1.343243E-24  6.015836E-21  1.214944E-19  1.547296E-15  5.053370E-15  4.498397E-11  2.813627E-11  3.114080E-06
    376  1.804824008025E-01  7.005156E-25  2.429836E-21  5.659874E-20  8.667697E-16  3.222058E-15  2.234263E-11  1.565906E-11  2.216046E-06
    377  1.815169070317E-01  3.868762E-25  9.381312E-22  2.538416E-20  4.625353E-16  1.976874E-15  1.053976E-11  8.351043E-12  1.528088E-06
    378  1.825428215499E-01  2.314199E-25  3.823939E-22  1.195358E-20  2.450784E-16  1.204555E-15  5.039758E-12  4.515579E-12  1.050252E-06
    379  1.841355644659E-01  1.142170E-25  1.135463E-22  4.398982E-21  8.850812E-17  5.419946E-16  1.648378E-12  1.791628E-12  5.791353E-07
    380  1.856860183354E-01  6.248810E-26  4.565530E-23  2.202208E-21  3.153831E-17  2.397462E-16  5.926624E-13  7.803713E-13  3.200669E-07
    381  1.870847965371E-01  3.900381E-26  2.423510E-23  1.436733E-21  1.202621E-17  1.113492E-16  2.555813E-13  4.013701E-13  1.856924E-07
    382  1.883699545972E-01  2.699383E-26  1.445733E-23  1.047840E-21  4.867330E-18  5.390991E-17  1.275633E-13  2.362121E-13  1.118596E-07
    383  1.895671856375E-01  2.011390E-26  9.095794E-24  7.939070E-22  2.079099E-18  2.706974E-17  7.091096E-14  1.534310E-13  6.930161E-08
    384  1.907324824205E-01  1.562651E-26  5.800739E-24  6.024943E-22  9.156123E-19  1.378057E-17  4.194923E-14  1.058592E-13  4.325975E-08
    385  1.917913284253E-01  1.264232E-26  3.859062E-24  4.634748E-22  4.456688E-19  7.492789E-18  2.687408E-14  7.811656E-14  2.810587E-08
    386  1.928179034582E-01  1.033811E-26  2.609436E-24  3.541976E-22  2.307468E-19  4.185288E-18  1.780224E-14  5.945114E-14  1.840498E-08
    387  1.939781308337E-01  8.218166E-27  1.707705E-24  2.570683E-22  1.185603E-19  2.222339E-18  1.138729E-14  4.456243E-14  1.138241E-08
    388  1.950365569225E-01  6.602845E-27  1.193274E-24  1.885826E-22  7.052558E-20  1.291663E-18  7.650729E-15  3.465793E-14  7.307158E-09
    389  1.963061656501E-01  5.006535E-27  8.216503E-25  1.274436E-22  4.249725E-20  7.232962E-19  4.782711E-15  2.587396E-14  4.284049E-09
    390  1.975160386553E-01  3.785554E-27  6.184075E-25  8.596046E-23  2.884712E-20  4.581571E-19  3.060773E-15  1.964878E-14  2.568996E-09
    391  1.988970783448E-01  2.701288E-27  4.875817E-25  5.354289E-23  1.983736E-20  3.088307E-19  1.829484E-15  1.431039E-14  1.427111E-09
    392  2.001908516564E-01  1.943646E-27  4.187215E-25  3.372695E-23  1.441886E-20  2.379721E-19  1.120625E-15  1.056960E-14  8.236711E-10
    393  2.023233395230E-01  1.109207E-27  3.576987E-25  1.529197E-23  8.636895E-21  1.786433E-19  4.885382E-16  6.282299E-15  3.360584E-10
    394  2.035207364909E-01  8.059263E-28  3.363881E-25  9.741617E-24  6.451330E-21  1.578760E-19  3.028206E-16  4.630929E-15  2.065097E-10
    395  2.047171141817E-01  5.860867E-28  3.190701E-25  6.234029E-24  4.783466E-21  1.407721E-19  1.864329E-16  3.377683E-15  1.296568E-10
    396  2.061861175315E-01  3.999177E-28  3.006108E-25  3.693410E-24  3.288462E-21  1.226197E-19  1.026920E-16  2.263641E-15  7.732544E-11
    397  2.075162532616E-01  2.871392E-28  2.852203E-25  2.402168E-24  2.330028E-21  1.079697E-19  6.056402E-17  1.557718E-15  5.209984E-11
    398  2.088103947538E-01  2.123210E-28  2.708409E-25  1.678883E-24  1.661408E-21  9.499519E-20  3.736510E-17  1.072431E-15  3.837468E-11
    399  2.102374295066E-01  1.578608E-28  2.553886E-25  1.232419E-24  1.147022E-21  8.203047E-20  2.349044E-17  7.048138E-16  2.984575E-11
    400  2.116254943500E-01  1.239867E-28  2.406516E-25  9.973188E-25  8.082697E-22  7.071465E-20  1.661402E-17  4.669056E-16  2.494148E-11
    401  2.137594200207E-01  9.621777E-29  2.185059E-25  8.267264E-25  4.912913E-22  5.566473E-20  1.232022E-17  2.493608E-16  2.021265E-11
    402  2.149968302441E-01  8.810951E-29  2.059767E-25  7.818277E-25  3.821411E-22  4.817221E-20  1.155125E-17  1.761611E-16  1.815173E-11
    403  2.163578604848E-01  8.483444E-29  1.925101E-25  7.554454E-25  3.019456E-22  4.088249E-20  1.139878E-17  1.231651E-16  1.615211E-11
    404  2.188327022992E-01  8.949904E-29  1.690864E-25  7.422287E-25  2.247132E-22  2.997295E-20  1.204301E-17  7.218298E-17  1.297759E-11
    405  2.210861741802E-01  1.018006E-28  1.491300E-25  7.526228E-25  1.974534E-22  2.229870E-20  1.309738E-17  5.263639E-17  1.049898E-11
    406  2.231360986547E-01  1.195829E-28  1.323074E-25  7.752862E-25  1.914916E-22  1.687551E-20  1.425026E-17  4.538902E-17  8.562175E-12
    407  2.249661932162E-01  1.411730E-28  1.184588E-25  8.050906E-25  1.951313E-22  1.307119E-20  1.539149E-17  4.313649E-17  7.075879E-12
    408  2.266023391923E-01  1.654737E-28  1.070580E-25  8.393217E-25  2.032905E-22  1.035852E-20  1.649316E-17  4.293022E-17  5.928340E-12
    409  2.291569547831E-01  2.149749E-28  9.114081E-26  9.073703E-25  2.232483E-22  7.165441E-21  1.836876E-17  4.443865E-17  4.444860E-12
    410  2.305971902523E-01  2.484798E-28  8.317198E-26  9.537590E-25  2.380480E-22  5.819870E-21  1.951434E-17  4.587803E-17  3.757027E-12
    411  2.319348711247E-01  2.851155E-28  7.642568E-26  1.002041E-24  2.541032E-22  4.804723E-21  2.063877E-17  4.747234E-17  3.202273E-12
    412  2.335360820165E-01  3.362874E-28  6.916220E-26  1.066298E-24  2.764103E-22  3.836936E-21  2.206482E-17  4.964708E-17  2.633176E-12
    413  2.351317971316E-01  3.957862E-28  6.279511E-26  1.137033E-24  3.022681E-22  3.094173E-21  2.357628E-17  5.206926E-17  2.156931E-12
    414  2.376293164755E-01  5.102860E-28  5.458665E-26  1.259609E-24  3.508998E-22  2.277800E-21  2.612804E-17  5.633770E-17  1.564922E-12
    415  2.399259738388E-01  6.424325E-28  4.893900E-26  1.381845E-24  4.057048E-22  1.807034E-21  2.867378E-17  6.077087E-17  1.154688E-12
    416  2.420046682363E-01  7.905693E-28  4.546881E-26  1.495839E-24  4.649807E-22  1.550085E-21  3.113158E-17  6.521202E-17  8.706075E-13
    417  2.451201276448E-01  1.080425E-27  4.348698E-26  1.659580E-24  5.740905E-22  1.382611E-21  3.503586E-17  7.265983E-17  5.632995E-13
    418  2.467564269033E-01  1.272397E-27  4.413375E-26  1.734696E-24  6.426639E-22  1.373303E-21  3.715279E-17  7.696524E-17  4.456929E-13
    419  2.483354027874E-01  1.492613E-27  4.604502E-26  1.794738E-24  7.172348E-22  1.404773E-21  3.920261E-17  8.138446E-17  3.544177E-13
    420  2.499258654919E-01  1.755030E-27  4.937906E-26  1.838679E-24  8.015517E-22  1.470771E-21  4.123712E-17  8.610322E-17  2.805844E-13
    421  2.515152656983E-01  2.066182E-27  5.430582E-26  1.862129E-24  8.959661E-22  1.566906E-21  4.319361E-17  9.109010E-17  2.216716E-13
    422  2.542060864984E-01  2.734973E-27  6.696509E-26  1.847010E-24  1.081778E-21  1.790489E-21  4.616891E-17  1.001532E-16  1.482608E-13
    423  2.556901221114E-01  3.198047E-27  7.669205E-26  1.807378E-24  1.199857E-21  1.944079E-21  4.752865E-17  1.054821E-16  1.188433E-13
    424  2.570805114381E-01  3.709393E-27  8.795857E-26  1.750736E-24  1.321674E-21  2.106684E-21  4.855168E-17  1.106831E-16  9.681130E-14
    425  2.598984391343E-01  5.034920E-27  1.186065E-25  1.586666E-24  1.605760E-21  2.491584E-21  4.966466E-17  1.218203E-16  6.472892E-14
    426  2.622653138568E-01  6.536755E-27  1.546513E-25  1.414963E-24  1.888610E-21  2.874661E-21  4.938362E-17  1.317649E-16  4.742772E-14
    427  2.644885215151E-01  8.383014E-27  1.999210E-25  1.244031E-24  2.197929E-21  3.289241E-21  4.797944E-17  1.415826E-16  3.674874E-14
    428  2.667229470066E-01  1.079580E-26  2.600039E-25  1.078880E-24  2.559406E-21  3.766787E-21  4.545737E-17  1.519266E-16  2.988141E-14
    429  2.687894382327E-01  1.366908E-26  3.324408E-25  9.429829E-25  2.947478E-21  4.271517E-21  4.224566E-17  1.619564E-16  2.599816E-14
    430  2.709436570286E-01  1.750920E-26  4.303091E-25  8.264066E-25  3.417774E-21  4.873521E-21  3.820920E-17  1.729554E-16  2.377177E-14
    431  2.728595154549E-01  2.184353E-26  5.418637E-25  7.484135E-25  3.902967E-21  5.485148E-21  3.425164E-17  1.832843E-16  2.293563E-14
    432  2.763050324764E-01  3.257525E-26  8.216261E-25  6.761603E-25  4.971594E-21  6.805159E-21  2.692590E-17  2.034597E-16  2.331739E-14
    433  2.797281875476E-01  4.856205E-26  1.244866E-24  6.997843E-25  6.352595E-21  8.468774E-21  2.019497E-17  2.260826E-16  2.534513E-14
    434  2.831107064370E-01  7.224619E-26  1.881191E-24  8.313021E-25  8.132268E-21  1.056088E-20  1.464555E-17  2.516673E-16  2.851004E-14
    435  2.863632962154E-01  1.061668E-25  2.805274E-24  1.083870E-24  1.035786E-20  1.311627E-20  1.049678E-17  2.800241E-16  3.248309E-14
    436  2.894106333807E-01  1.526836E-25  4.088811E-24  1.469090E-24  1.304303E-20  1.613178E-20  7.601872E-18  3.106309E-16  3.702943E-14
    437  2.941185503109E-01  2.688797E-25  7.345925E-24  2.479611E-24  1.875998E-20  2.237721E-20  4.681927E-18  3.673819E-16  4.581914E-14
    438  2.983685787405E-01  4.498446E-25  1.250506E-23  4.077305E-24  2.625485E-20  3.031785E-20  3.263315E-18  4.310077E-16  5.601107E-14
    439  3.021949729112E-01  7.163677E-25  2.021524E-23  6.429752E-24  3.578136E-20  4.014137E-20  2.692338E-18  5.011853E-16  6.754464E-14
    440  3.059150641439E-01  1.127243E-24  3.225914E-23  1.004020E-23  4.867738E-20  5.311250E-20  2.625933E-18  5.843067E-16  8.151517E-14
    441  3.094680949786E-01  1.738661E-24  5.040065E-23  1.538214E-23  6.574206E-20  6.987724E-20  2.946368E-18  6.810350E-16  9.811316E-14
    442  3.127856926026E-01  2.605772E-24  7.641212E-23  2.291282E-23  8.752770E-20  9.081552E-20  3.577507E-18  7.905448E-16  1.172662E-13
    443  3.178598433803E-01  4.835087E-24  1.441658E-22  4.211814E-23  1.367119E-19  1.368066E-19  5.248210E-18  1.004050E-15  1.554975E-13
    444  3.224504526026E-01  8.451494E-24  2.555574E-22  7.298167E-23  2.053843E-19  1.990638E-19  7.702812E-18  1.258321E-15  2.022815E-13
    445  3.266870398371E-01  1.413681E-23  4.326471E-22  1.210705E-22  2.983796E-19  2.809986E-19  1.105232E-17  1.556845E-15  2.586425E-13
    446  3.305577136787E-01  2.260220E-23  6.988320E-22  1.920777E-22  4.179623E-19  3.836513E-19  1.534331E-17  1.892782E-15  3.236202E-13
    447  3.362681054783E-01  4.510992E-23  1.414009E-21  3.789204E-22  6.821794E-19  6.036529E-19  2.473507E-17  2.519808E-15  4.484034E-13
    448  3.414589872690E-01  8.451025E-23  2.678462E-21  7.022882E-22  1.060571E-18  9.089126E-19  3.801871E-17  3.258898E-15  5.998268E-13
    449  3.462773530350E-01  1.514012E-22  4.841877E-21  1.245524E-21  1.597669E-18  1.330689E-18  5.664591E-17  4.134027E-15  7.832851E-13
    450  3.508856189623E-01  2.648380E-22  8.533113E-21  2.157579E-21  2.369959E-18  1.922935E-18  8.311339E-17  5.196838E-15  1.010141E-12
    451  3.552628710565E-01  4.518288E-22  1.464611E-20  3.646657E-21  3.458853E-18  2.740386E-18  1.199950E-16  6.477078E-15  1.287284E-12
    452  3.595141079779E-01  7.627640E-22  2.484550E-20  6.099899E-21  5.013681E-18  3.885171E-18  1.720368E-16  8.053251E-15  1.632249E-12
    453  3.636744849418E-01  1.281816E-21  4.191058E-20  1.015819E-20  7.242746E-18  5.496973E-18  2.457349E-16  1.001288E-14  2.064774E-12
    454  3.676260234901E-01  2.113500E-21  6.928918E-20  1.660419E-20  1.032101E-17  7.686043E-18  3.462356E-16  1.237506E-14  2.589359E-12
    455  3.714655117309E-01  3.454615E-21  1.134555E-19  2.691077E-20  1.463499E-17  1.070748E-17  4.852979E-16  1.528263E-14  3.237715E-12
    456  3.752653942304E-01  5.629161E-21  1.850392E-19  4.348210E-20  2.078690E-17  1.495642E-17  6.810900E-16  1.893891E-14  4.054913E-12
    457  3.809506426681E-01  1.160818E-20  3.815188E-19  8.854777E-20  3.545972E-17  2.493139E-17  1.140688E-15  2.640295E-14  5.724289E-12
    458  3.865190953769E-01  2.316019E-20  7.596834E-19  1.745165E-19  6.025691E-17  4.153702E-17  1.904142E-15  3.703856E-14  8.097302E-12
    459  3.928522091207E-01  4.950400E-20  1.616577E-18  3.678973E-19  1.102443E-16  7.459759E-17  3.416479E-15  5.511337E-14  1.210492E-11
    460  3.991093841216E-01  1.026786E-19  3.330424E-18  7.527564E-19  1.989932E-16  1.327270E-16  6.051797E-15  8.218797E-14  1.804084E-11
    461  4.054183851758E-01  2.118517E-19  6.808409E-18  1.532015E-18  3.572179E-16  2.356338E-16  1.065403E-14  1.230390E-13  2.684870E-11
    462  4.147392755742E-01  6.148684E-19  1.940446E-17  4.357190E-18  8.323980E-16  5.428584E-16  2.404880E-14  2.218586E-13  4.750936E-11
    463  4.232199499949E-01  1.618632E-18  5.002793E-17  1.126515E-17  1.772788E-15  1.149610E-15  4.954236E-14  3.763570E-13  7.839856E-11
    464  4.316976825025E-01  4.242949E-18  1.278550E-16  2.900873E-17  3.747657E-15  2.428233E-15  1.008671E-13  6.362774E-13  1.276067E-10
    465  4.393401554526E-01  1.004091E-17  2.945968E-16  6.757212E-17  7.333253E-15  4.770618E-15  1.901589E-13  1.022907E-12  1.964260E-10
    466  4.465935084243E-01  2.248215E-17  6.412492E-16  1.491339E-16  1.381825E-14  9.067885E-15  3.451311E-13  1.610245E-12  2.944482E-10
    467  4.537106765818E-01  4.896401E-17  1.354317E-15  3.203660E-16  2.562277E-14  1.705038E-14  6.159736E-13  2.524358E-12  4.366442E-10
    468  4.602314649238E-01  9.863932E-17  2.645957E-15  6.375934E-16  4.488746E-14  3.041335E-14  1.041300E-12  3.826427E-12  6.249461E-10
    469  4.709552966107E-01  3.033977E-16  7.698938E-15  1.924066E-15  1.113083E-13  7.861948E-14  2.434197E-12  7.644345E-12  1.121029E-09
    470  4.769745726746E-01  5.608022E-16  1.376406E-14  3.522058E-15  1.835934E-13  1.336140E-13  3.884808E-12  1.131381E-11  1.551124E-09
    471  4.828178172001E-01  1.008053E-15  2.390960E-14  6.273551E-15  2.963936E-13  2.230880E-13  6.074164E-12  1.659075E-11  2.120558E-09
    472  4.927188450138E-01  2.665660E-15  5.945604E-14  1.635302E-14  6.566321E-13  5.283081E-13  1.274313E-11  3.186129E-11  3.579686E-09
    473  5.000000000000E-01  5.366096E-15  1.141495E-13  3.261839E-14  1.163455E-12  9.899226E-13  2.167861E-11  5.159569E-11  5.232785E-09
