 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                fe60          fe61          fe62          fe63          fe64          fe65          fe66          fe67 
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.211701E-30  9.823589E-28  3.710657E-25
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.541330E-28  2.341608E-25
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.478489E-28  1.510311E-25
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.052281E-28  7.777267E-26
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.364394E-28  5.465355E-26
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.731523E-28  3.884275E-26
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.980887E-28  2.527055E-26
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.353009E-28  1.715585E-26
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.515172E-28  9.694716E-27
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.085809E-28  6.946811E-27
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.697473E-28  4.965750E-27
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.128084E-28  2.742867E-27
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.580477E-29  1.628394E-27
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.427931E-29  1.082285E-27
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.950879E-29  7.517898E-28
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.847224E-29  5.250993E-28
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.020375E-29  3.682210E-28
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.455881E-29  2.654969E-28
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.756014E-30  1.826443E-28
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.626321E-30  1.283574E-28
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.179110E-30  8.742702E-29
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.692674E-30  6.113350E-29
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.545550E-30  4.165871E-29
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.850428E-29
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.544107E-29
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.428404E-30
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.827811E-30
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.842332E-30
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.698041E-30
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.213641E-30
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.628959E-30
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.138233E-30
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.672680E-30
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.406982E-30
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.331399E-30
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.995500E-30
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.978317E-30
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.151801E-30
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.262348E-30
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.199943E-29
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.497958E-29
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.061848E-29
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.478372E-29
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.910664E-29
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.413945E-29
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.986593E-29
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.180386E-29
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.206525E-30  5.995466E-29
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.132793E-30  6.825940E-29
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.272126E-30  8.876374E-29
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.814208E-30  1.105898E-28
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.289601E-30  1.354671E-28
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.778410E-30  1.656627E-28
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.180389E-30  1.991021E-28
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.776767E-30  2.408774E-28
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.467143E-30  2.850695E-28
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.850041E-30  3.850300E-28
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.626548E-30  5.181138E-28
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.847325E-30  6.940002E-28
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.255871E-29  9.186120E-28
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.525102E-29  1.193644E-27
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.145708E-29  1.788296E-27
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.948108E-29  2.577454E-27
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.932890E-29  3.590037E-27
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.214533E-29  4.973523E-27
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.154382E-30  1.000000E-30  6.873260E-29  6.823426E-27
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.872919E-29  9.214885E-27
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.142091E-30  1.000000E-30  1.357193E-28  1.475543E-26
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.489065E-30  1.000000E-30  2.027955E-28  2.288752E-26
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.184052E-30  1.000000E-30  1.846987E-30  1.051856E-30  2.984522E-28  3.473724E-26
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.283187E-30  1.152191E-30  4.297533E-28  5.141978E-26
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.313887E-30  1.000000E-30  2.184322E-30  2.545250E-30  7.577635E-28  9.348118E-26
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.607054E-30  1.000000E-30  3.187067E-30  5.028388E-30  1.289046E-27  1.631309E-25
    449  3.462773530350E-01  1.068855E-30  1.000000E-30  1.915634E-30  1.000000E-30  4.628812E-30  9.796384E-30  2.097223E-27  2.723169E-25
    450  3.508856189623E-01  1.233981E-30  1.000000E-30  2.223365E-30  1.000000E-30  6.525551E-30  1.862093E-29  3.256311E-27  4.354648E-25
    451  3.552628710565E-01  1.424028E-30  1.000000E-30  2.573434E-30  1.117801E-30  1.032019E-29  3.432019E-29  4.805792E-27  6.635647E-25
    452  3.595141079779E-01  1.616610E-30  1.000000E-30  2.920215E-30  1.266937E-30  1.676242E-29  6.242655E-29  6.930024E-27  9.850395E-25
    453  3.636744849418E-01  1.822055E-30  1.000000E-30  3.304343E-30  1.445437E-30  2.741856E-29  1.130844E-28  1.009713E-26  1.458442E-24
    454  3.676260234901E-01  2.090525E-30  1.030574E-30  4.464542E-30  1.697910E-30  4.575755E-29  2.006897E-28  1.505282E-26  2.164952E-24
    455  3.714655117309E-01  2.354301E-30  1.141760E-30  4.871744E-30  1.998216E-30  7.765034E-29  3.530537E-28  2.325664E-26  3.268528E-24
    456  3.752653942304E-01  1.403271E-30  1.000000E-30  2.535348E-30  1.559252E-30  1.301376E-28  6.197606E-28  3.719750E-26  5.043827E-24
    457  3.809506426681E-01  2.204828E-30  1.076621E-30  4.938867E-30  3.014817E-30  3.098208E-28  1.453586E-27  7.882297E-26  1.002013E-23
    458  3.865190953769E-01  2.537264E-30  1.210489E-30  5.140956E-30  5.115598E-30  7.289209E-28  3.354199E-27  1.695413E-25  2.020386E-23
    459  3.928522091207E-01  2.656271E-30  1.257265E-30  6.424424E-30  1.072296E-29  1.929810E-27  8.650660E-27  4.120475E-25  4.579130E-23
    460  3.991093841216E-01  4.258729E-30  1.423785E-30  6.622189E-30  2.509970E-29  5.035165E-27  2.188902E-26  9.989823E-25  1.040415E-22
    461  4.054183851758E-01  1.961944E-30  1.000000E-30  4.773374E-30  6.080677E-29  1.310913E-26  5.520838E-26  2.448068E-24  2.394628E-22
    462  4.147392755742E-01  4.828550E-30  1.446586E-30  7.220039E-30  2.315096E-28  5.273212E-26  2.115871E-25  9.218138E-24  8.232256E-22
    463  4.232199499949E-01  4.778477E-30  1.801361E-30  8.121613E-30  7.776304E-28  1.822032E-25  6.987971E-25  3.069723E-23  2.520025E-21
    464  4.316976825025E-01  2.652724E-30  1.197684E-30  6.903360E-30  2.536392E-27  6.128987E-25  2.245483E-24  1.016439E-22  7.643494E-21
    465  4.393401554526E-01  8.506464E-30  2.731423E-30  1.646342E-29  7.214652E-27  1.788481E-24  6.283626E-24  2.976400E-22  2.057736E-20
    466  4.465935084243E-01  5.028572E-30  1.786731E-30  1.372204E-29  1.904815E-26  4.843542E-24  1.634947E-23  8.205899E-22  5.212354E-20
    467  4.537106765818E-01  5.689031E-30  2.151268E-30  2.254361E-29  4.852078E-26  1.263822E-23  4.101017E-23  2.208775E-21  1.283942E-19
    468  4.602314649238E-01  7.528395E-30  3.245193E-30  4.523610E-29  1.125664E-25  2.995753E-23  9.376192E-23  5.448254E-21  2.905036E-19
    469  4.709552966107E-01  1.325703E-29  5.515835E-30  1.422416E-28  4.364545E-25  1.200885E-22  3.543387E-22  2.384597E-20  1.090923E-18
    470  4.769745726746E-01  1.245842E-29  7.472682E-30  2.914259E-28  9.185294E-25  2.573792E-22  7.353173E-22  5.433681E-20  2.267862E-18
    471  4.828178172001E-01  1.597628E-29  1.265863E-29  5.952477E-28  1.874561E-24  5.339414E-22  1.479063E-21  1.205347E-19  4.582223E-18
    472  4.927188450138E-01  2.510994E-29  3.128192E-29  2.045109E-27  6.157423E-24  1.797801E-21  4.734046E-21  4.618215E-19  1.485433E-17
    473  5.000000000000E-01  1.911824E-29  7.963706E-29  5.094540E-27  1.452914E-23  4.311183E-21  1.096144E-20  1.231730E-18  3.483469E-17
