 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pd124         pd125         pd126         pd127         pd128         pd129         pd130         pd131
    360  1.656939516385E-01  1.142598E-30  4.757853E-25  3.878947E-17  1.251372E-11  5.677742E-05  9.862195E-07  3.850667E-06  6.505370E-10
    361  1.664404283242E-01  1.000000E-30  3.245322E-25  2.818938E-17  1.084189E-11  5.729125E-05  1.050298E-06  4.661971E-06  8.050370E-10
    362  1.671401020014E-01  1.000000E-30  2.277752E-25  2.116579E-17  9.605191E-12  5.763938E-05  1.112006E-06  5.570811E-06  9.822109E-10
    363  1.682228463170E-01  1.000000E-30  1.315986E-25  1.385029E-17  8.151770E-12  5.786366E-05  1.209196E-06  7.321327E-06  1.333849E-09
    364  1.688914277275E-01  1.000000E-30  9.456682E-26  1.087299E-17  7.513151E-12  5.777879E-05  1.269177E-06  8.644445E-06  1.607639E-09
    365  1.695862681704E-01  1.000000E-30  6.681486E-26  8.523610E-18  6.983537E-12  5.747213E-05  1.330249E-06  1.025427E-05  1.948766E-09
    366  1.708796298676E-01  1.000000E-30  3.572243E-26  5.648685E-18  6.357601E-12  5.623430E-05  1.436461E-06  1.396524E-05  2.765216E-09
    367  1.720689125062E-01  1.000000E-30  2.034096E-26  3.999274E-18  6.063340E-12  5.420267E-05  1.518149E-06  1.833162E-05  3.772669E-09
    368  1.730357271347E-01  1.000000E-30  1.316099E-26  3.092517E-18  5.980694E-12  5.187049E-05  1.567365E-06  2.260943E-05  4.804312E-09
    369  1.739185931198E-01  1.000000E-30  8.979350E-27  2.472739E-18  5.991705E-12  4.919126E-05  1.594354E-06  2.710626E-05  5.933477E-09
    370  1.748109107026E-01  1.000000E-30  6.263517E-27  1.995884E-18  6.073383E-12  4.599471E-05  1.601445E-06  3.218160E-05  7.262468E-09
    371  1.757092013639E-01  1.000000E-30  4.449379E-27  1.615744E-18  6.206837E-12  4.233149E-05  1.585392E-06  3.778055E-05  8.795823E-09
    372  1.765567714958E-01  1.000000E-30  3.328221E-27  1.334010E-18  6.373362E-12  3.858604E-05  1.549143E-06  4.339251E-05  1.040825E-08
    373  1.775373762473E-01  1.000000E-30  2.445415E-27  1.068633E-18  6.600182E-12  3.401845E-05  1.481517E-06  5.016769E-05  1.246242E-08
    374  1.784803688374E-01  1.000000E-30  1.896995E-27  8.688790E-19  6.847087E-12  2.959902E-05  1.395163E-06  5.675384E-05  1.458939E-08
    375  1.795112536071E-01  1.000000E-30  1.489713E-27  6.919405E-19  7.138805E-12  2.489665E-05  1.280901E-06  6.386980E-05  1.705507E-08
    376  1.804824008025E-01  1.000000E-30  1.239483E-27  5.615863E-19  7.429086E-12  2.078276E-05  1.162320E-06  7.029251E-05  1.946664E-08
    377  1.815169070317E-01  1.000000E-30  1.057287E-27  4.495984E-19  7.747855E-12  1.682955E-05  1.029955E-06  7.673725E-05  2.210731E-08
    378  1.825428215499E-01  1.000000E-30  9.422411E-28  3.634458E-19  8.068372E-12  1.343900E-05  9.003018E-07  8.262397E-05  2.477110E-08
    379  1.841355644659E-01  1.000000E-30  8.449500E-28  2.649544E-19  8.559899E-12  9.215484E-06  7.120622E-07  9.076339E-05  2.898840E-08
    380  1.856860183354E-01  1.000000E-30  8.158842E-28  2.001921E-19  9.008158E-12  6.210520E-06  5.529591E-07  9.761831E-05  3.321187E-08
    381  1.870847965371E-01  1.000000E-30  8.300795E-28  1.613627E-19  9.359125E-12  4.271810E-06  4.332062E-07  1.030569E-04  3.717095E-08
    382  1.883699545972E-01  1.000000E-30  8.697372E-28  1.378759E-19  9.607961E-12  2.992124E-06  3.426234E-07  1.075706E-04  4.098555E-08
    383  1.895671856375E-01  1.000000E-30  9.258499E-28  1.237240E-19  9.747226E-12  2.126128E-06  2.731009E-07  1.114606E-04  4.473828E-08
    384  1.907324824205E-01  1.000000E-30  9.969798E-28  1.156709E-19  9.768284E-12  1.512531E-06  2.176262E-07  1.150200E-04  4.861374E-08
    385  1.917913284253E-01  1.000000E-30  1.075372E-27  1.123090E-19  9.666277E-12  1.104065E-06  1.763332E-07  1.180969E-04  5.235477E-08
    386  1.928179034582E-01  1.000000E-30  1.163345E-27  1.117790E-19  9.437520E-12  8.082510E-07  1.430202E-07  1.209567E-04  5.620460E-08
    387  1.939781308337E-01  1.000000E-30  1.277851E-27  1.140541E-19  9.014089E-12  5.654295E-07  1.125166E-07  1.240437E-04  6.083931E-08
    388  1.950365569225E-01  1.000000E-30  1.396420E-27  1.181852E-19  8.471306E-12  4.053276E-07  8.989324E-08  1.267083E-04  6.534075E-08
    389  1.963061656501E-01  1.000000E-30  1.557830E-27  1.253865E-19  7.646495E-12  2.701276E-07  6.834666E-08  1.296597E-04  7.108094E-08
    390  1.975160386553E-01  1.000000E-30  1.732429E-27  1.341284E-19  6.728920E-12  1.820878E-07  5.233603E-08  1.321267E-04  7.686419E-08
    391  1.988970783448E-01  1.000000E-30  1.958721E-27  1.459913E-19  5.603288E-12  1.146935E-07  3.821456E-08  1.343312E-04  8.373518E-08
    392  2.001908516564E-01  1.000000E-30  2.199359E-27  1.587186E-19  4.561696E-12  7.360772E-08  2.822193E-08  1.355442E-04  9.025327E-08
    393  2.023233395230E-01  1.000000E-30  2.663628E-27  1.827106E-19  3.046512E-12  3.442699E-08  1.670948E-08  1.348015E-04  1.003401E-07
    394  2.035207364909E-01  1.000000E-30  2.965652E-27  1.977025E-19  2.358873E-12  2.208783E-08  1.227408E-08  1.323126E-04  1.050030E-07
    395  2.047171141817E-01  1.000000E-30  3.300144E-27  2.136878E-19  1.793840E-12  1.395008E-08  8.888445E-09  1.278905E-04  1.083193E-07
    396  2.061861175315E-01  1.000000E-30  3.759897E-27  2.345482E-19  1.257180E-12  7.797539E-09  5.889970E-09  1.194987E-04  1.097954E-07
    397  2.075162532616E-01  1.000000E-30  4.227128E-27  2.543624E-19  8.976973E-13  4.547851E-09  4.018370E-09  1.090257E-04  1.079888E-07
    398  2.088103947538E-01  1.000000E-30  4.732182E-27  2.740890E-19  6.392508E-13  2.685778E-09  2.769675E-09  9.651275E-05  1.029800E-07
    399  2.102374295066E-01  1.000000E-30  5.352080E-27  2.956353E-19  4.347990E-13  1.536648E-09  1.884096E-09  8.099678E-05  9.395795E-08
    400  2.116254943500E-01  1.000000E-30  6.023614E-27  3.152802E-19  2.962165E-13  9.448950E-10  1.375098E-09  6.547870E-05  8.251686E-08
    401  2.137594200207E-01  1.000000E-30  7.201353E-27  3.391017E-19  1.617198E-13  5.296505E-10  1.009885E-09  4.367331E-05  6.270238E-08
    402  2.149968302441E-01  1.000000E-30  7.972641E-27  3.467406E-19  1.131554E-13  4.170532E-10  9.332177E-10  3.327803E-05  5.161621E-08
    403  2.163578604848E-01  1.000000E-30  8.902413E-27  3.472851E-19  7.593415E-14  3.396721E-10  9.092676E-10  2.402786E-05  4.063394E-08
    404  2.188327022992E-01  1.000000E-30  1.083303E-26  3.221489E-19  3.646116E-14  2.543064E-10  9.494245E-10  1.268270E-05  2.519771E-08
    405  2.210861741802E-01  1.000000E-30  1.289056E-26  2.702131E-19  1.854679E-14  2.019433E-10  1.028608E-09  6.884709E-06  1.590623E-08
    406  2.231360986547E-01  1.000000E-30  1.503993E-26  2.093633E-19  1.001587E-14  1.644126E-10  1.118143E-09  3.954778E-06  1.051782E-08
    407  2.249661932162E-01  1.000000E-30  1.720600E-26  1.554739E-19  5.803881E-15  1.364524E-10  1.207732E-09  2.462036E-06  7.443605E-09
    408  2.266023391923E-01  1.000000E-30  1.935859E-26  1.139439E-19  3.596590E-15  1.150144E-10  1.294081E-09  1.664443E-06  5.654018E-09
    409  2.291569547831E-01  1.000000E-30  2.317027E-26  6.633921E-20  1.763577E-15  8.714299E-11  1.438909E-09  9.861107E-07  4.031705E-09
    410  2.305971902523E-01  1.000000E-30  2.558575E-26  4.827157E-20  1.217102E-15  7.406806E-11  1.525322E-09  7.770298E-07  3.532671E-09
    411  2.319348711247E-01  1.000000E-30  2.801722E-26  3.593508E-20  8.858177E-16  6.341262E-11  1.608401E-09  6.451107E-07  3.241167E-09
    412  2.335360820165E-01  1.000000E-30  3.118461E-26  2.555188E-20  6.297370E-16  5.235686E-11  1.711245E-09  5.371946E-07  3.047511E-09
    413  2.351317971316E-01  1.000000E-30  3.464235E-26  1.865456E-20  4.684453E-16  4.299598E-11  1.817288E-09  4.631056E-07  2.971393E-09
    414  2.376293164755E-01  1.000000E-30  4.072141E-26  1.230490E-20  3.193594E-16  3.120657E-11  1.990174E-09  3.839607E-07  2.999655E-09
    415  2.399259738388E-01  1.000000E-30  4.711792E-26  9.271876E-21  2.391276E-16  2.293420E-11  2.156443E-09  3.317931E-07  3.119538E-09
    416  2.420046682363E-01  1.000000E-30  5.366250E-26  7.758198E-21  1.898681E-16  1.716105E-11  2.312842E-09  2.933833E-07  3.272074E-09
    417  2.451201276448E-01  1.000000E-30  6.502013E-26  6.571549E-21  1.377603E-16  1.089431E-11  2.557532E-09  2.449979E-07  3.545108E-09
    418  2.467564269033E-01  1.000000E-30  7.183612E-26  6.206343E-21  1.168321E-16  8.499430E-12  2.690852E-09  2.227612E-07  3.701628E-09
    419  2.483354027874E-01  1.000000E-30  7.904320E-26  5.936450E-21  9.961460E-17  6.648002E-12  2.822526E-09  2.030512E-07  3.858499E-09
    420  2.499258654919E-01  1.000000E-30  8.699444E-26  5.711728E-21  8.470154E-17  5.158882E-12  2.958048E-09  1.848094E-07  4.021079E-09
    421  2.515152656983E-01  1.000000E-30  9.570854E-26  5.514113E-21  7.186988E-17  3.979398E-12  3.096236E-09  1.681171E-07  4.187383E-09
    422  2.542060864984E-01  1.000000E-30  1.124577E-25  5.211081E-21  5.409926E-17  2.526282E-12  3.335948E-09  1.431778E-07  4.476360E-09
    423  2.556901221114E-01  1.000000E-30  1.229208E-25  5.054032E-21  4.612415E-17  1.952076E-12  3.470901E-09  1.311315E-07  4.639209E-09
    424  2.570805114381E-01  1.000000E-30  1.336235E-25  4.911727E-21  3.966066E-17  1.526106E-12  3.598826E-09  1.208896E-07  4.793937E-09
    425  2.598984391343E-01  1.000000E-30  1.583816E-25  4.637925E-21  2.909693E-17  9.129298E-13  3.861345E-09  1.030341E-07  5.113570E-09
    426  2.622653138568E-01  1.000000E-30  1.829080E-25  4.427328E-21  2.241539E-17  5.856911E-13  4.083336E-09  9.081278E-08  5.388110E-09
    427  2.644885215151E-01  1.000000E-30  2.096696E-25  4.250294E-21  1.759126E-17  3.830122E-13  4.290694E-09  8.140566E-08  5.650973E-09
    428  2.667229470066E-01  1.000000E-30  2.408720E-25  4.097771E-21  1.388262E-17  2.491327E-13  4.494901E-09  7.376084E-08  5.920058E-09
    429  2.687894382327E-01  1.000000E-30  2.742452E-25  3.983918E-21  1.126975E-17  1.678812E-13  4.676422E-09  6.812594E-08  6.173475E-09
    430  2.709436570286E-01  1.000000E-30  3.144521E-25  3.897969E-21  9.219154E-18  1.129316E-13  4.853228E-09  6.354751E-08  6.442416E-09
    431  2.728595154549E-01  1.000000E-30  3.556074E-25  3.854099E-21  7.862948E-18  8.153462E-14  4.994512E-09  6.045516E-08  6.686058E-09
    432  2.763050324764E-01  1.000000E-30  4.449757E-25  3.866643E-21  6.279715E-18  5.087542E-14  5.189936E-09  5.686023E-08  7.135943E-09
    433  2.797281875476E-01  1.000000E-30  5.578764E-25  4.020041E-21  5.523697E-18  3.905740E-14  5.267712E-09  5.533154E-08  7.600099E-09
    434  2.831107064370E-01  1.000000E-30  6.993204E-25  4.345851E-21  5.373814E-18  3.655344E-14  5.171730E-09  5.538072E-08  8.078765E-09
    435  2.863632962154E-01  1.000000E-30  8.702212E-25  4.864778E-21  5.685684E-18  3.853621E-14  4.863923E-09  5.656145E-08  8.559988E-09
    436  2.894106333807E-01  1.000000E-30  1.067992E-24  5.580860E-21  6.349242E-18  4.255883E-14  4.362088E-09  5.844126E-08  9.029001E-09
    437  2.941185503109E-01  1.000000E-30  1.459130E-24  7.262554E-21  8.113300E-18  5.135736E-14  3.265123E-09  6.237678E-08  9.777418E-09
    438  2.983685787405E-01  1.000000E-30  1.910446E-24  9.599853E-21  1.062730E-17  6.151056E-14  2.188947E-09  6.657348E-08  1.045702E-08
    439  3.021949729112E-01  1.000000E-30  2.384234E-24  1.264130E-20  1.387792E-17  7.254579E-14  1.376890E-09  7.060730E-08  1.105806E-08
    440  3.059150641439E-01  1.000000E-30  2.856941E-24  1.678242E-20  1.824994E-17  8.529680E-14  8.132922E-10  7.466005E-08  1.163219E-08
    441  3.094680949786E-01  1.000000E-30  3.227382E-24  2.223051E-20  2.392708E-17  9.970398E-14  4.673571E-10  7.864094E-08  1.217820E-08
    442  3.127856926026E-01  1.000000E-30  3.391873E-24  2.907567E-20  3.097019E-17  1.155051E-13  2.707255E-10  8.247585E-08  1.269369E-08
    443  3.178598433803E-01  1.000000E-30  3.138393E-24  4.395872E-20  4.603293E-17  1.450297E-13  1.164060E-10  8.862226E-08  1.350730E-08
    444  3.224504526026E-01  1.000000E-30  2.479810E-24  6.356771E-20  6.549120E-17  1.786171E-13  5.896886E-11  9.453978E-08  1.428181E-08
    445  3.266870398371E-01  1.696743E-30  1.801333E-24  8.880538E-20  9.007194E-17  2.167949E-13  3.827248E-11  1.003487E-07  1.503639E-08
    446  3.305577136787E-01  2.809225E-30  1.311582E-24  1.202308E-19  1.201623E-16  2.590166E-13  3.234554E-11  1.059763E-07  1.576278E-08
    447  3.362681054783E-01  6.339259E-30  9.390955E-25  1.882668E-19  1.840077E-16  3.373354E-13  3.399607E-11  1.148850E-07  1.690366E-08
    448  3.414589872690E-01  1.589045E-29  9.625786E-25  2.845465E-19  2.723577E-16  4.298072E-13  4.074137E-11  1.236661E-07  1.801719E-08
    449  3.462773530350E-01  3.074445E-29  1.304002E-24  4.199039E-19  3.940132E-16  5.394089E-13  4.983061E-11  1.324586E-07  1.912102E-08
    450  3.508856189623E-01  5.384924E-29  1.992625E-24  6.124624E-19  5.636432E-16  6.719427E-13  6.093339E-11  1.415068E-07  2.024520E-08
    451  3.552628710565E-01  8.962402E-29  3.125218E-24  8.807372E-19  7.953937E-16  8.300293E-13  7.396749E-11  1.507428E-07  2.138054E-08
    452  3.595141079779E-01  1.453310E-28  4.918134E-24  1.258782E-18  1.115740E-15  1.021911E-12  8.942662E-11  1.603781E-07  2.255207E-08
    453  3.636744849418E-01  2.327752E-28  7.715141E-24  1.792624E-18  1.559490E-15  1.256279E-12  1.078205E-10  1.705140E-07  2.377065E-08
    454  3.676260234901E-01  3.650658E-28  1.186910E-23  2.516887E-18  2.150225E-15  1.533055E-12  1.289454E-10  1.808626E-07  2.500065E-08
    455  3.714655117309E-01  5.660624E-28  1.806998E-23  3.510894E-18  2.946001E-15  1.865967E-12  1.536224E-10  1.916678E-07  2.627030E-08
    456  3.752653942304E-01  8.701588E-28  2.742191E-23  4.894402E-18  4.033034E-15  2.273842E-12  1.829289E-10  2.031719E-07  2.760637E-08
    457  3.809506426681E-01  1.683650E-27  5.122916E-23  8.082311E-18  6.477288E-15  3.076172E-12  2.381402E-10  2.220927E-07  2.977061E-08
    458  3.865190953769E-01  3.229290E-27  9.450455E-23  1.326884E-17  1.033912E-14  4.169306E-12  3.092715E-10  2.429202E-07  3.210867E-08
    459  3.928522091207E-01  6.798042E-27  1.894406E-22  2.341210E-17  1.765070E-14  5.953427E-12  4.178297E-10  2.698814E-07  3.507259E-08
    460  3.991093841216E-01  1.425586E-26  3.759865E-22  4.115599E-17  2.999795E-14  8.562703E-12  5.644833E-10  3.005992E-07  3.837181E-08
    461  4.054183851758E-01  3.021493E-26  7.491171E-22  7.284875E-17  5.125983E-14  1.250355E-11  7.670424E-10  3.364972E-07  4.213382E-08
    462  4.147392755742E-01  9.285450E-26  2.069891E-21  1.699213E-16  1.132175E-13  2.239237E-11  1.212953E-09  4.007112E-07  4.864433E-08
    463  4.232199499949E-01  2.609961E-25  5.205431E-21  3.682744E-16  2.329611E-13  3.902691E-11  1.848794E-09  4.737310E-07  5.575706E-08
    464  4.316976825025E-01  7.426179E-25  1.306313E-20  8.001684E-16  4.793372E-13  6.972527E-11  2.827311E-09  5.645810E-07  6.424711E-08
    465  4.393401554526E-01  1.928718E-24  2.985668E-20  1.613409E-15  9.178441E-13  1.201634E-10  4.156246E-09  6.658553E-07  7.332015E-08
    466  4.465935084243E-01  4.790708E-24  6.500859E-20  3.136654E-15  1.695980E-12  2.048840E-10  5.999920E-09  7.832573E-07  8.340847E-08
    467  4.537106765818E-01  1.174836E-23  1.383378E-19  6.005156E-15  3.082824E-12  3.504880E-10  8.607390E-09  9.233529E-07  9.494325E-08
    468  4.602314649238E-01  2.678511E-23  2.736045E-19  1.083415E-14  5.294753E-12  5.779230E-10  1.197658E-08  1.078086E-06  1.071492E-07
    469  4.709552966107E-01  1.043526E-22  8.191407E-19  2.813880E-14  1.263611E-11  1.325010E-09  2.054959E-08  1.401169E-06  1.311732E-07
    470  4.769745726746E-01  2.242792E-22  1.492155E-18  4.751389E-14  2.031751E-11  2.108251E-09  2.772661E-08  1.628178E-06  1.470839E-07
    471  4.828178172001E-01  4.716397E-22  2.642795E-18  7.831011E-14  3.188323E-11  3.295635E-09  3.695226E-08  1.886082E-06  1.643556E-07
    472  4.927188450138E-01  1.661615E-21  6.795728E-18  1.785907E-13  6.671076E-11  6.920387E-09  5.949638E-08  2.421740E-06  1.979595E-07
    473  5.000000000000E-01  4.190404E-21  1.334976E-17  3.213182E-13  1.124188E-10  1.175051E-08  8.359350E-08  2.907054E-06  2.262238E-07
