 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ge88          ge89          ge90          ge91          ge92          ge93          ge94          ge95 
    360  1.656939516385E-01  1.840226E-10  7.900107E-12  9.032118E-09  3.151185E-11  9.499402E-09  3.223124E-11  8.123306E-10  5.105832E-14
    361  1.664404283242E-01  1.895675E-10  8.643727E-12  1.168872E-08  4.247547E-11  1.496841E-08  5.335004E-11  1.538449E-09  9.831720E-14
    362  1.671401020014E-01  1.941995E-10  9.373688E-12  1.484465E-08  5.606070E-11  2.289090E-08  8.547215E-11  2.798879E-09  1.817032E-13
    363  1.682228463170E-01  1.994584E-10  1.052221E-11  2.132811E-08  8.554139E-11  4.399778E-08  1.766764E-10  7.059645E-09  4.697549E-13
    364  1.688914277275E-01  2.007006E-10  1.118879E-11  2.640173E-08  1.099395E-10  6.525299E-08  2.741825E-10  1.239988E-08  8.379285E-13
    365  1.695862681704E-01  1.992759E-10  1.176757E-11  3.256187E-08  1.410270E-10  9.733545E-08  4.288804E-10  2.209210E-08  1.517245E-12
    366  1.708796298676E-01  1.875255E-10  1.232560E-11  4.572226E-08  2.132314E-10  1.952177E-07  9.405968E-10  6.184904E-08  4.379404E-12
    367  1.720689125062E-01  1.640347E-10  1.188287E-11  5.745826E-08  2.871002E-10  3.422678E-07  1.792403E-09  1.480714E-07  1.078863E-11
    368  1.730357271347E-01  1.381841E-10  1.081271E-11  6.424788E-08  3.397791E-10  5.029556E-07  2.820739E-09  2.810313E-07  2.096460E-11
    369  1.739185931198E-01  1.123941E-10  9.413059E-12  6.672617E-08  3.718540E-10  6.723319E-07  4.016728E-09  4.758456E-07  3.627974E-11
    370  1.748109107026E-01  8.782836E-11  7.853118E-12  6.518572E-08  3.832088E-10  8.489580E-07  5.409941E-09  7.644426E-07  5.959655E-11
    371  1.757092013639E-01  6.667799E-11  6.344114E-12  5.987129E-08  3.716098E-10  1.012752E-06  6.891069E-09  1.165509E-06  9.294982E-11
    372  1.765567714958E-01  5.120771E-11  5.154220E-12  5.258506E-08  3.437031E-10  1.139074E-06  8.249934E-09  1.654831E-06  1.348616E-10
    373  1.775373762473E-01  3.816809E-11  4.100921E-12  4.274220E-08  2.967471E-10  1.236854E-06  9.635996E-09  2.361345E-06  1.973762E-10
    374  1.784803688374E-01  2.969191E-11  3.417349E-12  3.343735E-08  2.461427E-10  1.278082E-06  1.068820E-08  3.179009E-06  2.723519E-10
    375  1.795112536071E-01  2.337372E-11  2.934309E-12  2.436827E-08  1.913392E-10  1.265339E-06  1.144320E-08  4.220086E-06  3.715416E-10
    376  1.804824008025E-01  1.916519E-11  2.643811E-12  1.748931E-08  1.459957E-10  1.208714E-06  1.177679E-08  5.325677E-06  4.812500E-10
    377  1.815169070317E-01  1.566324E-11  2.413803E-12  1.189500E-08  1.060364E-10  1.112058E-06  1.174090E-08  6.619638E-06  6.152394E-10
    378  1.825428215499E-01  1.276321E-11  2.209258E-12  7.962123E-09  7.577618E-11  9.943678E-07  1.137839E-08  7.997703E-06  7.646504E-10
    379  1.841355644659E-01  8.961454E-12  1.867680E-12  4.197857E-09  4.424716E-11  7.945038E-07  1.032040E-08  1.026948E-05  1.026758E-09
    380  1.856860183354E-01  5.994426E-12  1.498793E-12  2.306432E-09  2.686948E-11  6.067831E-07  8.936710E-09  1.255406E-05  1.312237E-09
    381  1.870847965371E-01  3.961725E-12  1.166419E-12  1.435649E-09  1.834808E-11  4.585899E-07  7.577773E-09  1.460019E-05  1.589817E-09
    382  1.883699545972E-01  2.602729E-12  8.897835E-13  1.008653E-09  1.407981E-11  3.451560E-07  6.348637E-09  1.641240E-05  1.856803E-09
    383  1.895671856375E-01  1.706740E-12  6.703404E-13  7.808205E-10  1.187228E-11  2.591708E-07  5.274562E-09  1.800638E-05  2.112215E-09
    384  1.907324824205E-01  1.105162E-12  4.967910E-13  6.439028E-10  1.066898E-11  1.926150E-07  4.330908E-09  1.944664E-05  2.364217E-09
    385  1.917913284253E-01  7.325182E-13  3.722570E-13  5.592927E-10  1.003659E-11  1.451842E-07  3.577294E-09  2.064761E-05  2.594327E-09
    386  1.928179034582E-01  4.846350E-13  2.775009E-13  4.974243E-10  9.654999E-12  1.089667E-07  2.936632E-09  2.170836E-05  2.817350E-09
    387  1.939781308337E-01  3.003436E-13  1.969035E-13  4.417106E-10  9.377380E-12  7.792760E-08  2.326555E-09  2.278168E-05  3.068362E-09
    388  1.950365569225E-01  1.919304E-13  1.424548E-13  3.989228E-10  9.197647E-12  5.672744E-08  1.860826E-09  2.364605E-05  3.295923E-09
    389  1.963061656501E-01  1.111073E-13  9.578460E-14  3.543324E-10  9.027978E-12  3.834648E-08  1.409590E-09  2.454317E-05  3.566786E-09
    390  1.975160386553E-01  6.544791E-14  6.513809E-14  3.168705E-10  8.888648E-12  2.613762E-08  1.071833E-09  2.526380E-05  3.822832E-09
    391  1.988970783448E-01  3.543602E-14  4.158983E-14  2.789012E-10  8.742922E-12  1.667339E-08  7.749220E-10  2.593782E-05  4.113024E-09
    392  2.001908516564E-01  1.986149E-14  2.720878E-14  2.473218E-10  8.614908E-12  1.086599E-08  5.676424E-10  2.643763E-05  4.383478E-09
    393  2.023233395230E-01  7.635301E-15  1.345123E-14  2.025717E-10  8.421088E-12  5.314018E-09  3.351621E-10  2.701562E-05  4.828419E-09
    394  2.035207364909E-01  4.494482E-15  9.078802E-15  1.809688E-10  8.323146E-12  3.561387E-09  2.485341E-10  2.722234E-05  5.079094E-09
    395  2.047171141817E-01  2.677597E-15  6.145819E-15  1.616235E-10  8.234631E-12  2.397500E-09  1.837963E-10  2.735519E-05  5.331187E-09
    396  2.061861175315E-01  1.466496E-15  3.858867E-15  1.406382E-10  8.140549E-12  1.502752E-09  1.273990E-10  2.742949E-05  5.644279E-09
    397  2.075162532616E-01  8.945248E-16  2.585406E-15  1.239957E-10  8.071179E-12  1.013107E-09  9.222371E-11  2.742341E-05  5.932580E-09
    398  2.088103947538E-01  5.899537E-16  1.798357E-15  1.097178E-10  8.020047E-12  7.162969E-10  6.813575E-11  2.736033E-05  6.218952E-09
    399  2.102374295066E-01  4.083822E-16  1.258798E-15  9.592355E-11  7.984795E-12  5.168011E-10  4.991281E-11  2.723579E-05  6.543318E-09
    400  2.116254943500E-01  3.138911E-16  9.407639E-16  8.424877E-11  7.974701E-12  4.014625E-10  3.810160E-11  2.706933E-05  6.869625E-09
    401  2.137594200207E-01  2.426327E-16  6.771563E-16  6.919608E-11  8.014100E-12  3.075009E-10  2.721420E-11  2.674824E-05  7.397850E-09
    402  2.149968302441E-01  2.208103E-16  5.970736E-16  6.186124E-11  8.072762E-12  2.792664E-10  2.355441E-11  2.653712E-05  7.722541E-09
    403  2.163578604848E-01  2.040997E-16  5.438275E-16  5.480714E-11  8.172524E-12  2.606107E-10  2.093634E-11  2.629290E-05  8.098868E-09
    404  2.188327022992E-01  1.816963E-16  5.009687E-16  4.427575E-11  8.460890E-12  2.468007E-10  1.868786E-11  2.584157E-05  8.847222E-09
    405  2.210861741802E-01  1.628958E-16  4.897264E-16  3.671016E-11  8.850287E-12  2.471406E-10  1.828687E-11  2.545258E-05  9.620605E-09
    406  2.231360986547E-01  1.451823E-16  4.855506E-16  3.104956E-11  9.298790E-12  2.538018E-10  1.869094E-11  2.513832E-05  1.042133E-08
    407  2.249661932162E-01  1.293966E-16  4.802006E-16  2.670960E-11  9.752456E-12  2.630170E-10  1.940669E-11  2.489797E-05  1.123073E-08
    408  2.266023391923E-01  1.161578E-16  4.722714E-16  2.326096E-11  1.017740E-11  2.728670E-10  2.020063E-11  2.471558E-05  1.204143E-08
    409  2.291569547831E-01  9.870956E-17  4.542702E-16  1.852142E-11  1.082659E-11  2.896177E-10  2.154062E-11  2.448202E-05  1.349386E-08
    410  2.305971902523E-01  9.106280E-17  4.423316E-16  1.615630E-11  1.116279E-11  2.991451E-10  2.228351E-11  2.436910E-05  1.442347E-08
    411  2.319348711247E-01  8.544139E-17  4.310281E-16  1.414651E-11  1.144586E-11  3.077596E-10  2.293776E-11  2.426992E-05  1.536450E-08
    412  2.335360820165E-01  8.050164E-17  4.181275E-16  1.197293E-11  1.174158E-11  3.175921E-10  2.365990E-11  2.415161E-05  1.659567E-08
    413  2.351317971316E-01  7.733013E-17  4.067847E-16  1.005423E-11  1.198636E-11  3.267678E-10  2.430549E-11  2.402717E-05  1.794376E-08
    414  2.376293164755E-01  7.531156E-17  3.935068E-16  7.526002E-12  1.226969E-11  3.398529E-10  2.516909E-11  2.380500E-05  2.031811E-08
    415  2.399259738388E-01  7.598369E-17  3.871300E-16  5.671688E-12  1.243031E-11  3.507068E-10  2.582694E-11  2.355929E-05  2.281789E-08
    416  2.420046682363E-01  7.821676E-17  3.866186E-16  4.334839E-12  1.250258E-11  3.598632E-10  2.633969E-11  2.329723E-05  2.537645E-08
    417  2.451201276448E-01  8.383617E-17  3.955437E-16  2.836793E-12  1.249763E-11  3.731397E-10  2.702802E-11  2.283324E-05  2.982507E-08
    418  2.467564269033E-01  8.770153E-17  4.049657E-16  2.248429E-12  1.244528E-11  3.802397E-10  2.738027E-11  2.255807E-05  3.250543E-08
    419  2.483354027874E-01  9.195916E-17  4.172074E-16  1.785572E-12  1.236284E-11  3.873801E-10  2.773089E-11  2.227483E-05  3.535262E-08
    420  2.499258654919E-01  9.673855E-17  4.327321E-16  1.406944E-12  1.224678E-11  3.950093E-10  2.810636E-11  2.197463E-05  3.851287E-08
    421  2.515152656983E-01  1.019843E-16  4.515417E-16  1.101919E-12  1.209485E-11  4.032158E-10  2.851471E-11  2.166257E-05  4.200306E-08
    422  2.542060864984E-01  1.118942E-16  4.912518E-16  7.180813E-13  1.174301E-11  4.188210E-10  2.930897E-11  2.111521E-05  4.880052E-08
    423  2.556901221114E-01  1.178992E-16  5.176308E-16  5.628360E-13  1.148969E-11  4.285377E-10  2.981528E-11  2.080746E-05  5.311127E-08
    424  2.570805114381E-01  1.238669E-16  5.454203E-16  4.460291E-13  1.120812E-11  4.384656E-10  3.034071E-11  2.051794E-05  5.757425E-08
    425  2.598984391343E-01  1.369600E-16  6.115555E-16  2.755383E-13  1.048901E-11  4.613125E-10  3.157419E-11  1.993474E-05  6.811199E-08
    426  2.622653138568E-01  1.489721E-16  6.782453E-16  1.837048E-13  9.718401E-12  4.835719E-10  3.279840E-11  1.945581E-05  7.884907E-08
    427  2.644885215151E-01  1.610795E-16  7.512367E-16  1.275780E-13  8.857716E-12  5.071579E-10  3.410981E-11  1.902029E-05  9.090101E-08
    428  2.667229470066E-01  1.740308E-16  8.358498E-16  9.220561E-14  7.879660E-12  5.334722E-10  3.558201E-11  1.859955E-05  1.053894E-07
    429  2.687894382327E-01  1.866846E-16  9.252782E-16  7.285471E-14  6.908125E-12  5.600546E-10  3.707305E-11  1.822673E-05  1.213962E-07
    430  2.709436570286E-01  2.005400E-16  1.031248E-15  6.227923E-14  5.873469E-12  5.899436E-10  3.874958E-11  1.785461E-05  1.413605E-07
    431  2.728595154549E-01  2.134074E-16  1.137633E-15  5.863200E-14  4.975964E-12  6.183158E-10  4.033862E-11  1.753688E-05  1.625432E-07
    432  2.763050324764E-01  2.377593E-16  1.361771E-15  6.084918E-14  3.518240E-12  6.736046E-10  4.342561E-11  1.699205E-05  2.110689E-07
    433  2.797281875476E-01  2.633684E-16  1.633266E-15  6.995398E-14  2.360924E-12  7.345349E-10  4.681487E-11  1.647601E-05  2.771614E-07
    434  2.831107064370E-01  2.899171E-16  1.958905E-15  8.339059E-14  1.524246E-12  8.018475E-10  5.054972E-11  1.597998E-05  3.673149E-07
    435  2.863632962154E-01  3.164989E-16  2.336450E-15  9.987219E-14  9.692135E-13  8.746579E-10  5.458335E-11  1.550439E-05  4.870509E-07
    436  2.894106333807E-01  3.422737E-16  2.758393E-15  1.186150E-13  6.202279E-13  9.512781E-10  5.882248E-11  1.504719E-05  6.403323E-07
    437  2.941185503109E-01  3.837251E-16  3.568818E-15  1.549011E-13  3.021161E-13  1.087980E-09  6.636946E-11  1.427674E-05  9.934569E-07
    438  2.983685787405E-01  4.230221E-16  4.506315E-15  1.970588E-13  1.564853E-13  1.232856E-09  7.434074E-11  1.344592E-05  1.493694E-06
    439  3.021949729112E-01  4.603202E-16  5.561158E-15  2.446012E-13  8.923026E-14  1.382634E-09  8.255091E-11  1.250697E-05  2.160812E-06
    440  3.059150641439E-01  4.989136E-16  6.824264E-15  3.016010E-13  5.638390E-14  1.547471E-09  9.155200E-11  1.134407E-05  3.069135E-06
    441  3.094680949786E-01  5.386709E-16  8.298862E-15  3.681770E-13  4.206169E-14  1.724157E-09  1.011640E-10  9.955621E-06  4.209496E-06
    442  3.127856926026E-01  5.791911E-16  9.963486E-15  4.433201E-13  3.743849E-14  1.907583E-09  1.111085E-10  8.424103E-06  5.493999E-06
    443  3.178598433803E-01  6.498132E-16  1.318197E-14  5.884573E-13  3.962233E-14  2.226132E-09  1.283123E-10  5.853505E-06  7.645441E-06
    444  3.224504526026E-01  7.260214E-16  1.698954E-14  7.597906E-13  4.746635E-14  2.558621E-09  1.462007E-10  3.706428E-06  9.378445E-06
    445  3.266870398371E-01  8.104718E-16  2.148562E-14  9.615304E-13  5.838006E-14  2.907796E-09  1.649348E-10  2.195161E-06  1.050542E-05
    446  3.305577136787E-01  9.030718E-16  2.664519E-14  1.192273E-12  7.139785E-14  3.266902E-09  1.841653E-10  1.271795E-06  1.110136E-05
    447  3.362681054783E-01  1.075392E-15  3.666880E-14  1.638395E-12  9.687195E-14  3.877179E-09  2.168020E-10  5.338552E-07  1.143034E-05
    448  3.414589872690E-01  1.282129E-15  4.915725E-14  2.190715E-12  1.284797E-13  4.530057E-09  2.517027E-10  2.491763E-07  1.143173E-05
    449  3.462773530350E-01  1.534151E-15  6.477272E-14  2.876829E-12  1.677626E-13  5.237728E-09  2.895605E-10  1.431389E-07  1.134610E-05
    450  3.508856189623E-01  1.852519E-15  8.478033E-14  3.750057E-12  2.178175E-13  6.027829E-09  3.318987E-10  1.072103E-07  1.125558E-05
    451  3.552628710565E-01  2.256775E-15  1.102837E-13  4.855700E-12  2.813245E-13  6.908676E-09  3.792142E-10  1.004343E-07  1.118946E-05
    452  3.595141079779E-01  2.787255E-15  1.437350E-13  6.296292E-12  3.642985E-13  7.923162E-09  4.338714E-10  1.063601E-07  1.115725E-05
    453  3.636744849418E-01  3.486856E-15  1.882933E-13  8.202465E-12  4.744516E-13  9.117093E-09  4.984127E-10  1.190638E-07  1.116658E-05
    454  3.676260234901E-01  4.349102E-15  2.454693E-13  1.063201E-11  6.153730E-13  1.048987E-08  5.728779E-10  1.358988E-07  1.122274E-05
    455  3.714655117309E-01  5.362843E-15  3.186018E-13  1.371774E-11  7.951126E-13  1.209308E-08  6.601411E-10  1.564142E-07  1.132951E-05
    456  3.752653942304E-01  6.484391E-15  4.105737E-13  1.756833E-11  1.020528E-12  1.396205E-08  7.622332E-10  1.806736E-07  1.148846E-05
    457  3.809506426681E-01  8.256719E-15  5.869055E-13  2.486858E-11  1.451259E-12  1.723350E-08  9.418806E-10  2.234224E-07  1.180683E-05
    458  3.865190953769E-01  1.009703E-14  8.077675E-13  3.388031E-11  1.988999E-12  2.082085E-08  1.140480E-09  2.704666E-07  1.215110E-05
    459  3.928522091207E-01  1.257434E-14  1.132336E-12  4.691733E-11  2.777597E-12  2.513912E-08  1.382383E-09  3.270786E-07  1.247281E-05
    460  3.991093841216E-01  1.580396E-14  1.566996E-12  6.411203E-11  3.833123E-12  2.960882E-08  1.636741E-09  3.852897E-07  1.263302E-05
    461  4.054183851758E-01  2.023020E-14  2.182587E-12  8.813083E-11  5.329242E-12  3.448965E-08  1.919360E-09  4.480124E-07  1.261354E-05
    462  4.147392755742E-01  2.987764E-14  3.608328E-12  1.428349E-10  8.802610E-12  4.297257E-08  2.421377E-09  5.546054E-07  1.232171E-05
    463  4.232199499949E-01  4.335465E-14  5.745991E-12  2.233572E-10  1.403193E-11  5.258311E-08  3.004401E-09  6.719989E-07  1.189676E-05
    464  4.316976825025E-01  6.311024E-14  9.167857E-12  3.500135E-10  2.244674E-11  6.441955E-08  3.741200E-09  8.120425E-07  1.140219E-05
    465  4.393401554526E-01  8.799865E-14  1.396637E-11  5.247843E-10  3.431728E-11  7.730385E-08  4.565033E-09  9.589537E-07  1.092716E-05
    466  4.465935084243E-01  1.196095E-13  2.079367E-11  7.699345E-10  5.131247E-11  9.172993E-08  5.512707E-09  1.116775E-06  1.045968E-05
    467  4.537106765818E-01  1.602262E-13  3.065871E-11  1.119521E-09  7.602786E-11  1.081944E-07  6.625045E-09  1.288526E-06  9.986445E-06
    468  4.602314649238E-01  2.078794E-13  4.365628E-11  1.574664E-09  1.087917E-10  1.254850E-07  7.826565E-09  1.459571E-06  9.539368E-06
    469  4.709552966107E-01  3.143535E-13  7.768939E-11  2.748760E-09  1.952324E-10  1.590520E-07  1.024997E-08  1.765606E-06  8.774835E-06
    470  4.769745726746E-01  3.935308E-13  1.070894E-10  3.750215E-09  2.703420E-10  1.810243E-07  1.189647E-08  1.948411E-06  8.330898E-06
    471  4.828178172001E-01  4.870618E-13  1.460046E-10  5.063394E-09  3.700661E-10  2.047705E-07  1.372532E-08  2.131528E-06  7.891849E-06
    472  4.927188450138E-01  6.918374E-13  2.460145E-10  8.394648E-09  6.268169E-10  2.511098E-07  1.742933E-08  2.449675E-06  7.136731E-06
    473  5.000000000000E-01  8.884765E-13  3.600311E-10  1.213982E-08  9.190366E-10  2.907165E-07  2.072311E-08  2.685281E-06  6.579446E-06
