 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sc57          sc58          sc59          sc60          sc61          sc62          sc63          sc64 
    349  1.581710514975E-01  3.300554E-11  4.131149E-12  6.968015E-08  1.636401E-09  8.381787E-06  3.781713E-11  1.511679E-10  9.541513E-15
    350  1.588328903187E-01  2.227015E-11  2.821729E-12  5.346906E-08  1.331505E-09  7.956913E-06  3.576760E-11  1.590827E-10  1.023880E-14
    351  1.594606073659E-01  1.571545E-11  1.984591E-12  4.146171E-08  1.092017E-09  7.559055E-06  3.386375E-11  1.667769E-10  1.093633E-14
    352  1.600565792087E-01  1.156210E-11  1.435299E-12  3.244281E-08  9.015501E-10  7.187480E-06  3.209831E-11  1.742831E-10  1.163483E-14
    353  1.607059625219E-01  8.545563E-12  1.027326E-12  2.477289E-08  7.301520E-10  6.791282E-06  3.022860E-11  1.826462E-10  1.243533E-14
    354  1.613957576202E-01  6.429456E-12  7.389865E-13  1.854303E-08  5.820962E-10  6.382725E-06  2.831353E-11  1.917924E-10  1.333641E-14
    355  1.620398820205E-01  5.086290E-12  5.583905E-13  1.409326E-08  4.694583E-10  6.014484E-06  2.659819E-11  2.006560E-10  1.423296E-14
    356  1.627691861850E-01  4.044808E-12  4.236451E-13  1.030790E-08  3.674228E-10  5.615227E-06  2.474944E-11  2.110659E-10  1.531562E-14
    357  1.634667099868E-01  3.349917E-12  3.396254E-13  7.620263E-09  2.899586E-10  5.253006E-06  2.308182E-11  2.215483E-10  1.643330E-14
    358  1.645369737572E-01  2.634907E-12  2.632652E-13  4.772380E-09  2.009398E-10  4.737727E-06  2.072501E-11  2.389213E-10  1.833757E-14
    359  1.651200899964E-01  2.363566E-12  2.388772E-13  3.695721E-09  1.645116E-10  4.478801E-06  1.954748E-11  2.491854E-10  1.948898E-14
    360  1.656939516385E-01  2.149182E-12  2.223385E-13  2.867639E-09  1.348835E-10  4.239367E-06  1.846256E-11  2.600679E-10  2.072404E-14
    361  1.664404283242E-01  1.932257E-12  2.091178E-13  2.062777E-09  1.042827E-10  3.950779E-06  1.715995E-11  2.754430E-10  2.249509E-14
    362  1.671401020014E-01  1.776119E-12  2.027179E-13  1.515756E-09  8.202157E-11  3.703539E-06  1.604829E-11  2.913991E-10  2.435856E-14
    363  1.682228463170E-01  1.597225E-12  2.003972E-13  9.410128E-10  5.660508E-11  3.363815E-06  1.452726E-11  3.199082E-10  2.773549E-14
    364  1.688914277275E-01  1.516275E-12  2.023265E-13  7.035474E-10  4.518455E-11  3.178903E-06  1.370251E-11  3.402057E-10  3.017602E-14
    365  1.695862681704E-01  1.449213E-12  2.062727E-13  5.202073E-10  3.576152E-11  3.005743E-06  1.293218E-11  3.641937E-10  3.308668E-14
    366  1.708796298676E-01  1.362545E-12  2.179724E-13  3.003907E-10  2.340964E-11  2.731526E-06  1.171628E-11  4.179684E-10  3.972836E-14
    367  1.720689125062E-01  1.315620E-12  2.328625E-13  1.840269E-10  1.603868E-11  2.529856E-06  1.082517E-11  4.815437E-10  4.774952E-14
    368  1.730357271347E-01  1.296128E-12  2.477130E-13  1.258839E-10  1.195891E-11  2.398145E-06  1.024459E-11  5.462467E-10  5.609029E-14
    369  1.739185931198E-01  1.290373E-12  2.634621E-13  9.055197E-11  9.249495E-12  2.301046E-06  9.817203E-12  6.188056E-10  6.562698E-14
    370  1.748109107026E-01  1.295037E-12  2.816623E-13  6.652816E-11  7.250714E-12  2.223837E-06  9.477643E-12  7.083704E-10  7.764990E-14
    371  1.757092013639E-01  1.308854E-12  3.025101E-13  5.014632E-11  5.765587E-12  2.166078E-06  9.223604E-12  8.200528E-10  9.297132E-14
    372  1.765567714958E-01  1.329278E-12  3.247486E-13  3.975741E-11  4.746078E-12  2.129003E-06  9.060275E-12  9.497848E-10  1.111973E-13
    373  1.775373762473E-01  1.359940E-12  3.539153E-13  3.172355E-11  3.883165E-12  2.106290E-06  8.959549E-12  1.139313E-09  1.385037E-13
    374  1.784803688374E-01  1.394303E-12  3.857731E-13  2.687015E-11  3.311015E-12  2.104146E-06  8.948753E-12  1.371785E-09  1.729922E-13
    375  1.795112536071E-01  1.433723E-12  4.252195E-13  2.362804E-11  2.881530E-12  2.123234E-06  9.030714E-12  1.703034E-09  2.236675E-13
    376  1.804824008025E-01  1.468246E-12  4.669780E-13  2.197468E-11  2.627771E-12  2.161159E-06  9.195522E-12  2.110775E-09  2.881846E-13
    377  1.815169070317E-01  1.496764E-12  5.163779E-13  2.118745E-11  2.468516E-12  2.222191E-06  9.462243E-12  2.685586E-09  3.823592E-13
    378  1.825428215499E-01  1.510605E-12  5.700551E-13  2.111688E-11  2.401931E-12  2.302843E-06  9.816385E-12  3.444712E-09  5.115737E-13
    379  1.841355644659E-01  1.491877E-12  6.609920E-13  2.187641E-11  2.420520E-12  2.464430E-06  1.053040E-11  5.161393E-09  8.194040E-13
    380  1.856860183354E-01  1.418984E-12  7.548349E-13  2.319164E-11  2.531885E-12  2.657305E-06  1.139034E-11  7.772719E-09  1.318674E-12
    381  1.870847965371E-01  1.311054E-12  8.398880E-13  2.458581E-11  2.677037E-12  2.852420E-06  1.226990E-11  1.133388E-08  2.044040E-12
    382  1.883699545972E-01  1.187903E-12  9.151032E-13  2.589049E-11  2.826814E-12  3.040534E-06  1.312916E-11  1.606809E-08  3.068431E-12
    383  1.895671856375E-01  1.063954E-12  9.804841E-13  2.704614E-11  2.967515E-12  3.215723E-06  1.394213E-11  2.225215E-08  4.486018E-12
    384  1.907324824205E-01  9.439438E-13  1.038446E-12  2.807539E-11  3.098472E-12  3.379501E-06  1.471708E-11  3.049706E-08  6.486706E-12
    385  1.917913284253E-01  8.410752E-13  1.085670E-12  2.891321E-11  3.208654E-12  3.517528E-06  1.538593E-11  4.048186E-08  9.046788E-12
    386  1.928179034582E-01  7.498837E-13  1.126339E-12  2.963171E-11  3.305087E-12  3.637566E-06  1.598503E-11  5.315872E-08  1.247136E-11
    387  1.939781308337E-01  6.588651E-13  1.166401E-12  3.033889E-11  3.401575E-12  3.752972E-06  1.658611E-11  7.192035E-08  1.783991E-11
    388  1.950365569225E-01  5.872531E-13  1.197845E-12  3.089486E-11  3.477715E-12  3.836164E-06  1.704868E-11  9.440370E-08  2.465668E-11
    389  1.963061656501E-01  5.152390E-13  1.229856E-12  3.146724E-11  3.555500E-12  3.904671E-06  1.747852E-11  1.297948E-07  3.609874E-11
    390  1.975160386553E-01  4.594643E-13  1.255427E-12  3.193584E-11  3.617481E-12  3.934950E-06  1.774443E-11  1.743326E-07  5.152807E-11
    391  1.988970783448E-01  4.091828E-13  1.279925E-12  3.240454E-11  3.676387E-12  3.924113E-06  1.785596E-11  2.414082E-07  7.657753E-11
    392  2.001908516564E-01  3.733015E-13  1.299528E-12  3.280510E-11  3.723090E-12  3.867713E-06  1.775911E-11  3.227178E-07  1.095016E-10
    393  2.023233395230E-01  3.338609E-13  1.327823E-12  3.344722E-11  3.789910E-12  3.673524E-06  1.714153E-11  5.020395E-07  1.908186E-10
    394  2.035207364909E-01  3.208376E-13  1.343084E-12  3.383072E-11  3.826043E-12  3.511323E-06  1.654454E-11  6.275324E-07  2.545611E-10
    395  2.047171141817E-01  3.134279E-13  1.358949E-12  3.425278E-11  3.864017E-12  3.315266E-06  1.578033E-11  7.686405E-07  3.330892E-10
    396  2.061861175315E-01  3.111398E-13  1.380466E-12  3.485054E-11  3.916479E-12  3.039539E-06  1.465889E-11  9.552118E-07  4.495246E-10
    397  2.075162532616E-01  3.147194E-13  1.402985E-12  3.549185E-11  3.972527E-12  2.770319E-06  1.352843E-11  1.127206E-06  5.723521E-10
    398  2.088103947538E-01  3.225653E-13  1.428582E-12  3.622793E-11  4.037358E-12  2.505588E-06  1.239223E-11  1.286974E-06  7.044938E-10
    399  2.102374295066E-01  3.352904E-13  1.461890E-12  3.718814E-11  4.122970E-12  2.228075E-06  1.118278E-11  1.442842E-06  8.592992E-10
    400  2.116254943500E-01  3.507963E-13  1.500071E-12  3.828773E-11  4.222243E-12  1.986511E-06  1.012105E-11  1.566362E-06  1.014069E-09
    401  2.137594200207E-01  3.783908E-13  1.570816E-12  4.031964E-11  4.407983E-12  1.688646E-06  8.816938E-12  1.696274E-06  1.252082E-09
    402  2.149968302441E-01  3.953536E-13  1.618689E-12  4.169203E-11  4.534407E-12  1.559518E-06  8.266337E-12  1.740876E-06  1.388780E-09
    403  2.163578604848E-01  4.139719E-13  1.677037E-12  4.336380E-11  4.688906E-12  1.451790E-06  7.829781E-12  1.769382E-06  1.539520E-09
    404  2.188327022992E-01  4.457624E-13  1.797393E-12  4.681555E-11  5.008168E-12  1.331521E-06  7.426389E-12  1.785015E-06  1.825514E-09
    405  2.210861741802E-01  4.703894E-13  1.920924E-12  5.037066E-11  5.335823E-12  1.282014E-06  7.389701E-12  1.780802E-06  2.119060E-09
    406  2.231360986547E-01  4.880355E-13  2.042518E-12  5.388781E-11  5.657781E-12  1.266835E-06  7.539074E-12  1.775162E-06  2.433344E-09
    407  2.249661932162E-01  4.995491E-13  2.156681E-12  5.720931E-11  5.959300E-12  1.266710E-06  7.768539E-12  1.773361E-06  2.766480E-09
    408  2.266023391923E-01  5.063998E-13  2.261954E-12  6.029050E-11  6.236539E-12  1.272046E-06  8.024056E-12  1.775342E-06  3.116705E-09
    409  2.291569547831E-01  5.108553E-13  2.429961E-12  6.524768E-11  6.677171E-12  1.283575E-06  8.480978E-12  1.784430E-06  3.784826E-09
    410  2.305971902523E-01  5.102597E-13  2.525546E-12  6.809136E-11  6.926758E-12  1.289470E-06  8.756851E-12  1.791757E-06  4.238957E-09
    411  2.319348711247E-01  5.078898E-13  2.614298E-12  7.074782E-11  7.157728E-12  1.293627E-06  9.019318E-12  1.799244E-06  4.719147E-09
    412  2.335360820165E-01  5.029730E-13  2.719972E-12  7.393190E-11  7.431703E-12  1.296323E-06  9.337309E-12  1.808316E-06  5.377937E-09
    413  2.351317971316E-01  4.960735E-13  2.824161E-12  7.709478E-11  7.700662E-12  1.296093E-06  9.654886E-12  1.816721E-06  6.138357E-09
    414  2.376293164755E-01  4.819064E-13  2.983915E-12  8.199254E-11  8.110644E-12  1.289278E-06  1.014702E-11  1.827036E-06  7.574888E-09
    415  2.399259738388E-01  4.659924E-13  3.126246E-12  8.640842E-11  8.473244E-12  1.275815E-06  1.058908E-11  1.832046E-06  9.217851E-09
    416  2.420046682363E-01  4.498190E-13  3.250642E-12  9.031110E-11  8.787918E-12  1.257793E-06  1.097749E-11  1.832032E-06  1.103287E-08
    417  2.451201276448E-01  4.234998E-13  3.428437E-12  9.596441E-11  9.233709E-12  1.221099E-06  1.153554E-11  1.823013E-06  1.449288E-08
    418  2.467564269033E-01  4.090934E-13  3.517492E-12  9.883165E-11  9.455110E-12  1.197610E-06  1.181640E-11  1.813780E-06  1.675160E-08
    419  2.483354027874E-01  3.950338E-13  3.600580E-12  1.015294E-10  9.660459E-12  1.172499E-06  1.207932E-11  1.801914E-06  1.928489E-08
    420  2.499258654919E-01  3.808632E-13  3.681479E-12  1.041779E-10  9.859214E-12  1.145029E-06  1.233622E-11  1.787053E-06  2.224784E-08
    421  2.515152656983E-01  3.668257E-13  3.759590E-12  1.067562E-10  1.004997E-11  1.115656E-06  1.258521E-11  1.769326E-06  2.569189E-08
    422  2.542060864984E-01  3.436655E-13  3.885893E-12  1.109703E-10  1.035593E-11  1.062279E-06  1.299000E-11  1.732883E-06  3.286586E-08
    423  2.556901221114E-01  3.313705E-13  3.952554E-12  1.132173E-10  1.051614E-11  1.031261E-06  1.320483E-11  1.709381E-06  3.769816E-08
    424  2.570805114381E-01  3.202407E-13  4.013222E-12  1.152760E-10  1.066118E-11  1.001415E-06  1.340111E-11  1.685183E-06  4.290572E-08
    425  2.598984391343E-01  2.990441E-13  4.131391E-12  1.193231E-10  1.094163E-11  9.392619E-07  1.378554E-11  1.629633E-06  5.590821E-08
    426  2.622653138568E-01  2.828645E-13  4.226363E-12  1.226094E-10  1.116514E-11  8.860872E-07  1.409647E-11  1.576034E-06  6.998476E-08
    427  2.644885215151E-01  2.691820E-13  4.312693E-12  1.256204E-10  1.136702E-11  8.359779E-07  1.438039E-11  1.519552E-06  8.652708E-08
    428  2.667229470066E-01  2.570330E-13  4.397307E-12  1.285902E-10  1.156390E-11  7.859744E-07  1.465950E-11  1.456269E-06  1.071485E-07
    429  2.687894382327E-01  2.473166E-13  4.474222E-12  1.313029E-10  1.174225E-11  7.404395E-07  1.491352E-11  1.391330E-06  1.305109E-07
    430  2.709436570286E-01  2.388235E-13  4.553637E-12  1.341134E-10  1.192603E-11  6.940433E-07  1.517557E-11  1.316379E-06  1.600207E-07
    431  2.728595154549E-01  2.327365E-13  4.624109E-12  1.366129E-10  1.208906E-11  6.539427E-07  1.540744E-11  1.242935E-06  1.912716E-07
    432  2.763050324764E-01  2.254369E-13  4.751945E-12  1.411527E-10  1.238536E-11  5.851597E-07  1.582502E-11  1.093605E-06  2.605013E-07
    433  2.797281875476E-01  2.230960E-13  4.882528E-12  1.457889E-10  1.268989E-11  5.217397E-07  1.624543E-11  9.238684E-07  3.454543E-07
    434  2.831107064370E-01  2.259468E-13  5.017510E-12  1.505751E-10  1.300788E-11  4.644314E-07  1.667172E-11  7.412606E-07  4.401175E-07
    435  2.863632962154E-01  2.339209E-13  5.155051E-12  1.554478E-10  1.333630E-11  4.146492E-07  1.709661E-11  5.641135E-07  5.309725E-07
    436  2.894106333807E-01  2.464580E-13  5.292535E-12  1.603229E-10  1.366993E-11  3.728614E-07  1.751210E-11  4.111082E-07  6.046825E-07
    437  2.941185503109E-01  2.765988E-13  5.524598E-12  1.686027E-10  1.424760E-11  3.175103E-07  1.819597E-11  2.251958E-07  6.786911E-07
    438  2.983685787405E-01  3.166942E-13  5.757355E-12  1.770532E-10  1.484972E-11  2.768653E-07  1.886838E-11  1.184603E-07  7.013734E-07
    439  3.021949729112E-01  3.650903E-13  5.986749E-12  1.856460E-10  1.547260E-11  2.474368E-07  1.952882E-11  6.287384E-08  6.958651E-07
    440  3.059150641439E-01  4.252846E-13  6.226407E-12  1.950905E-10  1.616707E-11  2.249098E-07  2.023267E-11  3.311249E-08  6.773857E-07
    441  3.094680949786E-01  4.970067E-13  6.466305E-12  2.053314E-10  1.692937E-11  2.085977E-07  2.097523E-11  1.802473E-08  6.542632E-07
    442  3.127856926026E-01  5.787264E-13  6.692197E-12  2.162143E-10  1.774786E-11  1.976320E-07  2.174636E-11  1.061255E-08  6.312387E-07
    443  3.178598433803E-01  7.370046E-13  7.008304E-12  2.360735E-10  1.925850E-11  1.882523E-07  2.312209E-11  5.589534E-09  5.972672E-07
    444  3.224504526026E-01  9.230027E-13  7.194132E-12  2.586662E-10  2.099643E-11  1.870561E-07  2.465843E-11  4.059545E-09  5.703346E-07
    445  3.266870398371E-01  1.139899E-12  7.174902E-12  2.850676E-10  2.304448E-11  1.920193E-07  2.643495E-11  3.686019E-09  5.502238E-07
    446  3.305577136787E-01  1.384831E-12  6.883116E-12  3.152608E-10  2.539998E-11  2.017199E-07  2.845237E-11  3.739130E-09  5.366280E-07
    447  3.362681054783E-01  1.848751E-12  5.799060E-12  3.708266E-10  2.975019E-11  2.242735E-07  3.212672E-11  4.136322E-09  5.243140E-07
    448  3.414589872690E-01  2.405968E-12  4.259186E-12  4.260658E-10  3.407413E-11  2.491020E-07  3.567479E-11  4.609554E-09  5.151582E-07
    449  3.462773530350E-01  3.072443E-12  2.839541E-12  4.703150E-10  3.752489E-11  2.692123E-07  3.827009E-11  4.982487E-09  4.986450E-07
    450  3.508856189623E-01  3.880191E-12  1.880951E-12  5.020926E-10  3.999134E-11  2.822705E-07  3.970644E-11  5.209143E-09  4.703370E-07
    451  3.552628710565E-01  4.839902E-12  1.401821E-12  5.267688E-10  4.190737E-11  2.901550E-07  4.035693E-11  5.330278E-09  4.343377E-07
    452  3.595141079779E-01  5.993444E-12  1.247405E-12  5.515043E-10  4.384342E-11  2.963208E-07  4.075842E-11  5.414785E-09  3.963037E-07
    453  3.636744849418E-01  7.380609E-12  1.293461E-12  5.804856E-10  4.613279E-11  3.029980E-07  4.124523E-11  5.506823E-09  3.605079E-07
    454  3.676260234901E-01  8.984749E-12  1.458580E-12  6.142435E-10  4.881826E-11  3.108368E-07  4.192880E-11  5.620918E-09  3.297992E-07
    455  3.714655117309E-01  1.086467E-11  1.704752E-12  6.535103E-10  5.195870E-11  3.200284E-07  4.282761E-11  5.760631E-09  3.034370E-07
    456  3.752653942304E-01  1.309688E-11  2.022070E-12  6.987916E-10  5.559695E-11  3.304905E-07  4.392506E-11  5.924291E-09  2.804076E-07
    457  3.809506426681E-01  1.728050E-11  2.636441E-12  7.784140E-10  6.203045E-11  3.480170E-07  4.586966E-11  6.204743E-09  2.504538E-07
    458  3.865190953769E-01  2.260394E-11  3.423773E-12  8.701574E-10  6.949427E-11  3.664087E-07  4.800829E-11  6.503964E-09  2.248874E-07
    459  3.928522091207E-01  3.055940E-11  4.595789E-12  9.913640E-10  7.943302E-11  3.875939E-07  5.057745E-11  6.852307E-09  1.988883E-07
    460  3.991093841216E-01  4.098631E-11  6.120327E-12  1.129636E-09  9.087417E-11  4.077532E-07  5.313684E-11  7.185853E-09  1.755205E-07
    461  4.054183851758E-01  5.484460E-11  8.128501E-12  1.289159E-09  1.042039E-10  4.264589E-07  5.564298E-11  7.495702E-09  1.538419E-07
    462  4.147392755742E-01  8.354826E-11  1.223434E-11  1.566082E-09  1.276553E-10  4.498519E-07  5.906492E-11  7.879383E-09  1.249425E-07
    463  4.232199499949E-01  1.212569E-10  1.754168E-11  1.866924E-09  1.535482E-10  4.658303E-07  6.177758E-11  8.130395E-09  1.018186E-07
    464  4.316976825025E-01  1.740872E-10  2.484683E-11  2.221988E-09  1.846182E-10  4.763000E-07  6.403878E-11  8.272893E-09  8.171529E-08
    465  4.393401554526E-01  2.388722E-10  3.363861E-11  2.596127E-09  2.179035E-10  4.809994E-07  6.566586E-11  8.301455E-09  6.612450E-08
    466  4.465935084243E-01  3.196922E-10  4.439906E-11  3.005850E-09  2.549395E-10  4.814906E-07  6.684591E-11  8.238586E-09  5.344913E-08
    467  4.537106765818E-01  4.218907E-10  5.773599E-11  3.467045E-09  2.972957E-10  4.785079E-07  6.766703E-11  8.092186E-09  4.288662E-08
    468  4.602314649238E-01  5.398521E-10  7.282167E-11  3.947924E-09  3.421460E-10  4.730642E-07  6.813833E-11  7.886547E-09  3.470319E-08
    469  4.709552966107E-01  7.969506E-10  1.047962E-10  4.878773E-09  4.307421E-10  4.592744E-07  6.836347E-11  7.409217E-09  2.398207E-08
    470  4.769745726746E-01  9.830782E-10  1.273243E-10  5.488260E-09  4.898913E-10  4.493110E-07  6.820724E-11  7.072521E-09  1.925719E-08
    471  4.828178172001E-01  1.198098E-09  1.528257E-10  6.147381E-09  5.547686E-10  4.383676E-07  6.787080E-11  6.704434E-09  1.542956E-08
    472  4.927188450138E-01  1.653125E-09  2.053017E-10  7.433311E-09  6.837894E-10  4.174538E-07  6.689807E-11  6.004406E-09  1.038735E-08
    473  5.000000000000E-01  2.073016E-09  2.522967E-10  8.529632E-09  7.960593E-10  4.005267E-07  6.586425E-11  5.444643E-09  7.633503E-09
