 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                v50           v51           v52           v53           v54           v55           v56           v57  
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.421349E-30  2.288282E-25  1.686070E-22
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.335101E-30  1.225543E-25  1.093349E-22
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.142172E-30  8.822320E-26  8.742404E-23
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.076059E-30  6.426674E-26  7.069952E-23
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.067216E-30  4.323049E-26  5.452058E-23
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.035160E-30  3.028380E-26  4.345107E-23
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.119061E-30  1.791276E-26  3.145324E-23
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.012881E-30  1.316810E-26  2.621135E-23
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.022505E-30  9.645719E-27  2.190586E-23
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.251199E-30  5.545362E-27  1.611536E-23
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.258781E-30  3.398482E-27  1.241952E-23
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.299013E-30  2.310420E-27  1.017506E-23
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.327544E-30  1.634626E-27  8.537650E-24
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.435917E-30  1.160640E-27  7.191126E-24
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.513692E-30  8.261619E-28  6.068092E-24
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.590851E-30  6.040102E-28  5.183931E-24
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.751736E-30  4.232280E-28  4.318288E-24
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.871021E-30  3.045253E-28  3.619466E-24
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.038682E-30  2.157776E-28  2.967076E-24
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.156129E-30  1.597008E-28  2.443328E-24
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.300112E-30  1.193880E-28  1.961889E-24
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.406948E-30  9.300181E-29  1.554707E-24
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.643812E-30  6.824337E-29  1.042836E-24
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.595493E-30  5.432065E-29  6.720398E-25
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.430771E-30  4.577047E-29  4.329534E-25
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.228557E-30  3.947135E-29  2.797916E-25
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.016329E-30  3.433877E-29  1.819257E-25
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.791863E-30  2.986022E-29  1.177293E-25
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.594856E-30  2.621852E-29  7.859400E-26
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.419783E-30  2.307550E-29  5.284824E-26
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.307987E-30  2.000967E-29  3.376064E-26
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.150868E-30  1.759040E-29  2.249818E-26
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.073683E-30  1.519470E-29  1.397568E-26
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.330380E-29  9.026754E-27
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.159702E-29  5.636346E-27
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.032123E-29  3.769003E-27
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.884757E-30  2.174413E-27
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.215849E-30  1.726046E-27
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.774562E-30  1.459638E-27
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.438307E-30  1.294847E-27
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.258808E-30  1.248724E-27
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.185276E-30  1.269894E-27
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.257591E-30  1.350915E-27
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.407201E-30  1.475982E-27
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.925976E-30  1.741887E-27
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.240331E-30  1.930247E-27
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.762766E-30  2.163803E-27
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005521E-29  2.650334E-27
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.141861E-29  3.151809E-27
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.284357E-29  3.648734E-27
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.426432E-29  4.120107E-27
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.562501E-29  4.560370E-27
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.796016E-29  5.278372E-27
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.923053E-29  5.696419E-27
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.049608E-29  6.092989E-27
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.207887E-29  6.577050E-27
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.366912E-29  7.068429E-27
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.627318E-29  7.854717E-27
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.867507E-29  8.594623E-27
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.088215E-29  9.278385E-27
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.440354E-29  1.033127E-26
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.621439E-29  1.089862E-26
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.808482E-29  1.145822E-26
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.002956E-29  1.203536E-26
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.203254E-29  1.262801E-26
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.571136E-29  1.367716E-26
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.779675E-29  1.428571E-26
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.988421E-29  1.488033E-26
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.461641E-29  1.617615E-26
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.907838E-29  1.738485E-26
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.386786E-29  1.865298E-26
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.942513E-29  2.009493E-26
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.538483E-29  2.161860E-26
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.269965E-29  2.345368E-26
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.035803E-29  2.535027E-26
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.195407E-30  1.077965E-28  2.958657E-26
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.564144E-30  1.313596E-28  3.523925E-26
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.139668E-30  1.635036E-28  4.286339E-26
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.853740E-30  2.062845E-28  5.292475E-26
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.641391E-30  2.611947E-28  6.576855E-26
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.910015E-30  3.881219E-28  9.525024E-26
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.004676E-30  5.699801E-28  1.372791E-25
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.322002E-29  8.193665E-28  1.946859E-25
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.928142E-29  1.179834E-27  2.773801E-25
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.772481E-29  1.685029E-27  3.929122E-25
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.252161E-30  3.877507E-29  2.363131E-27  5.475498E-25
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.073653E-30  6.561395E-29  3.992933E-27  9.178272E-25
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.327957E-30  1.054606E-28  6.451525E-27  1.474138E-24
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.165065E-30  1.633537E-28  1.007381E-26  2.290699E-24
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.677807E-30  2.432775E-28  1.515988E-26  3.433262E-24
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.396076E-29  4.383323E-28  2.774961E-26  6.248933E-24
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.402731E-29  7.478200E-28  4.812832E-26  1.078321E-23
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.977881E-29  1.227218E-27  8.026911E-26  1.789707E-23
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.447110E-29  1.971227E-27  1.309435E-25  2.904906E-23
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.021345E-28  3.094657E-27  2.084525E-25  4.599778E-23
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.599766E-28  4.802909E-27  3.274539E-25  7.183187E-23
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.487758E-28  7.399407E-27  5.094827E-25  1.110257E-22
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.793333E-28  1.117961E-26  7.753226E-25  1.677541E-22
    455  3.714655117309E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.728805E-28  1.673047E-26  1.165843E-24  2.502956E-22
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.632094E-28  2.498240E-26  1.745428E-24  3.715604E-22
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.600009E-27  4.565842E-26  3.190352E-24  6.696605E-22
    458  3.865190953769E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.936829E-27  8.264281E-26  5.753341E-24  1.189510E-21
    459  3.928522091207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.870213E-27  1.625699E-25  1.122794E-23  2.278750E-21
    460  3.991093841216E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.164382E-26  3.174121E-25  2.167918E-23  4.315295E-21
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.321471E-26  6.229459E-25  4.195000E-23  8.181132E-21
    462  4.147392755742E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.421434E-26  1.684234E-24  1.105373E-22  2.088275E-20
    463  4.232199499949E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.012934E-30  1.613957E-25  4.150630E-24  2.646823E-22  4.850900E-20
    464  4.316976825025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.040646E-25  1.020015E-23  6.286072E-22  1.115881E-19
    465  4.393401554526E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.579748E-30  9.216250E-25  2.290475E-23  1.361764E-21  2.345519E-19
    466  4.465935084243E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.089851E-30  2.008910E-24  4.926099E-23  2.817609E-21  4.708180E-19
    467  4.537106765818E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.342219E-30  4.304551E-24  1.043093E-22  5.717423E-21  9.258726E-19
    468  4.602314649238E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.774278E-30  8.632880E-24  2.072055E-22  1.087877E-20  1.708978E-18
    469  4.709552966107E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.530319E-30  2.698628E-23  6.394843E-22  3.102290E-20  4.618467E-18
    470  4.769745726746E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.347592E-30  5.100117E-23  1.202215E-21  5.557039E-20  8.005939E-18
    471  4.828178172001E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.843160E-30  9.443977E-23  2.217509E-21  9.753957E-20  1.358920E-17
    472  4.927188450138E-01  1.000000E-30  1.000000E-30  1.124996E-30  2.500682E-29  2.669826E-22  6.246421E-21  2.513084E-19  3.293979E-17
    473  5.000000000000E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.165866E-29  5.707945E-22  1.335378E-20  5.015395E-19  6.261190E-17
