 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                v58           v59           v60           v61           v62           v63           v64           v65  
    180  5.987296131417E-02  8.181909E-14  1.311765E-14  7.814710E-17  5.816837E-18  1.578336E-20  3.802432E-22  1.404486E-25  1.004858E-27
    181  6.018239261751E-02  7.040500E-14  1.166316E-14  7.050105E-17  5.434122E-18  1.494973E-20  3.711949E-22  1.377223E-25  1.011912E-27
    182  6.051941164510E-02  6.403865E-14  1.099433E-14  6.752246E-17  5.406604E-18  1.509965E-20  3.874649E-22  1.444632E-25  1.092686E-27
    183  6.081686890997E-02  6.205815E-14  1.099693E-14  6.849606E-17  5.672933E-18  1.605642E-20  4.242235E-22  1.588555E-25  1.232884E-27
    184  6.107970107709E-02  6.232205E-14  1.135777E-14  7.163141E-17  6.112759E-18  1.750715E-20  4.746707E-22  1.784299E-25  1.416743E-27
    185  6.149099227918E-02  6.541794E-14  1.245945E-14  8.013534E-17  7.167793E-18  2.091419E-20  5.905699E-22  2.233405E-25  1.838057E-27
    186  6.184187848266E-02  6.986422E-14  1.381839E-14  9.037989E-17  8.416675E-18  2.495277E-20  7.296002E-22  2.773503E-25  2.353836E-27
    187  6.212841772032E-02  7.439365E-14  1.517672E-14  1.006386E-16  9.686729E-18  2.909564E-20  8.753699E-22  3.341769E-25  2.908466E-27
    188  6.241083345826E-02  7.947783E-14  1.671795E-14  1.123773E-16  1.117589E-17  3.400531E-20  1.052392E-21  4.034451E-25  3.599978E-27
    189  6.286334795077E-02  8.866084E-14  1.959155E-14  1.346092E-16  1.410970E-17  4.383500E-20  1.419685E-21  5.479393E-25  5.089500E-27
    190  6.324448148531E-02  9.719702E-14  2.239166E-14  1.567244E-16  1.717531E-17  5.430765E-20  1.827873E-21  7.095326E-25  6.818403E-27
    191  6.354755735680E-02  1.044692E-13  2.488111E-14  1.767420E-16  2.006938E-17  6.435739E-20  2.233671E-21  8.710218E-25  8.600434E-27
    192  6.382753282149E-02  1.115557E-13  2.740139E-14  1.973312E-16  2.315785E-17  7.523660E-20  2.686705E-21  1.052133E-24  1.065351E-26
    193  6.429792763326E-02  1.242593E-13  3.215244E-14  2.369627E-16  2.939754E-17  9.763404E-20  3.658019E-21  1.442787E-24  1.524236E-26
    194  6.470641913937E-02  1.361191E-13  3.685841E-14  2.771879E-16  3.609817E-17  1.222181E-19  4.775465E-21  1.895356E-24  2.078116E-26
    195  6.514351188605E-02  1.497554E-13  4.258016E-14  3.272452E-16  4.489844E-17  1.551917E-19  6.343607E-21  2.534750E-24  2.892289E-26
    196  6.551961572666E-02  1.623404E-13  4.814918E-14  3.770556E-16  5.411904E-17  1.904411E-19  8.094100E-21  3.253105E-24  3.842319E-26
    197  6.614173306661E-02  1.851221E-13  5.889658E-14  4.758264E-16  7.360697E-17  2.668363E-19  1.209979E-20  4.910378E-24  6.141945E-26
    198  6.666431851744E-02  2.064491E-13  6.970583E-14  5.782480E-16  9.531677E-17  3.543735E-19  1.697643E-20  6.946386E-24  9.121360E-26
    199  6.714973898932E-02  2.282802E-13  8.147555E-14  6.927866E-16  1.211751E-16  4.612745E-19  2.326197E-20  9.591999E-24  1.318182E-25
    200  6.763365269933E-02  2.522235E-13  9.517289E-14  8.295394E-16  1.539829E-16  6.002018E-19  3.186611E-20  1.324198E-23  1.904684E-25
    201  6.810748363549E-02  2.780156E-13  1.108124E-13  9.896945E-16  1.947844E-16  7.771528E-19  4.340450E-20  1.817498E-23  2.734294E-25
    202  6.886988901479E-02  3.249257E-13  1.415194E-13  1.314889E-15  2.845457E-16  1.179130E-18  7.150884E-20  3.031855E-23  4.907740E-25
    203  6.932442343830E-02  3.565440E-13  1.637968E-13  1.558444E-15  3.569592E-16  1.513093E-18  9.636456E-20  4.116092E-23  6.957416E-25
    204  6.977291475786E-02  3.905366E-13  1.891550E-13  1.842629E-15  4.465880E-16  1.936256E-18  1.294981E-19  5.572599E-23  9.837279E-25
    205  7.051837306122E-02  4.538108E-13  2.401114E-13  2.433072E-15  6.481313E-16  2.918454E-18  2.118621E-19  9.231516E-23  1.752885E-24
    206  7.120724846930E-02  5.206100E-13  2.991019E-13  3.144322E-15  9.146215E-16  4.266290E-18  3.342514E-19  1.473531E-22  2.994334E-24
    207  7.185571854523E-02  5.914493E-13  3.674311E-13  3.999837E-15  1.264730E-15  6.100213E-18  5.137294E-19  2.289985E-22  4.961826E-24
    208  7.250556240022E-02  6.708317E-13  4.509626E-13  5.085402E-15  1.749230E-15  8.727433E-18  7.904852E-19  3.563362E-22  8.236151E-24
    209  7.308358088908E-02  7.490162E-13  5.403942E-13  6.289684E-15  2.333100E-15  1.199973E-17  1.160344E-18  5.283764E-22  1.294392E-23
    210  7.365083251161E-02  8.332049E-13  6.446062E-13  7.740729E-15  3.093652E-15  1.639671E-17  1.691385E-18  7.779485E-22  2.018615E-23
    211  7.420607479025E-02  9.232589E-13  7.651088E-13  9.475140E-15  4.075257E-15  2.224873E-17  2.445851E-18  1.136157E-21  3.119948E-23
    212  7.477269193766E-02  1.023530E-12  9.102214E-13  1.163466E-14  5.395595E-15  3.036794E-17  3.563801E-18  1.672443E-21  4.867793E-23
    213  7.532671922740E-02  1.130477E-12  1.077672E-12  1.421108E-14  7.097889E-15  4.116553E-17  5.151893E-18  2.442180E-21  7.527345E-23
    214  7.590819975934E-02  1.252942E-12  1.285355E-12  1.751731E-14  9.462005E-15  5.664526E-17  7.587461E-18  3.635305E-21  1.190399E-22
    215  7.648106882397E-02  1.384793E-12  1.527773E-12  2.151279E-14  1.255787E-14  7.758398E-17  1.111598E-17  5.382720E-21  1.871649E-22
    216  7.706864365518E-02  1.532906E-12  1.823047E-12  2.655191E-14  1.679228E-14  1.071757E-16  1.646122E-17  8.059129E-21  2.981484E-22
    217  7.765097184480E-02  1.694048E-12  2.171415E-12  3.270949E-14  2.240794E-14  1.477404E-16  2.432133E-17  1.203891E-20  4.738036E-22
    218  7.824188421090E-02  1.873940E-12  2.592892E-12  4.042687E-14  3.004909E-14  2.048127E-16  3.619143E-17  1.811735E-20  7.595508E-22
    219  7.883216312169E-02  2.072384E-12  3.096516E-12  4.998005E-14  4.032315E-14  2.841791E-16  5.391979E-17  2.729990E-20  1.219589E-21
    220  7.934760137230E-02  2.263350E-12  3.618191E-12  6.020463E-14  5.220099E-14  3.788563E-16  7.652356E-17  3.913285E-20  1.848606E-21
    221  7.991019390762E-02  2.493134E-12  4.292104E-12  7.384475E-14  6.929256E-14  5.193907E-16  1.123605E-16  5.809291E-20  2.917671E-21
    222  8.044081450283E-02  2.733286E-12  5.048015E-12  8.964791E-14  9.066412E-14  7.007203E-16  1.617787E-16  8.451938E-20  4.498980E-21
    223  8.103419684334E-02  3.033731E-12  6.063909E-12  1.116001E-13  1.227899E-13  9.822894E-16  2.440074E-16  1.289835E-19  7.329747E-21
    224  8.158988408622E-02  3.350781E-12  7.215800E-12  1.373427E-13  1.636062E-13  1.352064E-15  3.598528E-16  1.923396E-19  1.162514E-20
    225  8.219791245697E-02  3.744186E-12  8.751690E-12  1.728625E-13  2.247112E-13  1.924756E-15  5.526676E-16  2.990307E-19  1.934248E-20
    226  8.273529679330E-02  4.139881E-12  1.040820E-11  2.124702E-13  2.985007E-13  2.639603E-15  8.108409E-16  4.435257E-19  3.047349E-20
    227  8.327310875316E-02  4.588994E-12  1.241629E-11  2.620195E-13  3.980595E-13  3.634877E-15  1.195096E-15  6.609402E-19  4.825684E-20
    228  8.381967664174E-02  5.106970E-12  1.489425E-11  3.251745E-13  5.350952E-13  5.049530E-15  1.779631E-15  9.953824E-19  7.733425E-20
    229  8.442137901789E-02  5.757875E-12  1.824655E-11  4.136560E-13  7.436160E-13  7.277859E-15  2.769983E-15  1.568871E-18  1.305742E-19
    230  8.496109010092E-02  6.422752E-12  2.194026E-11  5.146197E-13  1.002089E-12  1.013623E-14  4.135516E-15  2.369090E-18  2.098258E-19
    231  8.556251684447E-02  7.258516E-12  2.697171E-11  6.572842E-13  1.399783E-12  1.469283E-14  6.480107E-15  3.760113E-18  3.570732E-19
    232  8.609514523980E-02  8.084013E-12  3.237636E-11  8.163664E-13  1.882853E-12  2.042726E-14  9.656511E-15  5.667935E-18  5.727589E-19
    233  8.668730402486E-02  9.095303E-12  3.961340E-11  1.037740E-12  2.616777E-12  2.946004E-14  1.505094E-14  8.948935E-18  9.694460E-19
    234  8.725638446658E-02  1.015189E-11  4.795371E-11  1.303580E-12  3.583478E-12  4.181604E-14  2.303022E-14  1.386601E-17  1.606682E-18
    235  8.784892152766E-02  1.132149E-11  5.822160E-11  1.645344E-12  4.950645E-12  5.998464E-14  3.574071E-14  2.180469E-17  2.711147E-18
    236  8.837914431516E-02  1.240749E-11  6.887827E-11  2.015809E-12  6.579044E-12  8.246569E-14  5.274170E-14  3.256310E-17  4.314265E-18
    237  8.927467123273E-02  1.425569E-11  9.015740E-11  2.800760E-12  1.050001E-11  1.394574E-13  1.006417E-13  6.342078E-17  9.363547E-18
    238  9.009385267910E-02  1.584602E-11  1.130136E-10  3.709856E-12  1.580167E-11  2.214033E-13  1.785710E-13  1.146831E-16  1.870660E-17
    239  9.088007009323E-02  1.717486E-11  1.376276E-10  4.766053E-12  2.297386E-11  3.390384E-13  3.045740E-13  1.992522E-16  3.580164E-17
    240  9.160938796651E-02  1.816030E-11  1.622630E-10  5.907781E-12  3.196577E-11  4.952327E-13  4.920624E-13  3.275477E-16  6.442745E-17
    241  9.231864750676E-02  1.886691E-11  1.875516E-10  7.172535E-12  4.345849E-11  7.061799E-13  7.744595E-13  5.244245E-16  1.127198E-16
    242  9.335415502949E-02  1.952449E-11  2.271618E-10  9.341400E-12  6.688449E-11  1.166230E-12  1.479470E-12  1.027569E-15  2.516837E-16
    243  9.429165011748E-02  1.996239E-11  2.681910E-10  1.178755E-11  9.830271E-11  1.828480E-12  2.649760E-12  1.883931E-15  5.200106E-16
    244  9.514750284226E-02  2.055462E-11  3.153490E-10  1.473899E-11  1.414799E-10  2.793497E-12  4.577209E-12  3.325758E-15  1.025140E-15
    245  9.592869681963E-02  2.156598E-11  3.738169E-10  1.849129E-11  2.019903E-10  4.214136E-12  7.730628E-12  5.731212E-15  1.955529E-15
    246  9.638259128200E-02  2.248107E-11  4.185877E-10  2.140558E-11  2.522318E-10  5.434955E-12  1.065223E-11  7.991191E-15  2.893859E-15
    247  9.686466198075E-02  2.379781E-11  4.782595E-10  2.534117E-11  3.237453E-10  7.220787E-12  1.518777E-11  1.153912E-14  4.452504E-15
    248  9.745016881397E-02  2.597108E-11  5.729004E-10  3.170356E-11  4.470015E-10  1.039975E-11  2.384337E-11  1.839957E-14  7.672028E-15
    249  9.798964068785E-02  2.862361E-11  6.883591E-10  3.966076E-11  6.126882E-10  1.482440E-11  3.681446E-11  2.882431E-14  1.291448E-14
    250  9.892639389759E-02  3.495210E-11  9.779692E-10  6.047825E-11  1.096600E-09  2.842207E-11  8.119218E-11  6.521675E-14  3.314076E-14
    251  9.977784733458E-02  4.282013E-11  1.376404E-09  9.084257E-11  1.907337E-09  5.266426E-11  1.710492E-10  1.406837E-13  8.024774E-14
    252  1.005622893962E-01  5.195913E-11  1.900668E-09  1.332880E-10  3.208255E-09  9.396458E-11  3.439407E-10  2.892208E-13  1.837128E-13
    253  1.013070552067E-01  6.226509E-11  2.577224E-09  1.915590E-10  5.253782E-09  1.628289E-10  6.681817E-10  5.740052E-13  4.041471E-13
    254  1.019791947326E-01  7.276266E-11  3.369939E-09  2.641147E-10  8.156563E-09  2.661639E-10  1.211874E-09  1.061607E-12  8.208176E-13
    255  1.025982572428E-01  8.318629E-11  4.276587E-09  3.520923E-10  1.214051E-08  4.156004E-10  2.084014E-09  1.859173E-12  1.568004E-12
    256  1.032644197032E-01  9.479721E-11  5.456046E-09  4.738586E-10  1.840730E-08  6.637440E-10  3.694805E-09  3.362257E-12  3.115530E-12
    257  1.039121745974E-01  1.059100E-10  6.808550E-09  6.231514E-10  2.720378E-08  1.032243E-09  6.365221E-09  5.906632E-12  6.001842E-12
    258  1.045193471709E-01  1.155176E-10  8.244380E-09  7.929050E-10  3.865048E-08  1.538998E-09  1.045314E-08  9.881478E-12  1.095422E-11
    259  1.051181778144E-01  1.235337E-10  9.778471E-09  9.879338E-10  5.371682E-08  2.243879E-09  1.677369E-08  1.615220E-11  1.952127E-11
    260  1.056826419982E-01  1.291089E-10  1.127390E-08  1.193578E-09  7.197870E-08  3.146691E-09  2.576003E-08  2.524625E-11  3.311719E-11
    261  1.062431336111E-01  1.321705E-10  1.273328E-08  1.412682E-09  9.450066E-08  4.323688E-09  3.876519E-08  3.866893E-11  5.505630E-11
    262  1.068146627648E-01  1.323393E-10  1.409953E-08  1.641287E-09  1.220923E-07  5.853430E-09  5.760589E-08  5.851751E-11  9.061819E-11
    263  1.073656177930E-01  1.294896E-10  1.520684E-08  1.854743E-09  1.528984E-07  7.670683E-09  8.261884E-08  8.542514E-11  1.435050E-10
    264  1.079139362418E-01  1.237223E-10  1.602117E-08  2.047631E-09  1.871389E-07  9.825387E-09  1.158534E-07  1.219374E-10  2.222584E-10
    265  1.084202130578E-01  1.161387E-10  1.646588E-08  2.197962E-09  2.210538E-07  1.210720E-08  1.552719E-07  1.661547E-10  3.266860E-10
    266  1.089957947327E-01  1.054648E-10  1.658065E-08  2.326169E-09  2.609376E-07  1.500009E-08  2.117417E-07  2.309281E-10  4.950853E-10
    267  1.095139929398E-01  9.459930E-11  1.632933E-08  2.396590E-09  2.967554E-07  1.782392E-08  2.744298E-07  3.045080E-10  7.060429E-10
    268  1.100036617482E-01  8.379538E-11  1.580977E-08  2.422037E-09  3.295151E-07  2.063475E-08  3.450949E-07  3.892712E-10  9.724357E-10
    269  1.105581599754E-01  7.160557E-11  1.494496E-08  2.404300E-09  3.640488E-07  2.390777E-08  4.392637E-07  5.049034E-10  1.372975E-09
    270  1.111738162549E-01  5.879136E-11  1.372818E-08  2.332750E-09  3.979526E-07  2.756264E-08  5.624361E-07  6.602786E-10  1.973849E-09
    271  1.117276452796E-01  4.828952E-11  1.248154E-08  2.228799E-09  4.237042E-07  3.079729E-08  6.912156E-07  8.272022E-10  2.694607E-09
    272  1.122547306619E-01  3.945449E-11  1.123520E-08  2.104010E-09  4.436639E-07  3.377540E-08  8.303949E-07  1.012298E-09  3.580160E-09
    273  1.128196390807E-01  3.133166E-11  9.896138E-09  1.950908E-09  4.598902E-07  3.680407E-08  9.981460E-07  1.241400E-09  4.797069E-09
    274  1.134172103791E-01  2.419896E-11  8.526914E-09  1.775586E-09  4.712804E-07  3.977878E-08  1.197610E-06  1.521709E-09  6.461817E-09
    275  1.139661173569E-01  1.886195E-11  7.347429E-09  1.609515E-09  4.768531E-07  4.228345E-08  1.402344E-06  1.817621E-09  8.422448E-09
    276  1.145721141816E-01  1.417793E-11  6.161807E-09  1.428058E-09  4.779123E-07  4.476621E-08  1.652878E-06  2.190386E-09  1.118236E-08
    277  1.151138636995E-01  1.090058E-11  5.215704E-09  1.271716E-09  4.747271E-07  4.671902E-08  1.899454E-06  2.568077E-09  1.430303E-08
    278  1.160623872824E-01  6.767945E-12  3.814357E-09  1.017367E-09  4.609579E-07  4.950411E-08  2.387167E-06  3.344246E-09  2.172681E-08
    279  1.166131253687E-01  5.108191E-12  3.148884E-09  8.851904E-10  4.490470E-07  5.075850E-08  2.704174E-06  3.868414E-09  2.749987E-08
    280  1.171578902390E-01  3.861473E-12  2.586704E-09  7.662313E-10  4.348775E-07  5.172872E-08  3.042936E-06  4.444917E-09  3.455797E-08
    281  1.179966344325E-01  2.512481E-12  1.884541E-09  6.055248E-10  4.093069E-07  5.270292E-08  3.616934E-06  5.458223E-09  4.877157E-08
    282  1.184626561866E-01  1.989447E-12  1.571114E-09  5.283207E-10  3.936742E-07  5.299112E-08  3.963575E-06  6.091787E-09  5.883417E-08
    283  1.189221956404E-01  1.590628E-12  1.307901E-09  4.600977E-10  3.774928E-07  5.310032E-08  4.324706E-06  6.768838E-09  7.060380E-08
    284  1.197605220964E-01  1.080227E-12  9.246412E-10  3.533746E-10  3.463412E-07  5.283048E-08  5.034312E-06  8.148379E-09  9.793807E-08
    285  1.205341475296E-01  7.853741E-13  6.641394E-10  2.741510E-10  3.168425E-07  5.212236E-08  5.746515E-06  9.597761E-09  1.316064E-07
    286  1.212540834288E-01  6.078879E-13  4.831673E-10  2.143678E-10  2.891582E-07  5.106580E-08  6.455665E-06  1.110590E-08  1.723299E-07
    287  1.219299358624E-01  4.970882E-13  3.552368E-10  1.687045E-10  2.634144E-07  4.975301E-08  7.159872E-06  1.266830E-08  2.209788E-07
    288  1.225766858039E-01  4.249401E-13  2.629048E-10  1.332726E-10  2.394242E-07  4.824978E-08  7.864291E-06  1.429793E-08  2.791234E-07
    289  1.231854533608E-01  3.768736E-13  1.965903E-10  1.059718E-10  2.174771E-07  4.660671E-08  8.549690E-06  1.595083E-08  3.464910E-07
    290  1.237219182154E-01  3.454654E-13  1.513324E-10  8.610240E-11  1.988246E-07  4.499943E-08  9.167881E-06  1.750163E-08  4.179598E-07
    291  1.242404039059E-01  3.218595E-13  1.170554E-10  7.015161E-11  1.815695E-07  4.333401E-08  9.773868E-06  1.908090E-08  4.995570E-07
    292  1.248086455930E-01  3.010768E-13  8.793596E-11  5.576105E-11  1.635753E-07  4.139302E-08  1.044203E-05  2.089606E-08  6.053751E-07
    293  1.253177247642E-01  2.852939E-13  6.768004E-11  4.511476E-11  1.482187E-07  3.954168E-08  1.103884E-05  2.258985E-08  7.171494E-07
    294  1.258810647447E-01  2.698713E-13  5.046418E-11  3.551359E-11  1.322535E-07  3.742022E-08  1.169113E-05  2.452922E-08  8.620769E-07
    295  1.264205598797E-01  2.561440E-13  3.797705E-11  2.811158E-11  1.180074E-07  3.533722E-08  1.230092E-05  2.643841E-08  1.024625E-06
    296  1.270317883483E-01  2.407937E-13  2.738099E-11  2.141577E-11  1.030270E-07  3.291419E-08  1.296435E-05  2.864327E-08  1.241210E-06
    297  1.275757308169E-01  2.267910E-13  2.039517E-11  1.671008E-11  9.076682E-08  3.072950E-08  1.352152E-05  3.062348E-08  1.466652E-06
    298  1.286048671531E-01  1.980771E-13  1.163310E-11  1.031935E-11  7.039264E-08  2.662417E-08  1.446063E-05  3.434273E-08  1.989811E-06
    299  1.290949488661E-01  1.828352E-13  8.872661E-12  8.137057E-12  6.187411E-08  2.468378E-08  1.484026E-05  3.606048E-08  2.290067E-06
    300  1.295345101683E-01  1.683000E-13  6.954189E-12  6.553926E-12  5.489308E-08  2.297742E-08  1.513671E-05  3.754984E-08  2.589962E-06
    301  1.303954523490E-01  1.377532E-13  4.304154E-12  4.253581E-12  4.293377E-08  1.976036E-08  1.557900E-05  4.026292E-08  3.267128E-06
    302  1.308549873199E-01  1.206513E-13  3.316173E-12  3.353988E-12  3.738174E-08  1.810709E-08  1.572910E-05  4.155917E-08  3.681037E-06
    303  1.312776310019E-01  1.048883E-13  2.599572E-12  2.685246E-12  3.276487E-08  1.663864E-08  1.580868E-05  4.263317E-08  4.094577E-06
    304  1.320787884157E-01  7.638044E-14  1.618383E-12  1.745324E-12  2.522430E-08  1.401861E-08  1.579384E-05  4.429494E-08  4.962986E-06
    305  1.327308179063E-01  5.590655E-14  1.080685E-12  1.214816E-12  2.012736E-08  1.204604E-08  1.560876E-05  4.521064E-08  5.748431E-06
    306  1.333821207310E-01  3.900546E-14  7.075718E-13  8.358088E-13  1.586251E-08  1.022901E-08  1.526127E-05  4.566622E-08  6.595086E-06
    307  1.339749669338E-01  2.704198E-14  4.731294E-13  5.894700E-13  1.263696E-08  8.725801E-09  1.480647E-05  4.565031E-08  7.406706E-06
    308  1.345530840576E-01  1.831333E-14  3.142955E-13  4.154354E-13  1.001574E-08  7.396371E-09  1.424064E-05  4.521686E-08  8.224458E-06
    309  1.351098094661E-01  1.224041E-14  2.087167E-13  2.937801E-13  7.919647E-09  6.242266E-09  1.359004E-05  4.440224E-08  9.024210E-06
    310  1.359304916944E-01  6.495133E-15  1.117369E-13  1.741905E-13  5.503435E-09  4.778701E-09  1.247642E-05  4.253667E-08  1.018902E-05
    311  1.363572082699E-01  4.595414E-15  7.999117E-14  1.319946E-13  4.514471E-09  4.123851E-09  1.183927E-05  4.127651E-08  1.077436E-05
    312  1.367788244083E-01  3.229281E-15  5.709201E-14  9.984959E-14  3.686379E-09  3.541447E-09  1.117878E-05  3.984939E-08  1.133192E-05
    313  1.375777712339E-01  1.616671E-15  2.976855E-14  5.842999E-14  2.471364E-09  2.613798E-09  9.880420E-06  3.674977E-08  1.229998E-05
    314  1.380438267916E-01  1.066033E-15  2.023883E-14  4.261274E-14  1.938971E-09  2.169847E-09  9.113404E-06  3.475562E-08  1.279672E-05
    315  1.384690951451E-01  7.223885E-16  1.415986E-14  3.183243E-14  1.542594E-09  1.818142E-09  8.415364E-06  3.283959E-08  1.320075E-05
    316  1.391087445178E-01  3.966188E-16  8.224746E-15  2.045878E-14  1.080867E-09  1.377942E-09  7.388308E-06  2.985377E-08  1.370555E-05
    317  1.397002518981E-01  2.247804E-16  4.959315E-15  1.358166E-14  7.691561E-10  1.054874E-09  6.481650E-06  2.705563E-08  1.405045E-05
    318  1.402705851668E-01  1.283671E-16  3.036024E-15  9.141238E-15  5.480372E-10  8.068710E-10  5.658115E-06  2.437662E-08  1.426699E-05
    319  1.408634912375E-01  7.067457E-17  1.817150E-15  6.049152E-15  3.805371E-10  6.034702E-10  4.862655E-06  2.165557E-08  1.436951E-05
    320  1.414089642241E-01  4.039645E-17  1.134667E-15  4.148267E-15  2.695806E-10  4.579476E-10  4.194279E-06  1.926223E-08  1.435136E-05
    321  1.419220762512E-01  2.367112E-17  7.307079E-16  2.920015E-15  1.934475E-10  3.507062E-10  3.623566E-06  1.713337E-08  1.423871E-05
    322  1.422771704232E-01  1.624861E-17  5.391875E-16  2.292433E-15  1.528603E-10  2.899714E-10  3.260038E-06  1.573058E-08  1.410993E-05
    323  1.426029315631E-01  1.146478E-17  4.087529E-16  1.839776E-15  1.227284E-10  2.427307E-10  2.949796E-06  1.450238E-08  1.395625E-05
    324  1.430135230101E-01  7.358573E-18  2.894765E-16  1.399998E-15  9.267190E-11  1.932236E-10  2.590469E-06  1.304132E-08  1.371630E-05
    325  1.434683796643E-01  4.484114E-18  1.988640E-16  1.041266E-15  6.754021E-11  1.493455E-10  2.232359E-06  1.153937E-08  1.339440E-05
    326  1.440315208021E-01  2.416395E-18  1.263990E-16  7.297345E-16  4.529215E-11  1.077482E-10  1.843469E-06  9.848277E-09  1.292243E-05
    327  1.445490332405E-01  1.361819E-18  8.432269E-17  5.320926E-16  3.106270E-11  7.907764E-11  1.534261E-06  8.450355E-09  1.242613E-05
    328  1.451370980342E-01  7.110885E-19  5.429273E-17  3.783639E-16  2.007086E-11  5.520704E-11  1.235642E-06  7.047562E-09  1.180026E-05
    329  1.457052374241E-01  3.827522E-19  3.627939E-17  2.776801E-16  1.306044E-11  3.873008E-11  9.947848E-07  5.870155E-09  1.114541E-05
    330  1.463107957421E-01  2.007513E-19  2.413734E-17  2.036730E-16  8.167419E-12  2.625666E-11  7.820346E-07  4.786537E-09  1.040676E-05
    331  1.468752132891E-01  1.131009E-19  1.686849E-17  1.555151E-16  5.227604E-12  1.812980E-11  6.198406E-07  3.926469E-09  9.692997E-06
    332  1.475510939381E-01  5.999813E-20  1.126750E-17  1.151740E-16  3.038561E-12  1.154554E-11  4.647257E-07  3.068646E-09  8.822728E-06
    333  1.481899111058E-01  3.518004E-20  7.837943E-18  8.814544E-17  1.800334E-12  7.462798E-12  3.501283E-07  2.405364E-09  7.999572E-06
    334  1.491767377555E-01  1.776077E-20  4.587569E-18  5.961725E-17  7.923772E-13  3.761136E-12  2.217284E-07  1.620548E-09  6.760568E-06
    335  1.497116139607E-01  1.309145E-20  3.458222E-18  4.855853E-17  5.071999E-13  2.592500E-12  1.715199E-07  1.296828E-09  6.119503E-06
    336  1.502421520731E-01  9.996176E-21  2.610996E-18  3.958189E-17  3.254185E-13  1.790969E-12  1.319184E-07  1.031809E-09  5.511213E-06
    337  1.509052103900E-01  7.398789E-21  1.836777E-18  3.063219E-17  1.886958E-13  1.139554E-12  9.421194E-08  7.690554E-10  4.797768E-06
    338  1.515352476696E-01  5.702656E-21  1.311365E-18  2.393829E-17  1.145629E-13  7.560375E-13  6.786003E-08  5.771130E-10  4.173356E-06
    339  1.521327102765E-01  4.512647E-21  9.452930E-19  1.879972E-17  7.292867E-14  5.238653E-13  4.925828E-08  4.356618E-10  3.631147E-06
    340  1.526678407657E-01  3.688376E-21  7.013086E-19  1.505732E-17  5.002279E-14  3.878830E-13  3.674850E-08  3.367320E-10  3.188580E-06
    341  1.532481602429E-01  2.980957E-21  5.045514E-19  1.176622E-17  3.444246E-14  2.903080E-13  2.659454E-08  2.533017E-10  2.754557E-06
    342  1.535863948111E-01  2.637124E-21  4.150803E-19  1.015559E-17  2.819985E-14  2.496152E-13  2.196185E-08  2.139794E-10  2.522993E-06
    343  1.538995751697E-01  2.354299E-21  3.451743E-19  8.827945E-18  2.367390E-14  2.193354E-13  1.834577E-08  1.825597E-10  2.321908E-06
    344  1.546020187628E-01  1.829556E-21  2.266145E-19  6.395911E-18  1.660159E-14  1.705137E-13  1.218373E-08  1.271607E-10  1.916919E-06
    345  1.552062305672E-01  1.474738E-21  1.567107E-19  4.807942E-18  1.266823E-14  1.422891E-13  8.520029E-09  9.267800E-11  1.616352E-06
    346  1.557875935888E-01  1.196465E-21  1.089907E-19  3.618667E-18  9.967103E-15  1.221136E-13  6.001970E-09  6.795937E-11  1.364742E-06
    347  1.566447447202E-01  8.765036E-22  6.306712E-20  2.344123E-18  7.157167E-15  9.979555E-14  3.548197E-09  4.264490E-11  1.054145E-06
    348  1.574294426159E-01  6.567300E-22  3.797525E-20  1.557586E-18  5.348549E-15  8.403912E-14  2.178609E-09  2.766859E-11  8.249125E-07
    349  1.581710514975E-01  4.957415E-22  2.330809E-20  1.043667E-18  4.056948E-15  7.145055E-14  1.363916E-09  1.825621E-11  6.487058E-07
    350  1.588328903187E-01  3.839707E-22  1.508305E-20  7.264364E-19  3.163688E-15  6.173184E-14  8.968457E-10  1.258470E-11  5.200139E-07
    351  1.594606073659E-01  2.997429E-22  9.996448E-21  5.132284E-19  2.489173E-15  5.356389E-14  6.028607E-10  8.849107E-12  4.189836E-07
    352  1.600565792087E-01  2.353690E-22  6.766589E-21  3.672144E-19  1.970244E-15  4.656166E-14  4.141374E-10  6.345739E-12  3.391256E-07
    353  1.607059625219E-01  1.802048E-22  4.456266E-21  2.553931E-19  1.520382E-15  3.981368E-14  2.775224E-10  4.457167E-12  2.675024E-07
    354  1.613957576202E-01  1.351780E-22  2.888789E-21  1.743084E-19  1.147915E-15  3.354717E-14  1.843423E-10  3.113129E-12  2.061381E-07
    355  1.620398820205E-01  1.029357E-22  1.944949E-21  1.224469E-19  8.764043E-16  2.840265E-14  1.285521E-10  2.275885E-12  1.601674E-07
    356  1.627691861850E-01  7.576053E-23  1.267125E-21  8.330491E-20  6.425377E-16  2.342510E-14  8.884928E-11  1.660209E-12  1.191344E-07
    357  1.634667099868E-01  5.670018E-23  8.578118E-22  5.861569E-20  4.745727E-16  1.938144E-14  6.535314E-11  1.286806E-12  8.874227E-08
    358  1.645369737572E-01  3.685821E-23  4.921342E-22  3.569617E-20  2.947050E-16  1.434989E-14  4.497773E-11  9.614774E-13  5.519675E-08
    359  1.651200899964E-01  2.950250E-23  3.729018E-22  2.802892E-20  2.265713E-16  1.215001E-14  3.847161E-11  8.609333E-13  4.211730E-08
