 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                se94          se95          se96          se97          se98          se99          se100         se101
    358  1.645369737572E-01  4.346543E-10  1.862702E-10  6.600208E-07  8.307096E-09  8.150791E-07  4.508426E-09  9.787299E-07  1.592781E-09
    359  1.651200899964E-01  2.976341E-10  1.361018E-10  5.514875E-07  7.254199E-09  7.979047E-07  4.584434E-09  1.124048E-06  1.892859E-09
    360  1.656939516385E-01  2.000482E-10  9.754420E-11  4.518075E-07  6.208582E-09  7.650729E-07  4.564574E-09  1.263416E-06  2.200814E-09
    361  1.664404283242E-01  1.157277E-10  6.135909E-11  3.382991E-07  4.922935E-09  7.037712E-07  4.411470E-09  1.430544E-06  2.604963E-09
    362  1.671401020014E-01  6.731049E-11  3.860826E-11  2.507583E-07  3.852103E-09  6.335310E-07  4.161063E-09  1.566761E-06  2.975102E-09
    363  1.682228463170E-01  2.769078E-11  1.793104E-11  1.503730E-07  2.514154E-09  5.150085E-07  3.638948E-09  1.731751E-06  3.510936E-09
    364  1.688914277275E-01  1.567446E-11  1.093184E-11  1.071771E-07  1.889035E-09  4.434684E-07  3.279580E-09  1.804862E-06  3.811591E-09
    365  1.695862681704E-01  8.539312E-12  6.424910E-12  7.407307E-08  1.379818E-09  3.739186E-07  2.900501E-09  1.860466E-06  4.100542E-09
    366  1.708796298676E-01  2.734343E-12  2.354733E-12  3.606027E-08  7.454514E-10  2.643424E-07  2.243443E-09  1.917055E-06  4.578874E-09
    367  1.720689125062E-01  9.873205E-13  9.538322E-13  1.803253E-08  4.107174E-10  1.872031E-07  1.727803E-09  1.930790E-06  4.970286E-09
    368  1.730357271347E-01  4.666969E-13  4.925380E-13  1.011550E-08  2.495253E-10  1.397048E-07  1.381599E-09  1.923834E-06  5.266845E-09
    369  1.739185931198E-01  2.613194E-13  3.008077E-13  5.901817E-09  1.566924E-10  1.060536E-07  1.117809E-09  1.907816E-06  5.528051E-09
    370  1.748109107026E-01  1.658387E-13  2.116620E-13  3.400962E-09  9.731386E-11  7.981791E-08  8.978347E-10  1.884513E-06  5.785994E-09
    371  1.757092013639E-01  1.186702E-13  1.710388E-13  1.935756E-09  5.975376E-11  5.954586E-08  7.156167E-10  1.855416E-06  6.041801E-09
    372  1.765567714958E-01  9.434575E-14  1.538888E-13  1.134571E-09  3.762931E-11  4.499200E-08  5.758837E-10  1.823523E-06  6.279860E-09
    373  1.775373762473E-01  7.697629E-14  1.452088E-13  6.078943E-10  2.190353E-11  3.228287E-08  4.447950E-10  1.781971E-06  6.551364E-09
    374  1.784803688374E-01  6.548580E-14  1.416894E-13  3.352402E-10  1.306939E-11  2.336023E-08  3.457349E-10  1.737742E-06  6.807356E-09
    375  1.795112536071E-01  5.571602E-14  1.395851E-13  1.766858E-10  7.487477E-12  1.626076E-08  2.604634E-10  1.684757E-06  7.078949E-09
    376  1.804824008025E-01  4.801022E-14  1.377145E-13  9.989219E-11  4.558743E-12  1.150218E-08  1.986399E-10  1.630528E-06  7.323672E-09
    377  1.815169070317E-01  4.073938E-14  1.348175E-13  5.774619E-11  2.832796E-12  7.880779E-09  1.475910E-10  1.567653E-06  7.565603E-09
    378  1.825428215499E-01  3.421903E-14  1.304061E-13  3.709182E-11  1.944717E-12  5.381717E-09  1.093046E-10  1.499784E-06  7.778459E-09
    379  1.841355644659E-01  2.517019E-14  1.194982E-13  2.367377E-11  1.385652E-12  2.925257E-09  6.747482E-11  1.381745E-06  8.026518E-09
    380  1.856860183354E-01  1.762596E-14  1.038200E-13  1.908636E-11  1.279202E-12  1.584369E-09  4.139020E-11  1.250448E-06  8.126122E-09
    381  1.870847965371E-01  1.204686E-14  8.630365E-14  1.708339E-11  1.320775E-12  9.023570E-10  2.635512E-11  1.118766E-06  8.057216E-09
    382  1.883699545972E-01  8.035211E-15  6.894708E-14  1.556884E-11  1.384540E-12  5.409476E-10  1.745940E-11  9.896641E-07  7.843614E-09
    383  1.895671856375E-01  5.233809E-15  5.313838E-14  1.402166E-11  1.425102E-12  3.433629E-10  1.212164E-11  8.658897E-07  7.511523E-09
    384  1.907324824205E-01  3.284615E-15  3.924671E-14  1.230755E-11  1.426049E-12  2.310541E-10  8.873543E-12  7.464040E-07  7.077817E-09
    385  1.917913284253E-01  2.065997E-15  2.855723E-14  1.061576E-11  1.385810E-12  1.713811E-10  7.104498E-12  6.422129E-07  6.608811E-09
    386  1.928179034582E-01  1.270317E-15  2.015650E-14  8.929213E-12  1.308570E-12  1.365968E-10  6.121121E-12  5.467955E-07  6.096421E-09
    387  1.939781308337E-01  7.064770E-16  1.300571E-14  7.088144E-12  1.183632E-12  1.137790E-10  5.616500E-12  4.486166E-07  5.481675E-09
    388  1.950365569225E-01  4.013899E-16  8.371285E-15  5.554989E-12  1.044948E-12  1.013321E-10  5.511157E-12  3.684156E-07  4.898479E-09
    389  1.963061656501E-01  1.990499E-16  4.716129E-15  3.990080E-12  8.658962E-13  9.177057E-11  5.654928E-12  2.854249E-07  4.204579E-09
    390  1.975160386553E-01  1.014448E-16  2.620796E-15  2.809156E-12  6.988252E-13  8.509377E-11  5.936631E-12  2.195490E-07  3.570397E-09
    391  1.988970783448E-01  4.802278E-17  1.286860E-15  1.812548E-12  5.273282E-13  7.850580E-11  6.329274E-12  1.589855E-07  2.898562E-09
    392  2.001908516564E-01  2.517428E-17  6.440293E-16  1.167268E-12  3.935561E-13  7.263794E-11  6.712557E-12  1.152359E-07  2.341248E-09
    393  2.023233395230E-01  1.043067E-17  2.037429E-16  5.374964E-13  2.315648E-13  6.319078E-11  7.316866E-12  6.528056E-08  1.589350E-09
    394  2.035207364909E-01  7.147366E-18  1.107441E-16  3.402783E-13  1.685334E-13  5.806319E-11  7.632259E-12  4.665197E-08  1.259026E-09
    395  2.047171141817E-01  5.292589E-18  6.436146E-17  2.126907E-13  1.211695E-13  5.313142E-11  7.930901E-12  3.296189E-08  9.863652E-10
    396  2.061861175315E-01  4.037007E-18  3.833307E-17  1.178170E-13  7.979216E-14  4.740748E-11  8.278037E-12  2.129971E-08  7.236147E-10
    397  2.075162532616E-01  3.419053E-18  2.816696E-17  6.827058E-14  5.411334E-14  4.257720E-11  8.577024E-12  1.425428E-08  5.429378E-10
    398  2.088103947538E-01  3.082220E-18  2.357287E-17  3.982855E-14  3.676654E-14  3.821230E-11  8.856450E-12  9.615818E-09  4.085471E-10
    399  2.102374295066E-01  2.895178E-18  2.116945E-17  2.187065E-14  2.382290E-14  3.378470E-11  9.153401E-12  6.252068E-09  2.983333E-10
    400  2.116254943500E-01  2.830087E-18  2.000752E-17  1.222572E-14  1.553783E-14  2.985905E-11  9.432354E-12  4.165513E-09  2.208790E-10
    401  2.137594200207E-01  2.865103E-18  1.913462E-17  5.119702E-15  8.006426E-15  2.452084E-11  9.844258E-12  2.336649E-09  1.423291E-10
    402  2.149968302441E-01  2.934425E-18  1.887289E-17  3.202541E-15  5.464889E-15  2.179118E-11  1.007449E-11  1.741583E-09  1.129095E-10
    403  2.163578604848E-01  3.039349E-18  1.871331E-17  2.011707E-15  3.608864E-15  1.907573E-11  1.032107E-11  1.315511E-09  8.977386E-11
    404  2.188327022992E-01  3.291748E-18  1.870566E-17  1.072396E-15  1.775705E-15  1.485125E-11  1.075359E-11  9.019565E-10  6.495348E-11
    405  2.210861741802E-01  3.581819E-18  1.899498E-17  7.912139E-16  1.020406E-15  1.171540E-11  1.113302E-11  7.296634E-10  5.396241E-11
    406  2.231360986547E-01  3.895090E-18  1.950455E-17  7.090876E-16  6.937880E-16  9.372893E-12  1.146970E-11  6.507645E-10  4.935779E-11
    407  2.249661932162E-01  4.216364E-18  2.016114E-17  6.939590E-16  5.476018E-16  7.636369E-12  1.176580E-11  6.119475E-10  4.775950E-11
    408  2.266023391923E-01  4.538329E-18  2.091063E-17  7.038740E-16  4.789426E-16  6.329485E-12  1.202796E-11  5.916514E-10  4.755517E-11
    409  2.291569547831E-01  5.108959E-18  2.238603E-17  7.448465E-16  4.324729E-16  4.680056E-12  1.243166E-11  5.764457E-10  4.860911E-11
    410  2.305971902523E-01  5.467940E-18  2.337934E-17  7.776724E-16  4.242537E-16  3.928572E-12  1.265384E-11  5.740318E-10  4.967550E-11
    411  2.319348711247E-01  5.825714E-18  2.440352E-17  8.132922E-16  4.233677E-16  3.327712E-12  1.285384E-11  5.748453E-10  5.086693E-11
    412  2.335360820165E-01  6.285075E-18  2.575475E-17  8.618546E-16  4.282205E-16  2.715277E-12  1.308056E-11  5.791428E-10  5.248731E-11
    413  2.351317971316E-01  6.776982E-18  2.723330E-17  9.162867E-16  4.377335E-16  2.204970E-12  1.328598E-11  5.866086E-10  5.426854E-11
    414  2.376293164755E-01  7.616942E-18  2.980244E-17  1.012988E-15  4.596169E-16  1.572169E-12  1.354440E-11  6.039004E-10  5.731854E-11
    415  2.399259738388E-01  8.468181E-18  3.243049E-17  1.113923E-15  4.858155E-16  1.134115E-12  1.368134E-11  6.251184E-10  6.035308E-11
    416  2.420046682363E-01  9.308388E-18  3.502372E-17  1.215092E-15  5.139236E-16  8.312629E-13  1.368830E-11  6.481871E-10  6.325961E-11
    417  2.451201276448E-01  1.070522E-17  3.929299E-17  1.384466E-15  5.633695E-16  5.058943E-13  1.341988E-11  6.887703E-10  6.786014E-11
    418  2.467564269033E-01  1.151287E-17  4.172405E-17  1.482271E-15  5.927795E-16  3.832768E-13  1.311612E-11  7.126177E-10  7.037779E-11
    419  2.483354027874E-01  1.234667E-17  4.419906E-17  1.582740E-15  6.234167E-16  2.898344E-13  1.270301E-11  7.370739E-10  7.286311E-11
    420  2.499258654919E-01  1.324620E-17  4.682683E-17  1.690313E-15  6.565592E-16  2.162060E-13  1.216315E-11  7.629697E-10  7.541208E-11
    421  2.515152656983E-01  1.421147E-17  4.959638E-17  1.804607E-15  6.920363E-16  1.595694E-13  1.150128E-11  7.899274E-10  7.799307E-11
    422  2.542060864984E-01  1.601849E-17  5.464238E-17  2.014993E-15  7.577503E-16  9.367502E-14  1.013175E-11  8.374436E-10  8.239841E-11
    423  2.556901221114E-01  1.712140E-17  5.763700E-17  2.141012E-15  7.972356E-16  6.969640E-14  9.272922E-12  8.643274E-10  8.482210E-11
    424  2.570805114381E-01  1.823288E-17  6.059360E-17  2.266183E-15  8.364783E-16  5.319947E-14  8.427327E-12  8.897495E-10  8.707355E-11
    425  2.598984391343E-01  2.075118E-17  6.708561E-17  2.543332E-15  9.232766E-16  3.260752E-14  6.682656E-12  9.414816E-10  9.154420E-11
    426  2.622653138568E-01  2.318700E-17  7.312736E-17  2.803705E-15  1.004551E-15  2.417459E-14  5.292886E-12  9.848111E-10  9.518372E-11
    427  2.644885215151E-01  2.578990E-17  7.936887E-17  3.074786E-15  1.088789E-15  2.061507E-14  4.128180E-12  1.025462E-09  9.852217E-11
    428  2.667229470066E-01  2.876177E-17  8.627267E-17  3.376779E-15  1.182127E-15  1.955764E-14  3.134119E-12  1.066664E-09  1.018448E-10
    429  2.687894382327E-01  3.187297E-17  9.329332E-17  3.685915E-15  1.277110E-15  1.991490E-14  2.380859E-12  1.105620E-09  1.049447E-10
    430  2.709436570286E-01  3.553735E-17  1.013423E-16  4.042573E-15  1.386002E-15  2.111971E-14  1.756522E-12  1.147741E-09  1.082675E-10
    431  2.728595154549E-01  3.920263E-17  1.091973E-16  4.392721E-15  1.492217E-15  2.266481E-14  1.323141E-12  1.187027E-09  1.113515E-10
    432  2.763050324764E-01  4.690975E-17  1.252024E-16  5.111775E-15  1.708363E-15  2.624680E-14  7.750999E-13  1.263407E-09  1.173310E-10
    433  2.797281875476E-01  5.626318E-17  1.438896E-16  5.959527E-15  1.960165E-15  3.068767E-14  4.439607E-13  1.348325E-09  1.239749E-10
    434  2.831107064370E-01  6.756068E-17  1.656353E-16  6.955295E-15  2.252384E-15  3.598485E-14  2.513062E-13  1.442733E-09  1.313628E-10
    435  2.863632962154E-01  8.080235E-17  1.902686E-16  8.093208E-15  2.582438E-15  4.207979E-14  1.441306E-13  1.544765E-09  1.393456E-10
    436  2.894106333807E-01  9.578506E-17  2.173620E-16  9.354779E-15  2.944426E-15  4.886860E-14  8.598722E-14  1.651683E-09  1.477047E-10
    437  2.941185503109E-01  1.249749E-16  2.688399E-16  1.177459E-14  3.629906E-15  6.196078E-14  4.110833E-14  1.841958E-09  1.625578E-10
    438  2.983685787405E-01  1.590456E-16  3.283326E-16  1.459992E-14  4.419567E-15  7.734585E-14  2.485667E-14  2.045254E-09  1.783926E-10
    439  3.021949729112E-01  1.971928E-16  3.959371E-16  1.783882E-14  5.315032E-15  9.509733E-14  1.961700E-14  2.260065E-09  1.950879E-10
    440  3.059150641439E-01  2.419588E-16  4.782950E-16  2.181613E-14  6.404598E-15  1.170437E-13  1.890384E-14  2.504577E-09  2.140502E-10
    441  3.094680949786E-01  2.924919E-16  5.764133E-16  2.659076E-14  7.701628E-15  1.435752E-13  2.054355E-14  2.777998E-09  2.352024E-10
    442  3.127856926026E-01  3.474200E-16  6.890259E-16  3.211102E-14  9.188685E-15  1.744573E-13  2.345612E-14  3.074568E-09  2.580770E-10
    443  3.178598433803E-01  4.503817E-16  9.077890E-16  4.293748E-14  1.206841E-14  2.354875E-13  2.991487E-14  3.614099E-09  2.994666E-10
    444  3.224504526026E-01  5.743159E-16  1.160322E-15  5.557623E-14  1.536887E-14  3.072008E-13  3.758856E-14  4.191137E-09  3.433347E-10
    445  3.266870398371E-01  7.304606E-16  1.445228E-15  6.997878E-14  1.905561E-14  3.892224E-13  4.617167E-14  4.788120E-09  3.882182E-10
    446  3.305577136787E-01  9.232983E-16  1.757491E-15  8.589458E-14  2.305406E-14  4.800366E-13  5.543025E-14  5.378533E-09  4.320933E-10
    447  3.362681054783E-01  1.327902E-15  2.337956E-15  1.157208E-13  3.039650E-14  6.505080E-13  7.230423E-14  6.325932E-09  5.015419E-10
    448  3.414589872690E-01  1.864277E-15  3.037399E-15  1.519178E-13  3.913684E-14  8.577825E-13  9.224226E-14  7.286102E-09  5.710146E-10
    449  3.462773530350E-01  2.560473E-15  3.891470E-15  1.963498E-13  4.970259E-14  1.112708E-12  1.162073E-13  8.294338E-09  6.433156E-10
    450  3.508856189623E-01  3.471227E-15  4.958511E-15  2.520896E-13  6.278266E-14  1.433069E-12  1.457360E-13  9.397809E-09  7.219491E-10
    451  3.552628710565E-01  4.641120E-15  6.274563E-15  3.210577E-13  7.877300E-14  1.829972E-12  1.816890E-13  1.060429E-08  8.075133E-10
    452  3.595141079779E-01  6.171574E-15  7.928236E-15  4.079284E-13  9.868829E-14  2.330235E-12  2.263090E-13  1.195681E-08  9.030647E-10
    453  3.636744849418E-01  8.194709E-15  1.002500E-14  5.182640E-13  1.237126E-13  2.965610E-12  2.822011E-13  1.349031E-08  1.011050E-09
    454  3.676260234901E-01  1.078252E-14  1.260308E-14  6.540704E-13  1.542093E-13  3.747268E-12  3.501352E-13  1.518170E-08  1.129836E-09
    455  3.714655117309E-01  1.412947E-14  1.583729E-14  8.245312E-13  1.921538E-13  4.727927E-12  4.344786E-13  1.709397E-08  1.263841E-09
    456  3.752653942304E-01  1.846706E-14  1.996736E-14  1.042232E-12  2.402570E-13  5.980556E-12  5.412281E-13  1.930459E-08  1.418463E-09
    457  3.809506426681E-01  2.729367E-14  2.845929E-14  1.489721E-12  3.384150E-13  8.559808E-12  7.587770E-13  2.333775E-08  1.699909E-09
    458  3.865190953769E-01  3.914279E-14  4.037554E-14  2.116879E-12  4.751177E-13  1.218714E-11  1.061560E-12  2.828878E-08  2.044347E-09
    459  3.928522091207E-01  5.721478E-14  5.976331E-14  3.134653E-12  6.957418E-13  1.809577E-11  1.550325E-12  3.525132E-08  2.526844E-09
    460  3.991093841216E-01  8.113717E-14  8.707658E-14  4.562040E-12  1.003471E-12  2.640045E-11  2.232783E-12  4.353328E-08  3.098271E-09
    461  4.054183851758E-01  1.135717E-13  1.258210E-13  6.573775E-12  1.434962E-12  3.810138E-11  3.191632E-12  5.324307E-08  3.765623E-09
    462  4.147392755742E-01  1.841169E-13  2.135759E-13  1.108053E-11  2.396676E-12  6.421374E-11  5.337096E-12  7.009322E-08  4.920378E-09
    463  4.232199499949E-01  2.832463E-13  3.431009E-13  1.763346E-11  3.791970E-12  1.019358E-10  8.469936E-12  8.837350E-08  6.173264E-09
    464  4.316976825025E-01  4.306817E-13  5.500343E-13  2.792299E-11  5.987174E-12  1.607087E-10  1.343911E-11  1.101671E-07  7.672359E-09
    465  4.393401554526E-01  6.196149E-13  8.417364E-13  4.215311E-11  9.039540E-12  2.412826E-10  2.041245E-11  1.335613E-07  9.291410E-09
    466  4.465935084243E-01  8.617952E-13  1.260587E-12  6.219175E-11  1.337261E-11  3.537018E-10  3.041044E-11  1.597102E-07  1.111511E-08
    467  4.537106765818E-01  1.171918E-12  1.873330E-12  9.089374E-11  1.964294E-11  5.130508E-10  4.503192E-11  1.896934E-07  1.322545E-08
    468  4.602314649238E-01  1.530079E-12  2.691642E-12  1.284011E-10  2.793335E-11  7.189122E-10  6.457089E-11  2.213916E-07  1.547928E-08
    469  4.709552966107E-01  2.301976E-12  4.876131E-12  2.254245E-10  4.976907E-11  1.241844E-09  1.167890E-10  2.833346E-07  1.995153E-08
    470  4.769745726746E-01  2.853554E-12  6.797234E-12  3.082067E-10  6.873588E-11  1.679413E-09  1.627345E-10  3.239103E-07  2.292956E-08
    471  4.828178172001E-01  3.488264E-12  9.374761E-12  4.166258E-10  9.393273E-11  2.243008E-09  2.243245E-10  3.675439E-07  2.617439E-08
    472  4.927188450138E-01  4.851799E-12  1.612838E-11  6.908819E-10  1.589902E-10  3.631437E-09  3.850698E-10  4.514004E-07  3.253167E-08
    473  5.000000000000E-01  6.176091E-12  2.399257E-11  9.982459E-10  2.335035E-10  5.139345E-09  5.707157E-10  5.211866E-07  3.794121E-08
