 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ge80          ge81          ge82          ge83          ge84          ge85          ge86          ge87 
    180  5.987296131417E-02  1.100517E-05  3.099067E-06  2.155890E-06  4.153255E-08  5.904935E-10  1.902857E-12  1.406032E-14  1.668736E-17
    181  6.018239261751E-02  1.124002E-05  3.256782E-06  2.364666E-06  4.630292E-08  6.776464E-10  2.206586E-12  1.675087E-14  2.007174E-17
    182  6.051941164510E-02  1.145330E-05  3.423708E-06  2.604915E-06  5.192347E-08  7.843611E-10  2.583272E-12  2.019838E-14  2.445698E-17
    183  6.081686890997E-02  1.160580E-05  3.566488E-06  2.828334E-06  5.727249E-08  8.898174E-10  2.960171E-12  2.375946E-14  2.903623E-17
    184  6.107970107709E-02  1.171349E-05  3.688840E-06  3.034780E-06  6.231716E-08  9.926392E-10  3.331699E-12  2.736992E-14  3.372375E-17
    185  6.149099227918E-02  1.183247E-05  3.872531E-06  3.375135E-06  7.084257E-08  1.173579E-09  3.994226E-12  3.403300E-14  4.247644E-17
    186  6.184187848266E-02  1.188747E-05  4.021054E-06  3.682469E-06  7.875839E-08  1.349376E-09  4.647489E-12  4.085882E-14  5.156019E-17
    187  6.212841772032E-02  1.190257E-05  4.136554E-06  3.945125E-06  8.568386E-08  1.509146E-09  5.248562E-12  4.734370E-14  6.028460E-17
    188  6.241083345826E-02  1.189241E-05  4.245076E-06  4.214349E-06  9.293348E-08  1.682206E-09  5.906856E-12  5.465315E-14  7.021478E-17
    189  6.286334795077E-02  1.182713E-05  4.407483E-06  4.667262E-06  1.054689E-07  1.995101E-09  7.114300E-12  6.857478E-14  8.937138E-17
    190  6.324448148531E-02  1.172833E-05  4.532853E-06  5.069363E-06  1.169497E-07  2.296451E-09  8.296018E-12  8.278591E-14  1.092068E-16
    191  6.354755735680E-02  1.162223E-05  4.624498E-06  5.402597E-06  1.267118E-07  2.563536E-09  9.357250E-12  9.599794E-14  1.278646E-16
    192  6.382753282149E-02  1.150438E-05  4.702801E-06  5.721013E-06  1.362480E-07  2.833881E-09  1.044359E-11  1.099303E-13  1.477378E-16
    193  6.429792763326E-02  1.126781E-05  4.820684E-06  6.278834E-06  1.534407E-07  3.344392E-09  1.252527E-11  1.376865E-13  1.878525E-16
    194  6.470641913937E-02  1.102711E-05  4.908998E-06  6.786301E-06  1.696172E-07  3.851349E-09  1.462774E-11  1.670075E-13  2.308736E-16
    195  6.514351188605E-02  1.073776E-05  4.988930E-06  7.352759E-06  1.882757E-07  4.467531E-09  1.722536E-11  2.048494E-13  2.872172E-16
    196  6.551961572666E-02  1.046431E-05  5.044993E-06  7.859141E-06  2.054943E-07  5.065661E-09  1.978670E-11  2.437588E-13  3.459688E-16
    197  6.614173306661E-02  9.972180E-06  5.112817E-06  8.734415E-06  2.364615E-07  6.211534E-09  2.479061E-11  3.238826E-13  4.691098E-16
    198  6.666431851744E-02  9.529049E-06  5.146537E-06  9.504663E-06  2.649898E-07  7.345960E-09  2.985513E-11  4.099355E-13  6.040096E-16
    199  6.714973898932E-02  9.099174E-06  5.159161E-06  1.024712E-05  2.936421E-07  8.560836E-09  3.538601E-11  5.090079E-13  7.620773E-16
    200  6.763365269933E-02  8.655197E-06  5.152702E-06  1.101056E-05  3.243229E-07  9.945971E-09  4.181263E-11  6.301829E-13  9.587329E-16
    201  6.810748363549E-02  8.212258E-06  5.129520E-06  1.177875E-05  3.564783E-07  1.149121E-08  4.911805E-11  7.751233E-13  1.197968E-15
    202  6.886988901479E-02  7.492009E-06  5.058357E-06  1.305023E-05  4.126831E-07  1.442501E-08  6.333603E-11  1.076909E-12  1.707389E-15
    203  6.932442343830E-02  7.061283E-06  4.995688E-06  1.382284E-05  4.487878E-07  1.646999E-08  7.348676E-11  1.306803E-12  2.103817E-15
    204  6.977291475786E-02  6.638050E-06  4.919213E-06  1.459058E-05  4.862598E-07  1.872970E-08  8.490985E-11  1.578664E-12  2.580314E-15
    205  7.051837306122E-02  5.946735E-06  4.762598E-06  1.586607E-05  5.524141E-07  2.307507E-08  1.074264E-10  2.151922E-12  3.607617E-15
    206  7.120724846930E-02  5.326243E-06  4.585653E-06  1.702222E-05  6.173284E-07  2.781435E-08  1.327277E-10  2.850278E-12  4.892479E-15
    207  7.185571854523E-02  4.761802E-06  4.391083E-06  1.806454E-05  6.809648E-07  3.297033E-08  1.610522E-10  3.694740E-12  6.485394E-15
    208  7.250556240022E-02  4.221669E-06  4.172397E-06  1.903925E-05  7.462940E-07  3.885968E-08  1.943434E-10  4.766315E-12  8.557169E-15
    209  7.308358088908E-02  3.764459E-06  3.958871E-06  1.982170E-05  8.046343E-07  4.472254E-08  2.284240E-10  5.947744E-12  1.089595E-14
    210  7.365083251161E-02  3.337890E-06  3.732478E-06  2.048595E-05  8.608570E-07  5.103878E-08  2.661553E-10  7.352826E-12  1.374099E-14
    211  7.420607479025E-02  2.944854E-06  3.498194E-06  2.101600E-05  9.137393E-07  5.773571E-08  3.072926E-10  8.999467E-12  1.715126E-14
    212  7.477269193766E-02  2.569918E-06  3.248306E-06  2.140970E-05  9.640163E-07  6.503311E-08  3.534620E-10  1.099151E-11  2.137348E-14
    213  7.532671922740E-02  2.227786E-06  2.993384E-06  2.161846E-05  1.007541E-06  7.249948E-08  4.022416E-10  1.326973E-11  2.631905E-14
    214  7.590819975934E-02  1.897219E-06  2.719254E-06  2.162868E-05  1.045395E-06  8.053483E-08  4.566385E-10  1.603522E-11  3.247501E-14
    215  7.648106882397E-02  1.600737E-06  2.445967E-06  2.140563E-05  1.072660E-06  8.842438E-08  5.122801E-10  1.913935E-11  3.957155E-14
    216  7.706864365518E-02  1.325898E-06  2.164463E-06  2.090780E-05  1.087526E-06  9.614968E-08  5.695357E-10  2.268577E-11  4.791489E-14
    217  7.765097184480E-02  1.082935E-06  1.888385E-06  2.013108E-05  1.086827E-06  1.030460E-07  6.240320E-10  2.649770E-11  5.716789E-14
    218  7.824188421090E-02  8.670317E-07  1.617216E-06  1.906334E-05  1.069060E-06  1.088684E-07  6.743307E-10  3.056686E-11  6.739155E-14
    219  7.883216312169E-02  6.813786E-07  1.359944E-06  1.773456E-05  1.033298E-06  1.130705E-07  7.164013E-10  3.468032E-11  7.814198E-14
    220  7.934760137230E-02  5.426618E-07  1.149494E-06  1.638476E-05  9.872637E-07  1.150867E-07  7.438092E-10  3.814952E-11  8.761434E-14
    221  7.991019390762E-02  4.158249E-07  9.402583E-07  1.477505E-05  9.237147E-07  1.154246E-07  7.624253E-10  4.166710E-11  9.771470E-14
    222  8.044081450283E-02  3.180797E-07  7.651745E-07  1.318680E-05  8.537746E-07  1.139552E-07  7.684219E-10  4.460259E-11  1.066908E-13
    223  8.103419684334E-02  2.310535E-07  5.959484E-07  1.139754E-05  7.675618E-07  1.103466E-07  7.615535E-10  4.730659E-11  1.157034E-13
    224  8.158988408622E-02  1.683906E-07  4.638034E-07  9.784685E-06  6.838536E-07  1.054443E-07  7.437878E-10  4.925453E-11  1.230139E-13
    225  8.219791245697E-02  1.174073E-07  3.476094E-07  8.168055E-06  5.946759E-07  9.904552E-08  7.156412E-10  5.084941E-11  1.299510E-13
    226  8.273529679330E-02  8.464241E-08  2.672357E-07  6.911494E-06  5.218208E-07  9.308724E-08  6.871093E-10  5.198089E-11  1.355831E-13
    227  8.327310875316E-02  6.084513E-08  2.049509E-07  5.839126E-06  4.572984E-07  8.742159E-08  6.593107E-10  5.313013E-11  1.414558E-13
    228  8.381967664174E-02  4.381358E-08  1.576745E-07  4.958356E-06  4.031401E-07  8.271859E-08  6.377062E-10  5.481871E-11  1.490454E-13
    229  8.442137901789E-02  3.116231E-08  1.206677E-07  4.232102E-06  3.586808E-07  7.959825E-08  6.287852E-10  5.806428E-11  1.615794E-13
    230  8.496109010092E-02  2.361840E-08  9.771702E-08  3.783674E-06  3.329375E-07  7.931509E-08  6.404920E-10  6.310037E-11  1.793126E-13
    231  8.556251684447E-02  1.812357E-08  8.076078E-08  3.493511E-06  3.206294E-07  8.270720E-08  6.845914E-10  7.252561E-11  2.109965E-13
    232  8.609514523980E-02  1.497673E-08  7.129944E-08  3.403481E-06  3.243256E-07  8.980730E-08  7.599295E-10  8.589280E-11  2.551729E-13
    233  8.668730402486E-02  1.268663E-08  6.503668E-08  3.466880E-06  3.445650E-07  1.032979E-07  8.959347E-10  1.088818E-10  3.311349E-13
    234  8.725638446658E-02  1.124622E-08  6.193402E-08  3.674045E-06  3.803397E-07  1.231362E-07  1.093843E-09  1.426019E-10  4.436209E-13
    235  8.784892152766E-02  1.023364E-08  6.074755E-08  4.029757E-06  4.353768E-07  1.527815E-07  1.391668E-09  1.952859E-10  6.221055E-13
    236  8.837914431516E-02  9.578245E-09  6.082936E-08  4.461843E-06  5.009868E-07  1.890368E-07  1.761300E-09  2.640970E-10  8.594753E-13
    237  8.927467123273E-02  8.746004E-09  6.231752E-08  5.427412E-06  6.507499E-07  2.778915E-07  2.690962E-09  4.517699E-10  1.524645E-12
    238  9.009385267910E-02  8.121142E-09  6.434394E-08  6.562535E-06  8.360779E-07  4.002289E-07  4.016348E-09  7.484802E-10  2.612149E-12
    239  9.088007009323E-02  7.537811E-09  6.619290E-08  7.871085E-06  1.063562E-06  5.687718E-07  5.908616E-09  1.218415E-09  4.392436E-12
    240  9.160938796651E-02  6.984562E-09  6.752581E-08  9.266009E-06  1.322956E-06  7.847164E-07  8.420506E-09  1.908904E-09  7.093645E-12
    241  9.231864750676E-02  6.420743E-09  6.820760E-08  1.076807E-05  1.622802E-06  1.065466E-06  1.180288E-08  2.936137E-09  1.124008E-11
    242  9.335415502949E-02  5.553740E-09  6.779308E-08  1.316641E-05  2.149072E-06  1.639165E-06  1.903240E-08  5.429990E-09  2.171695E-11
    243  9.429165011748E-02  4.754295E-09  6.589743E-08  1.546151E-05  2.715185E-06  2.375395E-06  2.879742E-08  9.314854E-09  3.877691E-11
    244  9.514750284226E-02  4.035222E-09  6.288934E-08  1.757393E-05  3.301812E-06  3.278548E-06  4.136517E-08  1.502402E-08  6.489649E-11
    245  9.592869681963E-02  3.415449E-09  5.929033E-08  1.944596E-05  3.888346E-06  4.337943E-06  5.678701E-08  2.294824E-08  1.025548E-10
    246  9.638259128200E-02  3.072950E-09  5.682578E-08  2.048107E-05  4.247558E-06  5.073741E-06  6.787075E-08  2.919764E-08  1.331063E-10
    247  9.686466198075E-02  2.729878E-09  5.400392E-08  2.152243E-05  4.641029E-06  5.963043E-06  8.163279E-08  3.754309E-08  1.748274E-10
    248  9.745016881397E-02  2.344789E-09  5.036580E-08  2.268583E-05  5.130842E-06  7.206029E-06  1.014822E-07  5.063902E-08  2.420166E-10
    249  9.798964068785E-02  2.021018E-09  4.685369E-08  2.363605E-05  5.587706E-06  8.522649E-06  1.232246E-07  6.632100E-08  3.246935E-10
    250  9.892639389759E-02  1.528439E-09  4.050614E-08  2.494245E-05  6.372649E-06  1.123374E-05  1.701085E-07  1.045437E-07  5.338901E-10
    251  9.977784733458E-02  1.160709E-09  3.477246E-08  2.568312E-05  7.047496E-06  1.418579E-05  2.241623E-07  1.556039E-07  8.260792E-10
    252  1.005622893962E-01  8.815243E-10  2.960457E-08  2.592575E-05  7.603415E-06  1.731957E-05  2.847859E-07  2.214355E-07  1.218782E-09
    253  1.013070552067E-01  6.670816E-10  2.498783E-08  2.573762E-05  8.045313E-06  2.062642E-05  3.523708E-07  3.054155E-07  1.740173E-09
    254  1.019791947326E-01  5.103420E-10  2.111261E-08  2.520325E-05  8.349520E-06  2.383761E-05  4.216786E-07  4.034533E-07  2.372283E-09
    255  1.025982572428E-01  3.927182E-10  1.781688E-08  2.440206E-05  8.532408E-06  2.692007E-05  4.919073E-07  5.158934E-07  3.123378E-09
    256  1.032644197032E-01  2.916458E-10  1.462019E-08  2.322212E-05  8.609416E-06  3.026517E-05  5.728777E-07  6.636215E-07  4.147125E-09
    257  1.039121745974E-01  2.144687E-10  1.185553E-08  2.177402E-05  8.549643E-06  3.341486E-05  6.547868E-07  8.361482E-07  5.390115E-09
    258  1.045193471709E-01  1.578370E-10  9.569771E-09  2.016922E-05  8.361244E-06  3.612096E-05  7.314012E-07  1.024069E-06  6.798001E-09
    259  1.051181778144E-01  1.145960E-10  7.614373E-09  1.838500E-05  8.043884E-06  3.837675E-05  8.028521E-07  1.231656E-06  8.417709E-09
    260  1.056826419982E-01  8.315632E-11  6.026594E-09  1.655048E-05  7.621694E-06  3.995172E-05  8.621427E-07  1.442380E-06  1.013426E-08
    261  1.062431336111E-01  5.913442E-11  4.674914E-09  1.461472E-05  7.084069E-06  4.080536E-05  9.083580E-07  1.657428E-06  1.197149E-08
    262  1.068146627648E-01  4.076660E-11  3.523034E-09  1.257259E-05  6.423317E-06  4.075139E-05  9.366126E-07  1.867972E-06  1.388034E-08
    263  1.073656177930E-01  2.772196E-11  2.611432E-09  1.058819E-05  5.692742E-06  3.965610E-05  9.401900E-07  2.043915E-06  1.561134E-08
    264  1.079139362418E-01  1.825484E-11  1.875089E-09  8.648471E-06  4.893969E-06  3.744767E-05  9.159317E-07  2.171036E-06  1.704543E-08
    265  1.084202130578E-01  1.199890E-11  1.335555E-09  6.942546E-06  4.119935E-06  3.439558E-05  8.660269E-07  2.224365E-06  1.791663E-08
    266  1.089957947327E-01  7.110921E-12  8.674795E-10  5.166417E-06  3.237302E-06  2.985326E-05  7.770456E-07  2.187573E-06  1.814340E-08
    267  1.095139929398E-01  4.220609E-12  5.594392E-10  3.767914E-06  2.480304E-06  2.502745E-05  6.713730E-07  2.053822E-06  1.749160E-08
    268  1.100036617482E-01  2.443418E-12  3.505123E-10  2.656179E-06  1.832452E-06  2.014711E-05  5.561949E-07  1.841530E-06  1.608373E-08
    269  1.105581599754E-01  1.226907E-12  1.925561E-10  1.667952E-06  1.213874E-06  1.471398E-05  4.197347E-07  1.520624E-06  1.366777E-08
    270  1.111738162549E-01  5.178542E-13  8.984317E-11  9.027481E-07  6.974561E-07  9.425810E-06  2.789396E-07  1.117373E-06  1.037098E-08
    271  1.117276452796E-01  2.167139E-13  4.117755E-11  4.737863E-07  3.864381E-07  5.764922E-06  1.763880E-07  7.740373E-07  7.396531E-09
    272  1.122547306619E-01  8.789031E-14  1.822140E-11  2.387051E-07  2.050855E-07  3.363025E-06  1.062459E-07  5.087803E-07  4.999396E-09
    273  1.128196390807E-01  3.200966E-14  7.288527E-12  1.097258E-07  9.971020E-08  1.810248E-06  5.920484E-08  3.114774E-07  3.154264E-09
    274  1.134172103791E-01  1.120465E-14  2.819103E-12  4.920730E-08  4.747057E-08  9.604622E-07  3.259532E-08  1.895531E-07  1.982212E-09
    275  1.139661173569E-01  4.556477E-15  1.257493E-12  2.519424E-08  2.568835E-08  5.746666E-07  2.018249E-08  1.287805E-07  1.387326E-09
    276  1.145721141816E-01  1.813696E-15  5.545946E-13  1.293862E-08  1.402970E-08  3.508214E-07  1.280043E-08  9.053558E-08  1.008096E-09
    277  1.151138636995E-01  8.237801E-16  2.761820E-13  7.380717E-09  8.458902E-09  2.337412E-07  8.827277E-09  6.848573E-08  7.856155E-10
    278  1.160623872824E-01  2.097398E-16  8.276640E-14  2.819041E-09  3.563527E-09  1.175521E-07  4.718542E-09  4.312456E-08  5.214196E-10
    279  1.166131253687E-01  9.514848E-17  4.130183E-14  1.618779E-09  2.167180E-09  7.927616E-08  3.298232E-09  3.317201E-08  4.136398E-10
    280  1.171578902390E-01  4.357179E-17  2.078978E-14  9.358165E-10  1.326554E-09  5.377596E-08  2.318706E-09  2.565033E-08  3.298252E-10
    281  1.179966344325E-01  1.299811E-17  7.185284E-15  4.005964E-10  6.206462E-10  2.952362E-08  1.345792E-09  1.726396E-08  2.328372E-10
    282  1.184626561866E-01  6.652109E-18  3.992850E-15  2.498146E-10  4.067774E-10  2.115533E-08  9.949063E-10  1.386373E-08  1.920437E-10
    283  1.189221956404E-01  3.451262E-18  2.246891E-15  1.567116E-10  2.680781E-10  1.522656E-08  7.386200E-10  1.117066E-08  1.588956E-10
    284  1.197605220964E-01  1.054583E-18  7.973799E-16  6.646158E-11  1.245007E-10  8.320672E-09  4.273425E-10  7.515868E-09  1.122498E-10
    285  1.205341475296E-01  3.731314E-19  3.242166E-16  3.002374E-11  6.120675E-11  4.755536E-09  2.576163E-10  5.212998E-09  8.147708E-11
    286  1.212540834288E-01  1.562342E-19  1.546139E-16  1.427506E-11  3.150769E-11  2.818617E-09  1.605450E-10  3.705769E-09  6.044632E-11
    287  1.219299358624E-01  7.882909E-20  8.823154E-17  7.076665E-12  1.684024E-11  1.720718E-09  1.027855E-10  2.687397E-09  4.564366E-11
    288  1.225766858039E-01  4.728144E-20  5.957011E-17  3.615328E-12  9.250270E-12  1.072922E-09  6.710356E-11  1.977729E-09  3.492605E-11
    289  1.231854533608E-01  3.253476E-20  4.587514E-17  1.917714E-12  5.256110E-12  6.868331E-10  4.487237E-11  1.481710E-09  2.715232E-11
    290  1.237219182154E-01  2.484138E-20  3.871392E-17  1.096461E-12  3.194172E-12  4.633052E-10  3.146490E-11  1.149216E-09  2.176191E-11
    291  1.242404039059E-01  1.976211E-20  3.393874E-17  6.402658E-13  1.978995E-12  3.169810E-10  2.235489E-11  9.003327E-10  1.760178E-11
    292  1.248086455930E-01  1.566677E-20  2.994135E-17  3.563699E-13  1.175708E-12  2.093772E-10  1.539388E-11  6.903852E-10  1.398078E-11
    293  1.253177247642E-01  1.279927E-20  2.694958E-17  2.112869E-13  7.392044E-13  1.443589E-10  1.101983E-11  5.446848E-10  1.138598E-11
    294  1.258810647447E-01  1.024951E-20  2.403168E-17  1.194682E-13  4.460746E-13  9.591379E-11  7.634520E-12  4.203606E-10  9.103321E-12
    295  1.264205598797E-01  8.270271E-21  2.150087E-17  7.002036E-14  2.782558E-13  6.507344E-11  5.392812E-12  3.293327E-10  7.379251E-12
    296  1.270317883483E-01  6.450086E-21  1.887023E-17  3.883921E-14  1.656233E-13  4.206908E-11  3.650478E-12  2.508832E-10  5.844362E-12
    297  1.275757308169E-01  5.140317E-21  1.671724E-17  2.346125E-14  1.064892E-13  2.866414E-11  2.591815E-12  1.979686E-10  4.775282E-12
    298  1.286048671531E-01  3.295010E-21  1.310170E-17  9.746799E-15  4.970393E-14  1.412961E-11  1.381923E-12  1.289220E-10  3.323821E-12
    299  1.290949488661E-01  2.642735E-21  1.157951E-17  6.668407E-15  3.592549E-14  1.016878E-11  1.032566E-12  1.060205E-10  2.822363E-12
    300  1.295345101683E-01  2.158919E-21  1.032246E-17  4.865830E-15  2.752508E-14  7.619252E-12  8.002705E-13  8.953508E-11  2.453326E-12
    301  1.303954523490E-01  1.435612E-21  8.147496E-18  2.813394E-15  1.750453E-14  4.415885E-12  4.956303E-13  6.554731E-11  1.901386E-12
    302  1.308549873199E-01  1.145640E-21  7.132606E-18  2.170512E-15  1.421346E-14  3.333265E-12  3.876232E-13  5.604273E-11  1.676303E-12
    303  1.312776310019E-01  9.267432E-22  6.285042E-18  1.741190E-15  1.195581E-14  2.591561E-12  3.113663E-13  4.884196E-11  1.502928E-12
    304  1.320787884157E-01  6.131116E-22  4.891827E-18  1.193813E-15  8.981475E-15  1.641162E-12  2.097511E-13  3.831015E-11  1.244394E-12
    305  1.327308179063E-01  4.327598E-22  3.945723E-18  9.034211E-16  7.334454E-15  1.152561E-12  1.548927E-13  3.193469E-11  1.084384E-12
    306  1.333821207310E-01  3.021434E-22  3.151330E-18  6.957011E-16  6.104765E-15  8.228121E-13  1.162573E-13  2.696177E-11  9.573294E-13
    307  1.339749669338E-01  2.159715E-22  2.546547E-18  5.545124E-16  5.229899E-15  6.146362E-13  9.088675E-14  2.335002E-11  8.636963E-13
    308  1.345530840576E-01  1.542961E-22  2.052102E-18  4.471087E-16  4.530054E-15  4.684493E-13  7.241094E-14  2.045001E-11  7.873852E-13
    309  1.351098094661E-01  1.106238E-22  1.654042E-18  3.643924E-16  3.960227E-15  3.648263E-13  5.885521E-14  1.810086E-11  7.245369E-13
    310  1.359304916944E-01  6.685333E-23  1.188336E-18  2.704628E-16  3.265263E-15  2.583852E-13  4.440536E-14  1.525860E-11  6.469735E-13
    311  1.363572082699E-01  5.111796E-23  9.945724E-19  2.316844E-16  2.956627E-15  2.183883E-13  3.879660E-14  1.400693E-11  6.120475E-13
    312  1.367788244083E-01  3.900172E-23  8.304959E-19  1.986340E-16  2.679231E-15  1.862822E-13  3.420456E-14  1.288860E-11  5.802380E-13
    313  1.375777712339E-01  2.311097E-23  5.840599E-19  1.481741E-16  2.222574E-15  1.410394E-13  2.760101E-14  1.105263E-11  5.266504E-13
    314  1.380438267916E-01  1.692915E-23  4.727973E-19  1.247409E-16  1.992047E-15  1.216673E-13  2.473351E-14  1.012533E-11  4.987727E-13
    315  1.384690951451E-01  1.267667E-23  3.881803E-19  1.064194E-16  1.800454E-15  1.072580E-13  2.259093E-14  9.353441E-12  4.749784E-13
    316  1.391087445178E-01  8.142573E-24  2.865481E-19  8.359406E-17  1.543837E-15  9.022502E-14  2.007279E-14  8.314107E-12  4.420129E-13
    317  1.397002518981E-01  5.372341E-24  2.149639E-19  6.672104E-17  1.337253E-15  7.827391E-14  1.834824E-14  7.469617E-12  4.143599E-13
    318  1.402705851668E-01  3.574543E-24  1.619072E-19  5.354846E-17  1.162188E-15  6.927273E-14  1.710340E-14  6.746312E-12  3.899226E-13
    319  1.408634912375E-01  2.322424E-24  1.197569E-19  4.246490E-17  1.002036E-15  6.185152E-14  1.614223E-14  6.076412E-12  3.665422E-13
    320  1.414089642241E-01  1.554955E-24  9.027045E-20  3.423498E-17  8.729582E-16  5.636558E-14  1.549929E-14  5.529174E-12  3.469215E-13
    321  1.419220762512E-01  1.062725E-24  6.889176E-20  2.790492E-17  7.657435E-16  5.208948E-14  1.505828E-14  5.068689E-12  3.300314E-13
    322  1.422771704232E-01  8.139257E-25  5.695761E-20  2.418127E-17  6.984447E-16  4.950775E-14  1.482318E-14  4.776263E-12  3.190720E-13
    323  1.426029315631E-01  6.362867E-25  4.774225E-20  2.118305E-17  6.414377E-16  4.736711E-14  1.465043E-14  4.526301E-12  3.095746E-13
    324  1.430135230101E-01  4.659570E-25  3.812765E-20  1.790751E-17  5.756654E-16  4.493028E-14  1.448206E-14  4.235134E-12  2.983842E-13
    325  1.434683796643E-01  3.296391E-25  2.962894E-20  1.484499E-17  5.100576E-16  4.250729E-14  1.434679E-14  3.941451E-12  2.869763E-13
    326  1.440315208021E-01  2.145219E-25  2.157972E-20  1.173908E-17  4.382076E-16  3.981628E-14  1.423315E-14  3.615506E-12  2.741905E-13
    327  1.445490332405E-01  1.442435E-25  1.603413E-20  9.428519E-18  3.800979E-16  3.756364E-14  1.416152E-14  3.347652E-12  2.635785E-13
    328  1.451370980342E-01  9.212761E-26  1.138065E-20  7.327446E-18  3.225341E-16  3.520434E-14  1.410343E-14  3.078343E-12  2.529488E-13
    329  1.457052374241E-01  6.007027E-26  8.128646E-21  5.724719E-18  2.744443E-16  3.307410E-14  1.405474E-14  2.849744E-12  2.440649E-13
    330  1.463107957421E-01  3.831427E-26  5.636011E-21  4.377890E-18  2.300628E-16  3.091169E-14  1.399261E-14  2.634463E-12  2.358655E-13
    331  1.468752132891E-01  2.547734E-26  3.980670E-21  3.394361E-18  1.944340E-16  2.897449E-14  1.391485E-14  2.458008E-12  2.294343E-13
    332  1.475510939381E-01  1.595822E-26  2.605212E-21  2.489085E-18  1.581650E-16  2.673194E-14  1.378394E-14  2.274064E-12  2.232449E-13
    333  1.481899111058E-01  1.049241E-26  1.728507E-21  1.843098E-18  1.293003E-16  2.466795E-14  1.360895E-14  2.122660E-12  2.187029E-13
    334  1.491767377555E-01  5.795226E-27  9.013951E-22  1.142797E-18  9.353919E-17  2.158005E-14  1.322393E-14  1.925619E-12  2.141305E-13
    335  1.497116139607E-01  4.322898E-27  6.279808E-22  8.757802E-19  7.797395E-17  1.996057E-14  1.295219E-14  1.834761E-12  2.128470E-13
    336  1.502421520731E-01  3.284122E-27  4.352300E-22  6.681087E-19  6.471190E-17  1.839046E-14  1.263470E-14  1.752955E-12  2.122390E-13
    337  1.509052103900E-01  2.380203E-27  2.728207E-22  4.727165E-19  5.089584E-17  1.649524E-14  1.217516E-14  1.661936E-12  2.125060E-13
    338  1.515352476696E-01  1.783052E-27  1.734727E-22  3.375651E-19  4.020717E-17  1.477373E-14  1.167763E-14  1.585290E-12  2.137619E-13
    339  1.521327102765E-01  1.366448E-27  1.117041E-22  2.430097E-19  3.188466E-17  1.321623E-14  1.115275E-14  1.519187E-12  2.156834E-13
    340  1.526678407657E-01  1.081457E-27  7.475867E-23  1.798442E-19  2.574481E-17  1.189494E-14  1.064676E-14  1.465107E-12  2.180442E-13
    341  1.532481602429E-01  8.409289E-28  4.802139E-23  1.288884E-19  2.028580E-17  1.054831E-14  1.006745E-14  1.411235E-12  2.212638E-13
    342  1.535863948111E-01  7.259434E-28  3.696143E-23  1.057675E-19  1.759746E-17  9.806229E-15  9.717767E-15  1.381727E-12  2.234257E-13
    343  1.538995751697E-01  6.325646E-28  2.890619E-23  8.780737E-20  1.538574E-17  9.146512E-15  9.386596E-15  1.355295E-12  2.255737E-13
    344  1.546020187628E-01  4.629598E-28  1.652641E-23  5.740532E-20  1.130285E-17  7.772782E-15  8.631095E-15  1.299603E-12  2.310115E-13
    345  1.552062305672E-01  3.521928E-28  1.013853E-23  3.951285E-20  8.604529E-18  6.710143E-15  7.977285E-15  1.255187E-12  2.363441E-13
    346  1.557875935888E-01  2.688663E-28  6.283504E-24  2.735674E-20  6.568876E-18  5.788106E-15  7.351525E-15  1.214692E-12  2.419545E-13
    347  1.566447447202E-01  1.784205E-28  3.067367E-24  1.569965E-20  4.358388E-18  4.605111E-15  6.453027E-15  1.158580E-12  2.510596E-13
    348  1.574294426159E-01  1.211405E-28  1.577638E-24  9.332087E-21  2.960789E-18  3.697477E-15  5.673258E-15  1.110573E-12  2.602421E-13
    349  1.581710514975E-01  8.286770E-29  8.344250E-25  5.636042E-21  2.031245E-18  2.977015E-15  4.980954E-15  1.067261E-12  2.695305E-13
    350  1.588328903187E-01  5.858170E-29  4.721821E-25  3.567571E-21  1.441138E-18  2.437823E-15  4.408941E-15  1.030374E-12  2.783459E-13
    351  1.594606073659E-01  4.184782E-29  2.753903E-25  2.296789E-21  1.034224E-18  2.005972E-15  3.907950E-15  9.966276E-13  2.871166E-13
    352  1.600565792087E-01  3.015578E-29  1.653245E-25  1.501286E-21  7.498820E-19  1.658508E-15  3.469328E-15  9.654476E-13  2.957642E-13
    353  1.607059625219E-01  2.097930E-29  9.562818E-26  9.400385E-22  5.256651E-19  1.341909E-15  3.034864E-15  9.325390E-13  3.055643E-13
    354  1.613957576202E-01  1.418640E-29  5.417094E-26  5.683539E-22  3.582778E-19  1.065977E-15  2.620807E-15  8.985811E-13  3.163603E-13
    355  1.620398820205E-01  9.742038E-30  3.233428E-26  3.529377E-22  2.488147E-19  8.554042E-16  2.275208E-15  8.675927E-13  3.267515E-13
    356  1.627691861850E-01  6.358350E-30  1.849535E-26  2.050535E-22  1.638607E-19  6.636525E-16  1.930829E-15  8.334368E-13  3.388857E-13
    357  1.634667099868E-01  4.204770E-30  1.112973E-26  1.214400E-22  1.092280E-19  5.179827E-16  1.643240E-15  8.014605E-13  3.507912E-13
    358  1.645369737572E-01  2.293310E-30  5.375803E-27  5.407993E-23  5.800512E-20  3.509403E-16  1.273207E-15  7.535287E-13  3.695251E-13
    359  1.651200899964E-01  1.553984E-30  3.708280E-27  3.482369E-23  4.092577E-20  2.827161E-16  1.104220E-15  7.279315E-13  3.799093E-13
