 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                te136         te137         te138         te139         te140         te141         te142         te143
    360  1.656939516385E-01  2.669383E-24  1.076446E-21  3.230178E-19  3.673140E-20  4.005509E-18  1.864514E-18  4.079941E-17  3.191514E-17
    361  1.664404283242E-01  1.082406E-24  4.882407E-22  1.673072E-19  2.024392E-20  2.560120E-18  1.283692E-18  2.454173E-17  1.984860E-17
    362  1.671401020014E-01  4.749789E-25  2.283083E-22  8.743458E-20  1.121699E-20  1.632641E-18  8.778197E-19  1.522694E-17  1.274851E-17
    363  1.682228463170E-01  1.549208E-25  7.140706E-23  3.037150E-20  4.265183E-21  7.736997E-19  4.635516E-19  7.280384E-18  6.513056E-18
    364  1.688914277275E-01  9.142556E-26  3.717056E-23  1.540875E-20  2.288542E-21  4.761512E-19  3.051000E-19  4.636851E-18  4.371272E-18
    365  1.695862681704E-01  6.018638E-26  2.106344E-23  7.479161E-21  1.175913E-21  2.820484E-19  1.938215E-19  2.906505E-18  2.924318E-18
    366  1.708796298676E-01  3.467291E-26  1.088697E-23  1.916040E-21  3.319715E-22  1.025321E-19  8.027545E-20  1.232685E-18  1.440250E-18
    367  1.720689125062E-01  2.281705E-26  8.138027E-24  5.693406E-22  1.043349E-22  3.892475E-20  3.438272E-20  5.629555E-19  7.739857E-19
    368  1.730357271347E-01  1.623139E-26  6.917877E-24  2.411437E-22  4.410659E-23  1.744069E-20  1.697406E-20  2.983820E-19  4.727113E-19
    369  1.739185931198E-01  1.172471E-26  6.014457E-24  1.323231E-22  2.324097E-23  8.344976E-21  8.854110E-21  1.668687E-19  3.013749E-19
    370  1.748109107026E-01  8.314636E-27  5.188156E-24  8.844314E-23  1.498278E-23  4.031660E-21  4.638720E-21  9.289914E-20  1.905641E-19
    371  1.757092013639E-01  5.774200E-27  4.415314E-24  6.834022E-23  1.168385E-23  2.035925E-21  2.508742E-21  5.171495E-20  1.189984E-19
    372  1.765567714958E-01  4.041116E-27  3.749548E-24  5.754005E-23  1.034369E-23  1.175389E-21  1.516335E-21  3.024764E-20  7.564708E-20
    373  1.775373762473E-01  2.617054E-27  3.055469E-24  4.870941E-23  9.565103E-24  7.362484E-22  9.786034E-22  1.692813E-20  4.407958E-20
    374  1.784803688374E-01  1.701463E-27  2.477919E-24  4.191278E-23  9.093980E-24  5.627424E-22  7.638253E-22  1.051560E-20  2.589590E-20
    375  1.795112536071E-01  1.038911E-27  1.940144E-24  3.552433E-23  8.673241E-24  4.848519E-22  6.796018E-22  7.161549E-21  1.427157E-20
    376  1.804824008025E-01  6.461200E-28  1.523440E-24  3.031598E-23  8.308113E-24  4.539647E-22  6.628054E-22  5.786359E-21  8.142030E-21
    377  1.815169070317E-01  3.802550E-28  1.161668E-24  2.548232E-23  7.928811E-24  4.381555E-22  6.709721E-22  5.235356E-21  4.570030E-21
    378  1.825428215499E-01  2.221480E-28  8.787534E-25  2.137680E-23  7.560506E-24  4.295541E-22  6.882202E-22  5.129712E-21  2.753109E-21
    379  1.841355644659E-01  8.066556E-29  5.580027E-25  1.616083E-23  6.999746E-24  4.226950E-22  7.176460E-22  5.304671E-21  1.594879E-21
    380  1.856860183354E-01  2.566596E-29  3.507643E-25  1.222265E-23  6.467601E-24  4.217443E-22  7.431604E-22  5.595080E-21  1.280874E-21
    381  1.870847965371E-01  6.225138E-30  2.271274E-25  9.454768E-24  6.000721E-24  4.260206E-22  7.623833E-22  5.874036E-21  1.233093E-21
    382  1.883699545972E-01  1.000000E-30  1.506258E-25  7.441165E-24  5.583751E-24  4.347217E-22  7.770208E-22  6.126322E-21  1.253993E-21
    383  1.895671856375E-01  1.000000E-30  1.016650E-25  5.932363E-24  5.205757E-24  4.472608E-22  7.883685E-22  6.355485E-21  1.292638E-21
    384  1.907324824205E-01  1.000000E-30  6.876744E-26  4.743777E-24  4.848644E-24  4.638260E-22  7.975854E-22  6.573513E-21  1.336731E-21
    385  1.917913284253E-01  1.000000E-30  4.796745E-26  3.862943E-24  4.534587E-24  4.827970E-22  8.046368E-22  6.768447E-21  1.379421E-21
    386  1.928179034582E-01  1.000000E-30  3.359403E-26  3.156051E-24  4.239177E-24  5.048660E-22  8.104735E-22  6.955709E-21  1.422533E-21
    387  1.939781308337E-01  1.000000E-30  2.239775E-26  2.505683E-24  3.918217E-24  5.343672E-22  8.161215E-22  7.166867E-21  1.473342E-21
    388  1.950365569225E-01  1.000000E-30  1.540765E-26  2.023540E-24  3.636854E-24  5.656257E-22  8.206044E-22  7.360512E-21  1.521893E-21
    389  1.963061656501E-01  1.000000E-30  9.838096E-27  1.560989E-24  3.315387E-24  6.088409E-22  8.254209E-22  7.596279E-21  1.583421E-21
    390  1.975160386553E-01  1.000000E-30  6.444915E-27  1.214753E-24  3.025684E-24  6.560775E-22  8.297216E-22  7.826864E-21  1.645962E-21
    391  1.988970783448E-01  1.000000E-30  4.016101E-27  9.080465E-25  2.714733E-24  7.175760E-22  8.346358E-22  8.100365E-21  1.722772E-21
    392  2.001908516564E-01  1.000000E-30  2.648692E-27  6.888366E-25  2.443416E-24  7.829477E-22  8.395901E-22  8.370063E-21  1.800760E-21
    393  2.023233395230E-01  1.000000E-30  1.439301E-27  4.333249E-25  2.037791E-24  9.083310E-22  8.493683E-22  8.852928E-21  1.944144E-21
    394  2.035207364909E-01  1.000000E-30  1.126812E-27  3.330135E-25  1.832672E-24  9.891342E-22  8.561982E-22  9.150708E-21  2.033927E-21
    395  2.047171141817E-01  1.000000E-30  9.227297E-28  2.553346E-25  1.643006E-24  1.077954E-21  8.642931E-22  9.471643E-21  2.131143E-21
    396  2.061861175315E-01  1.000000E-30  7.828399E-28  1.841126E-25  1.430950E-24  1.198919E-21  8.763464E-22  9.903333E-21  2.261862E-21
    397  2.075162532616E-01  1.000000E-30  7.326922E-28  1.371101E-25  1.257881E-24  1.320689E-21  8.896283E-22  1.033581E-20  2.392120E-21
    398  2.088103947538E-01  1.000000E-30  7.190670E-28  1.032709E-25  1.105577E-24  1.451284E-21  9.050366E-22  1.080030E-20  2.530777E-21
    399  2.102374295066E-01  1.000000E-30  7.326749E-28  7.619355E-26  9.550426E-25  1.610363E-21  9.252449E-22  1.136955E-20  2.698610E-21
    400  2.116254943500E-01  1.000000E-30  7.709708E-28  5.754958E-26  8.250833E-25  1.781642E-21  9.485265E-22  1.198851E-20  2.878304E-21
    401  2.137594200207E-01  1.000000E-30  8.513845E-28  3.913283E-26  6.538479E-25  2.080361E-21  9.921900E-22  1.308520E-20  3.189713E-21
    402  2.149968302441E-01  1.000000E-30  9.435621E-28  3.258777E-26  5.690534E-25  2.275395E-21  1.022383E-21  1.381330E-20  3.391868E-21
    403  2.163578604848E-01  1.000000E-30  1.039271E-27  2.768416E-26  4.865573E-25  2.510448E-21  1.060150E-21  1.470284E-20  3.634394E-21
    404  2.188327022992E-01  1.000000E-30  1.251856E-27  2.322779E-26  3.627413E-25  2.999706E-21  1.142402E-21  1.659288E-20  4.135607E-21
    405  2.210861741802E-01  1.000000E-30  1.537354E-27  2.262583E-26  2.747645E-25  3.524895E-21  1.234378E-21  1.867069E-20  4.668520E-21
    406  2.231360986547E-01  1.000000E-30  1.871319E-27  2.399536E-26  2.117333E-25  4.079523E-21  1.334019E-21  2.090937E-20  5.225911E-21
    407  2.249661932162E-01  1.000000E-30  2.240945E-27  2.643038E-26  1.668167E-25  4.645782E-21  1.437293E-21  2.323275E-20  5.789648E-21
    408  2.266023391923E-01  1.000000E-30  2.641545E-27  2.949102E-26  1.342699E-25  5.216467E-21  1.542227E-21  2.560551E-20  6.352723E-21
    409  2.291569547831E-01  1.000000E-30  3.416181E-27  3.590536E-26  9.511768E-26  6.247466E-21  1.732566E-21  2.995402E-20  7.358271E-21
    410  2.305971902523E-01  1.000000E-30  3.984761E-27  4.061183E-26  7.826735E-26  6.914492E-21  1.855652E-21  3.280082E-20  8.001589E-21
    411  2.319348711247E-01  1.000000E-30  4.584692E-27  4.566839E-26  6.535846E-26  7.596762E-21  1.981201E-21  3.573408E-20  8.654294E-21
    412  2.335360820165E-01  1.000000E-30  5.428986E-27  5.277851E-26  5.286368E-26  8.501539E-21  2.146903E-21  3.965121E-20  9.512303E-21
    413  2.351317971316E-01  1.000000E-30  6.437185E-27  6.120900E-26  4.314043E-26  9.509537E-21  2.330245E-21  4.404478E-20  1.045902E-20
    414  2.376293164755E-01  1.000000E-30  8.414867E-27  7.761149E-26  3.233643E-26  1.133125E-20  2.657884E-21  5.204508E-20  1.214852E-20
    415  2.399259738388E-01  1.000000E-30  1.080255E-26  9.708333E-26  2.615089E-26  1.331264E-20  3.008783E-21  6.081055E-20  1.395932E-20
    416  2.420046682363E-01  1.000000E-30  1.355905E-26  1.192594E-25  2.297172E-26  1.540389E-20  3.373292E-21  7.011338E-20  1.584510E-20
    417  2.451201276448E-01  1.000000E-30  1.908381E-26  1.629850E-25  2.164586E-26  1.917292E-20  4.016700E-21  8.697161E-20  1.919006E-20
    418  2.467564269033E-01  1.000000E-30  2.287010E-26  1.924281E-25  2.235915E-26  2.151165E-20  4.408243E-21  9.747482E-20  2.123682E-20
    419  2.483354027874E-01  1.000000E-30  2.722847E-26  2.260065E-25  2.388778E-26  2.404121E-20  4.825941E-21  1.088622E-19  2.342980E-20
    420  2.499258654919E-01  1.000000E-30  3.246767E-26  2.659451E-25  2.624381E-26  2.689326E-20  5.290453E-21  1.217283E-19  2.587981E-20
    421  2.515152656983E-01  1.000000E-30  3.871811E-26  3.130933E-25  2.943076E-26  3.008546E-20  5.803183E-21  1.361563E-19  2.859739E-20
    422  2.542060864984E-01  1.000000E-30  5.218291E-26  4.131995E-25  3.686248E-26  3.638924E-20  6.796653E-21  1.647137E-19  3.389995E-20
    423  2.556901221114E-01  1.000000E-30  6.153187E-26  4.817658E-25  4.218778E-26  4.042224E-20  7.420933E-21  1.830201E-19  3.725500E-20
    424  2.570805114381E-01  1.000000E-30  7.180086E-26  5.564025E-25  4.807919E-26  4.461120E-20  8.061343E-21  2.020587E-19  4.071370E-20
    425  2.598984391343E-01  1.000000E-30  9.817366E-26  7.454456E-25  6.316592E-26  5.450147E-20  9.545961E-21  2.470885E-19  4.879156E-20
    426  2.622653138568E-01  1.000000E-30  1.276580E-25  9.534115E-25  7.982590E-26  6.451091E-20  1.101627E-20  2.927515E-19  5.686439E-20
    427  2.644885215151E-01  1.945892E-30  1.633309E-25  1.201530E-24  9.967528E-26  7.560755E-20  1.261593E-20  3.434589E-19  6.571878E-20
    428  2.667229470066E-01  3.052665E-30  2.091628E-25  1.516088E-24  1.247602E-25  8.871381E-20  1.447192E-20  4.034435E-19  7.607300E-20
    429  2.687894382327E-01  3.603950E-30  2.628248E-25  1.879806E-24  1.536586E-25  1.028790E-19  1.644461E-20  4.683702E-19  8.716156E-20
    430  2.709436570286E-01  4.702512E-30  3.333281E-25  2.351944E-24  1.910304E-25  1.200934E-19  1.880392E-20  5.473864E-19  1.005213E-19
    431  2.728595154549E-01  4.821507E-30  4.115976E-25  2.870215E-24  2.319117E-25  1.378416E-19  2.120036E-20  6.289636E-19  1.141867E-19
    432  2.763050324764E-01  1.189602E-29  6.007981E-25  4.104536E-24  3.288585E-25  1.767116E-19  2.634836E-20  8.079515E-19  1.438163E-19
    433  2.797281875476E-01  1.629345E-29  8.734315E-25  5.851748E-24  4.654693E-25  2.263154E-19  3.276730E-20  1.036892E-18  1.811874E-19
    434  2.831107064370E-01  1.819170E-29  1.262016E-24  8.300382E-24  6.562584E-25  2.891430E-19  4.072308E-20  1.327526E-18  2.280222E-19
    435  2.863632962154E-01  2.219520E-29  1.794837E-24  1.160568E-23  9.131821E-25  3.661011E-19  5.027662E-20  1.684319E-18  2.848567E-19
    436  2.894106333807E-01  2.247139E-29  2.492568E-24  1.587300E-23  1.244437E-24  4.568242E-19  6.134149E-20  2.105820E-18  3.513221E-19
    437  2.941185503109E-01  4.052029E-29  4.126690E-24  2.569852E-23  2.006887E-24  6.433682E-19  8.363034E-20  2.974804E-18  4.867853E-19
    438  2.983685787405E-01  4.543353E-29  6.483521E-24  3.961904E-23  3.088398E-24  8.766236E-19  1.109176E-19  4.064620E-18  6.547341E-19
    439  3.021949729112E-01  6.016562E-29  9.710502E-24  5.839568E-23  4.551005E-24  1.158236E-18  1.433038E-19  5.383855E-18  8.562283E-19
    440  3.059150641439E-01  8.212509E-29  1.434439E-23  8.500695E-23  6.631700E-24  1.518437E-18  1.841391E-19  7.075355E-18  1.112730E-18
    441  3.094680949786E-01  1.124668E-28  2.077264E-23  1.214898E-22  9.497932E-24  1.966356E-18  2.343005E-19  9.183609E-18  1.430559E-18
    442  3.127856926026E-01  1.467234E-28  2.929245E-23  1.693432E-22  1.327842E-23  2.502759E-18  2.937621E-19  1.171367E-17  1.810229E-18
    443  3.178598433803E-01  2.599940E-28  4.935979E-23  2.807104E-22  2.215183E-23  3.617940E-18  4.160590E-19  1.698697E-17  2.598068E-18
    444  3.224504526026E-01  4.377740E-28  7.883783E-23  4.423346E-22  3.517420E-23  5.047071E-18  5.712609E-19  2.376310E-17  3.606956E-18
    445  3.266870398371E-01  7.221782E-28  1.210653E-22  6.715900E-22  5.386681E-23  6.858941E-18  7.667161E-19  3.237375E-17  4.886826E-18
    446  3.305577136787E-01  1.149905E-27  1.786832E-22  9.818898E-22  7.947981E-23  9.073661E-18  1.004602E-18  4.291952E-17  6.453731E-18
    447  3.362681054783E-01  2.338574E-27  3.158969E-22  1.714634E-21  1.409889E-22  1.369991E-17  1.500131E-18  6.499517E-17  9.737196E-18
    448  3.414589872690E-01  4.503180E-27  5.279797E-22  2.838435E-21  2.372717E-22  1.990874E-17  2.164944E-18  9.468350E-17  1.416542E-17
    449  3.462773530350E-01  8.291077E-27  8.474425E-22  4.521788E-21  3.845122E-22  2.814761E-17  3.049154E-18  1.341397E-16  2.007498E-17
    450  3.508856189623E-01  1.487863E-26  1.328293E-21  7.045576E-21  6.099784E-22  3.917880E-17  4.238222E-18  1.870284E-16  2.803734E-17
    451  3.552628710565E-01  2.592359E-26  2.030126E-21  1.071985E-20  9.453600E-22  5.361394E-17  5.803687E-18  2.562905E-16  3.852711E-17
    452  3.595141079779E-01  4.443777E-26  3.057753E-21  1.609266E-20  1.446636E-21  7.268362E-17  7.887403E-18  3.478292E-16  5.248304E-17
    453  3.636744849418E-01  7.526429E-26  4.555378E-21  2.392118E-20  2.193602E-21  9.787205E-17  1.066427E-17  4.687526E-16  7.105330E-17
    454  3.676260234901E-01  1.240669E-25  6.639240E-21  3.482303E-20  3.257546E-21  1.298129E-16  1.422068E-17  6.220626E-16  9.477836E-17
    455  3.714655117309E-01  2.014915E-25  9.557043E-21  5.011430E-20  4.783892E-21  1.707860E-16  1.883212E-17  8.186307E-16  1.254403E-16
    456  3.752653942304E-01  3.253381E-25  1.368357E-20  7.179691E-20  6.998367E-21  2.240471E-16  2.489692E-17  1.073955E-15  1.655988E-16
    457  3.809506426681E-01  6.653883E-25  2.334413E-20  1.228032E-19  1.236786E-20  3.362940E-16  3.788925E-17  1.611288E-15  2.510617E-16
    458  3.865190953769E-01  1.338577E-24  3.926868E-20  2.075030E-19  2.161273E-20  5.007038E-16  5.732085E-17  2.396552E-15  3.776785E-16
    459  3.928522091207E-01  2.957584E-24  7.069961E-20  3.764123E-19  4.080293E-20  7.877507E-16  9.208764E-17  3.763202E-15  6.014452E-16
    460  3.991093841216E-01  6.457144E-24  1.259671E-19  6.774379E-19  7.651037E-20  1.233626E-15  1.476122E-16  5.877072E-15  9.533728E-16
    461  4.054183851758E-01  1.415208E-23  2.247972E-19  1.224602E-18  1.443468E-19  1.941089E-15  2.383692E-16  9.213791E-15  1.518442E-15
    462  4.147392755742E-01  4.490246E-23  5.263242E-19  2.937670E-18  3.695311E-19  3.802127E-15  4.871081E-16  1.791981E-14  3.025999E-15
    463  4.232199499949E-01  1.276385E-22  1.135540E-18  6.517937E-18  8.707602E-19  7.030515E-15  9.392308E-16  3.286218E-14  5.675926E-15
    464  4.316976825025E-01  3.606455E-22  2.439438E-18  1.448518E-17  2.055648E-18  1.304317E-14  1.821856E-15  6.035369E-14  1.066193E-14
    465  4.393401554526E-01  9.153456E-22  4.846546E-18  2.983122E-17  4.468895E-18  2.285476E-14  3.329486E-15  1.046222E-13  1.885402E-14
    466  4.465935084243E-01  2.204662E-21  9.276070E-18  5.938163E-17  9.350793E-18  3.904030E-14  5.924433E-15  1.766499E-13  3.241487E-14
    467  4.537106765818E-01  5.198367E-21  1.750656E-17  1.170676E-16  1.932547E-17  6.625053E-14  1.047224E-14  2.959580E-13  5.522579E-14
    468  4.602314649238E-01  1.135711E-20  3.128323E-17  2.187550E-16  3.762339E-17  1.078805E-13  1.770596E-14  4.757320E-13  9.004736E-14
    469  4.709552966107E-01  4.067099E-20  8.107129E-17  6.165535E-16  1.127405E-16  2.421321E-13  4.226146E-14  1.042564E-12  2.014623E-13
    470  4.769745726746E-01  8.274490E-20  1.382096E-16  1.108401E-15  2.087986E-16  3.824402E-13  6.905123E-14  1.622787E-12  3.166759E-13
    471  4.828178172001E-01  1.642531E-19  2.318326E-16  1.965948E-15  3.799004E-16  5.975470E-13  1.114244E-13  2.497264E-12  4.913151E-13
    472  4.927188450138E-01  5.200512E-19  5.563685E-16  5.236714E-15  1.046894E-15  1.279363E-12  2.514419E-13  5.199906E-12  1.033803E-12
    473  5.000000000000E-01  1.204284E-18  1.058488E-15  1.084076E-14  2.203060E-15  2.247587E-12  4.581089E-13  8.937177E-12  1.785285E-12
