 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ru116         ru117         ru118         ru119         ru120         ru121         ru122         ru123
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.016746E-30  2.917951E-27  3.833466E-23  9.590521E-21
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.184188E-27  1.420421E-23  4.239165E-21
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.233030E-28  8.314575E-24  2.734189E-21
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.422394E-28  4.880685E-24  1.766501E-21
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.328252E-28  2.462927E-24  1.010234E-21
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.272191E-28  1.307296E-24  6.034035E-22
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.918692E-29  4.934641E-25  2.736422E-22
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.737612E-29  2.747857E-25  1.709294E-22
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.466522E-29  1.494882E-25  1.048564E-22
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.428393E-30  5.007990E-26  4.403186E-23
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.373009E-30  1.882067E-26  2.043503E-23
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.731192E-27  1.128401E-23
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.381207E-27  6.657590E-24
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.228836E-27  3.994037E-24
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.137216E-27  2.412336E-24
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.152737E-28  1.532172E-24
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.044896E-28  9.154005E-25
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.591919E-28  5.741815E-25
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.971479E-29  3.520320E-25
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.326713E-29  2.311947E-25
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.333626E-29  1.535266E-25
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.351774E-29  1.086592E-25
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.353616E-30  7.198309E-26
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.636073E-30  5.626833E-26
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.556050E-30  5.068238E-26
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.029776E-30  4.960458E-26
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.711592E-30  5.076475E-26
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.278314E-30  5.330368E-26
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.124471E-30  5.650705E-26
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.020350E-26
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.496615E-26
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.970725E-26
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.579911E-26
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.191153E-26
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.915180E-26
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.612151E-26
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.078537E-25
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.145214E-25
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.212125E-25
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.294507E-25
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.075175E-30  1.369197E-25
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.441912E-25
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.188715E-30  1.522176E-25
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.600426E-25
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.445379E-30  1.721486E-25
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.017236E-30  1.792441E-25
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.871510E-25
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.853190E-30  2.019438E-25
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.926361E-30  2.161087E-25
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.662674E-30  2.298224E-25
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.647816E-30  2.429539E-25
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.634028E-30  2.555916E-25
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.227253E-30  1.000000E-30  2.479059E-30  2.774763E-25
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.726570E-30  2.912354E-25
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.419808E-30  3.051164E-25
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.927285E-30  3.233438E-25
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.997920E-30  3.435291E-25
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.454188E-30  1.000000E-30  3.312578E-30  3.799703E-25
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.473082E-30  1.000000E-30  3.292236E-30  4.198675E-25
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.209522E-30  1.000000E-30  2.935433E-30  4.625474E-25
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.147100E-30  1.000000E-30  1.823441E-30  1.000000E-30  4.387102E-30  5.415549E-25
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.172858E-30  1.000000E-30  2.974637E-30  5.921992E-25
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.190194E-30  1.000000E-30  2.629153E-30  6.485019E-25
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.224312E-30  1.000000E-30  3.030663E-30  7.138970E-25
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.013167E-30  1.000000E-30  2.531563E-30  7.893761E-25
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.218022E-30  1.000000E-30  1.958382E-30  1.000000E-30  4.652916E-30  9.444833E-25
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.324765E-30  1.000000E-30  3.751901E-30  1.047009E-24
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.716722E-30  1.155443E-24
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.118328E-30  1.000000E-30  1.787560E-30  1.000000E-30  5.030105E-30  1.416274E-24
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.040752E-30  1.000000E-30  1.673041E-30  1.000000E-30  5.271409E-30  1.683240E-24
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.035326E-30  1.000000E-30  1.669219E-30  1.000000E-30  5.569701E-30  1.979417E-24
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.061849E-30  1.000000E-30  1.713499E-30  1.000000E-30  6.414423E-30  2.327390E-24
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.390785E-30  1.000000E-30  6.567630E-30  2.700307E-24
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.446173E-30  1.000000E-30  7.566076E-30  3.149084E-24
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.373703E-30  1.000000E-30  8.318363E-30  3.607437E-24
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.695099E-30  1.000000E-30  2.507706E-30  1.101882E-30  1.453990E-29  4.600378E-24
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.753327E-30  1.000000E-30  2.785929E-30  1.136072E-30  1.866378E-29  5.855566E-24
    434  2.831107064370E-01  1.032135E-30  1.000000E-30  1.814649E-30  1.000000E-30  3.207273E-30  1.172570E-30  2.444533E-29  7.439172E-24
    435  2.863632962154E-01  1.063470E-30  1.000000E-30  1.877545E-30  1.000000E-30  3.684390E-30  1.210055E-30  3.232848E-29  9.380788E-24
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.446758E-30  1.000000E-30  2.325342E-30  1.000000E-30  4.069972E-29  1.167954E-23
    437  2.941185503109E-01  1.228012E-30  1.000000E-30  2.134730E-30  1.000000E-30  3.724454E-30  1.376232E-30  6.580540E-29  1.644744E-23
    438  2.983685787405E-01  1.243583E-30  1.000000E-30  2.178837E-30  1.000000E-30  3.418872E-30  1.403038E-30  1.031953E-28  2.248322E-23
    439  3.021949729112E-01  1.286926E-30  1.000000E-30  2.273428E-30  1.000000E-30  3.948224E-30  1.463304E-30  1.553155E-28  2.986315E-23
    440  3.059150641439E-01  1.351069E-30  1.000000E-30  2.395944E-30  1.000000E-30  4.199009E-30  1.545142E-30  2.314404E-28  3.942722E-23
    441  3.094680949786E-01  1.431755E-30  1.000000E-30  2.550559E-30  1.000000E-30  4.814265E-30  1.651123E-30  3.399046E-28  5.148933E-23
    442  3.127856926026E-01  1.022971E-30  1.000000E-30  1.804148E-30  1.000000E-30  2.971340E-30  1.203306E-30  4.842587E-28  6.615424E-23
    443  3.178598433803E-01  1.515397E-30  1.000000E-30  3.118805E-30  1.000000E-30  4.782000E-30  1.794521E-30  8.465620E-28  9.732992E-23
    444  3.224504526026E-01  1.626380E-30  1.000000E-30  3.594707E-30  1.000000E-30  4.981702E-30  2.016853E-30  1.408854E-27  1.385200E-22
    445  3.266870398371E-01  1.777141E-30  1.000000E-30  3.532224E-30  1.000000E-30  6.329033E-30  2.898524E-30  2.259713E-27  1.925600E-22
    446  3.305577136787E-01  1.235942E-30  1.000000E-30  2.191623E-30  1.000000E-30  3.690989E-30  2.392433E-30  3.485096E-27  2.611516E-22
    447  3.362681054783E-01  1.852475E-30  1.000000E-30  4.127426E-30  1.000000E-30  6.959986E-30  3.677313E-30  6.657050E-27  4.125157E-22
    448  3.414589872690E-01  2.081869E-30  1.000000E-30  4.227973E-30  1.000000E-30  7.023343E-30  5.817669E-30  1.208095E-26  6.308317E-22
    449  3.462773530350E-01  2.363726E-30  1.000000E-30  4.743273E-30  1.000000E-30  8.758281E-30  9.446777E-30  2.112168E-26  9.435360E-22
    450  3.508856189623E-01  2.666166E-30  1.000000E-30  5.956231E-30  1.034384E-30  1.060550E-29  1.637030E-29  3.619348E-26  1.396987E-21
    451  3.552628710565E-01  3.663992E-30  1.000000E-30  5.955183E-30  1.177479E-30  1.328913E-29  2.861424E-29  6.053496E-26  2.040495E-21
    452  3.595141079779E-01  4.122567E-30  1.000000E-30  6.943544E-30  1.346851E-30  1.670499E-29  5.035408E-29  9.990126E-26  2.962341E-21
    453  3.636744849418E-01  4.646239E-30  1.000000E-30  8.054304E-30  1.555565E-30  2.358290E-29  8.890495E-29  1.631792E-25  4.282016E-21
    454  3.676260234901E-01  5.363826E-30  1.000000E-30  9.153651E-30  1.867800E-30  3.506051E-29  1.545524E-28  2.599904E-25  6.091056E-21
    455  3.714655117309E-01  5.882209E-30  1.000000E-30  1.061927E-29  2.255925E-30  5.198283E-29  2.660459E-28  4.085665E-25  8.591843E-21
    456  3.752653942304E-01  2.821365E-30  1.000000E-30  5.947823E-30  1.910625E-30  6.881029E-29  4.537423E-28  6.386423E-25  1.208895E-20
    457  3.809506426681E-01  5.120882E-30  1.000000E-30  8.838804E-30  3.878346E-30  1.439002E-28  1.030625E-27  1.244658E-24  2.017336E-20
    458  3.865190953769E-01  6.512412E-30  1.000000E-30  1.199309E-29  6.079661E-30  3.064070E-28  2.309049E-27  2.392424E-24  3.334989E-20
    459  3.928522091207E-01  6.764086E-30  1.000000E-30  1.221116E-29  1.264054E-29  7.371900E-28  5.802872E-27  5.037019E-24  5.916616E-20
    460  3.991093841216E-01  7.404722E-30  1.050228E-30  1.322720E-29  2.910439E-29  1.813566E-27  1.452012E-26  1.054923E-23  1.045277E-19
    461  4.054183851758E-01  4.019306E-30  1.000000E-30  8.380588E-30  6.908418E-29  4.543334E-27  3.685839E-26  2.235434E-23  1.862858E-19
    462  4.147392755742E-01  8.016208E-30  1.152279E-30  1.583625E-29  2.641392E-28  1.809122E-26  1.480618E-25  6.877734E-23  4.419187E-19
    463  4.232199499949E-01  1.018269E-29  1.554690E-30  2.337671E-29  9.154286E-28  6.438992E-26  5.275884E-25  1.932613E-22  9.791643E-19
    464  4.316976825025E-01  6.849993E-30  1.241334E-30  2.797192E-29  3.171233E-27  2.295499E-25  1.874523E-24  5.457542E-22  2.181260E-18
    465  4.393401554526E-01  1.710961E-29  4.942304E-30  8.463846E-29  9.726669E-27  7.224605E-25  5.851613E-24  1.393534E-21  4.489773E-18
    466  4.465935084243E-01  1.138535E-29  5.140823E-30  2.448348E-28  2.797328E-26  2.135480E-24  1.707812E-23  3.377785E-21  8.856144E-18
    467  4.537106765818E-01  1.360800E-29  1.611751E-29  8.531833E-28  7.867246E-26  6.171694E-24  4.850938E-23  8.026936E-21  1.710711E-17
    468  4.602314649238E-01  2.120127E-29  4.792150E-29  2.805799E-27  2.024744E-25  1.629533E-23  1.254939E-22  1.768773E-20  3.099633E-17
    469  4.709552966107E-01  6.745589E-29  3.117499E-28  2.050398E-26  9.593231E-25  8.049132E-23  5.934176E-22  6.467925E-20  8.080668E-17
    470  4.769745726746E-01  1.423650E-28  8.981598E-28  6.340066E-26  2.302586E-24  1.977489E-22  1.413288E-21  1.339774E-19  1.368186E-16
    471  4.828178172001E-01  3.536712E-28  2.541521E-27  1.905308E-25  5.408021E-24  4.742894E-22  3.276015E-21  2.722494E-19  2.266443E-16
    472  4.927188450138E-01  1.916098E-27  1.486568E-26  1.241865E-24  2.322289E-23  2.102127E-21  1.356855E-20  9.120888E-19  5.256428E-16
    473  5.000000000000E-01  7.065467E-27  5.438822E-26  4.971405E-24  6.842838E-23  6.318527E-21  3.847959E-20  2.237698E-18  9.647359E-16
