 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ar47          ar48          ar49          ar50          ar51          ar52          ar53          ar54 
    180  5.987296131417E-02  1.196154E-12  2.820600E-14  8.758910E-18  6.129910E-20  4.439403E-24  7.898113E-27  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.320128E-12  3.206593E-14  1.000318E-17  7.185107E-20  5.213614E-24  9.465338E-27  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.466253E-12  3.678864E-14  1.153406E-17  8.523634E-20  6.197901E-24  1.150440E-26  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.605290E-12  4.145065E-14  1.305356E-17  9.892649E-20  7.206818E-24  1.364234E-26  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.736352E-12  4.599119E-14  1.454069E-17  1.126860E-19  8.222819E-24  1.583895E-26  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.957825E-12  5.397494E-14  1.717109E-17  1.378254E-19  1.008354E-23  1.996184E-26  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.163720E-12  6.173388E-14  1.974437E-17  1.633220E-19  1.197571E-23  2.427017E-26  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.343744E-12  6.877854E-14  2.209393E-17  1.873230E-19  1.376088E-23  2.842947E-26  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  2.532048E-12  7.640129E-14  2.464919E-17  2.141513E-19  1.576038E-23  3.318555E-26  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  2.857288E-12  9.016428E-14  2.929351E-17  2.646981E-19  1.953764E-23  4.241805E-26  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  3.154822E-12  1.034003E-13  3.379352E-17  3.156872E-19  2.335933E-23  5.204706E-26  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  3.408185E-12  1.151399E-13  3.780919E-17  3.627089E-19  2.689225E-23  6.117212E-26  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.655809E-12  1.270240E-13  4.189577E-17  4.119353E-19  3.059860E-23  7.095201E-26  1.124654E-30  1.000000E-30
    193  6.429792763326E-02  4.102070E-12  1.494498E-13  4.966094E-17  5.090157E-19  3.792831E-23  9.084460E-26  1.438233E-30  1.000000E-30
    194  6.470641913937E-02  4.521842E-12  1.717048E-13  5.742935E-17  6.104022E-19  4.560775E-23  1.123730E-25  1.778002E-30  1.000000E-30
    195  6.514351188605E-02  5.006101E-12  1.987456E-13  6.694262E-17  7.398485E-19  5.544331E-23  1.408286E-25  2.226788E-30  1.000000E-30
    196  6.551961572666E-02  5.454435E-12  2.250472E-13  7.626511E-17  8.718364E-19  6.550197E-23  1.708161E-25  2.699438E-30  1.000000E-30
    197  6.614173306661E-02  6.263353E-12  2.755318E-13  9.432863E-17  1.140698E-18  8.606946E-23  2.345072E-25  3.702498E-30  1.000000E-30
    198  6.666431851744E-02  7.011539E-12  3.256294E-13  1.124469E-16  1.426031E-18  1.079906E-22  3.053472E-25  4.817146E-30  1.000000E-30
    199  6.714973898932E-02  7.767061E-12  3.794626E-13  1.321025E-16  1.751448E-18  1.330870E-22  3.895783E-25  6.141443E-30  1.000000E-30
    200  6.763365269933E-02  8.584952E-12  4.412987E-13  1.548869E-16  2.147185E-18  1.637188E-22  4.961996E-25  7.816484E-30  1.000000E-30
    201  6.810748363549E-02  9.451025E-12  5.107630E-13  1.807170E-16  2.617761E-18  2.002778E-22  6.281504E-25  9.887880E-30  1.000000E-30
    202  6.886988901479E-02  1.099200E-11  6.442608E-13  2.309599E-16  3.592479E-18  2.763747E-22  9.163180E-25  1.440705E-29  1.000000E-30
    203  6.932442343830E-02  1.200676E-11  7.388970E-13  2.669892E-16  4.334412E-18  3.345675E-22  1.146888E-24  1.801954E-29  1.000000E-30
    204  6.977291475786E-02  1.308556E-11  8.452127E-13  3.078189E-16  5.213994E-18  4.038012E-22  1.430820E-24  2.246487E-29  1.000000E-30
    205  7.051837306122E-02  1.506238E-11  1.054972E-12  3.893317E-16  7.080522E-18  5.514313E-22  2.065325E-24  3.238917E-29  1.000000E-30
    206  7.120724846930E-02  1.711820E-11  1.292973E-12  4.831214E-16  9.388167E-18  7.349963E-22  2.898914E-24  4.541236E-29  1.000000E-30
    207  7.185571854523E-02  1.928418E-11  1.564808E-12  5.916514E-16  1.224369E-17  9.633660E-22  3.990788E-24  6.245241E-29  1.000000E-30
    208  7.250556240022E-02  2.170489E-11  1.893398E-12  7.245387E-16  1.597722E-17  1.263538E-21  5.500357E-24  8.598619E-29  1.000000E-30
    209  7.308358088908E-02  2.409693E-11  2.242862E-12  8.675931E-16  2.025268E-17  1.609012E-21  7.322552E-24  1.143654E-28  1.000000E-30
    210  7.365083251161E-02  2.669414E-11  2.649097E-12  1.035785E-15  2.557886E-17  2.041425E-21  9.707711E-24  1.514773E-28  1.000000E-30
    211  7.420607479025E-02  2.950087E-11  3.118458E-12  1.232313E-15  3.216763E-17  2.578856E-21  1.280608E-23  1.996415E-28  1.000000E-30
    212  7.477269193766E-02  3.266830E-11  3.684600E-12  1.472063E-15  4.067867E-17  3.276374E-21  1.701005E-23  2.649305E-28  1.000000E-30
    213  7.532671922740E-02  3.610647E-11  4.341003E-12  1.753176E-15  5.124278E-17  4.146244E-21  2.249029E-23  3.499596E-28  1.000000E-30
    214  7.590819975934E-02  4.012024E-11  5.160291E-12  2.108118E-15  6.538071E-17  5.316054E-21  3.020226E-23  4.694979E-28  1.000000E-30
    215  7.648106882397E-02  4.453337E-11  6.124163E-12  2.530648E-15  8.323779E-17  6.800937E-21  4.045465E-23  6.282518E-28  1.000000E-30
    216  7.706864365518E-02  4.960607E-11  7.309761E-12  3.056564E-15  1.068306E-16  8.772598E-21  5.471845E-23  8.488893E-28  1.000000E-30
    217  7.765097184480E-02  5.525935E-11  8.724194E-12  3.691543E-15  1.370860E-16  1.131387E-20  7.399186E-23  1.146693E-27  1.000000E-30
    218  7.824188421090E-02  6.172081E-11  1.045509E-11  4.478067E-15  1.769130E-16  1.467624E-20  1.007394E-22  1.559514E-27  1.000000E-30
    219  7.883216312169E-02  6.902098E-11  1.254926E-11  5.441342E-15  2.287748E-16  1.907722E-20  1.374768E-22  2.125848E-27  1.000000E-30
    220  7.934760137230E-02  7.620302E-11  1.474493E-11  6.462807E-15  2.870039E-16  2.404219E-20  1.808260E-22  2.793341E-27  1.000000E-30
    221  7.991019390762E-02  8.502202E-11  1.761434E-11  7.812803E-15  3.684347E-16  3.101841E-20  2.445111E-22  3.772819E-27  1.000000E-30
    222  8.044081450283E-02  9.442240E-11  2.087071E-11  9.362377E-15  4.673958E-16  3.953709E-20  3.258603E-22  5.022440E-27  1.251096E-30
    223  8.103419684334E-02  1.064145E-10  2.530094E-11  1.149530E-14  6.118917E-16  5.203694E-20  4.509350E-22  6.941230E-27  1.779901E-30
    224  8.158988408622E-02  1.193007E-10  3.038270E-11  1.397135E-14  7.900323E-16  6.752512E-20  6.134674E-22  9.431275E-27  2.482673E-30
    225  8.219791245697E-02  1.355714E-10  3.723867E-11  1.735318E-14  1.048783E-15  9.013876E-20  8.626591E-22  1.324355E-26  3.588664E-30
    226  8.273529679330E-02  1.522102E-10  4.471825E-11  2.108724E-14  1.352180E-15  1.167893E-19  1.170675E-21  1.794920E-26  4.990977E-30
    227  8.327310875316E-02  1.713936E-10  5.388554E-11  2.571637E-14  1.750338E-15  1.519334E-19  1.595660E-21  2.443323E-26  6.973275E-30
    228  8.381967664174E-02  1.939096E-10  6.533662E-11  3.156702E-14  2.283607E-15  1.992383E-19  2.194691E-21  3.356045E-26  9.837444E-30
    229  8.442137901789E-02  2.228420E-10  8.106982E-11  3.970806E-14  3.073248E-15  2.696633E-19  3.131706E-21  4.781703E-26  1.443856E-29
    230  8.496109010092E-02  2.531980E-10  9.872818E-11  4.896108E-14  4.027894E-15  3.552615E-19  4.327639E-21  6.598761E-26  2.046780E-29
    231  8.556251684447E-02  2.926599E-10  1.233413E-10  6.202890E-14  5.464527E-15  4.847952E-19  6.230725E-21  9.486113E-26  3.032647E-29
    232  8.609514523980E-02  3.332604E-10  1.505226E-10  7.665314E-14  7.177688E-15  6.401265E-19  8.629813E-21  1.312086E-25  4.309510E-29
    233  8.668730402486E-02  3.855173E-10  1.881640E-10  9.718171E-14  9.743280E-15  8.740767E-19  1.243156E-20  1.887246E-25  6.389387E-29
    234  8.725638446658E-02  4.435511E-10  2.333610E-10  1.221872E-13  1.308753E-14  1.180860E-18  1.768771E-20  2.681258E-25  9.348516E-29
    235  8.784892152766E-02  5.127197E-10  2.918070E-10  1.550097E-13  1.779413E-14  1.615289E-18  2.554528E-20  3.866433E-25  1.390398E-28
    236  8.837914431516E-02  5.825982E-10  3.558854E-10  1.915316E-13  2.340188E-14  2.136038E-18  3.547459E-20  5.361855E-25  1.982730E-28
    237  8.927467123273E-02  7.182540E-10  4.949930E-10  2.724152E-13  3.701751E-14  3.410771E-18  6.156918E-20  9.283900E-25  3.600621E-28
    238  9.009385267910E-02  8.604235E-10  6.627388E-10  3.723843E-13  5.581962E-14  5.188432E-18  1.011581E-19  1.521974E-24  6.169450E-28
    239  9.088007009323E-02  1.010792E-09  8.672360E-10  4.972421E-13  8.197350E-14  7.684774E-18  1.614428E-19  2.423741E-24  1.025590E-27
    240  9.160938796651E-02  1.158605E-09  1.099497E-09  6.425149E-13  1.157773E-13  1.094138E-17  2.464935E-19  3.693060E-24  1.626959E-27
    241  9.231864750676E-02  1.305897E-09  1.367953E-09  8.145120E-13  1.601441E-13  1.525468E-17  3.680426E-19  5.503038E-24  2.522333E-27
    242  9.335415502949E-02  1.518152E-09  1.839835E-09  1.126357E-12  2.518548E-13  2.427495E-17  6.479621E-19  9.659442E-24  4.694647E-27
    243  9.429165011748E-02  1.697077E-09  2.349924E-09  1.475982E-12  3.712654E-13  3.617605E-17  1.059334E-18  1.574837E-23  8.077786E-27
    244  9.514750284226E-02  1.842232E-09  2.884863E-09  1.855604E-12  5.203198E-13  5.121626E-17  1.633585E-18  2.422339E-23  1.306039E-26
    245  9.592869681963E-02  1.955595E-09  3.429182E-09  2.254913E-12  6.987865E-13  6.943406E-17  2.396140E-18  3.544729E-23  2.001378E-26
    246  9.638259128200E-02  2.012321E-09  3.770689E-09  2.511840E-12  8.253801E-13  8.246937E-17  2.980362E-18  4.402941E-23  2.554109E-26
    247  9.686466198075E-02  2.064997E-09  4.153225E-09  2.805389E-12  9.813358E-13  9.863815E-17  3.744709E-18  5.524033E-23  3.298542E-26
    248  9.745016881397E-02  2.118551E-09  4.645416E-09  3.191843E-12  1.205149E-12  1.220262E-16  4.920156E-18  7.245093E-23  4.482345E-26
    249  9.798964068785E-02  2.158031E-09  5.126484E-09  3.578819E-12  1.450436E-12  1.478722E-16  6.304830E-18  9.268866E-23  5.926508E-26
    250  9.892639389759E-02  2.205258E-09  6.028626E-09  4.328170E-12  1.986040E-12  2.049464E-16  9.637367E-18  1.412790E-22  9.571821E-26
    251  9.977784733458E-02  2.227271E-09  6.925027E-09  5.102275E-12  2.623727E-12  2.738195E-16  1.408820E-17  2.059947E-22  1.472162E-25
    252  1.005622893962E-01  2.231741E-09  7.823238E-09  5.905643E-12  3.376732E-12  3.561574E-16  1.992588E-17  2.906621E-22  2.183360E-25
    253  1.013070552067E-01  2.224378E-09  8.744813E-09  6.757492E-12  4.276646E-12  4.557185E-16  2.762660E-17  4.020877E-22  3.168441E-25
    254  1.019791947326E-01  2.209284E-09  9.640388E-09  7.610597E-12  5.282631E-12  5.682320E-16  3.705819E-17  5.382634E-22  4.430826E-25
    255  1.025982572428E-01  2.189158E-09  1.052448E-08  8.475901E-12  6.410108E-12  6.955971E-16  4.854895E-17  7.038441E-22  6.034070E-25
    256  1.032644197032E-01  2.162225E-09  1.154392E-08  9.501050E-12  7.884753E-12  8.638718E-16  6.489484E-17  9.389220E-22  8.412676E-25
    257  1.039121745974E-01  2.131356E-09  1.261010E-08  1.060285E-11  9.637518E-12  1.065962E-15  8.606186E-17  1.242726E-21  1.162810E-24
    258  1.045193471709E-01  2.098763E-09  1.368314E-08  1.174073E-11  1.162989E-11  1.297968E-15  1.121786E-16  1.616856E-21  1.576240E-24
    259  1.051181778144E-01  2.064093E-09  1.481624E-08  1.297261E-11  1.399424E-11  1.575970E-15  1.457350E-16  2.096671E-21  2.129175E-24
    260  1.056826419982E-01  2.029375E-09  1.595848E-08  1.424439E-11  1.666099E-11  1.892481E-15  1.866043E-16  2.680003E-21  2.829262E-24
    261  1.062431336111E-01  1.992863E-09  1.717079E-08  1.562532E-11  1.981718E-11  2.270503E-15  2.387214E-16  3.422571E-21  3.756370E-24
    262  1.068146627648E-01  1.954381E-09  1.849151E-08  1.716509E-11  2.365374E-11  2.734306E-15  3.070594E-16  4.394505E-21  5.019680E-24
    263  1.073656177930E-01  1.916362E-09  1.985134E-08  1.878739E-11  2.805694E-11  3.271570E-15  3.916290E-16  5.595117E-21  6.644053E-24
    264  1.079139362418E-01  1.877167E-09  2.129730E-08  2.055135E-11  3.326874E-11  3.913289E-15  4.994231E-16  7.122705E-21  8.793861E-24
    265  1.084202130578E-01  1.840285E-09  2.271848E-08  2.232311E-11  3.894611E-11  4.618519E-15  6.255413E-16  8.906858E-21  1.140215E-23
    266  1.089957947327E-01  1.797868E-09  2.444035E-08  2.451873E-11  4.659615E-11  5.577588E-15  8.085976E-16  1.149178E-20  1.533435E-23
    267  1.095139929398E-01  1.759127E-09  2.609377E-08  2.667580E-11  5.477753E-11  6.612881E-15  1.019604E-15  1.446595E-20  2.004331E-23
    268  1.100036617482E-01  1.721699E-09  2.775260E-08  2.888620E-11  6.385402E-11  7.771431E-15  1.270549E-15  1.799719E-20  2.584553E-23
    269  1.105581599754E-01  1.678991E-09  2.974767E-08  3.160539E-11  7.597815E-11  9.333365E-15  1.631234E-15  2.306387E-20  3.450366E-23
    270  1.111738162549E-01  1.631254E-09  3.211491E-08  3.491620E-11  9.217614E-11  1.144226E-14  2.154691E-15  3.040316E-20  4.761373E-23
    271  1.117276452796E-01  1.587375E-09  3.439063E-08  3.818276E-11  1.097359E-10  1.375271E-14  2.770989E-15  3.902837E-20  6.371464E-23
    272  1.122547306619E-01  1.545119E-09  3.668826E-08  4.156340E-11  1.295734E-10  1.638913E-14  3.523255E-15  4.953886E-20  8.416328E-23
    273  1.128196390807E-01  1.499513E-09  3.929607E-08  4.550041E-11  1.548353E-10  1.978132E-14  4.560276E-15  6.400336E-20  1.135251E-22
    274  1.134172103791E-01  1.450598E-09  4.222283E-08  5.004402E-11  1.869490E-10  2.414177E-14  5.995638E-15  8.398787E-20  1.559814E-22
    275  1.139661173569E-01  1.404704E-09  4.506662E-08  5.458454E-11  2.223097E-10  2.899628E-14  7.714952E-15  1.078834E-19  2.090792E-22
    276  1.145721141816E-01  1.353567E-09  4.837423E-08  6.002383E-11  2.690594E-10  3.548815E-14  1.019346E-14  1.422678E-19  2.891060E-22
    277  1.151138636995E-01  1.307463E-09  5.147742E-08  6.528347E-11  3.189576E-10  4.249718E-14  1.307688E-14  1.821979E-19  3.864158E-22
    278  1.160623872824E-01  1.224443E-09  5.723820E-08  7.545400E-11  4.293566E-10  5.824527E-14  2.024339E-14  2.812027E-19  6.432474E-22
    279  1.166131253687E-01  1.175757E-09  6.075607E-08  8.193571E-11  5.096955E-10  6.988216E-14  2.608308E-14  3.616936E-19  8.649514E-22
    280  1.171578902390E-01  1.127223E-09  6.434980E-08  8.877764E-11  6.034374E-10  8.361898E-14  3.350536E-14  4.638226E-19  1.159380E-21
    281  1.179966344325E-01  1.051285E-09  7.008458E-08  1.001755E-10  7.815124E-10  1.101091E-13  4.926189E-14  6.801527E-19  1.821258E-21
    282  1.184626561866E-01  1.009135E-09  7.335723E-08  1.069606E-10  9.012293E-10  1.281704E-13  6.099126E-14  8.408722E-19  2.340246E-21
    283  1.189221956404E-01  9.677477E-10  7.663435E-08  1.139706E-10  1.036333E-09  1.487647E-13  7.525312E-14  1.036010E-18  2.995925E-21
    284  1.197605220964E-01  8.919675E-10  8.272587E-08  1.275999E-10  1.335199E-09  1.949980E-13  1.103856E-13  1.515713E-18  4.703450E-21
    285  1.205341475296E-01  8.234401E-10  8.843305E-08  1.411353E-10  1.682724E-09  2.497579E-13  1.569938E-13  2.150506E-18  7.127325E-21
    286  1.212540834288E-01  7.610795E-10  9.379784E-08  1.545846E-10  2.083246E-09  3.139633E-13  2.177415E-13  2.975941E-18  1.049272E-20
    287  1.219299358624E-01  7.041688E-10  9.887067E-08  1.679909E-10  2.542283E-09  3.887526E-13  2.959101E-13  4.035759E-18  1.508920E-20
    288  1.225766858039E-01  6.519677E-10  1.037512E-07  1.815590E-10  3.071783E-09  4.763822E-13  3.966240E-13  5.398371E-18  2.135972E-20
    289  1.231854533608E-01  6.047176E-10  1.083836E-07  1.950568E-10  3.668616E-09  5.766223E-13  5.227072E-13  7.100814E-18  2.964779E-20
    290  1.237219182154E-01  5.648571E-10  1.125108E-07  2.075933E-10  4.288838E-09  6.822055E-13  6.668916E-13  9.044114E-18  3.960800E-20
    291  1.242404039059E-01  5.282569E-10  1.165532E-07  2.203366E-10  4.986366E-09  8.024555E-13  8.441121E-13  1.142861E-17  5.243070E-20
    292  1.248086455930E-01  4.903418E-10  1.210730E-07  2.351044E-10  5.882101E-09  9.588966E-13  1.093570E-12  1.477915E-17  7.136955E-20
    293  1.253177247642E-01  4.580611E-10  1.252444E-07  2.491706E-10  6.826028E-09  1.125838E-12  1.381122E-12  1.863478E-17  9.425151E-20
    294  1.258810647447E-01  4.246533E-10  1.300259E-07  2.657734E-10  8.053191E-09  1.345679E-12  1.790388E-12  2.411299E-17  1.284150E-19
    295  1.264205598797E-01  3.949628E-10  1.348140E-07  2.828514E-10  9.442896E-09  1.597943E-12  2.298812E-12  3.090664E-17  1.729904E-19
    296  1.270317883483E-01  3.636983E-10  1.405618E-07  3.038491E-10  1.133143E-08  1.945459E-12  3.059897E-12  4.105817E-17  2.432465E-19
    297  1.275757308169E-01  3.380192E-10  1.460263E-07  3.242404E-10  1.335312E-08  2.322595E-12  3.957076E-12  5.300392E-17  3.304357E-19
    298  1.286048671531E-01  2.949404E-10  1.574149E-07  3.679531E-10  1.830195E-08  3.264027E-12  6.476509E-12  8.646663E-17  5.941922E-19
    299  1.290949488661E-01  2.764444E-10  1.634011E-07  3.915218E-10  2.132960E-08  3.850288E-12  8.221523E-12  1.095937E-16  7.893043E-19
    300  1.295345101683E-01  2.609761E-10  1.690896E-07  4.143195E-10  2.449848E-08  4.471015E-12  1.019944E-11  1.357715E-16  1.020116E-18
    301  1.303954523490E-01  2.334127E-10  1.810822E-07  4.637912E-10  3.221830E-08  6.009057E-12  1.561542E-11  2.073084E-16  1.693397E-18
    302  1.308549873199E-01  2.197736E-10  1.879183E-07  4.929308E-10  3.735136E-08  7.048755E-12  1.964915E-11  2.604875E-16  2.225847E-18
    303  1.312776310019E-01  2.078583E-10  1.944415E-07  5.214453E-10  4.281647E-08  8.168633E-12  2.429722E-11  3.216854E-16  2.865742E-18
    304  1.320787884157E-01  1.867915E-10  2.072360E-07  5.797732E-10  5.546763E-08  1.080572E-11  3.637267E-11  4.803711E-16  4.633982E-18
    305  1.327308179063E-01  1.707210E-10  2.178395E-07  6.310276E-10  6.843952E-08  1.356461E-11  5.053805E-11  6.661166E-16  6.860176E-18
    306  1.333821207310E-01  1.554467E-10  2.283573E-07  6.851364E-10  8.431884E-08  1.700564E-11  7.017912E-11  9.231518E-16  1.015517E-17
    307  1.339749669338E-01  1.422676E-10  2.376017E-07  7.362434E-10  1.016987E-07  2.084256E-11  9.445130E-11  1.240185E-15  1.449301E-17
    308  1.345530840576E-01  1.299295E-10  2.460615E-07  7.870384E-10  1.217638E-07  2.535247E-11  1.259459E-10  1.650808E-15  2.047261E-17
    309  1.351098094661E-01  1.184678E-10  2.534983E-07  8.362000E-10  1.444332E-07  3.053855E-11  1.658591E-10  2.170280E-15  2.851238E-17
    310  1.359304916944E-01  1.025944E-10  2.627819E-07  9.075197E-10  1.845066E-07  3.991727E-11  2.474505E-10  3.229844E-15  4.622959E-17
    311  1.363572082699E-01  9.479263E-11  2.666310E-07  9.432472E-10  2.088340E-07  4.572882E-11  3.037960E-10  3.960163E-15  5.928776E-17
    312  1.367788244083E-01  8.732311E-11  2.696604E-07  9.770708E-10  2.355172E-07  5.219482E-11  3.714785E-10  4.836260E-15  7.571036E-17
    313  1.375777712339E-01  7.416774E-11  2.732377E-07  1.036377E-09  2.936583E-07  6.659426E-11  5.404274E-10  7.018806E-15  1.196546E-16
    314  1.380438267916E-01  6.712102E-11  2.739306E-07  1.067363E-09  3.324484E-07  7.642055E-11  6.697836E-10  8.686580E-15  1.556962E-16
    315  1.384690951451E-01  6.101358E-11  2.735502E-07  1.092570E-09  3.712815E-07  8.641846E-11  8.129229E-10  1.052947E-14  1.976137E-16
    316  1.391087445178E-01  5.253714E-11  2.712786E-07  1.124877E-09  4.361460E-07  1.034567E-10  1.083157E-09  1.400269E-14  2.817618E-16
    317  1.397002518981E-01  4.551328E-11  2.674537E-07  1.148475E-09  5.032307E-07  1.215008E-10  1.405145E-09  1.813298E-14  3.893379E-16
    318  1.402705851668E-01  3.942486E-11  2.622087E-07  1.164881E-09  5.747090E-07  1.411706E-10  1.798107E-09  2.316440E-14  5.297327E-16
    319  1.408634912375E-01  3.374928E-11  2.551884E-07  1.174810E-09  6.565312E-07  1.642139E-10  2.314436E-09  2.976328E-14  7.271189E-16
    320  1.414089642241E-01  2.916152E-11  2.476011E-07  1.178169E-09  7.386317E-07  1.878807E-10  2.907727E-09  3.733212E-14  9.695649E-16
    321  1.419220762512E-01  2.536559E-11  2.396118E-07  1.176411E-09  8.219394E-07  2.124330E-10  3.591499E-09  4.604068E-14  1.267021E-15
    322  1.422771704232E-01  2.297689E-11  2.335424E-07  1.171884E-09  8.832337E-07  2.308272E-10  4.150568E-09  5.315147E-14  1.522888E-15
    323  1.426029315631E-01  2.096510E-11  2.276833E-07  1.165670E-09  9.421028E-07  2.487511E-10  4.734212E-09  6.056690E-14  1.801046E-15
    324  1.430135230101E-01  1.867185E-11  2.200037E-07  1.155388E-09  1.019890E-06  2.728158E-10  5.578649E-09  7.128326E-14  2.221782E-15
    325  1.434683796643E-01  1.642521E-11  2.111943E-07  1.141028E-09  1.110752E-06  3.014642E-10  6.676447E-09  8.519572E-14  2.798139E-15
    326  1.440315208021E-01  1.402035E-11  1.999181E-07  1.118968E-09  1.230159E-06  3.399750E-10  8.315196E-09  1.059300E-13  3.713600E-15
    327  1.445490332405E-01  1.211567E-11  1.891785E-07  1.094091E-09  1.346860E-06  3.785296E-10  1.015081E-08  1.291157E-13  4.808141E-15
    328  1.451370980342E-01  1.029891E-11  1.769061E-07  1.062171E-09  1.487425E-06  4.261587E-10  1.269409E-08  1.611834E-13  6.431387E-15
    329  1.457052374241E-01  8.847846E-12  1.651257E-07  1.028267E-09  1.631183E-06  4.761998E-10  1.570663E-08  1.990987E-13  8.495904E-15
    330  1.463107957421E-01  7.559259E-12  1.525739E-07  9.880705E-10  1.793096E-06  5.341459E-10  1.965972E-08  2.487611E-13  1.140909E-14
    331  1.468752132891E-01  6.574806E-12  1.411156E-07  9.481462E-10  1.951853E-06  5.925931E-10  2.417317E-08  3.053622E-13  1.498628E-14
    332  1.475510939381E-01  5.630253E-12  1.279038E-07  8.984476E-10  2.151496E-06  6.683998E-10  3.085530E-08  3.890022E-13  2.071549E-14
    333  1.481899111058E-01  4.917932E-12  1.158550E-07  8.490703E-10  2.349369E-06  7.460897E-10  3.875530E-08  4.876966E-13  2.807413E-14
    334  1.491767377555E-01  4.095601E-12  9.843562E-08  7.708208E-10  2.670924E-06  8.779084E-10  5.480621E-08  6.877415E-13  4.470293E-14
    335  1.497116139607E-01  3.760914E-12  8.970956E-08  7.284429E-10  2.852247E-06  9.553909E-10  6.593098E-08  8.260982E-13  5.738451E-14
    336  1.502421520731E-01  3.482660E-12  8.143258E-08  6.856516E-10  3.036263E-06  1.036445E-09  7.908321E-08  9.894301E-13  7.344947E-14
    337  1.509052103900E-01  3.202161E-12  7.183243E-08  6.330894E-10  3.270813E-06  1.143486E-09  9.898025E-08  1.236114E-12  9.975927E-14
    338  1.515352476696E-01  2.989152E-12  6.348601E-08  5.845728E-10  3.496954E-06  1.250907E-09  1.221265E-07  1.522584E-12  1.331087E-13
    339  1.521327102765E-01  2.819926E-12  5.613133E-08  5.389585E-10  3.712799E-06  1.357631E-09  1.487619E-07  1.851720E-12  1.747547E-13
    340  1.526678407657E-01  2.691024E-12  5.008478E-08  4.994300E-10  3.905894E-06  1.456914E-09  1.771228E-07  2.201676E-12  2.226256E-13
    341  1.532481602429E-01  2.569519E-12  4.410500E-08  4.583484E-10  4.113508E-06  1.568116E-09  2.134650E-07  2.649496E-12  2.888559E-13
    342  1.535863948111E-01  2.504980E-12  4.087246E-08  4.351729E-10  4.232951E-06  1.634413E-09  2.377190E-07  2.948034E-12  3.359019E-13
    343  1.538995751697E-01  2.447748E-12  3.800899E-08  4.139072E-10  4.342037E-06  1.696611E-09  2.625093E-07  3.252944E-12  3.861904E-13
    344  1.546020187628E-01  2.328232E-12  3.215283E-08  3.684145E-10  4.579865E-06  1.838389E-09  3.269443E-07  4.044495E-12  5.267942E-13
    345  1.552062305672E-01  2.231851E-12  2.771489E-08  3.318964E-10  4.774470E-06  1.961917E-09  3.934890E-07  4.860717E-12  6.860308E-13
    346  1.557875935888E-01  2.141040E-12  2.388732E-08  2.985733E-10  4.950146E-06  2.080920E-09  4.690313E-07  5.786053E-12  8.827686E-13
    347  1.566447447202E-01  2.007825E-12  1.900270E-08  2.531432E-10  5.182861E-06  2.253969E-09  6.043147E-07  7.440445E-12  1.274578E-12
    348  1.574294426159E-01  1.884468E-12  1.527772E-08  2.158749E-10  5.362031E-06  2.406474E-09  7.569360E-07  9.303412E-12  1.773663E-12
    349  1.581710514975E-01  1.763967E-12  1.229092E-08  1.837144E-10  5.494148E-06  2.541158E-09  9.314224E-07  1.142972E-11  2.413534E-12
    350  1.588328903187E-01  1.653985E-12  1.005176E-08  1.580429E-10  5.577237E-06  2.650643E-09  1.114267E-06  1.365439E-11  3.160750E-12
    351  1.594606073659E-01  1.547392E-12  8.247153E-09  1.360942E-10  5.621666E-06  2.742217E-09  1.313813E-06  1.607879E-11  4.063463E-12
    352  1.600565792087E-01  1.444138E-12  6.777161E-09  1.171290E-10  5.629150E-06  2.815225E-09  1.529182E-06  1.869191E-11  5.138143E-12
    353  1.607059625219E-01  1.330993E-12  5.433828E-09  9.879971E-11  5.597273E-06  2.877149E-09  1.792656E-06  2.188413E-11  6.596482E-12
    354  1.613957576202E-01  1.210916E-12  4.257732E-09  8.173464E-11  5.515100E-06  2.919601E-09  2.106347E-06  2.567888E-11  8.542829E-12
    355  1.620398820205E-01  1.099684E-12  3.353479E-09  6.774714E-11  5.391132E-06  2.934312E-09  2.431405E-06  2.960505E-11  1.080852E-11
    356  1.627691861850E-01  9.773170E-13  2.534804E-09  5.427650E-11  5.198451E-06  2.920721E-09  2.832346E-06  3.443962E-11  1.397909E-11
    357  1.634667099868E-01  8.648844E-13  1.916909E-09  4.341213E-11  4.963539E-06  2.875660E-09  3.245562E-06  3.941356E-11  1.772012E-11
    358  1.645369737572E-01  7.045076E-13  1.221669E-09  3.017163E-11  4.518738E-06  2.745941E-09  3.921040E-06  4.752652E-11  2.503855E-11
    359  1.651200899964E-01  6.248409E-13  9.474911E-10  2.453939E-11  4.243071E-06  2.647227E-09  4.299497E-06  5.206242E-11  2.992510E-11
