 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                as76          as77          as78          as79          as80          as81          as82          as83 
    180  5.987296131417E-02  1.809734E-13  3.846852E-11  2.098616E-10  2.375006E-08  1.102081E-07  2.799056E-06  2.105629E-06  1.200107E-05
    181  6.018239261751E-02  1.419822E-13  3.203657E-11  1.810893E-10  2.174222E-08  1.045730E-07  2.800988E-06  2.173661E-06  1.300846E-05
    182  6.051941164510E-02  1.084349E-13  2.611519E-11  1.534625E-10  1.965409E-08  9.830521E-08  2.790592E-06  2.240489E-06  1.414277E-05
    183  6.081686890997E-02  8.511355E-14  2.171577E-11  1.320768E-10  1.790945E-08  9.273910E-08  2.771486E-06  2.293169E-06  1.517499E-05
    184  6.107970107709E-02  6.850278E-14  1.839371E-11  1.153372E-10  1.645078E-08  8.784310E-08  2.747496E-06  2.334801E-06  1.611032E-05
    185  6.149099227918E-02  4.848309E-14  1.410597E-11  9.279517E-11  1.432933E-08  8.029625E-08  2.697694E-06  2.390611E-06  1.761531E-05
    186  6.184187848266E-02  3.587580E-14  1.118411E-11  7.666375E-11  1.267400E-08  7.401862E-08  2.644315E-06  2.429026E-06  1.893611E-05
    187  6.212841772032E-02  2.795828E-14  9.222958E-12  6.538935E-11  1.143099E-08  6.905910E-08  2.594429E-06  2.454403E-06  2.003804E-05
    188  6.241083345826E-02  2.180388E-14  7.605985E-12  5.575464E-11  1.029939E-08  6.434095E-08  2.540375E-06  2.474240E-06  2.114301E-05
    189  6.286334795077E-02  1.455675E-14  5.554776E-12  4.296496E-11  8.672056E-09  5.717115E-08  2.445065E-06  2.495557E-06  2.294828E-05
    190  6.324448148531E-02  1.030405E-14  4.241718E-12  3.433498E-11  7.468671E-09  5.153114E-08  2.357855E-06  2.503785E-06  2.449710E-05
    191  6.354755735680E-02  7.795507E-15  3.410100E-12  2.862491E-11  6.610852E-09  4.730145E-08  2.284468E-06  2.503821E-06  2.574263E-05
    192  6.382753282149E-02  6.006833E-15  2.780077E-12  2.413639E-11  5.892512E-09  4.360661E-08  2.214217E-06  2.499032E-06  2.690194E-05
    193  6.429792763326E-02  3.855664E-15  1.962363E-12  1.803457E-11  4.834627E-09  3.787002E-08  2.092389E-06  2.481282E-06  2.886328E-05
    194  6.470641913937E-02  2.609735E-15  1.442870E-12  1.393582E-11  4.052981E-09  3.336054E-08  1.984042E-06  2.456566E-06  3.057331E-05
    195  6.514351188605E-02  1.709793E-15  1.033115E-12  1.052609E-11  3.340962E-09  2.900409E-08  1.866839E-06  2.421212E-06  3.240141E-05
    196  6.551961572666E-02  1.181657E-15  7.711981E-13  8.229574E-12  2.817578E-09  2.561343E-08  1.765433E-06  2.383429E-06  3.396380E-05
    197  6.614173306661E-02  6.352267E-16  4.713219E-13  5.432385E-12  2.109549E-09  2.070385E-08  1.599195E-06  2.308021E-06  3.651183E-05
    198  6.666431851744E-02  3.741210E-16  3.093026E-13  3.805143E-12  1.643196E-09  1.720513E-08  1.463049E-06  2.234083E-06  3.860167E-05
    199  6.714973898932E-02  2.273552E-16  2.078977E-13  2.718348E-12  1.295952E-09  1.441440E-08  1.340714E-06  2.158051E-06  4.048666E-05
    200  6.763365269933E-02  1.371936E-16  1.388740E-13  1.930455E-12  1.016674E-09  1.201482E-08  1.222966E-06  2.075374E-06  4.229181E-05
    201  6.810748363549E-02  8.316522E-17  9.302923E-14  1.373558E-12  7.977274E-10  1.000680E-08  1.113011E-06  1.989662E-06  4.398030E-05
    202  6.886988901479E-02  3.673547E-17  4.829012E-14  7.862453E-13  5.347708E-10  7.388385E-09  9.484480E-07  1.844589E-06  4.650559E-05
    203  6.932442343830E-02  2.238917E-17  3.242684E-14  5.599300E-13  4.187298E-10  6.130506E-09  8.577449E-07  1.754795E-06  4.787803E-05
    204  6.977291475786E-02  1.364635E-17  2.176607E-14  3.984501E-13  3.274040E-10  5.077279E-09  7.738010E-07  1.664589E-06  4.912067E-05
    205  7.051837306122E-02  5.928515E-18  1.110762E-14  2.242283E-13  2.155893E-10  3.680863E-09  6.470886E-07  1.514011E-06  5.092888E-05
    206  7.120724846930E-02  2.708350E-18  5.894039E-15  1.303529E-13  1.450418E-10  2.708466E-09  5.438117E-07  1.375967E-06  5.228500E-05
    207  7.185571854523E-02  1.278135E-18  3.207403E-15  7.735871E-14  9.888760E-11  2.010460E-09  4.579963E-07  1.248207E-06  5.325029E-05
    208  7.250556240022E-02  5.961768E-19  1.726581E-15  4.545616E-14  6.680894E-11  1.479908E-09  3.828468E-07  1.124634E-06  5.391186E-05
    209  7.308358088908E-02  2.996970E-19  9.866898E-16  2.810042E-14  4.678902E-11  1.119177E-09  3.244205E-07  1.019207E-06  5.423149E-05
    210  7.365083251161E-02  1.509293E-19  5.643360E-16  1.737163E-14  3.272952E-11  8.446293E-10  2.740367E-07  9.200126E-07  5.427726E-05
    211  7.420607479025E-02  7.653903E-20  3.242783E-16  1.077741E-14  2.292474E-11  6.375131E-10  2.310620E-07  8.281463E-07  5.407715E-05
    212  7.477269193766E-02  3.799590E-20  1.829236E-16  6.577770E-15  1.584011E-11  4.756085E-10  1.930859E-07  7.400809E-07  5.362385E-05
    213  7.532671922740E-02  1.893962E-20  1.034733E-16  4.021310E-15  1.094677E-11  3.544813E-10  1.609685E-07  6.591477E-07  5.292016E-05
    214  7.590819975934E-02  9.033132E-21  5.640045E-17  2.379624E-15  7.371561E-12  2.585348E-10  1.321251E-07  5.801664E-07  5.190409E-05
    215  7.648106882397E-02  4.318858E-21  3.076277E-17  1.408149E-15  4.955775E-12  1.881052E-10  1.080456E-07  5.084325E-07  5.062744E-05
    216  7.706864365518E-02  2.001820E-21  1.633796E-17  8.135826E-16  3.266558E-12  1.345340E-10  8.719052E-08  4.406989E-07  4.901503E-05
    217  7.765097184480E-02  9.211128E-22  8.615614E-18  4.667427E-16  2.137697E-12  9.551681E-11  6.983729E-08  3.790910E-07  4.708448E-05
    218  7.824188421090E-02  4.139229E-22  4.446733E-18  2.625476E-16  1.374703E-12  6.675013E-11  5.518059E-08  3.221602E-07  4.477696E-05
    219  7.883216312169E-02  1.833612E-22  2.263109E-18  1.457010E-16  8.724965E-13  4.605720E-11  4.307065E-08  2.705620E-07  4.210255E-05
    220  7.934760137230E-02  8.846908E-23  1.234594E-18  8.578482E-17  5.783143E-13  3.285702E-11  3.425496E-08  2.294930E-07  3.944671E-05
    221  7.991019390762E-02  3.927097E-23  6.267446E-19  4.735393E-17  3.633893E-13  2.237994E-11  2.628155E-08  1.889645E-07  3.621980E-05
    222  8.044081450283E-02  1.793576E-23  3.248376E-19  2.657345E-17  2.304538E-13  1.532019E-11  2.013458E-08  1.547982E-07  3.289346E-05
    223  8.103419684334E-02  7.262051E-24  1.517050E-19  1.357298E-17  1.351372E-13  9.791391E-12  1.461185E-08  1.211414E-07  2.891547E-05
    224  8.158988408622E-02  3.030605E-24  7.242659E-20  7.052106E-18  7.996771E-14  6.283842E-12  1.056998E-08  9.408825E-08  2.505703E-05
    225  8.219791245697E-02  1.132426E-24  3.134271E-20  3.349768E-18  4.380071E-14  3.763130E-12  7.218318E-09  6.948208E-08  2.086788E-05
    226  8.273529679330E-02  4.620927E-25  1.456090E-20  1.690656E-18  2.508973E-14  2.333654E-12  5.031023E-09  5.191795E-08  1.735222E-05
    227  8.327310875316E-02  1.835558E-25  6.591387E-21  8.321282E-19  1.403420E-14  1.414130E-12  3.430411E-09  3.797222E-08  1.413647E-05
    228  8.381967664174E-02  7.046358E-26  2.886333E-21  3.969415E-19  7.625323E-15  8.338032E-13  2.281068E-09  2.712583E-08  1.127253E-05
    229  8.442137901789E-02  2.414298E-26  1.140626E-21  1.724722E-19  3.823927E-15  4.577287E-13  1.429894E-09  1.840838E-08  8.637786E-06
    230  8.496109010092E-02  9.085966E-27  4.871449E-22  8.026166E-20  2.027206E-15  2.633677E-13  9.281477E-10  1.283816E-08  6.725598E-06
    231  8.556251684447E-02  3.042613E-27  1.867565E-22  3.388256E-20  9.897951E-16  1.409505E-13  5.684299E-10  8.521460E-09  5.049773E-06
    232  8.609514523980E-02  1.160583E-27  7.955063E-23  1.572536E-20  5.224837E-16  8.073877E-14  3.670026E-10  5.910736E-09  3.907968E-06
    233  8.668730402486E-02  4.015797E-28  3.069031E-23  6.680256E-21  2.563535E-16  4.341069E-14  2.256611E-10  3.938172E-09  2.943643E-06
    234  8.725638446658E-02  1.484206E-28  1.230481E-23  2.939409E-21  1.296176E-16  2.398330E-14  1.419848E-10  2.678177E-09  2.254346E-06
    235  8.784892152766E-02  5.493398E-29  4.791855E-24  1.261937E-21  6.427220E-17  1.304847E-14  8.847580E-11  1.810412E-09  1.725218E-06
    236  8.837914431516E-02  2.363893E-29  2.081510E-24  5.984492E-22  3.465441E-17  7.648621E-15  5.858847E-11  1.290050E-09  1.374387E-06
    237  8.927467123273E-02  6.311059E-30  5.202069E-25  1.738989E-22  1.250519E-17  3.182355E-15  3.002843E-11  7.492164E-10  9.657306E-07
    238  9.009385267910E-02  2.127458E-30  1.526213E-25  5.846645E-23  5.095190E-18  1.478646E-15  1.689475E-11  4.730489E-10  7.263779E-07
    239  9.088007009323E-02  1.000000E-30  4.822895E-26  2.110826E-23  2.205746E-18  7.273382E-16  1.001208E-11  3.135112E-10  5.706503E-07
    240  9.160938796651E-02  1.000000E-30  1.706872E-26  8.447184E-24  1.034844E-18  3.842658E-16  6.290688E-12  2.187042E-10  4.664948E-07
    241  9.231864750676E-02  1.000000E-30  6.324752E-27  3.526152E-24  5.000430E-19  2.086708E-16  4.047258E-12  1.559000E-10  3.883309E-07
    242  9.335415502949E-02  1.000000E-30  1.497594E-27  9.977536E-25  1.715631E-19  8.503794E-17  2.118892E-12  9.495454E-11  2.974417E-07
    243  9.429165011748E-02  1.000000E-30  4.115682E-28  3.206507E-25  6.309762E-20  3.661306E-17  1.145854E-12  5.897325E-11  2.276480E-07
    244  9.514750284226E-02  1.000000E-30  1.261057E-28  1.135167E-25  2.392951E-20  1.605451E-17  6.201572E-13  3.627140E-11  1.698366E-07
    245  9.592869681963E-02  1.000000E-30  4.355091E-29  4.463111E-26  9.295466E-21  7.126652E-18  3.333755E-13  2.193181E-11  1.225441E-07
    246  9.638259128200E-02  1.000000E-30  2.368091E-29  2.619809E-26  5.183836E-21  4.297010E-18  2.249114E-13  1.585345E-11  9.829966E-08
    247  9.686466198075E-02  1.000000E-30  1.260441E-29  1.512977E-26  2.717322E-21  2.447470E-18  1.442419E-13  1.094425E-11  7.581895E-08
    248  9.745016881397E-02  1.000000E-30  6.029639E-30  7.999080E-27  1.203194E-21  1.198609E-18  8.142470E-14  6.759174E-12  5.358936E-08
    249  9.798964068785E-02  1.000000E-30  3.137403E-30  4.574667E-27  5.564776E-22  6.081603E-19  4.696529E-14  4.237635E-12  3.806485E-08
    250  9.892639389759E-02  1.000000E-30  1.067339E-30  1.816734E-27  1.448882E-22  1.858560E-19  1.777312E-14  1.856065E-12  2.076645E-08
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  8.116479E-28  4.567163E-23  6.753482E-20  7.700667E-15  9.195860E-13  1.256706E-08
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  3.860961E-28  1.726349E-23  2.909833E-20  3.854189E-15  5.215436E-13  8.595287E-09
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.896440E-28  7.511870E-24  1.435003E-20  2.175236E-15  3.317313E-13  6.533678E-09
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  9.874237E-29  3.760929E-24  8.062218E-21  1.381648E-15  2.349209E-13  5.440447E-09
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  5.334361E-29  2.049480E-24  4.898860E-21  9.446802E-16  1.777235E-13  4.786208E-09
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  2.714619E-29  1.088869E-24  2.932534E-21  6.449214E-16  1.353666E-13  4.289128E-09
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.382431E-29  5.914923E-25  1.793027E-21  4.502653E-16  1.052157E-13  3.909501E-09
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  7.205509E-30  3.319432E-25  1.126080E-21  3.214338E-16  8.313523E-14  3.592504E-09
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  3.725154E-30  1.862122E-25  7.066227E-22  2.291877E-16  6.555243E-14  3.287958E-09
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.962788E-30  1.065218E-25  4.497938E-22  1.647038E-16  5.182772E-14  2.993357E-09
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.014222E-30  5.994713E-26  2.817654E-22  1.165518E-16  4.035688E-14  2.686589E-09
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.265980E-26  1.713707E-22  8.023785E-17  3.064435E-14  2.358351E-09
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.775107E-26  1.036276E-22  5.462832E-17  2.294088E-14  2.030174E-09
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.345630E-27  6.076266E-23  3.606672E-17  1.666207E-14  1.698024E-09
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.004856E-27  3.595062E-23  2.379294E-17  1.200914E-14  1.394988E-09
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.353602E-27  1.894573E-23  1.417454E-17  7.915447E-15  1.066929E-09
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.134825E-27  1.013272E-23  8.459381E-18  5.176933E-15  7.982152E-10
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.395198E-28  5.317438E-24  4.924761E-18  3.288679E-15  5.768562E-10
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.170462E-28  2.392861E-24  2.490139E-18  1.836461E-15  3.728147E-10
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.174281E-29  8.962163E-25  1.060027E-18  8.733173E-16  2.084719E-10
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.405790E-29  3.369930E-25  4.471128E-19  4.073292E-16  1.127403E-10
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.910358E-30  1.235283E-25  1.826979E-19  1.832942E-16  5.845402E-11
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.309682E-30  4.042710E-26  6.705636E-20  7.463179E-17  2.769897E-11
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.265096E-26  2.364613E-20  2.939375E-17  1.281863E-11
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.644624E-27  9.675759E-21  1.332488E-17  6.753976E-12
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.654370E-27  3.878998E-21  5.985052E-18  3.581237E-12
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.818448E-28  1.774221E-21  3.031398E-18  2.103050E-12
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.462613E-28  4.567368E-22  9.358073E-19  8.460602E-13
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.044535E-29  2.087793E-22  4.751291E-19  5.007989E-13
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.521617E-29  9.619267E-23  2.431759E-19  2.984114E-13
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.518598E-30  2.885526E-23  8.596194E-20  1.339191E-13
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.089878E-30  1.477494E-23  4.821031E-20  8.573548E-14
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.486289E-30  7.630708E-24  2.725588E-20  5.520042E-14
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.251525E-24  9.513922E-21  2.456318E-14
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.293516E-25  3.593823E-21  1.159641E-14
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.532820E-25  1.443364E-21  5.744245E-15
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.314239E-26  6.090936E-22  2.957974E-15
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.578360E-26  2.667561E-22  1.565468E-15
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.447410E-26  1.219885E-22  8.573340E-16
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.514149E-27  6.101547E-23  5.033031E-16
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.029394E-27  3.125828E-23  3.007457E-16
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.325202E-27  1.502568E-23  1.710042E-16
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.407435E-28  7.751168E-24  1.028517E-16
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.990078E-28  3.732015E-24  5.862821E-17
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.542839E-28  1.859587E-24  3.426603E-17
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.137842E-29  8.429541E-25  1.862811E-17
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.186053E-29  4.172107E-25  1.082966E-17
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.882616E-29  1.120744E-25  3.898080E-18
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.355644E-29  6.021063E-26  2.392221E-18
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.006751E-29  3.473362E-26  1.544316E-18
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.505917E-29  1.225078E-26  6.551214E-19
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.299491E-29  7.182794E-27  4.127137E-19
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.133521E-29  4.494579E-27  2.690018E-19
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.704090E-30  2.015672E-27  1.184476E-19
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.983203E-30  1.159872E-27  5.990436E-20
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.556366E-30  7.343983E-28  2.983283E-20
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.485131E-30  5.223173E-28  1.561904E-20
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.615790E-30  3.939014E-28  8.201069E-21
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.916124E-30  3.096016E-28  4.356615E-21
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.090602E-30  2.245518E-28  1.691320E-21
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.766129E-30  1.916293E-28  1.029049E-21
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.477072E-30  1.641828E-28  6.272505E-22
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.028277E-30  1.229642E-28  2.453515E-22
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.039666E-28  1.422614E-22
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.911216E-29  8.650376E-23
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.055931E-29  4.110648E-23
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.678035E-29  2.082933E-23
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.595602E-29  1.088990E-23
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.678020E-29  5.580733E-24
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.991534E-29  3.044944E-24
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.459397E-29  1.737852E-24
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.144421E-29  1.182580E-24
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.889245E-29  8.339768E-25
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.608655E-29  5.408428E-25
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.344439E-29  3.385934E-25
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.074028E-29  1.934881E-25
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.709963E-30  1.183751E-25
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.843244E-30  7.047672E-26
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.404626E-30  4.484423E-26
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.180823E-30  2.929586E-26
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.277019E-30  2.080072E-26
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.432275E-30  1.467804E-26
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.823131E-30  1.105109E-26
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.144751E-30  7.530228E-27
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.208379E-27
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.140861E-27
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.064538E-27
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.243599E-27
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.604049E-27
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.128926E-27
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.701866E-27
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.489366E-27
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.312915E-27
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.826137E-28
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.604239E-28
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.898232E-28
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.005254E-28
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.780171E-28
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.946180E-28
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.406017E-28
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.026251E-28
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.560254E-29
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.385181E-29
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.731475E-29
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.630298E-29
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.753188E-29
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.182948E-29
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.136294E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.502876E-30
