 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                hg205         hg206         hg207         hg208         hg209         hg210         hg211         hg212
    360  1.656939516385E-01  1.000000E-30  5.639046E-30  1.751740E-30  4.988043E-30  1.526823E-30  2.425377E-30  1.000000E-30  1.538738E-30
    361  1.664404283242E-01  1.000000E-30  7.572723E-30  2.306284E-30  6.567199E-30  1.925015E-30  3.277384E-30  1.062816E-30  1.950331E-30
    362  1.671401020014E-01  1.000000E-30  6.911853E-30  2.044291E-30  6.056969E-30  1.781483E-30  3.004543E-30  1.000000E-30  1.818263E-30
    363  1.682228463170E-01  1.000000E-30  1.052048E-29  3.096228E-30  9.150633E-30  2.651508E-30  4.652211E-30  1.456233E-30  2.897864E-30
    364  1.688914277275E-01  1.000000E-30  6.311897E-30  1.848960E-30  5.612955E-30  1.611276E-30  2.808140E-30  1.000000E-30  1.674079E-30
    365  1.695862681704E-01  1.000000E-30  6.161112E-30  1.855016E-30  5.423030E-30  1.616512E-30  2.697109E-30  1.000000E-30  1.690421E-30
    366  1.708796298676E-01  1.000000E-30  1.169289E-29  3.280908E-30  1.045650E-29  2.810152E-30  4.909552E-30  1.577003E-30  3.151152E-30
    367  1.720689125062E-01  1.000000E-30  9.956004E-30  2.980077E-30  9.156913E-30  2.747944E-30  4.269273E-30  1.385903E-30  2.746520E-30
    368  1.730357271347E-01  1.000000E-30  8.152533E-30  2.525675E-30  7.162276E-30  2.026265E-30  3.488868E-30  1.113755E-30  2.044523E-30
    369  1.739185931198E-01  1.000000E-30  7.297706E-30  2.037414E-30  6.444358E-30  1.776684E-30  3.103839E-30  1.000000E-30  1.940904E-30
    370  1.748109107026E-01  1.000000E-30  7.102086E-30  2.034802E-30  6.539497E-30  1.774993E-30  3.201277E-30  1.000000E-30  1.958241E-30
    371  1.757092013639E-01  1.000000E-30  7.046180E-30  1.947855E-30  6.247570E-30  1.699570E-30  3.113824E-30  1.000000E-30  1.892972E-30
    372  1.765567714958E-01  1.000000E-30  6.074393E-30  1.770055E-30  5.460128E-30  1.544956E-30  2.758346E-30  1.000000E-30  1.737624E-30
    373  1.775373762473E-01  1.000000E-30  7.194075E-30  1.969617E-30  6.308171E-30  1.719661E-30  3.349815E-30  1.000000E-30  1.952268E-30
    374  1.784803688374E-01  1.000000E-30  6.373601E-30  1.833351E-30  5.751004E-30  1.601452E-30  3.092310E-30  1.000000E-30  1.838090E-30
    375  1.795112536071E-01  1.000000E-30  7.022221E-30  1.926229E-30  6.193614E-30  1.683332E-30  3.388880E-30  1.000000E-30  1.952555E-30
    376  1.804824008025E-01  1.000000E-30  6.140456E-30  1.754983E-30  5.584008E-30  1.534588E-30  2.927873E-30  1.000000E-30  1.800873E-30
    377  1.815169070317E-01  1.000000E-30  6.460234E-30  1.796782E-30  5.786037E-30  1.571987E-30  3.189550E-30  1.000000E-30  1.865111E-30
    378  1.825428215499E-01  1.000000E-30  6.510194E-30  1.736134E-30  5.982486E-30  1.520028E-30  2.989849E-30  1.000000E-30  1.825251E-30
    379  1.841355644659E-01  1.000000E-30  9.655877E-30  2.613068E-30  8.868008E-30  2.367461E-30  4.679453E-30  1.215691E-30  2.911341E-30
    380  1.856860183354E-01  1.000000E-30  8.953322E-30  2.562068E-30  8.324800E-30  2.137018E-30  4.095657E-30  1.122879E-30  2.640009E-30
    381  1.870847965371E-01  1.000000E-30  7.594406E-30  2.005709E-30  7.060910E-30  1.761192E-30  3.521561E-30  1.000000E-30  1.981866E-30
    382  1.883699545972E-01  1.000000E-30  6.891934E-30  1.772587E-30  6.670390E-30  1.558472E-30  3.022901E-30  1.000000E-30  1.994859E-30
    383  1.895671856375E-01  1.000000E-30  6.431375E-30  1.593943E-30  5.745470E-30  1.403072E-30  3.126718E-30  1.000000E-30  1.823375E-30
    384  1.907324824205E-01  1.000000E-30  5.747151E-30  1.444951E-30  5.470626E-30  1.273183E-30  2.834056E-30  1.000000E-30  1.676563E-30
    385  1.917913284253E-01  1.000000E-30  4.937771E-30  1.270563E-30  4.525955E-30  1.120895E-30  2.197460E-30  1.000000E-30  1.496426E-30
    386  1.928179034582E-01  1.000000E-30  4.713275E-30  1.160962E-30  4.493886E-30  1.025046E-30  2.137509E-30  1.000000E-30  1.384185E-30
    387  1.939781308337E-01  1.000000E-30  5.084470E-30  1.271231E-30  4.726494E-30  1.123710E-30  2.202957E-30  1.000000E-30  1.535901E-30
    388  1.950365569225E-01  1.000000E-30  4.524312E-30  1.094618E-30  4.272685E-30  1.000000E-30  2.054544E-30  1.000000E-30  1.340915E-30
    389  1.963061656501E-01  1.000000E-30  5.138098E-30  1.261433E-30  4.798941E-30  1.117624E-30  2.328227E-30  1.000000E-30  1.566152E-30
    390  1.975160386553E-01  1.000000E-30  4.781967E-30  1.124753E-30  4.579155E-30  1.000000E-30  2.198090E-30  1.000000E-30  1.417540E-30
    391  1.988970783448E-01  1.000000E-30  4.986127E-30  1.229752E-30  4.726336E-30  1.092548E-30  2.284631E-30  1.000000E-30  1.573937E-30
    392  2.001908516564E-01  1.000000E-30  4.319504E-30  1.100744E-30  4.300271E-30  1.000000E-30  2.425765E-30  1.000000E-30  1.433812E-30
    393  2.023233395230E-01  1.000000E-30  6.705760E-30  1.636443E-30  6.619449E-30  1.458395E-30  3.843397E-30  1.000000E-30  1.773703E-30
    394  2.035207364909E-01  1.000000E-30  3.509908E-30  1.000000E-30  3.482869E-30  1.000000E-30  1.831443E-30  1.000000E-30  1.225456E-30
    395  2.047171141817E-01  1.000000E-30  3.490560E-30  1.000000E-30  3.447782E-30  1.000000E-30  1.693106E-30  1.000000E-30  1.136090E-30
    396  2.061861175315E-01  1.000000E-30  4.276766E-30  1.000000E-30  4.284649E-30  1.000000E-30  2.006885E-30  1.000000E-30  1.352119E-30
    397  2.075162532616E-01  1.000000E-30  3.807989E-30  1.000000E-30  3.802396E-30  1.000000E-30  1.923105E-30  1.000000E-30  1.304136E-30
    398  2.088103947538E-01  1.000000E-30  3.421793E-30  1.000000E-30  3.468718E-30  1.000000E-30  1.661315E-30  1.000000E-30  1.129983E-30
    399  2.102374295066E-01  1.000000E-30  3.757303E-30  1.000000E-30  3.756547E-30  1.000000E-30  1.879491E-30  1.000000E-30  1.285256E-30
    400  2.116254943500E-01  1.000000E-30  3.365054E-30  1.000000E-30  3.381965E-30  1.000000E-30  1.608662E-30  1.000000E-30  1.103844E-30
    401  2.137594200207E-01  1.000000E-30  4.297849E-30  1.029841E-30  4.285505E-30  1.000000E-30  2.169719E-30  1.000000E-30  1.559745E-30
    402  2.149968302441E-01  1.000000E-30  2.558223E-30  1.000000E-30  2.549952E-30  1.000000E-30  1.332538E-30  1.000000E-30  1.000000E-30
    403  2.163578604848E-01  1.000000E-30  2.534748E-30  1.000000E-30  2.630455E-30  1.000000E-30  1.267436E-30  1.000000E-30  1.000000E-30
    404  2.188327022992E-01  1.000000E-30  3.976506E-30  1.000000E-30  3.937658E-30  1.000000E-30  2.512436E-30  1.000000E-30  1.506066E-30
    405  2.210861741802E-01  1.000000E-30  3.597245E-30  1.000000E-30  3.689680E-30  1.000000E-30  1.874328E-30  1.000000E-30  1.324231E-30
    406  2.231360986547E-01  1.000000E-30  2.839186E-30  1.000000E-30  2.796555E-30  1.000000E-30  1.489524E-30  1.000000E-30  1.060257E-30
    407  2.249661932162E-01  1.000000E-30  2.614656E-30  1.000000E-30  2.738756E-30  1.000000E-30  1.290135E-30  1.000000E-30  1.000000E-30
    408  2.266023391923E-01  1.000000E-30  2.013643E-30  1.000000E-30  2.091054E-30  1.000000E-30  1.144349E-30  1.000000E-30  1.000000E-30
    409  2.291569547831E-01  1.000000E-30  2.934555E-30  1.000000E-30  2.811528E-30  1.000000E-30  1.607712E-30  1.000000E-30  1.167786E-30
    410  2.305971902523E-01  1.000000E-30  1.685198E-30  1.000000E-30  1.774553E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    411  2.319348711247E-01  1.000000E-30  1.281575E-30  1.000000E-30  1.349933E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    412  2.335360820165E-01  1.000000E-30  1.642743E-30  1.000000E-30  1.739326E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    413  2.351317971316E-01  1.000000E-30  1.588014E-30  1.000000E-30  1.688789E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    414  2.376293164755E-01  1.000000E-30  2.261264E-30  1.000000E-30  2.871999E-30  1.000000E-30  1.346207E-30  1.000000E-30  1.007347E-30
    415  2.399259738388E-01  1.000000E-30  2.163456E-30  1.000000E-30  2.314145E-30  1.000000E-30  1.303330E-30  1.000000E-30  1.000000E-30
    416  2.420046682363E-01  1.000000E-30  1.552934E-30  1.000000E-30  1.667930E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    417  2.451201276448E-01  1.000000E-30  2.196287E-30  1.000000E-30  2.357058E-30  1.000000E-30  1.338995E-30  1.000000E-30  1.022279E-30
    418  2.467564269033E-01  1.000000E-30  1.475900E-30  1.000000E-30  1.610596E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    419  2.483354027874E-01  1.000000E-30  1.498906E-30  1.000000E-30  1.641206E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    420  2.499258654919E-01  1.000000E-30  1.525947E-30  1.000000E-30  1.674383E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    421  2.515152656983E-01  1.000000E-30  1.056506E-30  1.000000E-30  1.154544E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    422  2.542060864984E-01  1.000000E-30  2.319043E-30  1.000000E-30  2.527567E-30  1.000000E-30  1.442504E-30  1.000000E-30  1.120917E-30
    423  2.556901221114E-01  1.000000E-30  1.726065E-30  1.000000E-30  1.907864E-30  1.000000E-30  1.091329E-30  1.000000E-30  1.000000E-30
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    425  2.598984391343E-01  1.000000E-30  1.848437E-30  1.000000E-30  2.017375E-30  1.000000E-30  1.155145E-30  1.000000E-30  1.000000E-30
    426  2.622653138568E-01  1.000000E-30  1.908485E-30  1.000000E-30  2.093610E-30  1.000000E-30  1.195532E-30  1.000000E-30  1.000000E-30
    427  2.644885215151E-01  1.000000E-30  2.023837E-30  1.000000E-30  2.223695E-30  1.000000E-30  1.266672E-30  1.000000E-30  1.000000E-30
    428  2.667229470066E-01  1.000000E-30  2.157953E-30  1.000000E-30  2.370131E-30  1.000000E-30  1.346590E-30  1.000000E-30  1.060383E-30
    429  2.687894382327E-01  1.000000E-30  1.641316E-30  1.000000E-30  1.799526E-30  1.000000E-30  1.021609E-30  1.000000E-30  1.000000E-30
    430  2.709436570286E-01  1.000000E-30  1.775451E-30  1.000000E-30  1.944054E-30  1.000000E-30  1.100073E-30  1.000000E-30  1.000000E-30
    431  2.728595154549E-01  1.000000E-30  1.818193E-30  1.000000E-30  1.994912E-30  1.000000E-30  1.126115E-30  1.000000E-30  1.000000E-30
    432  2.763050324764E-01  1.000000E-30  4.666109E-30  1.000000E-30  4.875207E-30  1.000000E-30  2.726310E-30  1.000000E-30  1.981720E-30
    433  2.797281875476E-01  1.000000E-30  5.242082E-30  1.000000E-30  5.639957E-30  1.000000E-30  2.955669E-30  1.000000E-30  2.197362E-30
    434  2.831107064370E-01  1.000000E-30  5.613826E-30  1.000000E-30  5.817425E-30  1.000000E-30  3.245504E-30  1.000000E-30  2.427066E-30
    435  2.863632962154E-01  1.000000E-30  5.894331E-30  1.030814E-30  7.222042E-30  1.000000E-30  3.456495E-30  1.000000E-30  3.292214E-30
    436  2.894106333807E-01  1.000000E-30  4.746657E-30  1.000000E-30  5.296498E-30  1.000000E-30  3.173094E-30  1.000000E-30  2.081943E-30
    437  2.941185503109E-01  1.000000E-30  8.326548E-30  1.271731E-30  8.950252E-30  1.214803E-30  3.694197E-30  1.000000E-30  3.828751E-30
    438  2.983685787405E-01  1.000000E-30  9.525782E-30  1.365755E-30  9.654320E-30  1.304127E-30  5.290047E-30  1.000000E-30  3.320103E-30
    439  3.021949729112E-01  1.000000E-30  1.014855E-29  1.467250E-30  9.654978E-30  1.399922E-30  5.548166E-30  1.000000E-30  4.532820E-30
    440  3.059150641439E-01  1.000000E-30  9.999059E-30  1.582263E-30  1.069015E-29  1.506017E-30  5.867225E-30  1.000000E-30  4.928640E-30
    441  3.094680949786E-01  1.000000E-30  1.093962E-29  1.701111E-30  1.256532E-29  1.616293E-30  6.866879E-30  1.069616E-30  5.073213E-30
    442  3.127856926026E-01  1.000000E-30  9.030485E-30  1.299085E-30  9.131975E-30  1.236294E-30  4.768338E-30  1.000000E-30  3.534744E-30
    443  3.178598433803E-01  1.000000E-30  1.522769E-29  1.987779E-30  1.437668E-29  1.881926E-30  8.058214E-30  1.253425E-30  6.093230E-30
    444  3.224504526026E-01  1.000000E-30  1.806322E-29  2.119627E-30  1.681979E-29  2.001907E-30  8.788541E-30  1.329213E-30  6.570366E-30
    445  3.266870398371E-01  1.000000E-30  1.948835E-29  2.277308E-30  1.790168E-29  2.144782E-30  9.555572E-30  1.420778E-30  6.569855E-30
    446  3.305577136787E-01  1.000000E-30  1.116699E-29  1.723700E-30  1.260524E-29  1.621346E-30  6.510665E-30  1.081186E-30  5.171447E-30
    447  3.362681054783E-01  1.000000E-30  1.949262E-29  3.087558E-30  1.974746E-29  3.363880E-30  1.023015E-29  1.602953E-30  8.080434E-30
    448  3.414589872690E-01  1.000000E-30  2.040890E-29  3.467300E-30  2.012580E-29  3.406549E-30  9.934257E-30  1.707642E-30  9.120313E-30
    449  3.462773530350E-01  1.000000E-30  2.314334E-29  3.693433E-30  2.319493E-29  2.804429E-30  1.142476E-29  1.833765E-30  9.711275E-30
    450  3.508856189623E-01  1.000000E-30  2.648715E-29  3.506584E-30  2.612613E-29  3.846700E-30  1.244249E-29  1.976400E-30  1.008462E-29
    451  3.552628710565E-01  1.000000E-30  3.041899E-29  4.327213E-30  2.961477E-29  3.346376E-30  1.373897E-29  2.152511E-30  1.027499E-29
    452  3.595141079779E-01  1.000000E-30  3.437411E-29  4.170723E-30  3.311331E-29  4.338725E-30  1.466154E-29  2.335125E-30  1.104209E-29
    453  3.636744849418E-01  1.000000E-30  3.863186E-29  5.118821E-30  3.650687E-29  4.104654E-30  1.570938E-29  2.535456E-30  1.228170E-29
    454  3.676260234901E-01  1.097067E-30  4.425415E-29  5.218313E-30  4.063322E-29  4.933749E-30  1.717265E-29  2.811187E-30  1.383390E-29
    455  3.714655117309E-01  1.201085E-30  4.926841E-29  5.951385E-30  4.494711E-29  5.412415E-30  1.962388E-29  3.614717E-30  1.456700E-29
    456  3.752653942304E-01  1.000000E-30  2.857861E-29  3.094954E-30  2.593304E-29  2.726629E-30  1.046657E-29  1.794136E-30  8.549666E-30
    457  3.809506426681E-01  1.101138E-30  4.611319E-29  5.747495E-30  4.158824E-29  4.861838E-30  1.753401E-29  2.723747E-30  1.344883E-29
    458  3.865190953769E-01  1.213652E-30  5.252276E-29  6.500394E-30  4.810586E-29  5.308377E-30  1.911422E-29  3.708998E-30  1.531442E-29
    459  3.928522091207E-01  1.220120E-30  5.309507E-29  6.880923E-30  4.923930E-29  5.074736E-30  1.951211E-29  3.005901E-30  1.552561E-29
    460  3.991093841216E-01  1.359720E-30  6.310898E-29  6.409260E-30  5.776156E-29  6.544678E-30  2.125163E-29  3.554668E-30  1.807609E-29
    461  4.054183851758E-01  1.000000E-30  2.878457E-29  3.032487E-30  2.630808E-29  2.754232E-30  1.283556E-29  1.836572E-30  8.615201E-30
    462  4.147392755742E-01  1.183317E-30  5.160011E-29  6.623607E-30  5.043353E-29  4.812786E-30  2.157711E-29  2.773461E-30  1.435464E-29
    463  4.232199499949E-01  1.502033E-30  7.334111E-29  7.756652E-30  6.829857E-29  7.818854E-30  2.758335E-29  4.020812E-30  2.226723E-29
    464  4.316976825025E-01  1.000000E-30  2.862082E-29  2.739250E-30  3.095872E-29  2.462025E-30  1.105538E-29  1.661946E-30  9.698398E-30
    465  4.393401554526E-01  2.379521E-30  1.277179E-28  1.367649E-29  1.240489E-28  1.299837E-29  5.300569E-29  8.429283E-30  4.161278E-29
    466  4.465935084243E-01  1.274642E-30  6.120271E-29  6.776819E-30  6.487926E-29  6.067800E-30  2.834068E-29  3.216175E-30  2.180159E-29
    467  4.537106765818E-01  1.538827E-30  8.067287E-29  7.554825E-30  8.515781E-29  7.325926E-30  3.766093E-29  4.573204E-30  2.936656E-29
    468  4.602314649238E-01  2.035482E-30  1.125447E-28  1.157825E-29  1.172440E-28  1.090926E-29  5.524964E-29  7.373394E-30  4.483597E-29
    469  4.709552966107E-01  2.937253E-30  1.838108E-28  1.843464E-29  2.028219E-28  1.873283E-29  1.048638E-28  1.312650E-29  8.691001E-29
    470  4.769745726746E-01  3.294543E-30  1.902851E-28  1.896021E-29  2.188892E-28  1.965665E-29  1.181819E-28  1.394135E-29  1.055271E-28
    471  4.828178172001E-01  4.012273E-30  2.267306E-28  2.319011E-29  2.759212E-28  2.463497E-29  1.547407E-28  1.720410E-29  1.449098E-28
    472  4.927188450138E-01  5.932402E-30  3.367057E-28  3.721499E-29  4.607991E-28  3.750584E-29  2.772335E-28  2.666341E-29  2.696694E-28
    473  5.000000000000E-01  4.446507E-30  2.536581E-28  2.518902E-29  3.665085E-28  3.109003E-29  2.439786E-28  2.248902E-29  2.523923E-28
