 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sb131         sb132         sb133         sb134         sb135         sb136         sb137         sb138
    352  1.600565792087E-01  1.000000E-30  5.417416E-25  1.454926E-17  1.295598E-16  3.231504E-13  2.466338E-13  8.918706E-11  1.094303E-12
    353  1.607059625219E-01  1.000000E-30  3.431363E-25  6.290504E-18  6.179327E-17  1.753430E-13  1.453343E-13  6.001396E-11  7.666260E-13
    354  1.613957576202E-01  1.000000E-30  2.082984E-25  2.499958E-18  2.727583E-17  8.823273E-14  7.988598E-14  3.800517E-11  5.068993E-13
    355  1.620398820205E-01  1.000000E-30  1.287545E-25  1.026007E-18  1.235327E-17  4.468485E-14  4.396392E-14  2.389265E-11  3.318912E-13
    356  1.627691861850E-01  1.000000E-30  7.380764E-26  3.673346E-19  4.946420E-18  1.978903E-14  2.140506E-14  1.351587E-11  1.966689E-13
    357  1.634667099868E-01  1.000000E-30  4.280096E-26  1.378236E-19  2.064615E-18  8.669762E-15  1.027303E-14  7.477302E-12  1.137835E-13
    358  1.645369737572E-01  1.000000E-30  1.822332E-26  3.335813E-20  5.916765E-19  2.256959E-15  3.078549E-15  2.758394E-12  4.498872E-14
    359  1.651200899964E-01  1.000000E-30  1.141488E-26  1.711530E-20  3.301420E-19  1.052609E-15  1.551886E-15  1.537798E-12  2.605909E-14
    360  1.656939516385E-01  1.000000E-30  7.188872E-27  9.517632E-21  2.007637E-19  4.933774E-16  7.849925E-16  8.416172E-13  1.480855E-14
    361  1.664404283242E-01  1.000000E-30  3.981092E-27  4.901661E-21  1.162965E-19  1.893421E-16  3.325415E-16  3.731454E-13  6.895203E-15
    362  1.671401020014E-01  1.000000E-30  2.329666E-27  2.802689E-21  7.432578E-20  8.363719E-17  1.610809E-16  1.708159E-13  3.303489E-15
    363  1.682228463170E-01  1.000000E-30  1.071088E-27  1.229040E-21  3.877832E-20  3.055336E-17  6.823721E-17  5.169528E-14  1.070696E-15
    364  1.688914277275E-01  1.000000E-30  6.936462E-28  7.442022E-22  2.609296E-20  1.944763E-17  4.747825E-17  2.640330E-14  5.687795E-16
    365  1.695862681704E-01  1.000000E-30  4.573133E-28  4.380363E-22  1.710741E-20  1.311281E-17  3.531032E-17  1.466761E-14  3.290819E-16
    366  1.708796298676E-01  1.000000E-30  2.309097E-28  1.615028E-22  7.611331E-21  6.873339E-18  2.232269E-17  7.299869E-15  1.779948E-16
    367  1.720689125062E-01  1.000000E-30  1.312918E-28  6.411509E-23  3.491562E-21  3.826634E-18  1.478803E-17  5.269899E-15  1.399992E-16
    368  1.730357271347E-01  1.000000E-30  8.449125E-29  3.084926E-23  1.822322E-21  2.332002E-18  1.039390E-17  4.349421E-15  1.244664E-16
    369  1.739185931198E-01  1.000000E-30  5.633101E-29  1.632270E-23  9.974924E-22  1.452258E-18  7.385132E-18  3.679180E-15  1.128015E-16
    370  1.748109107026E-01  1.000000E-30  3.704649E-29  9.029987E-24  5.459550E-22  8.833202E-19  5.136709E-18  3.086528E-15  1.014964E-16
    371  1.757092013639E-01  1.000000E-30  2.386655E-29  5.263459E-24  3.027469E-22  5.240423E-19  3.492156E-18  2.553859E-15  9.014124E-17
    372  1.765567714958E-01  1.000000E-30  1.550695E-29  3.333070E-24  1.802883E-22  3.155212E-19  2.392325E-18  2.111784E-15  7.970394E-17
    373  1.775373762473E-01  1.000000E-30  9.156733E-30  2.049547E-24  1.048568E-22  1.715926E-19  1.512216E-18  1.668551E-15  6.807904E-17
    374  1.784803688374E-01  1.000000E-30  5.388610E-30  1.319060E-24  6.695526E-23  9.421054E-20  9.597034E-19  1.313487E-15  5.778503E-17
    375  1.795112536071E-01  1.000000E-30  2.907503E-30  8.192358E-25  4.386863E-23  4.798891E-20  5.728680E-19  9.954743E-16  4.758230E-17
    376  1.804824008025E-01  1.000000E-30  1.581450E-30  5.208458E-25  3.090176E-23  2.522021E-20  3.491822E-19  7.580417E-16  3.920119E-17
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  3.164528E-25  2.180513E-23  1.258808E-20  2.037287E-19  5.594403E-16  3.148746E-17
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.899670E-25  1.557693E-23  6.349327E-21  1.194672E-19  4.097081E-16  2.509940E-17
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  8.290934E-26  9.177568E-24  2.260484E-21  5.308521E-20  2.474228E-16  1.731964E-17
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  3.560215E-26  5.371232E-24  9.015955E-22  2.580307E-20  1.481339E-16  1.183177E-17
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.614500E-26  3.250315E-24  4.400473E-22  1.504776E-20  9.179248E-17  8.273453E-18
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  7.676772E-27  2.018822E-24  2.536882E-22  1.035699E-20  5.846963E-17  5.896823E-18
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  3.793004E-27  1.279694E-24  1.640799E-22  8.073049E-21  3.801094E-17  4.261932E-18
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.899938E-27  8.130017E-25  1.129646E-22  6.797737E-21  2.479121E-17  3.084590E-18
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.019375E-27  5.346439E-25  8.273621E-23  6.050777E-21  1.672992E-17  2.289188E-18
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  5.638361E-28  3.533976E-25  6.199050E-23  5.520509E-21  1.134789E-17  1.703108E-18
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  3.012053E-28  2.199764E-25  4.516468E-23  5.049164E-21  7.298782E-18  1.215839E-18
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.806644E-28  1.417036E-25  3.392612E-23  4.684972E-21  4.858585E-18  8.889914E-19
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.108153E-28  8.303658E-26  2.410011E-23  4.298451E-21  2.984717E-18  6.093544E-19
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  7.973990E-29  4.953117E-26  1.737931E-23  3.964248E-21  1.884278E-18  4.245564E-19
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  6.390470E-29  2.719587E-26  1.192163E-23  3.612747E-21  1.127592E-18  2.807018E-19
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  5.686591E-29  1.539659E-26  8.348512E-24  3.308313E-21  7.152951E-19  1.917128E-19
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  5.180010E-29  5.944643E-27  4.599167E-24  2.852478E-21  3.709033E-19  1.048379E-19
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  4.927237E-29  3.466707E-27  3.275915E-24  2.619904E-21  2.760024E-19  7.662258E-20
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  4.699145E-29  2.020018E-27  2.323038E-24  2.402782E-21  2.185727E-19  5.737192E-20
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  4.558790E-29  1.051277E-27  1.516517E-24  2.156506E-21  1.789067E-19  4.212969E-20
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  4.502283E-29  5.961674E-28  1.026697E-24  1.951790E-21  1.601306E-19  3.348547E-20
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  4.210046E-29  3.596082E-28  6.997042E-25  1.768047E-21  1.510634E-19  2.804711E-20
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  4.153958E-29  2.260865E-28  4.572685E-25  1.582140E-21  1.476211E-19  2.426150E-20
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  3.845775E-29  1.643978E-28  3.025829E-25  1.417205E-21  1.486410E-19  2.201092E-20
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  3.753632E-29  1.322154E-28  1.623628E-25  1.191579E-21  1.559888E-19  2.018057E-20
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  3.397962E-29  1.307639E-28  1.154157E-25  1.075204E-21  1.628323E-19  1.968818E-20
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  3.166789E-29  1.368807E-28  8.171357E-26  9.581886E-22  1.723215E-19  1.945400E-20
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  3.208571E-29  1.614772E-28  5.066470E-26  7.730179E-22  1.948496E-19  1.962987E-20
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  2.939593E-29  1.952082E-28  4.141590E-26  6.316144E-22  2.216552E-19  2.029979E-20
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  2.528743E-29  2.355352E-28  4.160425E-26  5.227357E-22  2.519022E-19  2.127746E-20
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  2.304000E-29  2.806668E-28  4.620903E-26  4.394998E-22  2.842817E-19  2.244243E-20
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  2.112299E-29  3.296063E-28  5.306737E-26  3.749909E-22  3.181158E-19  2.372669E-20
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  2.231228E-29  4.260087E-28  6.849935E-26  2.904476E-22  3.816634E-19  2.622508E-20
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.723291E-29  4.929558E-28  7.985453E-26  2.505279E-22  4.241545E-19  2.792280E-20
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.498119E-29  5.651791E-28  9.233264E-26  2.177838E-22  4.685676E-19  2.970342E-20
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.538612E-29  6.663736E-28  1.100528E-25  1.835049E-22  5.287755E-19  3.211378E-20
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.434292E-29  7.856139E-28  1.312087E-25  1.541375E-22  5.974120E-19  3.484495E-20
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.698318E-29  1.017392E-27  1.728609E-25  1.164380E-22  7.250590E-19  3.985527E-20
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.551211E-29  1.290586E-27  2.226826E-25  8.923118E-23  8.683933E-19  4.536157E-20
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.254998E-29  1.600484E-27  2.798961E-25  6.964899E-23  1.023991E-18  5.119816E-20
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.644548E-29  2.209455E-27  3.937981E-25  4.753702E-23  1.313777E-18  6.171869E-20
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.059475E-29  2.616012E-27  4.707863E-25  3.873803E-23  1.498739E-18  6.822675E-20
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.032107E-29  3.078808E-27  5.590326E-25  3.176124E-23  1.702609E-18  7.523950E-20
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.017446E-29  3.626918E-27  6.642941E-25  2.601522E-23  1.936698E-18  8.310900E-20
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  8.520795E-30  4.271004E-27  7.888483E-25  2.137150E-23  2.203428E-18  9.186752E-20
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.449447E-29  5.629918E-27  1.053886E-24  1.555897E-23  2.742745E-18  1.090082E-19
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.012932E-29  6.553875E-27  1.235576E-24  1.328117E-23  3.095345E-18  1.198695E-19
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  7.245765E-30  7.555268E-27  1.433481E-24  1.164546E-23  3.466981E-18  1.310681E-19
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.367465E-29  1.007326E-26  1.934579E-24  9.561235E-24  4.363108E-18  1.571968E-19
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.330711E-29  1.281773E-26  2.485088E-24  8.901454E-24  5.292270E-18  1.832359E-19
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.413963E-29  1.606523E-26  3.140550E-24  9.058137E-24  6.343586E-18  2.116813E-19
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.553247E-29  2.014899E-26  3.969263E-24  9.915062E-24  7.608887E-18  2.447725E-19
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.453318E-29  2.483406E-26  4.924403E-24  1.132197E-23  9.000083E-18  2.799931E-19
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.660706E-29  3.086918E-26  6.159616E-24  1.345068E-23  1.071794E-17  3.221266E-19
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.785977E-29  3.744583E-26  7.510069E-24  1.596800E-23  1.251487E-17  3.648898E-19
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  3.408296E-29  5.295792E-26  1.070652E-23  2.224399E-23  1.652205E-17  4.565090E-19
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  4.433484E-29  7.466015E-26  1.519268E-23  3.131495E-23  2.174249E-17  5.701048E-19
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  5.759419E-29  1.047428E-25  2.142148E-23  4.406792E-23  2.847573E-17  7.097599E-19
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  7.560054E-29  1.449465E-25  2.974784E-23  6.122607E-23  3.685246E-17  8.757605E-19
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  9.270652E-29  1.963995E-25  4.039316E-23  8.326075E-23  4.685513E-17  1.065796E-18
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.658045E-28  3.137029E-25  6.458755E-23  1.336048E-22  6.770244E-17  1.442027E-18
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  2.602992E-28  4.783243E-25  9.835186E-23  2.043064E-22  9.408858E-17  1.892346E-18
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  3.953766E-28  6.988288E-25  1.432599E-22  2.989434E-22  1.262055E-16  2.414640E-18
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  6.017248E-28  1.009740E-24  2.060544E-22  4.321540E-22  1.675044E-16  3.057756E-18
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  9.039916E-28  1.434446E-24  2.910166E-22  6.136524E-22  2.190212E-16  3.828553E-18
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.314126E-27  1.990297E-24  4.010669E-22  8.504220E-22  2.807903E-16  4.719995E-18
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  2.387526E-27  3.282542E-24  6.531175E-22  1.397997E-21  4.090979E-16  6.494548E-18
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  4.066212E-27  5.159743E-24  1.012403E-21  2.187687E-21  5.729202E-16  8.660924E-18
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  6.638043E-27  7.830058E-24  1.513663E-21  3.302170E-21  7.793829E-16  1.128951E-17
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.035972E-26  1.145975E-23  2.181812E-21  4.804465E-21  1.029856E-15  1.437721E-17
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.998682E-26  2.009332E-23  3.730043E-21  8.336993E-21  1.546925E-15  2.052982E-17
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  3.617833E-26  3.347296E-23  6.055363E-21  1.373337E-20  2.229775E-15  2.837531E-17
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  6.256929E-26  5.374952E-23  9.471159E-21  2.179294E-20  3.119985E-15  3.832189E-17
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.053740E-25  8.453971E-23  1.449732E-20  3.384856E-20  4.289277E-15  5.109613E-17
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.724628E-25  1.299792E-22  2.168297E-20  5.136737E-20  5.788414E-15  6.718269E-17
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  2.776504E-25  1.973792E-22  3.200468E-20  7.694508E-20  7.726467E-15  8.769053E-17
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  4.414937E-25  2.970618E-22  4.677878E-20  1.141618E-19  1.022827E-14  1.138872E-16
    454  3.676260234901E-01  1.000000E-30  1.039114E-30  6.844796E-25  4.380022E-22  6.699456E-20  1.659217E-19  1.332610E-14  1.460926E-16
    455  3.714655117309E-01  1.000000E-30  1.159485E-30  1.046088E-24  6.387299E-22  9.486164E-20  2.384275E-19  1.720384E-14  1.862388E-16
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.588736E-24  9.278082E-22  1.336895E-19  3.410944E-19  2.211745E-14  2.370357E-16
    457  3.809506426681E-01  1.000000E-30  1.189834E-30  2.958677E-24  1.621836E-21  2.229208E-19  5.820996E-19  3.212173E-14  3.406769E-16
    458  3.865190953769E-01  1.000000E-30  1.466980E-30  5.417482E-24  2.802355E-21  3.669959E-19  9.810776E-19  4.615811E-14  4.871895E-16
    459  3.928522091207E-01  1.034054E-30  1.892545E-30  1.072489E-23  5.218513E-21  6.452813E-19  1.773254E-18  6.948298E-14  7.342072E-16
    460  3.991093841216E-01  1.164977E-30  3.537961E-30  2.094564E-23  9.641840E-21  1.123907E-18  3.176490E-18  1.037513E-13  1.105244E-15
    461  4.054183851758E-01  1.000000E-30  5.908498E-30  4.090512E-23  1.789479E-20  1.961319E-18  5.706819E-18  1.549765E-13  1.676435E-15
    462  4.147392755742E-01  1.184099E-30  1.854244E-29  1.088581E-22  4.457671E-20  4.444339E-18  1.351398E-17  2.790390E-13  3.128270E-15
    463  4.232199499949E-01  1.457977E-30  6.159339E-29  2.622680E-22  1.020501E-19  9.308331E-18  2.949418E-17  4.743441E-13  5.569918E-15
    464  4.316976825025E-01  1.000000E-30  2.017634E-28  6.249497E-22  2.330186E-19  1.940235E-17  6.411083E-17  8.032721E-13  1.000892E-14
    465  4.393401554526E-01  2.236968E-30  5.949303E-28  1.354490E-21  4.895629E-19  3.748153E-17  1.286436E-16  1.288199E-12  1.712042E-14
    466  4.465935084243E-01  1.534688E-30  1.658634E-27  2.799138E-21  9.878163E-19  6.977993E-17  2.483642E-16  2.012743E-12  2.871065E-14
    467  4.537106765818E-01  2.092266E-30  4.536833E-27  5.661945E-21  1.962232E-18  1.280101E-16  4.721108E-16  3.113749E-12  4.802799E-14
    468  4.602314649238E-01  3.963003E-30  1.139669E-26  1.072381E-20  3.670762E-18  2.225962E-16  8.479620E-16  4.638828E-12  7.743610E-14
    469  4.709552966107E-01  1.367290E-29  5.170965E-26  3.024033E-20  1.022256E-17  5.499317E-16  2.207561E-15  8.919058E-12  1.720626E-13
    470  4.769745726746E-01  2.863472E-29  1.206900E-25  5.372834E-20  1.809838E-17  9.109028E-16  3.763344E-15  1.286313E-11  2.710956E-13
    471  4.828178172001E-01  6.500059E-29  2.745112E-25  9.343070E-20  3.142978E-17  1.483889E-15  6.299951E-15  1.834663E-11  4.233527E-13
    472  4.927188450138E-01  2.792454E-28  1.102207E-24  2.362875E-19  7.956672E-17  3.377951E-15  1.499128E-14  3.346539E-11  9.091089E-13
    473  5.000000000000E-01  8.502020E-28  3.057355E-24  4.642838E-19  1.566485E-16  6.165088E-15  2.821475E-14  5.205217E-11  1.604197E-12
