 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                se86          se87          se88          se89          se90          se91          se92          se93 
    358  1.645369737572E-01  2.828517E-28  4.087726E-23  1.409391E-16  4.924883E-17  2.889624E-16  7.228488E-17  3.880661E-13  8.598409E-14
    359  1.651200899964E-01  2.199008E-28  3.627893E-23  1.490942E-16  5.181818E-17  3.047826E-16  7.512719E-17  3.445971E-13  7.459662E-14
    360  1.656939516385E-01  1.704230E-28  3.208583E-23  1.574213E-16  5.442265E-17  3.209395E-16  7.810034E-17  3.029654E-13  6.456419E-14
    361  1.664404283242E-01  1.222930E-28  2.733269E-23  1.685883E-16  5.788229E-17  3.425972E-16  8.217062E-17  2.523172E-13  5.309878E-14
    362  1.671401020014E-01  8.925127E-29  2.344825E-23  1.791180E-16  6.110120E-17  3.629809E-16  8.604129E-17  2.091424E-13  4.372799E-14
    363  1.682228463170E-01  5.388661E-29  1.819447E-23  1.946534E-16  6.574059E-17  3.929105E-16  9.168946E-17  1.515654E-13  3.155465E-14
    364  1.688914277275E-01  3.905269E-29  1.544737E-23  2.028203E-16  6.807832E-17  4.084798E-16  9.451320E-17  1.222148E-13  2.542704E-14
    365  1.695862681704E-01  2.740502E-29  1.277771E-23  2.088258E-16  6.964756E-17  4.196526E-16  9.630024E-17  9.622601E-14  2.002452E-14
    366  1.708796298676E-01  1.386332E-29  8.610823E-24  2.102815E-16  6.930518E-17  4.209880E-16  9.523423E-17  5.963670E-14  1.243422E-14
    367  1.720689125062E-01  6.845709E-30  5.513923E-24  1.957553E-16  6.382058E-17  3.906728E-16  8.727928E-17  3.685976E-14  7.709792E-15
    368  1.730357271347E-01  3.719446E-30  3.619014E-24  1.734776E-16  5.606230E-17  3.453918E-16  7.639838E-17  2.430635E-14  5.102406E-15
    369  1.739185931198E-01  2.068933E-30  2.336468E-24  1.478029E-16  4.738376E-17  2.936731E-16  6.437311E-17  1.630776E-14  3.437958E-15
    370  1.748109107026E-01  1.254554E-30  1.453313E-24  1.210464E-16  3.849420E-17  2.400410E-16  5.213857E-17  1.077367E-14  2.283107E-15
    371  1.757092013639E-01  1.000000E-30  8.735494E-25  9.634866E-17  3.039306E-17  1.907080E-16  4.104350E-17  7.048165E-15  1.502623E-15
    372  1.765567714958E-01  1.000000E-30  5.422675E-25  7.737816E-17  2.422386E-17  1.529022E-16  3.262187E-17  4.755238E-15  1.019372E-15
    373  1.775373762473E-01  1.000000E-30  3.144020E-25  6.074062E-17  1.884950E-17  1.198040E-16  2.530387E-17  3.070602E-15  6.613159E-16
    374  1.784803688374E-01  1.000000E-30  1.939491E-25  4.967107E-17  1.528552E-17  9.780458E-17  2.045752E-17  2.096959E-15  4.515873E-16
    375  1.795112536071E-01  1.000000E-30  1.181070E-25  4.129744E-17  1.259324E-17  8.117251E-17  1.679909E-17  1.457679E-15  3.115001E-16
    376  1.804824008025E-01  1.000000E-30  7.681938E-26  3.565209E-17  1.077916E-17  6.996424E-17  1.433509E-17  1.096955E-15  2.307967E-16
    377  1.815169070317E-01  1.000000E-30  4.900473E-26  3.078168E-17  9.222662E-18  6.030756E-17  1.222533E-17  8.514498E-16  1.749877E-16
    378  1.825428215499E-01  1.000000E-30  3.155455E-26  2.648551E-17  7.864854E-18  5.180937E-17  1.039210E-17  6.865626E-16  1.373370E-16
    379  1.841355644659E-01  1.000000E-30  1.550699E-26  2.023515E-17  5.926648E-18  3.949090E-17  7.792480E-18  5.053401E-16  9.684860E-17
    380  1.856860183354E-01  1.000000E-30  7.405695E-27  1.469660E-17  4.247603E-18  2.861997E-17  5.558199E-18  3.733508E-16  6.886146E-17
    381  1.870847965371E-01  1.000000E-30  3.658778E-27  1.046075E-17  2.987678E-18  2.033306E-17  3.892839E-18  2.785612E-16  4.983004E-17
    382  1.883699545972E-01  1.000000E-30  1.858161E-27  7.357421E-18  2.078715E-18  1.427720E-17  2.697927E-18  2.086973E-16  3.641391E-17
    383  1.895671856375E-01  1.000000E-30  9.633585E-28  5.141179E-18  1.438092E-18  9.961511E-18  1.859730E-18  1.567537E-16  2.678755E-17
    384  1.907324824205E-01  1.000000E-30  4.991058E-28  3.541571E-18  9.811184E-19  6.852301E-18  1.264337E-18  1.170050E-16  1.963159E-17
    385  1.917913284253E-01  1.000000E-30  2.717078E-28  2.483173E-18  6.819417E-19  4.798381E-18  8.760203E-19  8.885972E-17  1.468283E-17
    386  1.928179034582E-01  1.000000E-30  1.487008E-28  1.734955E-18  4.724802E-19  3.348497E-18  6.050965E-19  6.741757E-17  1.098652E-17
    387  1.939781308337E-01  1.000000E-30  7.513015E-29  1.143630E-18  3.085245E-19  2.204265E-18  3.937670E-19  4.901305E-17  7.870260E-18
    388  1.950365569225E-01  1.000000E-30  3.991765E-29  7.731152E-19  2.067988E-19  1.488334E-18  2.631156E-19  3.635704E-17  5.763799E-18
    389  1.963061656501E-01  1.000000E-30  1.909907E-29  4.788244E-19  1.267876E-19  9.204863E-19  1.607179E-19  2.525779E-17  3.945653E-18
    390  1.975160386553E-01  1.000000E-30  9.571488E-30  3.008112E-19  7.889212E-20  5.775103E-19  9.965430E-20  1.775277E-17  2.735990E-18
    391  1.988970783448E-01  1.000000E-30  4.872646E-30  1.752907E-19  4.547756E-20  3.360322E-19  5.721809E-20  1.179052E-17  1.790316E-18
    392  2.001908516564E-01  1.000000E-30  2.815354E-30  1.052683E-19  2.703777E-20  2.015242E-19  3.389231E-20  8.021531E-18  1.201812E-18
    393  2.023233395230E-01  1.291317E-30  2.514548E-30  4.534377E-20  1.145788E-20  8.661571E-20  1.427656E-20  4.256865E-18  6.247273E-19
    394  2.035207364909E-01  1.000000E-30  1.388375E-30  2.845007E-20  7.123965E-21  5.427978E-20  8.846889E-21  3.006544E-18  4.364524E-19
    395  2.047171141817E-01  1.000000E-30  1.252865E-30  1.806622E-20  4.483535E-21  3.442786E-20  5.549586E-21  2.144044E-18  3.080629E-19
    396  2.061861175315E-01  1.000000E-30  1.490747E-30  1.070239E-20  2.627297E-21  2.036601E-20  3.239047E-21  1.453138E-18  2.062709E-19
    397  2.075162532616E-01  1.000000E-30  1.461362E-30  7.009954E-21  1.704125E-21  1.332266E-20  2.093438E-21  1.058617E-18  1.486129E-19
    398  2.088103947538E-01  1.000000E-30  1.335549E-30  4.954336E-21  1.193179E-21  9.404551E-21  1.460765E-21  8.106100E-19  1.125076E-19
    399  2.102374295066E-01  1.036412E-30  1.552618E-30  3.702005E-21  8.825027E-22  7.018124E-21  1.076378E-21  6.394849E-19  8.751307E-20
    400  2.116254943500E-01  1.000000E-30  1.431534E-30  3.065028E-21  7.235203E-22  5.803292E-21  8.792752E-22  5.399793E-19  7.274578E-20
    401  2.137594200207E-01  1.472933E-30  1.989019E-30  2.656639E-21  6.178573E-22  5.020528E-21  7.466925E-22  4.637211E-19  6.078134E-20
    402  2.149968302441E-01  1.000000E-30  1.324380E-30  2.583759E-21  5.958340E-22  4.877542E-21  7.177669E-22  4.460931E-19  5.748820E-20
    403  2.163578604848E-01  1.000000E-30  1.384644E-30  2.569433E-21  5.870867E-22  4.844829E-21  7.047482E-22  4.409124E-19  5.575892E-20
    404  2.188327022992E-01  1.747133E-30  2.723512E-30  2.613104E-21  5.873073E-22  4.916955E-21  7.005844E-22  4.586663E-19  5.609443E-20
    405  2.210861741802E-01  1.652633E-30  2.728218E-30  2.644997E-21  5.858174E-22  4.967843E-21  6.948903E-22  4.974620E-19  5.911235E-20
    406  2.231360986547E-01  1.499451E-30  2.286703E-30  2.632726E-21  5.755330E-22  4.936774E-21  6.792805E-22  5.487399E-19  6.361615E-20
    407  2.249661932162E-01  1.381191E-30  1.910076E-30  2.589829E-21  5.597173E-22  4.849470E-21  6.577207E-22  6.066748E-19  6.887327E-20
    408  2.266023391923E-01  1.274193E-30  1.747692E-30  2.539367E-21  5.433269E-22  4.749098E-21  6.360005E-22  6.678840E-19  7.446698E-20
    409  2.291569547831E-01  1.955273E-30  2.756500E-30  2.476914E-21  5.218970E-22  4.623580E-21  6.073137E-22  7.806339E-19  8.471274E-20
    410  2.305971902523E-01  1.187065E-30  1.598555E-30  2.469852E-21  5.160228E-22  4.605618E-21  5.985143E-22  8.531791E-19  9.122536E-20
    411  2.319348711247E-01  1.070434E-30  1.431184E-30  2.491079E-21  5.164434E-22  4.640800E-21  5.972042E-22  9.262606E-19  9.771252E-20
    412  2.335360820165E-01  1.320506E-30  1.755808E-30  2.559284E-21  5.257679E-22  4.762550E-21  6.058312E-22  1.020992E-18  1.060107E-19
    413  2.351317971316E-01  1.332286E-30  1.759572E-30  2.680129E-21  5.457022E-22  4.981993E-21  6.266114E-22  1.123469E-18  1.148530E-19
    414  2.376293164755E-01  2.145661E-30  2.738217E-30  2.988175E-21  6.001807E-22  5.545367E-21  6.854891E-22  1.301133E-18  1.298852E-19
    415  2.399259738388E-01  1.945920E-30  2.605484E-30  3.414635E-21  6.775242E-22  6.327359E-21  7.701234E-22  1.485306E-18  1.451297E-19
    416  2.420046682363E-01  1.725203E-30  2.240054E-30  3.934821E-21  7.723925E-22  7.281719E-21  8.742498E-22  1.671996E-18  1.602975E-19
    417  2.451201276448E-01  2.747865E-30  3.600548E-30  4.995721E-21  9.654678E-22  9.227416E-21  1.086094E-21  1.994964E-18  1.860156E-19
    418  2.467564269033E-01  1.468313E-30  1.854123E-30  5.712772E-21  1.095304E-21  1.054160E-20  1.228304E-21  2.189578E-18  2.012640E-19
    419  2.483354027874E-01  1.443977E-30  1.813158E-30  6.528060E-21  1.242253E-21  1.203494E-20  1.388988E-21  2.396847E-18  2.173415E-19
    420  2.499258654919E-01  1.466199E-30  1.831009E-30  7.489288E-21  1.414650E-21  1.379447E-20  1.577151E-21  2.627804E-18  2.350906E-19
    421  2.515152656983E-01  1.384155E-30  1.717946E-30  8.610566E-21  1.614704E-21  1.584558E-20  1.795071E-21  2.884101E-18  2.546145E-19
    422  2.542060864984E-01  2.557596E-30  2.811345E-30  1.094284E-20  2.027762E-21  2.010782E-20  2.243772E-21  3.386842E-18  2.924809E-19
    423  2.556901221114E-01  1.449781E-30  1.777306E-30  1.250464E-20  2.302430E-21  2.295937E-20  2.541352E-21  3.707724E-18  3.164015E-19
    424  2.570805114381E-01  1.214748E-30  1.480160E-30  1.417604E-20  2.594933E-21  2.600907E-20  2.857671E-21  4.041208E-18  3.410875E-19
    425  2.598984391343E-01  2.952768E-30  2.969380E-30  1.829073E-20  3.309793E-21  3.350952E-20  3.628630E-21  4.831170E-18  3.989614E-19
    426  2.622653138568E-01  2.268442E-30  2.894548E-30  2.265298E-20  4.061191E-21  4.145195E-20  4.436415E-21  5.635288E-18  4.571385E-19
    427  2.644885215151E-01  2.026488E-30  2.432627E-30  2.767494E-20  4.919817E-21  5.058610E-20  5.356955E-21  6.531337E-18  5.212357E-19
    428  2.667229470066E-01  2.052619E-30  2.605639E-30  3.380886E-20  5.961206E-21  6.173159E-20  6.470593E-21  7.593277E-18  5.963464E-19
    429  2.687894382327E-01  1.834346E-30  2.424182E-30  4.063668E-20  7.112814E-21  7.412610E-20  7.699215E-21  8.741971E-18  6.766964E-19
    430  2.709436570286E-01  1.909569E-30  2.505122E-30  4.915564E-20  8.540696E-21  8.957616E-20  9.219248E-21  1.013535E-17  7.730890E-19
    431  2.728595154549E-01  1.742249E-30  2.037984E-30  5.814198E-20  1.003820E-20  1.058595E-19  1.081022E-20  1.156630E-17  8.710338E-19
    432  2.763050324764E-01  3.745437E-30  4.001720E-30  7.836153E-20  1.338251E-20  1.424543E-19  1.435443E-20  1.467789E-17  1.081044E-18
    433  2.797281875476E-01  3.084876E-30  3.848678E-30  1.049146E-19  1.773555E-20  1.904419E-19  1.895462E-20  1.861404E-17  1.342240E-18
    434  2.831107064370E-01  3.322423E-30  3.849263E-30  1.393258E-19  2.333082E-20  2.525428E-19  2.485310E-20  2.357007E-17  1.665973E-18
    435  2.863632962154E-01  2.942497E-30  3.729165E-30  1.822356E-19  3.025646E-20  3.298749E-19  3.213916E-20  2.962498E-17  2.055833E-18
    436  2.894106333807E-01  2.938820E-30  3.017358E-30  2.335155E-19  3.847941E-20  4.221738E-19  4.077610E-20  3.675857E-17  2.509250E-18
    437  2.941185503109E-01  4.699642E-30  4.426959E-30  3.404303E-19  5.549679E-20  6.143055E-19  5.862248E-20  5.142259E-17  3.427095E-18
    438  2.983685787405E-01  4.388480E-30  5.415961E-30  4.759968E-19  7.691349E-20  8.574977E-19  8.105626E-20  6.972268E-17  4.553931E-18
    439  3.021949729112E-01  3.912404E-30  4.016588E-30  6.418626E-19  1.029618E-19  1.154580E-18  1.083279E-19  9.171530E-17  5.889572E-18
    440  3.059150641439E-01  3.919606E-30  4.500704E-30  8.573098E-19  1.366311E-19  1.539911E-18  1.435782E-19  1.196413E-16  7.565213E-18
    441  3.094680949786E-01  3.993821E-30  4.301226E-30  1.130460E-18  1.791406E-19  2.027775E-18  1.881017E-19  1.540295E-16  9.606479E-18
    442  3.127856926026E-01  3.442759E-30  4.009374E-30  1.465431E-18  2.310898E-19  2.625285E-18  2.425517E-19  1.947317E-16  1.199996E-17
    443  3.178598433803E-01  5.790688E-30  5.977398E-30  2.189709E-18  3.429915E-19  3.915169E-18  3.600024E-19  2.778464E-16  1.683624E-17
    444  3.224504526026E-01  4.035155E-30  5.711157E-30  3.172635E-18  4.943000E-19  5.662559E-18  5.191455E-19  3.818443E-16  2.282475E-17
    445  3.266870398371E-01  4.096788E-30  5.975220E-30  4.503863E-18  6.986377E-19  8.025254E-18  7.345807E-19  5.104231E-16  3.016849E-17
    446  3.305577136787E-01  4.034824E-30  4.895681E-30  6.253185E-18  9.665290E-19  1.112525E-17  1.017760E-18  6.636405E-16  3.886403E-17
    447  3.362681054783E-01  5.140263E-30  9.211853E-30  1.030653E-17  1.585719E-18  1.829467E-17  1.674736E-18  9.732214E-16  5.632551E-17
    448  3.414589872690E-01  6.126243E-30  1.025528E-29  1.652271E-17  2.533009E-18  2.926603E-17  2.684605E-18  1.372933E-15  7.875482E-17
    449  3.462773530350E-01  6.376249E-30  1.552142E-29  2.603534E-17  3.979783E-18  4.602146E-17  4.234611E-18  1.884881E-15  1.073927E-16
    450  3.508856189623E-01  6.065042E-30  2.496209E-29  4.091811E-17  6.239436E-18  7.218438E-17  6.668085E-18  2.549693E-15  1.445225E-16
    451  3.552628710565E-01  7.121215E-30  4.137796E-29  6.403885E-17  9.744490E-18  1.127515E-16  1.046309E-17  3.399744E-15  1.919802E-16
    452  3.595141079779E-01  7.010389E-30  7.225682E-29  1.008892E-16  1.532291E-17  1.772864E-16  1.653669E-17  4.508228E-15  2.539034E-16
    453  3.636744849418E-01  7.820813E-30  1.308543E-28  1.601632E-16  2.428296E-17  2.808926E-16  2.634977E-17  5.970043E-15  3.356785E-16
    454  3.676260234901E-01  9.701037E-30  2.354188E-28  2.504779E-16  3.791491E-17  4.384447E-16  4.137368E-17  7.836418E-15  4.402916E-16
    455  3.714655117309E-01  1.189196E-29  4.158091E-28  3.847343E-16  5.814678E-17  6.721663E-16  6.382420E-17  1.024674E-14  5.757244E-16
    456  3.752653942304E-01  1.209304E-29  7.117349E-28  5.780389E-16  8.722460E-17  1.007929E-15  9.633555E-17  1.336666E-14  7.515464E-16
    457  3.809506426681E-01  2.195040E-29  1.538270E-27  1.017963E-15  1.532263E-16  1.769726E-15  1.709278E-16  1.970781E-14  1.110583E-15
    458  3.865190953769E-01  3.718340E-29  3.157383E-27  1.708678E-15  2.565006E-16  2.961443E-15  2.891719E-16  2.821450E-14  1.595577E-15
    459  3.928522091207E-01  7.038104E-29  7.149666E-27  3.045507E-15  4.555688E-16  5.259218E-15  5.202933E-16  4.119519E-14  2.342451E-15
    460  3.991093841216E-01  1.515360E-28  1.638529E-26  5.442588E-15  8.107951E-16  9.363289E-15  9.388041E-16  5.841588E-14  3.344340E-15
    461  4.054183851758E-01  3.422338E-28  3.856095E-26  9.905838E-15  1.468427E-15  1.697393E-14  1.725561E-15  8.185650E-14  4.724549E-15
    462  4.147392755742E-01  1.198272E-27  1.388541E-25  2.444349E-14  3.590738E-15  4.162538E-14  4.319982E-15  1.332120E-13  7.797236E-15
    463  4.232199499949E-01  3.814722E-27  4.434378E-25  5.606241E-14  8.150457E-15  9.490388E-14  1.003355E-14  2.061619E-13  1.224330E-14
    464  4.316976825025E-01  1.201613E-26  1.396058E-24  1.276205E-13  1.831825E-14  2.146772E-13  2.310568E-14  3.160780E-13  1.906974E-14
    465  4.393401554526E-01  3.351235E-26  3.873916E-24  2.635425E-13  3.730884E-14  4.406745E-13  4.815881E-14  4.589615E-13  2.811157E-14
    466  4.465935084243E-01  8.770991E-26  1.006360E-23  5.145426E-13  7.173834E-14  8.553151E-13  9.473365E-14  6.448010E-13  4.008504E-14
    467  4.537106765818E-01  2.235028E-25  2.537946E-23  9.729548E-13  1.333390E-13  1.607634E-12  1.801972E-13  8.861449E-13  5.591473E-14
    468  4.602314649238E-01  5.225813E-25  5.862882E-23  1.714308E-12  2.308031E-13  2.816490E-12  3.187694E-13  1.168196E-12  7.473423E-14
    469  4.709552966107E-01  2.080928E-24  2.277077E-22  4.200375E-12  5.468483E-13  6.833753E-12  7.835127E-13  1.781458E-12  1.165785E-13
    470  4.769745726746E-01  4.483886E-24  4.820372E-22  6.817231E-12  8.688871E-13  1.102907E-11  1.271433E-12  2.218501E-12  1.470190E-13
    471  4.828178172001E-01  9.399207E-24  9.914742E-22  1.077679E-11  1.343239E-12  1.733716E-11  2.006486E-12  2.714194E-12  1.820610E-13
    472  4.927188450138E-01  3.257408E-23  3.312198E-21  2.281692E-11  2.728095E-12  3.634795E-11  4.220868E-12  3.732867E-12  2.555317E-13
    473  5.000000000000E-01  8.052405E-23  7.936926E-21  3.885687E-11  4.492645E-12  6.144634E-11  7.133370E-12  4.643648E-12  3.226741E-13
