 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                se78          se79          se80          se81          se82          se83          se84          se85 
    180  5.987296131417E-02  1.603625E-13  8.543207E-12  1.004555E-09  2.183664E-08  9.634453E-07  2.725461E-06  2.133042E-05  6.609138E-06
    181  6.018239261751E-02  1.302998E-13  7.234423E-12  9.029396E-10  2.041552E-08  9.532876E-07  2.788490E-06  2.301561E-05  7.299077E-06
    182  6.051941164510E-02  1.033749E-13  6.004478E-12  7.998678E-10  1.887931E-08  9.378680E-07  2.845587E-06  2.489203E-05  8.097257E-06
    183  6.081686890997E-02  8.390811E-14  5.072380E-12  7.157857E-10  1.754977E-08  9.209204E-07  2.886169E-06  2.657978E-05  8.842878E-06
    184  6.107970107709E-02  6.955846E-14  4.356368E-12  6.469294E-10  1.640508E-08  9.036491E-07  2.914539E-06  2.809263E-05  9.534212E-06
    185  6.149099227918E-02  5.155583E-14  3.413353E-12  5.491955E-10  1.468327E-08  8.728589E-07  2.945134E-06  3.049496E-05  1.067823E-05
    186  6.184187848266E-02  3.968059E-14  2.755390E-12  4.749906E-10  1.328869E-08  8.434581E-07  2.958170E-06  3.257349E-05  1.171556E-05
    187  6.212841772032E-02  3.193114E-14  2.305545E-12  4.205399E-10  1.221064E-08  8.177628E-07  2.960422E-06  3.428353E-05  1.260401E-05
    188  6.241083345826E-02  2.570025E-14  1.928634E-12  3.719773E-10  1.120442E-08  7.912318E-07  2.955571E-06  3.597556E-05  1.351583E-05
    189  6.286334795077E-02  1.804530E-14  1.440815E-12  3.039524E-10  9.711898E-09  7.468155E-07  2.933924E-06  3.868972E-05  1.505097E-05
    190  6.324448148531E-02  1.332609E-14  1.121282E-12  2.551511E-10  8.569554E-09  7.081451E-07  2.903262E-06  4.096734E-05  1.641362E-05
    191  6.354755735680E-02  1.042703E-14  9.148861E-13  2.212105E-10  7.731657E-09  6.768170E-07  2.871027E-06  4.276851E-05  1.754299E-05
    192  6.382753282149E-02  8.288152E-15  7.560164E-13  1.933871E-10  7.013479E-09  6.476749E-07  2.835603E-06  4.441847E-05  1.862112E-05
    193  6.429792763326E-02  5.604530E-15  5.458191E-13  1.535188E-10  5.925258E-09  5.987877E-07  2.765112E-06  4.714560E-05  2.050412E-05
    194  6.470641913937E-02  3.968631E-15  4.092064E-13  1.250136E-10  5.094190E-09  5.568518E-07  2.693899E-06  4.945370E-05  2.220839E-05
    195  6.514351188605E-02  2.728456E-15  2.991204E-13  9.985765E-11  4.313361E-09  5.129472E-07  2.608742E-06  5.184511E-05  2.409809E-05
    196  6.551961572666E-02  1.965453E-15  2.272128E-13  8.192194E-11  3.721657E-09  4.761395E-07  2.528604E-06  5.383029E-05  2.577676E-05
    197  6.614173306661E-02  1.131436E-15  1.428638E-13  5.855123E-11  2.892608E-09  4.179325E-07  2.385137E-06  5.693337E-05  2.864600E-05
    198  6.666431851744E-02  7.056664E-16  9.599628E-14  4.383260E-11  2.324334E-09  3.721025E-07  2.256803E-06  5.933410E-05  3.112902E-05
    199  6.714973898932E-02  4.522039E-16  6.594513E-14  3.330018E-11  1.886408E-09  3.322872E-07  2.133165E-06  6.137137E-05  3.348027E-05
    200  6.763365269933E-02  2.876779E-16  4.498606E-14  2.514467E-11  1.522066E-09  2.952224E-07  2.006455E-06  6.320623E-05  3.585812E-05
    201  6.810748363549E-02  1.836120E-16  3.075353E-14  1.899387E-11  1.227223E-09  2.616780E-07  1.881177E-06  6.478879E-05  3.820003E-05
    202  6.886988901479E-02  8.807543E-17  1.648531E-14  1.196245E-11  8.589176E-10  2.134171E-07  1.680296E-06  6.684766E-05  4.195269E-05
    203  6.932442343830E-02  5.635894E-17  1.127643E-14  9.015403E-12  6.896395E-10  1.878576E-07  1.562093E-06  6.777151E-05  4.415659E-05
    204  6.977291475786E-02  3.603541E-17  7.703703E-15  6.782357E-12  5.524744E-10  1.648959E-07  1.447533E-06  6.844849E-05  4.628656E-05
    205  7.051837306122E-02  1.693696E-17  4.044378E-15  4.181748E-12  3.783487E-10  1.315268E-07  1.264190E-06  6.902238E-05  4.966961E-05
    206  7.120724846930E-02  8.308916E-18  2.199498E-15  2.641299E-12  2.635138E-10  1.055677E-07  1.104121E-06  6.891422E-05  5.255023E-05
    207  7.185571854523E-02  4.187583E-18  1.222297E-15  1.692434E-12  1.852601E-10  8.494558E-08  9.626309E-07  6.823710E-05  5.497492E-05
    208  7.250556240022E-02  2.082051E-18  6.706595E-16  1.071666E-12  1.288063E-10  6.765076E-08  8.312610E-07  6.697888E-05  5.704106E-05
    209  7.308358088908E-02  1.105479E-18  3.889383E-16  7.064909E-13  9.232789E-11  5.475621E-08  7.234034E-07  6.536935E-05  5.850861E-05
    210  7.365083251161E-02  5.861731E-19  2.250320E-16  4.642173E-13  6.589954E-11  4.408799E-08  6.257419E-07  6.334874E-05  5.955621E-05
    211  7.420607479025E-02  3.117787E-19  1.304198E-16  3.048429E-13  4.694505E-11  3.535302E-08  5.384566E-07  6.095163E-05  6.014522E-05
    212  7.477269193766E-02  1.619392E-19  7.397292E-17  1.964643E-13  3.288862E-11  2.795503E-08  4.577639E-07  5.809271E-05  6.024675E-05
    213  7.532671922740E-02  8.403767E-20  4.186503E-17  1.261844E-13  2.293473E-11  2.197604E-08  3.864837E-07  5.491507E-05  5.980955E-05
    214  7.590819975934E-02  4.161258E-20  2.271955E-17  7.826006E-14  1.551452E-11  1.686858E-08  3.198856E-07  5.120684E-05  5.873222E-05
    215  7.648106882397E-02  2.052556E-20  1.227015E-17  4.821845E-14  1.041689E-11  1.283139E-08  2.621965E-07  4.721989E-05  5.701075E-05
    216  7.706864365518E-02  9.755430E-21  6.403632E-18  2.883724E-14  6.807940E-12  9.541062E-09  2.105991E-07  4.284022E-05  5.453818E-05
    217  7.765097184480E-02  4.567968E-21  3.292505E-18  1.699445E-14  4.383792E-12  6.990033E-09  1.666409E-07  3.828564E-05  5.138747E-05
    218  7.824188421090E-02  2.072917E-21  1.643570E-18  9.745234E-15  2.751435E-12  5.002501E-09  1.290081E-07  3.354837E-05  4.752883E-05
    219  7.883216312169E-02  9.198088E-22  8.024950E-19  5.468310E-15  1.690501E-12  3.506354E-09  9.785695E-08  2.881826E-05  4.310741E-05
    220  7.934760137230E-02  4.416686E-22  4.192414E-19  3.231141E-15  1.081938E-12  2.521177E-09  7.542496E-08  2.478934E-05  3.889511E-05
    221  7.991019390762E-02  1.940315E-22  2.020124E-19  1.781326E-15  6.510298E-13  1.723097E-09  5.563195E-08  2.061856E-05  3.409302E-05
    222  8.044081450283E-02  8.746099E-23  9.938275E-20  9.950729E-16  3.951012E-13  1.179346E-09  4.092899E-08  1.699338E-05  2.953225E-05
    223  8.103419684334E-02  3.482688E-23  4.366865E-20  5.048154E-16  2.200572E-13  7.525515E-10  2.833160E-08  1.337345E-05  2.458057E-05
    224  8.158988408622E-02  1.431688E-23  1.970164E-20  2.608489E-16  1.241694E-13  4.827126E-10  1.962123E-08  1.045201E-05  2.025271E-05
    225  8.219791245697E-02  5.278517E-24  8.045464E-21  1.235754E-16  6.479633E-14  2.898742E-10  1.281968E-08  7.796766E-06  1.601230E-05
    226  8.273529679330E-02  2.136313E-24  3.565098E-21  6.248607E-17  3.570511E-14  1.809867E-10  8.627731E-09  5.904024E-06  1.276916E-05
    227  8.327310875316E-02  8.447263E-25  1.544897E-21  3.095487E-17  1.929039E-14  1.109616E-10  5.705189E-09  4.398292E-06  1.002179E-05
    228  8.381967664174E-02  3.242476E-25  6.511234E-22  1.494969E-17  1.017844E-14  6.658988E-11  3.698730E-09  3.219534E-06  7.737757E-06
    229  8.442137901789E-02  1.117729E-25  2.489222E-22  6.639527E-18  4.985215E-15  3.758166E-11  2.273775E-09  2.262671E-06  5.769171E-06
    230  8.496109010092E-02  4.253369E-26  1.040050E-22  3.180771E-18  2.609565E-15  2.238767E-11  1.463466E-09  1.645020E-06  4.424603E-06
    231  8.556251684447E-02  1.454848E-26  3.951052E-23  1.407964E-18  1.275648E-15  1.264456E-11  9.014261E-10  1.161106E-06  3.316044E-06
    232  8.609514523980E-02  5.705030E-27  1.700501E-23  6.937641E-19  6.865732E-16  7.734795E-12  5.956593E-10  8.657650E-07  2.608386E-06
    233  8.668730402486E-02  2.052649E-27  6.794446E-24  3.227812E-19  3.526440E-16  4.586714E-12  3.851124E-10  6.409856E-07  2.050379E-06
    234  8.725638446658E-02  7.898694E-28  2.891748E-24  1.591963E-19  1.913927E-16  2.861868E-12  2.612704E-10  4.959306E-07  1.681125E-06
    235  8.784892152766E-02  3.026054E-28  1.231404E-24  7.906087E-20  1.050616E-16  1.816628E-12  1.810299E-10  3.940859E-07  1.419653E-06
    236  8.837914431516E-02  1.318018E-28  5.899477E-25  4.348915E-20  6.324442E-17  1.246009E-12  1.343578E-10  3.307940E-07  1.258779E-06
    237  8.927467123273E-02  3.355725E-29  1.769877E-25  1.654495E-20  2.805549E-17  6.913108E-13  8.527127E-11  2.592261E-07  1.083063E-06
    238  9.009385267910E-02  9.957191E-30  6.094002E-26  7.071126E-21  1.381248E-17  4.177293E-13  5.832534E-11  2.151015E-07  9.797463E-07
    239  9.088007009323E-02  3.071675E-30  2.177233E-26  3.128772E-21  7.017120E-18  2.592810E-13  4.082961E-11  1.817803E-07  9.003037E-07
    240  9.160938796651E-02  1.023508E-30  8.355315E-27  1.460826E-21  3.722060E-18  1.655940E-13  2.917638E-11  1.547973E-07  8.291916E-07
    241  9.231864750676E-02  1.000000E-30  3.223995E-27  6.827583E-22  1.972387E-18  1.052501E-13  2.070276E-11  1.303753E-07  7.542027E-07
    242  9.335415502949E-02  1.000000E-30  7.521593E-28  2.119728E-22  7.366537E-19  5.145173E-14  1.190581E-11  9.664033E-08  6.262879E-07
    243  9.429165011748E-02  1.000000E-30  1.856410E-28  6.774094E-23  2.790614E-19  2.490957E-14  6.686808E-12  6.837530E-08  4.916985E-07
    244  9.514750284226E-02  1.000000E-30  4.649537E-29  2.163710E-23  1.042126E-19  1.167553E-14  3.595002E-12  4.553208E-08  3.604642E-07
    245  9.592869681963E-02  1.000000E-30  1.191737E-29  6.896774E-24  3.835856E-20  5.287141E-15  1.846658E-12  2.843005E-08  2.459137E-07
    246  9.638259128200E-02  1.000000E-30  5.079583E-30  3.344463E-24  2.023605E-20  3.153580E-15  1.186056E-12  2.049627E-08  1.867388E-07
    247  9.686466198075E-02  1.000000E-30  1.952757E-30  1.477403E-24  9.780716E-21  1.736948E-15  7.069031E-13  1.381461E-08  1.330414E-07
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  5.127961E-25  3.788826E-21  7.883948E-16  3.532848E-13  8.015675E-09  8.260903E-08
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.824869E-25  1.492590E-21  3.595434E-16  1.761558E-13  4.588323E-09  5.035726E-08
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  2.725606E-26  2.688770E-22  8.409085E-17  4.818124E-14  1.600977E-09  1.962063E-08
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  4.782745E-27  5.523200E-23  2.176947E-17  1.439692E-14  5.969078E-10  8.095797E-09
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  9.423677E-28  1.267241E-23  6.221119E-18  4.702651E-15  2.400848E-10  3.579076E-09
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  2.029727E-28  3.151238E-24  1.899517E-18  1.631724E-15  1.014923E-10  1.656361E-09
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  5.101565E-29  9.028434E-25  6.530400E-19  6.300529E-16  4.688329E-11  8.308848E-10
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.435927E-29  2.871352E-25  2.449453E-19  2.633031E-16  2.316403E-11  4.432185E-10
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  3.758666E-30  8.595663E-26  8.655799E-20  1.045798E-16  1.101002E-11  2.289035E-10
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.053509E-30  2.758446E-26  3.207118E-20  4.344973E-17  5.452622E-12  1.229804E-10
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.950411E-27  1.291660E-20  1.949872E-17  2.890054E-12  7.040050E-11
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.875562E-27  5.420206E-21  9.108337E-18  1.589414E-12  4.179297E-11
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.694457E-27  2.450274E-21  4.558248E-18  9.274813E-13  2.622315E-11
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.858281E-28  1.131594E-21  2.330856E-18  5.535446E-13  1.682989E-11
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.787613E-28  5.221857E-22  1.193889E-18  3.314691E-13  1.085775E-11
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.947886E-28  2.490423E-22  6.298520E-19  2.028210E-13  7.141540E-12
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.020516E-28  1.177607E-22  3.296786E-19  1.231617E-13  4.662957E-12
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.642113E-29  5.806466E-23  1.785867E-19  7.634800E-14  3.091957E-12
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.842244E-29  2.527458E-23  8.654937E-20  4.291309E-14  1.877025E-12
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.492178E-29  1.152235E-23  4.348728E-20  2.450865E-14  1.149508E-12
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.805081E-30  5.250462E-24  2.174098E-20  1.377025E-14  6.902307E-13
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.536531E-30  2.041702E-24  9.394030E-21  6.715413E-15  3.630697E-13
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.342092E-30  6.635464E-25  3.433550E-21  2.754340E-15  1.620485E-13
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.242145E-25  1.290892E-21  1.126677E-15  7.157325E-14
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.601059E-26  4.847196E-22  4.477067E-16  3.061208E-14
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.357181E-26  1.677462E-22  1.594921E-16  1.180509E-14
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.228583E-27  5.783620E-23  5.451065E-17  4.390392E-15
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.701460E-27  2.408606E-23  2.169829E-17  1.889899E-15
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.020705E-27  1.026201E-23  8.437655E-18  8.016682E-16
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.573554E-28  5.122295E-24  3.753995E-18  3.856510E-16
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.208121E-28  1.640099E-24  9.239840E-19  1.090543E-16
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.769043E-29  8.751943E-25  4.110922E-19  5.258509E-17
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.812357E-29  4.766504E-25  1.845185E-19  2.558665E-17
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.413599E-30  1.897303E-25  5.337907E-20  8.392807E-18
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.160750E-30  1.145657E-25  2.679076E-20  4.516574E-18
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.861391E-30  6.986344E-26  1.357864E-20  2.453933E-18
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.834985E-26  3.899322E-21  8.018044E-19
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.238527E-26  1.241319E-21  2.870341E-19
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.733228E-27  4.283625E-22  1.107634E-19
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.780666E-27  1.589818E-22  4.568878E-20
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.394098E-27  6.255631E-23  1.989174E-20
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.275874E-28  2.638910E-23  9.236444E-21
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.103297E-28  1.254900E-23  4.781140E-21
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.363286E-28  6.249292E-24  2.584882E-21
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.293544E-28  2.989454E-24  1.353446E-21
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.534973E-29  1.578026E-24  7.750451E-22
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.154606E-29  8.016999E-25  4.310424E-22
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.357363E-29  4.317406E-25  2.532157E-22
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.242197E-29  2.202968E-25  1.427085E-22
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.040557E-30  1.239466E-25  8.777531E-23
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.416468E-30  4.408987E-26  3.702258E-23
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.463099E-30  2.739463E-26  2.496223E-23
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.801719E-26  1.767762E-23
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.069333E-27  9.158934E-24
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.270335E-27  6.471220E-24
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.564617E-27  4.706788E-24
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.698423E-27  2.575197E-24
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.216804E-28  1.565337E-24
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.944716E-28  9.412620E-25
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.777642E-28  5.866639E-25
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.563918E-28  3.656507E-25
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.882637E-29  2.291055E-25
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.798841E-29  1.131506E-25
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.425691E-29  7.782067E-26
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.547255E-29  5.343983E-26
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.568922E-30  2.598443E-26
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.974780E-30  1.699417E-26
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.510023E-30  1.148968E-26
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.269369E-30  6.352210E-27
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.666528E-27
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.155047E-27
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.237555E-27
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.440529E-28
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.621842E-28
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.324254E-28
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.459834E-28
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.687894E-28
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.117461E-28
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.764312E-29
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.296126E-29
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.608661E-29
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.644073E-29
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.031513E-29
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.841621E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.389751E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.006101E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.900038E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.406383E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.112662E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
