 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ni62          ni63          ni64          ni65          ni66          ni67          ni68          ni69 
    180  5.987296131417E-02  1.047572E-13  2.863420E-12  2.981417E-10  1.829089E-09  4.508836E-08  5.023134E-08  2.677237E-07  1.496712E-07
    181  6.018239261751E-02  6.395189E-14  1.820060E-12  2.009323E-10  1.276598E-09  3.322930E-08  3.819502E-08  2.138823E-07  1.230009E-07
    182  6.051941164510E-02  3.719104E-14  1.106104E-12  1.301664E-10  8.592105E-10  2.373456E-08  2.822942E-08  1.668430E-07  9.895895E-08
    183  6.081686890997E-02  2.296725E-14  7.101880E-13  8.842796E-11  6.037844E-10  1.757945E-08  2.155079E-08  1.336019E-07  8.143870E-08
    184  6.107970107709E-02  1.496514E-14  4.789491E-13  6.268635E-11  4.410408E-10  1.345324E-08  1.694048E-08  1.095589E-07  6.841949E-08
    185  6.149099227918E-02  7.617198E-15  2.573046E-13  3.641996E-11  2.685977E-10  8.815398E-09  1.157800E-08  8.002408E-08  5.191093E-08
    186  6.184187848266E-02  4.261075E-15  1.507069E-13  2.281047E-11  1.751513E-10  6.121545E-09  8.335410E-09  6.099571E-08  4.087698E-08
    187  6.212841772032E-02  2.647142E-15  9.718991E-14  1.553555E-11  1.232961E-10  4.536855E-09  6.363009E-09  4.879029E-08  3.358092E-08
    188  6.241083345826E-02  1.654122E-15  6.299880E-14  1.062458E-11  8.711977E-11  3.372978E-09  4.871015E-09  3.911552E-08  2.764082E-08
    189  6.286334795077E-02  7.784226E-16  3.142030E-14  5.769462E-12  4.986151E-11  2.094927E-09  3.171110E-09  2.742765E-08  2.022030E-08
    190  6.324448148531E-02  4.139317E-16  1.752134E-14  3.450510E-12  3.117270E-11  1.403194E-09  2.210212E-09  2.035404E-08  1.555241E-08
    191  6.354755735680E-02  2.512313E-16  1.102970E-14  2.293385E-12  2.146512E-11  1.020983E-09  1.660075E-09  1.607445E-08  1.263848E-08
    192  6.382753282149E-02  1.591134E-16  7.215352E-15  1.574982E-12  1.523281E-11  7.625425E-10  1.276925E-09  1.295353E-08  1.045802E-08
    193  6.429792763326E-02  7.519041E-17  3.584665E-15  8.442279E-13  8.629159E-12  4.707370E-10  8.284388E-10  9.089907E-09  7.673880E-09
    194  6.470641913937E-02  4.029522E-17  1.994323E-15  4.974956E-13  5.335411E-12  3.135687E-10  5.762759E-10  6.770384E-09  5.942566E-09
    195  6.514351188605E-02  2.147484E-17  1.098031E-15  2.878705E-13  3.250403E-12  2.068324E-10  3.982340E-10  5.034864E-09  4.607960E-09
    196  6.551961572666E-02  1.296889E-17  6.776002E-16  1.832512E-13  2.162951E-12  1.473731E-10  2.954051E-10  3.979849E-09  3.776460E-09
    197  6.614173306661E-02  6.130515E-18  3.288001E-16  9.121159E-14  1.158672E-12  8.834977E-11  1.893624E-10  2.835742E-09  2.857528E-09
    198  6.666431851744E-02  3.534082E-18  1.931964E-16  5.356300E-14  7.237011E-13  6.058982E-11  1.374199E-10  2.249830E-09  2.385136E-09
    199  6.714973898932E-02  2.227489E-18  1.243541E-16  3.407099E-14  4.875122E-13  4.448395E-11  1.063628E-10  1.892328E-09  2.103445E-09
    200  6.763365269933E-02  1.450280E-18  8.316664E-17  2.241742E-14  3.397228E-13  3.377812E-11  8.516074E-11  1.647297E-09  1.920166E-09
    201  6.810748363549E-02  9.709038E-19  5.752820E-17  1.525679E-14  2.446275E-13  2.644683E-11  7.024832E-11  1.475313E-09  1.801973E-09
    202  6.886988901479E-02  5.173906E-19  3.269899E-17  8.486066E-15  1.490624E-13  1.842541E-11  5.325803E-11  1.277483E-09  1.682950E-09
    203  6.932442343830E-02  3.553517E-19  2.347306E-17  6.034609E-15  1.119694E-13  1.498996E-11  4.558440E-11  1.184293E-09  1.632650E-09
    204  6.977291475786E-02  2.442324E-19  1.690639E-17  4.316148E-15  8.455448E-14  1.224713E-11  3.916818E-11  1.101564E-09  1.588548E-09
    205  7.051837306122E-02  1.292761E-19  9.725109E-18  2.466018E-15  5.289857E-14  8.725965E-12  3.036161E-11  9.747206E-10  1.515532E-09
    206  7.120724846930E-02  7.048972E-20  5.751486E-18  1.456433E-15  3.399582E-14  6.318550E-12  2.378166E-11  8.635088E-10  1.440093E-09
    207  7.185571854523E-02  3.909372E-20  3.451514E-18  8.761521E-16  2.215615E-14  4.605721E-12  1.867734E-11  7.623523E-10  1.358808E-09
    208  7.250556240022E-02  2.129677E-20  2.036858E-18  5.202089E-16  1.426138E-14  3.312508E-12  1.448319E-11  6.650368E-10  1.267565E-09
    209  7.308358088908E-02  1.223916E-20  1.256627E-18  3.235537E-16  9.534730E-15  2.442093E-12  1.142237E-11  5.827558E-10  1.179462E-09
    210  7.365083251161E-02  7.019341E-21  7.718734E-19  2.007034E-16  6.351929E-15  1.789710E-12  8.948155E-12  5.067207E-10  1.088258E-09
    211  7.420607479025E-02  4.036755E-21  4.737469E-19  1.245834E-16  4.229492E-15  1.306635E-12  6.976254E-12  4.376885E-10  9.965249E-10
    212  7.477269193766E-02  2.278604E-21  2.848872E-19  7.588107E-17  2.768182E-15  9.379663E-13  5.357092E-12  3.732765E-10  9.023472E-10
    213  7.532671922740E-02  1.293271E-21  1.713605E-19  4.622694E-17  1.809967E-15  6.705661E-13  4.092870E-12  3.163196E-10  8.111403E-10
    214  7.590819975934E-02  7.108579E-22  9.958503E-20  2.722500E-17  1.148466E-15  4.663518E-13  3.053273E-12  2.632149E-10  7.183449E-10
    215  7.648106882397E-02  3.937576E-22  5.790578E-20  1.603071E-17  7.279206E-16  3.226892E-13  2.264787E-12  2.174966E-10  6.313563E-10
    216  7.706864365518E-02  2.148028E-22  3.296038E-20  9.228596E-18  4.520249E-16  2.186522E-13  1.648832E-12  1.770232E-10  5.476753E-10
    217  7.765097184480E-02  1.180117E-22  1.874057E-20  5.294264E-18  2.796026E-16  1.469915E-13  1.190808E-12  1.429073E-10  4.711443E-10
    218  7.824188421090E-02  6.459433E-23  1.053401E-20  2.994841E-18  1.707234E-16  9.723821E-14  8.475186E-13  1.139111E-10  4.007113E-10
    219  7.883216312169E-02  3.559470E-23  5.913516E-21  1.685912E-18  1.037191E-16  6.368124E-14  5.973729E-13  8.995772E-11  3.377605E-10
    220  7.934760137230E-02  2.124803E-23  3.566499E-21  1.015541E-18  6.677746E-17  4.359074E-14  4.362199E-13  7.261365E-11  2.887169E-10
    221  7.991019390762E-02  1.218556E-23  2.057546E-21  5.827610E-19  4.119310E-17  2.858423E-14  3.070664E-13  5.703742E-11  2.414945E-10
    222  8.044081450283E-02  7.264131E-24  1.228713E-21  3.448368E-19  2.608373E-17  1.905557E-14  2.189342E-13  4.510476E-11  2.026915E-10
    223  8.103419684334E-02  4.100391E-24  6.929275E-22  1.914241E-19  1.560920E-17  1.198673E-14  1.485390E-13  3.439434E-11  1.652806E-10
    224  8.158988408622E-02  2.416665E-24  4.075593E-22  1.103597E-19  9.648116E-18  7.699646E-15  1.024637E-13  2.648349E-11  1.355639E-10
    225  8.219791245697E-02  1.366844E-24  2.301231E-22  6.062624E-20  5.712275E-18  4.706010E-15  6.773006E-14  1.974712E-11  1.083541E-10
    226  8.273529679330E-02  8.315013E-25  1.399943E-22  3.582318E-20  3.601375E-18  3.022381E-15  4.663621E-14  1.513248E-11  8.832467E-11
    227  8.327310875316E-02  5.084537E-25  8.578699E-23  2.122838E-20  2.273868E-18  1.925225E-15  3.186565E-14  1.151792E-11  7.154576E-11
    228  8.381967664174E-02  3.106818E-25  5.266750E-23  1.255216E-20  1.431202E-18  1.209934E-15  2.151274E-14  8.677748E-12  5.744243E-11
    229  8.442137901789E-02  1.822379E-25  3.114002E-23  7.098204E-21  8.646357E-19  7.205858E-16  1.386730E-14  6.311779E-12  4.482750E-11
    230  8.496109010092E-02  1.136722E-25  1.959282E-23  4.279921E-21  5.517117E-19  4.485649E-16  9.272132E-15  4.708339E-12  3.563741E-11
    231  8.556251684447E-02  6.784095E-26  1.181180E-23  2.457890E-21  3.362769E-19  2.625199E-16  5.878117E-15  3.371844E-12  2.740866E-11
    232  8.609514523980E-02  4.335976E-26  7.607008E-24  1.516215E-21  2.179191E-19  1.622601E-16  3.900689E-15  2.491963E-12  2.158500E-11
    233  8.668730402486E-02  2.663036E-26  4.694479E-24  8.923304E-22  1.349166E-19  9.411553E-17  2.449292E-15  1.764334E-12  1.640900E-11
    234  8.725638446658E-02  1.685851E-26  2.968071E-24  5.396952E-22  8.528225E-20  5.520863E-17  1.550824E-15  1.253752E-12  1.249130E-11
    235  8.784892152766E-02  1.061244E-26  1.850480E-24  3.219160E-22  5.300457E-20  3.138450E-17  9.546523E-16  8.695141E-13  9.310535E-12
    236  8.837914431516E-02  7.093735E-27  1.215737E-24  2.035967E-22  3.462989E-20  1.875490E-17  6.126416E-16  6.203181E-13  7.087641E-12
    237  8.927467123273E-02  3.675971E-27  5.996186E-25  9.435952E-23  1.679151E-20  7.681707E-18  2.827964E-16  3.416956E-13  4.360258E-12
    238  9.009385267910E-02  2.063002E-27  3.150929E-25  4.684778E-23  8.599698E-21  3.315791E-18  1.361275E-16  1.923830E-13  2.718542E-12
    239  9.088007009323E-02  1.201858E-27  1.700245E-25  2.382379E-23  4.463042E-21  1.443371E-18  6.570680E-17  1.073455E-13  1.674947E-12
    240  9.160938796651E-02  7.343806E-28  9.644113E-26  1.269609E-23  2.404757E-21  6.574334E-19  3.288161E-17  6.085527E-14  1.041154E-12
    241  9.231864750676E-02  4.557424E-28  5.588498E-26  6.851676E-24  1.301063E-21  3.023116E-19  1.650977E-17  3.409460E-14  6.385416E-13
    242  9.335415502949E-02  2.257057E-28  2.558059E-26  2.759172E-24  5.172183E-22  9.565256E-20  5.910215E-18  1.392419E-14  2.978461E-13
    243  9.429165011748E-02  1.179073E-28  1.286082E-26  1.206413E-24  2.187862E-22  3.368700E-20  2.308735E-18  5.890105E-15  1.424037E-13
    244  9.514750284226E-02  6.414890E-29  6.979965E-27  5.685804E-25  9.769740E-23  1.304031E-20  9.814693E-19  2.580903E-15  6.980212E-14
    245  9.592869681963E-02  3.632191E-29  4.048565E-27  2.898094E-25  4.622785E-23  5.591674E-21  4.555774E-19  1.180654E-15  3.540708E-14
    246  9.638259128200E-02  2.587030E-29  2.959791E-27  1.972123E-25  2.972163E-23  3.430019E-21  2.927417E-19  7.389988E-16  2.354535E-14
    247  9.686466198075E-02  1.799382E-29  2.127408E-27  1.321910E-25  1.854408E-23  2.054845E-21  1.841606E-19  4.456152E-16  1.514191E-14
    248  9.745016881397E-02  1.152441E-29  1.427407E-27  8.245849E-26  1.043297E-23  1.111590E-21  1.057081E-19  2.386653E-16  8.771503E-15
    249  9.798964068785E-02  7.588671E-30  9.886138E-28  5.414033E-26  6.132181E-24  6.345061E-22  6.372178E-20  1.330190E-16  5.256765E-15
    250  9.892639389759E-02  3.718135E-30  5.208233E-28  2.691507E-26  2.436793E-24  2.410111E-22  2.657902E-20  4.732249E-17  2.122393E-15
    251  9.977784733458E-02  1.923868E-30  2.892195E-28  1.474268E-26  1.064298E-24  1.007336E-22  1.204305E-20  1.832865E-17  9.227263E-16
    252  1.005622893962E-01  1.062153E-30  1.666798E-28  8.634612E-27  5.021186E-25  4.500475E-23  5.759932E-21  7.600443E-18  4.260835E-16
    253  1.013070552067E-01  1.000000E-30  9.790179E-29  5.261228E-27  2.509504E-25  2.099755E-23  2.843400E-21  3.313694E-18  2.057132E-16
    254  1.019791947326E-01  1.000000E-30  5.997575E-29  3.378862E-27  1.367006E-25  1.056445E-23  1.492172E-21  1.575291E-18  1.072795E-16
    255  1.025982572428E-01  1.000000E-30  3.779936E-29  2.244725E-27  7.935666E-26  5.610149E-24  8.169286E-22  7.974989E-19  5.917880E-17
    256  1.032644197032E-01  1.000000E-30  2.274990E-29  1.439358E-27  4.503944E-26  2.849974E-24  4.248578E-22  3.864518E-19  3.146232E-17
    257  1.039121745974E-01  1.000000E-30  1.368552E-29  9.258159E-28  2.635659E-26  1.477549E-24  2.233465E-22  1.916423E-19  1.708514E-17
    258  1.045193471709E-01  1.000000E-30  8.371180E-30  6.047924E-28  1.611103E-26  7.992829E-25  1.215168E-22  9.931692E-20  9.642178E-18
    259  1.051181778144E-01  1.000000E-30  5.083980E-30  3.918115E-28  9.973521E-27  4.367380E-25  6.645500E-23  5.185985E-20  5.477031E-18
    260  1.056826419982E-01  1.000000E-30  3.129958E-30  2.560357E-28  6.348153E-27  2.468745E-25  3.749704E-23  2.794945E-20  3.195530E-18
    261  1.062431336111E-01  1.000000E-30  1.910225E-30  1.646075E-28  4.031942E-27  1.395296E-25  2.113717E-23  1.497202E-20  1.851660E-18
    262  1.068146627648E-01  1.000000E-30  1.148402E-30  1.027167E-28  2.516318E-27  7.767150E-26  1.175118E-23  7.843292E-21  1.050120E-18
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  6.376214E-29  1.578161E-27  4.391635E-26  6.655316E-24  4.159567E-21  6.004862E-19
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  3.869972E-29  9.752606E-28  2.463537E-26  3.753590E-24  2.177125E-21  3.383689E-19
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  2.387758E-29  6.154808E-28  1.433057E-26  2.203713E-24  1.184339E-21  1.966620E-19
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.347668E-29  3.575720E-28  7.660998E-27  1.197026E-24  5.857343E-22  1.045758E-19
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  7.868508E-30  2.150691E-28  4.313183E-27  6.872395E-25  3.074954E-22  5.842089E-20
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  4.649354E-30  1.306323E-28  2.479010E-27  4.041885E-25  1.656697E-22  3.326923E-20
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  2.544772E-30  7.291723E-29  1.311002E-27  2.205909E-25  8.183016E-23  1.741259E-20
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.311471E-30  3.737530E-29  6.391916E-28  1.121324E-25  3.734053E-23  8.412202E-21
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.007841E-29  3.309327E-28  6.064949E-26  1.841528E-23  4.334699E-21
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.097406E-29  1.755019E-28  3.370136E-26  9.444993E-24  2.300461E-21
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.719736E-30  8.852447E-29  1.795589E-26  4.670044E-24  1.169691E-21
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.888215E-30  4.277576E-29  9.228366E-27  2.250849E-24  5.749031E-22
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.551574E-30  2.187369E-29  5.010028E-27  1.169444E-24  3.014183E-22
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.060345E-29  2.566693E-27  5.813003E-25  1.500611E-22
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.612065E-30  1.421258E-27  3.184876E-25  8.184830E-23
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.427782E-30  5.106308E-28  1.161951E-25  2.938695E-23
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.295826E-30  2.851010E-28  6.661562E-26  1.669452E-23
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.616243E-28  3.918651E-26  9.759668E-24
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.835049E-29  1.777210E-26  4.433032E-24
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.244151E-29  1.161512E-26  2.923424E-24
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.676861E-29  7.695592E-27  1.967886E-24
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.184829E-29  3.654848E-27  9.807419E-25
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.659397E-30  1.853040E-27  5.317853E-25
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.936541E-30  9.834765E-28  3.055121E-25
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.665790E-30  5.396653E-28  1.828635E-25
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.052646E-30  3.030584E-28  1.123717E-25
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.748849E-28  7.088402E-26
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.072576E-28  4.706809E-26
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.692376E-29  3.158684E-26
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.020568E-29  2.029836E-26
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.537805E-29  1.354884E-26
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.571221E-29  8.608542E-27
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.008186E-29  5.541081E-27
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.602089E-30  3.328086E-27
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.507705E-30  2.095749E-27
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.096569E-30  8.589074E-28
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.217607E-30  5.539784E-28
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.827153E-30  3.725599E-28
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.771660E-30  1.703471E-28
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.559071E-30  1.106321E-28
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.343015E-30  7.432415E-29
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.298513E-30  3.552392E-29
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.874760E-30  1.922940E-29
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.816560E-30  1.060405E-29
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.649706E-30  6.260313E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.637521E-30  3.929397E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.536700E-30  2.590282E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.368666E-30  2.067073E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.193036E-30  1.181260E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.151095E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.069355E-30  1.413547E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.283029E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.178762E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.754906E-30  1.059678E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.634386E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.580559E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.586041E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.464485E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.355272E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.090849E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.198764E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.490072E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.346891E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.516285E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.461846E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.573386E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.441684E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.705064E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.634268E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.501890E-30  1.381807E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.376465E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.327590E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.632923E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.547484E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.496595E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.313539E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.411419E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.702389E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.477449E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.420815E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.136648E-30  1.113137E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.901661E-30  1.021018E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.733363E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.553770E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.473409E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.399766E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.460089E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.572509E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.427361E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.590941E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.554205E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.538052E-30  1.214110E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.308299E-30  1.000000E-30
