 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ga83          ga84          ga85          ga86          ga87          ga88          ga89          ga90 
    358  1.645369737572E-01  2.922034E-11  3.906536E-11  3.874196E-07  2.952690E-08  1.504178E-05  3.337233E-08  6.221505E-07  1.824787E-10
    359  1.651200899964E-01  2.027235E-11  2.919467E-11  3.315734E-07  2.672010E-08  1.534992E-05  3.533161E-08  7.289424E-07  2.188891E-10
    360  1.656939516385E-01  1.407809E-11  2.182491E-11  2.835800E-07  2.415164E-08  1.563677E-05  3.732903E-08  8.516810E-07  2.617876E-10
    361  1.664404283242E-01  8.734210E-12  1.491235E-11  2.306182E-07  2.111745E-08  1.598356E-05  4.002819E-08  1.041728E-06  3.301807E-10
    362  1.671401020014E-01  5.564032E-12  1.040658E-11  1.892743E-07  1.856084E-08  1.627827E-05  4.265610E-08  1.256952E-06  4.101497E-10
    363  1.682228463170E-01  2.746192E-12  5.922522E-12  1.381971E-07  1.508522E-08  1.666460E-05  4.688041E-08  1.677758E-06  5.729994E-10
    364  1.688914277275E-01  1.773343E-12  4.179418E-12  1.132744E-07  1.321946E-08  1.685166E-05  4.955577E-08  2.001324E-06  7.032830E-10
    365  1.695862681704E-01  1.120898E-12  2.899188E-12  9.158774E-08  1.146438E-08  1.699333E-05  5.235099E-08  2.400272E-06  8.691130E-10
    366  1.708796298676E-01  4.784456E-13  1.473886E-12  6.082363E-08  8.687174E-09  1.707810E-05  5.743426E-08  3.341329E-06  1.280237E-09
    367  1.720689125062E-01  2.194305E-13  7.955327E-13  4.083941E-08  6.596880E-09  1.688491E-05  6.163481E-08  4.478031E-06  1.809053E-09
    368  1.730357271347E-01  1.177506E-13  4.881114E-13  2.902415E-08  5.188258E-09  1.648634E-05  6.438702E-08  5.614163E-06  2.369352E-09
    369  1.739185931198E-01  6.744388E-14  3.164594E-13  2.087241E-08  4.096847E-09  1.589950E-05  6.609659E-08  6.820603E-06  2.997311E-09
    370  1.748109107026E-01  3.910868E-14  2.082598E-13  1.468118E-08  3.170322E-09  1.507551E-05  6.680276E-08  8.183203E-06  3.748060E-09
    371  1.757092013639E-01  2.301841E-14  1.394615E-13  1.005986E-08  2.394003E-09  1.400639E-05  6.623417E-08  9.662235E-06  4.616187E-09
    372  1.765567714958E-01  1.428435E-14  9.788651E-14  6.889316E-09  1.798440E-09  1.280135E-05  6.440874E-08  1.109041E-05  5.516315E-09
    373  1.775373762473E-01  8.414075E-15  6.661991E-14  4.299897E-09  1.250766E-09  1.120963E-05  6.064619E-08  1.268266E-05  6.613123E-09
    374  1.784803688374E-01  5.187258E-15  4.726860E-14  2.645511E-09  8.548598E-10  9.564786E-06  5.553490E-08  1.401734E-05  7.652958E-09
    375  1.795112536071E-01  3.112365E-15  3.314091E-14  1.489540E-09  5.406750E-10  7.736631E-06  4.857404E-08  1.510255E-05  8.676409E-09
    376  1.804824008025E-01  1.952210E-15  2.410876E-14  8.342996E-10  3.382816E-10  6.100606E-06  4.126910E-08  1.563824E-05  9.432294E-09
    377  1.815169070317E-01  1.193853E-15  1.730121E-14  4.297217E-10  1.963322E-10  4.537418E-06  3.326902E-08  1.560935E-05  9.923325E-09
    378  1.825428215499E-01  7.355840E-16  1.251161E-14  2.138012E-10  1.100995E-10  3.241317E-06  2.576885E-08  1.496949E-05  1.003392E-08
    379  1.841355644659E-01  3.449410E-16  7.549867E-15  6.752830E-11  4.197510E-11  1.766535E-06  1.595903E-08  1.297893E-05  9.459519E-09
    380  1.856860183354E-01  1.630236E-16  4.579341E-15  2.144636E-11  1.604178E-11  8.904053E-07  9.132971E-09  1.036669E-05  8.212304E-09
    381  1.870847965371E-01  8.203957E-17  2.894313E-15  8.286987E-12  7.352248E-12  4.469394E-07  5.151332E-09  7.932939E-06  6.785533E-09
    382  1.883699545972E-01  4.331910E-17  1.887215E-15  4.185555E-12  4.353462E-12  2.254146E-07  2.896827E-09  5.923385E-06  5.443921E-09
    383  1.895671856375E-01  2.371655E-17  1.258562E-15  2.705986E-12  3.274619E-12  1.146062E-07  1.632370E-09  4.360847E-06  4.290084E-09
    384  1.907324824205E-01  1.314151E-17  8.439944E-16  2.033168E-12  2.859836E-12  5.762049E-08  9.081689E-10  3.154184E-06  3.319037E-09
    385  1.917913284253E-01  7.695317E-18  5.853552E-16  1.671695E-12  2.701167E-12  3.028817E-08  5.236792E-10  2.309323E-06  2.585621E-09
    386  1.928179034582E-01  4.586593E-18  4.081039E-16  1.418879E-12  2.627087E-12  1.599021E-08  3.024281E-10  1.682079E-06  2.001820E-09
    387  1.939781308337E-01  2.596014E-18  2.710647E-16  1.193602E-12  2.581877E-12  7.722280E-09  1.614309E-10  1.162012E-06  1.483138E-09
    388  1.950365569225E-01  1.580116E-18  1.855832E-16  1.023066E-12  2.554814E-12  3.976604E-09  9.071191E-11  8.201192E-07  1.116758E-09
    389  1.963061656501E-01  9.213060E-19  1.176008E-16  8.508986E-13  2.529542E-12  1.839185E-09  4.607278E-11  5.351178E-07  7.884046E-10
    390  1.975160386553E-01  5.982080E-19  7.600682E-17  7.132598E-13  2.508937E-12  9.345771E-10  2.505227E-11  3.535502E-07  5.621938E-10
    391  1.988970783448E-01  4.110508E-19  4.605944E-17  5.820814E-13  2.488073E-12  4.877099E-10  1.359268E-11  2.183788E-07  3.793530E-10
    392  2.001908516564E-01  3.219397E-19  2.897669E-17  4.803400E-13  2.470828E-12  3.117137E-10  8.715735E-12  1.384762E-07  2.616246E-10
    393  2.023233395230E-01  2.458437E-19  1.386357E-17  3.486177E-13  2.447385E-12  2.035689E-10  5.677398E-12  6.500490E-08  1.413382E-10
    394  2.035207364909E-01  2.160050E-19  9.455261E-18  2.906088E-13  2.436950E-12  1.785991E-10  5.074758E-12  4.260290E-08  1.003408E-10
    395  2.047171141817E-01  1.880067E-19  6.657376E-18  2.418380E-13  2.428171E-12  1.628298E-10  4.783370E-12  2.799848E-08  7.142742E-11
    396  2.061861175315E-01  1.542561E-19  4.604723E-18  1.924938E-13  2.418768E-12  1.495600E-10  4.633242E-12  1.694383E-08  4.764764E-11
    397  2.075162532616E-01  1.248203E-19  3.516255E-18  1.560627E-13  2.409994E-12  1.405464E-10  4.595884E-12  1.097221E-08  3.365077E-11
    398  2.088103947538E-01  9.848298E-20  2.852997E-18  1.267280E-13  2.398920E-12  1.333428E-10  4.610317E-12  7.378413E-09  2.455459E-11
    399  2.102374295066E-01  7.345975E-20  2.382898E-18  1.001187E-13  2.380426E-12  1.265167E-10  4.667858E-12  4.971666E-09  1.802684E-11
    400  2.116254943500E-01  5.380852E-20  2.074581E-18  7.898176E-14  2.351885E-12  1.205467E-10  4.761237E-12  3.578484E-09  1.403693E-11
    401  2.137594200207E-01  3.208679E-20  1.747324E-18  5.370860E-14  2.276021E-12  1.117990E-10  4.981323E-12  2.431201E-09  1.068110E-11
    402  2.149968302441E-01  2.345155E-20  1.602772E-18  4.231404E-14  2.208260E-12  1.065620E-10  5.155233E-12  2.074697E-09  9.715645E-12
    403  2.163578604848E-01  1.645890E-20  1.465547E-18  3.202654E-14  2.109051E-12  1.003572E-10  5.388196E-12  1.824688E-09  9.169420E-12
    404  2.188327022992E-01  8.586282E-21  1.254981E-18  1.835063E-14  1.860130E-12  8.740268E-11  5.907062E-12  1.581615E-09  9.068599E-12
    405  2.210861741802E-01  4.775546E-21  1.092179E-18  1.035057E-14  1.569632E-12  7.376566E-11  6.433648E-12  1.465904E-09  9.504337E-12
    406  2.231360986547E-01  2.873607E-21  9.616531E-19  5.818066E-15  1.282762E-12  6.068881E-11  6.880082E-12  1.385686E-09  1.004144E-11
    407  2.249661932162E-01  1.901666E-21  8.567961E-19  3.346537E-15  1.036449E-12  4.945977E-11  7.195639E-12  1.313273E-09  1.048299E-11
    408  2.266023391923E-01  1.380411E-21  7.712651E-19  1.996721E-15  8.409824E-13  4.043931E-11  7.385612E-12  1.243006E-09  1.078215E-11
    409  2.291569547831E-01  9.406288E-22  6.515301E-19  8.798476E-16  6.012439E-13  2.909440E-11  7.499956E-12  1.125291E-09  1.102270E-11
    410  2.305971902523E-01  8.117828E-22  5.908613E-19  5.610374E-16  5.029201E-13  2.428088E-11  7.479788E-12  1.058407E-09  1.104569E-11
    411  2.319348711247E-01  7.358678E-22  5.385601E-19  3.767907E-16  4.331752E-13  2.076214E-11  7.420283E-12  9.984015E-10  1.101041E-11
    412  2.335360820165E-01  6.814080E-22  4.807675E-19  2.427037E-16  3.730545E-13  1.760493E-11  7.313279E-12  9.312564E-10  1.091721E-11
    413  2.351317971316E-01  6.524974E-22  4.281037E-19  1.644836E-16  3.335393E-13  1.540363E-11  7.184418E-12  8.709478E-10  1.079181E-11
    414  2.376293164755E-01  6.364115E-22  3.548294E-19  9.972421E-17  3.012391E-13  1.337437E-11  6.971614E-12  7.916025E-10  1.057776E-11
    415  2.399259738388E-01  6.391768E-22  2.964779E-19  7.057311E-17  2.925121E-13  1.255693E-11  6.791978E-12  7.350178E-10  1.040307E-11
    416  2.420046682363E-01  6.501425E-22  2.504294E-19  5.633625E-17  2.951070E-13  1.237069E-11  6.657624E-12  6.964029E-10  1.028638E-11
    417  2.451201276448E-01  6.779599E-22  1.922483E-19  4.630878E-17  3.095884E-13  1.268834E-11  6.519541E-12  6.581746E-10  1.020748E-11
    418  2.467564269033E-01  6.979796E-22  1.663730E-19  4.434202E-17  3.201609E-13  1.303442E-11  6.479226E-12  6.462860E-10  1.021625E-11
    419  2.483354027874E-01  7.213168E-22  1.441707E-19  4.390698E-17  3.315235E-13  1.344393E-11  6.461197E-12  6.394778E-10  1.025808E-11
    420  2.499258654919E-01  7.494279E-22  1.243311E-19  4.461057E-17  3.437620E-13  1.391114E-11  6.463170E-12  6.368072E-10  1.033308E-11
    421  2.515152656983E-01  7.828981E-22  1.068244E-19  4.624990E-17  3.565433E-13  1.441845E-11  6.484563E-12  6.379569E-10  1.044041E-11
    422  2.542060864984E-01  8.543933E-22  8.188434E-20  5.078084E-17  3.789775E-13  1.534105E-11  6.562656E-12  6.477217E-10  1.069388E-11
    423  2.556901221114E-01  9.034402E-22  7.039692E-20  5.410863E-17  3.916084E-13  1.587343E-11  6.626988E-12  6.569385E-10  1.087118E-11
    424  2.570805114381E-01  9.567454E-22  6.092939E-20  5.771848E-17  4.035291E-13  1.638232E-11  6.700226E-12  6.678547E-10  1.106082E-11
    425  2.598984391343E-01  1.090700E-21  4.508609E-20  6.645037E-17  4.277567E-13  1.743177E-11  6.885055E-12  6.962983E-10  1.151325E-11
    426  2.622653138568E-01  1.235835E-21  3.476609E-20  7.527758E-17  4.479781E-13  1.832015E-11  7.075752E-12  7.263301E-10  1.196199E-11
    427  2.644885215151E-01  1.405672E-21  2.712459E-20  8.488912E-17  4.666949E-13  1.915074E-11  7.282573E-12  7.593718E-10  1.243946E-11
    428  2.667229470066E-01  1.615995E-21  2.111040E-20  9.595391E-17  4.850893E-13  1.997392E-11  7.516137E-12  7.971357E-10  1.297325E-11
    429  2.687894382327E-01  1.852878E-21  1.678099E-20  1.075700E-16  5.016081E-13  2.071868E-11  7.754139E-12  8.360419E-10  1.351474E-11
    430  2.709436570286E-01  2.151593E-21  1.331759E-20  1.212536E-16  5.182050E-13  2.147216E-11  8.023965E-12  8.806319E-10  1.412810E-11
    431  2.728595154549E-01  2.469780E-21  1.098838E-20  1.349249E-16  5.323386E-13  2.211809E-11  8.282061E-12  9.237424E-10  1.471571E-11
    432  2.763050324764E-01  3.195027E-21  8.219514E-21  1.635858E-16  5.560248E-13  2.321028E-11  8.788083E-12  1.009528E-09  1.587339E-11
    433  2.797281875476E-01  4.163581E-21  6.866115E-21  1.981583E-16  5.770384E-13  2.419139E-11  9.343089E-12  1.105492E-09  1.715478E-11
    434  2.831107064370E-01  5.441721E-21  6.570504E-21  2.395415E-16  5.950695E-13  2.504530E-11  9.942201E-12  1.211221E-09  1.855379E-11
    435  2.863632962154E-01  7.066828E-21  7.078282E-21  2.875077E-16  6.097235E-13  2.575090E-11  1.056602E-11  1.323595E-09  2.002882E-11
    436  2.894106333807E-01  9.048450E-21  8.182226E-21  3.411695E-16  6.210882E-13  2.630869E-11  1.119358E-11  1.438907E-09  2.153167E-11
    437  2.941185503109E-01  1.329478E-20  1.108761E-20  4.445285E-16  6.345690E-13  2.698910E-11  1.224763E-11  1.637421E-09  2.409757E-11
    438  2.983685787405E-01  1.885347E-20  1.515262E-20  5.646606E-16  6.434822E-13  2.745434E-11  1.329155E-11  1.839598E-09  2.668774E-11
    439  3.021949729112E-01  2.584848E-20  2.031371E-20  7.005604E-16  6.502500E-13  2.781024E-11  1.431144E-11  2.042007E-09  2.926178E-11
    440  3.059150641439E-01  3.515498E-20  2.713596E-20  8.642289E-16  6.573495E-13  2.816973E-11  1.538124E-11  2.259015E-09  3.200403E-11
    441  3.094680949786E-01  4.718388E-20  3.585850E-20  1.056432E-15  6.664712E-13  2.860543E-11  1.648102E-11  2.486597E-09  3.486393E-11
    442  3.127856926026E-01  6.213582E-20  4.657630E-20  1.274634E-15  6.789672E-13  2.917614E-11  1.758286E-11  2.718663E-09  3.776642E-11
    443  3.178598433803E-01  9.474694E-20  6.961655E-20  1.699324E-15  7.103796E-13  3.056508E-11  1.942374E-11  3.114154E-09  4.268801E-11
    444  3.224504526026E-01  1.389145E-19  1.003408E-19  2.204883E-15  7.582263E-13  3.264392E-11  2.127309E-11  3.519574E-09  4.770913E-11
    445  3.266870398371E-01  1.979131E-19  1.408472E-19  2.803770E-15  8.259293E-13  3.556289E-11  2.315918E-11  3.939661E-09  5.289435E-11
    446  3.305577136787E-01  2.736812E-19  1.922952E-19  3.490496E-15  9.142527E-13  3.935516E-11  2.505647E-11  4.367467E-09  5.816291E-11
    447  3.362681054783E-01  4.420871E-19  3.052984E-19  4.811451E-15  1.106847E-12  4.759496E-11  2.821800E-11  5.088601E-09  6.702982E-11
    448  3.414589872690E-01  6.847176E-19  4.662728E-19  6.407940E-15  1.370443E-12  5.883318E-11  3.155788E-11  5.857264E-09  7.647726E-11
    449  3.462773530350E-01  1.029249E-18  6.929375E-19  8.280971E-15  1.722581E-12  7.379667E-11  3.517922E-11  6.693996E-09  8.677164E-11
    450  3.508856189623E-01  1.522161E-18  1.015240E-18  1.040714E-14  2.199045E-12  9.397515E-11  3.927914E-11  7.641066E-09  9.844874E-11
    451  3.552628710565E-01  2.210728E-18  1.463634E-18  1.258016E-14  2.837363E-12  1.209154E-10  4.397759E-11  8.722559E-09  1.118236E-10
    452  3.595141079779E-01  3.181205E-18  2.094190E-18  1.448320E-14  3.710595E-12  1.576385E-10  4.959291E-11  1.000834E-08  1.277800E-10
    453  3.636744849418E-01  4.548671E-18  2.982248E-18  1.559967E-14  4.897651E-12  2.073634E-10  5.643672E-11  1.156830E-08  1.472044E-10
    454  3.676260234901E-01  6.396120E-18  4.183437E-18  1.548171E-14  6.387954E-12  2.695083E-10  6.441630E-11  1.338484E-08  1.698888E-10
    455  3.714655117309E-01  8.917143E-18  5.827066E-18  1.418773E-14  8.154810E-12  3.427800E-10  7.352095E-11  1.546529E-08  1.959296E-10
    456  3.752653942304E-01  1.240231E-17  8.108870E-18  1.225623E-14  1.011517E-11  4.235145E-10  8.345349E-11  1.775717E-08  2.246812E-10
    457  3.809506426681E-01  2.035601E-17  1.335653E-17  9.884285E-15  1.324074E-11  5.508493E-10  9.864397E-11  2.134570E-08  2.698677E-10
    458  3.865190953769E-01  3.314201E-17  2.189087E-17  9.765582E-15  1.661392E-11  6.864337E-10  1.124318E-10  2.477793E-08  3.134056E-10
    459  3.928522091207E-01  5.779402E-17  3.860552E-17  1.318131E-14  2.148208E-11  8.799763E-10  1.261074E-10  2.859887E-08  3.624745E-10
    460  3.991093841216E-01  1.001411E-16  6.787919E-17  2.118547E-14  2.828252E-11  1.147886E-09  1.374414E-10  3.264313E-08  4.152264E-10
    461  4.054183851758E-01  1.740029E-16  1.200793E-16  3.608267E-14  3.809106E-11  1.530532E-09  1.465224E-10  3.742349E-08  4.785290E-10
    462  4.147392755742E-01  3.911159E-16  2.785720E-16  8.012212E-14  6.016519E-11  2.378997E-09  1.599766E-10  4.637579E-08  5.993517E-10
    463  4.232199499949E-01  8.110090E-16  5.977695E-16  1.635763E-13  9.111990E-11  3.546126E-09  1.855839E-10  5.679054E-08  7.433400E-10
    464  4.316976825025E-01  1.671527E-15  1.282000E-15  3.289829E-13  1.365332E-10  5.223505E-09  2.358375E-10  6.967839E-08  9.263298E-10
    465  4.393401554526E-01  3.197691E-15  2.554631E-15  6.104157E-13  1.943597E-10  7.314852E-09  3.067648E-10  8.377492E-08  1.132183E-09
    466  4.465935084243E-01  5.904513E-15  4.926359E-15  1.086467E-12  2.690096E-10  9.959496E-09  4.000994E-10  9.966079E-08  1.370873E-09
    467  4.537106765818E-01  1.076175E-14  9.410273E-15  1.895616E-12  3.667232E-10  1.334961E-08  5.215998E-10  1.179547E-07  1.654034E-09
    468  4.602314649238E-01  1.863078E-14  1.707001E-14  3.131737E-12  4.835290E-10  1.731946E-08  6.655691E-10  1.373971E-07  1.964097E-09
    469  4.709552966107E-01  4.583742E-14  4.568400E-14  7.033912E-12  7.511246E-10  2.616255E-08  9.940122E-10  1.759427E-07  2.604302E-09
    470  4.769745726746E-01  7.585786E-14  7.954539E-14  1.097810E-11  9.547321E-10  3.271462E-08  1.245553E-09  2.017952E-07  3.050985E-09
    471  4.828178172001E-01  1.235796E-13  1.364417E-13  1.680963E-11  1.199318E-09  4.042737E-08  1.551796E-09  2.302970E-07  3.558101E-09
    472  4.927188450138E-01  2.816995E-13  3.408293E-13  3.413822E-11  1.746936E-09  5.721267E-08  2.258371E-09  2.875390E-07  4.618528E-09
    473  5.000000000000E-01  5.148210E-13  6.677319E-13  5.688545E-11  2.284983E-09  7.320583E-08  2.983794E-09  3.380409E-07  5.595751E-09
