 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ca49          ca50          ca51          ca52          ca53          ca54          ca55          ca56 
    360  1.656939516385E-01  3.001550E-24  5.485164E-21  2.929359E-16  4.147049E-13  1.078010E-12  4.270242E-11  5.764834E-12  1.838668E-07
    361  1.664404283242E-01  2.007553E-24  3.985234E-21  2.295463E-16  3.798578E-13  1.088610E-12  3.864710E-11  5.500786E-12  1.744483E-07
    362  1.671401020014E-01  1.387766E-24  2.943604E-21  1.835519E-16  3.512567E-13  1.103816E-12  3.573947E-11  5.346321E-12  1.655397E-07
    363  1.682228463170E-01  7.911657E-25  1.826857E-21  1.305415E-16  3.129158E-13  1.135816E-12  3.252452E-11  5.261360E-12  1.521233E-07
    364  1.688914277275E-01  5.628872E-25  1.357312E-21  1.061199E-16  2.920868E-13  1.159791E-12  3.116455E-11  5.298952E-12  1.448914E-07
    365  1.695862681704E-01  3.953716E-25  9.925699E-22  8.549547E-17  2.720866E-13  1.187090E-12  3.011353E-11  5.400756E-12  1.382473E-07
    366  1.708796298676E-01  2.063466E-25  5.527569E-22  5.719040E-17  2.384314E-13  1.241729E-12  2.893088E-11  5.760224E-12  1.292356E-07
    367  1.720689125062E-01  1.135508E-25  3.211957E-22  3.922773E-17  2.103163E-13  1.292088E-12  2.845687E-11  6.280922E-12  1.249353E-07
    368  1.730357271347E-01  6.999015E-26  2.067228E-22  2.869794E-17  1.889760E-13  1.329886E-12  2.837586E-11  6.848309E-12  1.245496E-07
    369  1.739185931198E-01  4.495090E-26  1.382777E-22  2.140538E-17  1.704220E-13  1.359558E-12  2.847238E-11  7.491403E-12  1.265345E-07
    370  1.748109107026E-01  2.878637E-26  9.241170E-23  1.580368E-17  1.525258E-13  1.382762E-12  2.869236E-11  8.277822E-12  1.309923E-07
    371  1.757092013639E-01  1.836096E-26  6.171709E-23  1.151840E-17  1.352825E-13  1.396950E-12  2.899689E-11  9.226775E-12  1.378995E-07
    372  1.765567714958E-01  1.205699E-26  4.241320E-23  8.475919E-18  1.197891E-13  1.399960E-12  2.932265E-11  1.028204E-11  1.467668E-07
    373  1.775373762473E-01  7.411543E-27  2.758497E-23  5.849979E-18  1.027515E-13  1.388163E-12  2.969441E-11  1.171885E-11  1.598353E-07
    374  1.784803688374E-01  4.677991E-27  1.840557E-23  4.040513E-18  8.741317E-14  1.359202E-12  2.997968E-11  1.332583E-11  1.752076E-07
    375  1.795112536071E-01  2.845649E-27  1.190355E-23  2.637001E-18  7.184506E-14  1.305319E-12  3.012528E-11  1.533754E-11  1.948847E-07
    376  1.804824008025E-01  1.811328E-27  7.983380E-24  1.731240E-18  5.851260E-14  1.232685E-12  3.000627E-11  1.743783E-11  2.156047E-07
    377  1.815169070317E-01  1.142067E-27  5.259497E-24  1.076790E-18  4.581999E-14  1.132493E-12  2.951026E-11  1.982790E-11  2.390350E-07
    378  1.825428215499E-01  7.501645E-28  3.522537E-24  6.567242E-19  3.494409E-14  1.013553E-12  2.855680E-11  2.222430E-11  2.621200E-07
    379  1.841355644659E-01  4.303830E-28  1.935146E-24  2.904697E-19  2.154857E-14  8.043021E-13  2.609492E-11  2.562229E-11  2.933899E-07
    380  1.856860183354E-01  2.919206E-28  1.114938E-24  1.265414E-19  1.245797E-14  5.971110E-13  2.269521E-11  2.802186E-11  3.127123E-07
    381  1.870847965371E-01  2.353213E-28  7.016747E-25  6.044112E-20  7.128717E-15  4.297052E-13  1.913126E-11  2.907252E-11  3.173231E-07
    382  1.883699545972E-01  2.114270E-28  4.761027E-25  3.255064E-20  4.066859E-15  3.035095E-13  1.580004E-11  2.905894E-11  3.107639E-07
    383  1.895671856375E-01  2.020501E-28  3.448017E-25  2.001270E-20  2.324398E-15  2.122719E-13  1.289533E-11  2.833188E-11  2.971224E-07
    384  1.907324824205E-01  1.996858E-28  2.634845E-25  1.377169E-20  1.311777E-15  1.461877E-13  1.039325E-11  2.714756E-11  2.791292E-07
    385  1.917913284253E-01  2.014561E-28  2.159588E-25  1.058614E-20  7.662788E-16  1.025178E-13  8.449514E-12  2.582465E-11  2.606751E-07
    386  1.928179034582E-01  2.051435E-28  1.857260E-25  8.626534E-21  4.486532E-16  7.183128E-14  6.866024E-12  2.444568E-11  2.422887E-07
    387  1.939781308337E-01  2.108551E-28  1.652722E-25  7.126491E-21  2.426243E-16  4.767567E-14  5.408436E-12  2.288343E-11  2.221519E-07
    388  1.950365569225E-01  2.172206E-28  1.553354E-25  6.124127E-21  1.374007E-16  3.261860E-14  4.344666E-12  2.153104E-11  2.051499E-07
    389  1.963061656501E-01  2.246507E-28  1.516601E-25  5.199969E-21  6.921853E-17  2.065205E-14  3.346374E-12  2.005972E-11  1.870264E-07
    390  1.975160386553E-01  2.312842E-28  1.544033E-25  4.506514E-21  3.600445E-17  1.337137E-14  2.619508E-12  1.884249E-11  1.722983E-07
    391  1.988970783448E-01  2.359594E-28  1.632376E-25  3.872482E-21  1.713986E-17  8.165501E-15  1.993417E-12  1.768601E-11  1.585225E-07
    392  2.001908516564E-01  2.365146E-28  1.758406E-25  3.395606E-21  8.671840E-18  5.181678E-15  1.555327E-12  1.682254E-11  1.484033E-07
    393  2.023233395230E-01  2.229957E-28  2.023290E-25  2.790021E-21  3.024377E-18  2.501046E-15  1.051026E-12  1.582404E-11  1.370616E-07
    394  2.035207364909E-01  2.096268E-28  2.180671E-25  2.521892E-21  1.811369E-18  1.690110E-15  8.511338E-13  1.546545E-11  1.333068E-07
    395  2.047171141817E-01  1.893738E-28  2.325831E-25  2.288076E-21  1.196404E-18  1.159963E-15  6.928457E-13  1.522470E-11  1.312237E-07
    396  2.061861175315E-01  1.594117E-28  2.465791E-25  2.033392E-21  8.564768E-19  7.532341E-16  5.408627E-13  1.504885E-11  1.306829E-07
    397  2.075162532616E-01  1.312203E-28  2.541541E-25  1.821950E-21  7.446175E-19  5.289673E-16  4.329053E-13  1.495361E-11  1.318144E-07
    398  2.088103947538E-01  1.044149E-28  2.564028E-25  1.626248E-21  7.233909E-19  3.912117E-16  3.477381E-13  1.486481E-11  1.340734E-07
    399  2.102374295066E-01  7.830979E-29  2.534065E-25  1.419223E-21  7.504067E-19  2.971810E-16  2.712217E-13  1.470855E-11  1.374831E-07
    400  2.116254943500E-01  5.747762E-29  2.460302E-25  1.227362E-21  8.015905E-19  2.421058E-16  2.106975E-13  1.444083E-11  1.412963E-07
    401  2.137594200207E-01  3.332114E-29  2.290509E-25  9.555973E-22  8.985856E-19  1.969633E-16  1.389034E-13  1.371403E-11  1.471832E-07
    402  2.149968302441E-01  2.518472E-29  2.174615E-25  8.146441E-22  9.570870E-19  1.832118E-16  1.071665E-13  1.310000E-11  1.501895E-07
    403  2.163578604848E-01  1.737855E-29  2.041136E-25  6.752878E-22  1.019848E-18  1.736692E-16  7.924547E-14  1.226990E-11  1.528815E-07
    404  2.188327022992E-01  7.648717E-30  1.798061E-25  4.675421E-22  1.125824E-18  1.641148E-16  4.401582E-14  1.045107E-11  1.556544E-07
    405  2.210861741802E-01  3.885029E-30  1.588145E-25  3.264778E-22  1.212214E-18  1.590263E-16  2.493981E-14  8.625989E-12  1.555314E-07
    406  2.231360986547E-01  2.145930E-30  1.411505E-25  2.323634E-22  1.284224E-18  1.555256E-16  1.481495E-14  6.994368E-12  1.532714E-07
    407  2.249661932162E-01  1.398165E-30  1.266393E-25  1.704794E-22  1.345429E-18  1.529708E-16  9.538276E-15  5.654052E-12  1.497068E-07
    408  2.266023391923E-01  1.147308E-30  1.146762E-25  1.290538E-22  1.399365E-18  1.511632E-16  6.740598E-15  4.590159E-12  1.454694E-07
    409  2.291569547831E-01  1.000000E-30  9.782472E-26  8.378383E-23  1.485193E-18  1.494325E-16  4.501358E-15  3.214216E-12  1.372946E-07
    410  2.305971902523E-01  1.000000E-30  8.926849E-26  6.604466E-23  1.535740E-18  1.491424E-16  3.902391E-15  2.591909E-12  1.320600E-07
    411  2.319348711247E-01  1.000000E-30  8.188606E-26  5.323316E-23  1.584721E-18  1.493574E-16  3.588666E-15  2.104537E-12  1.269150E-07
    412  2.335360820165E-01  1.000000E-30  7.372792E-26  4.149536E-23  1.646467E-18  1.502559E-16  3.404721E-15  1.624098E-12  1.205109E-07
    413  2.351317971316E-01  1.000000E-30  6.629328E-26  3.279612E-23  1.711894E-18  1.518657E-16  3.347124E-15  1.242682E-12  1.139753E-07
    414  2.376293164755E-01  1.000000E-30  5.593770E-26  2.345022E-23  1.823237E-18  1.558337E-16  3.390261E-15  8.038204E-13  1.036788E-07
    415  2.399259738388E-01  1.000000E-30  4.767026E-26  1.797826E-23  1.936527E-18  1.610419E-16  3.499586E-15  5.302044E-13  9.437194E-08
    416  2.420046682363E-01  1.000000E-30  4.111229E-26  1.471443E-23  2.049204E-18  1.670381E-16  3.625196E-15  3.599441E-13  8.624117E-08
    417  2.451201276448E-01  1.000000E-30  3.273898E-26  1.176756E-23  2.238478E-18  1.783127E-16  3.837327E-15  1.989758E-13  7.479069E-08
    418  2.467564269033E-01  1.606868E-30  2.896762E-26  1.085466E-23  2.348834E-18  1.853476E-16  3.956161E-15  1.454583E-13  6.919245E-08
    419  2.483354027874E-01  1.811229E-30  2.568966E-26  1.027222E-23  2.463246E-18  1.928815E-16  4.074783E-15  1.077922E-13  6.408509E-08
    420  2.499258654919E-01  1.961274E-30  2.271915E-26  9.923513E-24  2.587004E-18  2.012311E-16  4.198035E-15  8.022334E-14  5.924239E-08
    421  2.515152656983E-01  1.976872E-30  2.005449E-26  9.773796E-24  2.719923E-18  2.103653E-16  4.325027E-15  6.041299E-14  5.470923E-08
    422  2.542060864984E-01  2.008918E-30  1.616125E-26  9.901125E-24  2.968220E-18  2.277292E-16  4.549229E-15  3.904652E-14  4.772842E-08
    423  2.556901221114E-01  2.804011E-30  1.431733E-26  1.015574E-23  3.118964E-18  2.383931E-16  4.678215E-15  3.179112E-14  4.424403E-08
    424  2.570805114381E-01  2.780729E-30  1.276172E-26  1.050620E-23  3.269986E-18  2.491335E-16  4.802784E-15  2.698551E-14  4.120763E-08
    425  2.598984391343E-01  2.897414E-30  1.006714E-26  1.154518E-23  3.608113E-18  2.732968E-16  5.067266E-15  2.126389E-14  3.569992E-08
    426  2.622653138568E-01  3.779076E-30  8.227375E-27  1.277316E-23  3.929266E-18  2.963121E-16  5.303116E-15  1.915067E-14  3.170176E-08
    427  2.644885215151E-01  4.599660E-30  6.801385E-27  1.424851E-23  4.266010E-18  3.204524E-16  5.537316E-15  1.850217E-14  2.842650E-08
    428  2.667229470066E-01  5.530860E-30  5.626550E-27  1.608204E-23  4.642961E-18  3.474465E-16  5.786279E-15  1.867763E-14  2.556466E-08
    429  2.687894382327E-01  6.485311E-30  4.742985E-27  1.813159E-23  5.030012E-18  3.751112E-16  6.029735E-15  1.933243E-14  2.326864E-08
    430  2.709436570286E-01  7.835246E-30  4.007846E-27  2.068210E-23  5.477404E-18  4.070090E-16  6.298173E-15  2.037484E-14  2.120176E-08
    431  2.728595154549E-01  9.419844E-30  3.498617E-27  2.335678E-23  5.917103E-18  4.382699E-16  6.550426E-15  2.154235E-14  1.961887E-08
    432  2.763050324764E-01  1.306296E-29  2.889828E-27  2.931321E-23  6.820487E-18  5.022222E-16  7.038951E-15  2.411658E-14  1.730946E-08
    433  2.797281875476E-01  1.835026E-29  2.644603E-27  3.703385E-23  7.884413E-18  5.770913E-16  7.573025E-15  2.724096E-14  1.560837E-08
    434  2.831107064370E-01  2.583099E-29  2.745495E-27  4.693230E-23  9.129123E-18  6.641244E-16  8.153522E-15  3.091641E-14  1.441823E-08
    435  2.863632962154E-01  3.606541E-29  3.185812E-27  5.918504E-23  1.054019E-17  7.621426E-16  8.765929E-15  3.507833E-14  1.366368E-08
    436  2.894106333807E-01  4.894713E-29  3.951488E-27  7.376993E-23  1.208539E-17  8.687807E-16  9.392023E-15  3.962744E-14  1.325327E-08
    437  2.941185503109E-01  8.034696E-29  6.013136E-27  1.041386E-22  1.497984E-17  1.066844E-15  1.046777E-14  4.814247E-14  1.309609E-08
    438  2.983685787405E-01  1.260959E-28  9.179055E-27  1.426962E-22  1.823285E-17  1.287211E-15  1.156230E-14  5.773375E-14  1.337442E-08
    439  3.021949729112E-01  1.894232E-28  1.363138E-26  1.899518E-22  2.179414E-17  1.526192E-15  1.265685E-14  6.829102E-14  1.391651E-08
    440  3.059150641439E-01  2.815363E-28  2.013689E-26  2.513251E-22  2.594251E-17  1.802032E-15  1.382772E-14  8.069105E-14  1.467906E-08
    441  3.094680949786E-01  4.114083E-28  2.930343E-26  3.288614E-22  3.064725E-17  2.112036E-15  1.505088E-14  9.491178E-14  1.560697E-08
    442  3.127856926026E-01  5.856986E-28  4.164200E-26  4.232047E-22  3.580123E-17  2.448660E-15  1.629110E-14  1.107036E-13  1.664032E-08
    443  3.178598433803E-01  1.009295E-27  7.137526E-26  6.235466E-22  4.535732E-17  3.065841E-15  1.838298E-14  1.406235E-13  1.852338E-08
    444  3.224504526026E-01  1.651201E-27  1.163166E-25  8.869000E-22  5.606797E-17  3.748574E-15  2.049210E-14  1.752031E-13  2.054171E-08
    445  3.266870398371E-01  2.600706E-27  1.826478E-25  1.229110E-21  6.801702E-17  4.500936E-15  2.263345E-14  2.151344E-13  2.267645E-08
    446  3.305577136787E-01  3.937216E-27  2.759474E-25  1.657466E-21  8.094524E-17  5.305606E-15  2.476347E-14  2.599653E-13  2.486507E-08
    447  3.362681054783E-01  7.260687E-27  5.075312E-25  2.579649E-21  1.041366E-16  6.729057E-15  2.823071E-14  3.445422E-13  2.853517E-08
    448  3.414589872690E-01  1.265866E-26  8.836575E-25  3.861417E-21  1.303423E-16  8.312386E-15  3.175039E-14  4.459625E-13  3.236225E-08
    449  3.462773530350E-01  2.119407E-26  1.479147E-24  5.620200E-21  1.601656E-16  1.008922E-14  3.537238E-14  5.673570E-13  3.636814E-08
    450  3.508856189623E-01  3.467484E-26  2.421843E-24  8.053372E-21  1.952015E-16  1.215094E-14  3.920819E-14  7.148372E-13  4.063911E-08
    451  3.552628710565E-01  5.531292E-26  3.869811E-24  1.134110E-20  2.365973E-16  1.456097E-14  4.325181E-14  8.907196E-13  4.512146E-08
    452  3.595141079779E-01  8.699995E-26  6.102469E-24  1.582373E-20  2.875202E-16  1.749833E-14  4.762671E-14  1.103167E-12  4.989584E-08
    453  3.636744849418E-01  1.354307E-25  9.532763E-24  2.193379E-20  3.518845E-16  2.117996E-14  5.241741E-14  1.360195E-12  5.499170E-08
    454  3.676260234901E-01  2.060552E-25  1.456543E-23  2.992442E-20  4.315867E-16  2.570260E-14  5.751385E-14  1.659545E-12  6.023832E-08
    455  3.714655117309E-01  3.095973E-25  2.199449E-23  4.048800E-20  5.325409E-16  3.138559E-14  6.304863E-14  2.013196E-12  6.573168E-08
    456  3.752653942304E-01  4.629107E-25  3.307993E-23  5.463727E-20  6.625582E-16  3.864375E-14  6.915855E-14  2.436971E-12  7.156651E-08
    457  3.809506426681E-01  8.438730E-25  6.094306E-23  8.563294E-20  9.324952E-16  5.354291E-14  7.960789E-14  3.241944E-12  8.106387E-08
    458  3.865190953769E-01  1.517123E-24  1.109361E-22  1.331424E-19  1.316973E-15  7.446607E-14  9.152639E-14  4.285077E-12  9.128898E-08
    459  3.928522091207E-01  2.949991E-24  2.193751E-22  2.202884E-19  1.958021E-15  1.088049E-13  1.073287E-13  5.879881E-12  1.040587E-07
    460  3.991093841216E-01  5.677394E-24  4.305418E-22  3.629379E-19  2.890300E-15  1.579028E-13  1.255337E-13  8.028896E-12  1.178786E-07
    461  4.054183851758E-01  1.095774E-23  8.501592E-22  6.016247E-19  4.252668E-15  2.284437E-13  1.467706E-13  1.097749E-11  1.330063E-07
    462  4.147392755742E-01  2.881779E-23  2.325419E-21  1.275015E-18  7.409068E-15  3.883826E-13  1.840889E-13  1.737749E-11  1.574225E-07
    463  4.232199499949E-01  6.904228E-23  5.811285E-21  2.536878E-18  1.207253E-14  6.194173E-13  2.250479E-13  2.630399E-11  1.815110E-07
    464  4.316976825025E-01  1.644484E-22  1.452246E-20  5.072283E-18  1.937432E-14  9.737681E-13  2.736782E-13  3.966134E-11  2.069477E-07
    465  4.393401554526E-01  3.579561E-22  3.317459E-20  9.520906E-18  2.934096E-14  1.448395E-12  3.250382E-13  5.722283E-11  2.305724E-07
    466  4.465935084243E-01  7.451285E-22  7.261623E-20  1.738269E-17  4.311593E-14  2.093929E-12  3.812609E-13  8.074323E-11  2.531228E-07
    467  4.537106765818E-01  1.523091E-21  1.565580E-19  3.151989E-17  6.243751E-14  2.985978E-12  4.443735E-13  1.127726E-10  2.748809E-07
    468  4.602314649238E-01  2.920153E-21  3.162305E-19  5.458235E-17  8.715372E-14  4.112012E-12  5.098815E-13  1.526062E-10  2.940566E-07
    469  4.709552966107E-01  8.442012E-21  1.002532E-18  1.356846E-16  1.492673E-13  6.895593E-12  6.355927E-13  2.488533E-10  3.229143E-07
    470  4.769745726746E-01  1.523842E-20  1.911003E-18  2.270674E-16  2.008735E-13  9.176060E-12  7.170269E-13  3.257673E-10  3.370912E-07
    471  4.828178172001E-01  2.694318E-20  3.569396E-18  3.751519E-16  2.671676E-13  1.207607E-11  8.042710E-13  4.214354E-10  3.491127E-07
    472  4.927188450138E-01  7.019581E-20  1.023737E-17  8.818066E-16  4.304723E-13  1.912297E-11  9.719602E-13  6.454965E-10  3.649067E-07
    473  5.000000000000E-01  1.410133E-19  2.209749E-17  1.656497E-15  6.085973E-13  2.669925E-11  1.112250E-12  8.753236E-10  3.723898E-07
