 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cu70          cu71          cu72          cu73          cu74          cu75          cu76          cu77 
    180  5.987296131417E-02  1.097033E-08  6.655787E-08  2.077557E-08  5.209533E-08  7.556350E-09  5.690031E-09  2.910951E-10  6.959491E-11
    181  6.018239261751E-02  8.761506E-09  5.575614E-08  1.790140E-08  4.692983E-08  6.990189E-09  5.481517E-09  2.873959E-10  7.120244E-11
    182  6.051941164510E-02  6.835743E-09  4.583088E-08  1.517493E-08  4.176371E-08  6.403742E-09  5.249171E-09  2.826955E-10  7.281824E-11
    183  6.081686890997E-02  5.477776E-09  3.846266E-08  1.308726E-08  3.760249E-08  5.915672E-09  5.043202E-09  2.781323E-10  7.415615E-11
    184  6.107970107709E-02  4.497324E-09  3.289779E-08  1.146748E-08  3.422976E-08  5.509017E-09  4.862762E-09  2.738869E-10  7.529005E-11
    185  6.149099227918E-02  3.294975E-09  2.570397E-08  9.306313E-09  2.949467E-08  4.919627E-09  4.586393E-09  2.670036E-10  7.700613E-11
    186  6.184187848266E-02  2.520877E-09  2.078115E-08  7.772475E-09  2.593323E-08  4.460061E-09  4.357484E-09  2.609677E-10  7.842776E-11
    187  6.212841772032E-02  2.024375E-09  1.746022E-08  6.706568E-09  2.333972E-08  4.115967E-09  4.178741E-09  2.561400E-10  7.961681E-11
    188  6.241083345826E-02  1.630333E-09  1.470453E-08  5.798688E-09  2.103851E-08  3.803281E-09  4.010712E-09  2.515476E-10  8.083979E-11
    189  6.286334795077E-02  1.152456E-09  1.116941E-08  4.595053E-09  1.782688E-08  3.353803E-09  3.759465E-09  2.446567E-10  8.295633E-11
    190  6.324448148531E-02  8.608294E-10  8.866004E-09  3.780349E-09  1.552135E-08  3.020234E-09  3.565093E-09  2.393688E-10  8.493063E-11
    191  6.354755735680E-02  6.824543E-10  7.378972E-09  3.237470E-09  1.390831E-08  2.780213E-09  3.420098E-09  2.354311E-10  8.661616E-11
    192  6.382753282149E-02  5.507821E-10  6.229931E-09  2.806666E-09  1.257475E-08  2.577138E-09  3.293974E-09  2.320490E-10  8.828798E-11
    193  6.429792763326E-02  3.845295E-10  4.693097E-09  2.210851E-09  1.063252E-08  2.272745E-09  3.098661E-09  2.269665E-10  9.138828E-11
    194  6.470641913937E-02  2.816677E-10  3.673389E-09  1.799207E-09  9.204429E-09  2.041057E-09  2.944041E-09  2.231018E-10  9.438501E-11
    195  6.514351188605E-02  2.019552E-10  2.828327E-09  1.444516E-09  7.897355E-09  1.821699E-09  2.791648E-09  2.194312E-10  9.789844E-11
    196  6.551961572666E-02  1.515622E-10  2.257645E-09  1.195525E-09  6.922780E-09  1.652289E-09  2.668214E-09  2.164630E-10  1.011164E-10
    197  6.614173306661E-02  9.414796E-11  1.554040E-09  8.739664E-10  5.568698E-09  1.406662E-09  2.478413E-09  2.119156E-10  1.068568E-10
    198  6.666431851744E-02  6.303790E-11  1.134772E-09  6.714578E-10  4.638446E-09  1.229207E-09  2.331300E-09  2.083939E-10  1.120956E-10
    199  6.714973898932E-02  4.337451E-11  8.466135E-10  5.253044E-10  3.913175E-09  1.084480E-09  2.203256E-09  2.052937E-10  1.172973E-10
    200  6.763365269933E-02  2.979582E-11  6.308461E-10  4.105018E-10  3.298662E-09  9.561255E-10  2.081324E-09  2.021701E-10  1.227221E-10
    201  6.810748363549E-02  2.060270E-11  4.725416E-10  3.222324E-10  2.789800E-09  8.451364E-10  1.969062E-09  1.992599E-10  1.283823E-10
    202  6.886988901479E-02  1.135943E-11  2.965519E-10  2.181560E-10  2.131041E-09  6.934344E-10  1.803516E-09  1.950252E-10  1.383872E-10
    203  6.932442343830E-02  7.954424E-12  2.244504E-10  1.728032E-10  1.814938E-09  6.164781E-10  1.712890E-09  1.927490E-10  1.449303E-10
    204  6.977291475786E-02  5.591273E-12  1.704335E-10  1.372750E-10  1.549369E-09  5.491581E-10  1.629239E-09  1.907202E-10  1.518911E-10
    205  7.051837306122E-02  3.113453E-12  1.079737E-10  9.378757E-11  1.193880E-09  4.543889E-10  1.504309E-09  1.881232E-10  1.649482E-10
    206  7.120724846930E-02  1.813515E-12  7.091904E-11  6.608887E-11  9.410375E-10  3.827148E-10  1.403270E-09  1.866263E-10  1.789699E-10
    207  7.185571854523E-02  1.090225E-12  4.778513E-11  4.760148E-11  7.538924E-10  3.265072E-10  1.319066E-09  1.859719E-10  1.941667E-10
    208  7.250556240022E-02  6.558068E-13  3.224541E-11  3.435744E-11  6.057669E-10  2.795460E-10  1.245368E-09  1.862352E-10  2.118532E-10
    209  7.308358088908E-02  4.176757E-13  2.276167E-11  2.575890E-11  4.999603E-10  2.442120E-10  1.187536E-09  1.872075E-10  2.299622E-10
    210  7.365083251161E-02  2.681922E-13  1.618107E-11  1.943491E-11  4.148230E-10  2.143259E-10  1.136479E-09  1.887424E-10  2.501370E-10
    211  7.420607479025E-02  1.740094E-13  1.160339E-11  1.477803E-11  3.463446E-10  1.891163E-10  1.092025E-09  1.909102E-10  2.726478E-10
    212  7.477269193766E-02  1.120153E-13  8.275736E-12  1.119363E-11  2.887451E-10  1.668718E-10  1.051638E-09  1.937968E-10  2.988397E-10
    213  7.532671922740E-02  7.275642E-14  5.946944E-12  8.534517E-12  2.419875E-10  1.478827E-10  1.015847E-09  1.971638E-10  3.278971E-10
    214  7.590819975934E-02  4.627152E-14  4.207540E-12  6.427991E-12  2.013922E-10  1.305510E-10  9.822126E-10  2.013657E-10  3.627026E-10
    215  7.648106882397E-02  2.964477E-14  2.995147E-12  4.868387E-12  1.683742E-10  1.157181E-10  9.527229E-10  2.062148E-10  4.019969E-10
    216  7.706864365518E-02  1.876926E-14  2.114087E-12  3.663348E-12  1.403161E-10  1.024329E-10  9.256160E-10  2.118932E-10  4.482085E-10
    217  7.765097184480E-02  1.192579E-14  1.497030E-12  2.765088E-12  1.172733E-10  9.092201E-11  9.015814E-10  2.182525E-10  5.008475E-10
    218  7.824188421090E-02  7.531153E-15  1.055527E-12  2.080877E-12  9.791870E-11  8.072676E-11  8.800535E-10  2.255471E-10  5.624567E-10
    219  7.883216312169E-02  4.759250E-15  7.448857E-13  1.567855E-12  8.189691E-11  7.181858E-11  8.611756E-10  2.337334E-10  6.336747E-10
    220  7.934760137230E-02  3.185539E-15  5.493364E-13  1.224744E-12  7.013177E-11  6.492953E-11  8.466087E-10  2.416481E-10  7.050837E-10
    221  7.991019390762E-02  2.056722E-15  3.942673E-13  9.363096E-13  5.929718E-11  5.826561E-11  8.328301E-10  2.512217E-10  7.945508E-10
    222  8.044081450283E-02  1.362627E-15  2.885898E-13  7.276264E-13  5.069251E-11  5.270283E-11  8.218389E-10  2.612434E-10  8.918514E-10
    223  8.103419684334E-02  8.598762E-16  2.036383E-13  5.492099E-13  4.260419E-11  4.719754E-11  8.118342E-10  2.737328E-10  1.018455E-09
    224  8.158988408622E-02  5.593046E-16  1.470503E-13  4.225814E-13  3.627406E-11  4.266201E-11  8.048559E-10  2.868735E-10  1.157467E-09
    225  8.219791245697E-02  3.502458E-16  1.031702E-13  3.179273E-13  3.050117E-11  3.831330E-11  8.001059E-10  3.031491E-10  1.337206E-09
    226  8.273529679330E-02  2.320438E-16  7.553393E-14  2.476725E-13  2.623065E-11  3.493493E-11  7.985480E-10  3.194513E-10  1.525424E-09
    227  8.327310875316E-02  1.539009E-16  5.533993E-14  1.931674E-13  2.260264E-11  3.193047E-11  7.994690E-10  3.377993E-10  1.747220E-09
    228  8.381967664174E-02  1.016441E-16  4.038936E-14  1.502854E-13  1.946726E-11  2.920852E-11  8.025913E-10  3.586152E-10  2.012647E-09
    229  8.442137901789E-02  6.452668E-17  2.856767E-14  1.140929E-13  1.653624E-11  2.652243E-11  8.077480E-10  3.839713E-10  2.358707E-09
    230  8.496109010092E-02  4.289246E-17  2.089761E-14  8.897111E-14  1.427587E-11  2.431917E-11  8.129291E-10  4.086573E-10  2.724108E-09
    231  8.556251684447E-02  2.719391E-17  1.470209E-14  6.724524E-14  1.209029E-11  2.203566E-11  8.175861E-10  4.375917E-10  3.196739E-09
    232  8.609514523980E-02  1.812662E-17  1.071600E-14  5.224581E-14  1.039276E-11  2.011713E-11  8.190011E-10  4.635345E-10  3.673935E-09
    233  8.668730402486E-02  1.148386E-17  7.474566E-15  3.914241E-14  8.718815E-12  1.805317E-11  8.154887E-10  4.913213E-10  4.266446E-09
    234  8.725638446658E-02  7.350522E-18  5.227883E-15  2.933722E-14  7.290088E-12  1.611170E-11  8.048340E-10  5.151347E-10  4.886494E-09
    235  8.784892152766E-02  4.574986E-18  3.550794E-15  2.142288E-14  5.967409E-12  1.412068E-11  7.836808E-10  5.344070E-10  5.560601E-09
    236  8.837914431516E-02  2.959893E-18  2.472221E-15  1.592115E-14  4.913962E-12  1.236553E-11  7.544578E-10  5.446846E-10  6.159609E-09
    237  8.927467123273E-02  1.375667E-18  1.285954E-15  9.253732E-15  3.401272E-12  9.504058E-12  6.815591E-10  5.422550E-10  7.067423E-09
    238  9.009385267910E-02  6.579430E-19  6.715311E-16  5.354102E-15  2.310322E-12  7.110875E-12  5.917522E-10  5.149670E-10  7.650089E-09
    239  9.088007009323E-02  3.125828E-19  3.422130E-16  3.013718E-15  1.519442E-12  5.135982E-12  4.938043E-10  4.687155E-10  7.905248E-09
    240  9.160938796651E-02  1.529937E-19  1.763369E-16  1.703768E-15  9.929901E-13  3.663604E-12  4.030892E-10  4.149773E-10  7.880145E-09
    241  9.231864750676E-02  7.514325E-20  9.006250E-17  9.530162E-16  6.402541E-13  2.573965E-12  3.231826E-10  3.602742E-10  7.684235E-09
    242  9.335415502949E-02  2.625072E-20  3.288777E-17  3.979471E-16  3.298723E-13  1.505106E-12  2.296540E-10  2.878837E-10  7.288609E-09
    243  9.429165011748E-02  1.014403E-20  1.314841E-17  1.798833E-16  1.807626E-13  9.260769E-13  1.688413E-10  2.356351E-10  6.978106E-09
    244  9.514750284226E-02  4.276184E-21  5.724132E-18  8.770119E-17  1.052915E-13  6.002732E-13  1.290031E-10  1.987751E-10  6.802967E-09
    245  9.592869681963E-02  1.954675E-21  2.700375E-18  4.592191E-17  6.490409E-14  4.082861E-13  1.020409E-10  1.722335E-10  6.732962E-09
    246  9.638259128200E-02  1.239718E-21  1.746523E-18  3.157502E-17  4.911535E-14  3.272960E-13  8.938412E-11  1.591407E-10  6.726043E-09
    247  9.686466198075E-02  7.656954E-22  1.101159E-18  2.124983E-17  3.660328E-14  2.593936E-13  7.786528E-11  1.467590E-10  6.741215E-09
    248  9.745016881397E-02  4.274466E-22  6.294790E-19  1.315495E-17  2.565028E-14  1.959584E-13  6.600979E-11  1.333790E-10  6.781551E-09
    249  9.798964068785E-02  2.503439E-22  3.757191E-19  8.453954E-18  1.848405E-14  1.514029E-13  5.674868E-11  1.223080E-10  6.832435E-09
    250  9.892639389759E-02  9.965055E-23  1.524945E-19  3.904274E-18  1.042916E-14  9.651602E-14  4.363628E-11  1.053026E-10  6.938918E-09
    251  9.977784733458E-02  4.413983E-23  6.680854E-20  1.925518E-18  6.170761E-15  6.387982E-14  3.428208E-11  9.177041E-11  7.034580E-09
    252  1.005622893962E-01  2.152118E-23  3.091198E-20  9.943551E-19  3.773722E-15  4.336115E-14  2.731018E-11  8.051687E-11  7.107107E-09
    253  1.013070552067E-01  1.144055E-23  1.478876E-20  5.279222E-19  2.351401E-15  2.985578E-14  2.190807E-11  7.084218E-11  7.155477E-09
    254  1.019791947326E-01  6.828219E-24  7.555293E-21  2.960992E-19  1.523491E-15  2.118320E-14  1.786061E-11  6.281814E-11  7.172704E-09
    255  1.025982572428E-01  4.463312E-24  4.046330E-21  1.726031E-19  1.014345E-15  1.534559E-14  1.472327E-11  5.598621E-11  7.164278E-09
    256  1.032644197032E-01  2.979966E-24  2.063443E-21  9.612966E-20  6.507335E-16  1.078662E-14  1.189908E-11  4.923718E-11  7.126961E-09
    257  1.039121745974E-01  2.097722E-24  1.070669E-21  5.406676E-20  4.192454E-16  7.600637E-15  9.613193E-12  4.321205E-11  7.057665E-09
    258  1.045193471709E-01  1.547671E-24  5.804877E-22  3.136428E-20  2.755153E-16  5.435598E-15  7.824187E-12  3.803086E-11  6.962834E-09
    259  1.051181778144E-01  1.160462E-24  3.204658E-22  1.830417E-20  1.809986E-16  3.883520E-15  6.353508E-12  3.337386E-11  6.842009E-09
    260  1.056826419982E-01  8.852601E-25  1.855140E-22  1.101129E-20  1.210267E-16  2.812009E-15  5.193853E-12  2.936611E-11  6.701925E-09
    261  1.062431336111E-01  6.716834E-25  1.096460E-22  6.646194E-21  8.053253E-17  2.026229E-15  4.226974E-12  2.572467E-11  6.537263E-09
    262  1.068146627648E-01  5.006886E-25  6.577728E-23  3.994853E-21  5.284297E-17  1.442687E-15  3.408822E-12  2.237181E-11  6.346859E-09
    263  1.073656177930E-01  3.712532E-25  4.128971E-23  2.468010E-21  3.500668E-17  1.034449E-15  2.756796E-12  1.946555E-11  6.142964E-09
    264  1.079139362418E-01  2.701113E-25  2.656576E-23  1.541346E-21  2.304548E-17  7.372764E-16  2.217944E-12  1.685225E-11  5.919235E-09
    265  1.084202130578E-01  1.978044E-25  1.802850E-23  1.010999E-21  1.557962E-17  5.365135E-16  1.805939E-12  1.468810E-11  5.698078E-09
    266  1.089957947327E-01  1.357960E-25  1.180068E-23  6.370141E-22  9.923016E-18  3.717276E-16  1.422232E-12  1.250289E-11  5.432538E-09
    267  1.095139929398E-01  9.479563E-26  8.127020E-24  4.268918E-22  6.569385E-18  2.655969E-16  1.141043E-12  1.076295E-11  5.181867E-09
    268  1.100036617482E-01  6.624269E-26  5.722187E-24  2.958654E-22  4.417809E-18  1.920436E-16  9.216275E-13  9.295656E-12  4.935706E-09
    269  1.105581599754E-01  4.329630E-26  3.844014E-24  1.981671E-22  2.802207E-18  1.322957E-16  7.199524E-13  7.836983E-12  4.650960E-09
    270  1.111738162549E-01  2.639510E-26  2.458851E-24  1.288290E-22  1.678484E-18  8.689387E-17  5.438671E-13  6.446468E-12  4.330680E-09
    271  1.117276452796E-01  1.655086E-26  1.628868E-24  8.803989E-23  1.048710E-18  5.902318E-17  4.195761E-13  5.372398E-12  4.039692E-09
    272  1.122547306619E-01  1.044292E-26  1.091191E-24  6.154441E-23  6.657298E-19  4.059027E-17  3.259516E-13  4.493980E-12  3.764318E-09
    273  1.128196390807E-01  6.277237E-27  7.037218E-25  4.203809E-23  4.066205E-19  2.702423E-17  2.473607E-13  3.693293E-12  3.474316E-09
    274  1.134172103791E-01  3.600256E-27  4.371059E-25  2.805598E-23  2.394368E-19  1.744326E-17  1.835298E-13  2.982933E-12  3.175107E-09
    275  1.139661173569E-01  2.126510E-27  2.788250E-25  1.927578E-23  1.459373E-19  1.157365E-17  1.385928E-13  2.436580E-12  2.908641E-09
    276  1.145721141816E-01  1.172403E-27  1.678666E-25  1.268417E-23  8.392954E-20  7.313763E-18  1.010641E-13  1.938661E-12  2.627742E-09
    277  1.151138636995E-01  6.805132E-28  1.056332E-25  8.683523E-24  5.090878E-20  4.828092E-18  7.583737E-14  1.573337E-12  2.389813E-09
    278  1.160623872824E-01  2.542806E-28  4.564514E-26  4.390739E-24  2.080109E-20  2.290330E-18  4.519185E-14  1.077006E-12  2.002775E-09
    279  1.166131253687E-01  1.414331E-28  2.769381E-26  2.929028E-24  1.227811E-20  1.475862E-18  3.325469E-14  8.594015E-13  1.798221E-09
    280  1.171578902390E-01  7.838069E-29  1.673331E-26  1.947704E-24  7.251925E-21  9.506827E-19  2.443637E-14  6.845291E-13  1.610464E-09
    281  1.179966344325E-01  3.076656E-29  7.529785E-27  1.020031E-24  3.173964E-21  4.760816E-19  1.503266E-14  4.773296E-13  1.348337E-09
    282  1.184626561866E-01  1.813507E-29  4.785923E-27  7.063226E-25  1.995844E-21  3.227563E-19  1.142873E-14  3.892346E-13  1.217491E-09
    283  1.189221956404E-01  1.068211E-29  3.042390E-27  4.887961E-25  1.259732E-21  2.194282E-19  8.698505E-15  3.175282E-13  1.098426E-09
    284  1.197605220964E-01  3.920810E-30  1.300409E-27  2.447254E-25  5.356275E-22  1.069888E-19  5.229245E-15  2.168931E-13  9.039906E-10
    285  1.205341475296E-01  1.512661E-30  5.821085E-28  1.268345E-25  2.413791E-22  5.468748E-20  3.243424E-15  1.514948E-13  7.505333E-10
    286  1.212540834288E-01  1.000000E-30  2.699845E-28  6.753549E-26  1.137572E-22  2.900610E-20  2.062891E-15  1.077161E-13  6.276384E-10
    287  1.219299358624E-01  1.000000E-30  1.288556E-28  3.673690E-26  5.560530E-23  1.585015E-20  1.338981E-15  7.769761E-14  5.280203E-10
    288  1.225766858039E-01  1.000000E-30  6.262144E-29  2.023795E-26  2.790822E-23  8.851400E-21  8.814848E-16  5.661753E-14  4.459280E-10
    289  1.231854533608E-01  1.000000E-30  3.124395E-29  1.137627E-26  1.446827E-23  5.076008E-21  5.911030E-16  4.180734E-14  3.788754E-10
    290  1.237219182154E-01  1.000000E-30  1.673024E-29  6.769924E-27  8.066193E-24  3.093305E-21  4.138128E-16  3.187859E-14  3.272389E-10
    291  1.242404039059E-01  1.000000E-30  9.054155E-30  4.063220E-27  4.574291E-24  1.911877E-21  2.924072E-16  2.447457E-14  2.834518E-10
    292  1.248086455930E-01  1.000000E-30  4.547744E-30  2.298361E-27  2.448677E-24  1.124805E-21  1.992043E-16  1.826890E-14  2.415875E-10
    293  1.253177247642E-01  1.000000E-30  2.417837E-30  1.363172E-27  1.388293E-24  6.942052E-22  1.404762E-16  1.399195E-14  2.087330E-10
    294  1.258810647447E-01  1.000000E-30  1.160191E-30  7.574201E-28  7.389776E-25  4.059287E-22  9.516944E-17  1.039062E-14  1.771837E-10
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  4.276761E-28  4.033502E-25  2.424269E-22  6.538974E-17  7.798354E-15  1.511620E-10
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  2.208624E-28  2.017103E-25  1.342917E-22  4.250183E-17  5.606646E-15  1.258611E-10
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.213848E-28  1.084045E-25  7.905182E-23  2.884539E-17  4.164833E-15  1.066556E-10
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  3.824839E-29  3.340959E-26  2.895415E-23  1.376623E-17  2.360684E-15  7.759657E-11
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  2.180459E-29  1.894845E-26  1.783208E-23  9.615401E-18  1.791454E-15  6.645850E-11
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.309558E-29  1.139747E-26  1.155273E-23  6.957568E-18  1.396727E-15  5.776607E-11
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  4.735609E-30  4.235451E-27  4.969010E-24  3.678439E-18  8.553033E-16  4.377084E-11
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  2.745566E-30  2.496822E-27  3.169126E-24  2.604239E-18  6.554456E-16  3.764473E-11
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.644014E-30  1.540381E-27  2.104228E-24  1.891480E-18  5.121985E-16  3.272847E-11
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.293821E-28  9.915548E-25  1.028502E-18  3.201603E-16  2.504343E-11
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.118437E-28  5.546438E-25  6.228823E-19  2.173926E-16  2.007657E-11
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.603504E-28  3.243741E-25  3.751557E-19  1.469222E-16  1.604686E-11
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.199596E-29  2.107796E-25  2.360035E-19  1.026941E-16  1.306580E-11
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.644750E-29  1.470576E-25  1.495866E-19  7.218621E-17  1.066915E-11
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.725828E-29  1.103686E-25  9.591861E-20  5.117094E-17  8.753634E-12
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.231165E-29  8.022006E-26  4.967279E-20  3.074500E-17  6.523549E-12
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.788913E-29  7.073230E-26  3.519745E-20  2.354612E-17  5.590395E-12
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.463572E-29  6.372041E-26  2.493593E-20  1.802195E-17  4.789786E-12
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.042362E-29  5.454304E-26  1.294540E-20  1.083543E-17  3.566085E-12
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.803528E-30  5.070212E-26  8.824880E-21  8.047570E-18  2.999094E-12
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.569469E-30  4.776348E-26  6.195770E-21  6.111340E-18  2.555359E-12
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.050768E-30  4.406126E-26  3.627994E-21  4.025708E-18  2.003685E-12
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.983837E-30  4.116106E-26  2.212648E-21  2.733977E-18  1.597872E-12
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.142545E-30  3.866535E-26  1.372827E-21  1.877529E-18  1.281861E-12
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.408155E-30  3.628373E-26  8.343429E-22  1.262891E-18  1.015828E-12
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.860628E-30  3.424491E-26  5.310405E-22  8.761099E-19  8.190129E-13
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.421883E-30  3.242819E-26  3.507283E-22  6.210443E-19  6.681401E-13
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.176272E-30  3.119873E-26  2.644571E-22  4.876273E-19  5.790842E-13
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.955972E-30  3.010117E-26  2.056375E-22  3.900981E-19  5.073722E-13
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.693582E-30  2.875270E-26  1.520273E-22  2.943386E-19  4.291606E-13
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.444186E-30  2.729914E-26  1.116475E-22  2.154507E-19  3.562068E-13
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.173102E-30  2.554189E-26  7.985556E-23  1.462584E-19  2.822954E-13
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.395248E-26  6.180312E-23  1.018336E-19  2.270557E-13
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.220095E-26  4.957132E-23  6.749679E-20  1.769470E-13
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.055754E-26  4.280065E-23  4.542881E-20  1.388298E-13
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.882953E-26  3.865763E-23  2.963570E-20  1.066439E-13
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.726882E-26  3.649763E-23  1.989243E-20  8.311930E-14
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.547294E-26  3.507542E-23  1.240467E-20  6.150003E-14
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.382826E-26  3.423464E-23  7.939417E-21  4.597295E-14
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.144766E-26  3.321619E-23  4.041127E-21  2.904112E-14
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.025209E-26  3.261804E-23  2.843766E-21  2.255049E-14
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.117640E-27  3.188188E-23  2.019255E-21  1.742534E-14
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.810046E-27  3.079937E-23  1.348463E-21  1.256342E-14
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.684250E-27  2.959339E-23  9.478619E-22  9.163240E-15
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.706421E-27  2.824391E-23  6.950680E-22  6.729164E-15
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.918374E-27  2.692064E-23  5.406735E-22  5.077240E-15
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.157600E-27  2.539294E-23  4.241511E-22  3.723635E-15
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.755772E-27  2.446067E-23  3.728175E-22  3.098750E-15
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.406729E-27  2.355983E-23  3.326763E-22  2.603937E-15
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.716366E-27  2.150497E-23  2.639992E-22  1.751409E-15
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.218106E-27  1.973464E-23  2.212742E-22  1.237523E-15
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.809322E-27  1.803011E-23  1.888822E-22  8.780741E-16
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.321685E-27  1.558859E-23  1.517772E-22  5.222937E-16
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.800098E-28  1.349783E-23  1.255649E-22  3.216465E-16
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.287196E-28  1.164388E-23  1.050176E-22  2.006681E-16
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.553951E-28  1.013735E-23  8.967820E-23  1.312882E-16
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.263134E-28  8.834663E-24  7.714981E-23  8.760474E-17
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.290193E-28  7.701869E-24  6.668036E-23  5.947867E-17
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.468286E-28  6.601095E-24  5.683919E-23  3.923117E-17
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.806856E-28  5.571260E-24  4.787695E-23  2.546449E-17
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.339221E-28  4.723367E-24  4.063958E-23  1.719835E-17
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.493060E-29  3.900468E-24  3.373028E-23  1.132816E-17
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.782353E-29  3.228840E-24  2.815718E-23  7.829405E-18
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.996844E-29  2.391718E-24  2.127418E-23  4.754858E-18
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.986184E-29  2.023884E-24  1.826609E-23  3.762885E-18
