 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sr103         sr104         sr105         sr106         sr107         sr108         sr109         sr110
    352  1.600565792087E-01  2.093446E-17  1.012458E-12  5.698935E-12  3.610740E-07  2.150067E-07  1.124517E-04  9.760552E-07  6.794717E-06
    353  1.607059625219E-01  1.355471E-17  6.348603E-13  3.908699E-12  2.914745E-07  1.872317E-07  1.122335E-04  1.024419E-06  7.921851E-06
    354  1.613957576202E-01  8.603234E-18  3.854288E-13  2.611968E-12  2.314089E-07  1.612059E-07  1.117982E-04  1.076922E-06  9.318735E-06
    355  1.620398820205E-01  5.643994E-18  2.405624E-13  1.784316E-12  1.857740E-07  1.396785E-07  1.111703E-04  1.126580E-06  1.083742E-05
    356  1.627691861850E-01  3.517450E-18  1.408307E-13  1.157840E-12  1.443151E-07  1.183683E-07  1.101648E-04  1.182917E-06  1.283784E-05
    357  1.634667099868E-01  2.239682E-18  8.405641E-14  7.631783E-13  1.127628E-07  1.005803E-07  1.088662E-04  1.236107E-06  1.506930E-05
    358  1.645369737572E-01  1.119218E-18  3.784903E-14  4.007795E-13  7.638861E-08  7.758858E-08  1.061347E-04  1.314117E-06  1.918322E-05
    359  1.651200899964E-01  7.665578E-19  2.449806E-14  2.822987E-13  6.144145E-08  6.702419E-08  1.042271E-04  1.353492E-06  2.181221E-05
    360  1.656939516385E-01  5.265318E-19  1.591614E-14  1.994500E-13  4.930899E-08  5.773415E-08  1.020277E-04  1.389035E-06  2.469508E-05
    361  1.664404283242E-01  3.225735E-19  9.108629E-15  1.273841E-13  3.678582E-08  4.725315E-08  9.867271E-05  1.429210E-06  2.889266E-05
    362  1.671401020014E-01  2.032726E-19  5.418394E-15  8.405520E-14  2.772417E-08  3.887043E-08  9.500054E-05  1.459027E-06  3.329850E-05
    363  1.682228463170E-01  9.869275E-20  2.446462E-15  4.462731E-14  1.755595E-08  2.822325E-08  8.829519E-05  1.486177E-06  4.100666E-05
    364  1.688914277275E-01  6.302726E-20  1.516849E-15  3.061111E-14  1.309594E-08  2.292538E-08  8.357447E-05  1.489477E-06  4.624588E-05
    365  1.695862681704E-01  3.932985E-20  9.308931E-16  2.088576E-14  9.538564E-09  1.825833E-08  7.822828E-05  1.480285E-06  5.202635E-05
    366  1.708796298676E-01  1.626974E-20  3.916512E-16  1.072299E-14  5.135072E-09  1.162658E-08  6.737317E-05  1.427132E-06  6.329791E-05
    367  1.720689125062E-01  7.153405E-21  1.849345E-16  6.097228E-15  2.788195E-09  7.382407E-09  5.674854E-05  1.335542E-06  7.360451E-05
    368  1.730357271347E-01  3.657302E-21  1.035984E-16  3.979505E-15  1.646934E-09  4.959246E-09  4.804416E-05  1.233068E-06  8.122468E-05
    369  1.739185931198E-01  1.976053E-21  6.195714E-17  2.740778E-15  9.899211E-10  3.356446E-09  4.027335E-05  1.119722E-06  8.696574E-05
    370  1.748109107026E-01  1.062979E-21  3.719718E-17  1.900019E-15  5.749369E-10  2.200097E-09  3.279185E-05  9.893155E-07  9.087029E-05
    371  1.757092013639E-01  5.700757E-22  2.225346E-17  1.315975E-15  3.201057E-10  1.385370E-09  2.576222E-05  8.445852E-07  9.203432E-05
    372  1.765567714958E-01  3.193870E-22  1.366077E-17  9.284545E-16  1.771894E-10  8.620514E-10  1.973693E-05  7.003603E-07  8.975983E-05
    373  1.775373762473E-01  1.648288E-22  7.664855E-18  6.131271E-16  8.367165E-11  4.667644E-10  1.362644E-05  5.304345E-07  8.222489E-05
    374  1.784803688374E-01  8.895194E-23  4.332239E-18  4.057935E-16  3.779758E-11  2.407775E-10  8.837926E-06  3.764185E-07  7.014666E-05
    375  1.795112536071E-01  4.626209E-23  2.265094E-18  2.526557E-16  1.438138E-11  1.060744E-10  4.961652E-06  2.334297E-07  5.335181E-05
    376  1.804824008025E-01  2.566410E-23  1.201182E-18  1.581250E-16  5.383119E-12  4.562986E-11  2.605101E-06  1.347422E-07  3.737771E-05
    377  1.815169070317E-01  1.402143E-23  5.926480E-19  9.326255E-17  1.830416E-12  1.801753E-11  1.186146E-06  6.795194E-08  2.323695E-05
    378  1.825428215499E-01  7.884565E-24  2.857548E-19  5.372988E-17  6.767492E-13  7.735033E-12  5.032865E-07  3.194421E-08  1.346325E-05
    379  1.841355644659E-01  3.323299E-24  8.679012E-20  2.154929E-17  2.060223E-13  2.975252E-12  1.199899E-07  8.952447E-09  5.239124E-06
    380  1.856860183354E-01  1.457099E-24  2.567870E-20  8.325256E-18  9.164621E-14  1.676840E-12  2.790838E-08  2.444089E-09  1.970435E-06
    381  1.870847965371E-01  6.942864E-25  8.177387E-21  3.372990E-18  4.872833E-14  1.105789E-12  7.396027E-09  7.500794E-10  8.029258E-07
    382  1.883699545972E-01  3.504169E-25  2.825292E-21  1.425078E-18  2.731494E-14  7.586513E-13  2.269008E-09  2.627675E-10  3.552277E-07
    383  1.895671856375E-01  1.840551E-25  1.055747E-21  6.254845E-19  1.571907E-14  5.280024E-13  8.244165E-10  1.079556E-10  1.709180E-07
    384  1.907324824205E-01  9.772486E-26  4.167343E-22  2.770495E-19  9.044385E-15  3.663608E-13  3.597106E-10  5.309582E-11  8.852443E-08
    385  1.917913284253E-01  5.473972E-26  1.890684E-22  1.320402E-19  5.410790E-15  2.602763E-13  2.019480E-10  3.333092E-11  5.236439E-08
    386  1.928179034582E-01  3.098488E-26  9.378471E-23  6.476200E-20  3.252909E-15  1.852276E-13  1.336439E-10  2.469184E-11  3.413721E-08
    387  1.939781308337E-01  1.622294E-26  4.669473E-23  2.985215E-20  1.812723E-15  1.251173E-13  9.488205E-11  2.001352E-11  2.335111E-08
    388  1.950365569225E-01  8.932047E-27  2.670667E-23  1.546302E-20  1.053444E-15  8.683512E-14  7.409182E-11  1.769616E-11  1.791368E-08
    389  1.963061656501E-01  4.348502E-27  1.475032E-23  7.756375E-21  5.444086E-16  5.563226E-14  5.747254E-11  1.597508E-11  1.403750E-08
    390  1.975160386553E-01  2.181595E-27  8.797594E-24  4.539159E-21  2.878504E-16  3.615929E-14  4.613620E-11  1.484601E-11  1.165638E-08
    391  1.988970783448E-01  9.884274E-28  5.018548E-24  2.814887E-21  1.378516E-16  2.194664E-14  3.640629E-11  1.387387E-11  9.716868E-09
    392  2.001908516564E-01  4.717098E-28  3.015892E-24  1.971891E-21  6.883245E-17  1.367448E-14  2.940402E-11  1.315208E-11  8.324711E-09
    393  2.023233395230E-01  1.416611E-28  1.329259E-24  1.199411E-21  2.199095E-17  6.208833E-15  2.090717E-11  1.222511E-11  6.568741E-09
    394  2.035207364909E-01  7.442012E-29  8.535012E-25  9.185195E-22  1.176706E-17  3.971301E-15  1.734646E-11  1.181571E-11  5.790511E-09
    395  2.047171141817E-01  4.000681E-29  5.588192E-25  6.984966E-22  6.459039E-18  2.534247E-15  1.443788E-11  1.147563E-11  5.128118E-09
    396  2.061861175315E-01  1.966150E-29  3.496467E-25  4.886799E-22  3.288320E-18  1.458684E-15  1.157654E-11  1.114762E-11  4.446690E-09
    397  2.075162532616E-01  1.118385E-29  2.455219E-25  3.434893E-22  1.933325E-18  8.845861E-16  9.520617E-12  1.093294E-11  3.934681E-09
    398  2.088103947538E-01  6.710891E-30  1.883730E-25  2.356260E-22  1.248265E-18  5.436915E-16  7.902970E-12  1.079618E-11  3.515942E-09
    399  2.102374295066E-01  3.997933E-30  1.538924E-25  1.489100E-22  8.298026E-19  3.179588E-16  6.463539E-12  1.072186E-11  3.128840E-09
    400  2.116254943500E-01  2.411284E-30  1.356242E-25  9.118758E-23  5.833622E-19  1.887823E-16  5.334374E-12  1.071687E-11  2.812902E-09
    401  2.137594200207E-01  1.000000E-30  1.201865E-25  3.972365E-23  3.476125E-19  8.445805E-17  3.986071E-12  1.080923E-11  2.415750E-09
    402  2.149968302441E-01  1.000000E-30  1.139461E-25  2.378285E-23  2.566215E-19  5.293477E-17  3.368427E-12  1.090206E-11  2.223202E-09
    403  2.163578604848E-01  1.000000E-30  1.077242E-25  1.332261E-23  1.820273E-19  3.153547E-17  2.796343E-12  1.102597E-11  2.036456E-09
    404  2.188327022992E-01  1.000000E-30  9.674463E-26  4.776786E-24  9.569260E-20  1.229119E-17  1.985357E-12  1.128897E-11  1.751889E-09
    405  2.210861741802E-01  1.000000E-30  8.667971E-26  2.199604E-24  5.262315E-20  5.235789E-18  1.443961E-12  1.155730E-11  1.543653E-09
    406  2.231360986547E-01  1.000000E-30  7.759657E-26  1.414745E-24  3.062021E-20  2.460009E-18  1.074479E-12  1.182115E-11  1.389663E-09
    407  2.249661932162E-01  1.000000E-30  6.970862E-26  1.191286E-24  1.914913E-20  1.295466E-18  8.210736E-13  1.207059E-11  1.276817E-09
    408  2.266023391923E-01  1.000000E-30  6.293982E-26  1.151921E-24  1.287387E-20  7.601332E-19  6.426878E-13  1.230097E-11  1.193038E-09
    409  2.291569547831E-01  1.000000E-30  5.305006E-26  1.220348E-24  7.427400E-21  3.655675E-19  4.338314E-13  1.265624E-11  1.089238E-09
    410  2.305971902523E-01  1.000000E-30  4.791462E-26  1.294860E-24  5.766507E-21  2.574766E-19  3.452933E-13  1.283723E-11  1.042521E-09
    411  2.319348711247E-01  1.000000E-30  4.343672E-26  1.379535E-24  4.747764E-21  1.932633E-19  2.777094E-13  1.297584E-11  1.004864E-09
    412  2.335360820165E-01  1.000000E-30  3.845893E-26  1.497833E-24  3.970614E-21  1.433049E-19  2.119635E-13  1.307718E-11  9.647350E-10
    413  2.351317971316E-01  1.000000E-30  3.392022E-26  1.633603E-24  3.507417E-21  1.108186E-19  1.598070E-13  1.306515E-11  9.269673E-10
    414  2.376293164755E-01  1.000000E-30  2.763685E-26  1.883977E-24  3.143380E-21  7.911156E-20  9.884550E-14  1.266940E-11  8.621614E-10
    415  2.399259738388E-01  1.000000E-30  2.270110E-26  2.159838E-24  3.022890E-21  6.138890E-20  5.967749E-14  1.167812E-11  7.815358E-10
    416  2.420046682363E-01  1.000000E-30  1.886848E-26  2.452892E-24  3.009928E-21  5.083888E-20  3.497512E-14  1.011154E-11  6.792845E-10
    417  2.451201276448E-01  1.000000E-30  1.413623E-26  2.982960E-24  3.097324E-21  4.117783E-20  1.304154E-14  6.805996E-12  4.771499E-10
    418  2.467564269033E-01  1.000000E-30  1.209042E-26  3.312034E-24  3.184248E-21  3.817051E-20  7.073585E-15  4.999467E-12  3.656347E-10
    419  2.483354027874E-01  1.062769E-30  1.036457E-26  3.667567E-24  3.294192E-21  3.628763E-20  3.766763E-15  3.488789E-12  2.696415E-10
    420  2.499258654919E-01  1.298459E-30  8.853149E-27  4.067568E-24  3.432443E-21  3.523460E-20  2.004039E-15  2.308245E-12  1.915610E-10
    421  2.515152656983E-01  1.474524E-30  7.548156E-27  4.513856E-24  3.600979E-21  3.490872E-20  1.148703E-15  1.472866E-12  1.334328E-10
    422  2.542060864984E-01  1.730475E-30  5.747569E-27  5.389791E-24  3.966055E-21  3.578424E-20  6.447672E-16  6.567974E-13  7.179786E-11
    423  2.556901221114E-01  2.446566E-30  4.956271E-27  5.945976E-24  4.217254E-21  3.696700E-20  5.768424E-16  4.177577E-13  5.161923E-11
    424  2.570805114381E-01  2.646268E-30  4.322072E-27  6.519897E-24  4.489635E-21  3.850176E-20  5.655446E-16  2.740127E-13  3.836283E-11
    425  2.598984391343E-01  3.002633E-30  3.321408E-27  7.858813E-24  5.168620E-21  4.286107E-20  6.078109E-16  1.197709E-13  2.190579E-11
    426  2.622653138568E-01  3.928611E-30  2.744053E-27  9.190085E-24  5.893832E-21  4.786134E-20  6.711482E-16  6.359426E-14  1.428147E-11
    427  2.644885215151E-01  4.785334E-30  2.383239E-27  1.063819E-23  6.728908E-21  5.375587E-20  7.420438E-16  3.841123E-14  9.865200E-12
    428  2.667229470066E-01  5.697155E-30  2.175416E-27  1.231273E-23  7.744692E-21  6.096667E-20  8.219857E-16  2.613631E-14  6.995833E-12
    429  2.687894382327E-01  6.626089E-30  2.106842E-27  1.408261E-23  8.867659E-21  6.891411E-20  9.033704E-16  2.059079E-14  5.214884E-12
    430  2.709436570286E-01  7.739523E-30  2.152943E-27  1.618419E-23  1.025702E-20  7.867253E-20  9.960743E-16  1.784196E-14  3.943316E-12
    431  2.728595154549E-01  8.978217E-30  2.292022E-27  1.830238E-23  1.170996E-20  8.877846E-20  1.085626E-15  1.678751E-14  3.158436E-12
    432  2.763050324764E-01  1.122004E-29  2.770934E-27  2.280590E-23  1.494321E-20  1.109230E-19  1.264889E-15  1.655177E-14  2.289551E-12
    433  2.797281875476E-01  1.459350E-29  3.577541E-27  2.836054E-23  1.914467E-20  1.390976E-19  1.468807E-15  1.741881E-14  1.868715E-12
    434  2.831107064370E-01  1.913289E-29  4.770423E-27  3.520136E-23  2.456518E-20  1.746613E-19  1.699549E-15  1.893136E-14  1.718250E-12
    435  2.863632962154E-01  2.505814E-29  6.404607E-27  4.340857E-23  3.134149E-20  2.181684E-19  1.953710E-15  2.088800E-14  1.733488E-12
    436  2.894106333807E-01  3.229258E-29  8.519415E-27  5.295449E-23  3.951217E-20  2.695539E-19  2.225941E-15  2.315324E-14  1.845999E-12
    437  2.941185503109E-01  4.812320E-29  1.339782E-26  7.242282E-23  5.689228E-20  3.760353E-19  2.726464E-15  2.752991E-14  2.158211E-12
    438  2.983685787405E-01  7.086808E-29  2.038205E-26  9.679239E-23  7.963552E-20  5.113167E-19  3.283875E-15  3.253060E-14  2.563865E-12
    439  3.021949729112E-01  1.012744E-28  2.996868E-26  1.265234E-22  1.084523E-19  6.782124E-19  3.896210E-15  3.806492E-14  3.031828E-12
    440  3.059150641439E-01  1.441205E-28  4.390626E-26  1.652480E-22  1.472820E-19  8.975392E-19  4.619104E-15  4.459794E-14  3.594424E-12
    441  3.094680949786E-01  2.033717E-28  6.366888E-26  2.146411E-22  1.983883E-19  1.179344E-18  5.457467E-15  5.214887E-14  4.251707E-12
    442  3.127856926026E-01  2.820903E-28  9.064297E-26  2.756691E-22  2.633596E-19  1.529574E-18  6.403733E-15  6.063158E-14  4.995768E-12
    443  3.178598433803E-01  4.718299E-28  1.573396E-25  4.089219E-22  4.101910E-19  2.298924E-18  8.247858E-15  7.705212E-14  6.447698E-12
    444  3.224504526026E-01  7.610941E-28  2.616573E-25  5.910565E-22  6.184027E-19  3.355780E-18  1.046735E-14  9.665719E-14  8.195332E-12
    445  3.266870398371E-01  1.190540E-27  4.203153E-25  8.370724E-22  9.089007E-19  4.787797E-18  1.314126E-14  1.201042E-13  1.029992E-11
    446  3.305577136787E-01  1.795368E-27  6.486392E-25  1.155556E-21  1.295928E-18  6.644503E-18  1.626373E-14  1.473030E-13  1.275607E-11
    447  3.362681054783E-01  3.293099E-27  1.227285E-24  1.865290E-21  2.187854E-18  1.078283E-17  2.240915E-14  2.004201E-13  1.758624E-11
    448  3.414589872690E-01  5.716937E-27  2.184128E-24  2.882786E-21  3.510876E-18  1.669988E-17  3.006016E-14  2.659988E-13  2.359159E-11
    449  3.462773530350E-01  9.552846E-27  3.724182E-24  4.314324E-21  5.425673E-18  2.498400E-17  3.945504E-14  3.459547E-13  3.095385E-11
    450  3.508856189623E-01  1.566261E-26  6.208519E-24  6.344045E-21  8.204986E-18  3.664775E-17  5.109396E-14  4.444109E-13  4.005600E-11
    451  3.552628710565E-01  2.517237E-26  1.011089E-23  9.161460E-21  1.213777E-17  5.269652E-17  6.522709E-14  5.633601E-13  5.108109E-11
    452  3.595141079779E-01  4.013576E-26  1.628876E-23  1.312203E-20  1.775293E-17  7.502485E-17  8.263563E-14  7.092596E-13  6.462111E-11
    453  3.636744849418E-01  6.376228E-26  2.607589E-23  1.871250E-20  2.577781E-17  1.061701E-16  1.041875E-13  8.892525E-13  8.132591E-11
    454  3.676260234901E-01  9.961675E-26  4.093875E-23  2.631350E-20  3.679099E-17  1.479656E-16  1.299728E-13  1.103989E-12  1.012344E-10
    455  3.714655117309E-01  1.547061E-25  6.373654E-23  3.679989E-20  5.208450E-17  2.048178E-16  1.613941E-13  1.365055E-12  1.253901E-10
    456  3.752653942304E-01  2.408685E-25  9.924992E-23  5.152660E-20  7.364882E-17  2.834402E-16  2.004184E-13  1.688666E-12  1.552464E-10
    457  3.809506426681E-01  4.736301E-25  1.943827E-22  8.608476E-20  1.243395E-16  4.639717E-16  2.786545E-13  2.336087E-12  2.146806E-10
    458  3.865190953769E-01  9.334175E-25  3.795545E-22  1.440586E-19  2.091239E-16  7.583830E-16  3.879110E-13  3.238376E-12  2.968852E-10
    459  3.928522091207E-01  2.051017E-24  8.202083E-22  2.622877E-19  3.804875E-16  1.338747E-15  5.712021E-13  4.749566E-12  4.331604E-10
    460  3.991093841216E-01  4.509461E-24  1.762384E-21  4.790884E-19  6.897213E-16  2.361347E-15  8.458009E-13  7.011515E-12  6.344526E-10
    461  4.054183851758E-01  1.001225E-23  3.798982E-21  8.833598E-19  1.253089E-15  4.184972E-15  1.264867E-12  1.046445E-11  9.368359E-10
    462  4.147392755742E-01  3.254001E-23  1.165363E-20  2.176762E-18  2.978587E-15  9.640056E-15  2.296561E-12  1.897977E-11  1.663843E-09
    463  4.232199499949E-01  9.475747E-23  3.179102E-20  4.896869E-18  6.392252E-15  2.022747E-14  3.921419E-12  3.243539E-11  2.773918E-09
    464  4.316976825025E-01  2.759286E-22  8.568319E-20  1.092325E-17  1.339914E-14  4.170746E-14  6.621358E-12  5.485536E-11  4.550976E-09
    465  4.393401554526E-01  7.283466E-22  2.081162E-19  2.245287E-17  2.566588E-14  7.913025E-14  1.053015E-11  8.734449E-11  7.014597E-09
    466  4.465935084243E-01  1.838300E-21  4.813025E-19  4.442779E-17  4.692748E-14  1.440798E-13  1.627105E-11  1.350083E-10  1.046475E-08
    467  4.537106765818E-01  4.591832E-21  1.092908E-18  8.693585E-17  8.389472E-14  2.577301E-13  2.486519E-11  2.061235E-10  1.536023E-08
    468  4.602314649238E-01  1.067338E-20  2.311987E-18  1.611256E-16  1.415396E-13  4.368533E-13  3.662023E-11  3.028775E-10  2.168184E-08
    469  4.709552966107E-01  4.307636E-20  7.889282E-18  4.468230E-16  3.281904E-13  1.029470E-12  6.909377E-11  5.672855E-10  3.768250E-08
    470  4.769745726746E-01  9.449878E-20  1.565183E-17  7.940234E-16  5.204300E-13  1.655187E-12  9.856653E-11  8.040357E-10  5.096866E-08
    471  4.828178172001E-01  2.028456E-19  3.036307E-17  1.390555E-15  8.080637E-13  2.612467E-12  1.390069E-10  1.124775E-09  6.790308E-08
    472  4.927188450138E-01  7.401447E-19  9.269055E-17  3.609417E-15  1.672896E-12  5.597297E-12  2.480077E-10  1.969915E-09  1.086483E-07
    473  5.000000000000E-01  1.912894E-18  2.091980E-16  7.302174E-15  2.815090E-12  9.707656E-12  3.781562E-10  2.949350E-09  1.512893E-07
