 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                as84          as85          as86          as87          as88          as89          as90          as91 
    180  5.987296131417E-02  3.363367E-07  2.549945E-08  1.339526E-10  3.324452E-12  7.524483E-15  7.004090E-17  5.819879E-20  2.178089E-22
    181  6.018239261751E-02  3.715528E-07  2.908125E-08  1.551154E-10  3.959911E-12  9.081440E-15  8.665046E-17  7.280147E-20  2.785189E-22
    182  6.051941164510E-02  4.124188E-07  3.342441E-08  1.812769E-10  4.772900E-12  1.110442E-14  1.088576E-16  9.257338E-20  3.627845E-22
    183  6.081686890997E-02  4.507272E-07  3.767476E-08  2.073666E-10  5.611271E-12  1.322227E-14  1.327632E-16  1.141211E-19  4.568652E-22
    184  6.107970107709E-02  4.863681E-07  4.178255E-08  2.330044E-10  6.459852E-12  1.539466E-14  1.578962E-16  1.370230E-19  5.590192E-22
    185  6.149099227918E-02  5.455915E-07  4.893168E-08  2.785361E-10  8.022267E-12  1.946012E-14  2.063727E-16  1.817906E-19  7.640287E-22
    186  6.184187848266E-02  5.995076E-07  5.578864E-08  3.232067E-10  9.618098E-12  2.368839E-14  2.585087E-16  2.306562E-19  9.944100E-22
    187  6.212841772032E-02  6.459048E-07  6.195296E-08  3.641330E-10  1.113026E-11  2.775613E-14  3.100932E-16  2.796087E-19  1.230896E-21
    188  6.241083345826E-02  6.937506E-07  6.856421E-08  4.087788E-10  1.283049E-11  3.239244E-14  3.703906E-16  3.374726E-19  1.516638E-21
    189  6.286334795077E-02  7.748479E-07  8.035983E-08  4.902227E-10  1.605738E-11  4.135032E-14  4.908243E-16  4.547608E-19  2.112867E-21
    190  6.324448148531E-02  8.474287E-07  9.154745E-08  5.694186E-10  1.933737E-11  5.063873E-14  6.203996E-16  5.830328E-19  2.786206E-21
    191  6.354755735680E-02  9.079109E-07  1.013309E-07  6.401133E-10  2.237426E-11  5.938084E-14  7.461202E-16  7.091766E-19  3.466112E-21
    192  6.382753282149E-02  9.659690E-07  1.111189E-07  7.120978E-10  2.556494E-11  6.869575E-14  8.836220E-16  8.487480E-19  4.235687E-21
    193  6.429792763326E-02  1.068249E-06  1.293168E-07  8.490440E-10  3.188878E-11  8.750125E-14  1.170916E-15  1.144853E-18  5.918142E-21
    194  6.470641913937E-02  1.161845E-06  1.470547E-07  9.861399E-10  3.852665E-11  1.076646E-13  1.491353E-15  1.480952E-18  7.894579E-21
    195  6.514351188605E-02  1.266825E-06  1.682133E-07  1.153971E-09  4.703560E-11  1.340515E-13  1.927127E-15  1.945900E-18  1.072194E-20
    196  6.551961572666E-02  1.360966E-06  1.883631E-07  1.317852E-09  5.572106E-11  1.615257E-13  2.397898E-15  2.456477E-18  1.392801E-20
    197  6.614173306661E-02  1.524187E-06  2.260257E-07  1.633917E-09  7.343132E-11  2.189671E-13  3.429165E-15  3.598454E-18  2.139804E-20
    198  6.666431851744E-02  1.668201E-06  2.622542E-07  1.948960E-09  9.222921E-11  2.816743E-13  4.615299E-15  4.942759E-18  3.060029E-20
    199  6.714973898932E-02  1.807222E-06  3.000431E-07  2.288150E-09  1.136315E-10  3.548777E-13  6.065856E-15  6.621125E-18  4.256434E-20
    200  6.763365269933E-02  1.950097E-06  3.419836E-07  2.676419E-09  1.395017E-10  4.455397E-13  7.945376E-15  8.840003E-18  5.901647E-20
    201  6.810748363549E-02  2.093868E-06  3.875405E-07  3.111300E-09  1.700829E-10  5.553242E-13  1.032553E-14  1.170656E-17  8.111708E-20
    202  6.886988901479E-02  2.331978E-06  4.710403E-07  3.941261E-09  2.327553E-10  7.876158E-13  1.567066E-14  1.831786E-17  1.348230E-19
    203  6.932442343830E-02  2.476807E-06  5.272718E-07  4.522633E-09  2.797726E-10  9.672666E-13  2.004403E-14  2.386443E-17  1.821332E-19
    204  6.977291475786E-02  2.620927E-06  5.878040E-07  5.167527E-09  3.347256E-10  1.182177E-12  2.550639E-14  3.092682E-17  2.446794E-19
    205  7.051837306122E-02  2.861924E-06  7.003725E-07  6.416242E-09  4.489062E-10  1.643011E-12  3.792747E-14  4.741458E-17  3.984158E-19
    206  7.120724846930E-02  3.083618E-06  8.185710E-07  7.792789E-09  5.858207E-10  2.216619E-12  5.449599E-14  7.009840E-17  6.230603E-19
    207  7.185571854523E-02  3.288039E-06  9.429032E-07  9.309700E-09  7.492307E-10  2.925817E-12  7.636398E-14  1.009246E-16  9.461876E-19
    208  7.250556240022E-02  3.486923E-06  1.081024E-06  1.107374E-08  9.547144E-10  3.849013E-12  1.067137E-13  1.449517E-16  1.434167E-18
    209  7.308358088908E-02  3.656541E-06  1.215646E-06  1.287045E-08  1.180220E-09  4.896045E-12  1.432912E-13  1.994760E-16  2.071256E-18
    210  7.365083251161E-02  3.813250E-06  1.358400E-06  1.485841E-08  1.448163E-09  6.179606E-12  1.907934E-13  2.721349E-16  2.963803E-18
    211  7.420607479025E-02  3.956395E-06  1.508632E-06  1.704043E-08  1.763645E-09  7.738172E-12  2.518439E-13  3.679230E-16  4.199965E-18
    212  7.477269193766E-02  4.090199E-06  1.672550E-06  1.952590E-08  2.149486E-09  9.704619E-12  3.334170E-13  4.992424E-16  5.981163E-18
    213  7.532671922740E-02  4.205691E-06  1.842312E-06  2.221801E-08  2.599005E-09  1.206906E-11  4.373547E-13  6.709576E-16  8.430022E-18
    214  7.590819975934E-02  4.307935E-06  2.029429E-06  2.532945E-08  3.159338E-09  1.511400E-11  5.794319E-13  9.120247E-16  1.204961E-17
    215  7.648106882397E-02  4.386962E-06  2.221159E-06  2.868281E-08  3.812650E-09  1.878556E-11  7.615709E-13  1.229632E-15  1.707652E-17
    216  7.706864365518E-02  4.440603E-06  2.422128E-06  3.239753E-08  4.598906E-09  2.336061E-11  1.003291E-12  1.663107E-15  2.431708E-17
    217  7.765097184480E-02  4.459598E-06  2.620138E-06  3.629760E-08  5.501681E-09  2.880903E-11  1.310613E-12  2.230371E-15  3.433114E-17
    218  7.824188421090E-02  4.438190E-06  2.813126E-06  4.039332E-08  6.546460E-09  3.536124E-11  1.706133E-12  2.982472E-15  4.838264E-17
    219  7.883216312169E-02  4.368337E-06  2.988371E-06  4.448437E-08  7.711553E-09  4.297586E-11  2.199839E-12  3.950794E-15  6.756582E-17
    220  7.934760137230E-02  4.260655E-06  3.116900E-06  4.789019E-08  8.807941E-09  5.045107E-11  2.720214E-12  5.002699E-15  8.961777E-17
    221  7.991019390762E-02  4.088747E-06  3.219632E-06  5.121844E-08  1.005210E-08  5.933781E-11  3.387186E-12  6.393824E-15  1.205235E-16
    222  8.044081450283E-02  3.872225E-06  3.269610E-06  5.375739E-08  1.122068E-08  6.815552E-11  4.106882E-12  7.946513E-15  1.572084E-16
    223  8.103419684334E-02  3.568468E-06  3.259495E-06  5.561669E-08  1.244203E-08  7.804228E-11  4.997928E-12  9.943577E-15  2.077105E-16
    224  8.158988408622E-02  3.233053E-06  3.180131E-06  5.619306E-08  1.341948E-08  8.676102E-11  5.884482E-12  1.201861E-14  2.642558E-16
    225  8.219791245697E-02  2.827895E-06  3.017825E-06  5.541801E-08  1.422097E-08  9.506019E-11  6.867903E-12  1.443843E-14  3.358899E-16
    226  8.273529679330E-02  2.456416E-06  2.818519E-06  5.356120E-08  1.465217E-08  1.008909E-10  7.710584E-12  1.663221E-14  4.068418E-16
    227  8.327310875316E-02  2.091207E-06  2.581271E-06  5.077385E-08  1.481361E-08  1.050949E-10  8.499605E-12  1.881527E-14  4.841035E-16
    228  8.381967664174E-02  1.744346E-06  2.319982E-06  4.727273E-08  1.473063E-08  1.077482E-10  9.233366E-12  2.098853E-14  5.686653E-16
    229  8.442137901789E-02  1.405086E-06  2.029797E-06  4.300932E-08  1.441593E-08  1.090789E-10  9.966445E-12  2.333075E-14  6.693922E-16
    230  8.496109010092E-02  1.144562E-06  1.781711E-06  3.911026E-08  1.400181E-08  1.092375E-10  1.057620E-11  2.542473E-14  7.682096E-16
    231  8.556251684447E-02  9.040608E-07  1.530292E-06  3.495011E-08  1.347186E-08  1.087756E-10  1.123850E-11  2.783497E-14  8.912984E-16
    232  8.609514523980E-02  7.320203E-07  1.335081E-06  3.158956E-08  1.300518E-08  1.082749E-10  1.185391E-11  3.015143E-14  1.016760E-15
    233  8.668730402486E-02  5.800544E-07  1.150094E-06  2.831198E-08  1.254720E-08  1.081084E-10  1.262850E-11  3.309412E-14  1.182555E-15
    234  8.725638446658E-02  4.665790E-07  1.002991E-06  2.565586E-08  1.221040E-08  1.087601E-10  1.352729E-11  3.648839E-14  1.379028E-15
    235  8.784892152766E-02  3.759404E-07  8.795521E-07  2.342164E-08  1.201174E-08  1.107842E-10  1.471562E-11  4.091532E-14  1.639942E-15
    236  8.837914431516E-02  3.137266E-07  7.921319E-07  2.187218E-08  1.199762E-08  1.141837E-10  1.609263E-11  4.598339E-14  1.943277E-15
    237  8.927467123273E-02  2.386100E-07  6.860312E-07  2.014915E-08  1.239455E-08  1.244460E-10  1.940156E-11  5.808275E-14  2.686377E-15
    238  9.009385267910E-02  1.931094E-07  6.258874E-07  1.946256E-08  1.330765E-08  1.403882E-10  2.402371E-11  7.508503E-14  3.774297E-15
    239  9.088007009323E-02  1.628796E-07  5.929262E-07  1.948649E-08  1.476177E-08  1.633748E-10  3.059761E-11  9.970822E-14  5.433059E-15
    240  9.160938796651E-02  1.423138E-07  5.774668E-07  1.998735E-08  1.666380E-08  1.928913E-10  3.930830E-11  1.332022E-13  7.827237E-15
    241  9.231864750676E-02  1.264661E-07  5.707599E-07  2.078506E-08  1.903506E-08  2.302581E-10  5.097235E-11  1.794852E-13  1.135716E-14
    242  9.335415502949E-02  1.066790E-07  5.632502E-07  2.210902E-08  2.325536E-08  3.001972E-10  7.508447E-11  2.798009E-13  1.974657E-14
    243  9.429165011748E-02  8.920095E-08  5.436406E-07  2.285758E-08  2.729049E-08  3.739029E-10  1.045764E-10  4.104789E-13  3.201391E-14
    244  9.514750284226E-02  7.221764E-08  5.024396E-07  2.250929E-08  3.020698E-08  4.372554E-10  1.355775E-10  5.583166E-13  4.775074E-14
    245  9.592869681963E-02  5.618989E-08  4.415540E-07  2.097382E-08  3.134328E-08  4.773055E-10  1.627365E-10  7.004860E-13  6.522195E-14
    246  9.638259128200E-02  4.711020E-08  3.975916E-07  1.954415E-08  3.110652E-08  4.879801E-10  1.758878E-10  7.769762E-13  7.603206E-14
    247  9.686466198075E-02  3.809398E-08  3.469397E-07  1.769043E-08  3.011504E-08  4.876597E-10  1.865225E-10  8.471017E-13  8.741503E-14
    248  9.745016881397E-02  2.852656E-08  2.851141E-07  1.520386E-08  2.809766E-08  4.730000E-10  1.945235E-10  9.138946E-13  1.006301E-13
    249  9.798964068785E-02  2.137919E-08  2.329057E-07  1.294701E-08  2.582005E-08  4.506051E-10  1.982061E-10  9.609653E-13  1.123772E-13
    250  9.892639389759E-02  1.281463E-08  1.623676E-07  9.708355E-09  2.212562E-08  4.113191E-10  2.035694E-10  1.043014E-12  1.355525E-13
    251  9.977784733458E-02  8.456033E-09  1.230505E-07  7.867634E-09  2.026541E-08  3.992791E-10  2.201872E-10  1.186922E-12  1.699371E-13
    252  1.005622893962E-01  6.269465E-09  1.037904E-07  7.063716E-09  2.039118E-08  4.241012E-10  2.586529E-10  1.461803E-12  2.290280E-13
    253  1.013070552067E-01  5.149014E-09  9.642751E-08  6.967477E-09  2.243064E-08  4.913726E-10  3.300107E-10  1.951657E-12  3.333344E-13
    254  1.019791947326E-01  4.600563E-09  9.638173E-08  7.354437E-09  2.614553E-08  6.004825E-10  4.402721E-10  2.713631E-12  5.013473E-13
    255  1.025982572428E-01  4.321307E-09  1.004684E-07  8.064516E-09  3.143553E-08  7.543898E-10  6.000533E-10  3.843256E-12  7.637594E-13
    256  1.032644197032E-01  4.157710E-09  1.081961E-07  9.175350E-09  3.951593E-08  9.945829E-10  8.640915E-10  5.769924E-12  1.240929E-12
    257  1.039121745974E-01  4.063316E-09  1.180824E-07  1.056809E-08  5.018508E-08  1.323541E-09  1.253746E-09  8.721141E-12  2.026658E-12
    258  1.045193471709E-01  3.988237E-09  1.286434E-07  1.211468E-08  6.309060E-08  1.739017E-09  1.787487E-09  1.292360E-11  3.231097E-12
    259  1.051181778144E-01  3.897203E-09  1.394006E-07  1.380904E-08  7.880745E-08  2.269683E-09  2.529914E-09  1.900741E-11  5.109992E-12
    260  1.056826419982E-01  3.775710E-09  1.489660E-07  1.548288E-08  9.637318E-08  2.893689E-09  3.483277E-09  2.714201E-11  7.817262E-12
    261  1.062431336111E-01  3.606421E-09  1.569605E-07  1.711684E-08  1.162107E-07  3.637810E-09  4.729057E-09  3.821780E-11  1.179204E-11
    262  1.068146627648E-01  3.374752E-09  1.624144E-07  1.860732E-08  1.380925E-07  4.511777E-09  6.346524E-09  5.324644E-11  1.763183E-11
    263  1.073656177930E-01  3.091046E-09  1.639702E-07  1.970694E-08  1.594277E-07  5.429729E-09  8.244639E-09  7.173188E-11  2.543733E-11
    264  1.079139362418E-01  2.751279E-09  1.609250E-07  2.029160E-08  1.789878E-07  6.354917E-09  1.041802E-08  9.400305E-11  3.570359E-11
    265  1.084202130578E-01  2.394801E-09  1.533696E-07  2.022066E-08  1.932738E-07  7.132662E-09  1.255536E-08  1.171875E-10  4.743861E-11
    266  1.089957947327E-01  1.956874E-09  1.389906E-07  1.928399E-08  2.020251E-07  7.792901E-09  1.487977E-08  1.443664E-10  6.285854E-11
    267  1.095139929398E-01  1.554500E-09  1.212567E-07  1.761964E-08  2.005718E-07  8.053394E-09  1.655250E-08  1.663318E-10  7.736360E-11
    268  1.100036617482E-01  1.189390E-09  1.014376E-07  1.540238E-08  1.897512E-07  7.915065E-09  1.744885E-08  1.812893E-10  8.978194E-11
    269  1.105581599754E-01  8.203464E-10  7.743724E-08  1.236248E-08  1.666320E-07  7.259492E-09  1.733244E-08  1.870630E-10  9.950456E-11
    270  1.111738162549E-01  4.933330E-10  5.214900E-08  8.805404E-09  1.312180E-07  6.001513E-09  1.566411E-08  1.764092E-10  1.016380E-10
    271  1.117276452796E-01  2.849906E-10  3.338516E-08  5.931078E-09  9.680952E-08  4.627374E-09  1.309362E-08  1.532631E-10  9.493023E-11
    272  1.122547306619E-01  1.574153E-10  2.034638E-08  3.795172E-09  6.758884E-08  3.370150E-09  1.030316E-08  1.251467E-10  8.307928E-11
    273  1.128196390807E-01  7.986268E-11  1.147496E-08  2.255992E-09  4.413238E-08  2.303296E-09  7.653861E-09  9.675691E-11  6.921719E-11
    274  1.134172103791E-01  3.974921E-11  6.392464E-09  1.329238E-09  2.873673E-08  1.574547E-09  5.718064E-09  7.543093E-11  5.843252E-11
    275  1.139661173569E-01  2.240368E-11  3.999434E-09  8.759296E-10  2.077312E-08  1.190617E-09  4.694120E-09  6.441320E-11  5.371125E-11
    276  1.145721141816E-01  1.280368E-11  2.566153E-09  5.954064E-10  1.564776E-08  9.429063E-10  4.072692E-09  5.839102E-11  5.284068E-11
    277  1.151138636995E-01  8.043458E-12  1.788567E-09  4.371192E-10  1.259819E-08  7.941564E-10  3.723446E-09  5.553398E-11  5.409210E-11
    278  1.160623872824E-01  3.646080E-12  9.745996E-10  2.611101E-10  8.860719E-09  6.049143E-10  3.278990E-09  5.244036E-11  5.816874E-11
    279  1.166131253687E-01  2.314581E-12  6.888763E-10  1.947670E-10  7.270987E-09  5.201218E-10  3.069111E-09  5.113496E-11  6.121116E-11
    280  1.171578902390E-01  1.478646E-12  4.896757E-10  1.460724E-10  5.996066E-09  4.493565E-10  2.885151E-09  5.006993E-11  6.465238E-11
    281  1.179966344325E-01  7.394550E-13  2.891533E-10  9.375029E-11  4.460356E-09  3.593350E-10  2.630637E-09  4.863742E-11  7.064182E-11
    282  1.184626561866E-01  5.030112E-13  2.158110E-10  7.331298E-11  3.787680E-09  3.177530E-10  2.503262E-09  4.795372E-11  7.438696E-11
    283  1.189221956404E-01  3.439229E-13  1.617225E-10  5.754033E-11  3.225516E-09  2.816838E-10  2.386331E-09  4.735086E-11  7.839962E-11
    284  1.197605220964E-01  1.709527E-13  9.519617E-11  3.688011E-11  2.402857E-09  2.259389E-10  2.188090E-09  4.632085E-11  8.646999E-11
    285  1.205341475296E-01  8.947520E-14  5.829291E-11  2.444860E-11  1.831738E-09  1.845169E-10  2.023653E-09  4.550392E-11  9.497611E-11
    286  1.212540834288E-01  4.883133E-14  3.685556E-11  1.665346E-11  1.422527E-09  1.528734E-10  1.884250E-09  4.483913E-11  1.039241E-10
    287  1.219299358624E-01  2.756306E-14  2.391078E-11  1.159429E-11  1.121278E-09  1.281129E-10  1.763599E-09  4.428103E-11  1.133261E-10
    288  1.225766858039E-01  1.593696E-14  1.580066E-11  8.201265E-12  8.936967E-10  1.083261E-10  1.658609E-09  4.385680E-11  1.234846E-10
    289  1.231854533608E-01  9.492863E-15  1.068257E-11  5.914555E-12  7.218227E-10  9.253741E-11  1.567337E-09  4.352838E-11  1.341761E-10
    290  1.237219182154E-01  6.004144E-15  7.559116E-12  4.431995E-12  5.980845E-10  8.058463E-11  1.492746E-09  4.330227E-11  1.446425E-10
    291  1.242404039059E-01  3.857404E-15  5.413529E-12  3.355859E-12  4.992481E-10  7.060158E-11  1.426609E-09  4.317427E-11  1.559172E-10
    292  1.248086455930E-01  2.375822E-15  3.756539E-12  2.476268E-12  4.101457E-10  6.118005E-11  1.360493E-09  4.314270E-11  1.697916E-10
    293  1.253177247642E-01  1.535911E-15  2.704823E-12  1.884626E-12  3.439801E-10  5.384028E-11  1.305470E-09  4.317930E-11  1.836478E-10
    294  1.258810647447E-01  9.487667E-16  1.882587E-12  1.395246E-12  2.836705E-10  4.684530E-11  1.250559E-09  4.335021E-11  2.009968E-10
    295  1.264205598797E-01  5.991434E-16  1.332664E-12  1.048225E-12  2.364030E-10  4.110966E-11  1.203865E-09  4.366259E-11  2.199853E-10
    296  1.270317883483E-01  3.558279E-16  9.014217E-13  7.588497E-13  1.926641E-10  3.553858E-11  1.156713E-09  4.417470E-11  2.447043E-10
    297  1.275757308169E-01  2.239249E-16  6.371224E-13  5.700121E-13  1.609293E-10  3.129600E-11  1.119794E-09  4.478968E-11  2.701122E-10
    298  1.286048671531E-01  9.376775E-17  3.321721E-13  3.338084E-13  1.153334E-10  2.481143E-11  1.063248E-09  4.645759E-11  3.294331E-10
    299  1.290949488661E-01  6.188825E-17  2.435576E-13  2.588378E-13  9.857740E-11  2.226202E-11  1.040563E-09  4.744007E-11  3.636568E-10
    300  1.295345101683E-01  4.266483E-17  1.844866E-13  2.062020E-13  8.572448E-11  2.022613E-11  1.022326E-09  4.842990E-11  3.982461E-10
    301  1.303954523490E-01  2.060184E-17  1.070353E-13  1.321522E-13  6.527330E-11  1.679156E-11  9.900490E-10  5.058787E-11  4.777103E-10
    302  1.308549873199E-01  1.391656E-17  7.977483E-14  1.039174E-13  5.632801E-11  1.518075E-11  9.725304E-10  5.175847E-11  5.265649E-10
    303  1.312776310019E-01  9.675565E-18  6.070417E-14  8.309192E-14  4.908037E-11  1.380915E-11  9.551888E-10  5.278661E-11  5.753038E-10
    304  1.320787884157E-01  4.818570E-18  3.581412E-14  5.388510E-14  3.748096E-11  1.144873E-11  9.164888E-10  5.442433E-11  6.763363E-10
    305  1.327308179063E-01  2.696232E-18  2.297034E-14  3.735182E-14  2.971075E-11  9.708770E-12  8.761914E-10  5.519609E-11  7.639280E-10
    306  1.333821207310E-01  1.486797E-18  1.448917E-14  2.547744E-14  2.319861E-11  8.113758E-12  8.261970E-10  5.523450E-11  8.520121E-10
    307  1.339749669338E-01  8.545548E-19  9.379148E-15  1.771779E-14  1.825278E-11  6.794274E-12  7.725660E-10  5.454239E-11  9.291095E-10
    308  1.345530840576E-01  4.918100E-19  6.040097E-15  1.224262E-14  1.423709E-11  5.633863E-12  7.138938E-10  5.317134E-11  9.984273E-10
    309  1.351098094661E-01  2.855610E-19  3.892793E-15  8.447777E-15  1.105149E-11  4.640614E-12  6.532047E-10  5.124292E-11  1.057602E-09
    310  1.359304916944E-01  1.265200E-19  1.989830E-15  4.779076E-15  7.441575E-12  3.412780E-12  5.612422E-10  4.755832E-11  1.129234E-09
    311  1.363572082699E-01  8.247895E-20  1.389124E-15  3.518416E-15  6.000814E-12  2.882105E-12  5.141103E-10  4.536013E-11  1.158997E-09
    312  1.367788244083E-01  5.385397E-20  9.668221E-16  2.581551E-15  4.821454E-12  2.424396E-12  4.688924E-10  4.306395E-11  1.183611E-09
    313  1.375777712339E-01  2.401742E-20  4.797195E-16  1.416622E-15  3.144196E-12  1.725671E-12  3.891777E-10  3.858646E-11  1.218683E-09
    314  1.380438267916E-01  1.503442E-20  3.165156E-16  9.916434E-16  2.434654E-12  1.406776E-12  3.470348E-10  3.599089E-11  1.233211E-09
    315  1.384690951451E-01  9.808985E-21  2.154489E-16  7.126676E-16  1.920107E-12  1.163098E-12  3.115266E-10  3.366942E-11  1.243370E-09
    316  1.391087445178E-01  5.184355E-21  1.200063E-16  4.309621E-16  1.336342E-12  8.694455E-13  2.635871E-10  3.032392E-11  1.254160E-09
    317  1.397002518981E-01  2.898181E-21  6.953235E-17  2.695539E-16  9.520898E-13  6.620643E-13  2.249806E-10  2.743206E-11  1.260511E-09
    318  1.402705851668E-01  1.665267E-21  4.092191E-17  1.708689E-16  6.846927E-13  5.078965E-13  1.925747E-10  2.484414E-11  1.264353E-09
    319  1.408634912375E-01  9.408289E-22  2.348566E-17  1.059959E-16  4.848939E-13  3.848621E-13  1.634220E-10  2.236608E-11  1.266851E-09
    320  1.414089642241E-01  5.604785E-22  1.408226E-17  6.830012E-17  3.530066E-13  2.982934E-13  1.403271E-10  2.028476E-11  1.268432E-09
    321  1.419220762512E-01  3.464848E-22  8.710288E-18  4.522191E-17  2.621742E-13  2.350655E-13  1.214950E-10  1.849498E-11  1.269748E-09
    322  1.422771704232E-01  2.486494E-22  6.242474E-18  3.398338E-17  2.134924E-13  1.994799E-13  1.098997E-10  1.734284E-11  1.270776E-09
    323  1.426029315631E-01  1.836831E-22  4.601662E-18  2.616893E-17  1.770175E-13  1.718040E-13  1.002168E-10  1.634758E-11  1.271902E-09
    324  1.430135230101E-01  1.257506E-22  3.139488E-18  1.886799E-17  1.401130E-13  1.426855E-13  8.920925E-11  1.517498E-11  1.273666E-09
    325  1.434683796643E-01  8.295648E-23  2.063261E-18  1.318622E-17  1.085887E-13  1.166622E-13  7.842136E-11  1.397681E-11  1.276200E-09
    326  1.440315208021E-01  4.980423E-23  1.235570E-18  8.524406E-18  7.981781E-14  9.166083E-14  6.685784E-11  1.262783E-11  1.280378E-09
    327  1.445490332405E-01  3.123799E-23  7.767325E-19  5.752544E-18  6.070392E-14  7.414653E-14  5.773097E-11  1.150488E-11  1.285475E-09
    328  1.451370980342E-01  1.854205E-23  4.651950E-19  3.736038E-18  4.517941E-14  5.921533E-14  4.888411E-11  1.035720E-11  1.292790E-09
    329  1.457052374241E-01  1.133699E-23  2.889721E-19  2.510927E-18  3.464911E-14  4.863519E-14  4.165001E-11  9.365166E-12  1.301467E-09
    330  1.463107957421E-01  6.810173E-24  1.778713E-19  1.682104E-18  2.677816E-14  4.045759E-14  3.511544E-11  8.415221E-12  1.312548E-09
    331  1.468752132891E-01  4.334764E-24  1.161362E-19  1.189094E-18  2.165555E-14  3.505803E-14  2.996103E-11  7.621339E-12  1.324500E-09
    332  1.475510939381E-01  2.636352E-24  7.236564E-20  8.154275E-19  1.746385E-14  3.072700E-14  2.478794E-11  6.774049E-12  1.340587E-09
    333  1.481899111058E-01  1.739297E-24  4.795548E-20  5.920898E-19  1.481843E-14  2.822602E-14  2.071738E-11  6.060010E-12  1.357306E-09
    334  1.491767377555E-01  1.037660E-24  2.712058E-20  3.860890E-19  1.232653E-14  2.657208E-14  1.569699E-11  5.101000E-12  1.384901E-09
    335  1.497116139607E-01  8.351163E-25  2.048849E-20  3.152868E-19  1.149296E-14  2.650917E-14  1.350036E-11  4.644296E-12  1.399949E-09
    336  1.502421520731E-01  6.970632E-25  1.571964E-20  2.614768E-19  1.089311E-14  2.688264E-14  1.161246E-11  4.226531E-12  1.414555E-09
    337  1.509052103900E-01  5.776702E-25  1.147839E-20  2.105402E-19  1.036594E-14  2.785202E-14  9.611737E-12  3.752026E-12  1.431465E-09
    338  1.515352476696E-01  4.957148E-25  8.620445E-21  1.736058E-19  1.001525E-14  2.919061E-14  8.023198E-12  3.344850E-12  1.445248E-09
    339  1.521327102765E-01  4.339295E-25  6.599670E-21  1.453350E-19  9.765000E-15  3.076416E-14  6.747612E-12  2.991164E-12  1.455495E-09
    340  1.526678407657E-01  3.870290E-25  5.211478E-21  1.243864E-19  9.582438E-15  3.238253E-14  5.773352E-12  2.700797E-12  1.461777E-09
    341  1.532481602429E-01  3.423148E-25  4.042244E-21  1.053238E-19  9.408500E-15  3.432313E-14  4.872312E-12  2.412112E-12  1.464753E-09
    342  1.535863948111E-01  3.184861E-25  3.485745E-21  9.561193E-20  9.312399E-15  3.553059E-14  4.411944E-12  2.255150E-12  1.464310E-09
    343  1.538995751697E-01  2.975967E-25  3.034894E-21  8.732280E-20  9.224190E-15  3.669395E-14  4.023068E-12  2.116370E-12  1.462473E-09
    344  1.546020187628E-01  2.546225E-25  2.221672E-21  7.119721E-20  9.023107E-15  3.943684E-14  3.272665E-12  1.829657E-12  1.452776E-09
    345  1.552062305672E-01  2.215385E-25  1.696137E-21  5.966283E-20  8.840228E-15  4.191936E-14  2.744561E-12  1.608635E-12  1.437581E-09
    346  1.557875935888E-01  1.927390E-25  1.302955E-21  5.016307E-20  8.651186E-15  4.439721E-14  2.321217E-12  1.415480E-12  1.416175E-09
    347  1.566447447202E-01  1.554655E-25  8.776041E-22  3.863218E-20  8.346720E-15  4.817723E-14  1.826608E-12  1.164879E-12  1.372490E-09
    348  1.574294426159E-01  1.264890E-25  6.083473E-22  3.029751E-20  8.041836E-15  5.173923E-14  1.484975E-12  9.687225E-13  1.318606E-09
    349  1.581710514975E-01  1.031600E-25  4.268377E-22  2.390999E-20  7.732603E-15  5.518153E-14  1.238882E-12  8.087663E-13  1.254752E-09
    350  1.588328903187E-01  8.546605E-26  3.102440E-22  1.930933E-20  7.443521E-15  5.830383E-14  1.071884E-12  6.865575E-13  1.187828E-09
    351  1.594606073659E-01  7.111535E-26  2.285418E-22  1.572508E-20  7.160550E-15  6.130693E-14  9.504504E-13  5.865787E-13  1.115443E-09
    352  1.600565792087E-01  5.942769E-26  1.702073E-22  1.288735E-20  6.886043E-15  6.419810E-14  8.625287E-13  5.047243E-13  1.039338E-09
    353  1.607059625219E-01  4.864875E-26  1.233168E-22  1.036464E-20  6.584337E-15  6.739346E-14  7.924205E-13  4.297142E-13  9.502213E-10
    354  1.613957576202E-01  3.913074E-26  8.741095E-23  8.210179E-21  6.263324E-15  7.084461E-14  7.414875E-13  3.644668E-13  8.498622E-10
    355  1.620398820205E-01  3.177064E-26  6.316682E-23  6.583147E-21  5.965029E-15  7.412936E-14  7.113817E-13  3.155072E-13  7.530114E-10
    356  1.627691861850E-01  2.497904E-26  4.377439E-23  5.131011E-21  5.632848E-15  7.792829E-14  6.936493E-13  2.730030E-13  6.440603E-10
    357  1.634667099868E-01  1.974688E-26  3.080700E-23  4.039979E-21  5.321137E-15  8.164208E-14  6.890100E-13  2.431933E-13  5.431677E-10
    358  1.645369737572E-01  1.364451E-26  1.799734E-23  2.801656E-21  4.858259E-15  8.750902E-14  6.988501E-13  2.144193E-13  4.019767E-10
    359  1.651200899964E-01  1.111076E-26  1.347799E-23  2.302270E-21  4.613693E-15  9.076093E-14  7.101559E-13  2.056111E-13  3.346503E-10
