 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                mo110         mo111         mo112         mo113         mo114         mo115         mo116         mo117
    360  1.656939516385E-01  1.000000E-30  1.754795E-30  2.766851E-28  6.143077E-28  2.977477E-27  3.413047E-27  2.054509E-25  1.926907E-23
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.615107E-28  3.676181E-28  1.830098E-27  2.173012E-27  9.972549E-26  8.821221E-24
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  9.508764E-29  2.211880E-28  1.134656E-27  1.420151E-27  5.520782E-26  4.263007E-24
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  3.949298E-29  9.728525E-29  5.300602E-28  7.501379E-28  2.712168E-26  1.412558E-24
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  2.329018E-29  5.819795E-29  3.319008E-28  5.186507E-28  1.985492E-26  7.372901E-25
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.279197E-29  3.382601E-29  2.046822E-28  3.618924E-28  1.555442E-26  3.917044E-25
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  2.634369E-30  1.201902E-29  8.519064E-29  1.988548E-28  1.141574E-26  1.505505E-25
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.593239E-30  3.994167E-29  1.232585E-28  9.388522E-27  8.697064E-26
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.134214E-30  2.265792E-29  8.701823E-29  8.265133E-27  6.793381E-26
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.378152E-29  6.469047E-29  7.464542E-27  5.948155E-26
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.530561E-30  4.872619E-29  6.803686E-27  5.466843E-26
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.210324E-30  3.701056E-29  6.247446E-27  5.167604E-26
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.318233E-30  2.882119E-29  5.805180E-27  4.988239E-26
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.613079E-30  2.164414E-29  5.370481E-27  4.866392E-26
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.653738E-29  5.014147E-27  4.815538E-26
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.221507E-29  4.654399E-27  4.799267E-26
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.102009E-30  4.306233E-27  4.778318E-26
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.430555E-30  3.883549E-27  4.692170E-26
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.406016E-30  3.402781E-27  4.502362E-26
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.998800E-30  2.580254E-27  3.983007E-26
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.812567E-27  3.294129E-26
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.235988E-27  2.629509E-26
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.298112E-28  2.057361E-26
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.531547E-28  1.592243E-26
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.625954E-28  1.215173E-26
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.425723E-28  9.372187E-27
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.613393E-28  7.203114E-27
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.968104E-29  5.296347E-27
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.341784E-29  3.966171E-27
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.528636E-29  2.780431E-27
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.968105E-29  1.967741E-27
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.804958E-30  1.314829E-27
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.681448E-30  8.959023E-28
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.693139E-28
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.256689E-28
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.246726E-28
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.419598E-28
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.401202E-29
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.305121E-29
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.108153E-29
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.773206E-29
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.593048E-29
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.336218E-29
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.110321E-29
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.080866E-30
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.984408E-30
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.173468E-29
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.391630E-29
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.632776E-29
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.009541E-29
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.417839E-29
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.272502E-30  2.760096E-29
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.610694E-30  3.231439E-29
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.724252E-30  3.813973E-29
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.387591E-30  4.915043E-29
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.512607E-30  6.383945E-29
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.248122E-30  8.154441E-29
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.241178E-29  1.181336E-28
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.237685E-29  1.455013E-28
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.790830E-29  1.756097E-28
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.422459E-29  2.108655E-28
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.105015E-29  2.511920E-28
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.294440E-29  3.322372E-28
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.620285E-29  3.864023E-28
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.567908E-29  4.428415E-28
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.040496E-30  9.688485E-29  5.812496E-28
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.480985E-30  1.251739E-28  7.314684E-28
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.915816E-30  1.574565E-28  9.088972E-28
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.422254E-30  1.976129E-28  1.133201E-27
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.998433E-30  2.441640E-28  1.392891E-27
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.727314E-30  3.044588E-28  1.730964E-27
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.570237E-30  3.718460E-28  2.103625E-27
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.315239E-30  5.285676E-28  2.994737E-27
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.977830E-30  7.562404E-28  4.264118E-27
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.269590E-29  1.077902E-27  6.050776E-27
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.767760E-29  1.514546E-27  8.469809E-27
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.522563E-30  2.399186E-29  2.079585E-27  1.159986E-26
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.792219E-30  3.829250E-29  3.386598E-27  1.882863E-26
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.629861E-30  5.873575E-29  5.260620E-27  2.912721E-26
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.207804E-29  8.637251E-29  7.819300E-27  4.313069E-26
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.902463E-29  1.257524E-28  1.150099E-26  6.320529E-26
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.828636E-29  1.804363E-28  1.664791E-26  9.115264E-26
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.863944E-29  2.533410E-28  2.355426E-26  1.285122E-25
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.458704E-29  4.287540E-28  4.023188E-26  2.181990E-25
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.045940E-28  6.960379E-28  6.570163E-26  3.542270E-25
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.467022E-30  1.000000E-30  1.629587E-28  1.096888E-27  1.039217E-25  5.570169E-25
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.424978E-28  1.673303E-27  1.588409E-25  8.465792E-25
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.205237E-30  1.000000E-30  4.456575E-28  3.157219E-27  2.997348E-25  1.583278E-24
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  3.389486E-30  1.000000E-30  7.832553E-28  5.685584E-27  5.383354E-25  2.818875E-24
    449  3.462773530350E-01  1.401642E-30  1.000000E-30  6.880093E-30  1.000000E-30  1.329815E-27  9.884813E-27  9.315386E-25  4.836086E-24
    450  3.508856189623E-01  1.934266E-30  1.000000E-30  1.096090E-29  1.123026E-30  2.214755E-27  1.685001E-26  1.577651E-24  8.119861E-24
    451  3.552628710565E-01  2.545210E-30  1.000000E-30  1.598502E-29  1.961717E-30  3.604568E-27  2.803592E-26  2.604217E-24  1.328867E-23
    452  3.595141079779E-01  3.134005E-30  1.000000E-30  2.452958E-29  3.385703E-30  5.794336E-27  4.603714E-26  4.236640E-24  2.143136E-23
    453  3.636744849418E-01  3.745813E-30  1.000000E-30  3.935516E-29  5.793526E-30  9.233715E-27  7.488020E-26  6.818101E-24  3.418657E-23
    454  3.676260234901E-01  5.558913E-30  1.146669E-30  6.259700E-29  9.851278E-30  1.439669E-26  1.189784E-25  1.071007E-23  5.323709E-23
    455  3.714655117309E-01  5.882053E-30  1.392069E-30  9.991488E-29  1.669760E-29  2.220370E-26  1.868061E-25  1.660919E-23  8.184502E-23
    456  3.752653942304E-01  2.769161E-30  1.025234E-30  1.489578E-28  2.795670E-29  3.415789E-26  2.923998E-25  2.565132E-23  1.252864E-22
    457  3.809506426681E-01  5.476048E-30  1.856190E-30  3.380505E-28  6.384436E-29  6.543697E-26  5.737706E-25  4.923354E-23  2.371921E-22
    458  3.865190953769E-01  6.241884E-30  3.610049E-30  7.841439E-28  1.453214E-28  1.246937E-25  1.117331E-24  9.358546E-23  4.446084E-22
    459  3.928522091207E-01  7.069202E-30  7.334185E-30  2.072929E-27  3.768017E-28  2.627626E-25  2.406436E-24  1.955557E-22  9.138446E-22
    460  3.991093841216E-01  8.651237E-30  1.778706E-29  5.554235E-27  9.848452E-28  5.570129E-25  5.194101E-24  4.085101E-22  1.876949E-21
    461  4.054183851758E-01  4.542282E-30  4.500344E-29  1.514360E-26  2.634513E-27  1.206891E-24  1.141444E-23  8.662999E-22  3.910700E-21
    462  4.147392755742E-01  1.075150E-29  1.921296E-28  6.739838E-26  1.150380E-26  3.887214E-24  3.725563E-23  2.668335E-21  1.171937E-20
    463  4.232199499949E-01  2.057885E-29  7.397769E-28  2.614120E-25  4.440382E-26  1.147805E-23  1.103619E-22  7.463581E-21  3.193812E-20
    464  4.316976825025E-01  4.439227E-29  2.843409E-27  1.002616E-24  1.717310E-25  3.427332E-23  3.268722E-22  2.080962E-20  8.668775E-20
    465  4.393401554526E-01  1.653845E-28  9.614871E-27  3.334358E-24  5.820003E-25  9.263484E-23  8.698844E-22  5.218580E-20  2.118977E-19
    466  4.465935084243E-01  5.343936E-28  3.057174E-26  1.034829E-23  1.858079E-24  2.395119E-22  2.193176E-21  1.240505E-19  4.911242E-19
    467  4.537106765818E-01  1.775683E-27  9.550597E-26  3.125226E-23  5.826255E-24  6.137123E-22  5.431198E-21  2.888695E-19  1.114083E-18
    468  4.602314649238E-01  5.329939E-27  2.721477E-25  8.566088E-23  1.667227E-23  1.466924E-21  1.246768E-20  6.249758E-19  2.350209E-18
    469  4.709552966107E-01  3.178349E-26  1.534839E-24  4.459301E-22  9.485825E-23  6.293157E-21  4.914240E-20  2.219805E-18  7.981295E-18
    470  4.769745726746E-01  8.534215E-26  4.062833E-24  1.119378E-21  2.526902E-22  1.444529E-20  1.065979E-19  4.524152E-18  1.582254E-17
    471  4.828178172001E-01  2.200319E-25  1.046755E-23  2.723372E-21  6.556195E-22  3.266442E-20  2.270983E-19  9.045701E-18  3.073935E-17
    472  4.927188450138E-01  1.064281E-24  5.199795E-23  1.212843E-20  3.303389E-21  1.326271E-19  8.277546E-19  2.941565E-17  9.471659E-17
    473  5.000000000000E-01  3.308266E-24  1.681801E-22  3.588679E-20  1.081845E-20  3.760137E-19  2.163511E-18  7.037297E-17  2.166988E-16
