 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                in126         in127         in128         in129         in130         in131         in132         in133
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.348967E-23  2.939395E-16  1.327927E-11  3.237861E-10  5.717822E-07
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.520147E-23  2.386789E-16  8.843080E-12  2.425876E-10  5.031952E-07
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.968130E-23  1.956376E-16  5.961500E-12  1.827915E-10  4.412723E-07
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.385693E-23  1.425066E-16  3.151166E-12  1.150077E-10  3.521784E-07
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.138404E-23  1.166642E-16  2.096470E-12  8.526736E-11  3.025246E-07
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.378023E-24  9.417286E-17  1.352802E-12  6.165390E-11  2.554955E-07
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.726613E-24  6.241508E-17  5.809994E-13  3.278557E-11  1.815534E-07
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.049575E-24  4.188417E-17  2.569349E-13  1.769015E-11  1.283240E-07
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.033343E-24  2.983470E-17  1.291596E-13  1.046891E-11  9.459825E-08
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.292576E-24  2.156299E-17  6.748126E-14  6.356457E-12  7.023855E-08
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.684981E-24  1.531567E-17  3.444321E-14  3.777890E-12  5.103126E-08
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.182691E-24  1.065771E-17  1.717052E-14  2.196713E-12  3.622828E-08
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.792883E-24  7.462530E-18  8.822101E-15  1.304184E-12  2.574809E-08
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.421106E-24  4.827480E-18  4.037380E-15  7.049849E-13  1.691071E-08
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.132067E-24  3.117401E-18  1.918388E-15  3.921317E-13  1.103003E-08
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.760323E-25  1.882447E-18  8.679115E-16  2.102229E-13  6.717695E-09
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.833544E-25  1.148981E-18  4.310129E-16  1.222353E-13  4.112536E-09
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.188172E-25  6.630957E-19  2.176275E-16  7.319207E-14  2.373563E-09
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.904748E-25  3.784777E-19  1.189698E-16  4.767479E-14  1.345840E-09
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.441061E-25  1.540796E-19  5.218071E-17  2.791675E-14  5.346310E-10
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.483301E-25  6.329303E-20  2.511355E-17  1.814562E-14  2.089906E-10
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.088465E-26  2.869884E-20  1.334540E-17  1.267694E-14  8.696954E-11
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.576284E-26  1.432556E-20  7.507121E-18  9.171331E-15  3.824176E-11
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.409369E-26  7.800140E-21  4.398781E-18  6.765174E-15  1.758593E-11
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.040026E-26  4.516215E-21  2.621997E-18  5.008938E-15  8.232120E-12
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.244275E-26  2.856939E-21  1.649233E-18  3.798928E-15  4.165056E-12
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.503002E-27  1.879524E-21  1.057156E-18  2.889615E-15  2.188006E-12
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.133986E-27  1.199703E-21  6.485656E-19  2.114525E-15  1.110834E-12
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.348770E-27  8.051469E-22  4.204792E-19  1.581346E-15  6.427245E-13
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.172981E-27  5.024158E-22  2.557864E-19  1.111552E-15  3.791106E-13
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.013218E-28  3.204687E-22  1.632711E-19  7.908556E-16  2.634474E-13
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.842936E-28  1.905863E-22  1.006761E-19  5.325218E-16  1.984070E-13
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.476007E-28  1.163326E-22  6.591385E-20  3.664792E-16  1.647473E-13
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.197388E-29  5.063842E-23  3.451051E-20  1.966292E-16  1.306567E-13
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.240392E-29  3.142064E-23  2.452449E-20  1.386421E-16  1.164761E-13
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.193050E-29  1.935420E-23  1.760102E-20  9.776736E-17  1.041316E-13
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.433326E-29  1.058945E-23  1.183764E-20  6.420985E-17  9.079790E-14
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.918144E-29  6.087963E-24  8.315366E-21  4.447196E-17  8.011221E-14
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.507663E-29  3.530081E-24  5.907049E-21  3.164407E-17  7.078644E-14
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.158369E-29  1.924087E-24  4.052438E-21  2.239293E-17  6.160092E-14
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.559145E-30  1.063019E-24  2.806933E-21  1.663250E-17  5.367074E-14
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.179323E-30  4.251437E-25  1.587700E-21  1.146258E-17  4.318230E-14
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.902901E-30  2.513133E-25  1.138729E-21  9.697502E-18  3.795223E-14
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.052642E-30  1.412916E-25  7.868825E-22  8.346666E-18  3.282746E-14
    404  2.188327022992E-01  1.000000E-30  1.016924E-30  1.000000E-30  3.376607E-30  5.161525E-26  4.022526E-22  6.823976E-18  2.502912E-14
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.800620E-30  2.201078E-26  2.204917E-22  5.946983E-18  1.936904E-14
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.352590E-30  1.109237E-26  1.310698E-22  5.333862E-18  1.521864E-14
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.888936E-30  6.585078E-27  8.576461E-23  4.856935E-18  1.218960E-14
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.834037E-30  4.474489E-27  6.138287E-23  4.461547E-18  9.942007E-15
    409  2.291569547831E-01  1.000000E-30  1.058218E-30  1.000000E-30  3.001369E-30  2.879806E-27  4.017813E-23  3.881544E-18  7.152927E-15
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.719312E-30  2.432853E-27  3.332682E-23  3.572156E-18  5.908806E-15
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.630114E-30  2.190876E-27  2.881770E-23  3.295709E-18  4.929108E-15
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.851630E-30  2.040738E-27  2.489275E-23  2.979213E-18  3.948471E-15
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.185188E-30  1.985736E-27  2.196845E-23  2.680714E-18  3.150244E-15
    414  2.376293164755E-01  1.000000E-30  1.049300E-30  1.000000E-30  3.284620E-30  2.027433E-27  1.850130E-23  2.249509E-18  2.192906E-15
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.019954E-30  2.132428E-27  1.596102E-23  1.893322E-18  1.558934E-15
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.089075E-30  2.263237E-27  1.396998E-23  1.604620E-18  1.139457E-15
    417  2.451201276448E-01  1.000000E-30  1.279648E-30  1.000000E-30  4.606100E-30  2.520705E-27  1.136674E-23  1.231390E-18  7.131405E-16
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.294385E-30  2.654927E-27  1.015244E-23  1.062751E-18  5.615065E-16
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.606649E-30  2.811061E-27  9.075626E-24  9.170837E-19  4.506693E-16
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.986422E-30  2.983108E-27  8.081562E-24  7.863215E-19  3.672303E-16
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.349610E-30  3.171781E-27  7.176745E-24  6.706365E-19  3.064819E-16
    422  2.542060864984E-01  1.000000E-30  1.140051E-30  1.000000E-30  6.679550E-30  3.552536E-27  5.837700E-24  5.056465E-19  2.427139E-16
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.962730E-30  3.780753E-27  5.201704E-24  4.298696E-19  2.238538E-16
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.544777E-30  4.031211E-27  4.668753E-24  3.676338E-19  2.143089E-16
    425  2.598984391343E-01  1.000000E-30  1.160804E-30  1.000000E-30  9.930248E-30  4.656874E-27  3.761636E-24  2.640669E-19  2.138263E-16
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.156469E-29  5.309316E-27  3.171056E-24  1.973640E-19  2.289895E-16
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.390517E-29  6.077150E-27  2.746910E-24  1.485235E-19  2.536511E-16
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.703899E-29  7.038932E-27  2.439275E-24  1.105006E-19  2.874225E-16
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.031664E-29  8.135346E-27  2.254020E-24  8.335209E-20  3.262732E-16
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.493343E-29  9.541263E-27  2.159059E-24  6.172865E-20  3.746510E-16
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.954945E-29  1.105504E-26  2.157760E-24  4.713085E-20  4.247694E-16
    432  2.763050324764E-01  1.000000E-30  1.405899E-30  1.000000E-30  4.237866E-29  1.455143E-26  2.356513E-24  2.920721E-20  5.334393E-16
    433  2.797281875476E-01  1.000000E-30  1.396797E-30  1.000000E-30  5.645581E-29  1.915848E-26  2.832858E-24  1.897202E-20  6.686708E-16
    434  2.831107064370E-01  1.000000E-30  1.381628E-30  1.000000E-30  7.262254E-29  2.496555E-26  3.627951E-24  1.380877E-20  8.344782E-16
    435  2.863632962154E-01  1.000000E-30  1.338734E-30  1.000000E-30  8.890482E-29  3.170731E-26  4.772740E-24  1.197320E-20  1.030452E-15
    436  2.894106333807E-01  1.000000E-30  1.211452E-30  1.000000E-30  1.018784E-28  3.889926E-26  6.280237E-24  1.223279E-20  1.253216E-15
    437  2.941185503109E-01  1.000000E-30  1.764012E-30  1.000000E-30  1.154614E-28  5.145125E-26  9.753834E-24  1.552879E-20  1.689536E-15
    438  2.983685787405E-01  1.000000E-30  1.618800E-30  1.000000E-30  1.111711E-28  6.508540E-26  1.464839E-23  2.129045E-20  2.204479E-15
    439  3.021949729112E-01  1.000000E-30  1.489516E-30  1.000000E-30  9.692421E-29  8.169267E-26  2.124530E-23  2.903920E-20  2.793104E-15
    440  3.059150641439E-01  1.000000E-30  1.453640E-30  1.000000E-30  7.914096E-29  1.051847E-25  3.063051E-23  3.952878E-20  3.506918E-15
    441  3.094680949786E-01  1.000000E-30  1.404576E-30  1.000000E-30  6.221726E-29  1.381453E-25  4.357832E-23  5.312390E-20  4.348679E-15
    442  3.127856926026E-01  1.000000E-30  1.233380E-30  1.000000E-30  4.774293E-29  1.821253E-25  6.068811E-23  6.998008E-20  5.306051E-15
    443  3.178598433803E-01  1.000000E-30  1.764728E-30  1.000000E-30  3.459397E-29  2.852072E-25  1.009603E-22  1.064988E-19  7.168691E-15
    444  3.224504526026E-01  1.000000E-30  1.630912E-30  1.000000E-30  2.719679E-29  4.340463E-25  1.602941E-22  1.554629E-19  9.379169E-15
    445  3.266870398371E-01  1.000000E-30  1.540267E-30  1.000000E-30  2.542989E-29  6.429466E-25  2.458468E-22  2.201336E-19  1.198611E-14
    446  3.305577136787E-01  1.000000E-30  1.311073E-30  1.000000E-30  2.782150E-29  9.225240E-25  3.636495E-22  3.021988E-19  1.496309E-14
    447  3.362681054783E-01  1.000000E-30  1.808307E-30  1.000000E-30  4.626814E-29  1.574003E-24  6.485403E-22  4.815842E-19  2.067891E-14
    448  3.414589872690E-01  1.000000E-30  1.686880E-30  1.000000E-30  8.175837E-29  2.560651E-24  1.098374E-21  7.346929E-19  2.764804E-14
    449  3.462773530350E-01  1.000000E-30  1.613161E-30  1.000000E-30  1.458680E-28  4.025358E-24  1.792449E-21  1.086352E-18  3.609577E-14
    450  3.508856189623E-01  1.000000E-30  1.581641E-30  1.000000E-30  2.590372E-28  6.208468E-24  2.865101E-21  1.578015E-18  4.646095E-14
    451  3.552628710565E-01  1.000000E-30  1.563112E-30  1.000000E-30  4.510540E-28  9.376899E-24  4.475820E-21  2.248373E-18  5.891957E-14
    452  3.595141079779E-01  1.000000E-30  1.569877E-30  1.000000E-30  7.767456E-28  1.400730E-23  6.906743E-21  3.169454E-18  7.406200E-14
    453  3.636744849418E-01  1.000000E-30  1.591299E-30  1.000000E-30  1.326062E-27  2.076612E-23  1.056567E-20  4.433309E-18  9.247229E-14
    454  3.676260234901E-01  1.000000E-30  1.624726E-30  1.000000E-30  2.208185E-27  3.021584E-23  1.583062E-20  6.095362E-18  1.139940E-13
    455  3.714655117309E-01  1.000000E-30  1.675915E-30  1.000000E-30  3.629820E-27  4.355012E-23  2.346195E-20  8.302614E-18  1.394879E-13
    456  3.752653942304E-01  1.000000E-30  1.218187E-30  1.000000E-30  5.941913E-27  6.261023E-23  3.465121E-20  1.126995E-17  1.700917E-13
    457  3.809506426681E-01  1.000000E-30  1.744870E-30  1.001099E-30  1.245707E-26  1.080574E-22  6.217368E-20  1.779344E-17  2.282893E-13
    458  3.865190953769E-01  1.000000E-30  1.790282E-30  1.152469E-30  2.577619E-26  1.850462E-22  1.103817E-19  2.781571E-17  3.036967E-13
    459  3.928522091207E-01  1.000000E-30  1.830585E-30  1.525394E-30  5.908275E-26  3.427578E-22  2.124255E-19  4.620627E-17  4.187911E-13
    460  3.991093841216E-01  1.000000E-30  1.906636E-30  3.052669E-30  1.343922E-25  6.335534E-22  4.063862E-19  7.624397E-17  5.733902E-13
    461  4.054183851758E-01  1.000000E-30  1.369808E-30  5.456937E-30  3.083320E-25  1.183772E-21  7.830953E-19  1.262566E-16  7.845797E-13
    462  4.147392755742E-01  1.000000E-30  1.911912E-30  1.928367E-29  1.054059E-24  3.015276E-21  2.070643E-18  2.657321E-16  1.239947E-12
    463  4.232199499949E-01  1.000000E-30  2.108023E-30  7.219922E-29  3.228393E-24  7.144618E-21  5.028941E-18  5.224128E-16  1.869814E-12
    464  4.316976825025E-01  1.000000E-30  1.474962E-30  2.741402E-28  9.885965E-24  1.712676E-20  1.223279E-17  1.025843E-15  2.804918E-12
    465  4.393401554526E-01  1.000000E-30  3.093982E-30  9.373661E-28  2.710195E-23  3.806079E-20  2.728482E-17  1.883422E-15  4.026341E-12
    466  4.465935084243E-01  1.000000E-30  2.571900E-30  3.056214E-27  7.050340E-23  8.194870E-20  5.843223E-17  3.350701E-15  5.654744E-12
    467  4.537106765818E-01  1.000000E-30  5.035133E-30  9.863425E-27  1.798649E-22  1.753930E-19  1.232992E-16  5.894459E-15  7.867278E-12
    468  4.602314649238E-01  1.000000E-30  1.108570E-29  2.903957E-26  4.233458E-22  3.546847E-19  2.441431E-16  9.887873E-15  1.062057E-11
    469  4.709552966107E-01  1.000000E-30  5.042520E-29  1.721007E-25  1.718733E-21  1.144377E-18  7.478726E-16  2.315139E-14  1.731694E-11
    470  4.769745726746E-01  1.000000E-30  1.308455E-28  4.647525E-25  3.753921E-21  2.222442E-18  1.397231E-15  3.733217E-14  2.273525E-11
    471  4.828178172001E-01  1.000000E-30  3.304547E-28  1.212855E-24  7.979139E-21  4.247470E-18  2.554963E-15  5.938943E-14  2.957500E-11
    472  4.927188450138E-01  1.475654E-30  1.582333E-27  6.047510E-24  2.829211E-20  1.279627E-17  7.038635E-15  1.306096E-13  4.608206E-11
    473  5.000000000000E-01  1.706679E-30  4.948115E-27  1.930623E-23  7.096755E-20  2.885829E-17  1.469286E-14  2.335182E-13  6.378297E-11
