   16568   1.200810E-01   1.234808E+01   4.750128E+00
   16597   1.201297E-01   1.238030E+01   4.759567E+00
   16628   1.201798E-01   1.241089E+01   4.769364E+00
   16661   1.202309E-01   1.243864E+01   4.778903E+00
   16696   1.202804E-01   1.246777E+01   4.788763E+00
   16737   1.203296E-01   1.250136E+01   4.800402E+00
   16784   1.203799E-01   1.254199E+01   4.814577E+00
   16836   1.204298E-01   1.258487E+01   4.829366E+00
   16893   1.204800E-01   1.263366E+01   4.845816E+00
   16954   1.205299E-01   1.268742E+01   4.863899E+00
   17019   1.205798E-01   1.274802E+01   4.883080E+00
   17087   1.206297E-01   1.281414E+01   4.903792E+00
   17154   1.206795E-01   1.287125E+01   4.923363E+00
   17219   1.207295E-01   1.292310E+01   4.941021E+00
   17282   1.207801E-01   1.297737E+01   4.959484E+00
   17341   1.208300E-01   1.302614E+01   4.976258E+00
   17399   1.208803E-01   1.307444E+01   4.992753E+00
   17456   1.209302E-01   1.312228E+01   5.009387E+00
   17512   1.209795E-01   1.317204E+01   5.026215E+00
   17569   1.210299E-01   1.322621E+01   5.043420E+00
   17625   1.210799E-01   1.327063E+01   5.059088E+00
   17681   1.211301E-01   1.331611E+01   5.075047E+00
   17736   1.211796E-01   1.335926E+01   5.090463E+00
   17792   1.212301E-01   1.340441E+01   5.106560E+00
   17847   1.212799E-01   1.344769E+01   5.122259E+00
   17902   1.213297E-01   1.348930E+01   5.137655E+00
   17957   1.213797E-01   1.353196E+01   5.153666E+00
   18012   1.214297E-01   1.357391E+01   5.169397E+00
   18067   1.214797E-01   1.361311E+01   5.184560E+00
   18122   1.215298E-01   1.365354E+01   5.200054E+00
   18177   1.215800E-01   1.369368E+01   5.215518E+00
   18232   1.216301E-01   1.373554E+01   5.231602E+00
   18286   1.216794E-01   1.377354E+01   5.246237E+00
   18341   1.217297E-01   1.381294E+01   5.261386E+00
   18396   1.217799E-01   1.385379E+01   5.277040E+00
   18451   1.218302E-01   1.389495E+01   5.292738E+00
   18505   1.218795E-01   1.394688E+01   5.309794E+00
   18560   1.219299E-01   1.398626E+01   5.325174E+00
   18615   1.219802E-01   1.402533E+01   5.340271E+00
   18669   1.220297E-01   1.406393E+01   5.355257E+00
   18724   1.220800E-01   1.410534E+01   5.371499E+00
   18778   1.221295E-01   1.414420E+01   5.386447E+00
   18833   1.221798E-01   1.418603E+01   5.402642E+00
   18888   1.222302E-01   1.422809E+01   5.419150E+00
   18942   1.222796E-01   1.427805E+01   5.435941E+00
   18997   1.223300E-01   1.431959E+01   5.451869E+00
   19051   1.223794E-01   1.435915E+01   5.467128E+00
   19106   1.224298E-01   1.439989E+01   5.483030E+00
   19161   1.224802E-01   1.444128E+01   5.499241E+00
   19215   1.225297E-01   1.447960E+01   5.514524E+00
   19270   1.225801E-01   1.452033E+01   5.530435E+00
   19324   1.226297E-01   1.455829E+01   5.545486E+00
   19379   1.226801E-01   1.460236E+01   5.562453E+00
   19433   1.227297E-01   1.464799E+01   5.579245E+00
   19488   1.227802E-01   1.468900E+01   5.595453E+00
   19542   1.228297E-01   1.472841E+01   5.610933E+00
   19597   1.228802E-01   1.476771E+01   5.626364E+00
   19651   1.229298E-01   1.480859E+01   5.642394E+00
   19705   1.229794E-01   1.484771E+01   5.657766E+00
   19760   1.230300E-01   1.488863E+01   5.673888E+00
   19814   1.230796E-01   1.492828E+01   5.689347E+00
   19869   1.231301E-01   1.498024E+01   5.706737E+00
   19923   1.231797E-01   1.502193E+01   5.722681E+00
   19978   1.232303E-01   1.506060E+01   5.738070E+00
   20032   1.232799E-01   1.510317E+01   5.754478E+00
   20086   1.233295E-01   1.514329E+01   5.770099E+00
   20141   1.233800E-01   1.518365E+01   5.786138E+00
   20195   1.234296E-01   1.522333E+01   5.801667E+00
   20250   1.234802E-01   1.526491E+01   5.817724E+00
   20304   1.235298E-01   1.530976E+01   5.833811E+00
   20358   1.235794E-01   1.535065E+01   5.849726E+00
   20413   1.236300E-01   1.538831E+01   5.864609E+00
   20467   1.236796E-01   1.542698E+01   5.879918E+00
   20522   1.237302E-01   1.546897E+01   5.896371E+00
   20576   1.237798E-01   1.551114E+01   5.912932E+00
   20630   1.238295E-01   1.555047E+01   5.928531E+00
   20685   1.238800E-01   1.559076E+01   5.944409E+00
   20739   1.239296E-01   1.562851E+01   5.959342E+00
   20794   1.239802E-01   1.566862E+01   5.974898E+00
   20848   1.240298E-01   1.570821E+01   5.990604E+00
   20902   1.240794E-01   1.574647E+01   6.005813E+00
   20957   1.241300E-01   1.578624E+01   6.021637E+00
   21011   1.241796E-01   1.582525E+01   6.037100E+00
   21066   1.242301E-01   1.586418E+01   6.052453E+00
   21120   1.242798E-01   1.590359E+01   6.068108E+00
   21175   1.243303E-01   1.595524E+01   6.085495E+00
   21229   1.243799E-01   1.599572E+01   6.101258E+00
   21283   1.244296E-01   1.603354E+01   6.116190E+00
   21338   1.244801E-01   1.607355E+01   6.132050E+00
   21392   1.245298E-01   1.611279E+01   6.147646E+00
   21447   1.245803E-01   1.615235E+01   6.163207E+00
   21501   1.246299E-01   1.619272E+01   6.179188E+00
   21555   1.246796E-01   1.623608E+01   6.195223E+00
   21610   1.247301E-01   1.627738E+01   6.211010E+00
   21664   1.247798E-01   1.631819E+01   6.226803E+00
   21719   1.248303E-01   1.635918E+01   6.242614E+00
   21773   1.248799E-01   1.639819E+01   6.257966E+00
   21827   1.249296E-01   1.643655E+01   6.273240E+00
   21882   1.249801E-01   1.647537E+01   6.288611E+00
   21936   1.250298E-01   1.651553E+01   6.304347E+00
   21991   1.250803E-01   1.656207E+01   6.321400E+00
   22045   1.251299E-01   1.660329E+01   6.336951E+00
   22099   1.251796E-01   1.664408E+01   6.352978E+00
   22154   1.252301E-01   1.668764E+01   6.369315E+00
   22208   1.252798E-01   1.672775E+01   6.385350E+00
   22263   1.253303E-01   1.676965E+01   6.401127E+00
   22317   1.253800E-01   1.681723E+01   6.417672E+00
   22371   1.254296E-01   1.686286E+01   6.434245E+00
   22426   1.254802E-01   1.690529E+01   6.450272E+00
   22480   1.255298E-01   1.694374E+01   6.465680E+00
   22534   1.255794E-01   1.698830E+01   6.482518E+00
   22589   1.256300E-01   1.703375E+01   6.499344E+00
   22643   1.256796E-01   1.707114E+01   6.514186E+00
   22698   1.257302E-01   1.711057E+01   6.529758E+00
   22752   1.257798E-01   1.715016E+01   6.545429E+00
   22806   1.258295E-01   1.719751E+01   6.561930E+00
   22861   1.258800E-01   1.723552E+01   6.577081E+00
   22915   1.259296E-01   1.727438E+01   6.592495E+00
   22970   1.259802E-01   1.731355E+01   6.608064E+00
   23024   1.260298E-01   1.735241E+01   6.623651E+00
   23078   1.260795E-01   1.739330E+01   6.639894E+00
   23133   1.261300E-01   1.743254E+01   6.655582E+00
   23187   1.261797E-01   1.747206E+01   6.671289E+00
   23242   1.262302E-01   1.751336E+01   6.687493E+00
   23296   1.262799E-01   1.755144E+01   6.702656E+00
   23350   1.263295E-01   1.759378E+01   6.719016E+00
   23405   1.263801E-01   1.763254E+01   6.734596E+00
   23459   1.264297E-01   1.767324E+01   6.750955E+00
   23514   1.264803E-01   1.771101E+01   6.766142E+00
   23568   1.265299E-01   1.774917E+01   6.781285E+00
   23622   1.265795E-01   1.779751E+01   6.797901E+00
   23677   1.266301E-01   1.783660E+01   6.813477E+00
   23731   1.266797E-01   1.787669E+01   6.829620E+00
   23786   1.267303E-01   1.791667E+01   6.845575E+00
   23840   1.267799E-01   1.795575E+01   6.861172E+00
   23894   1.268296E-01   1.799590E+01   6.877122E+00
   23949   1.268801E-01   1.803761E+01   6.893757E+00
   24003   1.269298E-01   1.807527E+01   6.908748E+00
   24058   1.269803E-01   1.812118E+01   6.925302E+00
   24112   1.270300E-01   1.815859E+01   6.940175E+00
   24166   1.270796E-01   1.819641E+01   6.955368E+00
   24221   1.271302E-01   1.823700E+01   6.971284E+00
   24275   1.271799E-01   1.827558E+01   6.986725E+00
   24329   1.272295E-01   1.831524E+01   7.002638E+00
   24384   1.272801E-01   1.835592E+01   7.018664E+00
   24438   1.273298E-01   1.839891E+01   7.034715E+00
   24493   1.273803E-01   1.844108E+01   7.051133E+00
   24547   1.274300E-01   1.848088E+01   7.066735E+00
   24601   1.274797E-01   1.851895E+01   7.081795E+00
   24656   1.275302E-01   1.855873E+01   7.097667E+00
   24710   1.275799E-01   1.859723E+01   7.113113E+00
   24764   1.276296E-01   1.863728E+01   7.129227E+00
   24819   1.276801E-01   1.868332E+01   7.145692E+00
   24873   1.277298E-01   1.872189E+01   7.161136E+00
   24928   1.277803E-01   1.876005E+01   7.176474E+00
   24982   1.278299E-01   1.879928E+01   7.192195E+00
   25036   1.278796E-01   1.883906E+01   7.207876E+00
   25091   1.279301E-01   1.887970E+01   7.224002E+00
   25145   1.279797E-01   1.892076E+01   7.240273E+00
   25200   1.280303E-01   1.895936E+01   7.255571E+00
   25254   1.280799E-01   1.900973E+01   7.272644E+00
   25308   1.281296E-01   1.904889E+01   7.288383E+00
   25363   1.281801E-01   1.908881E+01   7.304317E+00
   25417   1.282298E-01   1.912881E+01   7.320335E+00
   25472   1.282803E-01   1.916807E+01   7.335972E+00
   25526   1.283299E-01   1.920854E+01   7.352123E+00
   25580   1.283796E-01   1.924507E+01   7.366731E+00
   25635   1.284301E-01   1.928358E+01   7.381902E+00
   25689   1.284797E-01   1.932206E+01   7.397034E+00
   25744   1.285303E-01   1.935918E+01   7.412106E+00
   25798   1.285799E-01   1.939696E+01   7.426919E+00
   25852   1.286295E-01   1.943423E+01   7.441684E+00
   25907   1.286801E-01   1.947288E+01   7.457089E+00
   25961   1.287297E-01   1.951041E+01   7.472302E+00
   26016   1.287803E-01   1.955799E+01   7.489475E+00
   26070   1.288299E-01   1.959751E+01   7.505295E+00
   26124   1.288795E-01   1.963565E+01   7.520468E+00
   26179   1.289301E-01   1.967666E+01   7.536681E+00
   26233   1.289797E-01   1.971596E+01   7.552298E+00
   26288   1.290302E-01   1.975603E+01   7.568075E+00
   26342   1.290799E-01   1.979599E+01   7.584100E+00
   26396   1.291295E-01   1.983374E+01   7.599156E+00
   26451   1.291800E-01   1.988111E+01   7.615900E+00
   26505   1.292296E-01   1.992076E+01   7.631621E+00
   26560   1.292802E-01   1.995879E+01   7.646692E+00
   26614   1.293298E-01   1.999758E+01   7.662086E+00
   26668   1.293794E-01   2.003741E+01   7.677994E+00
   26723   1.294300E-01   2.007491E+01   7.693095E+00
   26777   1.294796E-01   2.011401E+01   7.708701E+00
   26832   1.295302E-01   2.015986E+01   7.725580E+00
   26886   1.295798E-01   2.019773E+01   7.740788E+00
   26940   1.296294E-01   2.023822E+01   7.756447E+00
   26995   1.296800E-01   2.027625E+01   7.771603E+00
   27049   1.297296E-01   2.031489E+01   7.786789E+00
   27104   1.297802E-01   2.035458E+01   7.802744E+00
   27158   1.298298E-01   2.039296E+01   7.818138E+00
   27212   1.298794E-01   2.044264E+01   7.835214E+00
   27267   1.299300E-01   2.048364E+01   7.851302E+00
   27321   1.299796E-01   2.052066E+01   7.866049E+00
   27376   1.300302E-01   2.055983E+01   7.881746E+00
   27430   1.300798E-01   2.059985E+01   7.896915E+00
   27484   1.301294E-01   2.063971E+01   7.912499E+00
   27539   1.301800E-01   2.068089E+01   7.928920E+00
   27593   1.302296E-01   2.072559E+01   7.945848E+00
   27648   1.302802E-01   2.076806E+01   7.962324E+00
   28736   1.312802E-01   2.149302E+01   8.252712E+00
   29823   1.322795E-01   2.220383E+01   8.539466E+00
   30911   1.332797E-01   2.292103E+01   8.828440E+00
   31999   1.342800E-01   2.370389E+01   9.130689E+00
   33087   1.352803E-01   2.444824E+01   9.428219E+00
   34174   1.362797E-01   2.518956E+01   9.723762E+00
   35262   1.372800E-01   2.592028E+01   1.001804E+01
   36350   1.382803E-01   2.665407E+01   1.031253E+01
   37437   1.392797E-01   2.739022E+01   1.060968E+01
   38525   1.402800E-01   2.809665E+01   1.090014E+01
   39612   1.412794E-01   2.885402E+01   1.120045E+01
   40700   1.422797E-01   2.963291E+01   1.151832E+01
   41788   1.432801E-01   3.041297E+01   1.182782E+01
   42875   1.442795E-01   3.111069E+01   1.211863E+01
   43963   1.452798E-01   3.179855E+01   1.240702E+01
   45051   1.462801E-01   3.252239E+01   1.270876E+01
   46138   1.472796E-01   3.329416E+01   1.301623E+01
   47226   1.482799E-01   3.398041E+01   1.330666E+01
   48314   1.492803E-01   3.475024E+01   1.361735E+01
   49401   1.502797E-01   3.546758E+01   1.391822E+01
   50489   1.512801E-01   3.621733E+01   1.422163E+01
   51576   1.522795E-01   3.691683E+01   1.451489E+01
   52664   1.532799E-01   3.766978E+01   1.482082E+01
   53752   1.542803E-01   3.836304E+01   1.511353E+01
   54839   1.552798E-01   3.909494E+01   1.541200E+01
   55927   1.562802E-01   3.977893E+01   1.570125E+01
   57014   1.572797E-01   4.047771E+01   1.599560E+01
   58102   1.582801E-01   4.115952E+01   1.628632E+01
   59189   1.592796E-01   4.193258E+01   1.659969E+01
   60277   1.602801E-01   4.260898E+01   1.688896E+01
   61364   1.612796E-01   4.339748E+01   1.720859E+01
   62452   1.622801E-01   4.410811E+01   1.750883E+01
   63539   1.632796E-01   4.487934E+01   1.782324E+01
   64627   1.642801E-01   4.554987E+01   1.811014E+01
   65714   1.652796E-01   4.627292E+01   1.840786E+01
   66802   1.662801E-01   4.694807E+01   1.869760E+01
   67889   1.672796E-01   4.767008E+01   1.899695E+01
   68977   1.682801E-01   4.836434E+01   1.929315E+01
   70064   1.692796E-01   4.907761E+01   1.959296E+01
   71152   1.702801E-01   4.974613E+01   1.988173E+01
   72239   1.712796E-01   5.044832E+01   2.017670E+01
   73327   1.722801E-01   5.113510E+01   2.046815E+01
   74414   1.732797E-01   5.184171E+01   2.076722E+01
   75502   1.742801E-01   5.258171E+01   2.107248E+01
   76589   1.752797E-01   5.327609E+01   2.136556E+01
   77677   1.762801E-01   5.396904E+01   2.165987E+01
   78764   1.772797E-01   5.464919E+01   2.195208E+01
   79852   1.782801E-01   5.538406E+01   2.225443E+01
   80939   1.792797E-01   5.623317E+01   2.258556E+01
   82027   1.802801E-01   5.694459E+01   2.288506E+01
   83114   1.812796E-01   5.766501E+01   2.318549E+01
   84202   1.822801E-01   5.835976E+01   2.347995E+01
   85289   1.832796E-01   5.910636E+01   2.378534E+01
   86377   1.842800E-01   5.979236E+01   2.407898E+01
   87464   1.852796E-01   6.055568E+01   2.439032E+01
   88552   1.862800E-01   6.125450E+01   2.468518E+01
   89639   1.872795E-01   6.202061E+01   2.499398E+01
   90727   1.882799E-01   6.275711E+01   2.529632E+01
   91814   1.892794E-01   6.356316E+01   2.561198E+01
   92902   1.902799E-01   6.434815E+01   2.592398E+01
   93990   1.912803E-01   6.503142E+01   2.621434E+01
   95077   1.922798E-01   6.576419E+01   2.651802E+01
   96165   1.932802E-01   6.649091E+01   2.682279E+01
   97252   1.942797E-01   6.725928E+01   2.713420E+01
   98340   1.952801E-01   6.797828E+01   2.743622E+01
   99427   1.962796E-01   6.880189E+01   2.776219E+01
  100515   1.972800E-01   6.952361E+01   2.806328E+01
  101602   1.982795E-01   7.028206E+01   2.837057E+01
  102690   1.992799E-01   7.097669E+01   2.866519E+01
  103778   2.002803E-01   7.175377E+01   2.897886E+01
  104865   2.012797E-01   7.245199E+01   2.927633E+01
